# event_ticker=KXATPCHALLENGERMATCH-26MAR13CASKOT
# final_score=6-1 6-1
# score_resolution=1-6 1-6
# match_winner=Pavel Kotov
# fav_player=Murphy Cassone
# dog_player=Pavel Kotov
# kalshi_date=2026-03-13
timestamp,Murphy Cassone,Pavel Kotov
2026-03-13T10:12:00Z,50.00,51.00
2026-03-13T10:16:00Z,50.00,51.00
2026-03-13T10:17:00Z,49.64,51.00
2026-03-13T10:20:00Z,49.64,51.00
2026-03-13T10:33:00Z,49.64,52.00
2026-03-13T10:36:00Z,51.00,52.00
2026-03-13T10:39:00Z,51.00,52.00
2026-03-13T10:40:00Z,51.00,52.00
2026-03-13T11:02:00Z,51.00,51.00
2026-03-13T11:07:00Z,51.00,51.00
2026-03-13T11:11:00Z,50.00,51.00
2026-03-13T11:15:00Z,50.00,52.00
2026-03-13T11:20:00Z,50.00,52.00
2026-03-13T11:21:00Z,50.00,52.00
2026-03-13T11:22:00Z,50.00,52.00
2026-03-13T11:24:00Z,50.00,52.00
2026-03-13T11:30:00Z,50.00,52.42
2026-03-13T11:32:00Z,50.00,52.42
2026-03-13T11:34:00Z,50.00,53.00
2026-03-13T11:36:00Z,50.00,53.00
2026-03-13T11:39:00Z,50.00,53.00
2026-03-13T11:44:00Z,50.00,53.00
2026-03-13T11:50:00Z,50.00,52.00
2026-03-13T11:53:00Z,50.00,53.00
2026-03-13T11:55:00Z,50.00,53.00
2026-03-13T11:56:00Z,50.00,53.00
2026-03-13T11:58:00Z,50.00,53.00
2026-03-13T12:00:00Z,50.00,52.00
2026-03-13T12:01:00Z,50.00,52.00
2026-03-13T12:02:00Z,50.00,52.00
2026-03-13T12:03:00Z,50.00,52.00
2026-03-13T12:04:00Z,50.00,52.00
2026-03-13T12:05:00Z,50.00,52.00
2026-03-13T12:06:00Z,50.00,52.00
2026-03-13T12:07:00Z,50.38,52.00
2026-03-13T12:08:00Z,51.00,52.00
2026-03-13T12:09:00Z,51.00,52.00
2026-03-13T12:11:00Z,51.00,52.00
2026-03-13T12:12:00Z,51.00,52.00
2026-03-13T12:13:00Z,51.00,50.00
2026-03-13T12:14:00Z,51.00,50.00
2026-03-13T12:16:00Z,51.00,50.00
2026-03-13T12:17:00Z,51.00,52.00
2026-03-13T12:18:00Z,51.00,52.00
2026-03-13T12:21:00Z,49.76,52.00
2026-03-13T12:22:00Z,51.00,52.00
2026-03-13T12:23:00Z,51.00,52.00
2026-03-13T12:24:00Z,51.00,52.00
2026-03-13T12:25:00Z,51.00,52.00
2026-03-13T12:26:00Z,51.00,52.00
2026-03-13T12:27:00Z,51.00,52.00
2026-03-13T12:28:00Z,51.00,52.00
2026-03-13T12:29:00Z,51.00,52.00
2026-03-13T12:31:00Z,51.00,52.00
2026-03-13T12:32:00Z,51.00,52.00
2026-03-13T12:34:00Z,51.00,51.09
2026-03-13T12:35:00Z,51.00,52.00
2026-03-13T12:37:00Z,51.00,49.92
2026-03-13T12:38:00Z,51.00,52.00
2026-03-13T12:39:00Z,51.00,52.00
2026-03-13T12:40:00Z,51.00,52.00
2026-03-13T12:43:00Z,51.00,52.00
2026-03-13T12:44:00Z,51.00,52.00
2026-03-13T12:46:00Z,51.00,51.67
2026-03-13T12:47:00Z,51.00,51.00
2026-03-13T12:48:00Z,51.00,51.83
2026-03-13T12:49:00Z,51.00,51.83
2026-03-13T12:50:00Z,51.00,51.94
2026-03-13T12:51:00Z,51.00,51.94
2026-03-13T12:52:00Z,51.00,51.94
2026-03-13T12:53:00Z,51.00,52.00
2026-03-13T12:54:00Z,51.00,52.00
2026-03-13T12:55:00Z,51.00,52.00
2026-03-13T12:56:00Z,51.00,52.00
2026-03-13T12:57:00Z,51.00,52.00
2026-03-13T12:58:00Z,51.00,52.00
2026-03-13T12:59:00Z,51.00,52.00
2026-03-13T13:00:00Z,51.00,51.00
2026-03-13T13:01:00Z,51.00,50.10
2026-03-13T13:02:00Z,51.00,50.10
2026-03-13T13:03:00Z,51.00,51.00
2026-03-13T13:04:00Z,51.00,51.00
2026-03-13T13:05:00Z,51.00,51.00
2026-03-13T13:06:00Z,51.93,51.00
2026-03-13T13:07:00Z,52.00,51.00
2026-03-13T13:08:00Z,52.00,51.00
2026-03-13T13:09:00Z,52.00,51.00
2026-03-13T13:10:00Z,51.56,50.00
2026-03-13T13:11:00Z,52.00,51.00
2026-03-13T13:12:00Z,52.00,50.18
2026-03-13T13:13:00Z,52.00,50.73
2026-03-13T13:14:00Z,50.43,50.73
2026-03-13T13:15:00Z,52.00,50.00
2026-03-13T13:16:00Z,52.00,50.00
2026-03-13T13:17:00Z,52.00,48.00
2026-03-13T13:18:00Z,52.00,50.87
2026-03-13T13:19:00Z,52.00,50.87
2026-03-13T13:20:00Z,52.00,51.00
2026-03-13T13:21:00Z,52.00,50.85
2026-03-13T13:22:00Z,51.40,50.00
2026-03-13T13:23:00Z,51.00,48.03
2026-03-13T13:24:00Z,51.00,48.03
2026-03-13T13:25:00Z,50.88,48.03
2026-03-13T13:26:00Z,50.46,48.11
2026-03-13T13:27:00Z,51.91,48.11
2026-03-13T13:28:00Z,53.65,48.03
2026-03-13T13:29:00Z,54.94,48.00
2026-03-13T13:30:00Z,54.92,47.00
2026-03-13T13:31:00Z,54.57,47.00
2026-03-13T13:32:00Z,54.98,48.00
2026-03-13T13:33:00Z,54.25,48.00
2026-03-13T13:34:00Z,54.41,47.44
2026-03-13T13:35:00Z,54.31,47.82
2026-03-13T13:36:00Z,54.91,48.00
2026-03-13T13:37:00Z,54.10,48.00
2026-03-13T13:38:00Z,54.94,47.91
2026-03-13T13:39:00Z,55.00,47.31
2026-03-13T13:40:00Z,54.25,47.82
2026-03-13T13:41:00Z,55.02,46.98
2026-03-13T13:42:00Z,60.65,41.19
2026-03-13T13:43:00Z,59.09,42.50
2026-03-13T13:44:00Z,57.94,44.48
2026-03-13T13:45:00Z,56.49,44.04
2026-03-13T13:46:00Z,57.88,44.54
2026-03-13T13:47:00Z,57.66,44.66
2026-03-13T13:48:00Z,53.00,46.46
2026-03-13T13:49:00Z,53.82,46.10
2026-03-13T13:50:00Z,46.23,52.69
2026-03-13T13:51:00Z,37.67,62.87
2026-03-13T13:52:00Z,36.94,63.87
2026-03-13T13:53:00Z,34.02,66.88
2026-03-13T13:54:00Z,33.44,66.49
2026-03-13T13:55:00Z,35.72,65.46
2026-03-13T13:56:00Z,35.80,66.46
2026-03-13T13:57:00Z,30.35,70.68
2026-03-13T13:58:00Z,30.31,73.99
2026-03-13T13:59:00Z,28.41,74.03
2026-03-13T14:00:00Z,23.80,75.14
2026-03-13T14:01:00Z,23.50,74.99
2026-03-13T14:02:00Z,21.35,79.13
2026-03-13T14:03:00Z,22.33,78.10
2026-03-13T14:04:00Z,20.95,80.40
2026-03-13T14:05:00Z,19.56,81.38
2026-03-13T14:06:00Z,18.14,82.54
2026-03-13T14:07:00Z,18.00,82.99
2026-03-13T14:08:00Z,15.30,84.74
2026-03-13T14:09:00Z,12.39,86.94
2026-03-13T14:10:00Z,13.18,86.47
2026-03-13T14:11:00Z,16.65,84.34
2026-03-13T14:12:00Z,16.38,84.96
2026-03-13T14:13:00Z,17.97,83.52
2026-03-13T14:14:00Z,15.89,84.23
2026-03-13T14:15:00Z,14.96,86.54
2026-03-13T14:16:00Z,14.52,86.03
2026-03-13T14:17:00Z,13.48,90.44
2026-03-13T14:18:00Z,10.49,90.11
2026-03-13T14:19:00Z,10.52,92.66
2026-03-13T14:20:00Z,10.90,89.65
2026-03-13T14:21:00Z,4.36,95.85
2026-03-13T14:22:00Z,3.66,96.37
2026-03-13T14:23:00Z,5.76,94.76
2026-03-13T14:24:00Z,6.90,92.89
2026-03-13T14:25:00Z,9.89,92.48
2026-03-13T14:26:00Z,10.55,90.22
2026-03-13T14:27:00Z,6.42,95.21
2026-03-13T14:28:00Z,5.00,96.88
2026-03-13T14:29:00Z,4.21,96.69
2026-03-13T14:30:00Z,4.24,96.55
2026-03-13T14:31:00Z,3.98,96.99
2026-03-13T14:32:00Z,1.72,98.03
2026-03-13T14:33:00Z,1.43,98.67
2026-03-13T14:34:00Z,1.00,99.00
2026-03-13T14:35:00Z,1.00,99.00
2026-03-13T14:36:00Z,1.12,99.00
2026-03-13T14:37:00Z,1.09,99.00
2026-03-13T14:38:00Z,1.09,99.00
2026-03-13T14:39:00Z,1.00,99.00
2026-03-13T14:40:00Z,1.00,99.00
2026-03-13T14:41:00Z,1.00,99.00
2026-03-13T14:42:00Z,1.00,99.00
