# event_ticker=KXATPMATCH-26FEB11CERMAR
# final_score=7-6(5) 6-4
# score_resolution=6-7 4-6
# match_winner=Pedro Martinez
# fav_player=Juan Manuel Cerundolo
# dog_player=Pedro Martinez
# kalshi_date=2026-02-11
timestamp,Juan Manuel Cerundolo,Pedro Martinez
2026-02-12T14:33:00Z,61.00,40.00
2026-02-12T14:36:00Z,61.00,40.00
2026-02-12T14:39:00Z,61.00,40.00
2026-02-12T14:43:00Z,61.00,40.00
2026-02-12T14:44:00Z,61.00,40.00
2026-02-12T14:58:00Z,61.00,40.00
2026-02-12T15:00:00Z,60.03,40.98
2026-02-12T15:01:00Z,61.00,42.00
2026-02-12T15:02:00Z,61.00,42.00
2026-02-12T15:06:00Z,61.00,42.00
2026-02-12T15:08:00Z,61.00,42.00
2026-02-12T15:11:00Z,61.00,42.00
2026-02-12T15:14:00Z,61.00,42.00
2026-02-12T15:18:00Z,61.00,40.00
2026-02-12T15:20:00Z,61.00,40.00
2026-02-12T15:22:00Z,61.00,40.00
2026-02-12T15:27:00Z,61.00,40.00
2026-02-12T15:29:00Z,61.00,41.00
2026-02-12T15:38:00Z,61.00,41.00
2026-02-12T15:41:00Z,61.00,41.00
2026-02-12T15:44:00Z,61.00,41.00
2026-02-12T15:48:00Z,61.00,41.00
2026-02-12T15:57:00Z,61.00,41.00
2026-02-12T16:07:00Z,61.00,41.00
2026-02-12T16:09:00Z,61.00,39.00
2026-02-12T16:11:00Z,62.00,39.00
2026-02-12T16:12:00Z,62.00,39.00
2026-02-12T16:17:00Z,62.00,39.00
2026-02-12T16:18:00Z,62.00,39.00
2026-02-12T16:21:00Z,62.00,39.00
2026-02-12T16:24:00Z,62.00,39.00
2026-02-12T16:27:00Z,62.00,39.00
2026-02-12T16:33:00Z,62.00,39.00
2026-02-12T16:34:00Z,62.00,38.00
2026-02-12T16:36:00Z,62.00,38.00
2026-02-12T16:37:00Z,62.00,38.00
2026-02-12T16:42:00Z,62.00,38.00
2026-02-12T16:44:00Z,62.00,38.00
2026-02-12T16:45:00Z,62.00,39.00
2026-02-12T16:46:00Z,62.00,39.00
2026-02-12T16:49:00Z,62.00,39.00
2026-02-12T16:51:00Z,62.00,39.00
2026-02-12T16:53:00Z,62.00,39.00
2026-02-12T16:55:00Z,62.00,39.00
2026-02-12T16:58:00Z,62.00,37.07
2026-02-12T17:04:00Z,62.00,37.07
2026-02-12T17:05:00Z,62.00,38.00
2026-02-12T17:10:00Z,61.00,38.00
2026-02-12T17:11:00Z,62.00,38.00
2026-02-12T17:12:00Z,62.00,38.00
2026-02-12T17:13:00Z,62.00,38.00
2026-02-12T17:15:00Z,62.00,38.00
2026-02-12T17:16:00Z,62.00,38.00
2026-02-12T17:18:00Z,62.00,38.00
2026-02-12T17:20:00Z,62.00,39.00
2026-02-12T17:21:00Z,62.00,39.00
2026-02-12T17:24:00Z,62.00,39.00
2026-02-12T17:26:00Z,62.00,39.00
2026-02-12T17:35:00Z,62.00,39.00
2026-02-12T17:36:00Z,62.00,39.00
2026-02-12T17:38:00Z,62.00,39.00
2026-02-12T17:39:00Z,62.00,39.00
2026-02-12T17:42:00Z,62.00,39.00
2026-02-12T17:46:00Z,62.00,39.00
2026-02-12T17:49:00Z,62.00,40.00
2026-02-12T17:50:00Z,62.00,40.00
2026-02-12T17:51:00Z,62.00,40.00
2026-02-12T17:52:00Z,61.00,40.00
2026-02-12T17:53:00Z,62.00,40.00
2026-02-12T17:54:00Z,62.00,40.00
2026-02-12T17:55:00Z,62.00,40.00
2026-02-12T17:56:00Z,62.00,40.00
2026-02-12T17:57:00Z,62.00,40.00
2026-02-12T17:59:00Z,62.00,39.00
2026-02-12T18:02:00Z,62.00,39.00
2026-02-12T18:03:00Z,62.00,40.00
2026-02-12T18:04:00Z,62.00,40.00
2026-02-12T18:07:00Z,62.00,40.00
2026-02-12T18:08:00Z,62.00,40.00
2026-02-12T18:09:00Z,62.00,40.00
2026-02-12T18:10:00Z,62.00,40.00
2026-02-12T18:13:00Z,62.00,39.00
2026-02-12T18:14:00Z,62.00,39.00
2026-02-12T18:15:00Z,62.00,39.00
2026-02-12T18:17:00Z,62.00,39.00
2026-02-12T18:18:00Z,62.00,39.99
2026-02-12T18:23:00Z,62.00,39.99
2026-02-12T18:24:00Z,62.00,41.00
2026-02-12T18:26:00Z,59.05,41.00
2026-02-12T18:29:00Z,61.00,41.00
2026-02-12T18:30:00Z,61.00,40.95
2026-02-12T18:31:00Z,61.00,40.95
2026-02-12T18:32:00Z,61.00,41.00
2026-02-12T18:33:00Z,61.00,41.00
2026-02-12T18:35:00Z,62.00,41.00
2026-02-12T18:37:00Z,62.00,41.00
2026-02-12T18:38:00Z,62.00,38.67
2026-02-12T18:39:00Z,62.89,38.67
2026-02-12T18:40:00Z,62.80,38.67
2026-02-12T18:41:00Z,62.00,37.93
2026-02-12T18:42:00Z,65.90,34.26
2026-02-12T18:43:00Z,68.00,34.00
2026-02-12T18:44:00Z,67.01,31.22
2026-02-12T18:45:00Z,65.34,37.00
2026-02-12T18:46:00Z,62.00,40.00
2026-02-12T18:47:00Z,59.10,42.00
2026-02-12T18:48:00Z,59.05,42.00
2026-02-12T18:49:00Z,63.61,40.00
2026-02-12T18:50:00Z,62.92,41.00
2026-02-12T18:51:00Z,58.87,51.04
2026-02-12T18:52:00Z,58.87,52.00
2026-02-12T18:53:00Z,49.00,52.00
2026-02-12T18:54:00Z,50.99,50.92
2026-02-12T18:55:00Z,50.00,54.00
2026-02-12T18:56:00Z,45.19,55.52
2026-02-12T18:57:00Z,52.00,53.80
2026-02-12T18:58:00Z,49.97,54.00
2026-02-12T18:59:00Z,51.06,49.90
2026-02-12T19:00:00Z,53.31,45.25
2026-02-12T19:01:00Z,62.89,37.77
2026-02-12T19:02:00Z,62.89,36.98
2026-02-12T19:03:00Z,61.04,39.55
2026-02-12T19:04:00Z,65.86,36.86
2026-02-12T19:05:00Z,65.10,33.98
2026-02-12T19:06:00Z,66.77,32.29
2026-02-12T19:07:00Z,68.99,32.00
2026-02-12T19:08:00Z,66.00,32.00
2026-02-12T19:09:00Z,63.06,40.00
2026-02-12T19:10:00Z,67.00,31.00
2026-02-12T19:11:00Z,64.04,34.94
2026-02-12T19:12:00Z,67.13,39.64
2026-02-12T19:13:00Z,67.19,33.00
2026-02-12T19:14:00Z,69.00,33.00
2026-02-12T19:15:00Z,71.97,30.16
2026-02-12T19:16:00Z,72.00,30.00
2026-02-12T19:17:00Z,68.00,32.18
2026-02-12T19:18:00Z,73.48,29.50
2026-02-12T19:19:00Z,72.01,28.72
2026-02-12T19:20:00Z,76.89,25.52
2026-02-12T19:21:00Z,68.10,34.63
2026-02-12T19:22:00Z,68.00,35.90
2026-02-12T19:23:00Z,61.18,38.03
2026-02-12T19:24:00Z,65.78,35.70
2026-02-12T19:25:00Z,70.42,31.64
2026-02-12T19:26:00Z,70.36,30.51
2026-02-12T19:27:00Z,73.00,28.27
2026-02-12T19:28:00Z,70.41,29.43
2026-02-12T19:29:00Z,69.12,33.69
2026-02-12T19:30:00Z,70.69,35.22
2026-02-12T19:31:00Z,74.65,27.68
2026-02-12T19:32:00Z,66.98,32.47
2026-02-12T19:33:00Z,66.69,34.38
2026-02-12T19:34:00Z,67.90,35.45
2026-02-12T19:35:00Z,62.71,39.60
2026-02-12T19:36:00Z,61.91,40.31
2026-02-12T19:37:00Z,58.49,41.00
2026-02-12T19:38:00Z,56.17,43.10
2026-02-12T19:39:00Z,48.45,49.36
2026-02-12T19:40:00Z,42.46,58.04
2026-02-12T19:41:00Z,44.00,56.78
2026-02-12T19:42:00Z,46.91,54.74
2026-02-12T19:43:00Z,53.98,46.51
2026-02-12T19:44:00Z,58.53,40.25
2026-02-12T19:45:00Z,62.91,44.40
2026-02-12T19:46:00Z,71.57,35.72
2026-02-12T19:47:00Z,70.61,29.20
2026-02-12T19:48:00Z,65.75,37.98
2026-02-12T19:49:00Z,70.77,33.91
2026-02-12T19:50:00Z,72.04,25.45
2026-02-12T19:51:00Z,71.51,25.04
2026-02-12T19:52:00Z,70.13,30.54
2026-02-12T19:53:00Z,62.21,36.23
2026-02-12T19:54:00Z,52.01,48.14
2026-02-12T19:55:00Z,39.64,58.69
2026-02-12T19:56:00Z,37.96,61.33
2026-02-12T19:57:00Z,35.74,61.99
2026-02-12T19:58:00Z,36.00,63.96
2026-02-12T19:59:00Z,36.79,64.75
2026-02-12T20:00:00Z,34.64,69.25
2026-02-12T20:01:00Z,33.36,71.37
2026-02-12T20:02:00Z,30.34,70.94
2026-02-12T20:03:00Z,30.24,69.58
2026-02-12T20:04:00Z,32.45,69.10
2026-02-12T20:05:00Z,35.15,66.35
2026-02-12T20:06:00Z,35.00,66.23
2026-02-12T20:07:00Z,35.15,66.98
2026-02-12T20:08:00Z,35.82,66.28
2026-02-12T20:09:00Z,31.93,69.43
2026-02-12T20:10:00Z,28.93,71.35
2026-02-12T20:11:00Z,31.37,70.19
2026-02-12T20:12:00Z,30.78,68.04
2026-02-12T20:13:00Z,34.15,65.21
2026-02-12T20:14:00Z,36.58,64.17
2026-02-12T20:15:00Z,35.27,65.77
2026-02-12T20:16:00Z,38.63,61.77
2026-02-12T20:17:00Z,35.68,69.00
2026-02-12T20:18:00Z,30.44,67.39
2026-02-12T20:19:00Z,30.99,69.34
2026-02-12T20:20:00Z,30.99,70.00
2026-02-12T20:21:00Z,29.08,72.59
2026-02-12T20:22:00Z,25.27,76.81
2026-02-12T20:23:00Z,14.32,81.19
2026-02-12T20:24:00Z,11.15,88.44
2026-02-12T20:25:00Z,9.69,91.12
2026-02-12T20:26:00Z,8.84,91.22
2026-02-12T20:27:00Z,10.40,90.09
2026-02-12T20:28:00Z,7.74,94.07
2026-02-12T20:29:00Z,5.00,95.36
2026-02-12T20:30:00Z,5.16,95.22
2026-02-12T20:31:00Z,6.53,94.24
2026-02-12T20:32:00Z,8.29,93.25
2026-02-12T20:33:00Z,9.01,90.87
2026-02-12T20:34:00Z,15.01,84.84
2026-02-12T20:35:00Z,23.57,79.88
2026-02-12T20:36:00Z,27.62,71.51
2026-02-12T20:37:00Z,27.95,72.00
2026-02-12T20:38:00Z,32.92,67.60
2026-02-12T20:39:00Z,32.89,67.29
2026-02-12T20:40:00Z,31.19,75.15
2026-02-12T20:41:00Z,30.48,74.03
2026-02-12T20:42:00Z,3.54,95.31
2026-02-12T20:43:00Z,1.00,99.00
2026-02-12T20:44:00Z,1.00,99.00
2026-02-12T20:45:00Z,1.00,99.00
2026-02-12T20:46:00Z,1.00,99.00
2026-02-12T20:47:00Z,1.00,99.00
2026-02-12T20:48:00Z,1.00,99.00
