# event_ticker=KXATPMATCH-26APR05MONGRI
# final_score=6-7(7) 6-1 6-4
# score_resolution=7-6 1-6 4-6
# match_winner=Gael Monfils
# fav_player=Tallon Griekspoor
# dog_player=Gael Monfils
# kalshi_date=2026-04-05
timestamp,Tallon Griekspoor,Gael Monfils
2026-04-05T13:55:00Z,66.00,36.00
2026-04-05T13:56:00Z,66.87,36.00
2026-04-05T13:57:00Z,66.98,36.00
2026-04-05T13:58:00Z,66.99,36.00
2026-04-05T13:59:00Z,66.00,36.00
2026-04-05T14:00:00Z,66.00,36.00
2026-04-05T14:01:00Z,66.00,36.00
2026-04-05T14:02:00Z,66.00,35.00
2026-04-05T14:03:00Z,66.00,35.99
2026-04-05T14:04:00Z,66.00,36.00
2026-04-05T14:05:00Z,65.00,36.00
2026-04-05T14:06:00Z,65.00,36.00
2026-04-05T14:07:00Z,64.18,36.00
2026-04-05T14:08:00Z,65.00,36.00
2026-04-05T14:11:00Z,65.00,36.00
2026-04-05T14:14:00Z,65.00,36.00
2026-04-05T14:17:00Z,65.00,36.00
2026-04-05T14:18:00Z,65.00,36.00
2026-04-05T14:21:00Z,65.00,36.00
2026-04-05T14:24:00Z,65.00,36.00
2026-04-05T14:25:00Z,65.00,36.00
2026-04-05T14:26:00Z,65.00,36.00
2026-04-05T14:27:00Z,65.85,36.00
2026-04-05T14:28:00Z,66.00,36.00
2026-04-05T14:29:00Z,66.00,36.00
2026-04-05T14:30:00Z,66.00,36.00
2026-04-05T14:31:00Z,66.00,36.00
2026-04-05T14:32:00Z,66.00,35.00
2026-04-05T14:33:00Z,66.00,35.02
2026-04-05T14:34:00Z,66.74,35.57
2026-04-05T14:35:00Z,66.74,35.55
2026-04-05T14:36:00Z,66.00,35.03
2026-04-05T14:37:00Z,66.00,35.87
2026-04-05T14:38:00Z,66.00,35.87
2026-04-05T14:39:00Z,66.00,35.87
2026-04-05T14:40:00Z,66.00,35.53
2026-04-05T14:41:00Z,66.00,35.92
2026-04-05T14:42:00Z,66.00,36.00
2026-04-05T14:44:00Z,66.00,36.00
2026-04-05T14:45:00Z,66.46,35.85
2026-04-05T14:46:00Z,66.30,35.82
2026-04-05T14:47:00Z,66.26,35.00
2026-04-05T14:48:00Z,67.76,33.68
2026-04-05T14:49:00Z,68.32,33.03
2026-04-05T14:50:00Z,67.00,34.31
2026-04-05T14:51:00Z,68.16,33.00
2026-04-05T14:52:00Z,72.76,29.36
2026-04-05T14:53:00Z,70.87,29.57
2026-04-05T14:54:00Z,68.59,31.88
2026-04-05T14:55:00Z,75.04,26.07
2026-04-05T14:56:00Z,77.96,21.17
2026-04-05T14:57:00Z,79.13,22.75
2026-04-05T14:58:00Z,77.22,28.01
2026-04-05T14:59:00Z,69.04,32.30
2026-04-05T15:00:00Z,68.44,33.00
2026-04-05T15:01:00Z,65.50,38.04
2026-04-05T15:02:00Z,60.14,41.56
2026-04-05T15:03:00Z,52.62,50.92
2026-04-05T15:04:00Z,42.81,59.92
2026-04-05T15:05:00Z,39.12,62.00
2026-04-05T15:06:00Z,42.20,58.08
2026-04-05T15:07:00Z,52.63,49.26
2026-04-05T15:08:00Z,46.44,52.12
2026-04-05T15:09:00Z,45.03,52.65
2026-04-05T15:10:00Z,47.56,51.47
2026-04-05T15:11:00Z,48.52,50.62
2026-04-05T15:12:00Z,49.66,49.93
2026-04-05T15:13:00Z,51.98,52.25
2026-04-05T15:14:00Z,50.02,53.34
2026-04-05T15:15:00Z,42.42,58.95
2026-04-05T15:16:00Z,42.51,59.76
2026-04-05T15:17:00Z,44.12,59.01
2026-04-05T15:18:00Z,46.69,53.16
2026-04-05T15:19:00Z,47.98,53.14
2026-04-05T15:20:00Z,47.20,54.66
2026-04-05T15:21:00Z,49.11,51.97
2026-04-05T15:22:00Z,57.51,45.70
2026-04-05T15:23:00Z,66.16,34.57
2026-04-05T15:24:00Z,68.14,31.93
2026-04-05T15:25:00Z,71.27,30.41
2026-04-05T15:26:00Z,71.29,30.51
2026-04-05T15:27:00Z,72.58,28.07
2026-04-05T15:28:00Z,71.42,28.98
2026-04-05T15:29:00Z,68.19,33.69
2026-04-05T15:30:00Z,67.03,35.86
2026-04-05T15:31:00Z,61.71,38.11
2026-04-05T15:32:00Z,54.82,49.34
2026-04-05T15:33:00Z,48.96,53.29
2026-04-05T15:34:00Z,57.31,43.32
2026-04-05T15:35:00Z,66.00,34.44
2026-04-05T15:36:00Z,66.70,32.99
2026-04-05T15:37:00Z,66.89,32.06
2026-04-05T15:38:00Z,71.14,29.19
2026-04-05T15:39:00Z,66.66,35.40
2026-04-05T15:40:00Z,59.56,41.94
2026-04-05T15:41:00Z,58.80,43.65
2026-04-05T15:42:00Z,69.92,31.49
2026-04-05T15:43:00Z,67.96,34.63
2026-04-05T15:44:00Z,58.57,42.77
2026-04-05T15:45:00Z,52.93,47.39
2026-04-05T15:46:00Z,62.83,39.28
2026-04-05T15:47:00Z,66.87,36.67
2026-04-05T15:48:00Z,60.80,35.74
2026-04-05T15:49:00Z,64.24,37.03
2026-04-05T15:50:00Z,62.99,36.12
2026-04-05T15:51:00Z,74.32,25.86
2026-04-05T15:52:00Z,79.18,19.76
2026-04-05T15:53:00Z,77.79,21.49
2026-04-05T15:54:00Z,77.29,27.77
2026-04-05T15:55:00Z,75.22,28.20
2026-04-05T15:56:00Z,71.19,31.79
2026-04-05T15:57:00Z,67.10,33.95
2026-04-05T15:58:00Z,69.03,32.27
2026-04-05T15:59:00Z,66.51,34.89
2026-04-05T16:00:00Z,62.18,35.35
2026-04-05T16:01:00Z,66.49,37.06
2026-04-05T16:02:00Z,57.64,41.61
2026-04-05T16:03:00Z,52.09,49.10
2026-04-05T16:04:00Z,51.20,49.68
2026-04-05T16:05:00Z,52.81,48.76
2026-04-05T16:06:00Z,49.19,52.54
2026-04-05T16:07:00Z,47.17,53.73
2026-04-05T16:08:00Z,49.82,48.65
2026-04-05T16:09:00Z,53.60,47.51
2026-04-05T16:10:00Z,55.63,45.75
2026-04-05T16:11:00Z,52.62,47.44
2026-04-05T16:12:00Z,50.98,48.86
2026-04-05T16:13:00Z,51.32,49.00
2026-04-05T16:14:00Z,50.76,50.55
2026-04-05T16:15:00Z,49.46,51.66
2026-04-05T16:16:00Z,41.78,57.46
2026-04-05T16:17:00Z,41.69,58.04
2026-04-05T16:18:00Z,40.41,59.95
2026-04-05T16:19:00Z,42.33,58.47
2026-04-05T16:20:00Z,42.72,58.48
2026-04-05T16:21:00Z,43.82,58.13
2026-04-05T16:22:00Z,42.70,60.17
2026-04-05T16:23:00Z,34.78,65.28
2026-04-05T16:24:00Z,39.11,59.80
2026-04-05T16:25:00Z,47.90,52.37
2026-04-05T16:26:00Z,48.29,52.96
2026-04-05T16:27:00Z,41.96,58.63
2026-04-05T16:28:00Z,41.33,58.09
2026-04-05T16:29:00Z,42.98,60.29
2026-04-05T16:30:00Z,47.15,50.83
2026-04-05T16:31:00Z,41.69,57.36
2026-04-05T16:32:00Z,47.13,52.63
2026-04-05T16:33:00Z,47.75,52.97
2026-04-05T16:34:00Z,44.37,54.99
2026-04-05T16:35:00Z,41.78,59.00
2026-04-05T16:36:00Z,37.22,63.88
2026-04-05T16:37:00Z,19.85,78.09
2026-04-05T16:38:00Z,13.30,87.02
2026-04-05T16:39:00Z,12.86,86.76
2026-04-05T16:40:00Z,12.16,86.97
2026-04-05T16:41:00Z,12.73,87.48
2026-04-05T16:42:00Z,12.49,86.18
2026-04-05T16:43:00Z,11.13,88.74
2026-04-05T16:44:00Z,7.38,92.56
2026-04-05T16:45:00Z,8.65,91.19
2026-04-05T16:46:00Z,7.53,92.09
2026-04-05T16:47:00Z,3.39,96.69
2026-04-05T16:48:00Z,1.30,98.17
2026-04-05T16:49:00Z,1.60,98.47
2026-04-05T16:50:00Z,3.64,96.78
2026-04-05T16:51:00Z,6.13,94.25
2026-04-05T16:52:00Z,6.65,93.20
2026-04-05T16:53:00Z,7.61,93.46
2026-04-05T16:54:00Z,4.49,96.92
2026-04-05T16:55:00Z,3.54,95.78
2026-04-05T16:56:00Z,8.97,90.78
2026-04-05T16:57:00Z,9.45,92.17
2026-04-05T16:58:00Z,11.62,88.63
2026-04-05T16:59:00Z,11.35,88.84
2026-04-05T17:00:00Z,27.01,74.42
2026-04-05T17:01:00Z,22.79,79.09
2026-04-05T17:02:00Z,20.40,82.26
2026-04-05T17:03:00Z,7.01,93.00
2026-04-05T17:04:00Z,1.30,98.95
2026-04-05T17:05:00Z,1.30,99.00
2026-04-05T17:06:00Z,1.30,99.00
2026-04-05T17:07:00Z,1.00,99.00
2026-04-05T17:08:00Z,1.00,99.00
2026-04-05T17:09:00Z,1.00,99.00
2026-04-05T17:10:00Z,1.00,99.00
2026-04-05T17:11:00Z,1.00,99.00
2026-04-05T17:12:00Z,1.00,99.00
