# event_ticker=KXATPMATCH-26APR06COBCOM
# final_score=7-5 2-6 6-3
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Francisco Comesana
# kalshi_date=2026-04-06
timestamp,Flavio Cobolli,Francisco Comesana
2026-04-06T08:45:00Z,61.00,39.00
2026-04-06T08:52:00Z,61.00,39.00
2026-04-06T08:55:00Z,61.00,39.00
2026-04-06T09:03:00Z,61.00,39.00
2026-04-06T09:28:00Z,61.00,39.00
2026-04-06T09:32:00Z,61.00,39.00
2026-04-06T09:43:00Z,61.00,39.00
2026-04-06T10:00:00Z,61.00,39.00
2026-04-06T10:28:00Z,61.00,39.00
2026-04-06T10:32:00Z,61.00,39.00
2026-04-06T10:35:00Z,61.00,39.00
2026-04-06T10:43:00Z,61.00,39.00
2026-04-06T10:49:00Z,61.00,39.00
2026-04-06T10:59:00Z,61.00,39.00
2026-04-06T11:06:00Z,60.00,39.00
2026-04-06T11:09:00Z,60.00,39.00
2026-04-06T11:13:00Z,61.00,39.00
2026-04-06T11:19:00Z,61.00,39.00
2026-04-06T11:20:00Z,61.00,39.00
2026-04-06T11:24:00Z,62.00,39.00
2026-04-06T11:25:00Z,62.00,39.00
2026-04-06T11:31:00Z,62.00,39.00
2026-04-06T11:36:00Z,62.00,39.00
2026-04-06T11:39:00Z,62.00,39.00
2026-04-06T11:41:00Z,61.00,39.00
2026-04-06T11:43:00Z,61.00,39.00
2026-04-06T11:46:00Z,61.00,39.00
2026-04-06T11:49:00Z,62.00,39.00
2026-04-06T11:50:00Z,62.00,39.00
2026-04-06T11:52:00Z,62.00,39.00
2026-04-06T11:57:00Z,62.00,39.00
2026-04-06T12:00:00Z,62.00,39.00
2026-04-06T12:03:00Z,62.00,39.00
2026-04-06T12:04:00Z,62.00,39.00
2026-04-06T12:06:00Z,62.00,39.00
2026-04-06T12:07:00Z,62.00,39.00
2026-04-06T12:10:00Z,62.00,39.00
2026-04-06T12:14:00Z,62.00,38.00
2026-04-06T12:19:00Z,62.00,38.00
2026-04-06T12:20:00Z,62.00,38.00
2026-04-06T12:23:00Z,62.00,38.00
2026-04-06T12:31:00Z,62.00,38.00
2026-04-06T12:32:00Z,62.00,39.00
2026-04-06T12:33:00Z,62.00,38.00
2026-04-06T12:35:00Z,62.00,39.00
2026-04-06T12:36:00Z,62.00,39.00
2026-04-06T12:37:00Z,62.00,39.00
2026-04-06T12:39:00Z,61.00,39.00
2026-04-06T12:43:00Z,62.00,39.00
2026-04-06T12:45:00Z,62.00,39.00
2026-04-06T12:46:00Z,62.00,39.00
2026-04-06T12:48:00Z,62.00,39.00
2026-04-06T12:50:00Z,62.00,39.00
2026-04-06T12:51:00Z,61.00,39.00
2026-04-06T12:54:00Z,61.00,39.00
2026-04-06T12:55:00Z,62.00,39.00
2026-04-06T12:57:00Z,62.00,39.00
2026-04-06T13:00:00Z,62.00,39.00
2026-04-06T13:04:00Z,62.00,39.00
2026-04-06T13:09:00Z,62.00,39.00
2026-04-06T13:10:00Z,62.00,39.00
2026-04-06T13:12:00Z,62.00,39.00
2026-04-06T13:13:00Z,63.00,39.00
2026-04-06T13:22:00Z,63.00,39.00
2026-04-06T13:24:00Z,63.00,39.00
2026-04-06T13:26:00Z,63.00,39.00
2026-04-06T13:31:00Z,63.00,39.00
2026-04-06T13:38:00Z,63.00,39.00
2026-04-06T13:40:00Z,63.00,39.00
2026-04-06T13:41:00Z,63.00,38.00
2026-04-06T13:45:00Z,63.00,38.00
2026-04-06T13:50:00Z,63.00,38.00
2026-04-06T13:51:00Z,63.00,38.00
2026-04-06T13:52:00Z,63.00,38.00
2026-04-06T13:55:00Z,62.00,39.00
2026-04-06T13:56:00Z,63.00,39.00
2026-04-06T13:57:00Z,63.00,39.00
2026-04-06T13:59:00Z,63.00,39.00
2026-04-06T14:00:00Z,63.00,39.00
2026-04-06T14:05:00Z,63.00,39.00
2026-04-06T14:06:00Z,63.00,39.00
2026-04-06T14:07:00Z,63.00,38.00
2026-04-06T14:10:00Z,63.00,38.00
2026-04-06T14:11:00Z,63.00,38.00
2026-04-06T14:12:00Z,63.00,38.00
2026-04-06T14:13:00Z,63.00,38.00
2026-04-06T14:16:00Z,63.00,38.00
2026-04-06T14:18:00Z,63.00,38.00
2026-04-06T14:20:00Z,63.00,38.00
2026-04-06T14:21:00Z,63.00,38.00
2026-04-06T14:23:00Z,63.00,38.00
2026-04-06T14:24:00Z,63.00,38.00
2026-04-06T14:25:00Z,63.00,38.00
2026-04-06T14:27:00Z,63.00,38.00
2026-04-06T14:28:00Z,63.00,38.00
2026-04-06T14:29:00Z,62.61,38.00
2026-04-06T14:30:00Z,63.00,38.00
2026-04-06T14:31:00Z,63.00,38.00
2026-04-06T14:35:00Z,63.00,38.00
2026-04-06T14:36:00Z,63.00,39.00
2026-04-06T14:37:00Z,63.00,40.00
2026-04-06T14:39:00Z,63.00,40.00
2026-04-06T14:40:00Z,63.00,40.00
2026-04-06T14:41:00Z,63.00,40.00
2026-04-06T14:42:00Z,63.00,40.00
2026-04-06T14:43:00Z,63.00,40.00
2026-04-06T14:45:00Z,63.00,40.00
2026-04-06T14:46:00Z,63.00,40.00
2026-04-06T14:47:00Z,63.00,40.00
2026-04-06T14:48:00Z,63.00,38.50
2026-04-06T14:49:00Z,63.00,39.02
2026-04-06T14:50:00Z,63.00,39.02
2026-04-06T14:51:00Z,63.00,40.00
2026-04-06T14:52:00Z,63.00,40.00
2026-04-06T14:54:00Z,63.00,40.00
2026-04-06T14:58:00Z,63.00,40.00
2026-04-06T14:59:00Z,63.00,40.00
2026-04-06T15:02:00Z,63.00,40.00
2026-04-06T15:03:00Z,63.00,40.00
2026-04-06T15:04:00Z,63.00,39.00
2026-04-06T15:05:00Z,63.00,39.00
2026-04-06T15:06:00Z,63.00,40.00
2026-04-06T15:07:00Z,63.00,40.00
2026-04-06T15:08:00Z,63.00,40.00
2026-04-06T15:10:00Z,63.00,40.00
2026-04-06T15:11:00Z,63.00,40.00
2026-04-06T15:12:00Z,63.00,40.00
2026-04-06T15:13:00Z,63.00,40.00
2026-04-06T15:14:00Z,63.00,40.00
2026-04-06T15:16:00Z,63.00,40.00
2026-04-06T15:17:00Z,63.00,40.00
2026-04-06T15:18:00Z,63.00,40.00
2026-04-06T15:19:00Z,63.00,40.00
2026-04-06T15:20:00Z,63.00,40.00
2026-04-06T15:22:00Z,63.00,40.00
2026-04-06T15:25:00Z,63.00,40.00
2026-04-06T15:26:00Z,63.00,39.00
2026-04-06T15:27:00Z,63.00,38.52
2026-04-06T15:28:00Z,63.00,38.52
2026-04-06T15:29:00Z,63.00,38.06
2026-04-06T15:30:00Z,63.00,38.06
2026-04-06T15:31:00Z,63.00,39.33
2026-04-06T15:32:00Z,63.00,39.33
2026-04-06T15:33:00Z,62.01,39.00
2026-04-06T15:34:00Z,63.00,39.00
2026-04-06T15:35:00Z,62.04,39.00
2026-04-06T15:36:00Z,62.00,39.00
2026-04-06T15:37:00Z,62.00,39.00
2026-04-06T15:38:00Z,62.00,39.00
2026-04-06T15:39:00Z,62.00,39.00
2026-04-06T15:41:00Z,62.00,39.00
2026-04-06T15:42:00Z,62.00,39.00
2026-04-06T15:43:00Z,62.00,39.00
2026-04-06T15:44:00Z,62.00,39.00
2026-04-06T15:45:00Z,62.00,39.00
2026-04-06T15:46:00Z,62.00,39.00
2026-04-06T15:47:00Z,62.00,39.00
2026-04-06T15:48:00Z,62.00,39.00
2026-04-06T15:49:00Z,62.00,39.00
2026-04-06T15:50:00Z,62.00,39.00
2026-04-06T15:51:00Z,62.00,39.00
2026-04-06T15:52:00Z,62.00,39.00
2026-04-06T15:53:00Z,62.00,39.00
2026-04-06T15:54:00Z,62.00,39.00
2026-04-06T15:55:00Z,62.00,39.00
2026-04-06T15:56:00Z,62.00,39.00
2026-04-06T15:57:00Z,62.00,39.00
2026-04-06T15:58:00Z,62.00,38.99
2026-04-06T15:59:00Z,62.00,38.00
2026-04-06T16:00:00Z,62.00,38.00
2026-04-06T16:01:00Z,62.80,38.00
2026-04-06T16:02:00Z,63.00,38.00
2026-04-06T16:03:00Z,63.00,38.00
2026-04-06T16:04:00Z,63.00,37.80
2026-04-06T16:05:00Z,63.00,38.00
2026-04-06T16:06:00Z,63.00,38.00
2026-04-06T16:07:00Z,63.00,38.00
2026-04-06T16:08:00Z,63.00,38.00
2026-04-06T16:09:00Z,63.00,38.00
2026-04-06T16:10:00Z,63.00,38.00
2026-04-06T16:11:00Z,63.09,39.15
2026-04-06T16:12:00Z,63.29,39.79
2026-04-06T16:13:00Z,57.95,42.94
2026-04-06T16:14:00Z,57.86,43.02
2026-04-06T16:15:00Z,56.01,45.93
2026-04-06T16:16:00Z,58.26,44.96
2026-04-06T16:17:00Z,61.04,38.54
2026-04-06T16:18:00Z,61.28,39.76
2026-04-06T16:19:00Z,60.17,40.59
2026-04-06T16:20:00Z,61.08,38.42
2026-04-06T16:21:00Z,65.83,38.18
2026-04-06T16:22:00Z,62.52,38.10
2026-04-06T16:23:00Z,62.87,37.52
2026-04-06T16:24:00Z,58.89,40.92
2026-04-06T16:25:00Z,55.04,46.78
2026-04-06T16:26:00Z,53.18,47.34
2026-04-06T16:27:00Z,55.94,46.60
2026-04-06T16:28:00Z,60.95,39.38
2026-04-06T16:29:00Z,63.41,34.45
2026-04-06T16:30:00Z,64.60,35.77
2026-04-06T16:31:00Z,62.80,38.12
2026-04-06T16:32:00Z,66.80,36.62
2026-04-06T16:33:00Z,63.09,37.43
2026-04-06T16:34:00Z,61.98,39.58
2026-04-06T16:35:00Z,61.16,39.51
2026-04-06T16:36:00Z,61.19,39.27
2026-04-06T16:37:00Z,53.69,46.83
2026-04-06T16:38:00Z,51.75,48.67
2026-04-06T16:39:00Z,47.65,53.62
2026-04-06T16:40:00Z,50.65,50.43
2026-04-06T16:41:00Z,48.37,51.99
2026-04-06T16:42:00Z,52.51,49.21
2026-04-06T16:43:00Z,59.94,40.12
2026-04-06T16:44:00Z,62.41,37.82
2026-04-06T16:45:00Z,61.72,40.14
2026-04-06T16:46:00Z,60.08,39.51
2026-04-06T16:47:00Z,58.28,42.39
2026-04-06T16:48:00Z,66.46,34.42
2026-04-06T16:49:00Z,65.07,36.23
2026-04-06T16:50:00Z,64.67,36.40
2026-04-06T16:51:00Z,69.08,29.33
2026-04-06T16:52:00Z,73.17,28.36
2026-04-06T16:53:00Z,74.66,24.02
2026-04-06T16:54:00Z,68.97,32.91
2026-04-06T16:55:00Z,64.91,33.45
2026-04-06T16:56:00Z,67.43,33.59
2026-04-06T16:57:00Z,66.51,34.48
2026-04-06T16:58:00Z,61.10,39.86
2026-04-06T16:59:00Z,60.33,39.76
2026-04-06T17:00:00Z,64.40,36.76
2026-04-06T17:01:00Z,65.39,34.46
2026-04-06T17:02:00Z,66.71,36.26
2026-04-06T17:03:00Z,63.75,34.57
2026-04-06T17:04:00Z,64.78,35.58
2026-04-06T17:05:00Z,70.77,31.42
2026-04-06T17:06:00Z,72.12,31.25
2026-04-06T17:07:00Z,64.66,33.95
2026-04-06T17:08:00Z,77.24,26.35
2026-04-06T17:09:00Z,84.14,19.95
2026-04-06T17:10:00Z,82.42,16.55
2026-04-06T17:11:00Z,80.34,21.76
2026-04-06T17:12:00Z,79.57,22.06
2026-04-06T17:13:00Z,85.44,14.32
2026-04-06T17:14:00Z,84.33,13.46
2026-04-06T17:15:00Z,84.28,14.17
2026-04-06T17:16:00Z,83.87,15.95
2026-04-06T17:17:00Z,85.93,14.36
2026-04-06T17:18:00Z,85.85,14.28
2026-04-06T17:19:00Z,85.71,16.08
2026-04-06T17:20:00Z,85.29,15.08
2026-04-06T17:21:00Z,85.42,15.77
2026-04-06T17:22:00Z,81.73,19.64
2026-04-06T17:23:00Z,81.24,19.79
2026-04-06T17:24:00Z,83.82,16.09
2026-04-06T17:25:00Z,86.02,14.29
2026-04-06T17:26:00Z,87.06,13.45
2026-04-06T17:27:00Z,85.87,13.74
2026-04-06T17:28:00Z,88.75,8.44
2026-04-06T17:29:00Z,93.96,6.73
2026-04-06T17:30:00Z,93.54,6.65
2026-04-06T17:31:00Z,93.15,8.18
2026-04-06T17:32:00Z,91.53,9.92
2026-04-06T17:33:00Z,88.19,11.21
2026-04-06T17:34:00Z,86.43,14.62
2026-04-06T17:35:00Z,89.96,13.78
2026-04-06T17:36:00Z,90.54,8.71
2026-04-06T17:37:00Z,88.82,12.07
2026-04-06T17:38:00Z,87.07,14.79
2026-04-06T17:39:00Z,86.87,14.91
2026-04-06T17:40:00Z,84.11,17.55
2026-04-06T17:41:00Z,83.92,16.87
2026-04-06T17:42:00Z,83.76,16.41
2026-04-06T17:43:00Z,81.76,17.80
2026-04-06T17:44:00Z,82.27,18.95
2026-04-06T17:45:00Z,73.50,27.64
2026-04-06T17:46:00Z,67.26,33.74
2026-04-06T17:47:00Z,69.78,31.97
2026-04-06T17:48:00Z,68.40,31.72
2026-04-06T17:49:00Z,75.28,26.08
2026-04-06T17:50:00Z,75.24,24.11
2026-04-06T17:51:00Z,68.22,34.50
2026-04-06T17:52:00Z,68.35,34.32
2026-04-06T17:53:00Z,73.35,29.69
2026-04-06T17:54:00Z,67.92,31.69
2026-04-06T17:55:00Z,63.18,35.70
2026-04-06T17:56:00Z,63.61,36.78
2026-04-06T17:57:00Z,64.25,36.90
2026-04-06T17:58:00Z,62.36,39.53
2026-04-06T17:59:00Z,58.26,42.39
2026-04-06T18:00:00Z,56.73,43.24
2026-04-06T18:01:00Z,55.97,44.52
2026-04-06T18:02:00Z,57.05,44.31
2026-04-06T18:03:00Z,57.51,43.38
2026-04-06T18:04:00Z,57.99,43.31
2026-04-06T18:05:00Z,65.20,35.46
2026-04-06T18:06:00Z,66.44,34.52
2026-04-06T18:07:00Z,71.49,28.52
2026-04-06T18:08:00Z,74.64,27.00
2026-04-06T18:09:00Z,77.55,22.95
2026-04-06T18:10:00Z,80.78,20.06
2026-04-06T18:11:00Z,84.60,14.85
2026-04-06T18:12:00Z,85.34,15.37
2026-04-06T18:13:00Z,84.66,15.39
2026-04-06T18:14:00Z,85.81,15.80
2026-04-06T18:15:00Z,92.25,7.73
2026-04-06T18:16:00Z,95.26,4.86
2026-04-06T18:17:00Z,96.90,4.81
2026-04-06T18:18:00Z,97.81,4.14
2026-04-06T18:19:00Z,97.73,1.99
2026-04-06T18:20:00Z,98.13,1.78
2026-04-06T18:21:00Z,98.49,1.48
2026-04-06T18:22:00Z,97.25,1.98
2026-04-06T18:23:00Z,98.13,2.94
2026-04-06T18:24:00Z,97.41,2.30
2026-04-06T18:25:00Z,98.28,2.68
2026-04-06T18:26:00Z,95.95,3.63
2026-04-06T18:27:00Z,93.49,6.89
2026-04-06T18:28:00Z,94.54,6.12
2026-04-06T18:29:00Z,96.66,3.27
2026-04-06T18:30:00Z,98.17,1.34
2026-04-06T18:31:00Z,98.94,1.00
2026-04-06T18:32:00Z,99.00,1.10
2026-04-06T18:33:00Z,98.50,1.04
2026-04-06T18:34:00Z,98.82,1.00
2026-04-06T18:35:00Z,98.99,1.71
2026-04-06T18:36:00Z,98.51,1.74
2026-04-06T18:37:00Z,98.00,2.20
2026-04-06T18:38:00Z,95.32,4.75
2026-04-06T18:39:00Z,93.25,7.12
2026-04-06T18:40:00Z,95.63,4.72
2026-04-06T18:41:00Z,96.00,2.77
2026-04-06T18:42:00Z,98.67,2.05
2026-04-06T18:43:00Z,99.00,1.00
2026-04-06T18:44:00Z,99.00,1.00
2026-04-06T18:45:00Z,99.00,1.00
2026-04-06T18:46:00Z,99.00,1.00
2026-04-06T18:47:00Z,99.00,1.00
2026-04-06T18:48:00Z,99.00,1.00
2026-04-06T18:49:00Z,99.00,1.00
2026-04-06T18:50:00Z,99.00,1.00
2026-04-06T18:51:00Z,99.00,1.00
2026-04-06T18:52:00Z,99.00,1.00
