# event_ticker=KXATPCHALLENGERMATCH-26APR17TULBRO
# final_score=6-3 1-6 7-6(6)
# score_resolution=3-6 6-1 6-7
# match_winner=Li Tu
# fav_player=Charles Broom
# dog_player=Li Tu
# kalshi_date=2026-04-17
timestamp,Li Tu,Charles Broom
2026-04-18T01:01:00Z,54.00,49.00
2026-04-18T01:12:00Z,54.00,48.91
2026-04-18T01:13:00Z,54.00,48.91
2026-04-18T01:15:00Z,54.00,49.00
2026-04-18T01:16:00Z,54.00,49.00
2026-04-18T01:18:00Z,54.00,49.00
2026-04-18T01:21:00Z,54.00,48.00
2026-04-18T01:22:00Z,53.00,48.00
2026-04-18T01:24:00Z,53.00,48.00
2026-04-18T01:31:00Z,53.00,48.00
2026-04-18T01:32:00Z,53.00,47.00
2026-04-18T01:37:00Z,53.00,47.00
2026-04-18T01:38:00Z,53.00,47.00
2026-04-18T01:39:00Z,53.00,47.93
2026-04-18T01:42:00Z,54.00,47.93
2026-04-18T01:43:00Z,54.00,48.00
2026-04-18T01:47:00Z,54.00,48.00
2026-04-18T01:48:00Z,54.79,48.00
2026-04-18T01:49:00Z,55.00,48.00
2026-04-18T01:50:00Z,55.00,48.00
2026-04-18T01:51:00Z,55.00,48.00
2026-04-18T01:52:00Z,55.00,48.00
2026-04-18T01:53:00Z,55.00,48.00
2026-04-18T01:54:00Z,55.00,45.62
2026-04-18T01:55:00Z,55.00,48.00
2026-04-18T01:56:00Z,55.00,48.00
2026-04-18T01:57:00Z,55.00,48.00
2026-04-18T02:00:00Z,55.00,48.00
2026-04-18T02:02:00Z,55.00,48.00
2026-04-18T02:03:00Z,55.46,48.00
2026-04-18T02:05:00Z,55.79,44.65
2026-04-18T02:06:00Z,56.00,46.00
2026-04-18T02:08:00Z,56.00,46.00
2026-04-18T02:10:00Z,56.00,46.00
2026-04-18T02:12:00Z,56.00,46.00
2026-04-18T02:13:00Z,56.00,46.00
2026-04-18T02:14:00Z,56.00,46.00
2026-04-18T02:16:00Z,56.00,46.00
2026-04-18T02:17:00Z,56.00,46.00
2026-04-18T02:18:00Z,56.00,46.00
2026-04-18T02:19:00Z,55.00,46.00
2026-04-18T02:20:00Z,55.00,46.00
2026-04-18T02:21:00Z,55.00,46.00
2026-04-18T02:23:00Z,55.00,46.00
2026-04-18T02:26:00Z,55.00,46.00
2026-04-18T02:28:00Z,55.93,46.00
2026-04-18T02:29:00Z,54.00,46.00
2026-04-18T02:30:00Z,56.00,46.00
2026-04-18T02:31:00Z,56.00,46.00
2026-04-18T02:32:00Z,56.00,46.00
2026-04-18T02:33:00Z,56.00,46.00
2026-04-18T02:34:00Z,56.00,46.00
2026-04-18T02:36:00Z,55.33,46.00
2026-04-18T02:37:00Z,55.33,46.03
2026-04-18T02:38:00Z,56.00,46.03
2026-04-18T02:39:00Z,56.00,47.00
2026-04-18T02:40:00Z,56.00,47.00
2026-04-18T02:42:00Z,56.00,47.00
2026-04-18T02:43:00Z,56.00,47.00
2026-04-18T02:44:00Z,56.00,47.00
2026-04-18T02:45:00Z,56.00,47.00
2026-04-18T02:46:00Z,56.00,46.39
2026-04-18T02:47:00Z,56.00,46.39
2026-04-18T02:48:00Z,56.00,46.00
2026-04-18T02:49:00Z,56.00,46.00
2026-04-18T02:50:00Z,56.00,46.46
2026-04-18T02:52:00Z,56.00,46.46
2026-04-18T02:53:00Z,56.00,46.00
2026-04-18T02:54:00Z,56.00,46.00
2026-04-18T02:56:00Z,54.98,47.00
2026-04-18T02:57:00Z,54.98,47.00
2026-04-18T02:58:00Z,54.63,47.00
2026-04-18T02:59:00Z,55.00,47.00
2026-04-18T03:00:00Z,55.00,47.00
2026-04-18T03:01:00Z,55.00,47.00
2026-04-18T03:02:00Z,55.00,47.00
2026-04-18T03:03:00Z,55.97,47.00
2026-04-18T03:04:00Z,55.88,47.00
2026-04-18T03:05:00Z,56.00,47.00
2026-04-18T03:06:00Z,55.97,46.88
2026-04-18T03:07:00Z,56.00,47.00
2026-04-18T03:08:00Z,56.41,46.64
2026-04-18T03:09:00Z,56.94,46.11
2026-04-18T03:10:00Z,58.85,45.49
2026-04-18T03:11:00Z,60.29,44.66
2026-04-18T03:12:00Z,58.99,45.61
2026-04-18T03:13:00Z,55.52,48.48
2026-04-18T03:14:00Z,57.28,46.01
2026-04-18T03:15:00Z,54.13,47.91
2026-04-18T03:16:00Z,53.78,49.36
2026-04-18T03:17:00Z,54.04,48.41
2026-04-18T03:18:00Z,59.22,43.77
2026-04-18T03:19:00Z,59.77,42.55
2026-04-18T03:20:00Z,67.23,39.05
2026-04-18T03:21:00Z,65.47,36.90
2026-04-18T03:22:00Z,61.99,40.06
2026-04-18T03:23:00Z,63.53,34.71
2026-04-18T03:24:00Z,62.36,36.57
2026-04-18T03:25:00Z,59.25,42.62
2026-04-18T03:26:00Z,56.75,48.97
2026-04-18T03:27:00Z,59.67,44.45
2026-04-18T03:28:00Z,58.68,44.96
2026-04-18T03:29:00Z,57.23,43.33
2026-04-18T03:30:00Z,60.00,42.00
2026-04-18T03:31:00Z,59.89,43.24
2026-04-18T03:32:00Z,60.10,41.28
2026-04-18T03:33:00Z,63.58,35.21
2026-04-18T03:34:00Z,67.42,33.86
2026-04-18T03:35:00Z,68.91,34.94
2026-04-18T03:36:00Z,64.75,35.75
2026-04-18T03:37:00Z,71.77,25.83
2026-04-18T03:38:00Z,79.10,22.63
2026-04-18T03:39:00Z,82.02,18.96
2026-04-18T03:40:00Z,83.24,19.48
2026-04-18T03:41:00Z,82.64,19.10
2026-04-18T03:42:00Z,80.08,19.99
2026-04-18T03:43:00Z,80.95,20.64
2026-04-18T03:44:00Z,79.94,21.00
2026-04-18T03:45:00Z,80.64,20.62
2026-04-18T03:46:00Z,80.56,20.40
2026-04-18T03:47:00Z,81.49,19.41
2026-04-18T03:48:00Z,83.82,18.91
2026-04-18T03:49:00Z,83.90,20.04
2026-04-18T03:50:00Z,80.59,21.26
2026-04-18T03:51:00Z,78.71,23.54
2026-04-18T03:52:00Z,77.84,23.68
2026-04-18T03:53:00Z,78.23,23.23
2026-04-18T03:54:00Z,77.03,23.89
2026-04-18T03:55:00Z,76.14,24.24
2026-04-18T03:56:00Z,75.32,31.58
2026-04-18T03:57:00Z,67.75,34.26
2026-04-18T03:58:00Z,72.01,29.21
2026-04-18T03:59:00Z,66.97,37.07
2026-04-18T04:00:00Z,61.84,39.59
2026-04-18T04:01:00Z,62.26,39.16
2026-04-18T04:02:00Z,59.89,41.12
2026-04-18T04:03:00Z,56.97,42.83
2026-04-18T04:04:00Z,55.97,45.39
2026-04-18T04:05:00Z,48.74,50.32
2026-04-18T04:06:00Z,45.26,55.95
2026-04-18T04:07:00Z,50.14,50.90
2026-04-18T04:08:00Z,54.83,46.67
2026-04-18T04:09:00Z,52.78,52.13
2026-04-18T04:10:00Z,44.85,55.23
2026-04-18T04:11:00Z,47.52,55.13
2026-04-18T04:12:00Z,45.48,56.67
2026-04-18T04:13:00Z,46.35,55.50
2026-04-18T04:14:00Z,46.09,55.70
2026-04-18T04:15:00Z,47.06,54.63
2026-04-18T04:16:00Z,50.00,52.74
2026-04-18T04:17:00Z,49.38,51.45
2026-04-18T04:18:00Z,49.75,53.26
2026-04-18T04:19:00Z,49.72,51.47
2026-04-18T04:20:00Z,50.53,50.65
2026-04-18T04:21:00Z,53.28,50.55
2026-04-18T04:22:00Z,55.17,47.67
2026-04-18T04:23:00Z,54.43,46.56
2026-04-18T04:24:00Z,51.25,51.00
2026-04-18T04:25:00Z,49.89,53.01
2026-04-18T04:26:00Z,51.52,49.97
2026-04-18T04:27:00Z,51.72,48.99
2026-04-18T04:28:00Z,53.86,48.23
2026-04-18T04:29:00Z,56.22,45.16
2026-04-18T04:30:00Z,64.60,38.90
2026-04-18T04:31:00Z,61.66,40.32
2026-04-18T04:32:00Z,55.50,45.02
2026-04-18T04:33:00Z,54.80,44.41
2026-04-18T04:34:00Z,52.58,47.65
2026-04-18T04:35:00Z,46.76,53.74
2026-04-18T04:36:00Z,45.61,54.71
2026-04-18T04:37:00Z,43.47,55.87
2026-04-18T04:38:00Z,26.67,72.02
2026-04-18T04:39:00Z,19.35,80.17
2026-04-18T04:40:00Z,16.02,85.67
2026-04-18T04:41:00Z,14.56,83.10
2026-04-18T04:42:00Z,19.75,80.88
2026-04-18T04:43:00Z,17.84,84.38
2026-04-18T04:44:00Z,12.71,87.58
2026-04-18T04:45:00Z,13.22,86.90
2026-04-18T04:46:00Z,14.00,85.86
2026-04-18T04:47:00Z,18.66,83.16
2026-04-18T04:48:00Z,19.09,80.82
2026-04-18T04:49:00Z,14.06,86.84
2026-04-18T04:50:00Z,21.00,81.46
2026-04-18T04:51:00Z,42.03,56.88
2026-04-18T04:52:00Z,57.30,44.29
2026-04-18T04:53:00Z,66.25,32.27
2026-04-18T04:54:00Z,67.48,33.63
2026-04-18T04:55:00Z,66.81,36.36
2026-04-18T04:56:00Z,56.80,44.38
2026-04-18T04:57:00Z,50.06,48.96
2026-04-18T04:58:00Z,49.08,55.07
2026-04-18T04:59:00Z,50.40,51.14
2026-04-18T05:00:00Z,58.30,41.45
2026-04-18T05:01:00Z,62.66,38.51
2026-04-18T05:02:00Z,59.01,42.83
2026-04-18T05:03:00Z,51.51,50.92
2026-04-18T05:04:00Z,50.81,50.93
2026-04-18T05:05:00Z,67.93,30.08
2026-04-18T05:06:00Z,56.93,43.85
2026-04-18T05:07:00Z,23.64,74.00
2026-04-18T05:08:00Z,27.68,72.58
2026-04-18T05:09:00Z,36.97,61.51
2026-04-18T05:10:00Z,37.27,66.23
2026-04-18T05:11:00Z,35.63,62.66
2026-04-18T05:12:00Z,42.41,59.01
2026-04-18T05:13:00Z,54.06,44.75
2026-04-18T05:14:00Z,91.02,20.05
2026-04-18T05:15:00Z,99.00,1.00
2026-04-18T05:16:00Z,99.00,1.00
2026-04-18T05:17:00Z,99.00,1.00
