# event_ticker=KXATPMATCH-26JUN08MCCBER
# final_score=6-7(2) 6-2 7-6(4)
# score_resolution=6-7 6-2 7-6
# match_winner=James McCabe
# fav_player=James McCabe
# dog_player=Zizou Bergs
# kalshi_date=2026-06-08
timestamp,James McCabe,Zizou Bergs
2026-06-09T22:26:00Z,,68.00
2026-06-09T22:27:00Z,,68.00
2026-06-09T22:41:00Z,34.00,68.00
2026-06-09T22:46:00Z,34.00,68.00
2026-06-09T22:50:00Z,34.00,68.00
2026-06-09T22:53:00Z,34.00,68.00
2026-06-09T22:55:00Z,34.00,65.56
2026-06-09T23:03:00Z,34.00,68.69
2026-06-09T23:09:00Z,34.00,69.00
2026-06-09T23:40:00Z,34.00,67.00
2026-06-09T23:53:00Z,34.00,69.00
2026-06-09T23:56:00Z,34.00,67.00
2026-06-09T23:58:00Z,33.00,67.00
2026-06-10T00:12:00Z,33.00,66.41
2026-06-10T00:14:00Z,33.00,69.00
2026-06-10T00:19:00Z,34.00,69.00
2026-06-10T00:34:00Z,34.00,69.00
2026-06-10T00:39:00Z,34.00,69.00
2026-06-10T00:48:00Z,34.00,68.00
2026-06-10T01:12:00Z,34.00,68.00
2026-06-10T01:13:00Z,34.00,68.00
2026-06-10T01:16:00Z,34.00,68.00
2026-06-10T01:22:00Z,34.00,68.00
2026-06-10T01:24:00Z,34.00,68.00
2026-06-10T01:30:00Z,34.00,68.00
2026-06-10T01:34:00Z,34.00,68.00
2026-06-10T01:38:00Z,34.00,68.00
2026-06-10T01:46:00Z,34.00,68.00
2026-06-10T02:23:00Z,34.00,68.00
2026-06-10T02:31:00Z,31.15,68.00
2026-06-10T02:36:00Z,33.00,68.00
2026-06-10T02:37:00Z,33.00,68.00
2026-06-10T02:40:00Z,33.00,68.00
2026-06-10T02:48:00Z,33.00,68.00
2026-06-10T02:55:00Z,33.00,67.00
2026-06-10T03:01:00Z,33.00,68.00
2026-06-10T03:02:00Z,34.00,68.00
2026-06-10T03:05:00Z,34.00,68.00
2026-06-10T03:07:00Z,34.00,68.00
2026-06-10T03:08:00Z,33.00,68.00
2026-06-10T03:12:00Z,33.00,68.00
2026-06-10T03:14:00Z,33.00,68.00
2026-06-10T03:15:00Z,34.00,68.00
2026-06-10T03:21:00Z,34.00,68.00
2026-06-10T03:41:00Z,34.00,69.00
2026-06-10T03:42:00Z,34.00,69.00
2026-06-10T03:43:00Z,34.00,69.00
2026-06-10T03:49:00Z,34.00,69.00
2026-06-10T04:02:00Z,34.00,68.00
2026-06-10T04:04:00Z,34.00,68.00
2026-06-10T04:06:00Z,34.00,68.00
2026-06-10T04:08:00Z,34.00,68.00
2026-06-10T04:09:00Z,34.00,68.00
2026-06-10T04:13:00Z,34.00,68.00
2026-06-10T04:22:00Z,34.00,68.00
2026-06-10T04:23:00Z,32.00,68.00
2026-06-10T04:24:00Z,32.00,68.00
2026-06-10T04:35:00Z,32.00,68.00
2026-06-10T04:37:00Z,32.00,69.00
2026-06-10T04:43:00Z,32.00,68.00
2026-06-10T04:45:00Z,32.00,69.00
2026-06-10T04:48:00Z,32.00,69.00
2026-06-10T04:52:00Z,32.00,67.00
2026-06-10T04:53:00Z,32.00,66.00
2026-06-10T04:56:00Z,32.00,68.00
2026-06-10T04:57:00Z,32.00,68.00
2026-06-10T05:04:00Z,32.00,68.00
2026-06-10T05:08:00Z,34.00,68.00
2026-06-10T05:16:00Z,34.00,68.00
2026-06-10T05:18:00Z,34.00,68.00
2026-06-10T05:20:00Z,34.00,68.00
2026-06-10T05:23:00Z,34.00,68.00
2026-06-10T05:25:00Z,34.00,68.00
2026-06-10T05:27:00Z,34.00,68.00
2026-06-10T05:31:00Z,34.00,68.00
2026-06-10T05:32:00Z,33.00,68.00
2026-06-10T05:33:00Z,33.00,68.00
2026-06-10T05:35:00Z,34.00,68.00
2026-06-10T05:36:00Z,34.00,68.00
2026-06-10T05:37:00Z,34.00,68.00
2026-06-10T05:39:00Z,34.00,68.00
2026-06-10T05:41:00Z,34.00,68.00
2026-06-10T05:42:00Z,34.00,68.00
2026-06-10T05:43:00Z,33.00,68.00
2026-06-10T05:44:00Z,33.00,68.00
2026-06-10T05:47:00Z,33.00,68.00
2026-06-10T05:49:00Z,33.00,68.00
2026-06-10T05:51:00Z,33.00,68.00
2026-06-10T05:52:00Z,33.00,68.00
2026-06-10T05:54:00Z,33.00,68.00
2026-06-10T05:58:00Z,33.00,68.00
2026-06-10T05:59:00Z,33.00,68.00
2026-06-10T06:03:00Z,33.00,68.00
2026-06-10T06:04:00Z,33.00,68.00
2026-06-10T06:06:00Z,33.00,68.00
2026-06-10T06:08:00Z,33.00,68.00
2026-06-10T06:13:00Z,33.00,68.00
2026-06-10T06:16:00Z,33.00,68.00
2026-06-10T06:19:00Z,33.00,68.00
2026-06-10T06:23:00Z,33.00,68.00
2026-06-10T06:26:00Z,33.00,69.00
2026-06-10T06:30:00Z,33.00,69.00
2026-06-10T06:35:00Z,33.00,69.00
2026-06-10T06:37:00Z,33.00,69.00
2026-06-10T06:38:00Z,33.00,69.00
2026-06-10T06:39:00Z,33.00,69.00
2026-06-10T06:42:00Z,33.00,69.00
2026-06-10T06:45:00Z,33.00,69.00
2026-06-10T06:46:00Z,33.00,69.00
2026-06-10T06:49:00Z,33.00,69.00
2026-06-10T06:52:00Z,33.00,69.00
2026-06-10T06:53:00Z,33.00,69.00
2026-06-10T06:59:00Z,33.00,69.00
2026-06-10T07:08:00Z,33.00,69.00
2026-06-10T07:10:00Z,33.00,69.00
2026-06-10T07:12:00Z,33.00,69.00
2026-06-10T07:13:00Z,33.00,69.00
2026-06-10T07:14:00Z,33.00,69.00
2026-06-10T07:20:00Z,33.00,69.00
2026-06-10T07:21:00Z,33.00,69.00
2026-06-10T07:28:00Z,33.00,69.00
2026-06-10T07:34:00Z,33.00,69.00
2026-06-10T07:42:00Z,33.00,70.00
2026-06-10T07:43:00Z,31.00,70.00
2026-06-10T07:47:00Z,31.00,70.00
2026-06-10T07:50:00Z,31.00,70.00
2026-06-10T07:54:00Z,31.00,69.00
2026-06-10T08:08:00Z,31.00,69.00
2026-06-10T08:12:00Z,31.00,69.00
2026-06-10T08:13:00Z,31.00,69.00
2026-06-10T08:14:00Z,31.00,69.00
2026-06-10T08:17:00Z,31.00,69.00
2026-06-10T08:18:00Z,31.00,69.00
2026-06-10T08:20:00Z,31.64,69.00
2026-06-10T08:21:00Z,31.64,69.00
2026-06-10T08:25:00Z,31.64,69.00
2026-06-10T08:26:00Z,31.64,69.00
2026-06-10T08:27:00Z,32.00,69.00
2026-06-10T08:35:00Z,32.00,69.00
2026-06-10T08:40:00Z,32.00,69.00
2026-06-10T08:47:00Z,32.00,69.93
2026-06-10T08:53:00Z,32.00,70.00
2026-06-10T08:54:00Z,32.00,70.00
2026-06-10T08:55:00Z,32.00,70.00
2026-06-10T08:56:00Z,32.00,68.00
2026-06-10T08:57:00Z,30.00,70.00
2026-06-10T08:59:00Z,30.00,70.00
2026-06-10T09:04:00Z,30.00,70.00
2026-06-10T09:05:00Z,32.00,70.00
2026-06-10T09:08:00Z,33.00,70.00
2026-06-10T09:09:00Z,33.00,70.00
2026-06-10T09:10:00Z,32.00,68.00
2026-06-10T09:11:00Z,32.94,68.00
2026-06-10T09:13:00Z,35.64,66.08
2026-06-10T09:14:00Z,34.00,64.71
2026-06-10T09:15:00Z,34.00,68.66
2026-06-10T09:16:00Z,34.00,70.95
2026-06-10T09:17:00Z,32.00,67.62
2026-06-10T09:18:00Z,35.01,66.16
2026-06-10T09:19:00Z,35.01,66.00
2026-06-10T09:20:00Z,35.97,66.00
2026-06-10T09:21:00Z,36.00,67.00
2026-06-10T09:22:00Z,36.00,64.00
2026-06-10T09:23:00Z,35.85,65.00
2026-06-10T09:24:00Z,36.00,66.00
2026-06-10T09:25:00Z,33.00,66.84
2026-06-10T09:26:00Z,35.00,65.44
2026-06-10T09:27:00Z,37.00,65.44
2026-06-10T09:28:00Z,37.00,65.00
2026-06-10T09:29:00Z,37.00,65.92
2026-06-10T09:30:00Z,37.00,67.00
2026-06-10T09:31:00Z,34.50,64.90
2026-06-10T09:32:00Z,37.67,63.21
2026-06-10T09:33:00Z,36.00,64.67
2026-06-10T09:34:00Z,37.00,63.00
2026-06-10T09:35:00Z,37.70,63.60
2026-06-10T09:36:00Z,37.70,64.00
2026-06-10T09:37:00Z,36.57,65.00
2026-06-10T09:38:00Z,36.57,65.00
2026-06-10T09:39:00Z,31.39,67.38
2026-06-10T09:40:00Z,32.00,67.38
2026-06-10T09:41:00Z,28.00,68.07
2026-06-10T09:42:00Z,31.26,67.79
2026-06-10T09:43:00Z,31.91,68.74
2026-06-10T09:44:00Z,34.38,66.00
2026-06-10T09:45:00Z,36.00,66.00
2026-06-10T09:46:00Z,37.00,65.27
2026-06-10T09:47:00Z,35.00,64.80
2026-06-10T09:48:00Z,36.00,64.04
2026-06-10T09:49:00Z,37.99,63.00
2026-06-10T09:50:00Z,37.99,65.00
2026-06-10T09:51:00Z,36.00,65.00
2026-06-10T09:52:00Z,32.24,67.25
2026-06-10T09:53:00Z,36.29,65.00
2026-06-10T09:54:00Z,37.00,65.00
2026-06-10T09:55:00Z,37.00,65.78
2026-06-10T09:56:00Z,34.00,67.00
2026-06-10T09:57:00Z,34.00,67.00
2026-06-10T09:58:00Z,22.81,76.90
2026-06-10T09:59:00Z,17.10,82.01
2026-06-10T10:00:00Z,16.00,83.96
2026-06-10T10:01:00Z,16.00,82.00
2026-06-10T10:02:00Z,16.00,85.10
2026-06-10T10:03:00Z,15.00,86.89
2026-06-10T10:04:00Z,14.00,86.89
2026-06-10T10:05:00Z,16.61,84.31
2026-06-10T10:06:00Z,22.79,81.92
2026-06-10T10:07:00Z,22.79,78.00
2026-06-10T10:08:00Z,27.19,73.12
2026-06-10T10:09:00Z,30.00,71.00
2026-06-10T10:10:00Z,30.63,69.33
2026-06-10T10:11:00Z,29.80,69.33
2026-06-10T10:12:00Z,30.04,71.00
2026-06-10T10:13:00Z,31.00,71.00
2026-06-10T10:14:00Z,31.00,72.00
2026-06-10T10:15:00Z,31.00,70.00
2026-06-10T10:16:00Z,32.00,69.00
2026-06-10T10:17:00Z,31.94,69.00
2026-06-10T10:18:00Z,32.00,69.05
2026-06-10T10:19:00Z,32.00,69.00
2026-06-10T10:20:00Z,31.30,67.78
2026-06-10T10:21:00Z,35.00,67.00
2026-06-10T10:22:00Z,31.24,64.80
2026-06-10T10:23:00Z,31.24,67.00
2026-06-10T10:24:00Z,27.49,67.03
2026-06-10T10:25:00Z,32.00,64.36
2026-06-10T10:26:00Z,32.19,65.16
2026-06-10T10:28:00Z,32.43,65.16
2026-06-10T10:29:00Z,36.00,65.07
2026-06-10T10:31:00Z,35.00,65.07
2026-06-10T10:32:00Z,35.00,64.08
2026-06-10T10:33:00Z,33.00,64.08
2026-06-10T10:35:00Z,33.00,67.00
2026-06-10T10:37:00Z,35.00,67.00
2026-06-10T10:41:00Z,35.00,62.95
2026-06-10T10:43:00Z,35.00,67.00
2026-06-10T10:44:00Z,31.12,67.00
2026-06-10T10:45:00Z,36.00,67.00
2026-06-10T10:47:00Z,36.00,65.08
2026-06-10T10:48:00Z,36.00,67.87
2026-06-10T10:50:00Z,36.00,69.00
2026-06-10T10:51:00Z,35.00,69.00
2026-06-10T10:52:00Z,35.53,69.00
2026-06-10T10:53:00Z,31.17,62.10
2026-06-10T10:54:00Z,37.00,62.10
2026-06-10T10:56:00Z,37.00,62.10
2026-06-10T10:58:00Z,37.00,68.00
2026-06-10T10:59:00Z,30.37,68.00
2026-06-10T11:05:00Z,33.62,68.00
2026-06-10T11:06:00Z,35.00,65.00
2026-06-10T11:07:00Z,35.00,66.15
2026-06-10T11:08:00Z,35.17,66.15
2026-06-10T11:09:00Z,38.00,65.00
2026-06-10T11:10:00Z,38.00,63.21
