# event_ticker=KXATPMATCH-26APR24RUBKOP
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Vit Kopriva
# fav_player=Andrey Rublev
# dog_player=Vit Kopriva
# kalshi_date=2026-04-24
timestamp,Andrey Rublev,Vit Kopriva
2026-04-24T07:46:00Z,76.00,25.00
2026-04-24T07:54:00Z,76.00,25.00
2026-04-24T07:59:00Z,76.00,25.00
2026-04-24T08:11:00Z,76.00,25.00
2026-04-24T08:23:00Z,76.00,25.00
2026-04-24T08:33:00Z,76.00,25.00
2026-04-24T08:36:00Z,76.00,25.00
2026-04-24T09:22:00Z,76.00,25.00
2026-04-24T09:51:00Z,76.00,25.00
2026-04-24T09:58:00Z,76.00,25.00
2026-04-24T10:08:00Z,76.00,25.00
2026-04-24T10:14:00Z,76.00,25.00
2026-04-24T10:16:00Z,76.00,25.00
2026-04-24T10:20:00Z,76.00,25.00
2026-04-24T10:24:00Z,76.00,25.00
2026-04-24T10:27:00Z,76.00,25.00
2026-04-24T10:30:00Z,76.00,25.00
2026-04-24T10:32:00Z,76.00,25.00
2026-04-24T10:45:00Z,76.00,25.00
2026-04-24T10:46:00Z,76.00,25.00
2026-04-24T10:59:00Z,76.00,25.00
2026-04-24T11:04:00Z,76.00,25.00
2026-04-24T11:06:00Z,76.00,25.00
2026-04-24T11:07:00Z,76.00,25.00
2026-04-24T11:09:00Z,76.00,25.00
2026-04-24T11:15:00Z,76.00,25.00
2026-04-24T11:27:00Z,76.00,25.00
2026-04-24T11:28:00Z,76.00,25.00
2026-04-24T11:29:00Z,76.00,25.00
2026-04-24T11:36:00Z,76.00,25.00
2026-04-24T11:37:00Z,75.00,25.00
2026-04-24T11:39:00Z,76.00,25.00
2026-04-24T11:46:00Z,76.00,25.00
2026-04-24T11:51:00Z,76.00,25.00
2026-04-24T11:58:00Z,75.00,25.00
2026-04-24T12:00:00Z,75.00,25.00
2026-04-24T12:01:00Z,75.00,25.00
2026-04-24T12:05:00Z,75.00,26.00
2026-04-24T12:06:00Z,75.00,26.00
2026-04-24T12:10:00Z,75.00,26.00
2026-04-24T12:11:00Z,75.00,26.00
2026-04-24T12:12:00Z,75.00,26.00
2026-04-24T12:14:00Z,75.00,26.00
2026-04-24T12:15:00Z,75.00,26.00
2026-04-24T12:16:00Z,75.00,26.00
2026-04-24T12:17:00Z,75.00,26.00
2026-04-24T12:18:00Z,75.00,26.00
2026-04-24T12:24:00Z,75.00,26.00
2026-04-24T12:25:00Z,75.00,26.00
2026-04-24T12:30:00Z,75.00,26.00
2026-04-24T12:31:00Z,75.00,26.00
2026-04-24T12:33:00Z,75.00,26.00
2026-04-24T12:37:00Z,75.00,26.00
2026-04-24T12:38:00Z,75.00,26.00
2026-04-24T12:41:00Z,75.00,26.00
2026-04-24T12:45:00Z,75.00,26.00
2026-04-24T12:47:00Z,75.00,26.00
2026-04-24T12:53:00Z,75.00,26.00
2026-04-24T12:54:00Z,75.00,26.00
2026-04-24T12:57:00Z,75.00,26.00
2026-04-24T12:58:00Z,75.00,26.00
2026-04-24T12:59:00Z,75.00,26.00
2026-04-24T13:02:00Z,75.00,26.00
2026-04-24T13:06:00Z,75.00,26.00
2026-04-24T13:09:00Z,75.00,26.00
2026-04-24T13:12:00Z,75.00,26.00
2026-04-24T13:13:00Z,75.00,26.00
2026-04-24T13:14:00Z,75.00,26.00
2026-04-24T13:18:00Z,74.00,26.00
2026-04-24T13:23:00Z,75.00,26.00
2026-04-24T13:26:00Z,75.00,26.00
2026-04-24T13:29:00Z,75.00,26.00
2026-04-24T13:35:00Z,75.00,26.00
2026-04-24T13:37:00Z,75.00,26.00
2026-04-24T13:38:00Z,75.00,26.00
2026-04-24T13:39:00Z,75.00,26.00
2026-04-24T13:40:00Z,75.00,26.00
2026-04-24T13:41:00Z,75.00,26.00
2026-04-24T13:42:00Z,76.00,26.00
2026-04-24T13:45:00Z,76.00,26.00
2026-04-24T13:47:00Z,76.00,26.00
2026-04-24T13:53:00Z,76.00,26.00
2026-04-24T13:56:00Z,76.00,26.00
2026-04-24T13:58:00Z,76.00,26.00
2026-04-24T14:01:00Z,76.00,26.00
2026-04-24T14:02:00Z,76.00,26.00
2026-04-24T14:03:00Z,76.00,25.42
2026-04-24T14:04:00Z,76.00,25.00
2026-04-24T14:06:00Z,76.00,26.00
2026-04-24T14:07:00Z,76.00,26.00
2026-04-24T14:08:00Z,76.00,26.00
2026-04-24T14:10:00Z,76.00,26.00
2026-04-24T14:11:00Z,75.00,26.00
2026-04-24T14:13:00Z,75.00,26.00
2026-04-24T14:14:00Z,75.00,26.00
2026-04-24T14:15:00Z,75.00,26.00
2026-04-24T14:16:00Z,75.00,26.00
2026-04-24T14:17:00Z,75.00,26.00
2026-04-24T14:18:00Z,75.00,26.00
2026-04-24T14:19:00Z,75.00,26.00
2026-04-24T14:20:00Z,75.00,26.00
2026-04-24T14:23:00Z,75.00,26.00
2026-04-24T14:25:00Z,75.00,26.00
2026-04-24T14:27:00Z,75.00,26.00
2026-04-24T14:28:00Z,75.00,26.00
2026-04-24T14:29:00Z,75.00,26.00
2026-04-24T14:30:00Z,75.00,26.00
2026-04-24T14:31:00Z,75.00,26.00
2026-04-24T14:32:00Z,75.00,26.00
2026-04-24T14:34:00Z,75.00,26.00
2026-04-24T14:35:00Z,75.00,26.00
2026-04-24T14:36:00Z,74.80,26.00
2026-04-24T14:37:00Z,75.00,26.00
2026-04-24T14:39:00Z,75.00,26.00
2026-04-24T14:40:00Z,75.00,26.00
2026-04-24T14:41:00Z,75.00,26.00
2026-04-24T14:42:00Z,75.00,26.00
2026-04-24T14:43:00Z,75.00,26.00
2026-04-24T14:44:00Z,75.00,26.00
2026-04-24T14:46:00Z,75.00,26.00
2026-04-24T14:47:00Z,75.00,26.00
2026-04-24T14:48:00Z,75.00,26.00
2026-04-24T14:49:00Z,75.00,26.00
2026-04-24T14:51:00Z,75.00,26.00
2026-04-24T14:52:00Z,74.85,26.00
2026-04-24T14:53:00Z,75.00,26.00
2026-04-24T14:54:00Z,75.00,26.00
2026-04-24T14:55:00Z,75.00,26.00
2026-04-24T14:56:00Z,75.00,26.00
2026-04-24T14:57:00Z,75.00,26.00
2026-04-24T14:58:00Z,75.00,26.00
2026-04-24T14:59:00Z,75.00,25.00
2026-04-24T15:00:00Z,75.00,25.00
2026-04-24T15:01:00Z,75.00,26.00
2026-04-24T15:02:00Z,74.04,26.00
2026-04-24T15:05:00Z,74.04,26.00
2026-04-24T15:07:00Z,75.00,26.00
2026-04-24T15:08:00Z,75.00,26.00
2026-04-24T15:09:00Z,75.00,26.00
2026-04-24T15:10:00Z,75.00,26.00
2026-04-24T15:11:00Z,75.00,26.00
2026-04-24T15:13:00Z,75.00,26.00
2026-04-24T15:15:00Z,74.00,26.00
2026-04-24T15:16:00Z,75.00,26.00
2026-04-24T15:17:00Z,75.00,26.00
2026-04-24T15:18:00Z,75.00,26.00
2026-04-24T15:19:00Z,74.04,26.00
2026-04-24T15:21:00Z,75.00,26.00
2026-04-24T15:22:00Z,75.00,26.00
2026-04-24T15:24:00Z,75.00,26.00
2026-04-24T15:25:00Z,74.92,26.00
2026-04-24T15:26:00Z,75.00,26.00
2026-04-24T15:27:00Z,75.00,25.00
2026-04-24T15:28:00Z,75.00,25.00
2026-04-24T15:30:00Z,75.00,25.00
2026-04-24T15:31:00Z,75.00,25.00
2026-04-24T15:37:00Z,75.00,25.00
2026-04-24T15:39:00Z,75.00,25.00
2026-04-24T15:40:00Z,75.00,25.00
2026-04-24T15:41:00Z,75.00,25.00
2026-04-24T15:42:00Z,75.00,25.00
2026-04-24T15:43:00Z,75.00,25.00
2026-04-24T15:44:00Z,75.00,25.00
2026-04-24T15:45:00Z,75.00,25.00
2026-04-24T15:46:00Z,75.00,25.00
2026-04-24T15:47:00Z,75.00,25.00
2026-04-24T15:48:00Z,75.00,25.00
2026-04-24T15:51:00Z,74.05,25.77
2026-04-24T15:52:00Z,75.00,25.77
2026-04-24T15:53:00Z,75.00,27.00
2026-04-24T15:55:00Z,75.00,27.00
2026-04-24T15:56:00Z,74.00,27.00
2026-04-24T15:58:00Z,75.00,27.00
2026-04-24T16:00:00Z,75.00,27.00
2026-04-24T16:01:00Z,75.00,27.00
2026-04-24T16:02:00Z,74.12,27.00
2026-04-24T16:03:00Z,75.00,25.25
2026-04-24T16:04:00Z,75.00,26.00
2026-04-24T16:05:00Z,75.00,26.96
2026-04-24T16:06:00Z,75.00,27.00
2026-04-24T16:07:00Z,76.00,26.00
2026-04-24T16:08:00Z,76.00,26.00
2026-04-24T16:09:00Z,76.00,26.00
2026-04-24T16:10:00Z,75.97,25.29
2026-04-24T16:11:00Z,76.00,26.00
2026-04-24T16:12:00Z,76.00,26.00
2026-04-24T16:13:00Z,74.26,26.00
2026-04-24T16:14:00Z,75.00,25.98
2026-04-24T16:15:00Z,75.97,26.00
2026-04-24T16:16:00Z,76.00,26.37
2026-04-24T16:17:00Z,76.00,27.00
2026-04-24T16:18:00Z,75.01,27.00
2026-04-24T16:19:00Z,76.00,27.00
2026-04-24T16:20:00Z,76.00,27.00
2026-04-24T16:21:00Z,75.08,27.25
2026-04-24T16:22:00Z,74.89,26.69
2026-04-24T16:23:00Z,74.51,26.71
2026-04-24T16:24:00Z,72.01,28.26
2026-04-24T16:25:00Z,72.73,28.64
2026-04-24T16:26:00Z,74.88,26.24
2026-04-24T16:27:00Z,75.54,26.32
2026-04-24T16:28:00Z,74.89,25.12
2026-04-24T16:29:00Z,72.66,28.86
2026-04-24T16:30:00Z,71.92,29.00
2026-04-24T16:31:00Z,72.41,29.34
2026-04-24T16:32:00Z,67.61,33.72
2026-04-24T16:33:00Z,65.78,34.56
2026-04-24T16:34:00Z,56.31,44.43
2026-04-24T16:35:00Z,54.84,48.09
2026-04-24T16:36:00Z,49.90,50.83
2026-04-24T16:37:00Z,49.90,51.65
2026-04-24T16:38:00Z,49.13,53.11
2026-04-24T16:39:00Z,49.99,51.69
2026-04-24T16:40:00Z,49.81,52.32
2026-04-24T16:41:00Z,44.42,54.03
2026-04-24T16:42:00Z,42.96,57.88
2026-04-24T16:43:00Z,43.36,57.76
2026-04-24T16:44:00Z,43.05,57.14
2026-04-24T16:45:00Z,43.00,57.93
2026-04-24T16:46:00Z,43.00,58.71
2026-04-24T16:47:00Z,45.10,55.33
2026-04-24T16:48:00Z,40.36,60.72
2026-04-24T16:49:00Z,37.28,62.78
2026-04-24T16:50:00Z,38.31,62.06
2026-04-24T16:51:00Z,38.44,61.75
2026-04-24T16:52:00Z,40.39,60.62
2026-04-24T16:53:00Z,39.96,60.37
2026-04-24T16:54:00Z,40.81,60.09
2026-04-24T16:55:00Z,40.83,61.15
2026-04-24T16:56:00Z,41.20,59.98
2026-04-24T16:57:00Z,42.07,59.71
2026-04-24T16:58:00Z,38.64,62.42
2026-04-24T16:59:00Z,38.61,62.67
2026-04-24T17:00:00Z,39.82,61.76
2026-04-24T17:01:00Z,25.98,77.13
2026-04-24T17:02:00Z,19.06,80.58
2026-04-24T17:03:00Z,17.31,84.20
2026-04-24T17:04:00Z,13.62,86.52
2026-04-24T17:05:00Z,13.41,86.94
2026-04-24T17:06:00Z,11.47,88.69
2026-04-24T17:07:00Z,11.73,87.89
2026-04-24T17:08:00Z,8.47,91.81
2026-04-24T17:09:00Z,12.90,88.22
2026-04-24T17:10:00Z,15.31,84.77
2026-04-24T17:11:00Z,14.98,85.54
2026-04-24T17:12:00Z,13.73,87.40
2026-04-24T17:13:00Z,11.73,88.09
2026-04-24T17:14:00Z,9.85,90.65
2026-04-24T17:15:00Z,10.52,89.71
2026-04-24T17:16:00Z,9.64,90.93
2026-04-24T17:17:00Z,10.37,90.57
2026-04-24T17:18:00Z,9.69,90.22
2026-04-24T17:19:00Z,10.88,90.23
2026-04-24T17:20:00Z,10.72,89.27
2026-04-24T17:21:00Z,13.79,86.08
2026-04-24T17:22:00Z,8.20,92.52
2026-04-24T17:23:00Z,5.64,94.60
2026-04-24T17:24:00Z,6.77,93.80
2026-04-24T17:25:00Z,6.81,93.61
2026-04-24T17:26:00Z,6.49,94.05
2026-04-24T17:27:00Z,4.70,93.65
2026-04-24T17:28:00Z,7.08,95.25
2026-04-24T17:29:00Z,7.90,93.59
2026-04-24T17:30:00Z,8.09,93.92
2026-04-24T17:31:00Z,16.69,84.02
2026-04-24T17:32:00Z,9.48,92.13
2026-04-24T17:33:00Z,4.79,94.86
2026-04-24T17:34:00Z,15.92,86.00
2026-04-24T17:35:00Z,5.42,95.37
2026-04-24T17:36:00Z,1.00,99.00
2026-04-24T17:37:00Z,1.00,99.00
2026-04-24T17:38:00Z,1.00,99.00
2026-04-24T17:39:00Z,1.00,99.00
2026-04-24T17:40:00Z,1.00,99.00
2026-04-24T17:41:00Z,1.00,99.00
2026-04-24T17:42:00Z,1.00,99.00
2026-04-24T17:43:00Z,1.00,99.00
