# event_ticker=KXATPCHALLENGERMATCH-26APR01TUNJUB
# final_score=7-6(6) 2-6 7-6(6)
# score_resolution=6-7 6-2 6-7
# match_winner=Tung-Lin Wu
# fav_player=Paul Jubb
# dog_player=Tung-Lin Wu
# kalshi_date=2026-04-01
timestamp,Paul Jubb,Tung-Lin Wu
2026-04-02T03:05:00Z,57.00,44.00
2026-04-02T03:11:00Z,57.00,45.00
2026-04-02T03:18:00Z,57.00,45.00
2026-04-02T03:19:00Z,57.00,45.00
2026-04-02T03:24:00Z,56.60,45.00
2026-04-02T03:25:00Z,56.00,45.00
2026-04-02T03:29:00Z,56.00,45.00
2026-04-02T03:30:00Z,56.88,45.00
2026-04-02T03:34:00Z,56.92,45.00
2026-04-02T03:35:00Z,56.92,45.00
2026-04-02T03:36:00Z,56.00,45.00
2026-04-02T03:38:00Z,56.62,45.00
2026-04-02T03:39:00Z,56.00,45.00
2026-04-02T03:40:00Z,56.00,45.00
2026-04-02T03:41:00Z,56.00,45.00
2026-04-02T03:44:00Z,56.98,45.00
2026-04-02T03:45:00Z,56.98,45.00
2026-04-02T03:47:00Z,56.00,45.00
2026-04-02T03:48:00Z,56.00,45.00
2026-04-02T03:49:00Z,56.00,45.00
2026-04-02T03:50:00Z,56.95,45.00
2026-04-02T03:51:00Z,56.00,45.79
2026-04-02T03:52:00Z,56.32,45.79
2026-04-02T03:54:00Z,56.32,46.00
2026-04-02T03:55:00Z,57.62,46.00
2026-04-02T03:57:00Z,57.00,45.00
2026-04-02T03:58:00Z,57.71,45.00
2026-04-02T04:00:00Z,57.00,45.00
2026-04-02T04:01:00Z,57.00,45.00
2026-04-02T04:02:00Z,57.98,45.00
2026-04-02T04:04:00Z,57.83,45.00
2026-04-02T04:05:00Z,58.00,43.00
2026-04-02T04:06:00Z,58.00,43.00
2026-04-02T04:07:00Z,57.71,43.00
2026-04-02T04:09:00Z,57.71,43.00
2026-04-02T04:10:00Z,57.71,43.00
2026-04-02T04:11:00Z,58.00,43.00
2026-04-02T04:12:00Z,58.00,43.00
2026-04-02T04:13:00Z,58.00,43.00
2026-04-02T04:14:00Z,58.00,43.00
2026-04-02T04:15:00Z,56.58,44.35
2026-04-02T04:16:00Z,55.00,44.00
2026-04-02T04:17:00Z,55.00,45.00
2026-04-02T04:18:00Z,55.00,45.00
2026-04-02T04:20:00Z,55.00,45.00
2026-04-02T04:21:00Z,55.87,45.00
2026-04-02T04:22:00Z,55.66,46.01
2026-04-02T04:23:00Z,56.26,46.93
2026-04-02T04:24:00Z,56.51,46.93
2026-04-02T04:25:00Z,56.00,45.77
2026-04-02T04:26:00Z,56.33,46.00
2026-04-02T04:27:00Z,56.00,46.00
2026-04-02T04:28:00Z,57.63,45.00
2026-04-02T04:29:00Z,57.25,45.00
2026-04-02T04:30:00Z,57.89,45.00
2026-04-02T04:31:00Z,57.70,43.57
2026-04-02T04:32:00Z,58.60,44.00
2026-04-02T04:33:00Z,57.91,45.00
2026-04-02T04:34:00Z,61.29,41.80
2026-04-02T04:35:00Z,58.18,44.44
2026-04-02T04:36:00Z,59.17,42.67
2026-04-02T04:37:00Z,60.89,41.00
2026-04-02T04:38:00Z,59.26,41.33
2026-04-02T04:39:00Z,61.46,40.50
2026-04-02T04:40:00Z,60.14,41.61
2026-04-02T04:41:00Z,60.57,41.76
2026-04-02T04:42:00Z,61.30,42.62
2026-04-02T04:43:00Z,61.57,41.15
2026-04-02T04:44:00Z,61.07,42.41
2026-04-02T04:45:00Z,51.57,50.82
2026-04-02T04:46:00Z,52.56,48.31
2026-04-02T04:47:00Z,56.23,47.50
2026-04-02T04:48:00Z,54.53,47.22
2026-04-02T04:49:00Z,46.14,55.34
2026-04-02T04:50:00Z,47.41,55.20
2026-04-02T04:51:00Z,49.71,51.37
2026-04-02T04:52:00Z,56.48,45.71
2026-04-02T04:53:00Z,62.38,40.95
2026-04-02T04:54:00Z,66.70,34.22
2026-04-02T04:55:00Z,67.69,33.69
2026-04-02T04:56:00Z,65.93,34.27
2026-04-02T04:57:00Z,67.01,33.16
2026-04-02T04:58:00Z,73.30,27.31
2026-04-02T04:59:00Z,77.10,20.83
2026-04-02T05:00:00Z,75.56,29.09
2026-04-02T05:01:00Z,75.76,24.75
2026-04-02T05:02:00Z,68.50,31.19
2026-04-02T05:03:00Z,71.14,36.43
2026-04-02T05:04:00Z,65.70,36.01
2026-04-02T05:05:00Z,64.70,39.32
2026-04-02T05:06:00Z,67.12,29.85
2026-04-02T05:07:00Z,72.80,28.35
2026-04-02T05:08:00Z,74.43,29.28
2026-04-02T05:09:00Z,71.20,31.52
2026-04-02T05:10:00Z,62.84,41.76
2026-04-02T05:11:00Z,71.74,32.89
2026-04-02T05:12:00Z,69.88,34.77
2026-04-02T05:13:00Z,70.25,30.26
2026-04-02T05:14:00Z,67.54,36.10
2026-04-02T05:15:00Z,64.51,37.90
2026-04-02T05:16:00Z,63.13,38.92
2026-04-02T05:17:00Z,59.95,42.34
2026-04-02T05:18:00Z,57.53,42.13
2026-04-02T05:19:00Z,64.26,37.39
2026-04-02T05:20:00Z,61.47,40.05
2026-04-02T05:21:00Z,57.29,44.00
2026-04-02T05:22:00Z,56.90,44.79
2026-04-02T05:23:00Z,61.68,38.73
2026-04-02T05:24:00Z,47.95,47.68
2026-04-02T05:25:00Z,51.89,49.65
2026-04-02T05:26:00Z,52.75,51.35
2026-04-02T05:27:00Z,60.27,39.27
2026-04-02T05:28:00Z,53.03,45.45
2026-04-02T05:29:00Z,49.54,51.60
2026-04-02T05:30:00Z,51.49,50.54
2026-04-02T05:31:00Z,53.30,46.08
2026-04-02T05:32:00Z,55.72,47.46
2026-04-02T05:33:00Z,59.23,41.05
2026-04-02T05:34:00Z,64.55,37.70
2026-04-02T05:35:00Z,62.45,37.27
2026-04-02T05:36:00Z,67.27,31.88
2026-04-02T05:37:00Z,67.54,30.70
2026-04-02T05:38:00Z,66.19,34.87
2026-04-02T05:39:00Z,64.36,39.09
2026-04-02T05:40:00Z,65.05,36.34
2026-04-02T05:41:00Z,61.44,38.96
2026-04-02T05:42:00Z,58.08,44.06
2026-04-02T05:43:00Z,56.68,46.57
2026-04-02T05:44:00Z,47.56,54.09
2026-04-02T05:45:00Z,42.59,57.87
2026-04-02T05:46:00Z,43.53,57.06
2026-04-02T05:47:00Z,47.81,53.61
2026-04-02T05:48:00Z,56.80,45.66
2026-04-02T05:49:00Z,55.76,46.58
2026-04-02T05:50:00Z,61.89,39.52
2026-04-02T05:51:00Z,70.82,29.58
2026-04-02T05:52:00Z,73.85,26.88
2026-04-02T05:53:00Z,73.72,27.43
2026-04-02T05:54:00Z,70.82,29.84
2026-04-02T05:55:00Z,61.69,39.52
2026-04-02T05:56:00Z,60.49,41.01
2026-04-02T05:57:00Z,62.31,37.83
2026-04-02T05:58:00Z,54.30,49.12
2026-04-02T05:59:00Z,50.32,51.58
2026-04-02T06:00:00Z,38.18,59.58
2026-04-02T06:01:00Z,37.51,62.24
2026-04-02T06:02:00Z,40.20,60.97
2026-04-02T06:03:00Z,47.06,55.42
2026-04-02T06:04:00Z,53.62,47.48
2026-04-02T06:05:00Z,56.02,45.46
2026-04-02T06:06:00Z,58.92,44.20
2026-04-02T06:07:00Z,61.10,40.64
2026-04-02T06:08:00Z,62.30,38.65
2026-04-02T06:09:00Z,61.78,39.95
2026-04-02T06:10:00Z,62.04,40.06
2026-04-02T06:11:00Z,59.30,41.14
2026-04-02T06:12:00Z,58.01,43.45
2026-04-02T06:13:00Z,59.29,46.78
2026-04-02T06:14:00Z,61.92,40.09
2026-04-02T06:15:00Z,67.11,34.89
2026-04-02T06:16:00Z,71.33,30.42
2026-04-02T06:17:00Z,73.53,27.89
2026-04-02T06:18:00Z,72.61,28.92
2026-04-02T06:19:00Z,74.83,26.03
2026-04-02T06:20:00Z,72.37,28.29
2026-04-02T06:21:00Z,75.65,25.26
2026-04-02T06:22:00Z,70.65,28.48
2026-04-02T06:23:00Z,70.48,30.63
2026-04-02T06:24:00Z,71.39,30.01
2026-04-02T06:25:00Z,74.20,26.17
2026-04-02T06:26:00Z,75.04,25.98
2026-04-02T06:27:00Z,75.39,23.90
2026-04-02T06:28:00Z,75.09,25.47
2026-04-02T06:29:00Z,75.94,24.66
2026-04-02T06:30:00Z,76.66,24.55
2026-04-02T06:31:00Z,74.00,26.42
2026-04-02T06:32:00Z,74.97,24.84
2026-04-02T06:33:00Z,75.09,27.17
2026-04-02T06:34:00Z,73.49,27.12
2026-04-02T06:35:00Z,70.95,28.37
2026-04-02T06:36:00Z,69.72,31.45
2026-04-02T06:37:00Z,71.08,31.82
2026-04-02T06:38:00Z,68.88,33.93
2026-04-02T06:39:00Z,68.57,34.79
2026-04-02T06:40:00Z,64.75,37.08
2026-04-02T06:41:00Z,67.44,32.52
2026-04-02T06:42:00Z,68.13,32.34
2026-04-02T06:43:00Z,74.65,26.63
2026-04-02T06:44:00Z,77.67,22.81
2026-04-02T06:45:00Z,89.87,10.76
2026-04-02T06:46:00Z,88.17,14.48
2026-04-02T06:47:00Z,73.50,27.83
2026-04-02T06:48:00Z,73.83,26.07
2026-04-02T06:49:00Z,86.33,17.74
2026-04-02T06:50:00Z,85.66,15.54
2026-04-02T06:51:00Z,82.03,21.95
2026-04-02T06:52:00Z,72.06,29.31
2026-04-02T06:53:00Z,71.05,28.27
2026-04-02T06:54:00Z,71.02,31.67
2026-04-02T06:55:00Z,80.49,19.18
2026-04-02T06:56:00Z,79.21,24.07
2026-04-02T06:57:00Z,66.97,33.32
2026-04-02T06:58:00Z,65.46,35.20
2026-04-02T06:59:00Z,69.43,30.26
2026-04-02T07:00:00Z,72.24,27.02
2026-04-02T09:01:00Z,5.18,95.39
2026-04-02T09:02:00Z,5.18,99.00
2026-04-02T09:03:00Z,1.00,99.00
