# event_ticker=KXATPMATCH-26FEB12VANTSI
# final_score=6-4 7-6(4)
# score_resolution=6-4 7-6
# match_winner=Botic van de Zandschulp
# fav_player=Botic Van de Zandschulp
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-02-12
timestamp,Botic Van de Zandschulp,Stefanos Tsitsipas
2026-02-12T03:55:00Z,35.00,68.00
2026-02-12T03:56:00Z,35.00,67.00
2026-02-12T03:57:00Z,35.00,67.00
2026-02-12T03:58:00Z,35.00,67.01
2026-02-12T03:59:00Z,35.00,67.36
2026-02-12T04:01:00Z,35.00,67.00
2026-02-12T04:02:00Z,35.00,68.00
2026-02-12T04:03:00Z,35.00,68.00
2026-02-12T04:04:00Z,35.00,68.00
2026-02-12T04:09:00Z,33.02,68.00
2026-02-12T04:11:00Z,33.02,68.00
2026-02-12T04:14:00Z,33.02,68.00
2026-02-12T04:15:00Z,34.00,68.00
2026-02-12T04:19:00Z,34.00,68.00
2026-02-12T04:20:00Z,34.00,68.00
2026-02-12T04:23:00Z,34.00,68.00
2026-02-12T04:25:00Z,34.00,68.00
2026-02-12T04:27:00Z,34.00,68.00
2026-02-12T04:29:00Z,34.00,68.00
2026-02-12T04:31:00Z,34.00,68.00
2026-02-12T04:33:00Z,34.00,68.00
2026-02-12T04:36:00Z,34.00,68.00
2026-02-12T04:40:00Z,34.00,68.00
2026-02-12T04:41:00Z,34.00,68.00
2026-02-12T04:43:00Z,34.00,68.00
2026-02-12T04:45:00Z,33.00,68.00
2026-02-12T04:48:00Z,34.00,68.00
2026-02-12T04:49:00Z,34.00,68.00
2026-02-12T04:50:00Z,34.00,68.00
2026-02-12T04:51:00Z,34.00,68.00
2026-02-12T04:52:00Z,34.00,68.00
2026-02-12T04:53:00Z,34.00,68.00
2026-02-12T04:54:00Z,34.00,68.00
2026-02-12T04:55:00Z,34.00,68.00
2026-02-12T04:56:00Z,34.00,68.00
2026-02-12T04:57:00Z,34.00,67.01
2026-02-12T04:59:00Z,34.00,67.01
2026-02-12T05:00:00Z,34.00,68.00
2026-02-12T05:02:00Z,34.00,68.00
2026-02-12T05:06:00Z,34.00,68.00
2026-02-12T05:12:00Z,34.00,67.00
2026-02-12T05:13:00Z,34.00,67.00
2026-02-12T05:15:00Z,34.00,68.00
2026-02-12T05:16:00Z,34.00,68.00
2026-02-12T05:17:00Z,34.00,68.00
2026-02-12T05:18:00Z,34.00,68.00
2026-02-12T05:19:00Z,34.00,68.00
2026-02-12T05:20:00Z,34.00,68.00
2026-02-12T05:21:00Z,34.00,68.00
2026-02-12T05:22:00Z,34.00,68.00
2026-02-12T05:24:00Z,34.00,68.00
2026-02-12T05:25:00Z,34.00,68.00
2026-02-12T05:26:00Z,34.00,68.00
2026-02-12T05:27:00Z,34.00,68.00
2026-02-12T05:28:00Z,34.00,68.00
2026-02-12T05:29:00Z,34.00,68.00
2026-02-12T05:30:00Z,34.00,68.00
2026-02-12T05:32:00Z,34.00,68.00
2026-02-12T05:33:00Z,34.00,68.00
2026-02-12T05:35:00Z,34.00,68.00
2026-02-12T05:36:00Z,34.00,68.00
2026-02-12T05:39:00Z,34.00,68.00
2026-02-12T05:42:00Z,34.00,68.00
2026-02-12T05:43:00Z,34.00,68.00
2026-02-12T05:44:00Z,34.00,67.83
2026-02-12T05:46:00Z,34.00,67.83
2026-02-12T05:48:00Z,34.00,68.00
2026-02-12T05:49:00Z,34.00,67.00
2026-02-12T05:50:00Z,33.00,68.00
2026-02-12T05:51:00Z,33.00,68.00
2026-02-12T05:52:00Z,34.00,66.64
2026-02-12T05:53:00Z,35.00,66.64
2026-02-12T05:54:00Z,35.00,65.13
2026-02-12T05:55:00Z,35.00,66.00
2026-02-12T05:56:00Z,35.00,66.00
2026-02-12T05:57:00Z,35.00,66.01
2026-02-12T05:58:00Z,33.44,67.00
2026-02-12T05:59:00Z,33.00,67.00
2026-02-12T06:00:00Z,35.00,67.00
2026-02-12T06:01:00Z,35.00,67.00
2026-02-12T06:02:00Z,35.00,67.00
2026-02-12T06:03:00Z,35.00,67.69
2026-02-12T06:04:00Z,35.00,67.00
2026-02-12T06:05:00Z,35.00,67.00
2026-02-12T06:06:00Z,35.00,67.00
2026-02-12T06:07:00Z,35.00,67.00
2026-02-12T06:09:00Z,35.00,67.00
2026-02-12T06:10:00Z,35.00,66.30
2026-02-12T06:11:00Z,36.00,67.00
2026-02-12T06:12:00Z,36.00,67.00
2026-02-12T06:13:00Z,36.00,67.00
2026-02-12T06:14:00Z,36.00,67.00
2026-02-12T06:15:00Z,36.00,67.00
2026-02-12T06:16:00Z,36.00,67.00
2026-02-12T06:17:00Z,35.00,67.00
2026-02-12T06:18:00Z,35.00,67.00
2026-02-12T06:19:00Z,35.00,67.00
2026-02-12T06:20:00Z,35.00,67.00
2026-02-12T06:21:00Z,34.00,67.00
2026-02-12T06:22:00Z,34.98,67.00
2026-02-12T06:23:00Z,34.00,67.00
2026-02-12T06:26:00Z,34.00,67.00
2026-02-12T06:27:00Z,35.00,67.00
2026-02-12T06:28:00Z,35.00,67.00
2026-02-12T06:29:00Z,35.00,67.00
2026-02-12T06:30:00Z,35.00,67.00
2026-02-12T06:31:00Z,35.00,67.00
2026-02-12T06:33:00Z,35.00,67.00
2026-02-12T06:34:00Z,35.00,67.00
2026-02-12T06:36:00Z,35.00,67.00
2026-02-12T06:37:00Z,35.00,67.00
2026-02-12T06:40:00Z,35.00,67.00
2026-02-12T06:41:00Z,35.00,67.00
2026-02-12T06:43:00Z,35.00,67.00
2026-02-12T06:44:00Z,35.00,67.00
2026-02-12T06:46:00Z,35.00,66.00
2026-02-12T06:47:00Z,35.00,67.00
2026-02-12T06:49:00Z,35.00,67.00
2026-02-12T06:50:00Z,35.00,67.00
2026-02-12T06:54:00Z,35.00,67.00
2026-02-12T06:55:00Z,35.00,67.00
2026-02-12T06:56:00Z,35.00,67.00
2026-02-12T06:57:00Z,35.00,67.00
2026-02-12T06:58:00Z,35.00,67.00
2026-02-12T06:59:00Z,35.00,67.00
2026-02-12T07:00:00Z,35.00,67.00
2026-02-12T07:01:00Z,35.00,67.00
2026-02-12T07:02:00Z,35.00,67.00
2026-02-12T07:03:00Z,35.00,67.00
2026-02-12T07:04:00Z,35.00,66.00
2026-02-12T07:07:00Z,35.00,67.00
2026-02-12T07:08:00Z,34.00,67.00
2026-02-12T07:10:00Z,34.00,67.00
2026-02-12T07:12:00Z,34.00,67.00
2026-02-12T07:14:00Z,34.00,66.72
2026-02-12T07:15:00Z,34.00,67.00
2026-02-12T07:16:00Z,34.00,66.99
2026-02-12T07:17:00Z,34.00,67.00
2026-02-12T07:19:00Z,34.00,67.00
2026-02-12T07:21:00Z,34.00,66.00
2026-02-12T07:23:00Z,34.00,67.00
2026-02-12T07:25:00Z,34.00,67.00
2026-02-12T07:27:00Z,34.00,67.76
2026-02-12T07:28:00Z,34.00,68.00
2026-02-12T07:29:00Z,34.00,68.00
2026-02-12T07:32:00Z,33.00,68.00
2026-02-12T07:34:00Z,33.00,68.00
2026-02-12T07:35:00Z,33.00,68.00
2026-02-12T07:36:00Z,33.00,68.00
2026-02-12T07:37:00Z,33.00,68.00
2026-02-12T07:38:00Z,33.00,68.00
2026-02-12T07:39:00Z,33.00,68.00
2026-02-12T07:42:00Z,33.00,68.00
2026-02-12T07:43:00Z,33.00,68.00
2026-02-12T07:45:00Z,33.00,68.00
2026-02-12T07:46:00Z,33.00,68.00
2026-02-12T07:47:00Z,33.00,68.00
2026-02-12T07:49:00Z,33.00,68.00
2026-02-12T07:51:00Z,33.00,68.00
2026-02-12T07:52:00Z,33.00,68.00
2026-02-12T07:55:00Z,33.00,68.00
2026-02-12T07:57:00Z,31.41,68.00
2026-02-12T07:58:00Z,31.41,69.00
2026-02-12T07:59:00Z,31.41,69.00
2026-02-12T08:00:00Z,31.41,69.00
2026-02-12T10:02:00Z,35.00,69.00
2026-02-12T10:03:00Z,35.00,68.00
2026-02-12T10:05:00Z,35.00,68.00
2026-02-12T10:06:00Z,32.00,68.00
2026-02-12T10:09:00Z,32.00,68.00
2026-02-12T10:10:00Z,33.00,68.00
2026-02-12T10:12:00Z,33.00,65.63
2026-02-12T10:13:00Z,33.00,67.00
2026-02-12T10:14:00Z,33.00,67.00
2026-02-12T10:16:00Z,33.00,67.00
2026-02-12T10:17:00Z,33.00,66.89
2026-02-12T10:18:00Z,33.00,67.26
2026-02-12T10:19:00Z,33.00,68.00
2026-02-12T10:20:00Z,33.00,68.00
2026-02-12T10:21:00Z,33.00,68.00
2026-02-12T10:25:00Z,33.00,68.00
2026-02-12T10:31:00Z,33.00,68.00
2026-02-12T10:32:00Z,33.00,68.00
2026-02-12T10:38:00Z,33.00,68.00
2026-02-12T10:40:00Z,33.00,68.00
2026-02-12T10:42:00Z,33.00,68.00
2026-02-12T10:43:00Z,33.00,68.00
2026-02-12T10:44:00Z,33.00,68.00
2026-02-12T10:45:00Z,33.00,68.00
2026-02-12T10:46:00Z,33.00,67.00
2026-02-12T10:47:00Z,33.00,67.00
2026-02-12T10:53:00Z,34.00,67.00
2026-02-12T10:55:00Z,34.00,67.00
2026-02-12T10:56:00Z,33.00,67.00
2026-02-12T10:57:00Z,33.00,67.96
2026-02-12T10:59:00Z,33.00,68.00
2026-02-12T11:01:00Z,33.00,67.81
2026-02-12T11:02:00Z,33.00,68.00
2026-02-12T11:04:00Z,33.00,68.00
2026-02-12T11:06:00Z,33.00,68.00
2026-02-12T11:07:00Z,33.00,67.95
2026-02-12T11:09:00Z,33.00,68.00
2026-02-12T11:10:00Z,33.00,68.00
2026-02-12T11:12:00Z,33.00,68.00
2026-02-12T11:13:00Z,33.00,68.00
2026-02-12T11:14:00Z,33.00,68.00
2026-02-12T11:17:00Z,34.00,68.00
2026-02-12T11:18:00Z,35.00,68.00
2026-02-12T11:19:00Z,35.00,68.00
2026-02-12T11:20:00Z,35.00,67.96
2026-02-12T11:21:00Z,35.00,68.00
2026-02-12T11:22:00Z,35.00,68.00
2026-02-12T11:23:00Z,35.00,68.00
2026-02-12T11:24:00Z,35.00,68.00
2026-02-12T11:26:00Z,35.00,68.00
2026-02-12T11:27:00Z,35.00,68.00
2026-02-12T11:28:00Z,35.00,68.00
2026-02-12T11:29:00Z,35.00,68.00
2026-02-12T11:31:00Z,35.00,68.00
2026-02-12T11:33:00Z,35.00,68.00
2026-02-12T11:35:00Z,35.00,68.00
2026-02-12T11:36:00Z,34.00,68.00
2026-02-12T11:37:00Z,34.00,68.00
2026-02-12T11:38:00Z,34.00,68.00
2026-02-12T11:39:00Z,34.00,68.00
2026-02-12T11:40:00Z,34.00,68.77
2026-02-12T11:42:00Z,34.00,69.00
2026-02-12T11:43:00Z,34.00,69.00
2026-02-12T11:45:00Z,34.00,69.00
2026-02-12T11:47:00Z,34.00,69.00
2026-02-12T11:48:00Z,34.00,69.00
2026-02-12T11:49:00Z,34.00,69.00
2026-02-12T11:50:00Z,34.00,69.00
2026-02-12T11:51:00Z,34.00,68.93
2026-02-12T11:52:00Z,34.00,69.00
2026-02-12T11:53:00Z,34.00,69.00
2026-02-12T11:55:00Z,34.00,67.00
2026-02-12T11:57:00Z,34.00,67.00
2026-02-12T11:59:00Z,34.00,67.00
2026-02-12T12:00:00Z,34.00,67.00
2026-02-12T12:01:00Z,34.00,67.00
2026-02-12T12:02:00Z,34.00,67.00
2026-02-12T12:03:00Z,34.00,67.00
2026-02-12T12:04:00Z,34.00,67.00
2026-02-12T12:05:00Z,34.00,67.00
2026-02-12T12:06:00Z,34.00,68.00
2026-02-12T12:08:00Z,34.00,68.00
2026-02-12T12:09:00Z,34.00,68.00
2026-02-12T12:10:00Z,34.00,68.00
2026-02-12T12:11:00Z,33.00,68.00
2026-02-12T12:12:00Z,33.00,68.00
2026-02-12T12:13:00Z,33.00,68.00
2026-02-12T12:15:00Z,33.00,67.00
2026-02-12T12:16:00Z,33.00,67.00
2026-02-12T12:17:00Z,33.00,67.00
2026-02-12T12:19:00Z,33.00,68.00
2026-02-12T12:20:00Z,33.00,68.00
2026-02-12T12:21:00Z,33.97,67.66
2026-02-12T12:22:00Z,33.97,68.00
2026-02-12T12:23:00Z,33.97,68.00
2026-02-12T12:24:00Z,33.97,68.00
2026-02-12T12:25:00Z,33.97,69.00
2026-02-12T12:26:00Z,33.97,69.00
2026-02-12T12:27:00Z,33.97,69.00
2026-02-12T12:28:00Z,33.97,69.00
2026-02-12T12:29:00Z,33.97,69.00
2026-02-12T12:31:00Z,33.86,69.00
2026-02-12T12:33:00Z,33.00,69.00
2026-02-12T12:34:00Z,33.00,69.00
2026-02-12T12:35:00Z,33.98,69.00
2026-02-12T12:36:00Z,34.00,69.00
2026-02-12T12:38:00Z,34.00,69.00
2026-02-12T12:39:00Z,34.00,69.00
2026-02-12T12:40:00Z,34.00,69.00
2026-02-12T12:41:00Z,34.00,68.00
2026-02-12T12:42:00Z,34.00,68.00
2026-02-12T12:43:00Z,34.00,68.00
2026-02-12T12:44:00Z,34.00,68.00
2026-02-12T12:45:00Z,34.00,68.38
2026-02-12T12:46:00Z,33.91,68.97
2026-02-12T12:47:00Z,32.72,67.61
2026-02-12T12:48:00Z,33.60,68.00
2026-02-12T12:49:00Z,34.00,68.00
2026-02-12T12:50:00Z,34.00,68.22
2026-02-12T12:51:00Z,32.37,69.27
2026-02-12T12:52:00Z,33.00,69.27
2026-02-12T12:53:00Z,33.00,69.00
2026-02-12T12:54:00Z,33.00,69.86
2026-02-12T12:55:00Z,32.00,70.75
2026-02-12T12:56:00Z,32.00,71.07
2026-02-12T12:57:00Z,30.60,71.00
2026-02-12T12:58:00Z,31.00,71.00
2026-02-12T12:59:00Z,31.00,71.00
2026-02-12T13:00:00Z,31.00,70.96
2026-02-12T13:01:00Z,32.00,70.00
2026-02-12T13:02:00Z,32.00,70.00
2026-02-12T13:03:00Z,31.00,70.90
2026-02-12T13:04:00Z,31.71,71.00
2026-02-12T13:05:00Z,32.37,71.00
2026-02-12T13:06:00Z,31.39,70.43
2026-02-12T13:07:00Z,32.10,71.00
2026-02-12T13:08:00Z,34.03,68.13
2026-02-12T13:09:00Z,31.32,71.76
2026-02-12T13:10:00Z,32.47,71.35
2026-02-12T13:11:00Z,31.17,69.57
2026-02-12T13:12:00Z,28.02,73.48
2026-02-12T13:13:00Z,29.69,72.24
2026-02-12T13:14:00Z,29.53,73.13
2026-02-12T13:15:00Z,28.74,73.91
2026-02-12T13:16:00Z,28.17,73.44
2026-02-12T13:17:00Z,31.14,71.94
2026-02-12T13:18:00Z,27.25,80.72
2026-02-12T13:19:00Z,19.72,82.16
2026-02-12T13:20:00Z,19.27,81.84
2026-02-12T13:21:00Z,20.46,78.32
2026-02-12T13:22:00Z,29.73,73.82
2026-02-12T13:23:00Z,31.73,71.07
2026-02-12T13:24:00Z,31.72,70.65
2026-02-12T13:25:00Z,34.00,67.30
2026-02-12T13:26:00Z,34.18,64.94
2026-02-12T13:27:00Z,36.29,63.41
2026-02-12T13:28:00Z,37.78,63.27
2026-02-12T13:29:00Z,37.37,66.21
2026-02-12T13:30:00Z,34.52,66.87
2026-02-12T13:31:00Z,33.07,67.36
2026-02-12T13:32:00Z,35.86,66.94
2026-02-12T13:33:00Z,36.38,64.45
2026-02-12T13:34:00Z,36.92,63.84
2026-02-12T13:35:00Z,34.33,65.92
2026-02-12T13:36:00Z,33.45,67.06
2026-02-12T13:37:00Z,34.00,67.00
2026-02-12T13:38:00Z,33.96,67.01
2026-02-12T13:39:00Z,36.49,66.48
2026-02-12T13:40:00Z,39.30,63.79
2026-02-12T13:41:00Z,40.18,61.74
2026-02-12T13:42:00Z,51.26,51.03
2026-02-12T13:43:00Z,56.27,43.39
2026-02-12T13:44:00Z,60.05,44.57
2026-02-12T13:45:00Z,64.77,36.60
2026-02-12T13:46:00Z,64.61,36.12
2026-02-12T13:47:00Z,64.33,38.32
2026-02-12T13:48:00Z,68.52,37.75
2026-02-12T13:49:00Z,61.55,40.37
2026-02-12T13:50:00Z,55.62,42.25
2026-02-12T13:51:00Z,59.40,43.72
2026-02-12T13:52:00Z,62.56,37.56
2026-02-12T13:53:00Z,64.24,36.00
2026-02-12T13:54:00Z,64.43,36.00
2026-02-12T13:55:00Z,64.19,36.67
2026-02-12T13:56:00Z,66.10,36.98
2026-02-12T13:57:00Z,64.93,36.88
2026-02-12T13:58:00Z,61.56,39.08
2026-02-12T13:59:00Z,62.38,39.84
2026-02-12T14:00:00Z,66.37,35.92
2026-02-12T14:01:00Z,70.82,32.18
2026-02-12T14:02:00Z,71.36,27.18
2026-02-12T14:03:00Z,68.22,33.34
2026-02-12T14:04:00Z,69.93,37.19
2026-02-12T14:05:00Z,63.86,36.94
2026-02-12T14:06:00Z,63.98,36.37
2026-02-12T14:07:00Z,64.14,37.77
2026-02-12T14:08:00Z,67.87,32.51
2026-02-12T14:09:00Z,66.09,34.83
2026-02-12T14:10:00Z,63.35,37.28
2026-02-12T14:11:00Z,62.81,38.63
2026-02-12T14:12:00Z,62.25,38.98
2026-02-12T14:13:00Z,64.92,37.46
2026-02-12T14:14:00Z,65.06,37.26
2026-02-12T14:15:00Z,67.02,34.67
2026-02-12T14:16:00Z,67.30,34.00
2026-02-12T14:17:00Z,70.13,32.34
2026-02-12T14:18:00Z,68.37,33.18
2026-02-12T14:19:00Z,66.93,35.39
2026-02-12T14:20:00Z,63.69,37.67
2026-02-12T14:21:00Z,62.86,37.71
2026-02-12T14:22:00Z,67.78,34.91
2026-02-12T14:23:00Z,68.63,32.73
2026-02-12T14:24:00Z,69.08,32.90
2026-02-12T14:25:00Z,71.70,29.60
2026-02-12T14:26:00Z,72.92,27.56
2026-02-12T14:27:00Z,78.05,24.02
2026-02-12T14:28:00Z,69.50,31.19
2026-02-12T14:29:00Z,70.30,36.28
2026-02-12T14:30:00Z,68.47,33.03
2026-02-12T14:31:00Z,77.85,23.48
2026-02-12T14:32:00Z,78.51,24.46
2026-02-12T14:33:00Z,69.90,32.51
2026-02-12T14:34:00Z,70.02,32.76
2026-02-12T14:35:00Z,71.62,29.55
2026-02-12T14:36:00Z,70.08,29.66
2026-02-12T14:37:00Z,69.27,32.65
2026-02-12T14:38:00Z,66.87,34.93
2026-02-12T14:39:00Z,68.16,34.02
2026-02-12T14:40:00Z,69.24,31.30
2026-02-12T14:41:00Z,69.46,32.80
2026-02-12T14:42:00Z,71.69,30.77
2026-02-12T14:43:00Z,71.33,28.88
2026-02-12T14:44:00Z,70.24,31.52
2026-02-12T14:45:00Z,67.63,34.76
2026-02-12T14:46:00Z,66.01,34.97
2026-02-12T14:47:00Z,66.45,33.71
2026-02-12T14:48:00Z,66.14,33.48
2026-02-12T14:49:00Z,65.44,37.10
2026-02-12T14:50:00Z,69.61,33.29
2026-02-12T14:51:00Z,67.18,34.90
2026-02-12T14:52:00Z,66.80,32.92
2026-02-12T14:53:00Z,55.02,46.77
2026-02-12T14:54:00Z,57.73,45.63
2026-02-12T14:55:00Z,76.21,20.23
2026-02-12T14:56:00Z,90.59,9.74
2026-02-12T14:57:00Z,98.48,2.63
2026-02-12T14:58:00Z,99.00,1.00
2026-02-12T14:59:00Z,99.00,1.00
2026-02-12T15:00:00Z,99.00,1.00
2026-02-12T15:01:00Z,99.00,1.00
2026-02-12T15:02:00Z,99.00,1.00
2026-02-12T15:03:00Z,99.00,1.00
