# event_ticker=KXATPMATCH-26JUN10LEHDUC
# final_score=6-7(8) 6-4 7-6(3)
# score_resolution=7-6 4-6 6-7
# match_winner=Jiri Lehecka
# fav_player=James Duckworth
# dog_player=Jiri Lehecka
# kalshi_date=2026-06-10
timestamp,Jiri Lehecka,James Duckworth
2026-06-11T05:32:00Z,76.00,26.00
2026-06-11T05:35:00Z,76.00,26.00
2026-06-11T05:37:00Z,76.55,26.00
2026-06-11T05:41:00Z,77.00,26.00
2026-06-11T05:44:00Z,77.00,26.00
2026-06-11T05:45:00Z,77.00,26.00
2026-06-11T05:47:00Z,77.00,26.00
2026-06-11T05:48:00Z,77.00,26.00
2026-06-11T05:52:00Z,76.00,26.00
2026-06-11T05:57:00Z,77.00,26.00
2026-06-11T05:59:00Z,77.00,26.00
2026-06-11T06:00:00Z,77.00,26.00
2026-06-11T06:05:00Z,77.00,26.00
2026-06-11T06:06:00Z,77.00,26.00
2026-06-11T06:08:00Z,77.00,26.00
2026-06-11T06:09:00Z,77.00,26.00
2026-06-11T06:12:00Z,77.00,26.00
2026-06-11T06:13:00Z,77.00,26.00
2026-06-11T06:14:00Z,77.00,26.00
2026-06-11T06:15:00Z,77.00,26.00
2026-06-11T06:20:00Z,77.00,26.00
2026-06-11T06:21:00Z,77.00,26.00
2026-06-11T06:24:00Z,77.00,26.00
2026-06-11T06:25:00Z,77.00,26.00
2026-06-11T06:27:00Z,77.00,26.00
2026-06-11T06:30:00Z,77.00,26.00
2026-06-11T06:31:00Z,77.00,26.00
2026-06-11T06:32:00Z,76.99,26.00
2026-06-11T06:35:00Z,77.00,26.00
2026-06-11T06:36:00Z,77.00,26.00
2026-06-11T06:40:00Z,77.00,26.00
2026-06-11T06:44:00Z,77.00,26.00
2026-06-11T06:50:00Z,77.00,26.00
2026-06-11T06:51:00Z,77.00,26.00
2026-06-11T06:52:00Z,77.00,26.00
2026-06-11T06:55:00Z,77.00,26.00
2026-06-11T06:56:00Z,77.00,26.00
2026-06-11T06:57:00Z,77.00,26.00
2026-06-11T06:59:00Z,77.00,26.00
2026-06-11T07:00:00Z,77.00,26.00
2026-06-11T09:01:00Z,76.00,26.00
2026-06-11T09:03:00Z,76.00,26.00
2026-06-11T09:04:00Z,76.00,26.00
2026-06-11T09:06:00Z,76.00,26.00
2026-06-11T09:11:00Z,76.00,26.00
2026-06-11T09:13:00Z,76.00,26.00
2026-06-11T09:15:00Z,76.00,26.00
2026-06-11T09:16:00Z,75.00,26.00
2026-06-11T09:19:00Z,75.00,26.00
2026-06-11T09:24:00Z,75.00,26.00
2026-06-11T09:26:00Z,75.00,26.00
2026-06-11T09:34:00Z,75.00,26.00
2026-06-11T09:36:00Z,75.00,26.00
2026-06-11T09:37:00Z,75.00,26.00
2026-06-11T09:38:00Z,75.00,26.00
2026-06-11T09:41:00Z,75.00,26.00
2026-06-11T09:44:00Z,75.00,26.00
2026-06-11T09:45:00Z,75.00,26.00
2026-06-11T09:46:00Z,75.00,26.00
2026-06-11T09:47:00Z,75.00,25.00
2026-06-11T09:53:00Z,75.91,24.00
2026-06-11T09:56:00Z,76.00,24.00
2026-06-11T09:57:00Z,76.00,26.00
2026-06-11T09:58:00Z,76.00,26.00
2026-06-11T09:59:00Z,76.00,27.00
2026-06-11T10:02:00Z,76.00,27.00
2026-06-11T10:03:00Z,73.15,27.00
2026-06-11T10:06:00Z,76.00,27.00
2026-06-11T10:07:00Z,76.00,27.00
2026-06-11T10:12:00Z,73.43,26.00
2026-06-11T10:14:00Z,76.00,26.00
2026-06-11T10:15:00Z,76.00,26.00
2026-06-11T10:16:00Z,76.00,27.00
2026-06-11T10:17:00Z,76.00,26.90
2026-06-11T10:18:00Z,75.00,26.90
2026-06-11T10:20:00Z,75.00,27.00
2026-06-11T10:25:00Z,75.00,27.00
2026-06-11T10:27:00Z,75.00,27.00
2026-06-11T10:28:00Z,75.00,27.00
2026-06-11T10:30:00Z,75.00,27.00
2026-06-11T10:32:00Z,75.00,27.00
2026-06-11T10:33:00Z,75.00,27.00
2026-06-11T10:37:00Z,75.00,27.00
2026-06-11T10:42:00Z,75.00,27.00
2026-06-11T10:43:00Z,75.00,27.00
2026-06-11T10:44:00Z,75.00,27.00
2026-06-11T10:49:00Z,75.00,27.00
2026-06-11T10:50:00Z,75.00,27.00
2026-06-11T10:51:00Z,75.00,27.00
2026-06-11T10:52:00Z,75.55,27.00
2026-06-11T10:53:00Z,77.00,27.00
2026-06-11T10:54:00Z,74.02,26.16
2026-06-11T10:55:00Z,73.04,28.00
2026-06-11T10:56:00Z,75.00,27.00
2026-06-11T10:57:00Z,75.00,25.12
2026-06-11T10:58:00Z,74.00,25.12
2026-06-11T10:59:00Z,80.08,26.84
2026-06-11T11:00:00Z,75.00,26.99
2026-06-11T11:01:00Z,75.00,26.00
2026-06-11T11:02:00Z,76.00,26.00
2026-06-11T11:03:00Z,75.00,26.00
2026-06-11T11:04:00Z,75.00,25.61
2026-06-11T11:05:00Z,75.00,27.00
2026-06-11T11:06:00Z,74.00,28.00
2026-06-11T11:07:00Z,75.00,26.94
2026-06-11T11:08:00Z,75.37,26.53
2026-06-11T11:09:00Z,76.00,25.00
2026-06-11T11:10:00Z,76.00,25.00
2026-06-11T11:11:00Z,76.55,24.29
2026-06-11T11:12:00Z,77.55,24.74
2026-06-11T11:13:00Z,75.43,25.40
2026-06-11T11:14:00Z,77.00,30.30
2026-06-11T11:15:00Z,77.00,27.18
2026-06-11T11:16:00Z,75.00,26.00
2026-06-11T11:17:00Z,74.09,27.00
2026-06-11T11:18:00Z,74.09,26.00
2026-06-11T11:19:00Z,74.09,26.02
2026-06-11T11:20:00Z,74.01,27.88
2026-06-11T11:21:00Z,76.63,25.06
2026-06-11T11:22:00Z,74.90,26.00
2026-06-11T11:23:00Z,74.90,25.00
2026-06-11T11:24:00Z,76.33,22.11
2026-06-11T11:25:00Z,77.69,24.56
2026-06-11T11:26:00Z,74.00,27.97
2026-06-11T11:27:00Z,76.40,24.35
2026-06-11T11:28:00Z,73.98,26.86
2026-06-11T11:29:00Z,75.20,28.00
2026-06-11T11:30:00Z,74.00,27.30
2026-06-11T11:31:00Z,75.24,27.40
2026-06-11T11:32:00Z,75.00,26.00
2026-06-11T11:33:00Z,75.00,26.00
2026-06-11T11:34:00Z,77.10,26.77
2026-06-11T11:35:00Z,76.07,25.93
2026-06-11T11:36:00Z,74.00,27.98
2026-06-11T11:37:00Z,76.51,26.39
2026-06-11T11:38:00Z,72.73,31.16
2026-06-11T11:39:00Z,72.59,27.44
2026-06-11T11:40:00Z,73.17,28.28
2026-06-11T11:41:00Z,68.34,32.77
2026-06-11T11:42:00Z,71.84,25.47
2026-06-11T11:43:00Z,84.13,16.30
2026-06-11T11:44:00Z,73.39,28.14
2026-06-11T11:45:00Z,75.20,24.58
2026-06-11T11:46:00Z,69.64,34.69
2026-06-11T11:47:00Z,56.89,41.95
2026-06-11T11:48:00Z,47.21,52.22
2026-06-11T11:49:00Z,48.08,51.59
2026-06-11T11:50:00Z,48.56,51.66
2026-06-11T11:51:00Z,46.97,55.42
2026-06-11T11:52:00Z,47.89,53.00
2026-06-11T11:53:00Z,51.87,41.17
2026-06-11T11:54:00Z,40.85,53.98
2026-06-11T11:55:00Z,72.45,28.49
2026-06-11T11:56:00Z,74.08,27.06
2026-06-11T11:57:00Z,74.01,25.94
2026-06-11T11:58:00Z,76.29,25.27
2026-06-11T11:59:00Z,75.63,26.80
2026-06-11T12:00:00Z,73.48,27.09
2026-06-11T12:01:00Z,72.26,27.64
2026-06-11T12:02:00Z,72.92,27.26
2026-06-11T12:03:00Z,75.27,27.45
2026-06-11T12:04:00Z,74.62,25.25
2026-06-11T12:05:00Z,73.56,28.15
2026-06-11T12:06:00Z,73.00,28.00
2026-06-11T12:07:00Z,72.81,30.36
2026-06-11T12:08:00Z,72.01,27.98
2026-06-11T12:09:00Z,72.91,29.49
2026-06-11T12:10:00Z,73.00,28.59
2026-06-11T12:11:00Z,72.02,28.00
2026-06-11T12:12:00Z,72.31,29.00
2026-06-11T12:13:00Z,70.99,28.58
2026-06-11T12:14:00Z,72.34,28.09
2026-06-11T12:15:00Z,73.50,27.31
2026-06-11T12:16:00Z,74.39,26.04
2026-06-11T12:17:00Z,73.98,27.45
2026-06-11T12:18:00Z,73.00,26.25
2026-06-11T12:19:00Z,72.80,28.00
2026-06-11T12:20:00Z,71.83,29.24
2026-06-11T12:21:00Z,72.95,29.75
2026-06-11T12:22:00Z,72.75,27.89
2026-06-11T12:23:00Z,72.73,27.92
2026-06-11T12:24:00Z,72.95,28.00
2026-06-11T12:25:00Z,72.59,28.73
2026-06-11T12:26:00Z,73.00,28.00
2026-06-11T12:27:00Z,73.00,28.00
2026-06-11T12:28:00Z,71.00,29.10
2026-06-11T12:29:00Z,72.06,28.00
2026-06-11T12:30:00Z,71.47,34.02
2026-06-11T12:31:00Z,73.59,25.58
2026-06-11T12:32:00Z,69.75,31.25
2026-06-11T12:33:00Z,68.89,32.32
2026-06-11T12:34:00Z,62.16,38.53
2026-06-11T12:35:00Z,67.15,38.83
2026-06-11T12:36:00Z,70.61,30.27
2026-06-11T12:37:00Z,70.00,32.20
2026-06-11T12:38:00Z,73.03,27.80
2026-06-11T12:39:00Z,70.51,27.70
2026-06-11T12:40:00Z,68.69,32.30
2026-06-11T12:41:00Z,69.01,32.40
2026-06-11T12:42:00Z,62.92,40.20
2026-06-11T12:43:00Z,61.09,42.01
2026-06-11T12:44:00Z,56.67,43.95
2026-06-11T12:45:00Z,53.03,48.24
2026-06-11T12:46:00Z,63.66,37.68
2026-06-11T12:47:00Z,65.78,34.84
2026-06-11T12:48:00Z,64.54,36.20
2026-06-11T12:49:00Z,63.21,38.18
2026-06-11T12:50:00Z,62.65,37.81
2026-06-11T12:51:00Z,63.00,38.05
2026-06-11T12:52:00Z,65.84,36.81
2026-06-11T12:53:00Z,67.13,33.81
2026-06-11T12:54:00Z,64.03,38.42
2026-06-11T12:55:00Z,61.12,40.01
2026-06-11T12:56:00Z,62.03,39.01
2026-06-11T12:57:00Z,56.17,44.86
2026-06-11T12:58:00Z,52.05,43.89
2026-06-11T12:59:00Z,63.52,37.77
2026-06-11T13:00:00Z,60.19,41.69
2026-06-11T13:01:00Z,57.43,43.70
2026-06-11T13:02:00Z,57.72,43.13
2026-06-11T13:03:00Z,58.48,42.35
2026-06-11T13:04:00Z,59.12,42.31
2026-06-11T13:05:00Z,63.58,38.09
2026-06-11T13:06:00Z,62.98,39.91
2026-06-11T13:07:00Z,60.65,39.80
2026-06-11T13:08:00Z,64.83,36.86
2026-06-11T13:09:00Z,64.93,38.25
2026-06-11T13:10:00Z,57.84,41.86
2026-06-11T13:11:00Z,57.99,42.83
2026-06-11T13:12:00Z,52.84,44.68
2026-06-11T13:13:00Z,62.09,39.78
2026-06-11T13:14:00Z,74.13,30.15
2026-06-11T13:15:00Z,83.15,17.48
2026-06-11T13:16:00Z,93.85,4.72
2026-06-11T13:17:00Z,95.92,4.04
2026-06-11T13:18:00Z,98.75,1.58
2026-06-11T13:19:00Z,98.95,1.15
2026-06-11T13:20:00Z,99.00,1.00
2026-06-11T13:21:00Z,99.00,1.00
2026-06-11T13:22:00Z,99.00,1.00
