# event_ticker=KXATPMATCH-26FEB04HUMMAN
# final_score=6-7(4) 6-3 7-6(4)
# score_resolution=6-7 6-3 7-6
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Ugo Humbert
# kalshi_date=2026-02-04
timestamp,Adrian Mannarino,Ugo Humbert
2026-02-04T15:39:00Z,21.00,82.00
2026-02-04T15:41:00Z,21.00,82.00
2026-02-04T15:43:00Z,21.00,82.00
2026-02-04T15:45:00Z,21.00,82.00
2026-02-04T15:46:00Z,21.00,82.00
2026-02-04T15:47:00Z,21.00,82.00
2026-02-04T15:48:00Z,21.00,82.00
2026-02-04T15:51:00Z,21.00,82.00
2026-02-04T15:55:00Z,21.00,82.00
2026-02-04T15:56:00Z,19.00,82.00
2026-02-04T16:00:00Z,19.00,82.00
2026-02-04T16:02:00Z,19.00,82.00
2026-02-04T16:04:00Z,19.00,82.00
2026-02-04T16:08:00Z,19.00,82.00
2026-02-04T16:10:00Z,19.14,82.00
2026-02-04T16:11:00Z,19.14,82.00
2026-02-04T16:13:00Z,20.00,82.00
2026-02-04T16:17:00Z,20.00,81.00
2026-02-04T16:19:00Z,20.00,82.00
2026-02-04T16:21:00Z,20.00,82.00
2026-02-04T16:23:00Z,20.00,82.00
2026-02-04T16:24:00Z,20.00,82.00
2026-02-04T16:25:00Z,20.00,82.00
2026-02-04T16:26:00Z,20.00,82.00
2026-02-04T16:27:00Z,20.00,82.00
2026-02-04T16:28:00Z,20.00,82.00
2026-02-04T16:31:00Z,20.00,82.00
2026-02-04T16:32:00Z,20.00,82.00
2026-02-04T16:33:00Z,20.00,82.00
2026-02-04T16:34:00Z,20.00,82.00
2026-02-04T16:35:00Z,20.00,82.00
2026-02-04T16:38:00Z,20.00,82.00
2026-02-04T16:39:00Z,20.00,82.00
2026-02-04T16:41:00Z,20.00,82.00
2026-02-04T16:42:00Z,20.00,82.00
2026-02-04T16:44:00Z,20.00,82.00
2026-02-04T16:45:00Z,20.00,82.00
2026-02-04T16:48:00Z,19.00,82.00
2026-02-04T16:51:00Z,19.00,82.00
2026-02-04T16:53:00Z,19.00,82.00
2026-02-04T16:54:00Z,19.00,82.00
2026-02-04T16:57:00Z,20.00,82.00
2026-02-04T16:58:00Z,19.53,82.00
2026-02-04T16:59:00Z,20.00,82.00
2026-02-04T17:01:00Z,20.00,82.00
2026-02-04T17:03:00Z,20.00,82.00
2026-02-04T17:04:00Z,20.00,82.00
2026-02-04T17:05:00Z,20.00,82.00
2026-02-04T17:07:00Z,20.00,82.00
2026-02-04T17:08:00Z,18.74,82.00
2026-02-04T17:09:00Z,18.74,82.00
2026-02-04T17:10:00Z,19.00,82.00
2026-02-04T17:11:00Z,19.00,82.00
2026-02-04T17:12:00Z,19.00,82.00
2026-02-04T17:13:00Z,19.00,82.00
2026-02-04T17:14:00Z,19.00,82.00
2026-02-04T17:15:00Z,19.00,82.00
2026-02-04T17:16:00Z,19.00,82.00
2026-02-04T17:17:00Z,19.00,82.00
2026-02-04T17:18:00Z,19.00,82.00
2026-02-04T17:19:00Z,19.00,82.00
2026-02-04T17:20:00Z,19.00,82.00
2026-02-04T17:21:00Z,19.00,82.00
2026-02-04T17:22:00Z,19.00,82.00
2026-02-04T17:23:00Z,19.00,82.00
2026-02-04T17:24:00Z,19.00,82.00
2026-02-04T17:25:00Z,19.00,82.00
2026-02-04T17:26:00Z,18.62,81.00
2026-02-04T17:27:00Z,19.00,82.00
2026-02-04T17:28:00Z,19.00,82.00
2026-02-04T17:29:00Z,19.00,82.00
2026-02-04T17:30:00Z,19.00,82.00
2026-02-04T17:31:00Z,19.00,82.00
2026-02-04T17:32:00Z,19.00,82.00
2026-02-04T17:33:00Z,19.00,81.99
2026-02-04T17:34:00Z,18.54,82.00
2026-02-04T17:35:00Z,18.90,82.00
2026-02-04T17:36:00Z,18.62,82.00
2026-02-04T17:37:00Z,19.00,82.00
2026-02-04T17:38:00Z,19.00,82.00
2026-02-04T17:39:00Z,19.00,82.00
2026-02-04T17:40:00Z,19.00,82.00
2026-02-04T17:41:00Z,18.62,83.00
2026-02-04T17:42:00Z,19.00,83.00
2026-02-04T17:43:00Z,19.00,83.00
2026-02-04T17:44:00Z,19.00,82.97
2026-02-04T17:45:00Z,19.00,83.00
2026-02-04T17:46:00Z,18.97,83.12
2026-02-04T17:47:00Z,18.55,84.07
2026-02-04T17:48:00Z,18.96,83.93
2026-02-04T17:49:00Z,18.25,83.04
2026-02-04T17:50:00Z,17.81,84.00
2026-02-04T17:51:00Z,16.00,84.01
2026-02-04T17:52:00Z,17.22,83.94
2026-02-04T17:53:00Z,18.78,82.72
2026-02-04T17:54:00Z,18.80,82.22
2026-02-04T17:55:00Z,20.97,80.98
2026-02-04T17:56:00Z,23.29,77.95
2026-02-04T17:57:00Z,23.84,75.48
2026-02-04T17:58:00Z,21.68,80.28
2026-02-04T17:59:00Z,21.03,79.25
2026-02-04T18:00:00Z,18.72,81.51
2026-02-04T18:01:00Z,18.00,82.64
2026-02-04T18:02:00Z,19.44,82.06
2026-02-04T18:03:00Z,21.14,80.88
2026-02-04T18:04:00Z,18.34,82.72
2026-02-04T18:05:00Z,19.01,85.89
2026-02-04T18:06:00Z,18.01,83.56
2026-02-04T18:07:00Z,15.73,84.61
2026-02-04T18:08:00Z,15.00,85.00
2026-02-04T18:09:00Z,13.74,88.67
2026-02-04T18:10:00Z,13.94,87.12
2026-02-04T18:11:00Z,17.32,84.54
2026-02-04T18:12:00Z,18.13,82.10
2026-02-04T18:13:00Z,16.79,84.00
2026-02-04T18:14:00Z,15.16,85.26
2026-02-04T18:15:00Z,14.70,86.03
2026-02-04T18:16:00Z,15.00,86.00
2026-02-04T18:17:00Z,17.66,84.20
2026-02-04T18:18:00Z,18.04,83.00
2026-02-04T18:19:00Z,17.49,83.97
2026-02-04T18:20:00Z,16.70,85.00
2026-02-04T18:21:00Z,15.90,85.00
2026-02-04T18:22:00Z,17.00,85.00
2026-02-04T18:23:00Z,15.29,85.83
2026-02-04T18:24:00Z,18.27,84.81
2026-02-04T18:25:00Z,19.12,82.78
2026-02-04T18:26:00Z,19.41,82.41
2026-02-04T18:27:00Z,18.68,82.66
2026-02-04T18:28:00Z,17.35,84.00
2026-02-04T18:29:00Z,16.58,83.97
2026-02-04T18:30:00Z,16.44,84.15
2026-02-04T18:31:00Z,17.49,84.00
2026-02-04T18:32:00Z,19.25,81.70
2026-02-04T18:33:00Z,20.17,80.85
2026-02-04T18:34:00Z,26.35,73.26
2026-02-04T18:35:00Z,26.63,72.30
2026-02-04T18:36:00Z,22.71,81.00
2026-02-04T18:37:00Z,20.85,80.50
2026-02-04T18:38:00Z,24.13,77.18
2026-02-04T18:39:00Z,18.55,83.94
2026-02-04T18:40:00Z,10.22,89.00
2026-02-04T18:41:00Z,7.68,93.33
2026-02-04T18:42:00Z,7.76,92.07
2026-02-04T18:43:00Z,7.97,93.00
2026-02-04T18:44:00Z,8.00,92.10
2026-02-04T18:45:00Z,7.96,92.88
2026-02-04T18:46:00Z,7.60,94.00
2026-02-04T18:47:00Z,6.18,94.85
2026-02-04T18:48:00Z,5.46,94.16
2026-02-04T18:49:00Z,6.28,94.32
2026-02-04T18:50:00Z,7.85,94.00
2026-02-04T18:51:00Z,6.52,91.66
2026-02-04T18:52:00Z,6.63,93.18
2026-02-04T18:53:00Z,6.86,94.86
2026-02-04T18:54:00Z,7.88,92.88
2026-02-04T18:55:00Z,8.97,91.93
2026-02-04T18:56:00Z,9.35,91.00
2026-02-04T18:57:00Z,10.14,90.98
2026-02-04T18:58:00Z,13.54,88.76
2026-02-04T18:59:00Z,13.02,87.14
2026-02-04T19:00:00Z,11.15,90.27
2026-02-04T19:01:00Z,9.76,91.00
2026-02-04T19:02:00Z,11.19,89.68
2026-02-04T19:03:00Z,12.64,88.89
2026-02-04T19:04:00Z,13.49,88.61
2026-02-04T19:05:00Z,12.67,88.68
2026-02-04T19:06:00Z,12.42,88.14
2026-02-04T19:07:00Z,12.59,88.77
2026-02-04T19:08:00Z,12.55,88.36
2026-02-04T19:09:00Z,13.04,88.00
2026-02-04T19:10:00Z,13.07,87.79
2026-02-04T19:11:00Z,12.90,88.74
2026-02-04T19:12:00Z,11.86,88.80
2026-02-04T19:13:00Z,13.00,88.00
2026-02-04T19:14:00Z,12.77,87.98
2026-02-04T19:15:00Z,12.38,88.23
2026-02-04T19:16:00Z,12.71,88.00
2026-02-04T19:17:00Z,11.40,88.59
2026-02-04T19:18:00Z,11.80,88.02
2026-02-04T19:19:00Z,9.23,90.75
2026-02-04T19:20:00Z,10.13,91.03
2026-02-04T19:21:00Z,8.15,92.23
2026-02-04T19:22:00Z,11.06,89.61
2026-02-04T19:23:00Z,12.57,89.00
2026-02-04T19:24:00Z,12.75,89.00
2026-02-04T19:25:00Z,12.65,87.58
2026-02-04T19:26:00Z,12.85,87.85
2026-02-04T19:27:00Z,18.81,84.37
2026-02-04T19:28:00Z,18.01,82.62
2026-02-04T19:29:00Z,22.96,81.13
2026-02-04T19:30:00Z,30.50,70.71
2026-02-04T19:31:00Z,36.01,65.52
2026-02-04T19:32:00Z,36.05,64.73
2026-02-04T19:33:00Z,34.57,67.25
2026-02-04T19:34:00Z,34.76,67.37
2026-02-04T19:35:00Z,29.30,70.56
2026-02-04T19:36:00Z,26.86,74.04
2026-02-04T19:37:00Z,24.77,74.17
2026-02-04T19:38:00Z,28.97,70.63
2026-02-04T19:39:00Z,33.86,66.53
2026-02-04T19:40:00Z,37.78,62.72
2026-02-04T19:41:00Z,38.64,63.81
2026-02-04T19:42:00Z,32.97,67.81
2026-02-04T19:43:00Z,43.21,57.77
2026-02-04T19:44:00Z,38.38,61.11
2026-02-04T19:45:00Z,33.60,66.85
2026-02-04T19:46:00Z,29.27,70.58
2026-02-04T19:47:00Z,29.82,70.97
2026-02-04T19:48:00Z,33.42,69.49
2026-02-04T19:49:00Z,32.23,67.80
2026-02-04T19:50:00Z,34.36,65.19
2026-02-04T19:51:00Z,34.20,67.84
2026-02-04T19:52:00Z,33.03,67.65
2026-02-04T19:53:00Z,35.77,66.56
2026-02-04T19:54:00Z,35.33,64.80
2026-02-04T19:55:00Z,35.49,80.44
2026-02-04T19:56:00Z,30.29,69.93
2026-02-04T19:57:00Z,29.72,69.99
2026-02-04T19:58:00Z,31.76,68.66
2026-02-04T19:59:00Z,33.45,65.51
2026-02-04T20:00:00Z,37.48,64.02
2026-02-04T20:01:00Z,43.66,58.78
2026-02-04T20:02:00Z,37.72,64.44
2026-02-04T20:03:00Z,32.14,68.94
2026-02-04T20:04:00Z,30.97,69.50
2026-02-04T20:05:00Z,33.67,69.27
2026-02-04T20:06:00Z,37.64,64.39
2026-02-04T20:07:00Z,37.18,63.37
2026-02-04T20:08:00Z,34.53,66.23
2026-02-04T20:09:00Z,30.02,69.64
2026-02-04T20:10:00Z,29.29,71.66
2026-02-04T20:11:00Z,26.67,73.00
2026-02-04T20:12:00Z,16.60,82.62
2026-02-04T20:13:00Z,15.33,84.87
2026-02-04T20:14:00Z,10.17,91.43
2026-02-04T20:15:00Z,20.34,82.48
2026-02-04T20:16:00Z,16.20,84.11
2026-02-04T20:17:00Z,23.94,77.33
2026-02-04T20:18:00Z,33.59,66.49
2026-02-04T20:19:00Z,33.70,68.43
2026-02-04T20:20:00Z,40.43,64.02
2026-02-04T20:21:00Z,59.57,40.30
2026-02-04T20:22:00Z,45.31,53.12
2026-02-04T20:23:00Z,30.61,67.67
2026-02-04T20:24:00Z,29.47,70.65
2026-02-04T20:25:00Z,30.47,70.63
2026-02-04T20:26:00Z,35.33,64.36
2026-02-04T20:27:00Z,38.32,60.56
2026-02-04T20:28:00Z,48.59,49.47
2026-02-04T20:29:00Z,63.69,35.38
2026-02-04T20:30:00Z,70.47,30.49
2026-02-04T20:31:00Z,58.36,38.97
2026-02-04T20:32:00Z,37.60,62.34
2026-02-04T20:33:00Z,22.35,79.18
2026-02-04T20:34:00Z,39.66,60.41
2026-02-04T20:35:00Z,67.95,31.55
2026-02-04T20:36:00Z,93.10,12.83
2026-02-04T20:37:00Z,99.00,1.00
2026-02-04T20:38:00Z,99.00,1.00
2026-02-04T20:39:00Z,99.00,1.00
2026-02-04T20:40:00Z,99.00,1.00
2026-02-04T20:41:00Z,99.00,1.00
2026-02-04T20:42:00Z,99.00,1.00
