# event_ticker=KXATPMATCH-26MAR04BERSTR
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Zizou Bergs
# fav_player=Jan-Lennard Struff
# dog_player=Zizou Bergs
# kalshi_date=2026-03-04
timestamp,Jan-Lennard Struff,Zizou Bergs
2026-03-04T16:14:00Z,45.00,56.00
2026-03-04T16:19:00Z,45.00,56.00
2026-03-04T16:23:00Z,45.00,56.00
2026-03-04T16:26:00Z,45.00,56.00
2026-03-04T16:30:00Z,45.00,56.00
2026-03-04T16:35:00Z,45.00,56.00
2026-03-04T16:38:00Z,46.00,56.00
2026-03-04T16:44:00Z,46.00,55.00
2026-03-04T16:48:00Z,46.00,55.00
2026-03-04T16:49:00Z,46.00,55.76
2026-03-04T16:50:00Z,46.00,55.76
2026-03-04T16:52:00Z,46.00,55.00
2026-03-04T16:56:00Z,46.00,55.00
2026-03-04T16:57:00Z,46.00,55.00
2026-03-04T16:58:00Z,46.00,55.00
2026-03-04T16:59:00Z,46.00,55.00
2026-03-04T17:01:00Z,46.00,55.00
2026-03-04T17:04:00Z,46.00,55.00
2026-03-04T17:05:00Z,46.00,55.00
2026-03-04T17:07:00Z,46.00,55.00
2026-03-04T17:08:00Z,46.00,55.00
2026-03-04T17:09:00Z,46.00,55.00
2026-03-04T17:10:00Z,46.00,55.00
2026-03-04T17:11:00Z,46.00,55.00
2026-03-04T17:14:00Z,46.00,55.31
2026-03-04T17:15:00Z,46.00,55.31
2026-03-04T17:19:00Z,46.00,55.31
2026-03-04T17:25:00Z,46.00,55.00
2026-03-04T17:28:00Z,46.00,55.00
2026-03-04T17:30:00Z,46.00,55.00
2026-03-04T17:32:00Z,46.00,55.00
2026-03-04T17:33:00Z,46.00,55.63
2026-03-04T17:34:00Z,46.00,55.63
2026-03-04T17:37:00Z,46.00,55.94
2026-03-04T17:39:00Z,46.00,55.94
2026-03-04T17:41:00Z,46.00,55.00
2026-03-04T17:42:00Z,46.00,55.00
2026-03-04T17:44:00Z,46.00,55.00
2026-03-04T17:49:00Z,46.00,55.00
2026-03-04T17:50:00Z,46.00,55.99
2026-03-04T17:52:00Z,46.48,55.99
2026-03-04T17:53:00Z,47.00,55.99
2026-03-04T17:54:00Z,47.00,55.00
2026-03-04T17:59:00Z,48.00,55.00
2026-03-04T18:02:00Z,48.00,55.00
2026-03-04T18:03:00Z,48.00,55.00
2026-03-04T18:05:00Z,48.00,55.00
2026-03-04T18:06:00Z,46.00,55.00
2026-03-04T18:09:00Z,46.00,55.00
2026-03-04T18:13:00Z,46.00,55.00
2026-03-04T18:14:00Z,46.00,55.00
2026-03-04T18:18:00Z,46.00,55.00
2026-03-04T18:19:00Z,46.00,55.00
2026-03-04T18:26:00Z,46.00,54.00
2026-03-04T18:28:00Z,46.00,54.00
2026-03-04T18:30:00Z,46.00,55.00
2026-03-04T18:31:00Z,46.00,55.00
2026-03-04T18:32:00Z,46.00,54.98
2026-03-04T18:35:00Z,46.00,54.98
2026-03-04T18:36:00Z,46.00,54.98
2026-03-04T18:38:00Z,46.00,54.98
2026-03-04T18:39:00Z,46.00,55.00
2026-03-04T18:40:00Z,46.00,55.00
2026-03-04T18:42:00Z,46.00,55.00
2026-03-04T18:47:00Z,46.00,55.00
2026-03-04T18:50:00Z,46.00,55.00
2026-03-04T18:53:00Z,46.00,55.00
2026-03-04T18:54:00Z,45.59,55.00
2026-03-04T18:56:00Z,45.33,55.33
2026-03-04T18:57:00Z,46.00,55.33
2026-03-04T18:59:00Z,45.00,55.86
2026-03-04T19:01:00Z,45.00,55.00
2026-03-04T19:03:00Z,45.00,55.00
2026-03-04T19:04:00Z,45.00,55.00
2026-03-04T19:06:00Z,45.00,55.02
2026-03-04T19:07:00Z,46.00,55.02
2026-03-04T19:09:00Z,46.00,54.00
2026-03-04T19:14:00Z,45.00,55.00
2026-03-04T19:16:00Z,46.00,55.00
2026-03-04T19:18:00Z,46.00,55.00
2026-03-04T19:20:00Z,45.00,56.00
2026-03-04T19:25:00Z,45.00,56.00
2026-03-04T19:26:00Z,45.00,56.00
2026-03-04T19:27:00Z,45.00,56.00
2026-03-04T19:28:00Z,46.00,56.00
2026-03-04T19:31:00Z,46.00,55.00
2026-03-04T19:33:00Z,45.00,55.00
2026-03-04T19:37:00Z,46.00,55.00
2026-03-04T19:42:00Z,45.00,56.00
2026-03-04T19:44:00Z,45.16,56.00
2026-03-04T19:45:00Z,45.00,56.00
2026-03-04T19:46:00Z,45.00,56.00
2026-03-04T19:47:00Z,45.00,56.00
2026-03-04T19:48:00Z,45.00,56.00
2026-03-04T19:49:00Z,45.00,56.00
2026-03-04T19:51:00Z,45.00,55.15
2026-03-04T19:52:00Z,45.00,55.15
2026-03-04T19:55:00Z,45.00,56.00
2026-03-04T19:59:00Z,45.00,56.00
2026-03-04T20:01:00Z,45.00,56.00
2026-03-04T20:04:00Z,46.00,56.00
2026-03-04T20:05:00Z,46.00,56.00
2026-03-04T20:06:00Z,46.00,55.00
2026-03-04T20:07:00Z,46.00,55.00
2026-03-04T20:08:00Z,46.00,56.00
2026-03-04T20:10:00Z,46.00,56.00
2026-03-04T20:13:00Z,46.00,56.00
2026-03-04T20:14:00Z,46.00,56.00
2026-03-04T20:17:00Z,46.00,55.00
2026-03-04T20:18:00Z,46.00,56.00
2026-03-04T20:19:00Z,46.00,56.00
2026-03-04T20:21:00Z,46.00,56.00
2026-03-04T20:24:00Z,46.00,56.00
2026-03-04T20:25:00Z,44.31,55.00
2026-03-04T20:27:00Z,46.00,56.00
2026-03-04T20:28:00Z,46.00,56.00
2026-03-04T20:29:00Z,46.00,55.25
2026-03-04T20:30:00Z,46.00,56.00
2026-03-04T20:32:00Z,46.00,56.00
2026-03-04T20:34:00Z,46.00,56.00
2026-03-04T20:36:00Z,46.00,56.00
2026-03-04T20:37:00Z,46.00,56.00
2026-03-04T20:38:00Z,46.00,56.00
2026-03-04T20:39:00Z,46.00,56.00
2026-03-04T20:40:00Z,46.00,56.00
2026-03-04T20:42:00Z,46.00,56.00
2026-03-04T20:43:00Z,46.00,55.96
2026-03-04T20:44:00Z,46.00,57.00
2026-03-04T20:45:00Z,46.00,56.91
2026-03-04T20:46:00Z,46.98,56.91
2026-03-04T20:47:00Z,46.29,57.99
2026-03-04T20:48:00Z,43.00,58.00
2026-03-04T20:49:00Z,38.87,61.22
2026-03-04T20:50:00Z,38.87,69.50
2026-03-04T20:51:00Z,42.00,59.02
2026-03-04T20:52:00Z,42.42,58.18
2026-03-04T20:53:00Z,42.76,57.73
2026-03-04T20:54:00Z,41.46,61.00
2026-03-04T20:55:00Z,41.00,61.00
2026-03-04T20:56:00Z,40.23,60.06
2026-03-04T20:57:00Z,43.00,59.01
2026-03-04T20:58:00Z,43.95,56.71
2026-03-04T20:59:00Z,44.90,56.02
2026-03-04T21:00:00Z,45.86,56.00
2026-03-04T21:01:00Z,46.28,56.17
2026-03-04T21:02:00Z,41.77,59.00
2026-03-04T21:03:00Z,40.42,60.27
2026-03-04T21:04:00Z,34.91,67.32
2026-03-04T21:05:00Z,30.73,68.72
2026-03-04T21:06:00Z,34.62,64.13
2026-03-04T21:07:00Z,29.13,72.56
2026-03-04T21:08:00Z,25.05,73.98
2026-03-04T21:09:00Z,27.29,72.01
2026-03-04T21:10:00Z,26.16,72.94
2026-03-04T21:11:00Z,28.56,75.02
2026-03-04T21:12:00Z,22.97,78.14
2026-03-04T21:13:00Z,23.00,77.80
2026-03-04T21:14:00Z,21.94,78.38
2026-03-04T21:15:00Z,21.94,80.25
2026-03-04T21:16:00Z,20.54,80.17
2026-03-04T21:17:00Z,22.00,80.71
2026-03-04T21:18:00Z,21.78,78.91
2026-03-04T21:19:00Z,21.94,78.04
2026-03-04T21:20:00Z,20.99,80.21
2026-03-04T21:21:00Z,18.11,79.21
2026-03-04T21:22:00Z,18.02,80.48
2026-03-04T21:23:00Z,22.46,78.10
2026-03-04T21:24:00Z,21.54,77.81
2026-03-04T21:25:00Z,17.39,82.48
2026-03-04T21:26:00Z,17.83,82.43
2026-03-04T21:27:00Z,18.00,82.19
2026-03-04T21:28:00Z,20.45,80.03
2026-03-04T21:29:00Z,22.14,78.06
2026-03-04T21:30:00Z,24.76,75.96
2026-03-04T21:31:00Z,25.02,76.19
2026-03-04T21:32:00Z,23.55,78.16
2026-03-04T21:33:00Z,22.30,78.06
2026-03-04T21:34:00Z,24.65,76.66
2026-03-04T21:35:00Z,24.99,75.66
2026-03-04T21:36:00Z,24.56,76.91
2026-03-04T21:37:00Z,22.11,79.92
2026-03-04T21:38:00Z,21.25,79.11
2026-03-04T21:39:00Z,21.94,79.99
2026-03-04T21:40:00Z,18.37,83.46
2026-03-04T21:41:00Z,12.18,88.72
2026-03-04T21:42:00Z,12.89,88.55
2026-03-04T21:43:00Z,7.68,92.98
2026-03-04T21:44:00Z,8.43,92.97
2026-03-04T21:45:00Z,8.20,92.80
2026-03-04T21:46:00Z,10.78,89.17
2026-03-04T21:47:00Z,6.67,93.95
2026-03-04T21:48:00Z,5.66,95.01
2026-03-04T21:49:00Z,5.76,94.89
2026-03-04T21:50:00Z,7.00,93.87
2026-03-04T21:51:00Z,7.00,95.00
2026-03-04T21:52:00Z,5.92,96.11
2026-03-04T21:53:00Z,2.47,97.74
2026-03-04T21:54:00Z,3.99,97.33
2026-03-04T21:55:00Z,3.92,96.51
2026-03-04T21:56:00Z,4.18,96.78
2026-03-04T21:57:00Z,3.61,97.37
2026-03-04T21:58:00Z,2.69,98.35
2026-03-04T21:59:00Z,1.12,99.00
2026-03-04T22:00:00Z,1.00,99.00
2026-03-04T22:01:00Z,1.00,99.00
2026-03-04T22:02:00Z,1.00,99.00
2026-03-04T22:03:00Z,1.00,99.00
