# event_ticker=KXATPMATCH-26APR01ETCBOL
# final_score=6-7(5) 6-0 6-3
# score_resolution=7-6 0-6 3-6
# match_winner=Tomas Martin Etcheverry
# fav_player=Alex Bolt
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-04-01
timestamp,Alex Bolt,Tomas Martin Etcheverry
2026-04-01T14:16:00Z,11.00,91.00
2026-04-01T14:22:00Z,11.00,90.01
2026-04-01T14:26:00Z,11.00,91.00
2026-04-01T14:32:00Z,11.00,91.00
2026-04-01T14:42:00Z,11.00,91.00
2026-04-01T14:44:00Z,11.00,91.00
2026-04-01T14:47:00Z,11.00,90.00
2026-04-01T14:48:00Z,11.00,90.00
2026-04-01T15:03:00Z,11.00,91.00
2026-04-01T15:04:00Z,11.00,91.00
2026-04-01T15:08:00Z,11.00,91.00
2026-04-01T15:13:00Z,11.00,91.00
2026-04-01T15:14:00Z,11.00,91.00
2026-04-01T15:20:00Z,11.00,91.00
2026-04-01T15:21:00Z,11.00,91.00
2026-04-01T15:23:00Z,11.00,91.00
2026-04-01T15:28:00Z,11.00,91.00
2026-04-01T15:41:00Z,11.00,91.00
2026-04-01T15:42:00Z,11.00,91.00
2026-04-01T15:43:00Z,11.00,91.00
2026-04-01T15:59:00Z,11.00,91.00
2026-04-01T16:03:00Z,11.00,91.00
2026-04-01T16:04:00Z,11.00,91.00
2026-04-01T16:08:00Z,11.00,91.00
2026-04-01T16:10:00Z,11.00,91.00
2026-04-01T16:12:00Z,11.00,91.00
2026-04-01T16:14:00Z,11.00,91.00
2026-04-01T16:15:00Z,11.00,91.00
2026-04-01T16:19:00Z,11.00,90.00
2026-04-01T16:25:00Z,11.00,89.49
2026-04-01T16:28:00Z,11.00,89.49
2026-04-01T16:32:00Z,11.00,90.00
2026-04-01T16:39:00Z,11.00,90.00
2026-04-01T16:46:00Z,11.00,90.00
2026-04-01T16:48:00Z,11.00,90.00
2026-04-01T16:54:00Z,9.00,90.00
2026-04-01T16:55:00Z,9.00,90.00
2026-04-01T16:59:00Z,11.00,90.00
2026-04-01T17:00:00Z,11.00,90.00
2026-04-01T17:01:00Z,11.00,90.00
2026-04-01T17:03:00Z,11.00,90.00
2026-04-01T17:04:00Z,11.00,90.00
2026-04-01T17:09:00Z,11.00,90.00
2026-04-01T17:10:00Z,11.00,89.00
2026-04-01T17:13:00Z,11.00,89.00
2026-04-01T17:14:00Z,11.00,89.00
2026-04-01T17:17:00Z,11.00,89.00
2026-04-01T17:18:00Z,11.00,90.00
2026-04-01T17:19:00Z,11.00,90.00
2026-04-01T17:22:00Z,11.00,90.00
2026-04-01T17:23:00Z,11.00,90.00
2026-04-01T17:24:00Z,11.00,90.00
2026-04-01T17:31:00Z,11.00,90.00
2026-04-01T17:32:00Z,11.00,90.00
2026-04-01T17:35:00Z,11.00,90.00
2026-04-01T17:38:00Z,11.00,90.00
2026-04-01T17:41:00Z,11.00,90.00
2026-04-01T17:45:00Z,11.00,90.00
2026-04-01T17:46:00Z,10.00,90.00
2026-04-01T17:47:00Z,11.00,90.00
2026-04-01T17:49:00Z,11.00,90.00
2026-04-01T17:50:00Z,11.00,89.00
2026-04-01T17:51:00Z,11.00,89.00
2026-04-01T17:53:00Z,11.00,89.00
2026-04-01T17:56:00Z,11.00,90.00
2026-04-01T18:01:00Z,11.00,90.00
2026-04-01T18:04:00Z,11.00,90.00
2026-04-01T18:05:00Z,11.00,90.00
2026-04-01T18:07:00Z,11.00,89.00
2026-04-01T18:09:00Z,11.00,90.00
2026-04-01T18:10:00Z,11.00,90.00
2026-04-01T18:11:00Z,11.00,90.00
2026-04-01T18:13:00Z,11.00,90.00
2026-04-01T18:14:00Z,11.00,90.00
2026-04-01T18:17:00Z,11.00,90.00
2026-04-01T18:18:00Z,11.00,90.00
2026-04-01T18:19:00Z,11.00,90.00
2026-04-01T18:23:00Z,11.00,90.00
2026-04-01T18:26:00Z,11.00,90.00
2026-04-01T18:30:00Z,11.00,90.00
2026-04-01T18:31:00Z,11.00,90.00
2026-04-01T18:32:00Z,11.00,90.00
2026-04-01T18:33:00Z,11.00,90.00
2026-04-01T18:34:00Z,11.00,90.00
2026-04-01T18:35:00Z,11.00,90.00
2026-04-01T18:36:00Z,11.00,90.96
2026-04-01T18:39:00Z,11.00,90.96
2026-04-01T18:41:00Z,11.00,91.00
2026-04-01T18:46:00Z,9.91,91.00
2026-04-01T18:47:00Z,10.00,91.00
2026-04-01T18:48:00Z,10.00,91.00
2026-04-01T18:49:00Z,10.00,91.00
2026-04-01T18:50:00Z,10.00,91.00
2026-04-01T18:51:00Z,10.00,91.00
2026-04-01T18:52:00Z,10.00,91.00
2026-04-01T18:53:00Z,10.00,91.00
2026-04-01T18:54:00Z,10.00,91.00
2026-04-01T18:57:00Z,10.00,91.00
2026-04-01T18:58:00Z,10.00,91.00
2026-04-01T18:59:00Z,10.00,91.00
2026-04-01T19:01:00Z,10.00,91.00
2026-04-01T19:02:00Z,10.00,91.00
2026-04-01T19:03:00Z,10.00,91.00
2026-04-01T19:04:00Z,9.98,91.00
2026-04-01T19:05:00Z,10.00,91.00
2026-04-01T19:06:00Z,10.00,91.00
2026-04-01T19:07:00Z,10.00,91.00
2026-04-01T19:08:00Z,10.00,90.58
2026-04-01T19:09:00Z,10.00,91.00
2026-04-01T19:10:00Z,10.56,91.00
2026-04-01T19:11:00Z,10.99,90.81
2026-04-01T19:12:00Z,11.62,90.00
2026-04-01T19:13:00Z,11.78,89.03
2026-04-01T19:14:00Z,12.69,88.16
2026-04-01T19:15:00Z,13.83,87.49
2026-04-01T19:16:00Z,18.60,83.97
2026-04-01T19:17:00Z,22.76,78.72
2026-04-01T19:18:00Z,21.55,79.91
2026-04-01T19:19:00Z,18.41,82.17
2026-04-01T19:20:00Z,13.87,86.51
2026-04-01T19:21:00Z,12.98,88.00
2026-04-01T19:22:00Z,12.86,88.00
2026-04-01T19:23:00Z,14.15,85.45
2026-04-01T19:24:00Z,16.80,85.00
2026-04-01T19:25:00Z,18.96,79.37
2026-04-01T19:26:00Z,18.84,81.43
2026-04-01T19:27:00Z,17.78,81.42
2026-04-01T19:28:00Z,25.68,72.61
2026-04-01T19:29:00Z,30.80,70.10
2026-04-01T19:30:00Z,31.98,68.02
2026-04-01T19:31:00Z,28.63,70.77
2026-04-01T19:32:00Z,32.20,68.85
2026-04-01T19:33:00Z,32.71,67.91
2026-04-01T19:34:00Z,33.26,68.13
2026-04-01T19:35:00Z,31.30,70.28
2026-04-01T19:36:00Z,29.98,71.00
2026-04-01T19:37:00Z,30.00,71.36
2026-04-01T19:38:00Z,31.78,68.00
2026-04-01T19:39:00Z,29.77,71.35
2026-04-01T19:40:00Z,16.81,78.31
2026-04-01T19:41:00Z,17.00,83.78
2026-04-01T19:42:00Z,16.00,84.45
2026-04-01T19:43:00Z,17.23,86.20
2026-04-01T19:44:00Z,13.47,87.98
2026-04-01T19:45:00Z,13.23,87.09
2026-04-01T19:46:00Z,15.12,85.57
2026-04-01T19:47:00Z,17.00,83.90
2026-04-01T19:48:00Z,16.98,82.63
2026-04-01T19:49:00Z,19.93,82.86
2026-04-01T19:50:00Z,18.70,83.70
2026-04-01T19:51:00Z,15.63,85.23
2026-04-01T19:52:00Z,15.46,85.00
2026-04-01T19:53:00Z,14.37,85.26
2026-04-01T19:54:00Z,13.49,87.43
2026-04-01T19:55:00Z,17.57,83.65
2026-04-01T19:56:00Z,19.95,81.30
2026-04-01T19:57:00Z,18.37,81.00
2026-04-01T19:58:00Z,17.59,82.29
2026-04-01T19:59:00Z,15.01,83.11
2026-04-01T20:00:00Z,18.20,83.84
2026-04-01T20:01:00Z,20.48,78.09
2026-04-01T20:02:00Z,21.62,79.25
2026-04-01T20:03:00Z,23.40,78.68
2026-04-01T20:04:00Z,18.61,82.28
2026-04-01T20:05:00Z,21.08,79.47
2026-04-01T20:06:00Z,25.68,74.48
2026-04-01T20:07:00Z,28.85,71.78
2026-04-01T20:08:00Z,32.82,68.07
2026-04-01T20:09:00Z,29.87,70.78
2026-04-01T20:10:00Z,34.52,66.45
2026-04-01T20:11:00Z,38.39,63.16
2026-04-01T20:12:00Z,34.21,65.87
2026-04-01T20:13:00Z,32.11,67.76
2026-04-01T20:14:00Z,37.41,62.23
2026-04-01T20:15:00Z,37.28,63.00
2026-04-01T20:16:00Z,36.91,63.00
2026-04-01T20:17:00Z,36.61,63.00
2026-04-01T20:18:00Z,37.53,63.49
2026-04-01T20:19:00Z,37.61,64.17
2026-04-01T20:20:00Z,36.81,65.09
2026-04-01T20:21:00Z,33.11,66.64
2026-04-01T20:22:00Z,32.75,68.39
2026-04-01T20:23:00Z,33.83,65.97
2026-04-01T20:24:00Z,34.34,66.34
2026-04-01T20:25:00Z,34.86,68.57
2026-04-01T20:26:00Z,23.76,75.45
2026-04-01T20:27:00Z,21.75,79.87
2026-04-01T20:28:00Z,20.09,80.75
2026-04-01T20:29:00Z,21.05,79.88
2026-04-01T20:30:00Z,20.00,80.91
2026-04-01T20:31:00Z,19.60,80.80
2026-04-01T20:32:00Z,19.73,81.08
2026-04-01T20:33:00Z,15.64,82.22
2026-04-01T20:34:00Z,15.35,84.54
2026-04-01T20:35:00Z,17.45,84.02
2026-04-01T20:36:00Z,15.76,85.27
2026-04-01T20:37:00Z,15.24,84.83
2026-04-01T20:38:00Z,16.31,85.18
2026-04-01T20:39:00Z,15.43,87.49
2026-04-01T20:40:00Z,13.28,86.76
2026-04-01T20:41:00Z,14.71,85.99
2026-04-01T20:42:00Z,14.32,85.61
2026-04-01T20:43:00Z,12.62,87.25
2026-04-01T20:44:00Z,12.95,88.20
2026-04-01T20:45:00Z,13.69,86.84
2026-04-01T20:46:00Z,13.73,86.48
2026-04-01T20:47:00Z,13.56,87.23
2026-04-01T20:48:00Z,10.54,90.50
2026-04-01T20:49:00Z,10.62,89.97
2026-04-01T20:50:00Z,8.41,91.27
2026-04-01T20:51:00Z,11.68,90.07
2026-04-01T20:52:00Z,6.97,94.13
2026-04-01T20:53:00Z,8.74,90.73
2026-04-01T20:54:00Z,11.55,89.65
2026-04-01T20:55:00Z,11.13,88.77
2026-04-01T20:56:00Z,11.71,89.31
2026-04-01T20:57:00Z,10.94,89.46
2026-04-01T20:58:00Z,10.12,89.80
2026-04-01T20:59:00Z,10.61,89.82
2026-04-01T21:00:00Z,13.28,87.37
2026-04-01T21:01:00Z,16.29,84.66
2026-04-01T21:02:00Z,16.29,83.68
2026-04-01T21:03:00Z,14.74,86.70
2026-04-01T21:04:00Z,14.36,86.94
2026-04-01T21:05:00Z,14.94,86.98
2026-04-01T21:06:00Z,11.71,89.20
2026-04-01T21:07:00Z,15.26,83.14
2026-04-01T21:08:00Z,20.58,80.12
2026-04-01T21:09:00Z,21.21,79.48
2026-04-01T21:10:00Z,17.10,83.96
2026-04-01T21:11:00Z,15.96,84.72
2026-04-01T21:12:00Z,15.98,84.97
2026-04-01T21:13:00Z,16.59,82.92
2026-04-01T21:14:00Z,12.15,87.58
2026-04-01T21:15:00Z,7.55,92.06
2026-04-01T21:16:00Z,7.09,94.05
2026-04-01T21:17:00Z,10.13,90.48
2026-04-01T21:18:00Z,1.78,97.92
2026-04-01T21:19:00Z,2.02,97.72
2026-04-01T21:20:00Z,3.66,98.09
2026-04-01T21:21:00Z,1.11,98.99
2026-04-01T21:22:00Z,1.00,99.00
2026-04-01T21:23:00Z,1.00,99.00
2026-04-01T21:24:00Z,1.00,99.00
2026-04-01T21:25:00Z,1.00,99.00
2026-04-01T21:26:00Z,1.00,99.00
