# event_ticker=KXATPMATCH-25OCT31BUBDE
# final_score=6-7(5) 6-4 7-5
# score_resolution=7-6 4-6 5-7
# match_winner=Alexander Bublik
# fav_player=Alex de Minaur
# dog_player=Alexander Bublik
# kalshi_date=2025-10-31
timestamp,Alex de Minaur,Alexander Bublik
2025-10-31T04:54:00Z,54.00,47.00
2025-10-31T05:13:00Z,54.00,47.00
2025-10-31T05:14:00Z,54.00,46.00
2025-10-31T05:30:00Z,54.00,47.00
2025-10-31T05:35:00Z,54.00,47.00
2025-10-31T05:39:00Z,54.00,47.00
2025-10-31T05:40:00Z,54.00,47.00
2025-10-31T05:42:00Z,54.00,47.00
2025-10-31T05:43:00Z,54.00,47.00
2025-10-31T05:44:00Z,54.00,47.00
2025-10-31T05:47:00Z,54.00,47.00
2025-10-31T05:49:00Z,54.00,47.00
2025-10-31T05:50:00Z,54.00,47.00
2025-10-31T05:51:00Z,54.00,47.00
2025-10-31T06:00:00Z,54.00,47.00
2025-10-31T06:02:00Z,54.00,47.00
2025-10-31T06:11:00Z,54.00,47.00
2025-10-31T06:30:00Z,54.00,47.00
2025-10-31T06:41:00Z,54.00,47.00
2025-10-31T06:43:00Z,54.00,47.00
2025-10-31T06:44:00Z,54.00,47.00
2025-10-31T06:45:00Z,54.00,47.00
2025-10-31T06:47:00Z,54.00,47.00
2025-10-31T06:48:00Z,54.00,47.00
2025-10-31T06:51:00Z,54.00,47.00
2025-10-31T06:52:00Z,54.16,47.00
2025-10-31T06:56:00Z,55.00,47.00
2025-10-31T06:57:00Z,55.00,46.00
2025-10-31T06:58:00Z,55.00,46.00
2025-10-31T06:59:00Z,55.00,46.00
2025-10-31T07:02:00Z,55.00,46.00
2025-10-31T07:03:00Z,55.00,46.00
2025-10-31T07:06:00Z,55.00,46.00
2025-10-31T07:14:00Z,55.00,46.00
2025-10-31T07:18:00Z,55.00,46.00
2025-10-31T07:28:00Z,55.00,46.00
2025-10-31T07:32:00Z,55.00,46.00
2025-10-31T07:37:00Z,55.00,46.00
2025-10-31T07:39:00Z,55.00,46.00
2025-10-31T07:43:00Z,55.00,46.00
2025-10-31T08:12:00Z,55.00,46.00
2025-10-31T08:15:00Z,55.00,46.00
2025-10-31T08:16:00Z,55.00,46.00
2025-10-31T08:25:00Z,55.00,46.00
2025-10-31T08:34:00Z,54.00,46.00
2025-10-31T08:40:00Z,55.00,46.00
2025-10-31T08:47:00Z,55.00,46.00
2025-10-31T08:54:00Z,55.00,46.00
2025-10-31T09:05:00Z,55.00,46.00
2025-10-31T09:08:00Z,55.00,46.00
2025-10-31T09:14:00Z,55.00,46.00
2025-10-31T09:27:00Z,55.00,46.00
2025-10-31T09:28:00Z,55.00,46.00
2025-10-31T09:46:00Z,55.00,46.00
2025-10-31T09:50:00Z,55.00,46.00
2025-10-31T09:56:00Z,55.00,46.00
2025-10-31T09:58:00Z,55.00,46.00
2025-10-31T10:04:00Z,55.00,46.00
2025-10-31T10:05:00Z,55.00,46.00
2025-10-31T10:07:00Z,55.00,46.00
2025-10-31T10:12:00Z,55.00,46.00
2025-10-31T10:18:00Z,55.00,46.00
2025-10-31T10:21:00Z,55.00,46.00
2025-10-31T10:32:00Z,55.00,46.00
2025-10-31T10:38:00Z,56.36,46.00
2025-10-31T10:39:00Z,57.00,46.00
2025-10-31T10:46:00Z,57.00,46.00
2025-10-31T10:52:00Z,57.00,46.00
2025-10-31T11:00:00Z,57.00,46.00
2025-10-31T11:02:00Z,57.00,46.00
2025-10-31T11:06:00Z,57.00,46.00
2025-10-31T11:08:00Z,57.00,46.00
2025-10-31T11:15:00Z,57.00,46.00
2025-10-31T11:16:00Z,57.00,46.00
2025-10-31T11:22:00Z,57.00,46.00
2025-10-31T11:24:00Z,57.00,46.00
2025-10-31T11:28:00Z,57.00,46.00
2025-10-31T11:30:00Z,57.00,46.00
2025-10-31T11:33:00Z,57.00,46.00
2025-10-31T11:38:00Z,57.00,46.00
2025-10-31T11:39:00Z,57.00,46.00
2025-10-31T11:42:00Z,57.00,46.00
2025-10-31T11:43:00Z,57.00,46.00
2025-10-31T11:48:00Z,57.00,46.00
2025-10-31T11:51:00Z,57.00,46.00
2025-10-31T11:52:00Z,57.00,45.00
2025-10-31T11:53:00Z,57.00,45.00
2025-10-31T11:56:00Z,57.00,45.00
2025-10-31T12:02:00Z,57.00,45.00
2025-10-31T12:03:00Z,57.00,45.00
2025-10-31T12:05:00Z,57.00,45.00
2025-10-31T12:08:00Z,57.00,45.00
2025-10-31T12:09:00Z,57.00,45.00
2025-10-31T12:11:00Z,57.00,45.00
2025-10-31T12:12:00Z,57.00,45.00
2025-10-31T12:13:00Z,57.00,45.00
2025-10-31T12:14:00Z,57.00,45.00
2025-10-31T12:15:00Z,57.00,45.00
2025-10-31T12:16:00Z,57.00,45.00
2025-10-31T12:17:00Z,57.00,45.00
2025-10-31T12:21:00Z,57.00,45.00
2025-10-31T12:25:00Z,57.00,45.00
2025-10-31T12:28:00Z,57.00,45.00
2025-10-31T12:31:00Z,57.00,45.00
2025-10-31T12:35:00Z,57.00,45.00
2025-10-31T12:36:00Z,57.00,45.00
2025-10-31T12:37:00Z,57.00,45.00
2025-10-31T12:42:00Z,58.00,45.00
2025-10-31T12:45:00Z,58.00,45.00
2025-10-31T12:46:00Z,58.00,45.00
2025-10-31T12:49:00Z,58.00,45.00
2025-10-31T12:51:00Z,58.00,45.00
2025-10-31T12:53:00Z,55.01,45.00
2025-10-31T12:55:00Z,55.01,45.00
2025-10-31T12:57:00Z,56.00,45.78
2025-10-31T12:59:00Z,57.00,45.00
2025-10-31T13:00:00Z,57.00,45.00
2025-10-31T13:01:00Z,57.00,44.00
2025-10-31T13:02:00Z,57.00,45.00
2025-10-31T13:04:00Z,57.00,45.00
2025-10-31T13:05:00Z,57.00,45.00
2025-10-31T13:06:00Z,57.00,45.00
2025-10-31T13:08:00Z,57.00,45.00
2025-10-31T13:09:00Z,57.00,45.00
2025-10-31T13:10:00Z,57.00,45.00
2025-10-31T13:12:00Z,57.00,45.00
2025-10-31T13:18:00Z,57.00,45.00
2025-10-31T13:20:00Z,57.00,45.00
2025-10-31T13:22:00Z,57.00,45.00
2025-10-31T13:23:00Z,57.00,45.00
2025-10-31T13:24:00Z,57.00,45.00
2025-10-31T13:25:00Z,57.00,45.00
2025-10-31T13:26:00Z,57.00,45.00
2025-10-31T13:27:00Z,57.00,45.00
2025-10-31T13:28:00Z,57.00,45.00
2025-10-31T13:29:00Z,57.00,45.00
2025-10-31T13:30:00Z,57.00,45.00
2025-10-31T13:31:00Z,57.00,45.00
2025-10-31T13:32:00Z,57.00,45.00
2025-10-31T13:33:00Z,57.00,45.00
2025-10-31T13:34:00Z,57.00,45.86
2025-10-31T13:35:00Z,57.00,45.86
2025-10-31T13:37:00Z,57.00,45.86
2025-10-31T13:38:00Z,57.00,47.00
2025-10-31T13:39:00Z,57.00,47.00
2025-10-31T13:40:00Z,57.00,46.00
2025-10-31T13:41:00Z,57.00,45.69
2025-10-31T13:42:00Z,54.61,47.00
2025-10-31T13:43:00Z,55.00,47.00
2025-10-31T13:44:00Z,55.00,47.00
2025-10-31T13:45:00Z,55.00,47.00
2025-10-31T13:46:00Z,55.00,47.00
2025-10-31T13:47:00Z,54.00,47.00
2025-10-31T13:48:00Z,54.00,47.00
2025-10-31T13:49:00Z,55.00,46.50
2025-10-31T13:50:00Z,55.00,46.50
2025-10-31T13:51:00Z,55.00,46.50
2025-10-31T13:52:00Z,55.00,47.00
2025-10-31T13:53:00Z,55.00,47.00
2025-10-31T13:54:00Z,55.46,47.00
2025-10-31T13:55:00Z,55.91,47.00
2025-10-31T13:56:00Z,56.00,47.00
2025-10-31T13:58:00Z,56.09,46.00
2025-10-31T13:59:00Z,56.06,46.00
2025-10-31T14:00:00Z,56.06,46.00
2025-10-31T14:01:00Z,56.06,46.00
2025-10-31T14:02:00Z,56.06,46.00
2025-10-31T14:03:00Z,56.00,46.00
2025-10-31T14:04:00Z,55.00,46.80
2025-10-31T14:05:00Z,55.00,46.00
2025-10-31T14:06:00Z,55.87,46.00
2025-10-31T14:07:00Z,56.00,46.00
2025-10-31T14:08:00Z,56.00,46.00
2025-10-31T14:09:00Z,56.00,46.00
2025-10-31T14:10:00Z,55.73,46.00
2025-10-31T14:11:00Z,55.42,46.00
2025-10-31T14:12:00Z,56.00,46.00
2025-10-31T14:13:00Z,56.00,45.00
2025-10-31T14:14:00Z,55.72,45.44
2025-10-31T14:15:00Z,55.17,46.00
2025-10-31T14:16:00Z,55.08,46.00
2025-10-31T14:17:00Z,54.94,46.00
2025-10-31T14:18:00Z,55.71,46.00
2025-10-31T14:19:00Z,55.00,46.00
2025-10-31T14:20:00Z,55.00,46.00
2025-10-31T14:21:00Z,55.00,46.00
2025-10-31T14:22:00Z,55.08,46.00
2025-10-31T14:23:00Z,55.60,46.00
2025-10-31T14:24:00Z,55.56,46.00
2025-10-31T14:25:00Z,55.23,46.00
2025-10-31T14:26:00Z,55.00,46.00
2025-10-31T14:27:00Z,55.00,46.00
2025-10-31T14:28:00Z,55.93,46.00
2025-10-31T14:29:00Z,56.00,46.00
2025-10-31T14:30:00Z,56.00,46.00
2025-10-31T14:31:00Z,56.00,46.00
2025-10-31T14:32:00Z,56.00,46.00
2025-10-31T14:33:00Z,56.00,46.00
2025-10-31T14:34:00Z,56.00,46.00
2025-10-31T14:35:00Z,56.00,46.00
2025-10-31T14:36:00Z,56.00,46.00
2025-10-31T14:37:00Z,56.00,46.00
2025-10-31T14:38:00Z,56.00,46.00
2025-10-31T14:39:00Z,56.00,46.00
2025-10-31T14:40:00Z,56.00,46.00
2025-10-31T14:41:00Z,56.00,46.00
2025-10-31T14:42:00Z,56.00,46.00
2025-10-31T14:43:00Z,56.00,46.00
2025-10-31T14:44:00Z,56.00,47.00
2025-10-31T14:45:00Z,56.00,46.49
2025-10-31T14:46:00Z,56.00,46.32
2025-10-31T14:47:00Z,55.55,46.07
2025-10-31T14:48:00Z,56.00,46.54
2025-10-31T14:49:00Z,56.00,47.00
2025-10-31T14:50:00Z,56.00,47.00
2025-10-31T14:51:00Z,55.80,45.53
2025-10-31T14:52:00Z,55.69,45.90
2025-10-31T14:53:00Z,53.94,47.85
2025-10-31T14:54:00Z,54.02,48.83
2025-10-31T14:55:00Z,54.90,46.72
2025-10-31T14:56:00Z,54.21,47.16
2025-10-31T14:57:00Z,55.90,44.81
2025-10-31T14:58:00Z,56.25,45.11
2025-10-31T14:59:00Z,55.83,44.39
2025-10-31T15:00:00Z,55.05,46.16
2025-10-31T15:01:00Z,56.93,45.99
2025-10-31T15:02:00Z,55.84,45.74
2025-10-31T15:03:00Z,58.44,44.03
2025-10-31T15:04:00Z,55.47,45.62
2025-10-31T15:05:00Z,55.51,46.26
2025-10-31T15:06:00Z,55.00,46.96
2025-10-31T15:07:00Z,55.00,46.37
2025-10-31T15:08:00Z,53.03,48.82
2025-10-31T15:09:00Z,54.53,47.39
2025-10-31T15:10:00Z,53.83,48.11
2025-10-31T15:11:00Z,56.06,44.25
2025-10-31T15:12:00Z,57.13,44.35
2025-10-31T15:13:00Z,54.90,46.21
2025-10-31T15:14:00Z,53.74,48.19
2025-10-31T15:15:00Z,53.79,48.64
2025-10-31T15:16:00Z,48.68,50.86
2025-10-31T15:17:00Z,51.40,48.44
2025-10-31T15:18:00Z,46.23,57.14
2025-10-31T15:19:00Z,50.79,52.68
2025-10-31T15:20:00Z,53.37,48.23
2025-10-31T15:21:00Z,54.19,46.61
2025-10-31T15:22:00Z,53.26,45.17
2025-10-31T15:23:00Z,53.06,48.04
2025-10-31T15:24:00Z,50.67,49.14
2025-10-31T15:25:00Z,53.60,48.61
2025-10-31T15:26:00Z,54.97,44.81
2025-10-31T15:27:00Z,53.16,49.13
2025-10-31T15:28:00Z,52.17,50.87
2025-10-31T15:29:00Z,54.56,45.74
2025-10-31T15:30:00Z,56.99,44.70
2025-10-31T15:31:00Z,56.56,50.84
2025-10-31T15:32:00Z,59.46,39.56
2025-10-31T15:33:00Z,50.91,48.03
2025-10-31T15:34:00Z,50.73,50.53
2025-10-31T15:35:00Z,51.60,48.30
2025-10-31T15:36:00Z,54.60,47.21
2025-10-31T15:37:00Z,51.75,48.45
2025-10-31T15:38:00Z,59.02,43.96
2025-10-31T15:39:00Z,57.10,41.41
2025-10-31T15:40:00Z,63.10,35.40
2025-10-31T15:41:00Z,56.59,41.32
2025-10-31T15:42:00Z,47.66,50.83
2025-10-31T15:43:00Z,41.28,59.35
2025-10-31T15:44:00Z,54.14,45.46
2025-10-31T15:45:00Z,72.73,32.63
2025-10-31T15:46:00Z,78.51,21.77
2025-10-31T15:47:00Z,79.27,19.72
2025-10-31T15:48:00Z,81.04,19.76
2025-10-31T15:49:00Z,79.08,22.06
2025-10-31T15:50:00Z,80.53,19.02
2025-10-31T15:51:00Z,81.32,18.35
2025-10-31T15:52:00Z,82.42,18.01
2025-10-31T15:53:00Z,80.78,21.10
2025-10-31T15:54:00Z,79.82,22.57
2025-10-31T15:55:00Z,75.34,25.04
2025-10-31T15:56:00Z,73.31,26.35
2025-10-31T15:57:00Z,62.78,38.32
2025-10-31T15:58:00Z,61.72,39.79
2025-10-31T15:59:00Z,60.74,38.24
2025-10-31T16:00:00Z,58.49,44.21
2025-10-31T16:01:00Z,60.33,40.11
2025-10-31T16:02:00Z,60.58,39.45
2025-10-31T16:03:00Z,62.31,37.78
2025-10-31T16:04:00Z,61.82,38.99
2025-10-31T16:05:00Z,61.27,38.74
2025-10-31T16:06:00Z,62.75,37.86
2025-10-31T16:07:00Z,63.36,39.63
2025-10-31T16:08:00Z,67.83,31.99
2025-10-31T16:09:00Z,61.89,36.71
2025-10-31T16:10:00Z,62.03,40.50
2025-10-31T16:11:00Z,63.42,37.31
2025-10-31T16:12:00Z,64.00,36.90
2025-10-31T16:13:00Z,63.41,35.54
2025-10-31T16:14:00Z,62.12,38.91
2025-10-31T16:15:00Z,60.95,39.57
2025-10-31T16:16:00Z,59.83,40.93
2025-10-31T16:17:00Z,60.31,39.13
2025-10-31T16:18:00Z,61.54,40.18
2025-10-31T16:19:00Z,61.58,39.00
2025-10-31T16:20:00Z,62.00,39.89
2025-10-31T16:21:00Z,54.03,38.90
2025-10-31T16:22:00Z,57.22,42.63
2025-10-31T16:23:00Z,55.56,44.22
2025-10-31T16:24:00Z,57.19,43.36
2025-10-31T16:25:00Z,57.60,42.89
2025-10-31T16:26:00Z,61.03,39.66
2025-10-31T16:27:00Z,63.01,36.49
2025-10-31T16:28:00Z,62.84,37.94
2025-10-31T16:29:00Z,61.53,38.76
2025-10-31T16:30:00Z,62.17,38.56
2025-10-31T16:31:00Z,61.99,36.04
2025-10-31T16:32:00Z,56.12,43.37
2025-10-31T16:33:00Z,48.86,50.54
2025-10-31T16:34:00Z,55.20,44.41
2025-10-31T16:35:00Z,61.69,39.47
2025-10-31T16:36:00Z,62.39,39.07
2025-10-31T16:37:00Z,61.12,41.54
2025-10-31T16:38:00Z,59.56,43.23
2025-10-31T16:39:00Z,60.37,38.39
2025-10-31T16:40:00Z,58.52,43.67
2025-10-31T16:41:00Z,61.59,39.42
2025-10-31T16:42:00Z,64.07,35.88
2025-10-31T16:43:00Z,64.14,36.94
2025-10-31T16:44:00Z,62.85,39.85
2025-10-31T16:45:00Z,58.85,43.95
2025-10-31T16:46:00Z,57.32,42.27
2025-10-31T16:47:00Z,52.02,48.32
2025-10-31T16:48:00Z,49.66,48.02
2025-10-31T16:49:00Z,53.36,46.32
2025-10-31T16:50:00Z,55.70,43.45
2025-10-31T16:51:00Z,62.14,38.96
2025-10-31T16:52:00Z,63.05,38.83
2025-10-31T16:53:00Z,59.55,40.11
2025-10-31T16:54:00Z,55.35,44.56
2025-10-31T16:55:00Z,53.86,45.95
2025-10-31T16:56:00Z,50.58,50.00
2025-10-31T16:57:00Z,32.64,67.71
2025-10-31T16:58:00Z,39.14,57.59
2025-10-31T16:59:00Z,52.39,45.99
2025-10-31T17:00:00Z,57.22,42.26
2025-10-31T17:01:00Z,61.65,38.14
2025-10-31T17:02:00Z,66.23,35.99
2025-10-31T17:03:00Z,62.75,39.37
2025-10-31T17:04:00Z,56.22,43.75
2025-10-31T17:05:00Z,54.01,44.99
2025-10-31T17:06:00Z,56.31,44.94
2025-10-31T17:07:00Z,49.30,49.28
2025-10-31T17:08:00Z,45.05,53.39
2025-10-31T17:09:00Z,14.80,82.92
2025-10-31T17:10:00Z,10.06,93.72
2025-10-31T17:11:00Z,12.88,91.03
2025-10-31T17:12:00Z,16.56,86.57
2025-10-31T17:13:00Z,8.40,90.12
2025-10-31T17:14:00Z,2.68,96.89
2025-10-31T17:15:00Z,1.00,99.00
2025-10-31T17:16:00Z,1.00,99.00
