# event_ticker=KXATPCHALLENGERMATCH-26MAY28ALBSKA
# final_score=1-6 6-1 6-4
# match_winner=Radu Albot
# fav_player=Radu Albot
# dog_player=Timofey Skatov
# kalshi_date=2026-05-28
timestamp,Radu Albot,Timofey Skatov
2026-05-27T20:39:00Z,30.35,
2026-05-27T21:01:00Z,27.76,
2026-05-27T21:06:00Z,30.00,
2026-05-27T21:35:00Z,30.00,
2026-05-27T22:23:00Z,27.00,
2026-05-27T22:27:00Z,27.00,73.00
2026-05-27T22:30:00Z,27.00,72.70
2026-05-27T23:08:00Z,27.00,74.00
2026-05-27T23:16:00Z,27.00,74.00
2026-05-27T23:24:00Z,29.00,71.00
2026-05-27T23:39:00Z,29.00,74.00
2026-05-27T23:40:00Z,29.00,75.00
2026-05-27T23:42:00Z,29.00,75.00
2026-05-27T23:46:00Z,29.00,75.00
2026-05-27T23:54:00Z,29.00,75.00
2026-05-27T23:57:00Z,29.00,75.00
2026-05-28T00:05:00Z,29.00,79.44
2026-05-28T00:06:00Z,29.00,75.00
2026-05-28T00:07:00Z,25.00,75.00
2026-05-28T00:09:00Z,25.00,75.00
2026-05-28T00:12:00Z,25.00,75.00
2026-05-28T00:34:00Z,25.00,75.00
2026-05-28T00:45:00Z,26.00,75.00
2026-05-28T00:55:00Z,26.00,75.00
2026-05-28T00:56:00Z,26.00,75.00
2026-05-28T00:59:00Z,26.00,75.00
2026-05-28T01:11:00Z,26.00,75.00
2026-05-28T01:12:00Z,26.00,75.00
2026-05-28T01:14:00Z,26.00,75.00
2026-05-28T01:18:00Z,26.00,75.00
2026-05-28T01:26:00Z,26.00,73.00
2026-05-28T01:30:00Z,26.00,73.00
2026-05-28T01:32:00Z,26.00,75.00
2026-05-28T01:39:00Z,26.00,75.00
2026-05-28T01:41:00Z,26.00,75.00
2026-05-28T01:49:00Z,26.00,75.00
2026-05-28T01:52:00Z,26.00,75.00
2026-05-28T01:56:00Z,26.00,75.00
2026-05-28T02:04:00Z,26.00,75.00
2026-05-28T02:13:00Z,26.00,75.00
2026-05-28T02:16:00Z,26.00,75.00
2026-05-28T02:17:00Z,26.00,75.00
2026-05-28T02:18:00Z,26.00,75.00
2026-05-28T02:19:00Z,25.00,75.00
2026-05-28T02:23:00Z,25.00,75.00
2026-05-28T02:24:00Z,26.00,75.00
2026-05-28T02:31:00Z,26.00,75.00
2026-05-28T02:41:00Z,26.00,75.00
2026-05-28T02:43:00Z,26.00,75.00
2026-05-28T02:45:00Z,26.00,75.00
2026-05-28T02:46:00Z,26.00,75.00
2026-05-28T02:47:00Z,26.00,75.00
2026-05-28T02:49:00Z,26.00,75.00
2026-05-28T02:50:00Z,26.00,75.00
2026-05-28T02:53:00Z,26.00,75.00
2026-05-28T02:54:00Z,26.00,75.00
2026-05-28T02:55:00Z,26.00,75.00
2026-05-28T02:57:00Z,26.00,75.00
2026-05-28T03:00:00Z,26.00,75.00
2026-05-28T03:05:00Z,26.00,75.00
2026-05-28T03:06:00Z,26.00,75.00
2026-05-28T03:07:00Z,26.00,75.00
2026-05-28T03:09:00Z,26.00,75.00
2026-05-28T03:11:00Z,26.00,75.00
2026-05-28T03:12:00Z,26.00,75.00
2026-05-28T03:15:00Z,26.00,75.00
2026-05-28T03:19:00Z,26.00,75.00
2026-05-28T03:20:00Z,26.00,75.00
2026-05-28T03:21:00Z,26.00,75.00
2026-05-28T03:25:00Z,26.00,75.00
2026-05-28T03:26:00Z,26.00,75.16
2026-05-28T03:27:00Z,26.00,75.00
2026-05-28T03:38:00Z,27.00,75.00
2026-05-28T03:39:00Z,27.00,75.00
2026-05-28T03:42:00Z,27.00,75.00
2026-05-28T03:48:00Z,27.00,75.00
2026-05-28T03:49:00Z,27.00,75.00
2026-05-28T03:50:00Z,27.00,75.00
2026-05-28T03:51:00Z,27.00,75.00
2026-05-28T03:52:00Z,27.00,75.00
2026-05-28T03:58:00Z,26.00,75.00
2026-05-28T04:00:00Z,26.00,76.00
2026-05-28T04:03:00Z,26.00,76.00
2026-05-28T04:04:00Z,26.00,76.00
2026-05-28T04:07:00Z,26.00,76.00
2026-05-28T04:12:00Z,26.00,76.00
2026-05-28T04:13:00Z,26.00,76.00
2026-05-28T04:14:00Z,27.00,76.00
2026-05-28T04:17:00Z,27.00,76.00
2026-05-28T04:19:00Z,27.00,76.00
2026-05-28T04:20:00Z,27.00,77.00
2026-05-28T04:27:00Z,27.00,76.52
2026-05-28T04:35:00Z,27.00,76.00
2026-05-28T04:38:00Z,27.00,76.98
2026-05-28T04:40:00Z,27.00,76.00
2026-05-28T04:42:00Z,27.00,77.00
2026-05-28T04:45:00Z,27.00,77.00
2026-05-28T04:47:00Z,27.00,77.00
2026-05-28T04:48:00Z,27.00,77.00
2026-05-28T04:50:00Z,27.00,77.00
2026-05-28T04:57:00Z,27.00,77.00
2026-05-28T04:59:00Z,26.00,77.00
2026-05-28T05:00:00Z,26.00,78.00
2026-05-28T05:01:00Z,26.00,78.00
2026-05-28T05:02:00Z,26.00,78.00
2026-05-28T05:03:00Z,26.00,78.00
2026-05-28T05:04:00Z,26.00,78.00
2026-05-28T05:05:00Z,25.00,78.00
2026-05-28T05:06:00Z,25.00,78.00
2026-05-28T05:07:00Z,25.00,78.00
2026-05-28T05:08:00Z,25.00,78.00
2026-05-28T05:09:00Z,25.00,78.00
2026-05-28T05:10:00Z,25.00,78.00
2026-05-28T05:12:00Z,23.13,78.00
2026-05-28T05:13:00Z,23.13,78.00
2026-05-28T05:15:00Z,23.13,78.00
2026-05-28T05:16:00Z,23.13,78.00
2026-05-28T05:17:00Z,23.13,78.60
2026-05-28T05:19:00Z,24.00,78.00
2026-05-28T05:22:00Z,24.00,78.00
2026-05-28T05:24:00Z,24.00,78.98
2026-05-28T05:26:00Z,24.00,78.00
2026-05-28T05:29:00Z,24.00,78.00
2026-05-28T05:30:00Z,24.00,78.00
2026-05-28T05:34:00Z,24.00,78.00
2026-05-28T05:36:00Z,24.00,78.00
2026-05-28T05:39:00Z,24.00,78.08
2026-05-28T05:40:00Z,24.00,78.00
2026-05-28T05:41:00Z,24.00,78.00
2026-05-28T05:42:00Z,24.00,78.00
2026-05-28T05:43:00Z,24.00,78.00
2026-05-28T05:49:00Z,24.00,78.00
2026-05-28T05:52:00Z,24.00,78.00
2026-05-28T05:55:00Z,24.00,78.00
2026-05-28T05:56:00Z,24.00,78.76
2026-05-28T05:57:00Z,24.00,80.76
2026-05-28T05:58:00Z,23.00,78.03
2026-05-28T05:59:00Z,24.00,78.03
2026-05-28T06:00:00Z,24.00,80.00
2026-05-28T06:01:00Z,23.00,79.41
2026-05-28T06:02:00Z,23.00,80.00
2026-05-28T06:03:00Z,23.00,79.94
2026-05-28T06:06:00Z,23.00,80.13
2026-05-28T06:09:00Z,23.00,80.00
2026-05-28T06:12:00Z,23.00,80.00
2026-05-28T06:13:00Z,23.00,80.00
2026-05-28T06:16:00Z,23.00,80.00
2026-05-28T06:19:00Z,23.00,80.00
2026-05-28T06:20:00Z,23.00,80.00
2026-05-28T06:21:00Z,24.00,80.00
2026-05-28T06:22:00Z,23.00,80.00
2026-05-28T06:23:00Z,23.00,80.00
2026-05-28T06:24:00Z,23.00,80.00
2026-05-28T06:25:00Z,24.00,80.00
2026-05-28T06:28:00Z,22.90,80.00
2026-05-28T06:32:00Z,24.00,80.00
2026-05-28T06:37:00Z,23.00,80.00
2026-05-28T06:43:00Z,23.00,78.00
2026-05-28T06:44:00Z,23.00,79.00
2026-05-28T06:47:00Z,23.00,80.00
2026-05-28T06:48:00Z,24.00,81.00
2026-05-28T06:49:00Z,24.00,81.00
2026-05-28T06:53:00Z,24.00,77.00
2026-05-28T06:54:00Z,24.00,77.00
2026-05-28T06:55:00Z,24.00,77.00
2026-05-28T06:56:00Z,24.00,77.00
2026-05-28T06:57:00Z,24.00,77.00
2026-05-28T06:58:00Z,24.00,78.76
2026-05-28T09:01:00Z,20.64,83.71
2026-05-28T09:02:00Z,21.00,81.00
2026-05-28T09:03:00Z,23.04,78.03
2026-05-28T09:04:00Z,23.00,76.47
2026-05-28T09:05:00Z,29.50,72.86
2026-05-28T09:06:00Z,31.22,73.53
2026-05-28T09:07:00Z,33.12,67.57
2026-05-28T09:08:00Z,33.49,69.36
2026-05-28T09:09:00Z,33.49,72.00
2026-05-28T09:10:00Z,27.85,78.25
2026-05-28T09:11:00Z,24.16,78.22
2026-05-28T09:12:00Z,27.47,73.74
2026-05-28T09:13:00Z,28.76,73.30
2026-05-28T09:14:00Z,28.90,71.17
2026-05-28T09:15:00Z,31.40,71.10
2026-05-28T09:16:00Z,31.40,70.58
2026-05-28T09:17:00Z,32.64,65.84
2026-05-28T09:18:00Z,36.90,63.91
2026-05-28T09:19:00Z,34.32,66.04
2026-05-28T09:20:00Z,31.41,69.71
2026-05-28T09:21:00Z,29.00,72.00
2026-05-28T09:22:00Z,29.00,72.04
2026-05-28T09:23:00Z,29.00,74.00
2026-05-28T09:24:00Z,27.00,74.00
2026-05-28T09:25:00Z,29.91,68.29
2026-05-28T09:26:00Z,35.27,64.67
2026-05-28T09:27:00Z,35.77,64.00
2026-05-28T09:28:00Z,34.59,65.38
2026-05-28T09:29:00Z,31.88,68.05
2026-05-28T09:30:00Z,34.63,68.05
2026-05-28T09:31:00Z,36.00,66.00
2026-05-28T09:32:00Z,36.00,66.00
2026-05-28T09:33:00Z,36.00,66.00
2026-05-28T09:34:00Z,35.65,65.98
2026-05-28T09:35:00Z,32.98,66.46
2026-05-28T09:36:00Z,33.00,68.00
2026-05-28T09:37:00Z,33.00,68.73
2026-05-28T09:38:00Z,33.26,68.00
2026-05-28T09:39:00Z,31.88,68.00
2026-05-28T09:40:00Z,31.88,67.62
2026-05-28T09:41:00Z,35.35,65.42
2026-05-28T09:42:00Z,38.11,60.23
2026-05-28T09:43:00Z,43.68,58.33
2026-05-28T09:44:00Z,55.03,47.92
2026-05-28T09:45:00Z,59.79,42.40
2026-05-28T09:46:00Z,64.35,37.21
2026-05-28T09:47:00Z,62.81,37.23
2026-05-28T09:48:00Z,63.00,41.21
2026-05-28T09:49:00Z,66.25,39.83
2026-05-28T09:50:00Z,54.61,41.60
2026-05-28T09:51:00Z,57.80,52.62
2026-05-28T09:52:00Z,61.46,42.37
2026-05-28T09:53:00Z,54.81,45.00
2026-05-28T09:54:00Z,54.62,48.37
2026-05-28T09:55:00Z,43.61,54.09
2026-05-28T09:56:00Z,44.14,57.48
2026-05-28T09:57:00Z,50.05,55.82
2026-05-28T09:58:00Z,57.93,42.87
2026-05-28T09:59:00Z,63.76,38.94
2026-05-28T10:00:00Z,66.57,34.49
2026-05-28T10:01:00Z,64.05,37.21
2026-05-28T10:02:00Z,68.06,36.33
2026-05-28T10:03:00Z,70.93,27.73
2026-05-28T10:04:00Z,62.24,38.93
2026-05-28T10:05:00Z,58.64,42.00
2026-05-28T10:06:00Z,62.64,36.45
2026-05-28T10:07:00Z,57.45,44.66
2026-05-28T10:08:00Z,49.22,49.90
2026-05-28T10:09:00Z,56.18,42.34
2026-05-28T10:10:00Z,55.44,45.09
2026-05-28T10:11:00Z,56.42,46.63
2026-05-28T10:12:00Z,59.91,47.10
2026-05-28T10:13:00Z,61.79,41.17
2026-05-28T10:14:00Z,58.24,45.98
2026-05-28T10:15:00Z,64.93,34.56
2026-05-28T10:16:00Z,67.40,31.90
2026-05-28T10:17:00Z,66.20,35.87
2026-05-28T10:18:00Z,66.49,34.06
2026-05-28T10:19:00Z,69.63,32.50
2026-05-28T10:20:00Z,68.99,31.27
2026-05-28T10:21:00Z,63.54,36.18
2026-05-28T10:22:00Z,60.62,39.00
2026-05-28T10:23:00Z,60.35,39.65
2026-05-28T10:24:00Z,66.85,34.51
2026-05-28T10:25:00Z,63.01,40.32
2026-05-28T10:26:00Z,71.96,26.03
2026-05-28T10:27:00Z,76.33,25.33
2026-05-28T10:28:00Z,75.65,24.69
2026-05-28T10:29:00Z,77.20,13.78
2026-05-28T10:30:00Z,74.52,27.40
2026-05-28T10:31:00Z,81.87,16.98
2026-05-28T10:32:00Z,93.82,10.03
2026-05-28T10:33:00Z,93.72,4.25
2026-05-28T10:34:00Z,94.47,5.49
2026-05-28T10:35:00Z,94.50,7.05
2026-05-28T10:36:00Z,92.79,9.01
2026-05-28T10:37:00Z,88.16,11.70
2026-05-28T10:38:00Z,89.27,13.29
2026-05-28T10:39:00Z,86.12,14.51
2026-05-28T10:40:00Z,82.82,20.16
2026-05-28T10:41:00Z,77.63,21.39
2026-05-28T10:42:00Z,78.00,23.02
2026-05-28T10:43:00Z,77.55,23.02
2026-05-28T10:44:00Z,82.23,16.34
2026-05-28T10:45:00Z,78.33,26.64
2026-05-28T10:46:00Z,92.84,7.98
2026-05-28T10:47:00Z,98.70,3.56
2026-05-28T10:48:00Z,99.00,1.00
2026-05-28T10:50:00Z,99.00,1.00
2026-05-28T10:51:00Z,99.00,1.00
