# event_ticker=KXATPCHALLENGERMATCH-26JUN06FERYUN
# final_score=6-2 3-6 6-3
# score_resolution=2-6 6-3 3-6
# match_winner=Yunchaokete Bu
# fav_player=Arthur Fery
# dog_player=Yunchaokete Bu
# kalshi_date=2026-06-06
timestamp,Arthur Fery,Yunchaokete Bu
2026-06-07T00:26:00Z,19.26,80.26
2026-06-07T00:27:00Z,19.26,81.00
2026-06-07T00:28:00Z,19.26,80.91
2026-06-07T00:29:00Z,19.26,80.86
2026-06-07T00:30:00Z,19.10,81.00
2026-06-07T00:31:00Z,19.07,81.00
2026-06-07T00:32:00Z,19.00,81.00
2026-06-07T00:33:00Z,19.48,81.00
2026-06-07T00:34:00Z,20.00,81.00
2026-06-07T00:35:00Z,19.79,81.00
2026-06-07T00:36:00Z,19.79,81.00
2026-06-07T00:37:00Z,19.79,80.01
2026-06-07T00:38:00Z,19.79,80.10
2026-06-07T00:39:00Z,19.79,79.15
2026-06-07T00:40:00Z,20.00,79.50
2026-06-07T00:41:00Z,20.00,79.35
2026-06-07T00:42:00Z,21.00,80.00
2026-06-07T00:43:00Z,20.95,79.93
2026-06-07T00:44:00Z,20.95,79.00
2026-06-07T00:45:00Z,20.00,80.00
2026-06-07T00:46:00Z,20.51,80.00
2026-06-07T00:47:00Z,20.50,79.35
2026-06-07T00:48:00Z,21.00,79.00
2026-06-07T00:49:00Z,21.00,80.00
2026-06-07T00:50:00Z,21.00,80.00
2026-06-07T00:51:00Z,21.00,78.81
2026-06-07T00:52:00Z,21.00,79.02
2026-06-07T00:53:00Z,19.00,80.00
2026-06-07T00:54:00Z,19.00,80.00
2026-06-07T00:55:00Z,19.00,79.00
2026-06-07T00:56:00Z,20.47,80.00
2026-06-07T00:57:00Z,20.47,79.00
2026-06-07T00:58:00Z,20.36,80.00
2026-06-07T00:59:00Z,20.36,79.53
2026-06-07T01:00:00Z,20.36,79.51
2026-06-07T01:01:00Z,20.97,80.00
2026-06-07T01:02:00Z,21.00,79.20
2026-06-07T01:03:00Z,20.05,80.00
2026-06-07T01:04:00Z,21.00,80.00
2026-06-07T01:05:00Z,21.00,80.00
2026-06-07T01:06:00Z,21.00,80.00
2026-06-07T01:07:00Z,21.00,80.00
2026-06-07T01:08:00Z,21.00,79.99
2026-06-07T01:09:00Z,20.00,79.09
2026-06-07T01:10:00Z,20.55,79.04
2026-06-07T01:11:00Z,21.00,79.06
2026-06-07T01:12:00Z,21.00,79.05
2026-06-07T01:13:00Z,20.02,79.00
2026-06-07T01:14:00Z,20.79,79.97
2026-06-07T01:15:00Z,20.79,78.85
2026-06-07T01:16:00Z,20.79,79.00
2026-06-07T01:17:00Z,21.00,78.46
2026-06-07T01:18:00Z,21.00,79.00
2026-06-07T01:19:00Z,21.00,80.00
2026-06-07T01:20:00Z,21.00,80.00
2026-06-07T01:21:00Z,21.00,79.70
2026-06-07T01:22:00Z,21.00,79.51
2026-06-07T01:23:00Z,20.00,80.00
2026-06-07T01:24:00Z,21.00,80.00
2026-06-07T01:25:00Z,21.00,79.37
2026-06-07T01:26:00Z,21.00,79.37
2026-06-07T01:27:00Z,20.00,80.00
2026-06-07T01:28:00Z,21.00,79.05
2026-06-07T01:29:00Z,20.00,79.90
2026-06-07T01:30:00Z,20.00,79.77
2026-06-07T01:31:00Z,20.00,80.00
2026-06-07T01:32:00Z,20.00,79.00
2026-06-07T01:33:00Z,21.00,80.00
2026-06-07T01:34:00Z,21.00,80.00
2026-06-07T01:35:00Z,20.00,80.00
2026-06-07T01:36:00Z,21.00,79.50
2026-06-07T01:37:00Z,20.68,80.00
2026-06-07T01:38:00Z,20.00,79.64
2026-06-07T01:39:00Z,21.00,79.64
2026-06-07T01:40:00Z,21.00,80.00
2026-06-07T01:41:00Z,21.00,80.00
2026-06-07T01:42:00Z,21.00,80.00
2026-06-07T01:43:00Z,20.40,79.02
2026-06-07T01:44:00Z,21.00,79.02
2026-06-07T01:45:00Z,21.00,79.99
2026-06-07T01:46:00Z,20.00,79.42
2026-06-07T01:48:00Z,20.00,80.00
2026-06-07T01:49:00Z,20.00,79.17
2026-06-07T01:50:00Z,20.00,79.02
2026-06-07T01:51:00Z,20.40,79.02
2026-06-07T01:53:00Z,20.40,79.95
2026-06-07T01:54:00Z,21.00,79.95
2026-06-07T01:55:00Z,21.00,79.35
2026-06-07T01:56:00Z,21.00,79.00
2026-06-07T01:57:00Z,21.00,79.62
2026-06-07T01:58:00Z,20.31,79.05
2026-06-07T01:59:00Z,20.31,80.00
2026-06-07T02:01:00Z,20.31,79.18
2026-06-07T02:02:00Z,21.00,79.35
2026-06-07T02:03:00Z,21.00,79.00
2026-06-07T02:04:00Z,20.94,79.00
2026-06-07T02:05:00Z,20.68,79.00
2026-06-07T02:06:00Z,20.68,79.61
2026-06-07T02:07:00Z,21.00,79.86
2026-06-07T02:08:00Z,21.00,80.00
2026-06-07T02:09:00Z,20.00,80.00
2026-06-07T02:10:00Z,19.00,80.00
2026-06-07T02:11:00Z,21.00,79.00
2026-06-07T02:12:00Z,21.00,79.68
2026-06-07T02:13:00Z,20.00,79.00
2026-06-07T02:14:00Z,20.00,79.00
2026-06-07T02:15:00Z,19.29,79.00
2026-06-07T02:16:00Z,19.76,80.00
2026-06-07T02:17:00Z,20.00,80.00
2026-06-07T02:18:00Z,19.82,80.00
2026-06-07T02:19:00Z,19.00,80.00
2026-06-07T02:20:00Z,19.00,79.77
2026-06-07T02:21:00Z,20.00,79.98
2026-06-07T02:22:00Z,20.00,80.00
2026-06-07T02:23:00Z,20.00,79.64
2026-06-07T02:24:00Z,20.00,80.00
2026-06-07T02:25:00Z,19.93,79.60
2026-06-07T02:26:00Z,20.00,80.00
2026-06-07T02:27:00Z,19.97,79.31
2026-06-07T02:28:00Z,20.00,80.00
2026-06-07T02:29:00Z,19.07,79.80
2026-06-07T02:30:00Z,19.00,79.53
2026-06-07T02:31:00Z,19.00,80.93
2026-06-07T02:32:00Z,19.00,80.93
2026-06-07T02:34:00Z,19.57,80.00
2026-06-07T02:36:00Z,19.57,81.00
2026-06-07T02:37:00Z,19.00,80.90
2026-06-07T02:38:00Z,19.00,81.00
2026-06-07T02:39:00Z,19.00,81.00
2026-06-07T02:40:00Z,19.00,80.04
2026-06-07T02:41:00Z,20.00,81.00
2026-06-07T02:42:00Z,20.00,80.99
2026-06-07T02:43:00Z,19.20,78.70
2026-06-07T02:44:00Z,20.00,80.00
2026-06-07T02:45:00Z,20.00,79.76
2026-06-07T02:46:00Z,20.75,80.00
2026-06-07T02:47:00Z,20.75,79.02
2026-06-07T02:48:00Z,21.00,80.00
2026-06-07T02:49:00Z,21.00,79.12
2026-06-07T02:50:00Z,20.00,80.00
2026-06-07T02:51:00Z,20.00,79.04
2026-06-07T02:52:00Z,20.00,79.00
2026-06-07T02:53:00Z,20.00,79.09
2026-06-07T02:54:00Z,20.00,79.95
2026-06-07T02:55:00Z,21.00,79.08
2026-06-07T02:56:00Z,20.00,79.08
2026-06-07T02:57:00Z,21.00,79.50
2026-06-07T02:58:00Z,21.00,79.88
2026-06-07T02:59:00Z,20.00,80.00
2026-06-07T03:00:00Z,20.00,79.00
2026-06-07T03:01:00Z,21.00,79.55
2026-06-07T03:02:00Z,21.00,79.00
2026-06-07T03:03:00Z,21.00,79.97
2026-06-07T03:04:00Z,21.00,79.50
2026-06-07T03:05:00Z,20.48,80.00
2026-06-07T03:06:00Z,21.00,80.00
2026-06-07T03:07:00Z,20.00,80.00
2026-06-07T03:08:00Z,21.00,79.42
2026-06-07T03:09:00Z,21.00,79.40
2026-06-07T03:11:00Z,21.00,79.89
2026-06-07T03:12:00Z,21.00,80.00
2026-06-07T03:13:00Z,20.66,79.00
2026-06-07T03:14:00Z,20.00,80.00
2026-06-07T03:15:00Z,20.81,79.68
2026-06-07T03:16:00Z,20.01,80.00
2026-06-07T03:17:00Z,20.87,79.07
2026-06-07T03:18:00Z,20.00,79.46
2026-06-07T03:19:00Z,20.00,79.30
2026-06-07T03:20:00Z,20.27,79.97
2026-06-07T03:21:00Z,20.27,80.00
2026-06-07T03:22:00Z,20.00,79.37
2026-06-07T03:23:00Z,21.00,79.37
2026-06-07T03:24:00Z,21.00,80.00
2026-06-07T03:25:00Z,21.00,79.44
2026-06-07T03:26:00Z,21.00,80.00
2026-06-07T03:27:00Z,21.00,80.00
2026-06-07T03:28:00Z,21.00,79.73
2026-06-07T03:29:00Z,21.00,79.67
2026-06-07T03:30:00Z,20.71,79.00
2026-06-07T03:31:00Z,20.91,79.51
2026-06-07T03:32:00Z,20.99,79.58
2026-06-07T03:33:00Z,20.00,79.58
2026-06-07T03:34:00Z,20.03,79.51
2026-06-07T03:35:00Z,20.04,80.00
2026-06-07T03:36:00Z,20.04,80.00
2026-06-07T03:37:00Z,21.00,79.30
2026-06-07T03:38:00Z,20.00,80.00
2026-06-07T03:39:00Z,20.10,80.00
2026-06-07T03:40:00Z,21.00,80.00
2026-06-07T03:42:00Z,20.00,80.00
2026-06-07T03:43:00Z,20.92,80.14
2026-06-07T03:44:00Z,20.04,80.00
2026-06-07T03:45:00Z,21.00,80.00
2026-06-07T03:46:00Z,20.00,80.79
2026-06-07T03:47:00Z,19.00,80.79
2026-06-07T03:48:00Z,20.00,80.00
2026-06-07T03:49:00Z,18.00,80.84
2026-06-07T03:50:00Z,19.28,81.00
2026-06-07T03:52:00Z,18.00,80.23
2026-06-07T03:53:00Z,18.00,81.47
2026-06-07T03:54:00Z,19.00,81.91
2026-06-07T03:55:00Z,19.00,82.00
2026-06-07T03:56:00Z,19.00,82.00
2026-06-07T03:57:00Z,19.00,82.00
2026-06-07T03:58:00Z,19.00,81.99
2026-06-07T03:59:00Z,19.00,81.06
2026-06-07T04:00:00Z,17.00,81.93
2026-06-07T04:01:00Z,19.00,82.00
2026-06-07T04:02:00Z,19.00,81.00
2026-06-07T04:03:00Z,19.00,82.00
2026-06-07T04:04:00Z,17.00,81.00
2026-06-07T04:05:00Z,18.78,82.00
2026-06-07T04:06:00Z,18.78,81.26
2026-06-07T04:07:00Z,17.00,81.93
2026-06-07T04:08:00Z,17.00,81.32
2026-06-07T04:09:00Z,17.00,81.00
2026-06-07T04:10:00Z,18.25,81.00
2026-06-07T04:11:00Z,19.00,81.00
2026-06-07T04:12:00Z,19.62,80.58
2026-06-07T04:13:00Z,18.38,82.00
2026-06-07T04:14:00Z,18.05,82.00
2026-06-07T04:15:00Z,18.05,82.00
2026-06-07T04:16:00Z,19.57,82.00
2026-06-07T04:17:00Z,17.41,82.00
2026-06-07T04:18:00Z,17.41,82.00
2026-06-07T04:19:00Z,18.42,81.61
2026-06-07T04:20:00Z,19.47,82.00
2026-06-07T04:21:00Z,18.00,82.00
2026-06-07T04:22:00Z,18.00,81.00
2026-06-07T04:23:00Z,18.25,81.49
2026-06-07T04:24:00Z,19.00,81.83
2026-06-07T04:25:00Z,18.98,81.05
2026-06-07T04:26:00Z,17.80,82.79
2026-06-07T04:27:00Z,17.59,82.93
2026-06-07T04:28:00Z,17.59,82.80
2026-06-07T04:29:00Z,18.91,82.70
2026-06-07T04:30:00Z,18.62,82.88
2026-06-07T04:31:00Z,18.00,82.58
2026-06-07T04:32:00Z,18.00,82.24
2026-06-07T04:33:00Z,18.00,82.99
2026-06-07T04:34:00Z,18.00,82.82
2026-06-07T04:35:00Z,18.00,82.61
2026-06-07T04:36:00Z,18.00,82.65
2026-06-07T04:37:00Z,17.06,82.16
2026-06-07T04:38:00Z,18.00,82.98
2026-06-07T04:39:00Z,17.74,82.39
2026-06-07T04:40:00Z,18.00,83.00
2026-06-07T04:41:00Z,17.12,83.00
2026-06-07T04:42:00Z,17.07,82.00
2026-06-07T04:43:00Z,17.03,82.04
2026-06-07T04:44:00Z,17.00,82.98
2026-06-07T04:45:00Z,17.19,82.96
2026-06-07T04:46:00Z,17.67,82.97
2026-06-07T04:47:00Z,18.00,82.93
2026-06-07T04:48:00Z,18.00,82.24
2026-06-07T04:49:00Z,18.00,82.77
2026-06-07T04:50:00Z,17.53,83.00
2026-06-07T04:51:00Z,18.00,82.24
2026-06-07T04:52:00Z,17.94,82.99
2026-06-07T04:53:00Z,17.45,83.00
2026-06-07T04:54:00Z,17.45,83.00
2026-06-07T04:55:00Z,17.86,83.00
2026-06-07T04:56:00Z,18.00,83.73
2026-06-07T04:57:00Z,18.00,83.49
2026-06-07T04:58:00Z,17.93,83.99
2026-06-07T04:59:00Z,16.34,84.00
2026-06-07T05:00:00Z,17.46,82.55
2026-06-07T05:01:00Z,18.00,84.00
2026-06-07T05:02:00Z,18.00,84.00
2026-06-07T05:03:00Z,17.77,84.00
2026-06-07T05:04:00Z,17.97,84.00
2026-06-07T05:05:00Z,17.97,84.00
2026-06-07T05:06:00Z,17.97,84.00
2026-06-07T05:07:00Z,18.75,84.00
2026-06-07T05:08:00Z,17.00,82.26
2026-06-07T05:09:00Z,19.00,84.00
2026-06-07T05:10:00Z,19.00,84.00
2026-06-07T05:11:00Z,19.00,82.00
2026-06-07T05:12:00Z,17.34,81.54
2026-06-07T05:13:00Z,18.00,81.73
2026-06-07T05:14:00Z,18.00,82.00
2026-06-07T05:15:00Z,17.00,81.93
2026-06-07T05:16:00Z,17.37,82.00
2026-06-07T05:17:00Z,17.37,82.00
2026-06-07T05:18:00Z,18.00,81.84
2026-06-07T05:19:00Z,17.00,81.00
2026-06-07T05:20:00Z,17.00,82.00
2026-06-07T05:21:00Z,17.39,82.00
2026-06-07T05:22:00Z,18.00,81.75
2026-06-07T05:23:00Z,18.00,82.27
2026-06-07T05:24:00Z,17.54,82.94
2026-06-07T05:25:00Z,18.00,82.09
2026-06-07T05:26:00Z,18.00,83.00
2026-06-07T05:27:00Z,18.00,83.00
2026-06-07T05:28:00Z,18.00,83.00
2026-06-07T05:29:00Z,17.03,82.87
2026-06-07T05:30:00Z,18.00,82.18
2026-06-07T05:31:00Z,18.00,82.39
2026-06-07T05:32:00Z,18.00,82.76
2026-06-07T05:33:00Z,18.00,83.92
2026-06-07T05:34:00Z,18.00,84.00
2026-06-07T05:35:00Z,17.00,81.09
2026-06-07T05:36:00Z,18.00,81.09
2026-06-07T05:37:00Z,18.00,84.00
2026-06-07T05:38:00Z,18.00,83.74
2026-06-07T05:39:00Z,18.00,82.36
2026-06-07T05:40:00Z,17.08,81.00
2026-06-07T05:41:00Z,18.00,82.23
2026-06-07T05:42:00Z,17.00,82.27
2026-06-07T05:43:00Z,17.78,83.32
2026-06-07T05:44:00Z,18.00,84.00
2026-06-07T05:45:00Z,18.00,84.00
2026-06-07T05:46:00Z,18.00,83.61
2026-06-07T05:47:00Z,17.50,84.00
2026-06-07T05:48:00Z,18.00,84.00
2026-06-07T05:49:00Z,17.99,83.76
2026-06-07T05:50:00Z,18.00,82.01
2026-06-07T05:51:00Z,17.00,82.00
2026-06-07T05:53:00Z,17.00,84.27
2026-06-07T05:54:00Z,18.00,84.27
2026-06-07T05:55:00Z,18.00,84.27
2026-06-07T05:56:00Z,18.00,82.93
2026-06-07T05:57:00Z,18.00,84.00
2026-06-07T05:58:00Z,18.00,84.00
2026-06-07T05:59:00Z,19.00,82.00
2026-06-07T06:00:00Z,18.07,84.00
2026-06-07T06:01:00Z,18.07,83.00
2026-06-07T06:02:00Z,18.07,83.93
2026-06-07T06:03:00Z,18.07,84.00
2026-06-07T06:04:00Z,19.00,82.09
2026-06-07T06:05:00Z,19.00,82.48
2026-06-07T06:06:00Z,18.65,82.94
2026-06-07T06:07:00Z,18.65,82.00
2026-06-07T06:08:00Z,15.66,82.00
2026-06-07T06:09:00Z,15.66,82.03
2026-06-07T06:10:00Z,16.03,83.46
2026-06-07T06:11:00Z,16.00,83.46
2026-06-07T06:12:00Z,16.35,84.00
2026-06-07T06:13:00Z,16.88,82.00
2026-06-07T06:14:00Z,17.02,82.59
2026-06-07T06:15:00Z,15.00,82.07
2026-06-07T06:16:00Z,16.00,84.00
2026-06-07T06:17:00Z,16.00,84.00
2026-06-07T06:18:00Z,16.00,84.00
2026-06-07T06:19:00Z,16.53,84.00
2026-06-07T06:20:00Z,16.53,82.04
2026-06-07T06:21:00Z,17.00,84.00
2026-06-07T06:22:00Z,15.00,84.00
2026-06-07T06:23:00Z,15.00,83.84
2026-06-07T06:24:00Z,17.00,83.00
2026-06-07T06:25:00Z,15.00,83.83
2026-06-07T06:26:00Z,16.73,83.15
2026-06-07T06:27:00Z,17.00,83.65
2026-06-07T06:28:00Z,17.00,84.00
2026-06-07T06:29:00Z,17.00,84.00
2026-06-07T06:30:00Z,17.00,84.00
2026-06-07T06:31:00Z,15.11,83.90
2026-06-07T06:32:00Z,17.00,82.57
2026-06-07T06:33:00Z,17.00,82.00
2026-06-07T06:34:00Z,17.00,84.00
2026-06-07T06:35:00Z,16.67,83.77
2026-06-07T06:36:00Z,16.67,84.00
2026-06-07T06:37:00Z,15.57,84.00
2026-06-07T06:38:00Z,17.00,84.00
2026-06-07T06:39:00Z,17.00,84.00
2026-06-07T06:40:00Z,16.46,84.00
2026-06-07T06:41:00Z,15.22,82.00
2026-06-07T06:42:00Z,16.99,84.00
2026-06-07T06:43:00Z,17.75,83.08
2026-06-07T06:44:00Z,16.81,84.00
2026-06-07T06:45:00Z,16.81,82.00
2026-06-07T06:46:00Z,16.81,83.34
2026-06-07T06:47:00Z,17.58,81.33
2026-06-07T06:48:00Z,17.09,82.98
2026-06-07T06:49:00Z,18.00,82.32
2026-06-07T06:50:00Z,18.00,83.00
2026-06-07T06:51:00Z,18.00,83.88
2026-06-07T06:52:00Z,16.00,82.00
2026-06-07T06:53:00Z,16.46,82.00
2026-06-07T06:54:00Z,17.51,83.98
2026-06-07T06:55:00Z,17.17,84.00
2026-06-07T06:56:00Z,17.00,84.00
2026-06-07T06:57:00Z,17.00,81.74
2026-06-07T06:58:00Z,17.10,83.00
2026-06-07T06:59:00Z,18.00,83.00
2026-06-07T07:00:00Z,18.00,82.98
2026-06-07T07:01:00Z,18.00,84.00
2026-06-07T07:16:00Z,18.00,84.00
2026-06-07T07:17:00Z,18.25,81.65
2026-06-07T07:18:00Z,18.25,83.00
2026-06-07T07:20:00Z,18.25,83.00
2026-06-07T07:22:00Z,18.25,81.01
2026-06-07T07:23:00Z,17.58,81.00
2026-06-07T07:24:00Z,17.58,82.49
2026-06-07T07:25:00Z,18.06,83.00
2026-06-07T07:26:00Z,18.93,81.40
2026-06-07T07:27:00Z,18.93,83.00
2026-06-07T07:28:00Z,18.93,83.81
2026-06-07T07:29:00Z,19.00,84.00
2026-06-07T07:30:00Z,19.00,84.00
2026-06-07T07:31:00Z,19.00,84.00
2026-06-07T07:32:00Z,19.00,84.00
2026-06-07T07:33:00Z,19.00,84.00
2026-06-07T07:34:00Z,19.00,84.00
2026-06-07T07:35:00Z,19.00,81.00
2026-06-07T07:36:00Z,18.96,84.00
2026-06-07T07:37:00Z,19.00,83.94
2026-06-07T07:38:00Z,19.00,83.94
2026-06-07T07:39:00Z,19.00,81.18
2026-06-07T07:40:00Z,19.00,84.00
2026-06-07T07:41:00Z,18.60,84.00
2026-06-07T07:42:00Z,19.00,84.00
2026-06-07T07:43:00Z,19.00,84.00
2026-06-07T07:44:00Z,19.00,84.00
2026-06-07T07:45:00Z,16.28,83.97
2026-06-07T07:46:00Z,16.28,84.00
2026-06-07T07:47:00Z,18.00,81.00
2026-06-07T07:49:00Z,18.50,83.47
2026-06-07T07:50:00Z,18.00,83.47
2026-06-07T07:52:00Z,17.13,83.00
