# event_ticker=KXATPMATCH-26MAY08BASSHE
# final_score=6-4 6-7(5) 6-3
# score_resolution=6-4 6-7 6-3
# match_winner=Nikoloz Basilashvili
# fav_player=Nikoloz Basilashvili
# dog_player=Ben Shelton
# kalshi_date=2026-05-08
timestamp,Nikoloz Basilashvili,Ben Shelton
2026-05-09T03:38:00Z,,79.00
2026-05-09T03:41:00Z,,79.00
2026-05-09T03:44:00Z,,79.00
2026-05-09T03:50:00Z,,79.00
2026-05-09T03:51:00Z,,79.00
2026-05-09T03:59:00Z,,79.00
2026-05-09T04:01:00Z,23.00,79.00
2026-05-09T04:03:00Z,23.00,79.00
2026-05-09T04:09:00Z,23.00,79.00
2026-05-09T04:12:00Z,23.00,78.00
2026-05-09T04:14:00Z,23.00,79.00
2026-05-09T04:24:00Z,23.00,78.98
2026-05-09T04:31:00Z,23.00,79.00
2026-05-09T04:32:00Z,22.00,79.00
2026-05-09T04:34:00Z,22.00,78.41
2026-05-09T04:36:00Z,22.00,79.00
2026-05-09T04:37:00Z,22.00,79.00
2026-05-09T04:43:00Z,22.00,79.00
2026-05-09T04:47:00Z,22.00,79.00
2026-05-09T04:48:00Z,22.00,79.00
2026-05-09T04:49:00Z,23.00,79.00
2026-05-09T04:51:00Z,23.00,79.00
2026-05-09T04:52:00Z,23.00,79.00
2026-05-09T04:53:00Z,23.00,78.96
2026-05-09T04:55:00Z,23.00,79.00
2026-05-09T04:56:00Z,23.00,79.00
2026-05-09T04:57:00Z,22.00,79.00
2026-05-09T05:01:00Z,22.00,79.00
2026-05-09T05:03:00Z,22.00,79.00
2026-05-09T05:06:00Z,22.00,79.00
2026-05-09T05:08:00Z,22.00,79.00
2026-05-09T05:13:00Z,22.00,79.00
2026-05-09T05:15:00Z,21.00,79.00
2026-05-09T05:16:00Z,21.00,79.00
2026-05-09T05:19:00Z,22.00,79.00
2026-05-09T05:21:00Z,22.00,79.00
2026-05-09T05:22:00Z,22.00,79.00
2026-05-09T05:23:00Z,22.00,79.00
2026-05-09T05:26:00Z,22.00,79.00
2026-05-09T05:32:00Z,22.00,79.00
2026-05-09T05:38:00Z,22.00,79.00
2026-05-09T05:41:00Z,22.00,79.00
2026-05-09T05:42:00Z,22.00,79.00
2026-05-09T05:43:00Z,22.00,79.00
2026-05-09T05:44:00Z,22.00,79.00
2026-05-09T05:46:00Z,22.00,79.00
2026-05-09T05:47:00Z,22.00,79.00
2026-05-09T05:49:00Z,22.00,79.00
2026-05-09T05:50:00Z,22.00,79.00
2026-05-09T05:54:00Z,22.00,79.00
2026-05-09T05:55:00Z,22.00,79.00
2026-05-09T05:57:00Z,22.00,79.00
2026-05-09T06:00:00Z,22.00,79.00
2026-05-09T06:02:00Z,22.00,79.00
2026-05-09T06:08:00Z,22.00,78.00
2026-05-09T06:11:00Z,22.00,79.00
2026-05-09T06:13:00Z,22.00,79.00
2026-05-09T06:14:00Z,22.00,79.00
2026-05-09T06:15:00Z,22.00,79.00
2026-05-09T06:18:00Z,22.00,79.00
2026-05-09T06:20:00Z,22.00,79.00
2026-05-09T06:21:00Z,22.00,79.00
2026-05-09T06:22:00Z,22.00,79.00
2026-05-09T06:23:00Z,22.00,79.00
2026-05-09T06:24:00Z,22.00,79.00
2026-05-09T06:28:00Z,22.00,79.00
2026-05-09T06:30:00Z,22.00,79.00
2026-05-09T06:31:00Z,22.00,79.00
2026-05-09T06:33:00Z,22.00,79.00
2026-05-09T06:35:00Z,22.00,79.17
2026-05-09T06:37:00Z,22.00,80.00
2026-05-09T06:39:00Z,22.00,79.00
2026-05-09T06:42:00Z,22.00,80.00
2026-05-09T06:46:00Z,22.00,80.00
2026-05-09T06:47:00Z,22.00,80.00
2026-05-09T06:54:00Z,22.00,80.00
2026-05-09T07:01:00Z,21.00,80.00
2026-05-09T07:04:00Z,21.00,80.00
2026-05-09T07:09:00Z,21.00,80.00
2026-05-09T07:10:00Z,21.00,80.00
2026-05-09T07:12:00Z,21.00,80.00
2026-05-09T07:13:00Z,22.00,80.00
2026-05-09T07:14:00Z,22.00,80.00
2026-05-09T07:21:00Z,22.00,80.00
2026-05-09T07:26:00Z,22.00,80.00
2026-05-09T07:29:00Z,22.00,80.00
2026-05-09T07:32:00Z,22.00,80.00
2026-05-09T07:36:00Z,22.00,79.00
2026-05-09T07:43:00Z,22.00,79.00
2026-05-09T07:46:00Z,22.00,79.00
2026-05-09T07:50:00Z,22.00,79.00
2026-05-09T08:01:00Z,22.00,79.00
2026-05-09T08:02:00Z,22.00,79.00
2026-05-09T08:03:00Z,22.00,79.00
2026-05-09T08:05:00Z,22.00,79.00
2026-05-09T08:08:00Z,22.00,79.00
2026-05-09T08:09:00Z,22.00,80.00
2026-05-09T08:10:00Z,22.00,80.00
2026-05-09T08:11:00Z,22.00,80.00
2026-05-09T08:12:00Z,22.00,80.00
2026-05-09T08:16:00Z,22.00,80.00
2026-05-09T08:17:00Z,22.00,80.00
2026-05-09T08:20:00Z,22.00,80.00
2026-05-09T08:23:00Z,22.00,80.00
2026-05-09T08:35:00Z,22.00,80.00
2026-05-09T08:42:00Z,22.00,80.00
2026-05-09T08:44:00Z,22.00,80.00
2026-05-09T08:48:00Z,22.00,79.26
2026-05-09T08:58:00Z,22.00,79.00
2026-05-09T09:00:00Z,22.00,79.00
2026-05-09T09:02:00Z,22.00,79.00
2026-05-09T09:03:00Z,22.00,79.00
2026-05-09T09:05:00Z,22.00,79.00
2026-05-09T09:06:00Z,22.00,79.00
2026-05-09T09:07:00Z,22.00,79.00
2026-05-09T09:17:00Z,22.00,79.00
2026-05-09T09:24:00Z,22.00,79.00
2026-05-09T09:25:00Z,22.00,79.00
2026-05-09T09:26:00Z,22.00,79.00
2026-05-09T09:27:00Z,22.00,79.00
2026-05-09T09:31:00Z,22.00,79.00
2026-05-09T09:32:00Z,22.00,79.00
2026-05-09T09:37:00Z,22.00,79.00
2026-05-09T09:43:00Z,22.00,79.00
2026-05-09T10:11:00Z,22.00,79.00
2026-05-09T10:13:00Z,22.00,79.00
2026-05-09T10:17:00Z,22.00,79.00
2026-05-09T10:23:00Z,22.00,79.00
2026-05-09T10:28:00Z,22.00,79.00
2026-05-09T10:29:00Z,22.00,79.00
2026-05-09T10:30:00Z,22.00,79.00
2026-05-09T10:32:00Z,22.00,79.00
2026-05-09T10:35:00Z,22.00,79.00
2026-05-09T10:37:00Z,22.00,79.00
2026-05-09T10:38:00Z,22.00,79.00
2026-05-09T10:41:00Z,22.00,79.00
2026-05-09T10:42:00Z,22.00,79.00
2026-05-09T10:44:00Z,22.00,79.00
2026-05-09T10:45:00Z,22.00,79.00
2026-05-09T10:47:00Z,22.00,79.00
2026-05-09T10:51:00Z,22.00,79.00
2026-05-09T10:52:00Z,22.00,79.00
2026-05-09T10:53:00Z,22.00,79.00
2026-05-09T10:54:00Z,22.00,79.00
2026-05-09T10:55:00Z,22.00,79.00
2026-05-09T10:58:00Z,22.00,79.00
2026-05-09T11:00:00Z,22.00,79.00
2026-05-09T11:02:00Z,22.00,79.00
2026-05-09T11:03:00Z,22.00,79.00
2026-05-09T11:06:00Z,22.00,79.00
2026-05-09T11:07:00Z,22.00,79.00
2026-05-09T11:11:00Z,22.00,79.00
2026-05-09T11:12:00Z,22.00,79.00
2026-05-09T11:22:00Z,22.00,79.00
2026-05-09T11:24:00Z,22.00,79.00
2026-05-09T11:25:00Z,22.00,79.00
2026-05-09T11:26:00Z,22.00,79.00
2026-05-09T11:30:00Z,22.00,79.00
2026-05-09T11:31:00Z,22.00,79.00
2026-05-09T11:32:00Z,22.00,79.00
2026-05-09T11:36:00Z,21.00,79.00
2026-05-09T11:38:00Z,21.00,79.00
2026-05-09T11:43:00Z,21.00,79.00
2026-05-09T11:46:00Z,21.00,79.00
2026-05-09T11:48:00Z,21.00,79.00
2026-05-09T11:49:00Z,21.00,79.00
2026-05-09T11:50:00Z,21.00,79.00
2026-05-09T11:53:00Z,21.00,79.00
2026-05-09T11:54:00Z,21.00,79.00
2026-05-09T11:55:00Z,21.00,79.00
2026-05-09T11:58:00Z,21.00,79.00
2026-05-09T11:59:00Z,22.00,79.00
2026-05-09T12:00:00Z,22.00,79.00
2026-05-09T12:01:00Z,22.00,80.00
2026-05-09T12:02:00Z,21.00,80.00
2026-05-09T12:03:00Z,21.25,80.00
2026-05-09T12:07:00Z,21.25,79.81
2026-05-09T12:08:00Z,21.00,79.81
2026-05-09T12:10:00Z,21.00,80.00
2026-05-09T12:15:00Z,21.00,80.00
2026-05-09T12:16:00Z,21.00,80.00
2026-05-09T12:17:00Z,22.00,80.00
2026-05-09T12:18:00Z,22.00,80.00
2026-05-09T12:19:00Z,22.00,80.00
2026-05-09T12:20:00Z,22.00,80.00
2026-05-09T12:21:00Z,22.00,80.00
2026-05-09T12:23:00Z,22.00,80.00
2026-05-09T12:24:00Z,22.00,79.00
2026-05-09T12:27:00Z,22.00,79.00
2026-05-09T12:28:00Z,22.00,79.00
2026-05-09T12:30:00Z,22.00,79.02
2026-05-09T12:32:00Z,22.00,79.00
2026-05-09T12:36:00Z,22.00,79.00
2026-05-09T12:37:00Z,22.00,79.00
2026-05-09T12:38:00Z,22.00,79.00
2026-05-09T12:41:00Z,22.00,79.00
2026-05-09T12:42:00Z,22.00,79.00
2026-05-09T12:43:00Z,22.00,79.00
2026-05-09T12:45:00Z,22.00,79.00
2026-05-09T12:46:00Z,22.00,79.00
2026-05-09T12:48:00Z,22.00,79.00
2026-05-09T12:50:00Z,22.00,79.00
2026-05-09T12:51:00Z,22.00,79.00
2026-05-09T12:52:00Z,22.00,79.00
2026-05-09T12:57:00Z,22.00,79.00
2026-05-09T12:58:00Z,22.00,79.00
2026-05-09T13:00:00Z,22.00,79.00
2026-05-09T13:02:00Z,22.00,79.00
2026-05-09T13:03:00Z,22.00,79.00
2026-05-09T13:04:00Z,22.00,79.00
2026-05-09T13:05:00Z,22.00,79.00
2026-05-09T13:06:00Z,22.00,78.00
2026-05-09T13:08:00Z,22.00,79.00
2026-05-09T13:09:00Z,22.00,79.69
2026-05-09T13:10:00Z,22.00,80.00
2026-05-09T13:11:00Z,21.99,80.00
2026-05-09T13:12:00Z,21.78,80.10
2026-05-09T13:13:00Z,21.00,81.00
2026-05-09T13:14:00Z,21.00,80.00
2026-05-09T13:15:00Z,21.00,81.00
2026-05-09T13:17:00Z,21.00,80.07
2026-05-09T13:18:00Z,21.00,80.97
2026-05-09T13:20:00Z,21.00,80.92
2026-05-09T13:22:00Z,21.00,80.00
2026-05-09T13:24:00Z,21.00,81.00
2026-05-09T13:25:00Z,21.00,81.00
2026-05-09T13:26:00Z,21.00,81.00
2026-05-09T13:31:00Z,21.00,81.00
2026-05-09T13:32:00Z,22.00,81.00
2026-05-09T13:33:00Z,22.00,80.32
2026-05-09T13:34:00Z,22.00,81.00
2026-05-09T13:35:00Z,21.00,81.00
2026-05-09T13:36:00Z,21.00,81.00
2026-05-09T13:37:00Z,21.00,81.00
2026-05-09T13:38:00Z,21.00,81.00
2026-05-09T13:39:00Z,21.00,81.00
2026-05-09T13:40:00Z,21.00,81.00
2026-05-09T13:42:00Z,21.00,80.00
2026-05-09T13:43:00Z,21.00,80.00
2026-05-09T13:44:00Z,21.00,80.00
2026-05-09T13:45:00Z,21.00,80.00
2026-05-09T13:46:00Z,21.00,80.00
2026-05-09T13:47:00Z,21.00,80.00
2026-05-09T13:50:00Z,21.00,80.00
2026-05-09T13:51:00Z,21.00,80.00
2026-05-09T13:52:00Z,21.00,80.00
2026-05-09T13:54:00Z,21.00,80.00
2026-05-09T13:56:00Z,21.00,80.00
2026-05-09T13:57:00Z,21.00,80.00
2026-05-09T13:58:00Z,21.00,80.00
2026-05-09T13:59:00Z,21.00,80.00
2026-05-09T14:00:00Z,21.00,79.62
2026-05-09T14:01:00Z,21.00,80.00
2026-05-09T14:02:00Z,21.00,80.00
2026-05-09T14:03:00Z,21.00,80.00
2026-05-09T14:04:00Z,21.00,80.00
2026-05-09T14:05:00Z,21.00,79.00
2026-05-09T14:06:00Z,21.00,80.00
2026-05-09T14:07:00Z,21.00,80.00
2026-05-09T14:08:00Z,21.00,80.00
2026-05-09T14:09:00Z,21.00,80.00
2026-05-09T14:10:00Z,21.00,80.00
2026-05-09T14:11:00Z,21.00,80.00
2026-05-09T14:13:00Z,21.00,80.00
2026-05-09T14:14:00Z,21.00,80.00
2026-05-09T14:17:00Z,21.00,80.00
2026-05-09T14:18:00Z,21.00,80.00
2026-05-09T14:19:00Z,21.00,80.00
2026-05-09T14:20:00Z,21.00,80.00
2026-05-09T14:21:00Z,21.00,80.00
2026-05-09T14:22:00Z,21.00,79.93
2026-05-09T14:23:00Z,21.00,80.00
2026-05-09T14:24:00Z,21.00,80.00
2026-05-09T14:26:00Z,21.00,80.00
2026-05-09T14:27:00Z,21.00,80.00
2026-05-09T14:28:00Z,21.00,80.00
2026-05-09T14:29:00Z,21.00,80.00
2026-05-09T14:30:00Z,21.00,80.00
2026-05-09T14:31:00Z,20.00,79.48
2026-05-09T14:32:00Z,20.00,80.00
2026-05-09T14:34:00Z,20.00,80.00
2026-05-09T14:35:00Z,20.00,80.00
2026-05-09T14:36:00Z,21.00,80.00
2026-05-09T14:37:00Z,21.00,80.00
2026-05-09T14:38:00Z,21.00,80.00
2026-05-09T14:39:00Z,21.00,80.00
2026-05-09T14:40:00Z,21.00,80.00
2026-05-09T14:41:00Z,22.00,77.61
2026-05-09T14:42:00Z,22.98,77.01
2026-05-09T14:43:00Z,22.98,78.00
2026-05-09T14:44:00Z,23.00,78.77
2026-05-09T14:45:00Z,23.00,79.00
2026-05-09T14:46:00Z,23.00,79.00
2026-05-09T14:47:00Z,23.00,78.00
2026-05-09T14:48:00Z,23.00,78.00
2026-05-09T14:49:00Z,23.00,77.04
2026-05-09T14:50:00Z,23.00,78.00
2026-05-09T14:51:00Z,23.00,78.00
2026-05-09T14:52:00Z,23.00,77.07
2026-05-09T14:53:00Z,23.00,78.00
2026-05-09T14:54:00Z,23.00,78.00
2026-05-09T14:56:00Z,23.00,78.00
2026-05-09T14:57:00Z,23.00,78.00
2026-05-09T14:58:00Z,23.00,78.00
2026-05-09T15:00:00Z,23.00,78.00
2026-05-09T15:01:00Z,23.00,78.00
2026-05-09T15:02:00Z,23.00,78.00
2026-05-09T15:03:00Z,23.00,78.00
2026-05-09T15:04:00Z,23.00,78.00
2026-05-09T15:05:00Z,23.00,78.00
2026-05-09T15:06:00Z,23.00,77.75
2026-05-09T15:07:00Z,23.00,77.00
2026-05-09T15:08:00Z,23.00,78.00
2026-05-09T15:09:00Z,23.00,78.00
2026-05-09T15:10:00Z,23.00,78.00
