# event_ticker=KXATPMATCH-25OCT13BOROFN
# final_score=6-3 6-4
# match_winner=Leo Borg
# fav_player=Leo Borg
# dog_player=Sebastian Ofner
# kalshi_date=2025-10-13
timestamp,Leo Borg,Sebastian Ofner
2025-10-13T13:46:00Z,21.00,81.00
2025-10-13T13:49:00Z,21.00,81.00
2025-10-13T13:52:00Z,21.00,81.00
2025-10-13T13:58:00Z,21.00,81.00
2025-10-13T14:00:00Z,21.00,81.00
2025-10-13T14:02:00Z,21.00,81.00
2025-10-13T14:15:00Z,21.00,81.00
2025-10-13T14:22:00Z,21.00,81.00
2025-10-13T14:24:00Z,21.00,81.00
2025-10-13T14:25:00Z,21.00,81.00
2025-10-13T14:29:00Z,21.00,80.00
2025-10-13T14:46:00Z,21.00,80.00
2025-10-13T14:49:00Z,21.00,80.00
2025-10-13T14:52:00Z,21.00,81.00
2025-10-13T14:53:00Z,21.00,81.00
2025-10-13T14:55:00Z,21.00,81.00
2025-10-13T14:56:00Z,21.00,81.00
2025-10-13T14:58:00Z,21.00,81.00
2025-10-13T15:01:00Z,21.00,81.00
2025-10-13T15:04:00Z,21.00,81.00
2025-10-13T15:06:00Z,21.00,81.00
2025-10-13T15:07:00Z,21.00,81.00
2025-10-13T15:08:00Z,21.00,81.00
2025-10-13T15:10:00Z,21.00,81.00
2025-10-13T15:11:00Z,21.00,81.00
2025-10-13T15:12:00Z,21.00,81.81
2025-10-13T15:13:00Z,21.00,81.81
2025-10-13T15:15:00Z,21.00,81.81
2025-10-13T15:17:00Z,21.00,81.81
2025-10-13T15:18:00Z,21.00,81.81
2025-10-13T15:21:00Z,21.00,81.81
2025-10-13T15:22:00Z,21.00,81.81
2025-10-13T15:38:00Z,21.00,81.00
2025-10-13T15:39:00Z,21.00,81.00
2025-10-13T15:41:00Z,21.00,81.00
2025-10-13T15:43:00Z,21.00,81.00
2025-10-13T15:45:00Z,21.00,81.00
2025-10-13T15:47:00Z,21.00,81.00
2025-10-13T15:49:00Z,21.00,81.00
2025-10-13T15:51:00Z,21.00,81.00
2025-10-13T15:52:00Z,21.00,81.00
2025-10-13T15:53:00Z,21.00,81.00
2025-10-13T15:55:00Z,21.00,81.00
2025-10-13T16:01:00Z,21.00,81.00
2025-10-13T16:04:00Z,21.00,81.00
2025-10-13T16:05:00Z,21.00,81.00
2025-10-13T16:07:00Z,21.00,81.40
2025-10-13T16:10:00Z,21.00,81.40
2025-10-13T16:11:00Z,21.00,81.40
2025-10-13T16:12:00Z,21.00,81.14
2025-10-13T16:13:00Z,21.00,81.14
2025-10-13T16:15:00Z,21.00,81.00
2025-10-13T16:16:00Z,21.00,81.00
2025-10-13T16:17:00Z,21.00,81.00
2025-10-13T16:18:00Z,21.00,80.00
2025-10-13T16:19:00Z,21.00,80.00
2025-10-13T16:20:00Z,21.00,80.00
2025-10-13T16:22:00Z,21.00,80.00
2025-10-13T16:23:00Z,21.00,80.00
2025-10-13T16:24:00Z,21.00,80.00
2025-10-13T16:26:00Z,21.00,80.00
2025-10-13T16:27:00Z,21.00,80.00
2025-10-13T16:29:00Z,21.00,80.00
2025-10-13T16:30:00Z,21.00,80.00
2025-10-13T16:31:00Z,21.00,80.00
2025-10-13T16:32:00Z,21.00,80.00
2025-10-13T16:33:00Z,21.00,80.00
2025-10-13T16:35:00Z,21.00,80.00
2025-10-13T16:36:00Z,21.00,80.00
2025-10-13T16:37:00Z,21.00,80.00
2025-10-13T16:38:00Z,21.00,80.00
2025-10-13T16:39:00Z,21.00,80.00
2025-10-13T16:40:00Z,20.44,80.00
2025-10-13T16:41:00Z,21.00,80.00
2025-10-13T16:43:00Z,21.00,80.00
2025-10-13T16:45:00Z,21.00,80.00
2025-10-13T16:46:00Z,21.00,80.00
2025-10-13T16:47:00Z,21.00,79.00
2025-10-13T16:48:00Z,21.00,79.00
2025-10-13T16:49:00Z,21.00,79.00
2025-10-13T16:50:00Z,21.00,80.00
2025-10-13T16:51:00Z,21.00,80.00
2025-10-13T16:53:00Z,21.00,80.00
2025-10-13T16:54:00Z,21.00,80.00
2025-10-13T16:55:00Z,21.00,80.00
2025-10-13T16:56:00Z,21.00,80.00
2025-10-13T16:57:00Z,21.00,80.00
2025-10-13T16:58:00Z,21.00,80.00
2025-10-13T17:00:00Z,21.00,80.00
2025-10-13T17:01:00Z,21.00,80.00
2025-10-13T17:03:00Z,21.00,80.00
2025-10-13T17:04:00Z,21.00,80.00
2025-10-13T17:05:00Z,21.00,81.00
2025-10-13T17:08:00Z,21.00,81.00
2025-10-13T17:09:00Z,21.00,79.13
2025-10-13T17:10:00Z,21.00,79.13
2025-10-13T17:11:00Z,20.00,79.13
2025-10-13T17:12:00Z,21.00,79.13
2025-10-13T17:13:00Z,21.00,81.00
2025-10-13T17:16:00Z,21.00,81.00
2025-10-13T17:17:00Z,21.00,81.00
2025-10-13T17:19:00Z,21.00,81.00
2025-10-13T17:22:00Z,21.00,81.00
2025-10-13T17:23:00Z,21.00,81.00
2025-10-13T17:26:00Z,21.00,81.00
2025-10-13T17:30:00Z,21.00,81.00
2025-10-13T17:31:00Z,21.00,81.00
2025-10-13T17:34:00Z,21.00,81.00
2025-10-13T17:35:00Z,21.00,81.00
2025-10-13T17:37:00Z,21.00,81.00
2025-10-13T17:39:00Z,21.00,81.00
2025-10-13T17:40:00Z,21.00,81.00
2025-10-13T17:41:00Z,21.00,80.00
2025-10-13T17:44:00Z,21.00,80.00
2025-10-13T17:47:00Z,21.00,81.00
2025-10-13T17:51:00Z,21.00,81.00
2025-10-13T17:52:00Z,21.00,81.00
2025-10-13T18:00:00Z,21.00,81.00
2025-10-13T18:01:00Z,20.00,81.00
2025-10-13T18:03:00Z,20.00,81.00
2025-10-13T18:06:00Z,20.00,81.00
2025-10-13T18:07:00Z,20.00,81.00
2025-10-13T18:08:00Z,20.00,79.02
2025-10-13T18:09:00Z,20.00,79.02
2025-10-13T18:11:00Z,20.00,79.02
2025-10-13T18:19:00Z,20.00,81.00
2025-10-13T18:20:00Z,20.00,81.00
2025-10-13T18:21:00Z,20.00,81.00
2025-10-13T18:22:00Z,20.00,81.00
2025-10-13T18:23:00Z,18.75,81.77
2025-10-13T18:24:00Z,21.07,81.00
2025-10-13T18:25:00Z,21.01,81.00
2025-10-13T18:26:00Z,22.27,80.00
2025-10-13T18:27:00Z,21.33,80.18
2025-10-13T18:28:00Z,21.58,80.00
2025-10-13T18:29:00Z,22.00,80.00
2025-10-13T18:30:00Z,22.36,80.00
2025-10-13T18:31:00Z,21.02,79.00
2025-10-13T18:32:00Z,22.27,79.00
2025-10-13T18:33:00Z,22.00,79.00
2025-10-13T18:34:00Z,22.00,79.00
2025-10-13T18:35:00Z,22.00,79.00
2025-10-13T18:36:00Z,22.00,78.19
2025-10-13T18:37:00Z,22.00,79.25
2025-10-13T18:38:00Z,22.40,79.66
2025-10-13T18:39:00Z,23.38,80.00
2025-10-13T18:40:00Z,22.83,80.00
2025-10-13T18:41:00Z,22.00,80.00
2025-10-13T18:42:00Z,22.05,80.00
2025-10-13T18:43:00Z,22.00,80.00
2025-10-13T18:44:00Z,22.12,80.00
2025-10-13T18:45:00Z,22.79,78.75
2025-10-13T18:46:00Z,28.34,75.09
2025-10-13T18:47:00Z,27.06,76.84
2025-10-13T18:48:00Z,26.62,76.00
2025-10-13T18:49:00Z,25.84,76.93
2025-10-13T18:50:00Z,24.89,78.89
2025-10-13T18:51:00Z,22.04,80.10
2025-10-13T18:52:00Z,20.85,80.75
2025-10-13T18:53:00Z,23.84,80.75
2025-10-13T18:54:00Z,24.04,77.22
2025-10-13T18:55:00Z,25.70,76.66
2025-10-13T18:56:00Z,25.99,75.20
2025-10-13T18:57:00Z,26.34,74.35
2025-10-13T18:58:00Z,26.46,73.00
2025-10-13T18:59:00Z,24.84,76.00
2025-10-13T19:00:00Z,28.53,70.40
2025-10-13T19:01:00Z,24.92,76.76
2025-10-13T19:02:00Z,21.00,78.27
2025-10-13T19:03:00Z,24.41,78.00
2025-10-13T19:04:00Z,28.16,72.30
2025-10-13T19:05:00Z,29.07,72.82
2025-10-13T19:06:00Z,27.31,72.82
2025-10-13T19:07:00Z,26.01,72.82
2025-10-13T19:08:00Z,25.30,72.82
2025-10-13T19:09:00Z,22.67,78.76
2025-10-13T19:10:00Z,24.73,78.76
2025-10-13T19:11:00Z,27.09,74.13
2025-10-13T19:12:00Z,29.89,72.65
2025-10-13T19:13:00Z,28.08,72.65
2025-10-13T19:14:00Z,30.00,72.18
2025-10-13T19:15:00Z,32.35,70.71
2025-10-13T19:16:00Z,40.03,64.97
2025-10-13T19:17:00Z,49.69,49.96
2025-10-13T19:18:00Z,49.12,52.33
2025-10-13T19:19:00Z,48.45,50.93
2025-10-13T19:20:00Z,50.34,50.99
2025-10-13T19:21:00Z,55.16,46.91
2025-10-13T19:22:00Z,55.25,46.25
2025-10-13T19:23:00Z,54.74,45.16
2025-10-13T19:24:00Z,55.98,43.50
2025-10-13T19:25:00Z,55.61,43.82
2025-10-13T19:26:00Z,53.18,49.76
2025-10-13T19:27:00Z,50.99,51.32
2025-10-13T19:28:00Z,49.83,52.34
2025-10-13T19:29:00Z,54.11,44.85
2025-10-13T19:30:00Z,58.37,43.95
2025-10-13T19:31:00Z,53.01,47.52
2025-10-13T19:32:00Z,52.76,49.32
2025-10-13T19:33:00Z,52.90,49.22
2025-10-13T19:34:00Z,53.47,48.00
2025-10-13T19:35:00Z,54.97,47.50
2025-10-13T19:36:00Z,53.99,47.86
2025-10-13T19:37:00Z,51.93,49.98
2025-10-13T19:38:00Z,51.00,50.00
2025-10-13T19:39:00Z,51.42,50.55
2025-10-13T19:40:00Z,48.16,56.32
2025-10-13T19:41:00Z,48.44,51.78
2025-10-13T19:42:00Z,49.24,50.47
2025-10-13T19:43:00Z,47.72,51.37
2025-10-13T19:44:00Z,44.49,58.46
2025-10-13T19:45:00Z,48.89,51.85
2025-10-13T19:46:00Z,51.66,50.79
2025-10-13T19:47:00Z,52.00,49.69
2025-10-13T19:48:00Z,52.16,49.14
2025-10-13T19:49:00Z,49.49,52.24
2025-10-13T19:50:00Z,49.15,52.58
2025-10-13T19:51:00Z,46.11,53.65
2025-10-13T19:52:00Z,53.52,47.72
2025-10-13T19:53:00Z,58.22,44.17
2025-10-13T19:54:00Z,53.72,49.01
2025-10-13T19:55:00Z,63.43,45.87
2025-10-13T19:56:00Z,83.55,15.22
2025-10-13T19:57:00Z,90.88,8.65
2025-10-13T19:58:00Z,91.74,6.59
2025-10-13T19:59:00Z,97.28,2.64
2025-10-13T20:00:00Z,97.98,1.18
2025-10-13T20:01:00Z,99.00,1.18
2025-10-13T20:02:00Z,99.00,1.18
