# event_ticker=KXATPMATCH-25OCT27FEARUB
# final_score=6-1 6-4
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Jacob Fearnley
# kalshi_date=2025-10-27
timestamp,Andrey Rublev,Jacob Fearnley
2025-10-27T12:22:00Z,59.00,43.00
2025-10-27T12:23:00Z,59.00,43.00
2025-10-27T12:30:00Z,59.00,43.00
2025-10-27T12:33:00Z,58.00,43.00
2025-10-27T12:38:00Z,59.00,43.00
2025-10-27T12:39:00Z,59.00,44.00
2025-10-27T12:41:00Z,59.00,44.00
2025-10-27T12:45:00Z,59.00,44.00
2025-10-27T12:47:00Z,59.00,44.00
2025-10-27T12:50:00Z,59.00,43.00
2025-10-27T12:51:00Z,59.00,43.00
2025-10-27T12:54:00Z,59.00,43.00
2025-10-27T12:55:00Z,59.00,43.00
2025-10-27T13:00:00Z,59.00,43.00
2025-10-27T13:02:00Z,59.00,43.00
2025-10-27T13:04:00Z,59.00,43.00
2025-10-27T13:05:00Z,59.00,43.00
2025-10-27T13:06:00Z,59.00,43.00
2025-10-27T13:08:00Z,59.00,43.00
2025-10-27T13:10:00Z,59.00,43.00
2025-10-27T13:11:00Z,59.00,43.00
2025-10-27T13:12:00Z,59.00,43.00
2025-10-27T13:13:00Z,59.00,41.80
2025-10-27T13:14:00Z,59.00,42.00
2025-10-27T13:16:00Z,59.00,42.00
2025-10-27T13:19:00Z,59.00,42.00
2025-10-27T13:20:00Z,59.00,42.00
2025-10-27T13:21:00Z,60.00,42.00
2025-10-27T13:23:00Z,60.00,42.00
2025-10-27T13:25:00Z,59.00,42.00
2025-10-27T13:30:00Z,60.00,42.00
2025-10-27T13:31:00Z,60.00,42.00
2025-10-27T13:32:00Z,60.00,42.00
2025-10-27T13:33:00Z,60.09,41.00
2025-10-27T13:34:00Z,61.00,41.00
2025-10-27T13:35:00Z,61.00,41.00
2025-10-27T13:36:00Z,61.00,41.00
2025-10-27T13:40:00Z,61.00,41.00
2025-10-27T13:41:00Z,61.00,41.00
2025-10-27T13:42:00Z,61.00,41.00
2025-10-27T13:44:00Z,61.00,41.00
2025-10-27T13:45:00Z,61.00,41.00
2025-10-27T13:46:00Z,61.00,41.00
2025-10-27T13:47:00Z,60.00,41.00
2025-10-27T13:48:00Z,61.00,41.00
2025-10-27T13:49:00Z,61.00,41.00
2025-10-27T13:51:00Z,61.00,40.00
2025-10-27T13:53:00Z,61.00,40.00
2025-10-27T13:56:00Z,61.00,40.00
2025-10-27T13:57:00Z,61.00,40.00
2025-10-27T13:58:00Z,61.00,41.00
2025-10-27T14:00:00Z,61.00,41.00
2025-10-27T14:01:00Z,61.00,41.00
2025-10-27T14:02:00Z,61.00,41.05
2025-10-27T14:03:00Z,61.00,41.05
2025-10-27T14:04:00Z,61.00,41.05
2025-10-27T14:06:00Z,61.00,42.00
2025-10-27T14:07:00Z,61.00,42.00
2025-10-27T14:09:00Z,61.00,42.00
2025-10-27T14:11:00Z,61.00,42.00
2025-10-27T14:13:00Z,61.00,42.00
2025-10-27T14:14:00Z,61.00,41.00
2025-10-27T14:15:00Z,61.00,41.00
2025-10-27T14:16:00Z,61.00,41.00
2025-10-27T14:17:00Z,61.00,41.00
2025-10-27T14:18:00Z,61.00,41.00
2025-10-27T14:19:00Z,61.00,41.00
2025-10-27T14:21:00Z,61.00,41.00
2025-10-27T14:26:00Z,61.00,41.00
2025-10-27T14:27:00Z,60.02,41.00
2025-10-27T14:28:00Z,61.00,41.00
2025-10-27T14:29:00Z,61.00,41.00
2025-10-27T14:30:00Z,61.00,41.00
2025-10-27T14:32:00Z,61.00,41.00
2025-10-27T14:36:00Z,61.00,42.77
2025-10-27T14:37:00Z,61.00,42.77
2025-10-27T14:42:00Z,61.00,42.77
2025-10-27T14:43:00Z,61.00,42.77
2025-10-27T14:44:00Z,61.00,42.00
2025-10-27T14:45:00Z,61.00,42.00
2025-10-27T14:49:00Z,60.00,41.00
2025-10-27T14:50:00Z,60.00,41.00
2025-10-27T14:51:00Z,60.00,42.00
2025-10-27T14:52:00Z,60.00,42.00
2025-10-27T14:53:00Z,60.00,44.00
2025-10-27T14:54:00Z,59.00,44.00
2025-10-27T14:55:00Z,58.94,44.00
2025-10-27T14:56:00Z,58.00,44.00
2025-10-27T14:57:00Z,58.00,44.00
2025-10-27T14:58:00Z,58.00,44.00
2025-10-27T14:59:00Z,58.00,44.00
2025-10-27T15:00:00Z,58.00,44.00
2025-10-27T15:01:00Z,58.05,44.00
2025-10-27T15:02:00Z,58.00,43.00
2025-10-27T15:03:00Z,58.15,42.94
2025-10-27T15:04:00Z,59.00,42.00
2025-10-27T15:05:00Z,60.43,42.00
2025-10-27T15:06:00Z,61.00,39.08
2025-10-27T15:07:00Z,61.00,39.25
2025-10-27T15:08:00Z,61.98,39.25
2025-10-27T15:09:00Z,62.06,40.00
2025-10-27T15:10:00Z,62.00,40.00
2025-10-27T15:11:00Z,63.03,38.70
2025-10-27T15:12:00Z,63.57,37.96
2025-10-27T15:13:00Z,63.94,36.13
2025-10-27T15:14:00Z,67.97,34.49
2025-10-27T15:15:00Z,73.24,28.00
2025-10-27T15:16:00Z,75.64,26.99
2025-10-27T15:17:00Z,77.27,22.27
2025-10-27T15:18:00Z,78.25,22.00
2025-10-27T15:19:00Z,79.13,22.00
2025-10-27T15:20:00Z,79.10,21.54
2025-10-27T15:21:00Z,78.27,21.72
2025-10-27T15:22:00Z,78.00,23.08
2025-10-27T15:23:00Z,77.51,24.00
2025-10-27T15:24:00Z,78.29,23.48
2025-10-27T15:25:00Z,77.13,23.11
2025-10-27T15:26:00Z,72.24,27.80
2025-10-27T15:27:00Z,72.21,27.39
2025-10-27T15:28:00Z,77.64,22.21
2025-10-27T15:29:00Z,78.32,22.01
2025-10-27T15:30:00Z,79.41,21.61
2025-10-27T15:31:00Z,81.30,19.58
2025-10-27T15:32:00Z,79.05,21.27
2025-10-27T15:33:00Z,79.01,22.36
2025-10-27T15:34:00Z,81.83,17.27
2025-10-27T15:35:00Z,83.53,16.05
2025-10-27T15:36:00Z,84.00,17.00
2025-10-27T15:37:00Z,85.00,17.00
2025-10-27T15:38:00Z,85.00,16.00
2025-10-27T15:39:00Z,84.60,17.00
2025-10-27T15:40:00Z,84.47,16.84
2025-10-27T15:41:00Z,83.78,17.00
2025-10-27T15:42:00Z,84.00,16.00
2025-10-27T15:43:00Z,84.21,16.55
2025-10-27T15:44:00Z,84.34,15.99
2025-10-27T15:45:00Z,83.99,16.00
2025-10-27T15:46:00Z,85.00,17.00
2025-10-27T15:47:00Z,85.60,17.00
2025-10-27T15:48:00Z,85.88,14.85
2025-10-27T15:49:00Z,86.58,14.00
2025-10-27T15:50:00Z,87.32,14.14
2025-10-27T15:51:00Z,88.33,12.48
2025-10-27T15:52:00Z,89.77,11.29
2025-10-27T15:53:00Z,89.60,11.23
2025-10-27T15:54:00Z,89.69,10.99
2025-10-27T15:55:00Z,93.89,6.28
2025-10-27T15:56:00Z,95.60,3.39
2025-10-27T15:57:00Z,94.43,7.75
2025-10-27T15:58:00Z,91.11,10.44
2025-10-27T15:59:00Z,91.03,11.72
2025-10-27T16:00:00Z,89.42,12.00
2025-10-27T16:01:00Z,88.44,11.82
2025-10-27T16:02:00Z,87.73,12.47
2025-10-27T16:03:00Z,88.04,14.61
2025-10-27T16:04:00Z,86.52,14.20
2025-10-27T16:05:00Z,87.04,13.75
2025-10-27T16:06:00Z,88.12,12.08
2025-10-27T16:07:00Z,89.00,12.00
2025-10-27T16:08:00Z,91.42,10.63
2025-10-27T16:09:00Z,91.77,8.67
2025-10-27T16:10:00Z,91.36,9.06
2025-10-27T16:11:00Z,91.72,8.00
2025-10-27T16:12:00Z,92.92,8.41
2025-10-27T16:13:00Z,92.65,10.64
2025-10-27T16:14:00Z,88.99,14.00
2025-10-27T16:15:00Z,89.58,9.24
2025-10-27T16:16:00Z,89.86,9.49
2025-10-27T16:17:00Z,91.45,11.00
2025-10-27T16:18:00Z,91.00,10.00
2025-10-27T16:19:00Z,88.89,11.47
2025-10-27T16:20:00Z,87.86,13.12
2025-10-27T16:21:00Z,87.59,13.27
2025-10-27T16:22:00Z,86.31,13.99
2025-10-27T16:23:00Z,87.81,13.88
2025-10-27T16:24:00Z,91.03,12.70
2025-10-27T16:25:00Z,90.30,11.14
2025-10-27T16:26:00Z,91.00,9.24
2025-10-27T16:27:00Z,94.39,7.01
2025-10-27T16:28:00Z,94.92,4.54
2025-10-27T16:29:00Z,98.52,1.53
2025-10-27T16:30:00Z,99.00,1.00
2025-10-27T16:31:00Z,99.00,1.00
2025-10-27T16:32:00Z,99.00,1.00
