# event_ticker=KXATPMATCH-26APR03POPTIA
# final_score=3-6 6-4 7-6(6)
# score_resolution=6-3 4-6 6-7
# match_winner=Frances Tiafoe
# fav_player=Alexei Popyrin
# dog_player=Frances Tiafoe
# kalshi_date=2026-04-03
timestamp,Alexei Popyrin,Frances Tiafoe
2026-04-03T14:40:00Z,40.00,61.00
2026-04-03T14:47:00Z,40.00,61.00
2026-04-03T14:49:00Z,40.00,61.00
2026-04-03T14:50:00Z,40.00,62.00
2026-04-03T14:51:00Z,40.00,62.00
2026-04-03T14:54:00Z,40.00,61.00
2026-04-03T14:58:00Z,40.00,62.00
2026-04-03T14:59:00Z,40.00,62.00
2026-04-03T15:00:00Z,40.00,61.00
2026-04-03T15:05:00Z,40.00,61.00
2026-04-03T15:06:00Z,40.00,61.00
2026-04-03T15:08:00Z,40.00,62.00
2026-04-03T15:09:00Z,40.00,62.00
2026-04-03T15:10:00Z,40.00,62.00
2026-04-03T15:11:00Z,39.00,62.00
2026-04-03T15:12:00Z,39.00,62.00
2026-04-03T15:24:00Z,39.00,62.00
2026-04-03T15:25:00Z,39.00,61.00
2026-04-03T15:35:00Z,39.00,61.00
2026-04-03T15:39:00Z,39.00,61.00
2026-04-03T15:43:00Z,39.00,61.00
2026-04-03T15:45:00Z,39.00,61.00
2026-04-03T15:48:00Z,39.00,61.00
2026-04-03T15:52:00Z,39.00,61.00
2026-04-03T15:59:00Z,39.00,61.93
2026-04-03T16:00:00Z,39.00,62.00
2026-04-03T16:06:00Z,39.00,61.07
2026-04-03T16:09:00Z,40.00,61.07
2026-04-03T16:14:00Z,40.00,61.00
2026-04-03T16:15:00Z,40.00,61.00
2026-04-03T16:20:00Z,40.00,61.00
2026-04-03T16:23:00Z,40.00,61.00
2026-04-03T16:25:00Z,39.00,61.00
2026-04-03T16:27:00Z,40.00,61.00
2026-04-03T16:29:00Z,40.00,61.00
2026-04-03T16:30:00Z,40.00,61.00
2026-04-03T16:31:00Z,40.00,61.00
2026-04-03T16:50:00Z,40.00,61.00
2026-04-03T16:53:00Z,40.00,61.00
2026-04-03T16:54:00Z,40.00,61.00
2026-04-03T16:56:00Z,40.00,61.00
2026-04-03T16:58:00Z,40.00,61.00
2026-04-03T16:59:00Z,40.00,61.00
2026-04-03T17:00:00Z,40.00,61.00
2026-04-03T17:01:00Z,40.00,61.00
2026-04-03T17:03:00Z,40.00,61.00
2026-04-03T17:04:00Z,40.00,61.00
2026-04-03T17:07:00Z,40.00,61.00
2026-04-03T17:08:00Z,40.00,61.00
2026-04-03T17:09:00Z,40.00,61.00
2026-04-03T17:10:00Z,40.00,61.00
2026-04-03T17:11:00Z,40.00,61.00
2026-04-03T17:12:00Z,40.00,61.00
2026-04-03T17:17:00Z,40.00,61.00
2026-04-03T17:22:00Z,40.00,61.00
2026-04-03T17:23:00Z,40.00,61.00
2026-04-03T17:25:00Z,40.00,60.00
2026-04-03T17:28:00Z,40.00,60.00
2026-04-03T17:31:00Z,40.00,61.00
2026-04-03T17:32:00Z,40.00,61.00
2026-04-03T17:37:00Z,40.00,61.00
2026-04-03T17:40:00Z,40.00,61.00
2026-04-03T17:41:00Z,40.00,61.00
2026-04-03T17:42:00Z,40.00,61.00
2026-04-03T17:44:00Z,40.00,61.00
2026-04-03T17:48:00Z,40.00,61.00
2026-04-03T17:49:00Z,40.00,61.00
2026-04-03T17:52:00Z,40.00,61.00
2026-04-03T17:54:00Z,40.00,61.00
2026-04-03T17:57:00Z,40.00,60.00
2026-04-03T18:05:00Z,40.00,61.00
2026-04-03T18:07:00Z,40.00,61.00
2026-04-03T18:08:00Z,40.00,61.00
2026-04-03T18:13:00Z,40.00,61.00
2026-04-03T18:17:00Z,40.00,61.01
2026-04-03T18:18:00Z,40.00,62.00
2026-04-03T18:19:00Z,40.00,62.00
2026-04-03T18:23:00Z,40.00,62.00
2026-04-03T18:25:00Z,39.00,62.00
2026-04-03T18:27:00Z,40.00,62.00
2026-04-03T18:28:00Z,40.00,62.00
2026-04-03T18:31:00Z,40.00,62.00
2026-04-03T18:34:00Z,40.00,62.00
2026-04-03T18:38:00Z,40.00,62.00
2026-04-03T18:39:00Z,40.00,62.00
2026-04-03T18:40:00Z,40.00,62.00
2026-04-03T18:41:00Z,40.00,62.00
2026-04-03T18:43:00Z,40.00,61.13
2026-04-03T18:47:00Z,40.00,61.13
2026-04-03T18:49:00Z,39.00,61.13
2026-04-03T18:50:00Z,39.00,62.00
2026-04-03T18:52:00Z,39.00,62.00
2026-04-03T18:53:00Z,40.00,62.00
2026-04-03T18:58:00Z,40.00,61.00
2026-04-03T18:59:00Z,40.00,61.00
2026-04-03T19:07:00Z,40.00,61.00
2026-04-03T19:13:00Z,40.00,61.00
2026-04-03T19:14:00Z,39.00,61.00
2026-04-03T19:16:00Z,40.00,61.00
2026-04-03T19:17:00Z,40.00,61.00
2026-04-03T19:19:00Z,40.00,61.00
2026-04-03T19:22:00Z,40.00,61.00
2026-04-03T19:25:00Z,40.00,60.00
2026-04-03T19:28:00Z,40.00,61.00
2026-04-03T19:29:00Z,40.00,61.00
2026-04-03T19:32:00Z,40.00,61.00
2026-04-03T19:33:00Z,40.00,61.00
2026-04-03T19:35:00Z,40.00,60.00
2026-04-03T19:37:00Z,40.00,60.00
2026-04-03T19:38:00Z,40.00,61.00
2026-04-03T19:39:00Z,40.00,61.00
2026-04-03T19:41:00Z,40.00,61.00
2026-04-03T19:42:00Z,40.00,61.00
2026-04-03T19:43:00Z,40.00,61.00
2026-04-03T19:51:00Z,40.00,61.00
2026-04-03T19:55:00Z,40.00,61.00
2026-04-03T19:57:00Z,40.00,61.00
2026-04-03T19:59:00Z,40.00,61.00
2026-04-03T20:00:00Z,40.00,61.00
2026-04-03T20:01:00Z,40.00,61.00
2026-04-03T20:02:00Z,40.00,61.00
2026-04-03T20:07:00Z,40.00,61.00
2026-04-03T20:08:00Z,40.00,61.00
2026-04-03T20:09:00Z,40.00,61.00
2026-04-03T20:10:00Z,39.00,61.00
2026-04-03T20:13:00Z,39.00,61.00
2026-04-03T20:14:00Z,39.00,61.00
2026-04-03T20:16:00Z,39.00,61.00
2026-04-03T20:23:00Z,39.00,61.00
2026-04-03T20:24:00Z,39.00,61.00
2026-04-03T20:25:00Z,39.00,61.00
2026-04-03T20:26:00Z,39.00,61.00
2026-04-03T20:27:00Z,39.00,61.00
2026-04-03T20:31:00Z,39.00,61.00
2026-04-03T20:34:00Z,39.00,61.00
2026-04-03T20:36:00Z,39.00,61.00
2026-04-03T20:40:00Z,39.00,61.00
2026-04-03T20:42:00Z,39.00,60.00
2026-04-03T20:43:00Z,39.00,60.00
2026-04-03T20:44:00Z,39.00,61.00
2026-04-03T20:46:00Z,39.00,61.00
2026-04-03T20:47:00Z,40.00,61.00
2026-04-03T20:49:00Z,40.00,61.00
2026-04-03T20:50:00Z,40.00,61.00
2026-04-03T20:51:00Z,39.00,61.00
2026-04-03T20:53:00Z,39.00,61.00
2026-04-03T20:54:00Z,40.00,61.00
2026-04-03T20:55:00Z,40.00,61.00
2026-04-03T20:57:00Z,40.00,61.00
2026-04-03T20:59:00Z,40.00,61.00
2026-04-03T21:00:00Z,40.00,61.00
2026-04-03T21:01:00Z,40.00,61.00
2026-04-03T21:04:00Z,40.00,61.00
2026-04-03T21:05:00Z,40.00,61.00
2026-04-03T21:07:00Z,40.00,61.00
2026-04-03T21:08:00Z,39.00,61.00
2026-04-03T21:11:00Z,39.00,61.00
2026-04-03T21:14:00Z,39.00,61.00
2026-04-03T21:15:00Z,39.00,61.00
2026-04-03T21:17:00Z,39.00,61.00
2026-04-03T21:18:00Z,40.00,61.00
2026-04-03T21:20:00Z,40.00,61.00
2026-04-03T21:23:00Z,40.00,61.00
2026-04-03T21:25:00Z,40.00,60.00
2026-04-03T21:27:00Z,40.00,61.00
2026-04-03T21:28:00Z,40.00,61.00
2026-04-03T21:29:00Z,40.00,61.00
2026-04-03T21:30:00Z,40.00,61.00
2026-04-03T21:32:00Z,40.00,61.00
2026-04-03T21:34:00Z,40.00,61.00
2026-04-03T21:35:00Z,40.00,61.00
2026-04-03T21:36:00Z,40.00,61.00
2026-04-03T21:37:00Z,40.00,61.00
2026-04-03T21:38:00Z,40.00,61.00
2026-04-03T21:39:00Z,40.00,61.44
2026-04-03T21:40:00Z,40.00,62.00
2026-04-03T21:41:00Z,39.00,62.00
2026-04-03T21:42:00Z,40.00,62.00
2026-04-03T21:43:00Z,40.00,62.00
2026-04-03T21:44:00Z,40.00,62.00
2026-04-03T21:45:00Z,39.53,62.00
2026-04-03T21:47:00Z,39.53,62.00
2026-04-03T21:48:00Z,40.00,62.00
2026-04-03T21:49:00Z,40.00,62.00
2026-04-03T21:50:00Z,40.00,62.00
2026-04-03T21:51:00Z,40.00,62.00
2026-04-03T21:52:00Z,40.00,62.00
2026-04-03T21:53:00Z,40.00,60.00
2026-04-03T21:54:00Z,40.00,60.00
2026-04-03T21:55:00Z,39.00,62.00
2026-04-03T21:56:00Z,40.00,62.00
2026-04-03T21:57:00Z,40.00,62.00
2026-04-03T21:59:00Z,40.00,62.00
2026-04-03T22:00:00Z,40.00,62.00
2026-04-03T22:01:00Z,40.00,62.00
2026-04-03T22:02:00Z,40.00,62.00
2026-04-03T22:04:00Z,40.00,62.00
2026-04-03T22:06:00Z,40.00,62.00
2026-04-03T22:07:00Z,39.35,62.00
2026-04-03T22:08:00Z,39.35,61.00
2026-04-03T22:10:00Z,39.35,62.00
2026-04-03T22:11:00Z,39.35,62.00
2026-04-03T22:12:00Z,39.35,62.00
2026-04-03T22:13:00Z,40.00,62.00
2026-04-03T22:15:00Z,40.00,62.00
2026-04-03T22:16:00Z,40.00,62.00
2026-04-03T22:18:00Z,40.00,62.00
2026-04-03T22:19:00Z,40.00,62.00
2026-04-03T22:20:00Z,40.00,62.00
2026-04-03T22:21:00Z,40.00,62.00
2026-04-03T22:22:00Z,40.00,62.00
2026-04-03T22:24:00Z,40.00,62.00
2026-04-03T22:25:00Z,39.00,61.00
2026-04-03T22:27:00Z,39.00,62.00
2026-04-03T22:28:00Z,39.00,62.00
2026-04-03T22:29:00Z,39.00,61.56
2026-04-03T22:30:00Z,40.00,62.00
2026-04-03T22:31:00Z,40.00,62.00
2026-04-03T22:32:00Z,40.00,62.00
2026-04-03T22:33:00Z,40.00,62.00
2026-04-03T22:34:00Z,40.00,62.00
2026-04-03T22:35:00Z,40.00,62.00
2026-04-03T22:36:00Z,40.00,62.00
2026-04-03T22:37:00Z,40.00,62.00
2026-04-03T22:38:00Z,40.00,62.00
2026-04-03T22:39:00Z,40.00,62.00
2026-04-03T22:41:00Z,40.00,62.00
2026-04-03T22:42:00Z,40.00,62.00
2026-04-03T22:44:00Z,40.00,62.00
2026-04-03T22:46:00Z,40.00,62.00
2026-04-03T22:47:00Z,40.00,62.00
2026-04-03T22:48:00Z,40.00,62.00
2026-04-03T22:49:00Z,40.00,62.00
2026-04-03T22:50:00Z,40.00,62.00
2026-04-03T22:51:00Z,40.00,62.00
2026-04-03T22:52:00Z,40.00,62.00
2026-04-03T22:53:00Z,40.00,62.00
2026-04-03T22:54:00Z,40.00,61.13
2026-04-03T22:55:00Z,40.00,62.00
2026-04-03T22:56:00Z,40.00,62.00
2026-04-03T22:57:00Z,40.00,62.00
2026-04-03T22:58:00Z,40.00,62.00
2026-04-03T22:59:00Z,40.00,62.00
2026-04-03T23:00:00Z,39.45,62.00
2026-04-03T23:01:00Z,40.00,62.00
2026-04-03T23:02:00Z,40.00,61.42
2026-04-03T23:03:00Z,40.00,62.00
2026-04-03T23:05:00Z,40.00,62.00
2026-04-03T23:06:00Z,40.00,62.00
2026-04-03T23:07:00Z,40.00,61.98
2026-04-03T23:08:00Z,40.00,62.00
2026-04-03T23:11:00Z,40.00,62.00
2026-04-03T23:12:00Z,40.00,62.00
2026-04-03T23:13:00Z,40.00,62.00
2026-04-03T23:14:00Z,40.00,62.00
2026-04-03T23:15:00Z,40.00,62.00
2026-04-03T23:16:00Z,39.65,62.00
2026-04-03T23:17:00Z,39.65,62.00
2026-04-03T23:18:00Z,40.00,62.00
2026-04-03T23:19:00Z,39.91,61.83
2026-04-03T23:20:00Z,40.00,62.00
2026-04-03T23:21:00Z,40.00,62.00
2026-04-03T23:22:00Z,40.00,62.00
2026-04-03T23:23:00Z,40.00,62.00
2026-04-03T23:24:00Z,40.00,62.00
2026-04-03T23:25:00Z,39.28,62.00
2026-04-03T23:26:00Z,40.00,61.88
2026-04-03T23:27:00Z,40.00,61.96
2026-04-03T23:28:00Z,40.00,62.00
2026-04-03T23:29:00Z,40.12,61.97
2026-04-03T23:30:00Z,40.33,61.97
2026-04-03T23:31:00Z,41.00,61.04
2026-04-03T23:32:00Z,41.00,61.72
2026-04-03T23:33:00Z,40.74,61.00
2026-04-03T23:34:00Z,40.00,62.00
2026-04-03T23:35:00Z,39.98,61.97
2026-04-03T23:36:00Z,40.00,62.00
2026-04-03T23:37:00Z,40.05,61.28
2026-04-03T23:38:00Z,40.94,62.00
2026-04-03T23:39:00Z,40.79,61.96
2026-04-03T23:40:00Z,40.63,61.98
2026-04-03T23:41:00Z,40.00,62.49
2026-04-03T23:42:00Z,38.94,62.45
2026-04-03T23:43:00Z,38.33,62.15
2026-04-03T23:44:00Z,38.62,63.00
2026-04-03T23:45:00Z,39.00,62.30
2026-04-03T23:46:00Z,39.00,63.00
2026-04-03T23:47:00Z,39.00,63.53
2026-04-03T23:48:00Z,38.58,63.79
2026-04-03T23:49:00Z,36.80,63.54
2026-04-03T23:50:00Z,37.86,64.00
2026-04-03T23:51:00Z,37.83,64.35
2026-04-03T23:52:00Z,37.71,65.21
2026-04-03T23:53:00Z,38.38,64.86
2026-04-03T23:54:00Z,37.35,64.56
2026-04-03T23:55:00Z,36.92,63.99
2026-04-03T23:56:00Z,37.59,64.00
2026-04-03T23:57:00Z,37.58,63.98
2026-04-03T23:58:00Z,38.68,63.80
2026-04-03T23:59:00Z,37.27,64.30
2026-04-04T00:00:00Z,39.17,63.09
2026-04-04T00:01:00Z,40.10,61.43
2026-04-04T00:02:00Z,40.06,62.34
2026-04-04T00:03:00Z,42.49,59.75
2026-04-04T00:04:00Z,39.99,61.01
2026-04-04T00:05:00Z,38.05,62.79
2026-04-04T00:06:00Z,39.21,62.19
2026-04-04T00:07:00Z,39.35,62.33
2026-04-04T00:08:00Z,40.98,61.00
2026-04-04T00:09:00Z,41.10,60.99
2026-04-04T00:10:00Z,41.72,59.92
2026-04-04T00:11:00Z,40.93,61.01
2026-04-04T00:12:00Z,39.66,62.35
2026-04-04T00:13:00Z,38.67,61.44
2026-04-04T00:14:00Z,36.96,66.73
2026-04-04T00:15:00Z,28.85,71.10
2026-04-04T00:16:00Z,31.22,68.75
2026-04-04T00:17:00Z,37.24,63.01
2026-04-04T00:18:00Z,39.27,62.00
2026-04-04T00:19:00Z,38.33,61.69
2026-04-04T00:20:00Z,39.73,61.70
2026-04-04T00:21:00Z,38.54,65.20
2026-04-04T00:22:00Z,34.68,64.89
2026-04-04T00:23:00Z,36.26,68.11
2026-04-04T00:24:00Z,38.32,65.06
2026-04-04T00:25:00Z,37.32,65.80
2026-04-04T00:26:00Z,38.79,63.98
2026-04-04T00:27:00Z,38.27,65.04
2026-04-04T00:28:00Z,37.03,63.04
2026-04-04T00:29:00Z,37.34,63.31
2026-04-04T00:30:00Z,36.89,62.10
2026-04-04T00:31:00Z,43.49,59.88
2026-04-04T00:32:00Z,39.86,57.63
2026-04-04T00:33:00Z,41.16,57.86
2026-04-04T00:34:00Z,46.63,55.47
2026-04-04T00:35:00Z,55.21,51.14
2026-04-04T00:36:00Z,60.72,38.49
2026-04-04T00:37:00Z,63.70,38.88
2026-04-04T00:38:00Z,63.73,36.42
2026-04-04T00:39:00Z,65.24,34.64
2026-04-04T00:40:00Z,65.61,34.95
2026-04-04T00:41:00Z,64.39,35.83
2026-04-04T00:42:00Z,59.05,40.35
2026-04-04T00:43:00Z,60.86,40.44
2026-04-04T00:44:00Z,59.72,41.00
2026-04-04T00:45:00Z,61.60,39.85
2026-04-04T00:46:00Z,63.79,36.23
2026-04-04T00:47:00Z,63.07,39.30
2026-04-04T00:48:00Z,62.54,38.14
2026-04-04T00:49:00Z,60.81,39.57
2026-04-04T00:50:00Z,58.74,42.07
2026-04-04T00:51:00Z,58.01,42.04
2026-04-04T00:52:00Z,58.95,42.93
2026-04-04T00:53:00Z,59.72,41.27
2026-04-04T00:54:00Z,59.49,43.60
2026-04-04T00:55:00Z,58.03,44.64
2026-04-04T00:56:00Z,60.15,41.56
2026-04-04T00:57:00Z,57.92,44.11
2026-04-04T00:58:00Z,56.14,45.16
2026-04-04T00:59:00Z,57.55,44.03
2026-04-04T01:00:00Z,60.67,40.34
2026-04-04T01:01:00Z,59.73,41.97
2026-04-04T01:02:00Z,59.49,42.95
2026-04-04T01:03:00Z,57.23,43.41
2026-04-04T01:04:00Z,59.98,42.35
2026-04-04T01:05:00Z,59.43,41.44
2026-04-04T01:06:00Z,60.07,40.92
2026-04-04T01:07:00Z,61.21,39.31
2026-04-04T01:08:00Z,64.58,40.29
2026-04-04T01:09:00Z,62.44,41.09
2026-04-04T01:10:00Z,66.55,35.02
2026-04-04T01:11:00Z,60.16,40.85
2026-04-04T01:12:00Z,60.00,41.80
2026-04-04T01:13:00Z,59.47,41.32
2026-04-04T01:14:00Z,56.96,44.89
2026-04-04T01:15:00Z,60.32,38.30
2026-04-04T01:16:00Z,60.61,43.59
2026-04-04T01:17:00Z,62.40,39.69
2026-04-04T01:18:00Z,58.43,42.23
2026-04-04T01:19:00Z,57.13,44.65
2026-04-04T01:20:00Z,56.92,44.38
2026-04-04T01:21:00Z,52.68,48.76
2026-04-04T01:22:00Z,54.13,46.23
2026-04-04T01:23:00Z,47.49,52.59
2026-04-04T01:24:00Z,42.51,59.23
2026-04-04T01:25:00Z,32.34,66.99
2026-04-04T01:26:00Z,32.47,67.72
2026-04-04T01:27:00Z,31.63,67.81
2026-04-04T01:28:00Z,30.66,71.67
2026-04-04T01:29:00Z,31.63,68.48
2026-04-04T01:30:00Z,32.75,68.14
2026-04-04T01:31:00Z,33.30,67.81
2026-04-04T01:32:00Z,33.95,67.91
2026-04-04T01:33:00Z,34.31,67.66
2026-04-04T01:34:00Z,30.56,71.09
2026-04-04T01:35:00Z,30.23,70.54
2026-04-04T01:36:00Z,30.50,70.19
2026-04-04T01:37:00Z,28.87,71.46
2026-04-04T01:38:00Z,31.64,69.74
2026-04-04T01:39:00Z,33.91,65.85
2026-04-04T01:40:00Z,35.17,63.52
2026-04-04T01:41:00Z,36.35,64.51
2026-04-04T01:42:00Z,37.56,64.52
2026-04-04T01:43:00Z,32.02,67.65
2026-04-04T01:44:00Z,31.92,67.61
2026-04-04T01:45:00Z,33.26,67.61
2026-04-04T01:46:00Z,34.51,65.72
2026-04-04T01:47:00Z,32.17,67.57
2026-04-04T01:48:00Z,33.80,67.59
2026-04-04T01:49:00Z,34.26,66.14
2026-04-04T01:50:00Z,34.47,65.66
2026-04-04T01:51:00Z,44.97,56.04
2026-04-04T01:52:00Z,36.87,65.85
2026-04-04T01:53:00Z,29.38,71.26
2026-04-04T01:54:00Z,25.65,73.17
2026-04-04T01:55:00Z,24.13,74.85
2026-04-04T01:56:00Z,20.10,80.18
2026-04-04T01:57:00Z,22.79,78.61
2026-04-04T01:58:00Z,28.24,72.51
2026-04-04T01:59:00Z,34.21,64.46
2026-04-04T02:00:00Z,35.80,63.01
2026-04-04T02:01:00Z,47.15,51.87
2026-04-04T02:02:00Z,45.47,56.28
2026-04-04T02:03:00Z,47.33,51.25
2026-04-04T02:04:00Z,37.87,62.40
2026-04-04T02:05:00Z,38.98,61.08
2026-04-04T02:06:00Z,37.70,61.72
2026-04-04T02:07:00Z,41.57,58.43
2026-04-04T02:08:00Z,37.52,62.44
2026-04-04T02:09:00Z,38.17,60.56
2026-04-04T02:10:00Z,35.24,64.88
2026-04-04T02:11:00Z,34.40,66.32
2026-04-04T02:12:00Z,37.07,65.20
2026-04-04T02:13:00Z,43.14,59.27
2026-04-04T02:14:00Z,44.09,55.95
2026-04-04T02:15:00Z,48.43,49.69
2026-04-04T02:16:00Z,45.70,56.13
2026-04-04T02:17:00Z,38.81,62.76
2026-04-04T02:18:00Z,39.24,60.72
2026-04-04T02:19:00Z,37.17,62.23
2026-04-04T02:20:00Z,37.61,62.90
2026-04-04T02:21:00Z,38.29,61.71
2026-04-04T02:22:00Z,35.46,64.44
2026-04-04T02:23:00Z,41.69,60.17
2026-04-04T02:24:00Z,44.68,55.31
2026-04-04T02:25:00Z,40.36,58.77
2026-04-04T02:26:00Z,37.68,62.68
2026-04-04T02:27:00Z,45.72,55.76
2026-04-04T02:28:00Z,37.44,62.05
2026-04-04T02:29:00Z,37.56,62.19
2026-04-04T02:30:00Z,40.00,60.24
2026-04-04T02:31:00Z,43.44,56.43
2026-04-04T02:32:00Z,41.70,59.40
2026-04-04T02:33:00Z,42.95,56.23
2026-04-04T02:34:00Z,43.59,56.47
2026-04-04T02:35:00Z,39.46,60.32
2026-04-04T02:36:00Z,50.27,49.17
2026-04-04T02:37:00Z,42.30,57.01
2026-04-04T02:38:00Z,36.84,61.85
2026-04-04T02:39:00Z,45.25,51.00
2026-04-04T02:40:00Z,51.77,50.43
2026-04-04T02:41:00Z,34.44,65.06
2026-04-04T02:42:00Z,38.15,61.35
2026-04-04T02:43:00Z,54.95,40.96
2026-04-04T02:44:00Z,41.87,59.26
2026-04-04T02:45:00Z,22.62,82.17
2026-04-04T02:46:00Z,1.00,99.00
2026-04-04T02:47:00Z,1.00,99.00
