# event_ticker=KXATPMATCH-25OCT22MACCOB
# final_score=7-6(6) 6-2
# score_resolution=7-6 6-2
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Tomas Machac
# kalshi_date=2025-10-22
timestamp,Flavio Cobolli,Tomas Machac
2025-10-22T01:13:00Z,,71.00
2025-10-22T01:14:00Z,,62.00
2025-10-22T01:27:00Z,,62.00
2025-10-22T01:34:00Z,,62.00
2025-10-22T01:40:00Z,,62.00
2025-10-22T01:41:00Z,,62.00
2025-10-22T01:56:00Z,,62.00
2025-10-22T02:05:00Z,39.88,62.00
2025-10-22T02:31:00Z,39.88,62.00
2025-10-22T02:34:00Z,40.00,62.00
2025-10-22T02:41:00Z,40.00,62.00
2025-10-22T02:47:00Z,40.00,62.00
2025-10-22T03:04:00Z,40.00,62.00
2025-10-22T03:14:00Z,40.00,62.00
2025-10-22T03:16:00Z,40.00,62.00
2025-10-22T03:19:00Z,40.00,62.00
2025-10-22T03:20:00Z,40.00,62.00
2025-10-22T03:30:00Z,40.00,62.00
2025-10-22T03:43:00Z,40.00,62.00
2025-10-22T03:44:00Z,40.00,62.00
2025-10-22T03:57:00Z,39.00,62.00
2025-10-22T03:58:00Z,39.00,62.00
2025-10-22T04:02:00Z,39.00,62.00
2025-10-22T04:03:00Z,39.00,62.00
2025-10-22T04:06:00Z,39.00,61.25
2025-10-22T04:07:00Z,39.00,61.25
2025-10-22T04:12:00Z,39.00,62.27
2025-10-22T04:13:00Z,39.00,62.88
2025-10-22T04:15:00Z,39.00,62.00
2025-10-22T04:29:00Z,39.00,62.00
2025-10-22T04:30:00Z,39.00,62.00
2025-10-22T04:31:00Z,39.00,62.00
2025-10-22T04:32:00Z,39.00,62.71
2025-10-22T04:38:00Z,38.00,62.71
2025-10-22T04:40:00Z,38.00,63.00
2025-10-22T04:41:00Z,38.00,63.00
2025-10-22T04:44:00Z,38.00,63.00
2025-10-22T04:48:00Z,38.00,63.00
2025-10-22T04:49:00Z,38.00,63.00
2025-10-22T04:51:00Z,38.00,63.00
2025-10-22T04:56:00Z,38.00,63.00
2025-10-22T04:57:00Z,38.00,63.00
2025-10-22T04:58:00Z,38.00,63.00
2025-10-22T04:59:00Z,37.07,63.00
2025-10-22T05:02:00Z,37.07,63.00
2025-10-22T05:04:00Z,37.07,63.00
2025-10-22T05:05:00Z,38.00,63.00
2025-10-22T05:09:00Z,38.00,63.00
2025-10-22T05:10:00Z,38.00,63.00
2025-10-22T05:11:00Z,38.00,62.00
2025-10-22T05:12:00Z,38.00,62.00
2025-10-22T05:14:00Z,38.00,62.00
2025-10-22T05:16:00Z,39.00,62.00
2025-10-22T05:17:00Z,39.00,62.00
2025-10-22T05:19:00Z,39.00,62.00
2025-10-22T05:20:00Z,39.00,62.00
2025-10-22T05:25:00Z,39.00,62.00
2025-10-22T05:26:00Z,39.00,62.00
2025-10-22T05:29:00Z,39.00,62.00
2025-10-22T05:38:00Z,39.00,62.00
2025-10-22T05:39:00Z,39.78,62.00
2025-10-22T05:40:00Z,39.11,62.00
2025-10-22T05:47:00Z,39.11,62.00
2025-10-22T05:52:00Z,39.11,62.00
2025-10-22T05:56:00Z,39.11,62.00
2025-10-22T05:58:00Z,39.11,62.00
2025-10-22T06:00:00Z,39.97,62.00
2025-10-22T06:04:00Z,39.97,62.00
2025-10-22T06:16:00Z,39.97,62.00
2025-10-22T06:18:00Z,39.97,62.00
2025-10-22T06:24:00Z,39.97,62.00
2025-10-22T06:25:00Z,39.97,62.00
2025-10-22T06:26:00Z,39.00,62.00
2025-10-22T06:30:00Z,39.00,62.00
2025-10-22T06:31:00Z,39.00,62.00
2025-10-22T06:36:00Z,39.00,62.00
2025-10-22T06:39:00Z,39.00,62.00
2025-10-22T06:43:00Z,39.00,62.00
2025-10-22T07:02:00Z,39.00,62.00
2025-10-22T07:05:00Z,39.00,62.00
2025-10-22T07:12:00Z,39.00,61.00
2025-10-22T07:13:00Z,40.00,61.00
2025-10-22T07:16:00Z,40.00,61.00
2025-10-22T07:20:00Z,40.00,62.00
2025-10-22T07:38:00Z,40.00,62.00
2025-10-22T07:48:00Z,40.00,62.00
2025-10-22T07:58:00Z,40.00,62.00
2025-10-22T08:02:00Z,40.00,62.00
2025-10-22T08:09:00Z,40.00,62.00
2025-10-22T08:12:00Z,40.00,62.00
2025-10-22T08:18:00Z,40.00,62.00
2025-10-22T08:20:00Z,39.00,62.00
2025-10-22T08:31:00Z,39.00,62.00
2025-10-22T08:34:00Z,39.00,62.00
2025-10-22T08:35:00Z,39.00,62.00
2025-10-22T08:37:00Z,39.00,62.00
2025-10-22T08:49:00Z,39.00,62.00
2025-10-22T08:52:00Z,39.00,63.00
2025-10-22T08:57:00Z,39.00,63.00
2025-10-22T09:17:00Z,39.00,63.00
2025-10-22T09:36:00Z,38.00,63.00
2025-10-22T09:39:00Z,38.00,63.00
2025-10-22T09:44:00Z,38.00,63.00
2025-10-22T09:58:00Z,38.00,63.00
2025-10-22T10:02:00Z,38.00,63.00
2025-10-22T10:07:00Z,38.00,62.00
2025-10-22T10:09:00Z,39.00,62.00
2025-10-22T10:10:00Z,39.00,63.00
2025-10-22T10:19:00Z,39.00,62.00
2025-10-22T10:20:00Z,39.00,62.00
2025-10-22T10:21:00Z,39.00,62.00
2025-10-22T10:22:00Z,39.00,62.00
2025-10-22T10:24:00Z,39.00,62.00
2025-10-22T10:26:00Z,39.00,62.00
2025-10-22T10:30:00Z,39.00,62.00
2025-10-22T10:31:00Z,39.00,62.00
2025-10-22T10:32:00Z,39.00,62.00
2025-10-22T10:33:00Z,39.00,63.00
2025-10-22T10:34:00Z,39.00,63.00
2025-10-22T10:36:00Z,39.00,61.00
2025-10-22T10:37:00Z,40.00,61.00
2025-10-22T10:38:00Z,40.00,61.00
2025-10-22T10:39:00Z,40.00,61.00
2025-10-22T10:47:00Z,40.00,61.00
2025-10-22T10:49:00Z,40.00,61.00
2025-10-22T10:50:00Z,40.00,61.00
2025-10-22T10:52:00Z,40.00,61.00
2025-10-22T10:53:00Z,40.00,61.00
2025-10-22T10:54:00Z,40.00,61.00
2025-10-22T10:59:00Z,40.00,60.57
2025-10-22T11:01:00Z,40.00,61.00
2025-10-22T11:03:00Z,40.00,61.00
2025-10-22T11:04:00Z,40.00,61.00
2025-10-22T11:05:00Z,40.00,61.00
2025-10-22T11:07:00Z,40.00,61.00
2025-10-22T11:08:00Z,40.00,62.00
2025-10-22T11:09:00Z,40.00,62.00
2025-10-22T11:10:00Z,40.00,62.00
2025-10-22T11:11:00Z,40.00,62.07
2025-10-22T11:12:00Z,40.00,62.00
2025-10-22T11:13:00Z,40.27,63.15
2025-10-22T11:14:00Z,45.00,56.17
2025-10-22T11:15:00Z,45.00,56.00
2025-10-22T11:16:00Z,51.00,55.76
2025-10-22T11:17:00Z,44.33,57.32
2025-10-22T11:18:00Z,42.00,62.56
2025-10-22T11:19:00Z,42.55,61.94
2025-10-22T11:20:00Z,44.20,59.55
2025-10-22T11:21:00Z,40.00,62.74
2025-10-22T11:22:00Z,42.54,57.81
2025-10-22T11:23:00Z,42.00,59.00
2025-10-22T11:24:00Z,42.26,59.65
2025-10-22T11:25:00Z,47.45,53.97
2025-10-22T11:26:00Z,47.08,54.20
2025-10-22T11:27:00Z,49.21,55.72
2025-10-22T11:28:00Z,46.86,51.82
2025-10-22T11:29:00Z,45.79,55.97
2025-10-22T11:30:00Z,45.04,53.00
2025-10-22T11:31:00Z,51.96,50.24
2025-10-22T11:32:00Z,49.41,51.05
2025-10-22T11:33:00Z,49.82,55.52
2025-10-22T11:34:00Z,46.42,56.00
2025-10-22T11:35:00Z,48.98,54.99
2025-10-22T11:36:00Z,50.79,50.37
2025-10-22T11:37:00Z,50.14,51.07
2025-10-22T11:38:00Z,48.00,54.88
2025-10-22T11:39:00Z,47.00,56.47
2025-10-22T11:40:00Z,46.00,55.00
2025-10-22T11:41:00Z,48.63,52.00
2025-10-22T11:42:00Z,50.00,52.53
2025-10-22T11:43:00Z,50.01,51.23
2025-10-22T11:44:00Z,50.66,52.00
