# event_ticker=KXATPMATCH-26FEB15FRISHE
# final_score=3-6 6-3 7-5
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Taylor Fritz
# kalshi_date=2026-02-15
timestamp,Ben Shelton,Taylor Fritz
2026-02-15T07:26:00Z,48.00,
2026-02-15T07:28:00Z,48.00,
2026-02-15T07:29:00Z,48.00,
2026-02-15T07:30:00Z,48.00,55.00
2026-02-15T07:33:00Z,48.00,55.00
2026-02-15T07:34:00Z,48.00,55.00
2026-02-15T07:37:00Z,48.00,55.00
2026-02-15T07:39:00Z,48.00,55.00
2026-02-15T07:42:00Z,47.59,55.00
2026-02-15T07:44:00Z,47.59,55.00
2026-02-15T07:45:00Z,48.00,55.00
2026-02-15T07:47:00Z,48.00,55.00
2026-02-15T07:48:00Z,48.00,55.00
2026-02-15T07:52:00Z,48.00,55.00
2026-02-15T07:54:00Z,48.00,55.00
2026-02-15T07:57:00Z,48.00,55.00
2026-02-15T07:58:00Z,48.00,55.00
2026-02-15T08:00:00Z,48.00,54.15
2026-02-15T08:01:00Z,48.00,54.15
2026-02-15T08:02:00Z,48.00,52.00
2026-02-15T08:03:00Z,48.00,52.00
2026-02-15T08:04:00Z,48.00,52.00
2026-02-15T08:05:00Z,49.00,52.00
2026-02-15T08:08:00Z,49.00,52.00
2026-02-15T08:11:00Z,49.00,52.00
2026-02-15T08:14:00Z,49.00,52.08
2026-02-15T08:18:00Z,47.00,52.08
2026-02-15T08:20:00Z,49.00,52.08
2026-02-15T08:26:00Z,49.00,52.08
2026-02-15T08:28:00Z,49.00,53.00
2026-02-15T08:30:00Z,48.91,53.00
2026-02-15T08:33:00Z,48.00,53.00
2026-02-15T08:35:00Z,48.00,53.00
2026-02-15T08:36:00Z,49.00,53.00
2026-02-15T08:38:00Z,49.00,53.00
2026-02-15T08:40:00Z,49.00,53.56
2026-02-15T08:41:00Z,49.00,54.00
2026-02-15T08:45:00Z,49.00,54.00
2026-02-15T08:46:00Z,49.00,54.00
