# event_ticker=KXATPCHALLENGERMATCH-26MAR07VIRBUD
# final_score=4-6 6-2 7-6(3)
# score_resolution=4-6 6-2 7-6
# match_winner=Nicolai Budkov Kjaer
# fav_player=Nicolai Budkov Kjaer
# dog_player=Otto Virtanen
# kalshi_date=2026-03-07
timestamp,Nicolai Budkov Kjaer,Otto Virtanen
2026-03-07T11:23:00Z,40.00,59.00
2026-03-07T11:24:00Z,40.00,59.00
2026-03-07T11:27:00Z,40.00,59.00
2026-03-07T11:38:00Z,40.00,59.00
2026-03-07T11:41:00Z,40.00,59.00
2026-03-07T11:42:00Z,40.00,59.00
2026-03-07T11:44:00Z,43.00,59.00
2026-03-07T11:49:00Z,43.00,59.00
2026-03-07T11:50:00Z,43.00,60.00
2026-03-07T11:51:00Z,43.00,60.00
2026-03-07T11:52:00Z,43.00,60.00
2026-03-07T11:55:00Z,43.00,60.00
2026-03-07T11:56:00Z,43.00,60.00
2026-03-07T11:58:00Z,43.00,60.00
2026-03-07T11:59:00Z,43.00,60.00
2026-03-07T12:00:00Z,43.00,60.00
2026-03-07T12:02:00Z,43.00,60.00
2026-03-07T12:03:00Z,40.00,60.00
2026-03-07T12:07:00Z,40.00,60.00
2026-03-07T12:08:00Z,40.00,60.00
2026-03-07T12:15:00Z,40.00,60.00
2026-03-07T12:19:00Z,42.00,60.00
2026-03-07T12:21:00Z,42.00,60.00
2026-03-07T12:24:00Z,42.00,60.00
2026-03-07T12:31:00Z,42.00,60.00
2026-03-07T12:33:00Z,42.00,60.00
2026-03-07T12:34:00Z,42.00,60.00
2026-03-07T12:35:00Z,42.00,60.00
2026-03-07T12:37:00Z,42.00,58.00
2026-03-07T12:40:00Z,42.00,60.00
2026-03-07T12:44:00Z,42.00,60.00
2026-03-07T12:46:00Z,42.00,60.00
2026-03-07T12:48:00Z,42.00,60.00
2026-03-07T12:49:00Z,42.00,60.00
2026-03-07T12:50:00Z,42.00,60.61
2026-03-07T12:51:00Z,42.00,61.00
2026-03-07T12:55:00Z,42.00,60.00
2026-03-07T12:57:00Z,42.00,60.00
2026-03-07T13:03:00Z,42.00,60.00
2026-03-07T13:05:00Z,42.00,60.00
2026-03-07T13:06:00Z,42.00,60.00
2026-03-07T13:07:00Z,42.00,60.00
2026-03-07T13:09:00Z,42.00,60.00
2026-03-07T13:10:00Z,42.00,60.00
2026-03-07T13:11:00Z,42.00,60.00
2026-03-07T13:12:00Z,42.00,60.00
2026-03-07T13:13:00Z,42.00,60.00
2026-03-07T13:18:00Z,42.00,60.00
2026-03-07T13:19:00Z,42.00,60.00
2026-03-07T13:20:00Z,42.00,60.00
2026-03-07T13:21:00Z,42.00,60.00
2026-03-07T13:23:00Z,42.00,60.00
2026-03-07T13:24:00Z,42.00,60.00
2026-03-07T13:26:00Z,42.00,60.00
2026-03-07T13:28:00Z,42.00,60.00
2026-03-07T13:29:00Z,42.00,60.00
2026-03-07T13:30:00Z,42.00,58.08
2026-03-07T13:31:00Z,42.00,60.00
2026-03-07T13:32:00Z,42.00,60.00
2026-03-07T13:33:00Z,42.00,60.00
2026-03-07T13:34:00Z,42.00,60.00
2026-03-07T13:35:00Z,42.00,60.44
2026-03-07T13:36:00Z,42.00,60.00
2026-03-07T13:38:00Z,42.00,60.00
2026-03-07T13:39:00Z,42.00,60.88
2026-03-07T13:42:00Z,40.04,60.53
2026-03-07T13:43:00Z,40.04,60.00
2026-03-07T13:44:00Z,40.04,60.94
2026-03-07T13:45:00Z,41.00,60.00
2026-03-07T13:48:00Z,41.00,60.00
2026-03-07T13:50:00Z,41.00,61.00
2026-03-07T13:51:00Z,41.00,61.00
2026-03-07T13:52:00Z,41.00,61.00
2026-03-07T13:53:00Z,41.00,61.00
2026-03-07T13:54:00Z,41.00,61.00
2026-03-07T13:55:00Z,41.00,61.00
2026-03-07T13:56:00Z,41.00,61.00
2026-03-07T13:57:00Z,41.00,61.00
2026-03-07T13:59:00Z,41.00,61.00
2026-03-07T14:00:00Z,41.00,61.00
2026-03-07T14:01:00Z,41.00,60.96
2026-03-07T14:02:00Z,41.00,61.00
2026-03-07T14:03:00Z,41.00,61.18
2026-03-07T14:04:00Z,41.00,61.75
2026-03-07T14:05:00Z,41.00,62.00
2026-03-07T14:06:00Z,41.00,62.00
2026-03-07T14:07:00Z,40.00,62.00
2026-03-07T14:08:00Z,41.00,62.00
2026-03-07T14:09:00Z,41.00,61.84
2026-03-07T14:11:00Z,41.00,61.00
2026-03-07T14:12:00Z,41.00,62.00
2026-03-07T14:13:00Z,41.00,62.00
2026-03-07T14:14:00Z,40.00,62.00
2026-03-07T14:15:00Z,40.00,62.00
2026-03-07T14:16:00Z,40.00,61.80
2026-03-07T14:18:00Z,40.00,62.00
2026-03-07T14:19:00Z,40.00,62.00
2026-03-07T14:20:00Z,40.00,62.00
2026-03-07T14:21:00Z,40.00,62.00
2026-03-07T14:22:00Z,40.00,62.00
2026-03-07T14:23:00Z,40.00,62.00
2026-03-07T14:24:00Z,41.00,62.00
2026-03-07T14:25:00Z,41.00,62.00
2026-03-07T14:26:00Z,41.00,62.07
2026-03-07T14:27:00Z,41.00,61.00
2026-03-07T14:28:00Z,41.05,57.63
2026-03-07T14:29:00Z,42.02,59.71
2026-03-07T14:30:00Z,41.84,60.83
2026-03-07T14:31:00Z,45.56,58.44
2026-03-07T14:32:00Z,51.05,49.88
2026-03-07T14:33:00Z,58.14,43.34
2026-03-07T14:34:00Z,53.40,49.69
2026-03-07T14:35:00Z,55.13,44.38
2026-03-07T14:36:00Z,47.47,49.41
2026-03-07T14:37:00Z,44.23,56.83
2026-03-07T14:38:00Z,41.26,60.23
2026-03-07T14:39:00Z,38.78,62.10
2026-03-07T14:40:00Z,37.59,61.88
2026-03-07T14:41:00Z,39.39,62.34
2026-03-07T14:42:00Z,33.34,65.68
2026-03-07T14:43:00Z,37.10,62.30
2026-03-07T14:44:00Z,42.79,58.00
2026-03-07T14:45:00Z,44.74,58.15
2026-03-07T14:46:00Z,43.18,58.66
2026-03-07T14:47:00Z,55.22,49.80
2026-03-07T14:48:00Z,52.07,48.90
2026-03-07T14:49:00Z,44.12,59.31
2026-03-07T14:50:00Z,34.56,63.71
2026-03-07T14:51:00Z,41.11,62.21
2026-03-07T14:52:00Z,35.65,69.18
2026-03-07T14:53:00Z,32.79,67.90
2026-03-07T14:54:00Z,26.12,76.03
2026-03-07T14:55:00Z,21.76,78.09
2026-03-07T14:56:00Z,19.85,80.81
2026-03-07T14:57:00Z,16.85,83.61
2026-03-07T14:58:00Z,15.45,85.52
2026-03-07T14:59:00Z,13.16,87.55
2026-03-07T15:00:00Z,15.02,86.01
2026-03-07T15:01:00Z,16.88,83.97
2026-03-07T15:02:00Z,17.28,83.46
2026-03-07T15:03:00Z,15.99,83.78
2026-03-07T15:04:00Z,14.32,86.55
2026-03-07T15:05:00Z,14.00,86.05
2026-03-07T15:06:00Z,14.22,86.18
2026-03-07T15:07:00Z,15.71,84.96
2026-03-07T15:08:00Z,13.36,87.67
2026-03-07T15:09:00Z,12.66,89.14
2026-03-07T15:10:00Z,17.00,83.65
2026-03-07T15:11:00Z,15.46,86.59
2026-03-07T15:12:00Z,14.24,85.43
2026-03-07T15:13:00Z,16.09,83.53
2026-03-07T15:14:00Z,16.62,84.46
2026-03-07T15:15:00Z,17.00,84.00
2026-03-07T15:16:00Z,17.85,85.67
2026-03-07T15:17:00Z,13.56,86.64
2026-03-07T15:18:00Z,14.97,86.43
2026-03-07T15:19:00Z,12.07,88.27
2026-03-07T15:20:00Z,15.74,87.30
2026-03-07T15:21:00Z,15.93,84.12
2026-03-07T15:22:00Z,16.00,84.03
2026-03-07T15:23:00Z,16.03,84.78
2026-03-07T15:24:00Z,17.01,83.19
2026-03-07T15:25:00Z,18.62,81.98
2026-03-07T15:26:00Z,16.13,84.70
2026-03-07T15:27:00Z,23.61,76.18
2026-03-07T15:28:00Z,18.23,78.26
2026-03-07T15:29:00Z,20.24,82.94
2026-03-07T15:30:00Z,23.03,78.56
2026-03-07T15:31:00Z,24.79,80.80
2026-03-07T15:32:00Z,34.66,66.43
2026-03-07T15:33:00Z,32.59,65.72
2026-03-07T15:34:00Z,34.15,66.53
2026-03-07T15:35:00Z,38.37,62.30
2026-03-07T15:36:00Z,38.96,61.26
2026-03-07T15:37:00Z,40.21,60.18
2026-03-07T15:38:00Z,41.83,57.10
2026-03-07T15:39:00Z,44.68,54.05
2026-03-07T15:40:00Z,44.14,55.73
2026-03-07T15:41:00Z,43.93,55.26
2026-03-07T15:42:00Z,44.57,54.29
2026-03-07T15:43:00Z,48.28,52.71
2026-03-07T15:44:00Z,45.82,53.43
2026-03-07T15:45:00Z,50.65,49.52
2026-03-07T15:46:00Z,52.81,46.97
2026-03-07T15:47:00Z,46.46,54.26
2026-03-07T15:48:00Z,44.83,55.29
2026-03-07T15:49:00Z,46.77,53.27
2026-03-07T15:50:00Z,51.22,49.97
2026-03-07T15:51:00Z,50.61,50.27
2026-03-07T15:52:00Z,50.43,52.68
2026-03-07T15:53:00Z,49.02,51.28
2026-03-07T15:54:00Z,46.22,57.10
2026-03-07T15:55:00Z,47.65,54.06
2026-03-07T15:56:00Z,50.74,48.37
2026-03-07T15:57:00Z,42.83,58.67
2026-03-07T15:58:00Z,46.78,51.62
2026-03-07T15:59:00Z,50.33,50.25
2026-03-07T16:00:00Z,49.98,50.93
2026-03-07T16:01:00Z,53.53,48.95
2026-03-07T16:02:00Z,47.99,54.60
2026-03-07T16:03:00Z,47.30,55.08
2026-03-07T16:04:00Z,46.46,54.73
2026-03-07T16:05:00Z,52.35,48.01
2026-03-07T16:06:00Z,53.75,48.05
2026-03-07T16:07:00Z,56.09,45.94
2026-03-07T16:08:00Z,49.59,50.81
2026-03-07T16:09:00Z,45.61,55.87
2026-03-07T16:10:00Z,49.85,48.86
2026-03-07T16:11:00Z,49.96,52.53
2026-03-07T16:12:00Z,52.40,47.80
2026-03-07T16:13:00Z,54.69,47.04
2026-03-07T16:14:00Z,57.31,43.80
2026-03-07T16:15:00Z,59.37,35.88
2026-03-07T16:16:00Z,46.40,53.80
2026-03-07T16:17:00Z,54.90,44.75
2026-03-07T16:18:00Z,55.79,45.46
2026-03-07T16:19:00Z,58.73,39.90
2026-03-07T16:20:00Z,56.65,43.35
2026-03-07T16:21:00Z,53.38,45.26
2026-03-07T16:22:00Z,50.96,50.05
2026-03-07T16:23:00Z,69.99,32.66
2026-03-07T16:24:00Z,65.94,31.26
2026-03-07T16:25:00Z,81.95,18.81
2026-03-07T16:26:00Z,78.73,20.81
2026-03-07T16:27:00Z,90.48,9.77
2026-03-07T16:28:00Z,96.26,6.58
2026-03-07T16:29:00Z,95.91,4.15
2026-03-07T16:30:00Z,97.59,3.78
2026-03-07T16:31:00Z,99.00,1.00
2026-03-07T16:32:00Z,99.00,1.00
