# event_ticker=KXATPCHALLENGERMATCH-26APR20BOLSIM
# final_score=7-6(5) 3-6 6-1
# score_resolution=7-6 3-6 6-1
# match_winner=Ilia Simakin
# fav_player=Ilia Simakin
# dog_player=Alex Bolt
# kalshi_date=2026-04-20
timestamp,Alex Bolt,Ilia Simakin
2026-04-21T03:50:00Z,59.00,43.00
2026-04-21T03:51:00Z,59.00,43.00
2026-04-21T03:52:00Z,62.25,38.11
2026-04-21T03:53:00Z,61.84,39.92
2026-04-21T03:54:00Z,57.46,42.64
2026-04-21T03:55:00Z,56.40,45.32
2026-04-21T03:56:00Z,55.00,47.63
2026-04-21T03:57:00Z,54.12,45.82
2026-04-21T03:58:00Z,55.92,44.00
2026-04-21T03:59:00Z,56.01,44.00
2026-04-21T04:00:00Z,56.34,46.44
2026-04-21T04:01:00Z,55.00,47.69
2026-04-21T04:02:00Z,54.27,47.79
2026-04-21T04:03:00Z,52.97,51.63
2026-04-21T04:04:00Z,46.90,54.63
2026-04-21T04:05:00Z,53.23,50.47
2026-04-21T04:06:00Z,55.50,43.68
2026-04-21T04:07:00Z,57.50,42.27
2026-04-21T04:08:00Z,56.00,44.64
2026-04-21T04:09:00Z,58.39,45.20
2026-04-21T04:10:00Z,55.42,45.83
2026-04-21T04:11:00Z,56.11,44.04
2026-04-21T04:12:00Z,56.58,44.68
2026-04-21T04:13:00Z,54.38,45.68
2026-04-21T04:14:00Z,58.12,40.90
2026-04-21T04:15:00Z,55.65,43.26
2026-04-21T04:16:00Z,54.02,48.00
2026-04-21T04:17:00Z,52.76,48.80
2026-04-21T04:18:00Z,52.82,48.86
2026-04-21T04:19:00Z,49.59,51.99
2026-04-21T04:20:00Z,47.43,53.74
2026-04-21T04:21:00Z,53.74,49.66
2026-04-21T04:22:00Z,48.13,54.50
2026-04-21T04:23:00Z,47.05,54.63
2026-04-21T04:24:00Z,52.07,50.32
2026-04-21T04:25:00Z,49.47,51.41
2026-04-21T04:26:00Z,49.19,49.60
2026-04-21T04:27:00Z,53.17,48.72
2026-04-21T04:28:00Z,48.90,49.91
2026-04-21T04:29:00Z,46.63,52.13
2026-04-21T04:30:00Z,46.65,53.42
2026-04-21T04:31:00Z,48.88,50.85
2026-04-21T04:32:00Z,51.47,48.92
2026-04-21T04:33:00Z,52.75,48.09
2026-04-21T04:34:00Z,53.12,47.76
2026-04-21T04:35:00Z,55.41,47.05
2026-04-21T04:36:00Z,51.85,48.42
2026-04-21T04:37:00Z,50.52,50.84
2026-04-21T04:38:00Z,52.67,48.35
2026-04-21T04:39:00Z,55.01,44.76
2026-04-21T04:40:00Z,63.60,39.02
2026-04-21T04:41:00Z,52.44,46.97
2026-04-21T04:42:00Z,49.14,52.64
2026-04-21T04:43:00Z,42.00,58.25
2026-04-21T04:44:00Z,43.13,55.70
2026-04-21T04:45:00Z,36.27,61.49
2026-04-21T04:46:00Z,37.99,62.44
2026-04-21T04:47:00Z,32.72,66.61
2026-04-21T04:48:00Z,33.39,67.87
2026-04-21T04:49:00Z,32.38,72.40
2026-04-21T04:50:00Z,27.42,73.20
2026-04-21T04:51:00Z,21.22,75.49
2026-04-21T04:52:00Z,30.71,70.59
2026-04-21T04:53:00Z,36.37,63.56
2026-04-21T04:54:00Z,36.00,64.00
2026-04-21T04:55:00Z,32.37,68.14
2026-04-21T04:56:00Z,32.07,68.81
2026-04-21T04:57:00Z,31.76,70.43
2026-04-21T04:58:00Z,34.39,65.91
2026-04-21T04:59:00Z,34.44,67.02
2026-04-21T05:00:00Z,37.94,64.27
2026-04-21T05:01:00Z,43.15,54.00
2026-04-21T05:02:00Z,50.19,50.14
2026-04-21T05:03:00Z,49.29,54.19
2026-04-21T05:04:00Z,49.21,49.94
2026-04-21T05:05:00Z,52.82,46.81
2026-04-21T05:06:00Z,53.97,46.85
2026-04-21T05:07:00Z,53.74,48.31
2026-04-21T05:08:00Z,52.78,49.95
2026-04-21T05:09:00Z,52.38,47.77
2026-04-21T05:10:00Z,54.72,47.39
2026-04-21T05:11:00Z,51.76,50.06
2026-04-21T05:12:00Z,55.02,46.13
2026-04-21T05:13:00Z,55.91,45.89
2026-04-21T05:14:00Z,53.92,47.20
2026-04-21T05:15:00Z,54.81,46.91
2026-04-21T05:16:00Z,56.14,44.30
2026-04-21T05:17:00Z,55.86,44.13
2026-04-21T05:18:00Z,56.29,44.00
2026-04-21T05:19:00Z,55.69,44.51
2026-04-21T05:20:00Z,56.34,45.00
2026-04-21T05:21:00Z,56.28,45.66
2026-04-21T05:22:00Z,52.28,47.36
2026-04-21T05:23:00Z,56.33,43.85
2026-04-21T05:24:00Z,53.03,47.88
2026-04-21T05:25:00Z,53.86,46.02
2026-04-21T05:26:00Z,56.58,45.06
2026-04-21T05:27:00Z,57.86,44.67
2026-04-21T05:28:00Z,62.46,39.11
2026-04-21T05:29:00Z,62.53,38.63
2026-04-21T05:30:00Z,69.82,32.48
2026-04-21T05:31:00Z,62.24,40.39
2026-04-21T05:32:00Z,70.84,28.48
2026-04-21T05:33:00Z,66.24,35.81
2026-04-21T05:34:00Z,63.25,40.84
2026-04-21T05:35:00Z,58.76,42.98
2026-04-21T05:36:00Z,56.41,43.83
2026-04-21T05:37:00Z,55.45,47.92
2026-04-21T05:38:00Z,61.02,40.17
2026-04-21T05:39:00Z,58.12,44.70
2026-04-21T05:40:00Z,52.22,46.62
2026-04-21T05:41:00Z,28.93,70.83
2026-04-21T05:42:00Z,21.67,80.72
2026-04-21T05:43:00Z,15.55,84.76
2026-04-21T05:44:00Z,15.79,85.82
2026-04-21T05:45:00Z,17.34,84.10
2026-04-21T05:46:00Z,7.66,92.94
2026-04-21T05:47:00Z,3.00,96.74
2026-04-21T05:48:00Z,1.47,98.44
2026-04-21T05:49:00Z,1.20,99.00
2026-04-21T05:50:00Z,1.00,99.00
2026-04-21T05:51:00Z,1.00,99.00
2026-04-21T05:52:00Z,1.00,99.00
2026-04-21T05:53:00Z,1.00,99.00
