# event_ticker=KXATPCHALLENGERMATCH-26APR09SUNBOU
# final_score=6-1 6-1
# score_resolution=1-6 1-6
# match_winner=Fajing Sun
# fav_player=Justin Boulais
# dog_player=Fajing Sun
# kalshi_date=2026-04-09
timestamp,Justin Boulais,Fajing Sun
2026-04-09T15:34:00Z,,54.00
2026-04-09T16:01:00Z,,54.00
2026-04-09T16:51:00Z,,54.00
2026-04-09T17:21:00Z,,54.00
2026-04-09T17:31:00Z,49.00,54.00
2026-04-09T17:46:00Z,49.00,54.00
2026-04-09T17:48:00Z,49.00,54.00
2026-04-09T18:46:00Z,49.00,53.00
2026-04-09T18:47:00Z,49.00,53.00
2026-04-09T18:49:00Z,47.00,53.00
2026-04-09T19:03:00Z,47.00,53.00
2026-04-09T19:16:00Z,47.00,53.00
2026-04-09T19:26:00Z,47.00,53.00
2026-04-09T19:31:00Z,49.00,53.00
2026-04-09T19:40:00Z,49.00,53.00
2026-04-09T19:41:00Z,49.00,53.00
2026-04-09T19:51:00Z,49.00,53.00
2026-04-09T20:18:00Z,49.00,53.00
2026-04-09T20:35:00Z,49.00,53.00
2026-04-09T20:52:00Z,49.00,53.00
2026-04-09T20:56:00Z,49.00,53.00
2026-04-09T21:01:00Z,49.00,53.00
2026-04-09T21:06:00Z,49.00,53.00
2026-04-09T21:22:00Z,49.00,53.00
2026-04-09T21:28:00Z,49.00,53.00
2026-04-09T21:31:00Z,49.00,53.00
2026-04-09T21:35:00Z,49.00,53.00
2026-04-09T21:36:00Z,49.00,53.00
2026-04-09T21:37:00Z,49.00,53.00
2026-04-09T21:38:00Z,49.00,53.00
2026-04-09T21:42:00Z,49.00,54.00
2026-04-09T21:44:00Z,49.00,54.00
2026-04-09T21:46:00Z,49.00,54.00
2026-04-09T21:49:00Z,49.00,54.00
2026-04-09T21:56:00Z,49.00,54.00
2026-04-09T22:00:00Z,49.00,54.00
2026-04-09T22:14:00Z,49.00,54.00
2026-04-09T22:27:00Z,49.00,54.00
2026-04-09T22:29:00Z,49.00,54.00
2026-04-09T22:36:00Z,49.00,54.00
2026-04-09T22:48:00Z,49.00,54.00
2026-04-09T22:54:00Z,49.00,54.00
2026-04-09T23:02:00Z,49.00,54.00
2026-04-09T23:03:00Z,49.00,54.00
2026-04-09T23:04:00Z,49.00,54.00
2026-04-09T23:06:00Z,49.00,54.00
2026-04-09T23:08:00Z,49.00,53.02
2026-04-09T23:24:00Z,47.00,53.02
2026-04-09T23:26:00Z,47.00,54.00
2026-04-09T23:31:00Z,47.00,54.17
2026-04-09T23:35:00Z,47.00,54.00
2026-04-09T23:36:00Z,46.00,54.00
2026-04-09T23:42:00Z,46.00,54.00
2026-04-09T23:46:00Z,47.00,54.00
2026-04-09T23:49:00Z,47.00,54.00
2026-04-09T23:55:00Z,47.00,54.00
2026-04-09T23:57:00Z,47.00,54.00
2026-04-09T23:59:00Z,47.00,54.00
2026-04-10T00:01:00Z,47.00,54.00
2026-04-10T00:15:00Z,47.00,54.00
2026-04-10T00:17:00Z,47.00,54.00
2026-04-10T00:18:00Z,47.00,54.00
2026-04-10T00:20:00Z,47.00,54.00
2026-04-10T00:21:00Z,47.00,54.00
2026-04-10T00:23:00Z,47.00,54.00
2026-04-10T00:24:00Z,47.00,54.00
2026-04-10T00:25:00Z,47.00,54.00
2026-04-10T00:27:00Z,47.00,54.00
2026-04-10T00:29:00Z,47.00,54.00
2026-04-10T00:31:00Z,47.00,54.00
2026-04-10T00:32:00Z,47.00,54.82
2026-04-10T00:33:00Z,47.00,55.95
2026-04-10T00:34:00Z,47.00,55.00
2026-04-10T00:35:00Z,47.00,55.00
2026-04-10T00:36:00Z,47.00,55.00
2026-04-10T00:37:00Z,47.00,55.00
2026-04-10T00:39:00Z,47.00,55.00
2026-04-10T00:40:00Z,47.00,55.00
2026-04-10T00:42:00Z,47.00,55.00
2026-04-10T00:43:00Z,47.00,55.00
2026-04-10T00:44:00Z,47.00,55.00
2026-04-10T00:45:00Z,47.00,55.00
2026-04-10T00:46:00Z,47.00,55.00
2026-04-10T00:47:00Z,47.00,55.00
2026-04-10T00:48:00Z,47.00,53.00
2026-04-10T00:58:00Z,47.00,55.73
2026-04-10T01:01:00Z,47.00,56.00
2026-04-10T01:04:00Z,47.00,56.00
2026-04-10T01:06:00Z,47.00,55.00
2026-04-10T01:08:00Z,47.00,55.84
2026-04-10T01:09:00Z,47.00,55.84
2026-04-10T01:10:00Z,47.00,53.00
2026-04-10T01:12:00Z,47.00,56.00
2026-04-10T01:14:00Z,47.00,56.00
2026-04-10T01:15:00Z,47.00,55.00
2026-04-10T01:17:00Z,47.00,55.00
2026-04-10T01:20:00Z,47.00,55.33
2026-04-10T01:22:00Z,46.00,56.00
2026-04-10T01:28:00Z,44.01,56.00
2026-04-10T01:29:00Z,44.01,56.00
2026-04-10T01:30:00Z,44.01,56.00
2026-04-10T01:31:00Z,44.01,56.00
2026-04-10T01:36:00Z,44.01,54.85
2026-04-10T01:37:00Z,44.01,55.00
2026-04-10T01:38:00Z,46.00,55.00
2026-04-10T01:40:00Z,46.73,55.00
2026-04-10T01:42:00Z,46.73,56.00
2026-04-10T01:43:00Z,46.73,56.00
2026-04-10T01:45:00Z,46.73,56.00
2026-04-10T01:46:00Z,46.73,56.00
2026-04-10T01:48:00Z,46.73,56.00
2026-04-10T01:49:00Z,46.73,56.00
2026-04-10T01:54:00Z,46.73,56.94
2026-04-10T01:55:00Z,46.00,57.00
2026-04-10T01:56:00Z,46.00,57.00
2026-04-10T01:57:00Z,46.00,57.00
2026-04-10T01:58:00Z,46.00,57.00
2026-04-10T01:59:00Z,46.00,57.00
2026-04-10T02:00:00Z,46.00,57.00
2026-04-10T02:01:00Z,46.00,56.08
2026-04-10T02:02:00Z,46.00,58.26
2026-04-10T02:03:00Z,45.00,59.55
2026-04-10T02:04:00Z,45.00,57.62
2026-04-10T02:06:00Z,45.00,57.00
2026-04-10T02:08:00Z,45.00,57.00
2026-04-10T02:09:00Z,45.00,57.00
2026-04-10T02:10:00Z,44.00,57.00
2026-04-10T02:11:00Z,45.00,57.00
2026-04-10T02:12:00Z,45.00,57.00
2026-04-10T02:13:00Z,45.00,57.00
2026-04-10T02:14:00Z,45.00,57.00
2026-04-10T02:15:00Z,45.00,57.10
2026-04-10T02:16:00Z,45.00,57.69
2026-04-10T02:17:00Z,45.00,58.00
2026-04-10T02:18:00Z,45.00,58.00
2026-04-10T02:22:00Z,45.00,58.00
2026-04-10T02:23:00Z,45.00,58.00
2026-04-10T02:25:00Z,45.00,58.00
2026-04-10T02:26:00Z,45.00,58.00
2026-04-10T02:27:00Z,45.00,58.00
2026-04-10T02:29:00Z,45.00,58.00
2026-04-10T02:30:00Z,45.00,57.00
2026-04-10T02:31:00Z,45.00,58.10
2026-04-10T02:32:00Z,45.00,58.10
2026-04-10T02:33:00Z,44.00,58.00
2026-04-10T02:34:00Z,44.00,58.00
2026-04-10T02:35:00Z,44.00,58.00
2026-04-10T02:36:00Z,44.00,58.00
2026-04-10T02:37:00Z,44.00,58.00
2026-04-10T02:38:00Z,43.00,58.00
2026-04-10T02:39:00Z,43.00,58.00
2026-04-10T02:40:00Z,44.00,58.00
2026-04-10T02:41:00Z,44.00,58.00
2026-04-10T02:42:00Z,44.00,58.00
2026-04-10T02:44:00Z,44.00,58.51
2026-04-10T02:45:00Z,44.00,58.00
2026-04-10T02:46:00Z,44.00,58.00
2026-04-10T02:47:00Z,44.00,58.00
2026-04-10T02:48:00Z,44.00,58.00
2026-04-10T02:49:00Z,44.00,58.00
2026-04-10T02:50:00Z,44.00,58.00
2026-04-10T02:51:00Z,44.00,58.00
2026-04-10T02:53:00Z,44.00,57.00
2026-04-10T02:54:00Z,43.00,57.00
2026-04-10T02:55:00Z,43.00,57.84
2026-04-10T02:56:00Z,43.00,58.00
2026-04-10T02:57:00Z,43.00,58.00
2026-04-10T02:58:00Z,43.00,58.00
2026-04-10T02:59:00Z,43.00,58.00
2026-04-10T03:00:00Z,43.00,58.00
2026-04-10T03:01:00Z,43.00,58.38
2026-04-10T03:02:00Z,42.34,59.00
2026-04-10T03:03:00Z,42.00,59.47
2026-04-10T03:04:00Z,42.00,59.54
2026-04-10T03:05:00Z,42.00,58.99
2026-04-10T03:06:00Z,43.00,59.00
2026-04-10T03:07:00Z,43.00,58.82
2026-04-10T03:08:00Z,43.00,57.67
2026-04-10T03:09:00Z,43.00,58.00
2026-04-10T03:10:00Z,43.00,58.40
2026-04-10T03:11:00Z,43.00,59.02
2026-04-10T03:12:00Z,33.92,69.56
2026-04-10T03:13:00Z,29.25,72.75
2026-04-10T03:14:00Z,22.55,77.03
2026-04-10T03:15:00Z,30.73,71.33
2026-04-10T03:16:00Z,25.04,75.58
2026-04-10T03:17:00Z,22.18,81.07
2026-04-10T03:18:00Z,22.13,79.85
2026-04-10T03:19:00Z,24.53,76.24
2026-04-10T03:20:00Z,23.65,75.88
2026-04-10T03:21:00Z,25.72,76.45
2026-04-10T03:22:00Z,27.89,73.76
2026-04-10T03:23:00Z,28.89,73.49
2026-04-10T03:24:00Z,30.79,73.57
2026-04-10T03:25:00Z,31.23,72.85
2026-04-10T03:26:00Z,29.68,76.61
2026-04-10T03:27:00Z,24.11,77.96
2026-04-10T03:28:00Z,18.33,80.18
2026-04-10T03:29:00Z,17.16,85.33
2026-04-10T03:30:00Z,16.61,85.31
2026-04-10T03:31:00Z,15.81,85.44
2026-04-10T03:32:00Z,15.57,84.44
2026-04-10T03:33:00Z,13.80,90.73
2026-04-10T03:34:00Z,14.79,86.25
2026-04-10T03:35:00Z,15.15,87.89
2026-04-10T03:36:00Z,14.86,87.88
2026-04-10T03:37:00Z,14.86,85.73
2026-04-10T03:38:00Z,13.85,87.20
2026-04-10T03:39:00Z,15.01,86.71
2026-04-10T03:40:00Z,12.95,89.07
2026-04-10T03:41:00Z,12.78,88.58
2026-04-10T03:42:00Z,11.98,90.00
2026-04-10T03:43:00Z,13.37,88.72
2026-04-10T03:44:00Z,15.99,86.82
2026-04-10T03:45:00Z,14.27,88.36
2026-04-10T03:46:00Z,13.77,88.23
2026-04-10T03:47:00Z,16.50,84.62
2026-04-10T03:48:00Z,16.50,87.00
2026-04-10T03:49:00Z,13.52,87.43
2026-04-10T03:50:00Z,12.17,90.72
2026-04-10T03:51:00Z,11.31,88.57
2026-04-10T03:52:00Z,12.32,88.06
2026-04-10T03:53:00Z,15.38,85.76
2026-04-10T03:54:00Z,16.18,84.95
2026-04-10T03:55:00Z,17.19,84.84
2026-04-10T03:56:00Z,16.41,84.14
2026-04-10T03:57:00Z,12.59,87.22
2026-04-10T03:58:00Z,11.09,89.19
2026-04-10T03:59:00Z,12.79,87.58
2026-04-10T04:00:00Z,13.44,91.72
2026-04-10T04:01:00Z,9.09,93.47
2026-04-10T04:02:00Z,6.89,94.75
2026-04-10T04:03:00Z,3.03,97.84
2026-04-10T04:04:00Z,3.01,98.23
2026-04-10T04:05:00Z,2.23,98.96
2026-04-10T04:06:00Z,1.91,98.47
2026-04-10T04:07:00Z,1.37,98.35
2026-04-10T04:08:00Z,1.02,98.99
2026-04-10T04:09:00Z,1.42,99.00
2026-04-10T04:10:00Z,1.00,99.00
2026-04-10T04:11:00Z,1.00,99.00
2026-04-10T04:12:00Z,1.00,99.00
2026-04-10T04:13:00Z,1.00,99.00
2026-04-10T04:14:00Z,1.00,99.00
2026-04-10T04:15:00Z,1.00,99.00
2026-04-10T04:16:00Z,1.00,99.00
2026-04-10T04:17:00Z,1.00,99.00
2026-04-10T04:18:00Z,1.00,99.00
2026-04-10T04:19:00Z,1.00,99.00
2026-04-10T04:20:00Z,1.00,99.00
