# event_ticker=KXATPMATCH-26APR03TIEBUR
# final_score=7-5 6-4
# match_winner=Roman Andres Burruchaga
# fav_player=Roman Andres Burruchaga
# dog_player=Learner Tien
# kalshi_date=2026-04-03
timestamp,Roman Andres Burruchaga,Learner Tien
2026-04-03T15:29:00Z,41.00,61.00
2026-04-03T15:31:00Z,41.00,61.00
2026-04-03T15:32:00Z,41.00,61.00
2026-04-03T15:33:00Z,41.00,61.00
2026-04-03T15:34:00Z,41.00,61.00
2026-04-03T15:36:00Z,41.00,61.00
2026-04-03T15:37:00Z,41.00,61.00
2026-04-03T15:38:00Z,41.00,61.00
2026-04-03T15:39:00Z,41.00,61.00
2026-04-03T15:40:00Z,41.00,61.00
2026-04-03T15:43:00Z,41.00,61.00
2026-04-03T15:45:00Z,41.00,61.00
2026-04-03T15:46:00Z,41.00,61.00
2026-04-03T15:47:00Z,41.00,61.00
2026-04-03T15:48:00Z,41.00,61.00
2026-04-03T15:49:00Z,40.59,61.00
2026-04-03T15:50:00Z,40.59,61.00
2026-04-03T15:53:00Z,40.59,61.00
2026-04-03T15:54:00Z,41.00,61.00
2026-04-03T15:55:00Z,41.00,61.00
2026-04-03T15:59:00Z,40.00,61.00
2026-04-03T16:01:00Z,40.00,61.00
2026-04-03T16:02:00Z,40.00,61.00
2026-04-03T16:03:00Z,40.00,61.00
2026-04-03T16:05:00Z,40.00,61.00
2026-04-03T16:06:00Z,41.00,61.00
2026-04-03T16:07:00Z,41.00,61.00
2026-04-03T16:08:00Z,41.00,61.00
2026-04-03T16:09:00Z,41.00,61.00
2026-04-03T16:10:00Z,41.00,61.00
2026-04-03T16:11:00Z,41.00,61.00
2026-04-03T16:12:00Z,41.00,61.00
2026-04-03T16:13:00Z,41.00,61.00
2026-04-03T16:14:00Z,41.00,61.00
2026-04-03T16:15:00Z,41.00,60.38
2026-04-03T16:18:00Z,41.00,61.00
2026-04-03T16:20:00Z,41.00,61.00
2026-04-03T16:21:00Z,41.00,61.00
2026-04-03T16:22:00Z,41.00,61.00
2026-04-03T16:23:00Z,41.00,60.00
2026-04-03T16:24:00Z,41.00,60.00
2026-04-03T16:27:00Z,41.00,60.00
2026-04-03T16:28:00Z,41.00,60.00
2026-04-03T16:29:00Z,41.77,60.00
2026-04-03T16:30:00Z,41.01,60.00
2026-04-03T16:31:00Z,41.01,60.00
2026-04-03T16:32:00Z,40.00,60.00
2026-04-03T16:33:00Z,42.00,60.00
2026-04-03T16:34:00Z,42.00,60.00
2026-04-03T16:35:00Z,42.00,60.00
2026-04-03T16:36:00Z,41.04,60.00
2026-04-03T16:37:00Z,41.00,60.00
2026-04-03T16:38:00Z,41.00,60.00
2026-04-03T16:39:00Z,40.65,60.00
2026-04-03T16:40:00Z,42.37,59.91
2026-04-03T16:41:00Z,42.37,60.00
2026-04-03T16:42:00Z,42.37,60.00
2026-04-03T16:43:00Z,42.37,60.00
2026-04-03T16:44:00Z,43.00,60.00
2026-04-03T16:45:00Z,43.00,60.00
2026-04-03T16:46:00Z,43.00,60.00
2026-04-03T16:47:00Z,42.69,60.00
2026-04-03T16:48:00Z,43.00,60.00
2026-04-03T16:49:00Z,43.00,59.53
2026-04-03T16:50:00Z,43.00,60.00
2026-04-03T16:51:00Z,41.00,60.00
2026-04-03T16:52:00Z,41.00,60.00
2026-04-03T16:53:00Z,41.00,60.00
2026-04-03T16:54:00Z,42.07,60.00
2026-04-03T16:55:00Z,43.00,60.00
2026-04-03T16:56:00Z,43.00,59.95
2026-04-03T16:57:00Z,43.00,60.00
2026-04-03T16:58:00Z,42.48,60.00
2026-04-03T16:59:00Z,42.75,60.00
2026-04-03T17:00:00Z,43.00,60.00
2026-04-03T17:01:00Z,42.95,59.95
2026-04-03T17:02:00Z,42.54,60.00
2026-04-03T17:03:00Z,42.00,60.00
2026-04-03T17:04:00Z,42.00,59.98
2026-04-03T17:05:00Z,42.00,59.00
2026-04-03T17:06:00Z,42.00,60.00
2026-04-03T17:07:00Z,43.00,59.99
2026-04-03T17:08:00Z,43.00,60.00
2026-04-03T17:09:00Z,42.61,60.00
2026-04-03T17:10:00Z,42.73,60.60
2026-04-03T17:11:00Z,45.30,57.76
2026-04-03T17:12:00Z,40.00,62.34
2026-04-03T17:13:00Z,37.83,63.23
2026-04-03T17:14:00Z,33.18,69.95
2026-04-03T17:15:00Z,28.02,72.29
2026-04-03T17:16:00Z,25.74,76.20
2026-04-03T17:17:00Z,27.26,74.02
2026-04-03T17:18:00Z,22.75,77.16
2026-04-03T17:19:00Z,23.92,77.81
2026-04-03T17:20:00Z,24.89,76.89
2026-04-03T17:21:00Z,24.95,77.78
2026-04-03T17:22:00Z,22.66,79.00
2026-04-03T17:23:00Z,22.41,78.98
2026-04-03T17:24:00Z,24.22,77.98
2026-04-03T17:25:00Z,25.06,76.00
2026-04-03T17:26:00Z,27.47,72.44
2026-04-03T17:27:00Z,28.56,73.93
2026-04-03T17:28:00Z,24.05,78.24
2026-04-03T17:29:00Z,25.84,75.79
2026-04-03T17:30:00Z,34.10,66.72
2026-04-03T17:31:00Z,37.62,64.09
2026-04-03T17:32:00Z,39.80,63.30
2026-04-03T17:33:00Z,38.26,64.51
2026-04-03T17:34:00Z,41.76,59.46
2026-04-03T17:35:00Z,42.40,61.06
2026-04-03T17:36:00Z,38.00,63.86
2026-04-03T17:37:00Z,40.28,61.66
2026-04-03T17:38:00Z,39.00,62.00
2026-04-03T17:39:00Z,39.18,62.04
2026-04-03T17:40:00Z,41.01,60.31
2026-04-03T17:41:00Z,42.07,59.44
2026-04-03T17:42:00Z,43.59,58.85
2026-04-03T17:43:00Z,56.49,53.02
2026-04-03T17:44:00Z,51.75,52.34
2026-04-03T17:45:00Z,45.72,58.90
2026-04-03T17:46:00Z,39.42,61.86
2026-04-03T17:47:00Z,39.00,62.99
2026-04-03T17:48:00Z,40.26,61.77
2026-04-03T17:49:00Z,42.40,59.15
2026-04-03T17:50:00Z,44.01,58.09
2026-04-03T17:51:00Z,44.03,57.20
2026-04-03T17:52:00Z,44.45,56.59
2026-04-03T17:53:00Z,51.94,47.14
2026-04-03T17:54:00Z,63.97,36.22
2026-04-03T17:55:00Z,64.07,36.17
2026-04-03T17:56:00Z,67.18,33.82
2026-04-03T17:57:00Z,64.40,34.79
2026-04-03T17:58:00Z,69.84,32.44
2026-04-03T17:59:00Z,72.17,28.98
2026-04-03T18:00:00Z,70.45,30.59
2026-04-03T18:01:00Z,69.89,32.61
2026-04-03T18:02:00Z,71.22,30.98
2026-04-03T18:03:00Z,82.61,19.92
2026-04-03T18:04:00Z,84.40,16.42
2026-04-03T18:05:00Z,83.38,17.42
2026-04-03T18:06:00Z,85.66,12.15
2026-04-03T18:07:00Z,83.46,12.34
2026-04-03T18:08:00Z,86.94,13.71
2026-04-03T18:09:00Z,85.86,16.65
2026-04-03T18:10:00Z,84.50,17.00
2026-04-03T18:11:00Z,85.60,18.24
2026-04-03T18:12:00Z,84.32,17.54
2026-04-03T18:13:00Z,86.80,15.58
2026-04-03T18:14:00Z,86.42,17.24
2026-04-03T18:15:00Z,83.60,18.30
2026-04-03T18:16:00Z,79.38,22.08
2026-04-03T18:17:00Z,74.67,25.71
2026-04-03T18:18:00Z,84.25,16.56
2026-04-03T18:19:00Z,82.09,19.50
2026-04-03T18:20:00Z,90.44,12.41
2026-04-03T18:21:00Z,87.92,14.38
2026-04-03T18:22:00Z,85.87,15.07
2026-04-03T18:23:00Z,84.90,16.46
2026-04-03T18:24:00Z,83.91,17.29
2026-04-03T18:25:00Z,83.25,17.81
2026-04-03T18:26:00Z,88.91,13.42
2026-04-03T18:27:00Z,89.65,10.29
2026-04-03T18:28:00Z,89.65,11.16
2026-04-03T18:29:00Z,91.42,7.56
2026-04-03T18:30:00Z,88.29,12.51
2026-04-03T18:31:00Z,87.57,13.39
2026-04-03T18:32:00Z,88.10,11.86
2026-04-03T18:33:00Z,92.75,8.63
2026-04-03T18:34:00Z,91.64,9.21
2026-04-03T18:35:00Z,92.11,8.63
2026-04-03T18:36:00Z,94.26,5.69
2026-04-03T18:37:00Z,95.34,5.19
2026-04-03T18:38:00Z,93.33,8.05
2026-04-03T18:39:00Z,92.40,8.35
2026-04-03T18:40:00Z,93.01,8.17
2026-04-03T18:41:00Z,94.88,5.26
2026-04-03T18:42:00Z,98.70,1.52
2026-04-03T18:43:00Z,98.95,1.62
2026-04-03T18:44:00Z,97.14,2.52
2026-04-03T18:45:00Z,99.00,1.00
2026-04-03T18:46:00Z,99.00,1.00
2026-04-03T18:47:00Z,99.00,1.00
