# event_ticker=KXATPMATCH-26APR01SHEVAN
# final_score=7-5 6-1
# score_resolution=5-7 1-6
# match_winner=Botic van de Zandschulp
# fav_player=Alexander Shevchenko
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-04-01
timestamp,Alexander Shevchenko,Botic Van de Zandschulp
2026-04-01T05:55:00Z,37.00,64.00
2026-04-01T05:59:00Z,37.71,64.00
2026-04-01T06:01:00Z,38.00,64.00
2026-04-01T06:02:00Z,38.00,64.00
2026-04-01T06:03:00Z,38.00,64.00
2026-04-01T06:06:00Z,38.00,64.00
2026-04-01T06:07:00Z,38.00,64.00
2026-04-01T06:08:00Z,38.00,64.00
2026-04-01T06:09:00Z,38.00,64.00
2026-04-01T06:10:00Z,38.00,64.00
2026-04-01T06:11:00Z,38.00,64.00
2026-04-01T06:13:00Z,38.00,64.00
2026-04-01T06:16:00Z,38.00,64.00
2026-04-01T06:17:00Z,38.00,64.00
2026-04-01T06:18:00Z,38.00,64.00
2026-04-01T06:19:00Z,39.00,64.00
2026-04-01T06:20:00Z,39.00,64.00
2026-04-01T06:31:00Z,38.00,64.00
2026-04-01T06:32:00Z,38.00,64.00
2026-04-01T06:36:00Z,36.00,64.00
2026-04-01T06:39:00Z,36.00,62.63
2026-04-01T06:41:00Z,38.00,62.63
2026-04-01T06:43:00Z,38.00,64.00
2026-04-01T06:44:00Z,38.00,64.00
2026-04-01T06:48:00Z,38.00,63.00
2026-04-01T06:50:00Z,38.00,63.00
2026-04-01T06:51:00Z,38.00,63.00
2026-04-01T07:01:00Z,38.00,63.00
2026-04-01T07:03:00Z,38.00,63.00
2026-04-01T07:09:00Z,38.00,63.00
2026-04-01T07:11:00Z,38.00,63.00
2026-04-01T07:12:00Z,38.00,63.00
2026-04-01T07:16:00Z,38.00,63.00
2026-04-01T07:18:00Z,38.00,63.22
2026-04-01T07:19:00Z,38.00,62.00
2026-04-01T07:20:00Z,38.00,62.00
2026-04-01T07:24:00Z,38.00,63.00
2026-04-01T07:29:00Z,38.00,63.00
2026-04-01T07:31:00Z,38.00,63.00
2026-04-01T07:32:00Z,38.00,63.00
2026-04-01T07:43:00Z,38.00,63.00
2026-04-01T07:44:00Z,38.00,63.00
2026-04-01T07:46:00Z,38.00,63.00
2026-04-01T07:48:00Z,38.00,63.00
2026-04-01T07:49:00Z,38.00,63.00
2026-04-01T07:50:00Z,38.00,63.32
2026-04-01T07:53:00Z,38.00,63.32
2026-04-01T07:56:00Z,38.00,64.00
2026-04-01T07:58:00Z,38.00,64.00
2026-04-01T08:00:00Z,38.00,64.00
2026-04-01T08:01:00Z,38.00,64.00
2026-04-01T08:02:00Z,38.00,64.00
2026-04-01T08:04:00Z,38.00,64.00
2026-04-01T08:05:00Z,38.00,64.00
2026-04-01T08:06:00Z,38.00,64.00
2026-04-01T08:12:00Z,38.00,64.00
2026-04-01T08:13:00Z,38.00,64.00
2026-04-01T08:14:00Z,38.00,63.00
2026-04-01T08:18:00Z,38.00,63.43
2026-04-01T08:21:00Z,38.00,63.43
2026-04-01T08:23:00Z,38.00,64.00
2026-04-01T08:25:00Z,38.00,64.00
2026-04-01T08:26:00Z,38.00,64.00
2026-04-01T08:28:00Z,38.00,64.00
2026-04-01T08:29:00Z,38.00,64.00
2026-04-01T08:31:00Z,38.00,64.00
2026-04-01T08:33:00Z,38.00,64.00
2026-04-01T08:34:00Z,38.00,63.00
2026-04-01T08:42:00Z,38.00,63.00
2026-04-01T08:44:00Z,38.00,63.00
2026-04-01T08:45:00Z,38.00,63.00
2026-04-01T08:47:00Z,38.00,63.00
2026-04-01T08:48:00Z,38.00,64.00
2026-04-01T08:51:00Z,38.00,64.00
2026-04-01T08:55:00Z,38.00,64.00
2026-04-01T08:56:00Z,37.00,64.00
2026-04-01T08:58:00Z,37.00,64.00
2026-04-01T09:00:00Z,38.00,64.00
2026-04-01T09:01:00Z,38.00,64.00
2026-04-01T09:02:00Z,38.00,64.00
2026-04-01T09:03:00Z,38.00,64.00
2026-04-01T09:06:00Z,38.00,64.00
2026-04-01T09:07:00Z,38.00,64.00
2026-04-01T09:08:00Z,38.00,64.00
2026-04-01T09:09:00Z,38.00,64.00
2026-04-01T09:10:00Z,38.00,64.00
2026-04-01T09:13:00Z,38.00,64.00
2026-04-01T09:14:00Z,38.00,63.00
2026-04-01T09:16:00Z,39.00,63.00
2026-04-01T09:17:00Z,39.00,63.00
2026-04-01T09:18:00Z,39.00,63.00
2026-04-01T09:20:00Z,39.04,63.00
2026-04-01T09:21:00Z,40.00,63.00
2026-04-01T09:23:00Z,40.00,63.00
2026-04-01T09:24:00Z,40.00,63.00
2026-04-01T09:25:00Z,40.00,63.00
2026-04-01T09:26:00Z,40.00,63.00
2026-04-01T09:27:00Z,40.00,63.00
2026-04-01T09:29:00Z,39.45,62.00
2026-04-01T09:30:00Z,38.00,62.49
2026-04-01T09:31:00Z,38.00,63.00
2026-04-01T09:32:00Z,37.21,64.00
2026-04-01T09:33:00Z,38.67,64.00
2026-04-01T09:34:00Z,39.02,63.42
2026-04-01T09:35:00Z,40.45,62.19
2026-04-01T09:36:00Z,39.49,64.63
2026-04-01T09:37:00Z,32.14,66.95
2026-04-01T09:38:00Z,35.98,66.28
2026-04-01T09:39:00Z,37.80,63.02
2026-04-01T09:40:00Z,38.07,64.38
2026-04-01T09:41:00Z,36.01,66.98
2026-04-01T09:42:00Z,39.65,63.34
2026-04-01T09:43:00Z,41.42,61.76
2026-04-01T09:44:00Z,37.96,65.00
2026-04-01T09:45:00Z,34.25,66.59
2026-04-01T09:46:00Z,28.83,72.70
2026-04-01T09:47:00Z,24.76,76.59
2026-04-01T09:48:00Z,25.00,75.89
2026-04-01T09:49:00Z,22.87,77.46
2026-04-01T09:50:00Z,25.54,76.51
2026-04-01T09:51:00Z,23.41,77.40
2026-04-01T09:52:00Z,27.29,73.99
2026-04-01T09:53:00Z,38.18,64.02
2026-04-01T09:54:00Z,35.34,66.27
2026-04-01T09:55:00Z,36.71,64.61
2026-04-01T09:56:00Z,39.89,62.57
2026-04-01T09:57:00Z,42.00,60.98
2026-04-01T09:58:00Z,40.61,60.32
2026-04-01T09:59:00Z,40.63,59.44
2026-04-01T10:00:00Z,43.04,60.83
2026-04-01T10:01:00Z,43.04,58.91
2026-04-01T10:02:00Z,39.71,60.95
2026-04-01T10:03:00Z,38.34,62.04
2026-04-01T10:04:00Z,31.94,70.37
2026-04-01T10:05:00Z,26.20,74.02
2026-04-01T10:06:00Z,23.44,76.74
2026-04-01T10:07:00Z,22.00,78.76
2026-04-01T10:08:00Z,27.69,75.03
2026-04-01T10:09:00Z,34.54,68.36
2026-04-01T10:10:00Z,39.01,61.49
2026-04-01T10:11:00Z,43.46,59.90
2026-04-01T10:12:00Z,41.46,57.09
2026-04-01T10:13:00Z,46.31,52.61
2026-04-01T10:14:00Z,48.02,52.56
2026-04-01T10:15:00Z,44.03,53.66
2026-04-01T10:16:00Z,40.78,59.61
2026-04-01T10:17:00Z,41.06,57.30
2026-04-01T10:18:00Z,40.00,61.55
2026-04-01T10:19:00Z,29.79,65.35
2026-04-01T10:20:00Z,35.63,69.52
2026-04-01T10:21:00Z,27.64,73.99
2026-04-01T10:22:00Z,24.98,76.63
2026-04-01T10:23:00Z,24.69,75.56
2026-04-01T10:24:00Z,27.09,74.72
2026-04-01T10:25:00Z,25.83,74.36
2026-04-01T10:26:00Z,25.29,74.53
2026-04-01T10:27:00Z,30.37,70.09
2026-04-01T10:28:00Z,21.74,79.12
2026-04-01T10:29:00Z,18.76,81.01
2026-04-01T10:30:00Z,19.61,80.23
2026-04-01T10:31:00Z,20.00,80.56
2026-04-01T10:32:00Z,18.81,80.87
2026-04-01T10:33:00Z,15.05,85.05
2026-04-01T10:34:00Z,14.94,86.91
2026-04-01T10:35:00Z,11.54,88.20
2026-04-01T10:36:00Z,10.08,88.26
2026-04-01T10:37:00Z,9.69,88.78
2026-04-01T10:38:00Z,14.71,86.12
2026-04-01T10:39:00Z,12.54,87.64
2026-04-01T10:40:00Z,11.24,92.78
2026-04-01T10:41:00Z,6.12,94.09
2026-04-01T10:42:00Z,6.82,94.41
2026-04-01T10:43:00Z,4.26,93.46
2026-04-01T10:44:00Z,2.76,97.63
2026-04-01T10:45:00Z,2.72,97.10
2026-04-01T10:46:00Z,3.12,97.99
2026-04-01T10:47:00Z,6.53,96.00
2026-04-01T10:48:00Z,6.41,97.00
2026-04-01T10:49:00Z,1.78,98.98
2026-04-01T10:50:00Z,2.36,98.18
2026-04-01T10:51:00Z,1.13,98.74
2026-04-01T10:52:00Z,1.92,99.00
2026-04-01T10:53:00Z,3.00,98.05
2026-04-01T10:54:00Z,1.00,98.91
2026-04-01T10:55:00Z,1.15,98.99
2026-04-01T10:56:00Z,2.00,98.25
2026-04-01T10:58:00Z,1.00,99.00
2026-04-01T10:59:00Z,1.00,99.00
2026-04-01T11:00:00Z,1.00,99.00
2026-04-01T11:01:00Z,1.00,99.00
2026-04-01T11:02:00Z,1.00,99.00
