# event_ticker=KXATPMATCH-26APR12CILALT
# final_score=6-2 6-3
# match_winner=Daniel Altmaier
# fav_player=Daniel Altmaier
# dog_player=Marin Cilic
# kalshi_date=2026-04-12
timestamp,Daniel Altmaier,Marin Cilic
2026-04-14T12:07:00Z,42.00,59.00
2026-04-14T12:08:00Z,42.00,59.00
2026-04-14T12:09:00Z,42.00,59.00
2026-04-14T12:10:00Z,42.00,59.00
2026-04-14T12:13:00Z,42.00,58.97
2026-04-14T12:14:00Z,42.00,59.00
2026-04-14T12:17:00Z,42.00,59.00
2026-04-14T12:19:00Z,42.00,59.00
2026-04-14T12:20:00Z,42.00,59.00
2026-04-14T12:24:00Z,42.00,59.00
2026-04-14T12:26:00Z,42.00,59.00
2026-04-14T12:29:00Z,42.00,59.00
2026-04-14T12:31:00Z,42.00,59.00
2026-04-14T12:32:00Z,42.00,59.00
2026-04-14T12:33:00Z,42.00,59.00
2026-04-14T12:34:00Z,43.00,59.00
2026-04-14T12:35:00Z,43.00,59.00
2026-04-14T12:37:00Z,43.99,59.00
2026-04-14T12:38:00Z,43.00,59.00
2026-04-14T12:39:00Z,43.00,59.00
2026-04-14T12:40:00Z,43.00,59.00
2026-04-14T12:41:00Z,43.00,59.00
2026-04-14T12:44:00Z,43.00,59.00
2026-04-14T12:45:00Z,43.00,59.00
2026-04-14T12:46:00Z,44.00,59.00
2026-04-14T12:47:00Z,44.00,59.00
2026-04-14T12:48:00Z,41.02,59.00
2026-04-14T12:49:00Z,41.02,59.00
2026-04-14T12:50:00Z,41.02,59.00
2026-04-14T12:52:00Z,41.02,59.00
2026-04-14T12:53:00Z,41.02,59.00
2026-04-14T12:54:00Z,44.00,59.00
2026-04-14T12:55:00Z,44.00,59.00
2026-04-14T12:56:00Z,44.00,59.00
2026-04-14T12:57:00Z,44.00,59.00
2026-04-14T12:58:00Z,44.00,59.00
2026-04-14T12:59:00Z,44.00,59.00
2026-04-14T13:00:00Z,44.00,59.00
2026-04-14T13:01:00Z,44.00,58.98
2026-04-14T13:02:00Z,44.40,59.00
2026-04-14T13:03:00Z,44.00,59.00
2026-04-14T13:04:00Z,44.00,59.00
2026-04-14T13:05:00Z,44.00,59.00
2026-04-14T13:07:00Z,44.00,59.00
2026-04-14T13:08:00Z,44.00,59.00
2026-04-14T13:09:00Z,44.00,59.00
2026-04-14T13:11:00Z,44.00,59.00
2026-04-14T13:12:00Z,41.23,59.00
2026-04-14T13:13:00Z,41.93,59.01
2026-04-14T13:14:00Z,41.00,59.84
2026-04-14T13:15:00Z,41.00,60.07
2026-04-14T13:16:00Z,41.00,59.00
2026-04-14T13:17:00Z,46.95,56.00
2026-04-14T13:18:00Z,47.20,54.19
2026-04-14T13:19:00Z,46.94,55.39
2026-04-14T13:20:00Z,45.42,57.35
2026-04-14T13:21:00Z,45.02,54.22
2026-04-14T13:22:00Z,48.59,53.52
2026-04-14T13:23:00Z,48.35,53.06
2026-04-14T13:24:00Z,48.90,53.00
2026-04-14T13:25:00Z,48.90,53.00
2026-04-14T13:26:00Z,49.19,53.00
2026-04-14T13:27:00Z,47.02,54.17
2026-04-14T13:28:00Z,47.98,53.44
2026-04-14T13:29:00Z,47.59,54.77
2026-04-14T13:30:00Z,44.97,56.50
2026-04-14T13:31:00Z,47.56,52.69
2026-04-14T13:32:00Z,42.19,57.47
2026-04-14T13:33:00Z,43.08,57.90
2026-04-14T13:34:00Z,46.38,58.21
2026-04-14T13:35:00Z,49.11,52.04
2026-04-14T13:36:00Z,48.41,52.98
2026-04-14T13:37:00Z,48.75,50.66
2026-04-14T13:38:00Z,51.93,49.77
2026-04-14T13:39:00Z,53.97,49.79
2026-04-14T13:40:00Z,59.34,44.26
2026-04-14T13:41:00Z,69.50,31.85
2026-04-14T13:42:00Z,68.97,32.87
2026-04-14T13:43:00Z,71.36,28.65
2026-04-14T13:44:00Z,73.82,26.61
2026-04-14T13:45:00Z,74.68,25.95
2026-04-14T13:46:00Z,75.55,23.88
2026-04-14T13:47:00Z,78.67,22.09
2026-04-14T13:48:00Z,81.07,21.26
2026-04-14T13:49:00Z,80.46,21.00
2026-04-14T13:50:00Z,79.58,21.29
2026-04-14T13:51:00Z,82.28,18.02
2026-04-14T13:52:00Z,84.04,17.24
2026-04-14T13:53:00Z,84.92,17.78
2026-04-14T13:54:00Z,83.28,19.05
2026-04-14T13:55:00Z,82.55,19.13
2026-04-14T13:56:00Z,80.96,19.96
2026-04-14T13:57:00Z,82.67,19.41
2026-04-14T13:58:00Z,84.45,16.40
2026-04-14T13:59:00Z,84.32,16.97
2026-04-14T14:00:00Z,84.64,16.94
2026-04-14T14:01:00Z,81.47,18.57
2026-04-14T14:02:00Z,81.00,20.04
2026-04-14T14:03:00Z,82.74,19.71
2026-04-14T14:04:00Z,84.93,16.06
2026-04-14T14:05:00Z,84.99,16.03
2026-04-14T14:06:00Z,85.56,17.57
2026-04-14T14:07:00Z,84.51,16.00
2026-04-14T14:08:00Z,83.09,17.39
2026-04-14T14:09:00Z,85.49,15.20
2026-04-14T14:10:00Z,84.03,17.93
2026-04-14T14:11:00Z,87.32,11.75
2026-04-14T14:12:00Z,88.40,13.33
2026-04-14T14:13:00Z,85.27,16.50
2026-04-14T14:14:00Z,89.74,11.92
2026-04-14T14:15:00Z,95.95,4.68
2026-04-14T14:16:00Z,98.31,1.37
2026-04-14T14:17:00Z,97.87,2.48
2026-04-14T14:18:00Z,98.63,1.58
2026-04-14T14:19:00Z,98.54,1.11
2026-04-14T14:20:00Z,98.99,1.01
2026-04-14T14:21:00Z,98.77,1.60
2026-04-14T14:22:00Z,98.78,1.92
2026-04-14T14:23:00Z,98.35,1.87
2026-04-14T14:24:00Z,99.00,1.05
2026-04-14T14:25:00Z,99.00,1.00
2026-04-14T14:26:00Z,99.00,1.00
2026-04-14T14:27:00Z,99.00,1.00
2026-04-14T14:28:00Z,99.00,1.00
