# event_ticker=KXATPMATCH-26JAN06COLDIM
# final_score=7-6(1) 6-3
# score_resolution=6-7 3-6
# match_winner=Raphael Collignon
# fav_player=Grigor Dimitrov
# dog_player=Raphael Collignon
# kalshi_date=2026-01-06
timestamp,Grigor Dimitrov,Raphael Collignon
2026-01-07T21:11:00Z,64.00,
2026-01-07T21:31:00Z,64.00,
2026-01-07T21:36:00Z,64.00,
2026-01-07T21:42:00Z,64.00,39.00
2026-01-07T21:50:00Z,64.00,39.00
2026-01-07T22:01:00Z,64.00,39.00
2026-01-07T22:11:00Z,64.00,39.00
2026-01-07T22:34:00Z,64.00,39.00
2026-01-07T22:54:00Z,64.00,39.00
2026-01-07T23:07:00Z,64.00,39.00
2026-01-07T23:58:00Z,64.00,39.00
2026-01-08T00:25:00Z,64.00,39.00
2026-01-08T00:30:00Z,64.00,39.00
2026-01-08T00:35:00Z,64.00,39.00
2026-01-08T01:09:00Z,64.00,39.00
2026-01-08T02:18:00Z,64.00,39.00
2026-01-08T02:39:00Z,63.00,39.00
2026-01-08T03:34:00Z,63.87,39.00
2026-01-08T03:41:00Z,64.00,39.00
2026-01-08T03:45:00Z,64.00,38.00
2026-01-08T03:46:00Z,64.00,37.00
2026-01-08T03:48:00Z,62.42,37.00
2026-01-08T03:51:00Z,62.42,38.00
2026-01-08T03:52:00Z,63.00,38.00
2026-01-08T03:53:00Z,63.00,38.00
2026-01-08T03:54:00Z,61.00,38.00
2026-01-08T03:56:00Z,61.00,38.00
2026-01-08T03:58:00Z,64.00,38.00
2026-01-08T03:59:00Z,64.00,38.00
2026-01-08T04:00:00Z,64.00,38.00
2026-01-08T04:06:00Z,64.00,38.00
2026-01-08T04:08:00Z,64.00,38.00
2026-01-08T04:11:00Z,63.00,38.00
2026-01-08T04:12:00Z,63.00,38.00
2026-01-08T04:34:00Z,63.00,38.00
2026-01-08T04:36:00Z,63.00,38.00
2026-01-08T04:40:00Z,63.00,38.00
2026-01-08T04:50:00Z,63.00,38.00
2026-01-08T04:54:00Z,63.00,38.00
2026-01-08T04:55:00Z,63.00,38.00
2026-01-08T05:05:00Z,63.00,38.00
2026-01-08T05:10:00Z,63.76,38.00
2026-01-08T05:15:00Z,64.00,38.00
2026-01-08T05:17:00Z,64.00,38.00
2026-01-08T05:18:00Z,64.00,38.00
2026-01-08T05:20:00Z,62.00,38.00
2026-01-08T05:21:00Z,64.00,38.00
2026-01-08T05:22:00Z,64.00,38.00
2026-01-08T05:26:00Z,64.00,38.00
2026-01-08T05:29:00Z,64.00,38.00
2026-01-08T05:30:00Z,64.00,38.00
2026-01-08T05:38:00Z,64.00,38.00
2026-01-08T05:39:00Z,64.00,38.00
2026-01-08T05:42:00Z,64.00,38.00
2026-01-08T05:50:00Z,64.00,38.00
2026-01-08T05:51:00Z,64.00,38.00
2026-01-08T05:55:00Z,64.00,38.00
2026-01-08T06:01:00Z,64.00,38.00
2026-01-08T06:03:00Z,64.00,36.57
2026-01-08T06:05:00Z,64.00,36.57
2026-01-08T06:07:00Z,64.00,36.57
2026-01-08T06:13:00Z,64.00,36.57
2026-01-08T06:15:00Z,64.00,36.57
2026-01-08T06:17:00Z,64.00,36.57
2026-01-08T06:18:00Z,64.00,36.57
2026-01-08T06:19:00Z,64.00,38.00
2026-01-08T06:22:00Z,64.00,38.00
2026-01-08T06:23:00Z,64.00,38.00
2026-01-08T06:25:00Z,64.00,38.00
2026-01-08T06:26:00Z,64.00,38.00
2026-01-08T06:28:00Z,64.00,38.00
2026-01-08T06:30:00Z,64.00,38.00
2026-01-08T06:31:00Z,64.00,38.00
2026-01-08T06:34:00Z,64.00,38.00
2026-01-08T06:40:00Z,64.00,38.00
2026-01-08T06:45:00Z,64.95,38.00
2026-01-08T06:55:00Z,66.00,36.00
2026-01-08T06:57:00Z,66.00,35.00
2026-01-08T06:58:00Z,66.00,35.00
2026-01-08T06:59:00Z,66.00,35.00
2026-01-08T07:00:00Z,67.00,35.00
2026-01-08T07:04:00Z,67.00,36.00
2026-01-08T07:05:00Z,67.00,36.00
2026-01-08T07:08:00Z,67.00,36.00
2026-01-08T07:10:00Z,67.00,36.00
2026-01-08T07:11:00Z,67.00,36.00
2026-01-08T07:12:00Z,67.00,36.00
2026-01-08T07:13:00Z,67.00,36.00
2026-01-08T07:17:00Z,67.00,36.00
2026-01-08T07:18:00Z,67.00,36.00
2026-01-08T07:29:00Z,67.00,35.00
2026-01-08T07:31:00Z,67.00,35.00
2026-01-08T07:33:00Z,67.00,35.57
2026-01-08T07:34:00Z,67.00,35.57
2026-01-08T07:35:00Z,67.00,35.57
2026-01-08T07:38:00Z,67.00,35.57
2026-01-08T07:40:00Z,67.00,35.57
2026-01-08T07:42:00Z,67.00,35.57
2026-01-08T07:43:00Z,67.00,35.57
2026-01-08T07:44:00Z,67.00,35.57
2026-01-08T07:46:00Z,67.00,35.57
2026-01-08T07:47:00Z,67.00,35.57
2026-01-08T07:49:00Z,67.00,35.57
2026-01-08T07:50:00Z,67.00,35.57
2026-01-08T07:51:00Z,67.00,35.57
2026-01-08T07:52:00Z,67.00,35.57
2026-01-08T07:53:00Z,67.00,35.57
2026-01-08T07:56:00Z,67.00,35.57
2026-01-08T07:57:00Z,67.00,35.57
2026-01-08T07:58:00Z,67.00,35.57
2026-01-08T07:59:00Z,67.00,35.57
2026-01-08T08:00:00Z,66.00,36.00
2026-01-08T10:01:00Z,27.53,39.00
2026-01-08T10:02:00Z,20.59,77.06
2026-01-08T10:03:00Z,16.22,82.29
2026-01-08T10:04:00Z,11.80,87.79
2026-01-08T10:05:00Z,10.47,88.36
2026-01-08T10:06:00Z,8.62,91.63
2026-01-08T10:07:00Z,12.98,92.00
2026-01-08T10:08:00Z,10.07,92.02
2026-01-08T10:09:00Z,12.23,89.04
2026-01-08T10:10:00Z,13.49,89.00
2026-01-08T10:11:00Z,13.00,90.00
