# event_ticker=KXATPMATCH-25AUG11TSIBON
# final_score=6-7(4) 6-3 6-4
# score_resolution=6-7 6-3 6-4
# match_winner=Benjamin Bonzi
# fav_player=Benjamin Bonzi
# dog_player=Stefanos Tsitsipas
# kalshi_date=2025-08-11
timestamp,Benjamin Bonzi,Stefanos Tsitsipas
2025-08-11T20:28:00Z,60.08,40.00
2025-08-11T20:29:00Z,62.00,43.00
2025-08-11T20:30:00Z,66.00,42.00
2025-08-11T20:31:00Z,58.00,50.62
2025-08-11T20:32:00Z,19.64,59.97
2025-08-11T20:33:00Z,35.34,63.82
2025-08-11T20:34:00Z,35.34,65.42
2025-08-11T20:36:00Z,33.93,70.09
2025-08-11T20:37:00Z,28.35,71.22
2025-08-11T20:38:00Z,18.63,76.31
2025-08-11T20:39:00Z,27.78,77.77
2025-08-11T20:40:00Z,31.17,70.29
2025-08-11T20:41:00Z,37.27,62.91
2025-08-11T20:42:00Z,37.62,66.82
2025-08-11T20:43:00Z,43.00,57.95
2025-08-11T20:44:00Z,48.56,57.72
2025-08-11T20:45:00Z,48.00,52.72
2025-08-11T20:46:00Z,40.61,62.00
2025-08-11T20:47:00Z,39.26,69.00
2025-08-11T20:48:00Z,36.39,67.00
2025-08-11T20:50:00Z,30.00,71.86
2025-08-11T20:51:00Z,30.00,66.00
2025-08-11T20:52:00Z,36.97,72.84
2025-08-11T20:53:00Z,36.00,72.57
2025-08-11T20:54:00Z,43.88,72.57
2025-08-11T20:55:00Z,43.88,63.00
2025-08-11T20:56:00Z,32.00,72.37
2025-08-11T20:57:00Z,16.77,79.38
2025-08-11T20:58:00Z,25.40,82.61
2025-08-11T20:59:00Z,21.92,75.84
2025-08-11T21:00:00Z,26.47,80.88
2025-08-11T21:01:00Z,18.00,83.75
2025-08-11T21:02:00Z,18.86,82.55
2025-08-11T21:03:00Z,20.25,78.64
2025-08-11T21:04:00Z,21.28,76.50
2025-08-11T21:05:00Z,22.18,78.79
2025-08-11T21:06:00Z,23.59,77.00
2025-08-11T21:07:00Z,24.19,77.28
2025-08-11T21:08:00Z,21.66,77.28
2025-08-11T21:09:00Z,23.11,81.35
2025-08-11T21:10:00Z,31.15,74.09
2025-08-11T21:11:00Z,26.04,73.71
2025-08-11T21:12:00Z,30.93,73.38
2025-08-11T21:13:00Z,30.93,81.28
2025-08-11T21:14:00Z,20.67,84.00
2025-08-11T21:15:00Z,9.57,85.13
2025-08-11T21:16:00Z,13.38,87.00
2025-08-11T21:17:00Z,21.84,83.19
2025-08-11T21:18:00Z,22.00,80.00
2025-08-11T21:19:00Z,22.00,80.00
2025-08-11T21:20:00Z,22.00,80.00
2025-08-11T21:21:00Z,28.05,76.60
2025-08-11T21:22:00Z,29.00,75.18
2025-08-11T21:23:00Z,26.98,73.97
2025-08-11T21:24:00Z,32.49,70.74
2025-08-11T21:25:00Z,35.32,63.96
2025-08-11T21:26:00Z,40.41,57.28
2025-08-11T21:27:00Z,40.00,59.19
2025-08-11T21:28:00Z,42.35,60.11
2025-08-11T21:29:00Z,42.11,62.38
2025-08-11T21:30:00Z,37.57,62.90
2025-08-11T21:31:00Z,40.05,63.00
2025-08-11T21:32:00Z,37.58,63.99
2025-08-11T21:33:00Z,40.13,61.96
2025-08-11T21:34:00Z,41.83,60.05
2025-08-11T21:35:00Z,44.00,58.02
2025-08-11T21:36:00Z,44.00,57.89
2025-08-11T21:37:00Z,50.00,65.00
2025-08-11T21:38:00Z,50.00,65.00
2025-08-11T21:39:00Z,50.00,51.81
2025-08-11T21:40:00Z,50.00,51.23
2025-08-11T21:41:00Z,50.31,58.48
2025-08-11T21:42:00Z,54.80,58.48
2025-08-11T21:43:00Z,41.00,58.48
2025-08-11T21:44:00Z,57.00,56.67
2025-08-11T21:45:00Z,55.85,62.71
2025-08-11T21:47:00Z,55.85,51.01
2025-08-11T21:48:00Z,49.00,59.00
2025-08-11T21:49:00Z,39.56,59.00
2025-08-11T21:50:00Z,48.00,57.00
2025-08-11T21:51:00Z,48.00,54.66
2025-08-11T21:52:00Z,43.83,54.66
2025-08-11T21:53:00Z,40.00,56.00
2025-08-11T21:54:00Z,41.00,55.83
2025-08-11T21:55:00Z,46.00,55.55
2025-08-11T21:56:00Z,46.18,55.55
2025-08-11T21:58:00Z,49.00,55.55
2025-08-11T21:59:00Z,48.89,59.33
2025-08-11T22:00:00Z,48.28,59.78
2025-08-11T22:01:00Z,48.00,53.00
2025-08-11T22:02:00Z,48.00,56.03
2025-08-11T22:03:00Z,40.00,56.03
2025-08-11T22:04:00Z,40.00,60.00
2025-08-11T22:05:00Z,48.00,60.00
2025-08-11T22:06:00Z,49.00,59.34
2025-08-11T22:07:00Z,49.00,60.00
2025-08-11T22:13:00Z,41.90,52.01
2025-08-11T22:14:00Z,41.90,59.00
2025-08-11T22:15:00Z,40.04,59.00
2025-08-11T22:16:00Z,17.21,59.88
2025-08-11T22:17:00Z,46.00,60.00
2025-08-11T22:18:00Z,44.00,59.85
2025-08-11T22:19:00Z,44.00,55.00
2025-08-11T22:21:00Z,28.01,60.00
2025-08-11T22:23:00Z,41.48,60.00
2025-08-11T22:24:00Z,38.67,56.08
2025-08-11T22:28:00Z,38.67,60.00
2025-08-11T22:30:00Z,34.13,60.00
2025-08-11T22:31:00Z,36.00,60.00
2025-08-11T22:32:00Z,38.23,60.00
2025-08-11T22:37:00Z,37.00,57.67
2025-08-11T22:38:00Z,37.00,56.96
2025-08-11T22:39:00Z,37.00,63.00
2025-08-11T22:40:00Z,42.00,62.40
2025-08-11T22:41:00Z,42.00,62.40
2025-08-11T22:42:00Z,42.00,56.00
2025-08-11T22:44:00Z,43.59,62.00
2025-08-11T22:45:00Z,43.03,62.00
2025-08-11T22:46:00Z,43.03,62.00
2025-08-11T22:47:00Z,41.86,62.00
2025-08-11T22:48:00Z,41.86,60.75
2025-08-11T22:49:00Z,44.77,57.06
2025-08-11T22:50:00Z,44.08,57.06
2025-08-11T22:51:00Z,43.46,58.68
2025-08-11T22:52:00Z,43.46,58.00
2025-08-11T22:53:00Z,45.75,54.35
2025-08-11T22:54:00Z,55.39,39.45
2025-08-11T22:55:00Z,58.62,45.48
2025-08-11T22:56:00Z,45.05,55.45
2025-08-11T22:57:00Z,38.06,62.41
2025-08-11T22:58:00Z,38.06,64.00
2025-08-11T22:59:00Z,40.92,60.95
2025-08-11T23:00:00Z,40.98,63.00
2025-08-11T23:01:00Z,41.00,63.00
2025-08-11T23:02:00Z,41.68,63.36
2025-08-11T23:03:00Z,37.37,63.36
2025-08-11T23:04:00Z,37.00,64.00
2025-08-11T23:05:00Z,37.00,64.88
2025-08-11T23:06:00Z,41.60,57.01
2025-08-11T23:07:00Z,43.84,54.70
2025-08-11T23:08:00Z,52.19,51.21
2025-08-11T23:09:00Z,56.34,55.30
2025-08-11T23:10:00Z,71.41,33.65
2025-08-11T23:11:00Z,75.45,26.20
2025-08-11T23:12:00Z,78.96,19.54
2025-08-11T23:13:00Z,80.11,20.35
2025-08-11T23:14:00Z,80.87,18.23
2025-08-11T23:15:00Z,83.98,13.91
2025-08-11T23:16:00Z,83.90,17.16
2025-08-11T23:17:00Z,84.65,18.25
2025-08-11T23:18:00Z,79.67,18.78
2025-08-11T23:19:00Z,79.67,17.81
2025-08-11T23:20:00Z,79.93,23.59
2025-08-11T23:21:00Z,77.08,23.60
2025-08-11T23:22:00Z,82.72,20.43
2025-08-11T23:23:00Z,78.74,15.66
2025-08-11T23:24:00Z,87.58,19.39
2025-08-11T23:25:00Z,91.95,5.89
2025-08-11T23:26:00Z,95.06,3.48
2025-08-11T23:27:00Z,93.43,6.82
2025-08-11T23:28:00Z,92.51,10.72
2025-08-11T23:29:00Z,94.45,11.69
2025-08-11T23:30:00Z,88.40,12.84
2025-08-11T23:31:00Z,87.78,11.52
2025-08-11T23:32:00Z,95.52,7.73
2025-08-11T23:33:00Z,98.27,3.09
2025-08-11T23:34:00Z,99.00,3.09
2025-08-11T23:35:00Z,99.00,3.09
2025-08-11T23:36:00Z,99.00,3.09
2025-08-11T23:37:00Z,99.00,3.09
2025-08-11T23:39:00Z,99.00,3.09
2025-08-11T23:40:00Z,99.00,3.09
2025-08-11T23:41:00Z,99.00,3.09
