# event_ticker=KXATPMATCH-26JUN08BAUGIR
# final_score=7-6(3) 7-5
# score_resolution=7-6 7-5
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Roberto Bautista Agut
# kalshi_date=2026-06-08
timestamp,Roberto Bautista Agut,Marcos Giron
2026-06-09T03:48:00Z,44.00,58.00
2026-06-09T03:50:00Z,44.00,58.00
2026-06-09T03:51:00Z,43.00,58.91
2026-06-09T03:52:00Z,43.00,58.91
2026-06-09T03:55:00Z,43.00,59.00
2026-06-09T03:57:00Z,43.00,59.00
2026-06-09T03:58:00Z,43.00,59.00
2026-06-09T03:59:00Z,43.00,59.00
2026-06-09T04:00:00Z,43.00,59.00
2026-06-09T04:01:00Z,43.00,59.00
2026-06-09T04:02:00Z,43.00,59.00
2026-06-09T04:03:00Z,43.00,59.00
2026-06-09T04:04:00Z,43.00,58.72
2026-06-09T04:05:00Z,43.00,58.86
2026-06-09T04:06:00Z,43.00,59.00
2026-06-09T04:08:00Z,43.00,59.00
2026-06-09T04:12:00Z,43.00,59.00
2026-06-09T04:13:00Z,43.00,59.00
2026-06-09T04:16:00Z,43.00,59.00
2026-06-09T04:17:00Z,43.00,59.00
2026-06-09T04:20:00Z,43.00,59.00
2026-06-09T04:21:00Z,43.00,59.00
2026-06-09T04:22:00Z,43.00,59.00
2026-06-09T04:23:00Z,43.00,59.00
2026-06-09T04:24:00Z,43.00,59.00
2026-06-09T04:25:00Z,43.00,59.00
2026-06-09T04:27:00Z,43.00,57.04
2026-06-09T04:29:00Z,43.00,59.00
2026-06-09T04:30:00Z,43.00,59.00
2026-06-09T04:33:00Z,43.00,58.00
2026-06-09T04:34:00Z,43.00,58.00
2026-06-09T04:36:00Z,43.00,59.00
2026-06-09T04:37:00Z,43.56,59.00
2026-06-09T04:38:00Z,44.00,59.00
2026-06-09T04:39:00Z,44.00,56.00
2026-06-09T04:43:00Z,44.00,56.00
2026-06-09T04:44:00Z,44.00,58.00
2026-06-09T04:45:00Z,44.00,58.00
2026-06-09T04:46:00Z,44.00,58.00
2026-06-09T04:47:00Z,44.00,58.00
2026-06-09T04:48:00Z,44.00,58.00
2026-06-09T04:50:00Z,44.00,58.00
2026-06-09T04:51:00Z,44.00,58.00
2026-06-09T04:53:00Z,44.00,58.00
2026-06-09T04:54:00Z,44.00,58.00
2026-06-09T04:55:00Z,44.00,58.00
2026-06-09T04:57:00Z,44.00,58.00
2026-06-09T04:58:00Z,44.00,58.00
2026-06-09T04:59:00Z,44.00,58.00
2026-06-09T05:00:00Z,44.00,57.01
2026-06-09T05:01:00Z,44.00,56.00
2026-06-09T05:02:00Z,44.00,58.00
2026-06-09T05:04:00Z,44.00,58.00
2026-06-09T05:05:00Z,44.00,58.00
2026-06-09T05:06:00Z,44.00,58.00
2026-06-09T05:07:00Z,44.00,58.00
2026-06-09T05:08:00Z,44.00,58.00
2026-06-09T05:09:00Z,44.00,58.00
2026-06-09T05:13:00Z,44.00,58.00
2026-06-09T05:17:00Z,44.00,58.00
2026-06-09T05:18:00Z,44.00,58.00
2026-06-09T05:24:00Z,44.00,58.00
2026-06-09T05:27:00Z,44.00,58.00
2026-06-09T05:28:00Z,44.00,58.00
2026-06-09T05:29:00Z,44.00,58.00
2026-06-09T05:30:00Z,44.00,57.00
2026-06-09T05:31:00Z,44.00,57.00
2026-06-09T05:32:00Z,44.00,58.00
2026-06-09T05:33:00Z,44.00,58.00
2026-06-09T05:34:00Z,43.00,58.00
2026-06-09T05:36:00Z,44.00,58.00
2026-06-09T05:38:00Z,43.00,58.00
2026-06-09T05:39:00Z,44.00,58.00
2026-06-09T05:41:00Z,44.00,58.00
2026-06-09T05:42:00Z,44.00,57.00
2026-06-09T05:43:00Z,44.00,57.23
2026-06-09T05:44:00Z,44.00,57.00
2026-06-09T05:45:00Z,44.00,58.00
2026-06-09T05:46:00Z,44.00,57.00
2026-06-09T05:47:00Z,44.00,58.00
2026-06-09T05:48:00Z,44.00,58.00
2026-06-09T05:50:00Z,44.00,58.00
2026-06-09T05:53:00Z,44.00,57.00
2026-06-09T05:58:00Z,44.00,58.00
2026-06-09T06:00:00Z,44.00,58.00
2026-06-09T06:01:00Z,44.00,58.00
2026-06-09T06:05:00Z,44.00,58.00
2026-06-09T06:06:00Z,44.00,58.00
2026-06-09T06:07:00Z,44.00,58.00
2026-06-09T06:08:00Z,44.00,58.00
2026-06-09T06:09:00Z,44.00,58.00
2026-06-09T06:10:00Z,42.60,58.00
2026-06-09T06:12:00Z,44.00,58.00
2026-06-09T06:13:00Z,44.00,58.00
2026-06-09T06:15:00Z,44.00,58.00
2026-06-09T06:17:00Z,44.00,58.00
2026-06-09T06:21:00Z,42.00,58.00
2026-06-09T06:22:00Z,43.00,58.00
2026-06-09T06:24:00Z,43.00,58.00
2026-06-09T06:25:00Z,43.00,58.00
2026-06-09T06:26:00Z,42.83,58.00
2026-06-09T06:27:00Z,43.00,58.15
2026-06-09T06:28:00Z,44.54,57.00
2026-06-09T06:29:00Z,44.54,57.00
2026-06-09T06:30:00Z,45.00,57.00
2026-06-09T06:31:00Z,45.00,57.00
2026-06-09T06:32:00Z,45.00,57.00
2026-06-09T06:33:00Z,42.31,57.00
2026-06-09T06:34:00Z,41.00,57.00
2026-06-09T06:37:00Z,41.00,58.00
2026-06-09T06:38:00Z,41.00,57.00
2026-06-09T06:40:00Z,41.00,57.00
2026-06-09T06:41:00Z,41.00,58.00
2026-06-09T06:42:00Z,43.00,58.00
2026-06-09T06:43:00Z,43.00,58.00
2026-06-09T06:45:00Z,43.00,58.00
2026-06-09T06:46:00Z,43.00,58.00
2026-06-09T06:47:00Z,43.00,58.00
2026-06-09T06:49:00Z,42.10,58.00
2026-06-09T06:50:00Z,42.10,58.00
2026-06-09T06:53:00Z,43.00,58.95
2026-06-09T06:57:00Z,43.00,58.95
2026-06-09T06:58:00Z,43.00,59.00
2026-06-09T06:59:00Z,43.00,59.00
2026-06-09T07:00:00Z,43.00,59.00
2026-06-09T07:02:00Z,43.00,59.00
2026-06-09T07:03:00Z,43.24,57.61
2026-06-09T07:04:00Z,43.70,57.53
2026-06-09T07:05:00Z,43.00,57.00
2026-06-09T07:08:00Z,43.00,57.00
2026-06-09T07:09:00Z,43.00,58.00
2026-06-09T07:10:00Z,43.00,58.00
2026-06-09T07:11:00Z,43.00,58.00
2026-06-09T07:12:00Z,43.00,58.00
2026-06-09T07:13:00Z,43.00,58.00
2026-06-09T07:14:00Z,43.00,59.00
2026-06-09T07:17:00Z,43.00,58.00
2026-06-09T07:18:00Z,43.00,58.00
2026-06-09T07:19:00Z,43.00,59.00
2026-06-09T07:20:00Z,43.00,59.00
2026-06-09T07:21:00Z,43.00,59.00
2026-06-09T07:22:00Z,43.00,59.00
2026-06-09T07:23:00Z,43.00,59.00
2026-06-09T07:25:00Z,43.00,59.00
2026-06-09T07:26:00Z,43.00,59.00
2026-06-09T07:28:00Z,43.00,59.00
2026-06-09T07:29:00Z,43.00,59.00
2026-06-09T07:30:00Z,43.00,59.00
2026-06-09T07:32:00Z,43.00,59.00
2026-06-09T07:33:00Z,43.00,59.00
2026-06-09T07:35:00Z,43.00,59.00
2026-06-09T07:38:00Z,43.00,59.00
2026-06-09T07:40:00Z,43.00,59.00
2026-06-09T07:41:00Z,43.00,59.00
2026-06-09T07:45:00Z,42.00,59.00
2026-06-09T07:51:00Z,42.00,59.00
2026-06-09T07:52:00Z,42.00,59.00
2026-06-09T07:53:00Z,42.00,59.00
2026-06-09T07:56:00Z,42.00,59.00
2026-06-09T07:57:00Z,42.00,59.00
2026-06-09T07:58:00Z,42.00,59.00
2026-06-09T08:02:00Z,42.00,59.00
2026-06-09T08:03:00Z,42.00,59.00
2026-06-09T08:05:00Z,42.00,59.00
2026-06-09T08:08:00Z,42.00,59.00
2026-06-09T08:09:00Z,42.00,59.00
2026-06-09T08:10:00Z,42.00,59.00
2026-06-09T08:11:00Z,42.00,59.00
2026-06-09T08:13:00Z,42.00,59.00
2026-06-09T08:14:00Z,42.00,59.00
2026-06-09T08:21:00Z,42.00,60.00
2026-06-09T08:22:00Z,42.00,60.00
2026-06-09T08:23:00Z,42.00,60.00
2026-06-09T08:24:00Z,42.00,60.00
2026-06-09T08:26:00Z,42.00,60.00
2026-06-09T08:27:00Z,42.00,60.00
2026-06-09T08:28:00Z,42.00,60.00
2026-06-09T08:29:00Z,42.00,60.00
2026-06-09T08:30:00Z,42.00,60.00
2026-06-09T08:31:00Z,42.00,60.00
2026-06-09T08:32:00Z,42.00,60.00
2026-06-09T08:33:00Z,41.00,60.00
2026-06-09T08:34:00Z,41.00,60.00
2026-06-09T08:35:00Z,41.00,60.00
2026-06-09T08:38:00Z,42.00,59.00
2026-06-09T08:39:00Z,42.00,59.00
2026-06-09T08:40:00Z,42.00,59.00
2026-06-09T08:41:00Z,42.00,59.00
2026-06-09T08:44:00Z,42.00,59.00
2026-06-09T08:46:00Z,42.00,59.00
2026-06-09T08:47:00Z,42.00,59.00
2026-06-09T08:48:00Z,42.00,59.00
2026-06-09T08:50:00Z,42.00,59.00
2026-06-09T08:52:00Z,42.00,59.00
2026-06-09T08:53:00Z,42.00,59.00
2026-06-09T08:54:00Z,42.00,59.00
2026-06-09T08:57:00Z,42.00,59.00
2026-06-09T08:58:00Z,42.00,59.00
2026-06-09T08:59:00Z,42.00,59.00
2026-06-09T09:00:00Z,42.00,59.00
2026-06-09T09:01:00Z,42.00,59.00
2026-06-09T09:02:00Z,42.00,59.00
2026-06-09T09:03:00Z,42.00,59.00
2026-06-09T09:04:00Z,41.50,59.00
2026-06-09T09:05:00Z,41.00,59.00
2026-06-09T09:06:00Z,42.00,59.00
2026-06-09T09:07:00Z,42.00,59.00
2026-06-09T09:08:00Z,42.00,59.00
2026-06-09T09:09:00Z,42.00,59.00
2026-06-09T09:10:00Z,42.00,59.00
2026-06-09T09:11:00Z,41.97,59.00
2026-06-09T09:12:00Z,43.00,59.00
2026-06-09T09:13:00Z,42.91,59.00
2026-06-09T09:14:00Z,43.00,59.00
2026-06-09T09:15:00Z,43.00,59.00
2026-06-09T09:16:00Z,43.00,59.00
2026-06-09T09:17:00Z,42.99,58.99
2026-06-09T09:18:00Z,47.00,55.01
2026-06-09T09:19:00Z,46.11,54.00
2026-06-09T09:20:00Z,46.00,56.00
2026-06-09T09:21:00Z,46.00,55.00
2026-06-09T09:23:00Z,42.38,57.22
2026-06-09T09:24:00Z,43.00,59.00
2026-06-09T09:25:00Z,44.00,57.02
2026-06-09T09:26:00Z,44.93,55.35
2026-06-09T09:27:00Z,45.18,56.00
2026-06-09T09:28:00Z,44.99,56.00
2026-06-09T09:29:00Z,44.00,56.09
2026-06-09T09:30:00Z,44.08,56.00
2026-06-09T09:31:00Z,46.00,54.40
2026-06-09T09:32:00Z,46.24,54.00
2026-06-09T09:33:00Z,47.00,54.00
2026-06-09T09:34:00Z,47.00,55.00
2026-06-09T09:35:00Z,44.00,56.03
2026-06-09T09:36:00Z,46.32,53.58
2026-06-09T09:37:00Z,49.82,50.81
2026-06-09T09:38:00Z,50.98,52.02
2026-06-09T09:39:00Z,47.52,53.43
2026-06-09T09:40:00Z,44.97,54.36
2026-06-09T09:41:00Z,48.71,52.89
2026-06-09T09:42:00Z,49.96,51.00
2026-06-09T09:43:00Z,49.76,51.00
2026-06-09T09:44:00Z,50.69,52.21
2026-06-09T09:45:00Z,51.70,48.28
2026-06-09T09:46:00Z,49.86,46.94
2026-06-09T09:47:00Z,48.00,53.49
2026-06-09T09:48:00Z,49.24,51.15
2026-06-09T09:49:00Z,50.57,51.00
2026-06-09T09:50:00Z,48.51,51.80
2026-06-09T09:51:00Z,48.62,52.00
2026-06-09T09:52:00Z,49.00,52.00
2026-06-09T09:53:00Z,48.00,53.18
2026-06-09T09:54:00Z,44.69,56.48
2026-06-09T09:55:00Z,38.53,63.55
2026-06-09T09:56:00Z,31.25,68.13
2026-06-09T09:57:00Z,26.22,72.49
2026-06-09T09:58:00Z,28.79,70.53
2026-06-09T09:59:00Z,27.62,73.25
2026-06-09T10:00:00Z,19.60,77.76
2026-06-09T10:01:00Z,18.27,81.98
2026-06-09T10:02:00Z,18.00,82.34
2026-06-09T10:03:00Z,18.00,82.00
2026-06-09T10:04:00Z,20.30,80.63
2026-06-09T10:05:00Z,18.62,80.87
2026-06-09T10:06:00Z,18.00,84.00
2026-06-09T10:07:00Z,18.64,81.00
2026-06-09T10:08:00Z,20.00,80.66
2026-06-09T10:09:00Z,19.63,81.81
2026-06-09T10:10:00Z,20.77,79.20
2026-06-09T10:11:00Z,20.25,78.94
2026-06-09T10:12:00Z,19.18,81.46
2026-06-09T10:13:00Z,19.00,82.00
2026-06-09T10:14:00Z,19.00,81.56
2026-06-09T10:15:00Z,19.00,82.05
2026-06-09T10:16:00Z,7.25,93.99
2026-06-09T10:17:00Z,4.45,95.38
2026-06-09T10:18:00Z,3.13,96.92
2026-06-09T10:19:00Z,3.41,96.59
2026-06-09T10:20:00Z,2.90,97.00
2026-06-09T10:21:00Z,2.37,97.01
2026-06-09T10:22:00Z,2.48,96.98
2026-06-09T10:23:00Z,2.96,97.71
2026-06-09T10:24:00Z,2.68,97.89
2026-06-09T10:25:00Z,3.77,98.00
2026-06-09T10:26:00Z,3.56,97.37
2026-06-09T10:27:00Z,4.05,97.00
2026-06-09T10:28:00Z,6.25,92.99
2026-06-09T10:29:00Z,6.54,94.82
2026-06-09T10:30:00Z,2.82,97.38
2026-06-09T10:31:00Z,1.96,99.00
2026-06-09T10:32:00Z,2.89,98.00
2026-06-09T10:33:00Z,1.01,98.96
2026-06-09T10:34:00Z,1.01,99.00
2026-06-09T10:35:00Z,1.01,99.00
2026-06-09T10:36:00Z,2.00,98.00
2026-06-09T10:37:00Z,3.00,97.14
2026-06-09T10:38:00Z,3.72,95.85
2026-06-09T10:39:00Z,10.44,90.32
2026-06-09T10:40:00Z,7.15,93.23
2026-06-09T10:41:00Z,2.22,98.04
2026-06-09T10:42:00Z,15.42,90.42
2026-06-09T10:43:00Z,20.67,81.00
2026-06-09T10:44:00Z,18.19,81.96
2026-06-09T10:45:00Z,21.04,79.20
2026-06-09T10:46:00Z,16.79,84.74
2026-06-09T10:47:00Z,20.09,76.71
2026-06-09T10:48:00Z,25.52,73.63
2026-06-09T10:49:00Z,26.45,73.85
2026-06-09T10:50:00Z,23.79,75.74
2026-06-09T10:51:00Z,23.22,78.25
2026-06-09T10:52:00Z,20.60,79.96
2026-06-09T10:53:00Z,20.94,81.63
2026-06-09T10:54:00Z,11.11,88.70
2026-06-09T10:55:00Z,13.65,90.50
2026-06-09T10:56:00Z,18.00,84.81
2026-06-09T10:57:00Z,7.35,94.22
2026-06-09T10:58:00Z,1.00,99.00
2026-06-09T10:59:00Z,1.00,99.00
2026-06-09T11:00:00Z,1.00,99.00
2026-06-09T11:01:00Z,1.00,99.00
2026-06-09T11:02:00Z,1.00,99.00
