# event_ticker=KXATPMATCH-25OCT24DEBER
# final_score=6-1 7-6(4)
# score_resolution=6-1 7-6
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Matteo Berrettini
# kalshi_date=2025-10-24
timestamp,Alex de Minaur,Matteo Berrettini
2025-10-23T23:48:00Z,74.00,
2025-10-24T00:10:00Z,74.00,
2025-10-24T00:16:00Z,74.00,
2025-10-24T00:19:00Z,74.00,
2025-10-24T00:23:00Z,74.00,
2025-10-24T00:36:00Z,74.00,28.00
2025-10-24T00:47:00Z,74.00,28.00
2025-10-24T01:09:00Z,74.00,28.00
2025-10-24T01:18:00Z,74.00,28.00
2025-10-24T01:19:00Z,74.00,28.00
2025-10-24T01:29:00Z,74.00,28.00
2025-10-24T01:36:00Z,72.29,28.00
2025-10-24T01:41:00Z,74.00,28.00
2025-10-24T01:43:00Z,74.00,28.00
2025-10-24T01:46:00Z,74.00,28.00
2025-10-24T01:48:00Z,74.00,28.00
2025-10-24T01:49:00Z,74.00,28.00
2025-10-24T01:51:00Z,74.00,28.00
2025-10-24T01:55:00Z,74.00,28.00
2025-10-24T01:58:00Z,74.00,28.00
2025-10-24T02:04:00Z,74.00,28.00
2025-10-24T02:05:00Z,74.00,28.00
2025-10-24T02:16:00Z,74.00,28.00
2025-10-24T02:29:00Z,74.00,28.00
2025-10-24T02:32:00Z,74.00,28.00
2025-10-24T02:51:00Z,74.00,28.00
2025-10-24T02:54:00Z,74.00,28.00
2025-10-24T02:56:00Z,74.00,28.00
2025-10-24T03:00:00Z,74.00,28.00
2025-10-24T03:04:00Z,74.00,28.00
2025-10-24T03:07:00Z,74.00,28.00
2025-10-24T03:08:00Z,72.00,28.00
2025-10-24T03:09:00Z,74.00,28.00
2025-10-24T03:12:00Z,74.00,28.00
2025-10-24T03:14:00Z,74.00,28.00
2025-10-24T03:15:00Z,74.00,28.00
2025-10-24T03:22:00Z,74.00,28.00
2025-10-24T03:23:00Z,74.00,27.00
2025-10-24T03:24:00Z,74.00,27.00
2025-10-24T03:26:00Z,74.00,27.00
2025-10-24T03:28:00Z,74.00,28.00
2025-10-24T03:30:00Z,74.00,28.00
2025-10-24T03:32:00Z,74.00,28.00
2025-10-24T03:35:00Z,74.00,28.00
2025-10-24T03:36:00Z,74.00,28.00
2025-10-24T03:38:00Z,74.00,28.00
2025-10-24T03:41:00Z,74.00,28.00
2025-10-24T03:57:00Z,74.00,28.00
2025-10-24T04:00:00Z,74.00,28.00
2025-10-24T04:06:00Z,74.00,28.00
2025-10-24T04:09:00Z,74.00,28.00
2025-10-24T04:12:00Z,74.00,28.00
2025-10-24T04:14:00Z,74.00,28.00
2025-10-24T04:15:00Z,74.00,28.00
2025-10-24T04:18:00Z,74.00,28.00
2025-10-24T04:20:00Z,74.00,28.00
2025-10-24T04:21:00Z,74.00,27.00
2025-10-24T04:23:00Z,74.00,28.00
2025-10-24T04:24:00Z,74.00,28.00
2025-10-24T04:26:00Z,74.00,28.00
2025-10-24T04:28:00Z,74.00,28.00
2025-10-24T04:30:00Z,74.00,28.00
2025-10-24T04:33:00Z,74.00,28.00
2025-10-24T04:34:00Z,74.00,28.00
2025-10-24T04:35:00Z,74.00,28.00
2025-10-24T04:37:00Z,74.00,28.00
2025-10-24T04:40:00Z,74.00,28.00
2025-10-24T04:41:00Z,74.00,27.00
2025-10-24T04:45:00Z,74.00,27.00
2025-10-24T04:46:00Z,74.00,27.00
2025-10-24T04:49:00Z,74.00,27.00
2025-10-24T04:50:00Z,73.00,28.00
2025-10-24T04:52:00Z,74.00,28.00
2025-10-24T04:53:00Z,74.00,28.00
2025-10-24T04:54:00Z,74.00,28.00
2025-10-24T05:02:00Z,74.00,28.00
2025-10-24T05:03:00Z,74.00,28.00
2025-10-24T05:04:00Z,74.00,28.00
2025-10-24T05:05:00Z,74.00,28.00
2025-10-24T05:17:00Z,74.00,28.00
2025-10-24T05:18:00Z,74.00,28.00
2025-10-24T05:20:00Z,74.00,28.00
2025-10-24T05:21:00Z,74.00,28.00
2025-10-24T05:22:00Z,74.00,28.00
2025-10-24T05:23:00Z,74.00,28.00
2025-10-24T05:25:00Z,74.00,28.00
2025-10-24T05:26:00Z,74.00,28.00
2025-10-24T05:31:00Z,74.00,28.00
2025-10-24T05:38:00Z,74.00,28.00
2025-10-24T05:40:00Z,74.00,28.00
2025-10-24T05:41:00Z,74.00,28.00
2025-10-24T05:43:00Z,74.00,28.00
2025-10-24T05:45:00Z,74.00,28.00
2025-10-24T05:50:00Z,74.00,28.00
2025-10-24T05:52:00Z,74.00,28.00
2025-10-24T05:56:00Z,74.00,28.00
2025-10-24T06:03:00Z,74.00,28.00
2025-10-24T06:11:00Z,74.00,28.00
2025-10-24T06:14:00Z,74.00,28.00
2025-10-24T06:21:00Z,74.00,28.00
2025-10-24T06:23:00Z,74.00,28.00
2025-10-24T06:26:00Z,74.00,28.00
2025-10-24T06:28:00Z,74.00,28.00
2025-10-24T06:39:00Z,74.00,28.00
2025-10-24T06:51:00Z,74.00,28.00
2025-10-24T06:52:00Z,74.00,28.00
2025-10-24T06:53:00Z,74.00,28.00
2025-10-24T06:54:00Z,74.00,28.00
2025-10-24T06:56:00Z,74.00,28.00
2025-10-24T06:57:00Z,75.85,27.00
2025-10-24T06:58:00Z,76.89,27.00
2025-10-24T06:59:00Z,77.00,27.00
2025-10-24T07:03:00Z,77.00,26.00
2025-10-24T07:06:00Z,78.00,25.00
2025-10-24T07:07:00Z,78.00,26.00
2025-10-24T07:08:00Z,78.00,26.00
2025-10-24T07:09:00Z,78.00,26.00
2025-10-24T07:10:00Z,78.00,25.00
2025-10-24T07:11:00Z,78.00,25.00
2025-10-24T07:12:00Z,74.00,26.00
2025-10-24T07:13:00Z,75.35,27.00
2025-10-24T07:14:00Z,75.35,26.00
2025-10-24T07:21:00Z,77.00,26.00
2025-10-24T07:22:00Z,77.00,26.00
2025-10-24T07:23:00Z,77.00,26.00
2025-10-24T07:29:00Z,77.00,26.00
2025-10-24T07:32:00Z,77.00,26.00
2025-10-24T07:35:00Z,76.96,26.00
2025-10-24T07:41:00Z,76.96,26.00
2025-10-24T07:43:00Z,77.00,26.00
2025-10-24T07:45:00Z,77.00,26.00
2025-10-24T07:47:00Z,77.00,26.00
2025-10-24T07:52:00Z,77.00,26.00
2025-10-24T07:53:00Z,77.00,26.00
2025-10-24T07:56:00Z,77.00,26.00
2025-10-24T07:59:00Z,77.00,26.00
2025-10-24T08:06:00Z,77.00,26.00
2025-10-24T08:07:00Z,77.00,26.00
2025-10-24T08:08:00Z,77.00,26.00
2025-10-24T08:14:00Z,77.00,26.00
2025-10-24T08:26:00Z,77.00,26.00
2025-10-24T08:31:00Z,77.00,26.00
2025-10-24T08:38:00Z,77.00,26.00
2025-10-24T08:43:00Z,77.00,26.00
2025-10-24T08:50:00Z,77.00,26.00
2025-10-24T08:52:00Z,77.00,26.00
2025-10-24T09:07:00Z,77.00,26.00
2025-10-24T09:20:00Z,77.00,26.00
2025-10-24T09:28:00Z,77.00,26.00
2025-10-24T09:29:00Z,77.00,26.00
2025-10-24T09:30:00Z,77.00,26.00
2025-10-24T09:31:00Z,77.00,26.00
2025-10-24T09:34:00Z,77.00,26.00
2025-10-24T09:37:00Z,77.00,26.00
2025-10-24T09:39:00Z,77.00,26.00
2025-10-24T09:42:00Z,77.00,26.00
2025-10-24T09:45:00Z,77.00,26.00
2025-10-24T09:49:00Z,76.00,26.00
2025-10-24T09:50:00Z,76.00,26.00
2025-10-24T09:52:00Z,76.00,26.00
2025-10-24T09:59:00Z,77.00,26.00
2025-10-24T10:00:00Z,77.00,26.00
2025-10-24T10:01:00Z,77.00,26.00
2025-10-24T10:04:00Z,77.00,26.00
2025-10-24T10:05:00Z,77.00,26.00
2025-10-24T10:07:00Z,77.00,26.00
2025-10-24T10:09:00Z,77.00,26.00
2025-10-24T10:10:00Z,77.00,26.00
2025-10-24T10:12:00Z,77.00,26.00
2025-10-24T10:17:00Z,76.00,26.00
2025-10-24T10:19:00Z,76.00,26.00
2025-10-24T10:21:00Z,76.00,26.00
2025-10-24T10:22:00Z,76.00,26.00
2025-10-24T10:23:00Z,76.00,26.00
2025-10-24T10:26:00Z,75.59,26.00
2025-10-24T10:30:00Z,75.59,26.00
2025-10-24T10:31:00Z,75.59,26.00
2025-10-24T10:32:00Z,76.00,26.00
2025-10-24T10:40:00Z,76.00,26.00
2025-10-24T10:49:00Z,76.00,26.00
2025-10-24T10:51:00Z,76.00,26.00
2025-10-24T10:52:00Z,76.00,26.00
2025-10-24T10:55:00Z,76.00,26.00
2025-10-24T10:56:00Z,76.00,26.00
2025-10-24T10:58:00Z,76.00,26.00
2025-10-24T11:00:00Z,76.00,26.00
2025-10-24T11:02:00Z,76.00,26.00
2025-10-24T11:07:00Z,76.00,26.00
2025-10-24T11:10:00Z,76.00,26.00
2025-10-24T11:11:00Z,76.00,26.00
2025-10-24T11:12:00Z,76.00,26.00
2025-10-24T11:13:00Z,76.00,26.00
2025-10-24T11:15:00Z,76.00,26.00
2025-10-24T11:17:00Z,76.00,26.00
2025-10-24T11:18:00Z,76.00,26.00
2025-10-24T11:19:00Z,76.00,26.00
2025-10-24T11:20:00Z,76.00,26.00
2025-10-24T11:21:00Z,76.00,26.00
2025-10-24T11:22:00Z,76.00,26.00
2025-10-24T11:23:00Z,76.00,26.00
2025-10-24T11:25:00Z,76.00,26.00
2025-10-24T11:26:00Z,76.00,26.00
2025-10-24T11:27:00Z,76.00,26.00
2025-10-24T11:28:00Z,75.13,26.00
2025-10-24T11:29:00Z,75.00,26.00
2025-10-24T11:30:00Z,75.00,26.00
2025-10-24T11:31:00Z,75.15,26.00
2025-10-24T11:32:00Z,76.33,26.00
2025-10-24T11:33:00Z,76.33,25.00
2025-10-24T11:34:00Z,76.00,26.00
2025-10-24T11:36:00Z,76.00,26.00
2025-10-24T11:37:00Z,77.00,25.00
2025-10-24T11:38:00Z,77.00,24.00
2025-10-24T11:39:00Z,77.00,24.00
2025-10-24T11:40:00Z,77.00,24.87
2025-10-24T11:41:00Z,77.00,24.87
2025-10-24T11:42:00Z,76.01,25.27
2025-10-24T11:43:00Z,73.90,27.44
2025-10-24T11:44:00Z,74.13,28.00
2025-10-24T11:45:00Z,71.24,30.63
2025-10-24T11:46:00Z,73.37,29.46
2025-10-24T11:47:00Z,78.00,29.46
2025-10-24T11:48:00Z,78.00,23.75
2025-10-24T11:49:00Z,80.39,23.25
2025-10-24T11:50:00Z,77.76,25.82
2025-10-24T11:51:00Z,75.87,26.66
2025-10-24T11:52:00Z,81.24,18.05
2025-10-24T11:53:00Z,88.87,13.11
2025-10-24T11:54:00Z,92.00,10.24
2025-10-24T11:55:00Z,89.52,10.90
2025-10-24T11:56:00Z,90.00,10.84
2025-10-24T11:57:00Z,90.00,8.67
2025-10-24T11:58:00Z,92.70,9.73
2025-10-24T11:59:00Z,93.54,7.98
2025-10-24T12:00:00Z,93.67,7.36
2025-10-24T12:01:00Z,93.50,8.51
2025-10-24T12:02:00Z,95.00,8.00
2025-10-24T12:03:00Z,93.28,5.86
2025-10-24T12:04:00Z,93.01,3.93
2025-10-24T12:05:00Z,95.23,7.24
2025-10-24T12:06:00Z,93.00,6.18
2025-10-24T12:07:00Z,92.15,8.00
2025-10-24T12:08:00Z,92.88,8.00
2025-10-24T12:09:00Z,94.00,7.50
2025-10-24T12:10:00Z,94.00,6.84
2025-10-24T12:11:00Z,93.00,6.84
2025-10-24T12:12:00Z,93.43,8.00
2025-10-24T12:13:00Z,92.73,8.00
2025-10-24T12:14:00Z,96.00,5.02
2025-10-24T12:15:00Z,96.55,5.00
2025-10-24T12:16:00Z,96.00,4.10
2025-10-24T12:17:00Z,96.81,6.70
2025-10-24T12:18:00Z,94.23,6.18
2025-10-24T12:19:00Z,95.58,8.35
2025-10-24T12:20:00Z,94.00,8.25
2025-10-24T12:21:00Z,94.00,8.00
2025-10-24T12:22:00Z,94.00,8.75
2025-10-24T12:23:00Z,92.61,10.00
2025-10-24T12:24:00Z,94.00,8.82
2025-10-24T12:25:00Z,92.22,8.32
2025-10-24T12:26:00Z,96.00,8.83
2025-10-24T12:27:00Z,97.17,8.83
2025-10-24T12:28:00Z,97.85,3.00
2025-10-24T12:29:00Z,98.08,2.17
2025-10-24T12:30:00Z,97.00,2.00
2025-10-24T12:31:00Z,97.97,2.00
2025-10-24T12:32:00Z,98.00,2.00
2025-10-24T12:33:00Z,96.70,2.70
2025-10-24T12:34:00Z,94.01,8.22
2025-10-24T12:35:00Z,91.16,4.88
2025-10-24T12:36:00Z,90.00,9.26
2025-10-24T12:37:00Z,91.00,9.95
2025-10-24T12:38:00Z,89.63,11.20
2025-10-24T12:39:00Z,88.79,11.41
2025-10-24T12:40:00Z,89.00,14.51
2025-10-24T12:41:00Z,85.86,15.30
2025-10-24T12:42:00Z,86.54,11.16
2025-10-24T12:43:00Z,93.00,9.71
2025-10-24T12:44:00Z,92.00,9.43
2025-10-24T12:45:00Z,89.20,9.87
2025-10-24T12:46:00Z,89.20,11.00
2025-10-24T12:47:00Z,92.46,5.69
2025-10-24T12:48:00Z,97.04,3.38
2025-10-24T12:49:00Z,97.68,3.00
2025-10-24T12:50:00Z,97.46,2.03
2025-10-24T12:51:00Z,97.89,2.21
2025-10-24T12:52:00Z,99.00,2.71
2025-10-24T12:53:00Z,97.61,1.55
2025-10-24T12:54:00Z,97.81,1.28
2025-10-24T12:55:00Z,99.00,1.00
2025-10-24T12:56:00Z,99.00,2.00
2025-10-24T12:57:00Z,99.00,1.61
2025-10-24T12:58:00Z,99.00,2.06
2025-10-24T12:59:00Z,99.00,2.21
2025-10-24T13:00:00Z,98.00,2.57
2025-10-24T13:01:00Z,99.00,1.55
2025-10-24T13:02:00Z,99.00,1.00
2025-10-24T13:03:00Z,99.00,1.75
2025-10-24T13:04:00Z,99.00,2.79
2025-10-24T13:05:00Z,96.41,3.95
2025-10-24T13:06:00Z,93.30,6.90
