# event_ticker=KXATPMATCH-26MAR08FONPAU
# final_score=6-2 6-3
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Tommy Paul
# kalshi_date=2026-03-08
timestamp,Joao Fonseca,Tommy Paul
2026-03-08T17:10:00Z,36.00,68.00
2026-03-08T17:13:00Z,36.00,66.05
2026-03-08T17:15:00Z,36.00,68.00
2026-03-08T17:17:00Z,36.00,68.00
2026-03-08T17:18:00Z,35.05,68.00
2026-03-08T17:19:00Z,36.00,68.00
2026-03-08T17:20:00Z,36.00,68.00
2026-03-08T17:21:00Z,36.00,68.00
2026-03-08T17:23:00Z,35.00,68.00
2026-03-08T17:25:00Z,35.66,68.00
2026-03-08T17:27:00Z,35.66,68.00
2026-03-08T17:31:00Z,35.00,68.00
2026-03-08T17:32:00Z,35.00,68.00
2026-03-08T17:33:00Z,36.00,68.00
2026-03-08T17:36:00Z,35.00,68.00
2026-03-08T17:38:00Z,35.00,68.00
2026-03-08T17:39:00Z,35.00,68.00
2026-03-08T17:41:00Z,36.00,68.00
2026-03-08T17:44:00Z,36.00,68.00
2026-03-08T17:45:00Z,36.00,68.00
2026-03-08T17:47:00Z,35.00,68.00
2026-03-08T17:48:00Z,36.00,68.00
2026-03-08T17:51:00Z,36.00,68.00
2026-03-08T17:55:00Z,36.00,68.00
2026-03-08T17:59:00Z,36.00,68.00
2026-03-08T18:00:00Z,36.00,68.00
2026-03-08T18:02:00Z,36.00,68.00
2026-03-08T18:03:00Z,36.00,68.00
2026-03-08T18:08:00Z,36.00,68.00
2026-03-08T18:13:00Z,36.00,68.00
2026-03-08T18:16:00Z,36.00,68.00
2026-03-08T18:21:00Z,36.00,68.00
2026-03-08T18:22:00Z,36.00,68.00
2026-03-08T18:24:00Z,36.00,68.00
2026-03-08T18:26:00Z,36.00,68.00
2026-03-08T18:33:00Z,36.00,68.00
2026-03-08T18:34:00Z,36.00,68.00
2026-03-08T18:35:00Z,36.00,68.00
2026-03-08T18:37:00Z,36.00,68.00
2026-03-08T18:38:00Z,36.00,68.00
2026-03-08T18:39:00Z,36.00,68.00
2026-03-08T18:42:00Z,36.00,68.00
2026-03-08T18:44:00Z,36.00,68.00
2026-03-08T18:46:00Z,35.00,68.00
2026-03-08T18:48:00Z,35.00,68.00
2026-03-08T18:51:00Z,35.00,67.00
2026-03-08T18:54:00Z,35.00,67.00
2026-03-08T19:01:00Z,34.00,67.00
2026-03-08T19:06:00Z,34.00,67.00
2026-03-08T19:07:00Z,34.00,67.00
2026-03-08T19:11:00Z,34.00,67.00
2026-03-08T19:17:00Z,34.00,67.00
2026-03-08T19:18:00Z,34.00,67.00
2026-03-08T19:20:00Z,34.00,67.00
2026-03-08T19:23:00Z,34.00,67.00
2026-03-08T19:26:00Z,34.00,67.00
2026-03-08T19:27:00Z,34.00,67.00
2026-03-08T19:28:00Z,34.00,68.00
2026-03-08T19:31:00Z,34.00,68.00
2026-03-08T19:37:00Z,34.00,68.00
2026-03-08T19:39:00Z,34.00,68.00
2026-03-08T19:41:00Z,34.00,68.00
2026-03-08T19:49:00Z,34.00,68.00
2026-03-08T19:51:00Z,34.00,68.00
2026-03-08T19:53:00Z,34.00,68.00
2026-03-08T19:57:00Z,34.00,68.00
2026-03-08T20:01:00Z,34.00,68.00
2026-03-08T20:08:00Z,34.00,68.00
2026-03-08T20:10:00Z,34.00,68.00
2026-03-08T20:14:00Z,34.00,68.00
2026-03-08T20:19:00Z,34.00,68.00
2026-03-08T20:22:00Z,34.00,68.00
2026-03-08T20:24:00Z,34.00,66.00
2026-03-08T20:26:00Z,34.00,66.00
2026-03-08T20:30:00Z,34.00,66.00
2026-03-08T20:36:00Z,34.00,66.00
2026-03-08T20:39:00Z,34.00,66.00
2026-03-08T20:40:00Z,34.00,66.00
2026-03-08T20:44:00Z,34.00,66.00
2026-03-08T20:49:00Z,34.00,66.00
2026-03-08T20:50:00Z,34.00,66.00
2026-03-08T20:51:00Z,34.00,68.00
2026-03-08T20:53:00Z,34.00,68.00
2026-03-08T20:58:00Z,34.00,68.00
2026-03-08T21:02:00Z,34.00,68.00
2026-03-08T21:05:00Z,34.00,68.00
2026-03-08T21:06:00Z,34.00,68.00
2026-03-08T21:07:00Z,34.00,68.00
2026-03-08T21:08:00Z,34.00,68.00
2026-03-08T21:09:00Z,34.00,68.00
2026-03-08T21:12:00Z,34.00,68.00
2026-03-08T21:13:00Z,34.00,68.00
2026-03-08T21:17:00Z,34.00,67.00
2026-03-08T21:18:00Z,34.00,68.00
2026-03-08T21:20:00Z,34.00,68.00
2026-03-08T21:22:00Z,34.00,68.00
2026-03-08T21:23:00Z,34.00,68.00
2026-03-08T21:26:00Z,34.00,68.00
2026-03-08T21:31:00Z,33.00,68.00
2026-03-08T21:33:00Z,33.00,68.00
2026-03-08T21:35:00Z,34.00,68.00
2026-03-08T21:36:00Z,34.00,68.00
2026-03-08T21:46:00Z,34.00,68.00
2026-03-08T21:48:00Z,34.00,68.00
2026-03-08T21:49:00Z,34.00,68.00
2026-03-08T21:56:00Z,34.00,67.00
2026-03-08T21:57:00Z,34.00,68.00
2026-03-08T22:03:00Z,34.00,68.00
2026-03-08T22:07:00Z,34.00,68.00
2026-03-08T22:08:00Z,34.00,68.00
2026-03-08T22:13:00Z,34.00,68.00
2026-03-08T22:14:00Z,34.00,68.00
2026-03-08T22:15:00Z,34.00,68.00
2026-03-08T22:18:00Z,34.00,68.00
2026-03-08T22:20:00Z,34.00,68.00
2026-03-08T22:21:00Z,34.00,68.00
2026-03-08T22:23:00Z,34.00,67.58
2026-03-08T22:25:00Z,34.00,68.00
2026-03-08T22:26:00Z,34.00,68.00
2026-03-08T22:27:00Z,34.00,68.00
2026-03-08T22:28:00Z,34.00,68.00
2026-03-08T22:30:00Z,34.00,68.00
2026-03-08T22:33:00Z,34.00,68.00
2026-03-08T22:35:00Z,33.17,68.00
2026-03-08T22:36:00Z,32.00,68.00
2026-03-08T22:37:00Z,32.00,68.00
2026-03-08T22:38:00Z,34.00,68.00
2026-03-08T22:39:00Z,34.00,68.00
2026-03-08T22:41:00Z,34.00,68.00
2026-03-08T22:45:00Z,34.00,68.00
2026-03-08T22:48:00Z,34.00,68.00
2026-03-08T22:50:00Z,34.00,68.00
2026-03-08T22:51:00Z,34.00,68.00
2026-03-08T22:52:00Z,32.01,68.00
2026-03-08T22:53:00Z,32.01,68.00
2026-03-08T22:54:00Z,32.01,68.00
2026-03-08T22:55:00Z,34.00,68.00
2026-03-08T22:58:00Z,34.00,68.00
2026-03-08T22:59:00Z,34.00,68.00
2026-03-08T23:06:00Z,34.00,68.00
2026-03-08T23:08:00Z,34.00,68.00
2026-03-08T23:10:00Z,34.00,68.00
2026-03-08T23:11:00Z,34.00,68.00
2026-03-08T23:13:00Z,34.00,68.00
2026-03-08T23:14:00Z,34.00,68.00
2026-03-08T23:15:00Z,34.00,68.00
2026-03-08T23:16:00Z,34.00,67.07
2026-03-08T23:17:00Z,34.00,68.00
2026-03-08T23:18:00Z,32.00,68.00
2026-03-08T23:20:00Z,34.00,68.00
2026-03-08T23:22:00Z,34.00,68.00
2026-03-08T23:23:00Z,34.00,68.00
2026-03-08T23:24:00Z,34.00,68.00
2026-03-08T23:25:00Z,34.00,68.00
2026-03-08T23:26:00Z,34.00,68.00
2026-03-08T23:28:00Z,34.00,68.00
2026-03-08T23:30:00Z,34.00,68.00
2026-03-08T23:31:00Z,34.00,68.00
2026-03-08T23:32:00Z,34.00,68.00
2026-03-08T23:33:00Z,34.00,68.00
2026-03-08T23:34:00Z,34.00,67.38
2026-03-08T23:35:00Z,34.00,68.00
2026-03-08T23:36:00Z,34.00,68.37
2026-03-08T23:37:00Z,34.00,68.37
2026-03-08T23:38:00Z,34.00,69.00
2026-03-08T23:39:00Z,34.00,69.00
2026-03-08T23:40:00Z,34.00,69.00
2026-03-08T23:41:00Z,34.00,69.00
2026-03-08T23:42:00Z,34.00,69.00
2026-03-08T23:43:00Z,31.00,69.00
2026-03-08T23:44:00Z,34.00,69.00
2026-03-08T23:45:00Z,34.00,69.00
2026-03-08T23:46:00Z,34.00,69.00
2026-03-08T23:47:00Z,34.00,69.00
2026-03-08T23:49:00Z,34.00,69.00
2026-03-08T23:51:00Z,34.00,69.00
2026-03-08T23:52:00Z,34.00,69.00
2026-03-08T23:53:00Z,34.00,69.00
2026-03-08T23:54:00Z,34.00,69.00
2026-03-08T23:56:00Z,34.00,69.00
2026-03-08T23:57:00Z,34.00,69.00
2026-03-08T23:59:00Z,34.00,69.00
2026-03-09T00:01:00Z,34.00,69.00
2026-03-09T00:02:00Z,34.00,69.00
2026-03-09T00:03:00Z,34.00,69.00
2026-03-09T00:04:00Z,34.00,69.00
2026-03-09T00:05:00Z,34.00,69.00
2026-03-09T00:07:00Z,34.00,69.00
2026-03-09T00:08:00Z,34.00,69.00
2026-03-09T00:09:00Z,34.00,69.00
2026-03-09T00:11:00Z,34.00,69.00
2026-03-09T00:12:00Z,34.00,69.00
2026-03-09T00:15:00Z,34.00,69.00
2026-03-09T00:16:00Z,34.00,69.00
2026-03-09T00:17:00Z,34.00,69.00
2026-03-09T00:19:00Z,34.00,69.00
2026-03-09T00:20:00Z,32.00,69.00
2026-03-09T00:21:00Z,32.00,69.00
2026-03-09T00:22:00Z,32.00,68.39
2026-03-09T00:23:00Z,33.91,69.00
2026-03-09T00:24:00Z,33.91,69.00
2026-03-09T00:25:00Z,34.00,69.00
2026-03-09T00:26:00Z,34.00,69.00
2026-03-09T00:27:00Z,34.00,69.00
2026-03-09T00:28:00Z,34.00,69.00
2026-03-09T00:29:00Z,34.00,69.00
2026-03-09T00:31:00Z,34.00,69.00
2026-03-09T00:32:00Z,34.00,69.00
2026-03-09T00:33:00Z,34.00,69.00
2026-03-09T00:35:00Z,33.00,69.00
2026-03-09T00:36:00Z,33.00,69.00
2026-03-09T00:37:00Z,33.00,69.00
2026-03-09T00:38:00Z,33.00,69.00
2026-03-09T00:40:00Z,33.00,69.00
2026-03-09T00:43:00Z,33.00,69.00
2026-03-09T00:47:00Z,33.00,69.00
2026-03-09T00:48:00Z,33.00,69.00
2026-03-09T00:49:00Z,33.00,69.00
2026-03-09T00:52:00Z,33.00,69.00
2026-03-09T00:53:00Z,33.00,69.00
2026-03-09T00:54:00Z,33.00,69.00
2026-03-09T00:55:00Z,33.00,69.00
2026-03-09T00:56:00Z,33.00,69.00
2026-03-09T00:57:00Z,33.00,69.00
2026-03-09T00:58:00Z,33.00,69.00
2026-03-09T00:59:00Z,32.79,69.00
2026-03-09T01:00:00Z,34.00,69.00
2026-03-09T01:01:00Z,34.00,69.00
2026-03-09T01:02:00Z,34.00,69.00
2026-03-09T01:03:00Z,34.00,69.00
2026-03-09T01:04:00Z,34.00,69.00
2026-03-09T01:05:00Z,34.00,69.00
2026-03-09T01:06:00Z,34.00,69.00
2026-03-09T01:07:00Z,34.00,69.00
2026-03-09T01:08:00Z,34.00,69.00
2026-03-09T01:09:00Z,34.00,69.00
2026-03-09T01:11:00Z,34.00,69.00
2026-03-09T01:12:00Z,34.00,69.00
2026-03-09T01:13:00Z,33.00,69.00
2026-03-09T01:14:00Z,33.00,69.00
2026-03-09T01:15:00Z,32.88,68.01
2026-03-09T01:16:00Z,32.88,69.00
2026-03-09T01:17:00Z,33.00,69.00
2026-03-09T01:18:00Z,33.00,69.00
2026-03-09T01:19:00Z,33.00,69.00
2026-03-09T01:20:00Z,33.00,69.00
2026-03-09T01:22:00Z,33.00,69.00
2026-03-09T01:23:00Z,33.00,69.00
2026-03-09T01:24:00Z,33.00,69.00
2026-03-09T01:25:00Z,32.12,69.56
2026-03-09T01:26:00Z,32.00,70.00
2026-03-09T01:27:00Z,32.18,70.00
2026-03-09T01:28:00Z,32.18,69.84
2026-03-09T01:29:00Z,32.67,70.00
2026-03-09T01:32:00Z,32.68,70.00
2026-03-09T01:33:00Z,33.00,70.00
2026-03-09T01:35:00Z,33.00,70.00
2026-03-09T01:36:00Z,33.00,70.00
2026-03-09T01:37:00Z,33.00,70.00
2026-03-09T01:38:00Z,33.00,70.00
2026-03-09T01:39:00Z,33.00,70.00
2026-03-09T01:40:00Z,33.00,70.00
2026-03-09T01:41:00Z,33.00,70.00
2026-03-09T01:42:00Z,33.00,70.00
2026-03-09T01:43:00Z,33.00,70.00
2026-03-09T01:44:00Z,32.93,70.00
2026-03-09T01:45:00Z,33.00,70.00
2026-03-09T01:46:00Z,33.00,68.78
2026-03-09T01:48:00Z,33.00,69.00
2026-03-09T01:50:00Z,33.00,69.00
2026-03-09T01:51:00Z,33.00,69.00
2026-03-09T01:52:00Z,33.00,69.00
2026-03-09T01:54:00Z,33.00,69.00
2026-03-09T01:55:00Z,33.00,68.00
2026-03-09T01:57:00Z,33.00,69.00
2026-03-09T01:58:00Z,33.00,69.00
2026-03-09T01:59:00Z,33.00,69.00
2026-03-09T02:00:00Z,32.00,69.00
2026-03-09T02:01:00Z,32.00,69.00
2026-03-09T02:02:00Z,32.00,69.00
2026-03-09T02:03:00Z,32.00,68.00
2026-03-09T02:04:00Z,32.58,68.00
2026-03-09T02:05:00Z,33.00,68.00
2026-03-09T02:06:00Z,33.00,68.00
2026-03-09T02:07:00Z,33.00,68.00
2026-03-09T02:08:00Z,33.00,68.00
2026-03-09T02:09:00Z,33.00,68.00
2026-03-09T02:10:00Z,33.00,68.60
2026-03-09T02:11:00Z,33.00,69.00
2026-03-09T02:12:00Z,33.00,69.00
2026-03-09T02:13:00Z,33.00,69.00
2026-03-09T02:14:00Z,33.00,69.00
2026-03-09T02:15:00Z,33.00,68.87
2026-03-09T02:16:00Z,32.88,68.86
2026-03-09T02:17:00Z,33.00,67.98
2026-03-09T02:18:00Z,33.00,69.00
2026-03-09T02:19:00Z,33.00,68.46
2026-03-09T02:20:00Z,33.00,69.00
2026-03-09T02:21:00Z,33.00,69.00
2026-03-09T02:22:00Z,33.00,69.00
2026-03-09T02:23:00Z,33.00,68.68
2026-03-09T02:24:00Z,33.00,69.00
2026-03-09T02:25:00Z,32.99,69.00
2026-03-09T02:26:00Z,33.00,69.00
2026-03-09T02:27:00Z,33.00,69.00
2026-03-09T02:28:00Z,33.00,69.00
2026-03-09T02:29:00Z,33.00,69.00
2026-03-09T02:30:00Z,33.00,67.64
2026-03-09T02:31:00Z,33.00,68.75
2026-03-09T02:32:00Z,33.00,68.86
2026-03-09T02:33:00Z,32.99,66.00
2026-03-09T02:34:00Z,33.00,68.00
2026-03-09T02:35:00Z,33.00,68.00
2026-03-09T02:36:00Z,32.56,68.00
2026-03-09T02:37:00Z,33.00,67.03
2026-03-09T02:38:00Z,33.00,69.00
2026-03-09T02:39:00Z,32.96,69.00
2026-03-09T02:40:00Z,33.00,68.84
2026-03-09T02:41:00Z,32.73,69.00
2026-03-09T02:42:00Z,33.51,67.51
2026-03-09T02:43:00Z,37.00,66.24
2026-03-09T02:44:00Z,35.80,65.98
2026-03-09T02:45:00Z,34.64,67.00
2026-03-09T02:46:00Z,34.86,66.20
2026-03-09T02:47:00Z,37.80,64.82
2026-03-09T02:48:00Z,40.84,61.42
2026-03-09T02:49:00Z,42.59,59.26
2026-03-09T02:50:00Z,49.90,50.93
2026-03-09T02:51:00Z,49.97,52.53
2026-03-09T02:52:00Z,53.72,47.10
2026-03-09T02:53:00Z,56.32,47.00
2026-03-09T02:54:00Z,56.92,44.83
2026-03-09T02:55:00Z,58.06,44.13
2026-03-09T02:56:00Z,61.52,38.79
2026-03-09T02:57:00Z,64.91,35.41
2026-03-09T02:58:00Z,60.28,41.57
2026-03-09T02:59:00Z,57.59,43.99
2026-03-09T03:00:00Z,54.72,46.25
2026-03-09T03:01:00Z,53.76,46.12
2026-03-09T03:02:00Z,51.43,48.50
2026-03-09T03:03:00Z,55.92,42.96
2026-03-09T03:04:00Z,58.94,42.00
2026-03-09T03:05:00Z,58.83,42.67
2026-03-09T03:06:00Z,59.99,42.46
2026-03-09T03:07:00Z,61.04,39.51
2026-03-09T03:08:00Z,60.03,41.21
2026-03-09T03:09:00Z,60.31,43.31
2026-03-09T03:10:00Z,60.36,42.18
2026-03-09T03:11:00Z,61.79,41.64
2026-03-09T03:12:00Z,59.16,42.85
2026-03-09T03:13:00Z,58.48,42.95
2026-03-09T03:14:00Z,61.07,42.42
2026-03-09T03:15:00Z,59.69,40.25
2026-03-09T03:16:00Z,62.11,38.75
2026-03-09T03:17:00Z,63.80,36.93
2026-03-09T03:18:00Z,63.40,37.25
2026-03-09T03:19:00Z,64.46,37.09
2026-03-09T03:20:00Z,65.82,36.02
2026-03-09T03:21:00Z,65.64,36.11
2026-03-09T03:22:00Z,68.54,33.06
2026-03-09T03:23:00Z,66.86,32.92
2026-03-09T03:24:00Z,65.36,37.00
2026-03-09T03:25:00Z,67.07,40.93
2026-03-09T03:26:00Z,62.42,39.48
2026-03-09T03:27:00Z,66.81,40.83
2026-03-09T03:28:00Z,63.53,40.62
2026-03-09T03:29:00Z,63.33,39.54
2026-03-09T03:30:00Z,41.52,55.43
2026-03-09T03:31:00Z,57.29,40.41
2026-03-09T03:32:00Z,71.61,30.42
2026-03-09T03:33:00Z,70.94,31.31
2026-03-09T03:34:00Z,62.33,37.25
2026-03-09T03:35:00Z,51.42,47.63
2026-03-09T03:36:00Z,46.48,52.14
2026-03-09T03:37:00Z,44.64,55.79
2026-03-09T03:38:00Z,44.76,55.18
2026-03-09T03:39:00Z,46.22,54.81
2026-03-09T03:40:00Z,47.77,53.77
2026-03-09T03:41:00Z,47.18,53.80
2026-03-09T03:42:00Z,45.92,54.81
2026-03-09T03:43:00Z,46.49,55.29
2026-03-09T03:44:00Z,47.87,54.13
2026-03-09T03:45:00Z,53.01,51.98
2026-03-09T03:46:00Z,63.71,36.99
2026-03-09T03:47:00Z,67.02,35.34
2026-03-09T03:48:00Z,70.02,30.92
2026-03-09T03:49:00Z,69.98,31.11
2026-03-09T03:50:00Z,69.68,31.70
2026-03-09T03:51:00Z,68.45,33.49
2026-03-09T03:52:00Z,69.05,34.32
2026-03-09T03:53:00Z,67.26,33.85
2026-03-09T03:54:00Z,66.01,36.24
2026-03-09T03:55:00Z,69.48,32.53
2026-03-09T03:56:00Z,69.78,30.57
2026-03-09T03:57:00Z,69.22,31.80
2026-03-09T03:58:00Z,68.92,31.54
2026-03-09T03:59:00Z,68.54,32.39
2026-03-09T04:00:00Z,74.89,26.01
2026-03-09T04:01:00Z,85.26,16.77
2026-03-09T04:02:00Z,95.71,3.92
2026-03-09T04:03:00Z,98.51,2.80
2026-03-09T04:04:00Z,99.00,1.00
2026-03-09T04:05:00Z,99.00,1.00
2026-03-09T04:06:00Z,99.00,1.00
