# event_ticker=KXATPMATCH-25OCT23OPEVAN
# final_score=7-6(5) 6-7(7) 6-3
# score_resolution=7-6 6-7 6-3
# match_winner=Reilly Opelka
# fav_player=Reilly Opelka
# dog_player=Botic Van de Zandschulp
# kalshi_date=2025-10-23
timestamp,Reilly Opelka,Botic Van de Zandschulp
2025-10-23T04:37:00Z,,53.00
2025-10-23T04:38:00Z,,53.00
2025-10-23T04:40:00Z,,53.00
2025-10-23T04:50:00Z,48.00,53.00
2025-10-23T04:59:00Z,48.70,53.00
2025-10-23T05:02:00Z,49.00,53.00
2025-10-23T05:06:00Z,49.00,53.00
2025-10-23T05:08:00Z,49.00,53.00
2025-10-23T05:17:00Z,48.00,53.00
2025-10-23T05:36:00Z,48.00,53.00
2025-10-23T05:41:00Z,48.00,52.00
2025-10-23T05:51:00Z,48.00,53.00
2025-10-23T05:57:00Z,48.00,54.00
2025-10-23T05:58:00Z,48.00,54.00
2025-10-23T06:20:00Z,48.00,54.00
2025-10-23T06:21:00Z,48.00,54.00
2025-10-23T06:36:00Z,48.00,54.00
2025-10-23T06:39:00Z,48.00,54.00
2025-10-23T06:41:00Z,48.00,54.00
2025-10-23T06:42:00Z,48.00,54.00
2025-10-23T06:44:00Z,48.00,54.00
2025-10-23T06:47:00Z,48.00,54.00
2025-10-23T06:57:00Z,48.00,54.00
2025-10-23T06:58:00Z,48.92,54.00
2025-10-23T09:02:00Z,49.00,54.00
2025-10-23T09:05:00Z,49.00,54.00
2025-10-23T09:11:00Z,49.00,54.00
2025-10-23T09:13:00Z,49.00,54.00
2025-10-23T09:15:00Z,49.00,54.00
2025-10-23T09:18:00Z,49.00,54.00
2025-10-23T09:26:00Z,48.00,54.00
2025-10-23T09:31:00Z,48.00,54.00
2025-10-23T09:37:00Z,48.00,54.00
2025-10-23T09:41:00Z,48.00,54.00
2025-10-23T09:44:00Z,48.00,54.00
2025-10-23T10:14:00Z,48.00,55.00
2025-10-23T10:17:00Z,48.00,55.00
2025-10-23T10:20:00Z,48.00,55.00
2025-10-23T10:25:00Z,48.00,55.00
2025-10-23T10:27:00Z,48.00,55.00
2025-10-23T10:30:00Z,48.00,55.00
2025-10-23T10:32:00Z,48.00,55.00
2025-10-23T10:47:00Z,48.00,55.00
2025-10-23T10:54:00Z,48.00,55.00
2025-10-23T11:02:00Z,48.00,55.00
2025-10-23T11:25:00Z,48.00,55.00
2025-10-23T11:29:00Z,48.00,55.00
2025-10-23T11:32:00Z,48.00,55.00
2025-10-23T11:34:00Z,48.00,55.00
2025-10-23T11:35:00Z,48.00,55.00
2025-10-23T11:37:00Z,48.00,55.00
2025-10-23T11:38:00Z,48.00,55.00
2025-10-23T11:39:00Z,48.00,55.00
2025-10-23T11:42:00Z,48.00,55.00
2025-10-23T11:50:00Z,48.00,55.00
2025-10-23T12:08:00Z,48.00,55.00
2025-10-23T12:10:00Z,48.00,55.00
2025-10-23T12:13:00Z,48.00,55.00
2025-10-23T12:17:00Z,48.00,55.00
2025-10-23T12:19:00Z,48.00,55.00
2025-10-23T12:20:00Z,48.00,55.00
2025-10-23T12:23:00Z,48.00,55.00
2025-10-23T12:30:00Z,48.00,54.00
2025-10-23T12:31:00Z,48.00,53.00
2025-10-23T12:35:00Z,48.00,53.00
2025-10-23T12:39:00Z,48.00,54.00
2025-10-23T12:48:00Z,48.00,54.00
2025-10-23T12:52:00Z,48.00,54.00
2025-10-23T12:53:00Z,48.00,54.00
2025-10-23T12:59:00Z,48.00,54.00
2025-10-23T13:00:00Z,48.00,54.00
2025-10-23T13:01:00Z,48.00,54.00
2025-10-23T13:04:00Z,48.00,54.00
2025-10-23T13:11:00Z,48.00,54.00
2025-10-23T13:12:00Z,48.00,54.00
2025-10-23T13:19:00Z,48.00,54.00
2025-10-23T13:21:00Z,48.00,54.00
2025-10-23T13:23:00Z,48.00,54.00
2025-10-23T13:25:00Z,48.00,54.00
2025-10-23T13:26:00Z,48.00,54.00
2025-10-23T13:27:00Z,48.00,54.00
2025-10-23T13:30:00Z,48.00,54.00
2025-10-23T13:31:00Z,48.00,54.00
2025-10-23T13:32:00Z,48.00,54.00
2025-10-23T13:33:00Z,48.00,54.00
2025-10-23T13:34:00Z,47.00,54.00
2025-10-23T13:35:00Z,48.00,54.00
2025-10-23T13:36:00Z,48.00,54.00
2025-10-23T13:38:00Z,48.00,54.00
2025-10-23T13:39:00Z,48.00,54.00
2025-10-23T13:40:00Z,48.00,54.00
2025-10-23T13:41:00Z,48.00,54.00
2025-10-23T13:42:00Z,48.00,54.00
2025-10-23T13:43:00Z,48.00,54.00
2025-10-23T13:46:00Z,48.00,54.00
2025-10-23T13:47:00Z,48.00,54.00
2025-10-23T13:48:00Z,48.00,54.00
2025-10-23T13:53:00Z,48.00,54.00
2025-10-23T13:54:00Z,48.00,54.00
2025-10-23T13:55:00Z,48.00,54.00
2025-10-23T13:56:00Z,48.00,54.00
2025-10-23T13:58:00Z,48.00,54.00
2025-10-23T13:59:00Z,48.00,54.00
2025-10-23T14:01:00Z,48.00,54.00
2025-10-23T14:02:00Z,48.00,54.00
2025-10-23T14:03:00Z,48.00,54.00
2025-10-23T14:04:00Z,47.00,54.00
2025-10-23T14:05:00Z,47.00,54.00
2025-10-23T14:07:00Z,48.00,54.00
2025-10-23T14:09:00Z,48.00,54.00
2025-10-23T14:10:00Z,48.00,54.00
2025-10-23T14:11:00Z,48.00,54.00
2025-10-23T14:13:00Z,48.00,54.00
2025-10-23T14:14:00Z,48.00,54.00
2025-10-23T14:16:00Z,48.00,54.00
2025-10-23T14:18:00Z,48.00,53.00
2025-10-23T14:19:00Z,48.00,52.00
2025-10-23T14:20:00Z,48.00,52.00
2025-10-23T14:22:00Z,48.00,52.00
2025-10-23T14:23:00Z,48.00,53.00
2025-10-23T14:24:00Z,48.00,53.00
2025-10-23T14:25:00Z,48.00,53.00
2025-10-23T14:26:00Z,48.00,52.00
2025-10-23T14:29:00Z,48.00,52.00
2025-10-23T14:31:00Z,48.00,52.00
2025-10-23T14:32:00Z,48.00,52.32
2025-10-23T14:34:00Z,48.00,52.32
2025-10-23T14:35:00Z,48.00,53.00
2025-10-23T14:36:00Z,48.00,53.00
2025-10-23T14:42:00Z,48.00,53.00
2025-10-23T14:43:00Z,48.00,53.00
2025-10-23T14:44:00Z,48.00,53.00
2025-10-23T14:46:00Z,48.00,53.00
2025-10-23T14:48:00Z,48.00,53.00
2025-10-23T14:49:00Z,48.00,53.00
2025-10-23T14:52:00Z,48.00,53.00
2025-10-23T14:53:00Z,48.00,53.00
2025-10-23T14:56:00Z,48.99,53.00
2025-10-23T14:57:00Z,49.00,53.00
2025-10-23T14:59:00Z,48.18,53.00
2025-10-23T15:00:00Z,49.00,53.00
2025-10-23T15:03:00Z,49.00,53.00
2025-10-23T15:04:00Z,49.00,53.00
2025-10-23T15:05:00Z,48.00,53.44
2025-10-23T15:06:00Z,48.00,51.00
2025-10-23T15:07:00Z,48.00,51.00
2025-10-23T15:08:00Z,48.00,54.00
2025-10-23T15:09:00Z,48.00,54.00
2025-10-23T15:10:00Z,48.09,52.07
2025-10-23T15:11:00Z,47.93,52.00
2025-10-23T15:12:00Z,49.00,52.00
2025-10-23T15:13:00Z,54.00,52.00
2025-10-23T15:14:00Z,55.62,48.00
2025-10-23T15:15:00Z,52.59,50.00
2025-10-23T15:16:00Z,51.00,52.11
2025-10-23T15:17:00Z,51.00,52.00
2025-10-23T15:18:00Z,53.27,47.50
2025-10-23T15:19:00Z,54.00,47.00
2025-10-23T15:20:00Z,54.00,50.00
2025-10-23T15:21:00Z,51.00,50.00
2025-10-23T15:22:00Z,50.60,52.00
2025-10-23T15:23:00Z,47.10,52.00
2025-10-23T15:24:00Z,51.82,49.00
2025-10-23T15:25:00Z,52.00,50.00
2025-10-23T15:26:00Z,50.29,50.00
2025-10-23T15:27:00Z,52.00,50.00
2025-10-23T15:28:00Z,54.64,45.00
2025-10-23T15:29:00Z,55.23,47.13
2025-10-23T15:30:00Z,55.16,44.20
2025-10-23T15:31:00Z,52.24,49.96
2025-10-23T15:32:00Z,52.42,48.85
2025-10-23T15:33:00Z,52.74,48.79
2025-10-23T15:34:00Z,48.29,55.28
2025-10-23T15:35:00Z,47.41,57.91
2025-10-23T15:36:00Z,52.00,52.56
2025-10-23T15:37:00Z,46.14,57.90
2025-10-23T15:38:00Z,44.02,55.36
2025-10-23T15:39:00Z,49.75,51.00
2025-10-23T15:40:00Z,50.02,52.45
2025-10-23T15:41:00Z,50.94,51.00
2025-10-23T15:42:00Z,51.00,51.00
2025-10-23T15:43:00Z,50.07,50.14
2025-10-23T15:44:00Z,52.48,52.07
2025-10-23T15:45:00Z,49.00,51.57
2025-10-23T15:46:00Z,48.25,51.67
2025-10-23T15:47:00Z,50.48,52.59
2025-10-23T15:48:00Z,49.34,52.59
2025-10-23T15:49:00Z,50.00,51.00
2025-10-23T15:50:00Z,49.88,51.00
2025-10-23T15:51:00Z,48.32,52.31
2025-10-23T15:52:00Z,50.38,52.00
2025-10-23T15:53:00Z,48.45,53.05
2025-10-23T15:54:00Z,52.80,49.59
2025-10-23T15:55:00Z,50.00,49.59
2025-10-23T15:56:00Z,50.45,50.82
2025-10-23T15:57:00Z,50.85,51.33
2025-10-23T15:58:00Z,50.97,50.35
2025-10-23T15:59:00Z,50.00,51.42
2025-10-23T16:00:00Z,51.21,52.00
2025-10-23T16:01:00Z,51.70,52.00
2025-10-23T16:02:00Z,46.59,54.75
2025-10-23T16:03:00Z,50.44,51.89
2025-10-23T16:04:00Z,45.07,58.48
2025-10-23T16:05:00Z,48.10,54.59
2025-10-23T16:06:00Z,48.18,56.13
2025-10-23T16:07:00Z,44.10,55.89
2025-10-23T16:08:00Z,46.50,57.19
2025-10-23T16:09:00Z,48.45,55.15
2025-10-23T16:10:00Z,61.64,41.75
2025-10-23T16:11:00Z,69.48,31.80
2025-10-23T16:12:00Z,69.98,31.95
2025-10-23T16:13:00Z,69.02,31.84
2025-10-23T16:14:00Z,69.11,33.33
2025-10-23T16:15:00Z,68.59,34.63
2025-10-23T16:16:00Z,68.39,31.28
2025-10-23T16:17:00Z,68.56,31.71
2025-10-23T16:18:00Z,70.27,31.34
2025-10-23T16:19:00Z,66.79,33.72
2025-10-23T16:20:00Z,67.46,34.56
2025-10-23T16:21:00Z,67.29,33.43
2025-10-23T16:22:00Z,67.05,34.81
2025-10-23T16:23:00Z,68.00,35.84
2025-10-23T16:24:00Z,67.99,34.47
