# event_ticker=KXATPMATCH-26FEB27PELDAR
# final_score=6-3 3-6 6-2
# score_resolution=3-6 6-3 2-6
# match_winner=Luciano Darderi
# fav_player=Andrea Pellegrino
# dog_player=Luciano Darderi
# kalshi_date=2026-02-27
timestamp,Andrea Pellegrino,Luciano Darderi
2026-02-27T15:49:00Z,14.00,87.00
2026-02-27T16:06:00Z,14.00,87.00
2026-02-27T16:07:00Z,14.00,87.00
2026-02-27T16:10:00Z,14.00,87.00
2026-02-27T16:11:00Z,14.00,87.00
2026-02-27T16:14:00Z,14.00,87.00
2026-02-27T16:20:00Z,14.00,87.00
2026-02-27T16:22:00Z,13.00,87.00
2026-02-27T16:24:00Z,14.00,87.00
2026-02-27T16:26:00Z,13.00,87.00
2026-02-27T16:27:00Z,14.00,87.00
2026-02-27T16:28:00Z,14.00,87.00
2026-02-27T16:34:00Z,14.00,87.00
2026-02-27T16:35:00Z,13.00,87.00
2026-02-27T16:36:00Z,14.00,87.00
2026-02-27T16:39:00Z,14.00,87.00
2026-02-27T16:40:00Z,14.00,86.00
2026-02-27T16:42:00Z,14.00,86.00
2026-02-27T16:47:00Z,14.00,86.00
2026-02-27T16:49:00Z,14.00,86.00
2026-02-27T16:50:00Z,14.00,86.00
2026-02-27T16:53:00Z,14.00,86.00
2026-02-27T16:58:00Z,14.00,87.00
2026-02-27T16:59:00Z,14.00,87.00
2026-02-27T17:01:00Z,14.00,87.00
2026-02-27T17:02:00Z,14.00,87.00
2026-02-27T17:03:00Z,14.00,87.00
2026-02-27T17:04:00Z,14.00,87.00
2026-02-27T17:05:00Z,14.00,87.00
2026-02-27T17:06:00Z,14.00,87.00
2026-02-27T17:07:00Z,14.00,87.00
2026-02-27T17:08:00Z,14.00,87.00
2026-02-27T17:09:00Z,14.00,87.00
2026-02-27T17:11:00Z,14.00,87.00
2026-02-27T17:15:00Z,14.00,87.00
2026-02-27T17:16:00Z,14.00,87.00
2026-02-27T17:17:00Z,14.00,87.00
2026-02-27T17:19:00Z,14.00,87.00
2026-02-27T17:20:00Z,14.00,87.00
2026-02-27T17:21:00Z,14.00,87.00
2026-02-27T17:22:00Z,14.00,87.00
2026-02-27T17:25:00Z,14.82,87.00
2026-02-27T17:27:00Z,15.00,87.00
2026-02-27T17:32:00Z,15.00,87.00
2026-02-27T17:33:00Z,15.00,86.00
2026-02-27T17:34:00Z,15.00,86.00
2026-02-27T17:36:00Z,14.98,86.00
2026-02-27T17:40:00Z,15.00,86.00
2026-02-27T17:41:00Z,15.00,86.00
2026-02-27T17:42:00Z,15.00,86.00
2026-02-27T17:44:00Z,15.00,86.00
2026-02-27T17:46:00Z,15.00,86.00
2026-02-27T17:47:00Z,15.00,86.00
2026-02-27T17:53:00Z,15.00,86.00
2026-02-27T18:10:00Z,15.00,86.00
2026-02-27T18:14:00Z,14.00,86.00
2026-02-27T18:15:00Z,15.00,86.00
2026-02-27T18:17:00Z,15.00,86.00
2026-02-27T18:18:00Z,15.00,86.00
2026-02-27T18:19:00Z,14.33,86.00
2026-02-27T18:23:00Z,15.00,86.00
2026-02-27T18:25:00Z,14.00,86.00
2026-02-27T18:27:00Z,15.00,86.00
2026-02-27T18:29:00Z,15.00,86.00
2026-02-27T18:33:00Z,15.00,86.00
2026-02-27T18:36:00Z,15.00,86.00
2026-02-27T18:39:00Z,15.00,86.00
2026-02-27T18:41:00Z,15.00,86.00
2026-02-27T18:42:00Z,15.00,86.00
2026-02-27T18:44:00Z,15.00,86.00
2026-02-27T18:50:00Z,15.00,86.00
2026-02-27T18:54:00Z,15.00,86.00
2026-02-27T18:57:00Z,14.68,86.00
2026-02-27T18:58:00Z,14.68,85.00
2026-02-27T18:59:00Z,15.00,85.00
2026-02-27T19:00:00Z,15.00,86.00
2026-02-27T19:01:00Z,15.00,86.00
2026-02-27T19:02:00Z,15.00,86.00
2026-02-27T19:03:00Z,15.00,86.00
2026-02-27T19:04:00Z,15.00,86.00
2026-02-27T19:06:00Z,15.00,86.00
2026-02-27T19:07:00Z,15.00,86.00
2026-02-27T19:08:00Z,15.00,86.00
2026-02-27T19:10:00Z,15.00,86.00
2026-02-27T19:11:00Z,15.00,86.00
2026-02-27T19:12:00Z,15.00,86.00
2026-02-27T19:14:00Z,15.00,86.00
2026-02-27T19:15:00Z,15.00,86.00
2026-02-27T19:16:00Z,15.00,86.00
2026-02-27T19:17:00Z,15.00,86.00
2026-02-27T19:18:00Z,15.00,86.00
2026-02-27T19:20:00Z,15.00,86.00
2026-02-27T19:22:00Z,15.00,86.00
2026-02-27T19:28:00Z,15.00,86.00
2026-02-27T19:29:00Z,15.00,86.00
2026-02-27T19:31:00Z,15.00,86.00
2026-02-27T19:34:00Z,14.00,86.00
2026-02-27T19:36:00Z,15.00,86.00
2026-02-27T19:38:00Z,15.00,86.00
2026-02-27T19:39:00Z,15.00,86.00
2026-02-27T19:40:00Z,14.25,86.00
2026-02-27T19:42:00Z,15.00,86.00
2026-02-27T19:44:00Z,15.00,86.00
2026-02-27T19:47:00Z,15.00,86.00
2026-02-27T19:50:00Z,15.00,86.00
2026-02-27T19:51:00Z,15.93,86.00
2026-02-27T19:53:00Z,14.00,87.63
2026-02-27T19:54:00Z,14.00,87.00
2026-02-27T19:55:00Z,14.00,87.00
2026-02-27T19:56:00Z,14.00,87.00
2026-02-27T19:57:00Z,14.00,86.16
2026-02-27T19:58:00Z,14.00,86.16
2026-02-27T19:59:00Z,14.00,86.16
2026-02-27T20:01:00Z,14.00,87.00
2026-02-27T20:02:00Z,14.00,87.00
2026-02-27T20:03:00Z,14.00,87.00
2026-02-27T20:07:00Z,14.00,87.00
2026-02-27T20:10:00Z,14.00,87.00
2026-02-27T20:11:00Z,14.00,87.00
2026-02-27T20:12:00Z,14.00,87.00
2026-02-27T20:16:00Z,14.00,87.00
2026-02-27T20:17:00Z,14.00,87.00
2026-02-27T20:20:00Z,14.00,87.00
2026-02-27T20:21:00Z,14.00,87.00
2026-02-27T20:24:00Z,13.24,87.00
2026-02-27T20:25:00Z,14.00,87.00
2026-02-27T20:26:00Z,14.00,87.00
2026-02-27T20:27:00Z,13.00,87.00
2026-02-27T20:28:00Z,13.00,88.00
2026-02-27T20:29:00Z,13.00,88.00
2026-02-27T20:30:00Z,13.00,88.00
2026-02-27T20:31:00Z,14.00,88.00
2026-02-27T20:33:00Z,14.00,88.00
2026-02-27T20:34:00Z,14.00,87.12
2026-02-27T20:35:00Z,14.00,87.12
2026-02-27T20:38:00Z,14.00,88.00
2026-02-27T20:39:00Z,13.00,88.00
2026-02-27T20:40:00Z,13.00,88.00
2026-02-27T20:41:00Z,13.00,88.00
2026-02-27T20:42:00Z,13.00,88.00
2026-02-27T20:43:00Z,13.00,88.00
2026-02-27T20:45:00Z,13.00,88.00
2026-02-27T20:46:00Z,13.00,88.00
2026-02-27T20:47:00Z,13.47,88.00
2026-02-27T20:48:00Z,14.00,88.00
2026-02-27T20:49:00Z,14.00,87.00
2026-02-27T20:50:00Z,14.00,88.00
2026-02-27T20:51:00Z,14.00,88.00
2026-02-27T20:53:00Z,14.00,88.00
2026-02-27T20:54:00Z,14.00,88.00
2026-02-27T20:55:00Z,14.00,88.00
2026-02-27T20:56:00Z,14.00,88.00
2026-02-27T20:57:00Z,14.00,88.00
2026-02-27T20:58:00Z,14.00,88.00
2026-02-27T20:59:00Z,14.00,88.00
2026-02-27T21:00:00Z,13.70,87.60
2026-02-27T21:02:00Z,14.00,87.60
2026-02-27T21:03:00Z,14.00,87.60
2026-02-27T21:04:00Z,14.00,87.60
2026-02-27T21:05:00Z,14.00,88.00
2026-02-27T21:06:00Z,14.00,88.00
2026-02-27T21:07:00Z,14.00,87.61
2026-02-27T21:08:00Z,14.00,87.61
2026-02-27T21:09:00Z,14.00,88.00
2026-02-27T21:10:00Z,14.00,88.00
2026-02-27T21:11:00Z,14.00,88.00
2026-02-27T21:13:00Z,13.00,88.00
2026-02-27T21:14:00Z,13.00,88.00
2026-02-27T21:15:00Z,13.00,88.00
2026-02-27T21:16:00Z,13.00,88.00
2026-02-27T21:17:00Z,13.00,88.00
2026-02-27T21:18:00Z,13.00,87.00
2026-02-27T21:20:00Z,13.00,87.00
2026-02-27T21:21:00Z,13.00,88.00
2026-02-27T21:22:00Z,13.00,88.00
2026-02-27T21:23:00Z,13.00,88.00
2026-02-27T21:25:00Z,13.00,88.00
2026-02-27T21:26:00Z,13.00,88.00
2026-02-27T21:27:00Z,13.00,88.00
2026-02-27T21:28:00Z,13.00,88.00
2026-02-27T21:29:00Z,13.00,88.00
2026-02-27T21:30:00Z,13.00,88.00
2026-02-27T21:31:00Z,12.97,87.00
2026-02-27T21:32:00Z,13.00,88.00
2026-02-27T21:33:00Z,13.00,88.00
2026-02-27T21:34:00Z,13.00,88.00
2026-02-27T21:35:00Z,13.00,88.00
2026-02-27T21:36:00Z,13.81,88.00
2026-02-27T21:37:00Z,13.00,88.00
2026-02-27T21:38:00Z,13.68,88.00
2026-02-27T21:39:00Z,14.00,88.00
2026-02-27T21:40:00Z,14.00,88.00
2026-02-27T21:41:00Z,14.00,88.00
2026-02-27T21:42:00Z,14.05,87.28
2026-02-27T21:43:00Z,15.09,87.32
2026-02-27T21:44:00Z,12.68,88.59
2026-02-27T21:45:00Z,14.04,86.15
2026-02-27T21:46:00Z,14.50,86.68
2026-02-27T21:47:00Z,12.43,89.00
2026-02-27T21:48:00Z,10.72,89.67
2026-02-27T21:49:00Z,12.61,88.21
2026-02-27T21:50:00Z,14.92,84.97
2026-02-27T21:51:00Z,13.63,86.85
2026-02-27T21:52:00Z,12.01,88.01
2026-02-27T21:53:00Z,12.00,89.00
2026-02-27T21:54:00Z,12.28,89.87
2026-02-27T21:55:00Z,8.53,91.09
2026-02-27T21:56:00Z,9.21,91.06
2026-02-27T21:57:00Z,11.59,89.54
2026-02-27T21:58:00Z,11.71,90.38
2026-02-27T21:59:00Z,13.89,88.66
2026-02-27T22:00:00Z,15.00,86.41
2026-02-27T22:01:00Z,13.17,87.63
2026-02-27T22:02:00Z,12.48,89.00
2026-02-27T22:03:00Z,11.83,90.76
2026-02-27T22:04:00Z,12.09,88.85
2026-02-27T22:05:00Z,15.68,87.93
2026-02-27T22:06:00Z,12.02,89.87
2026-02-27T22:07:00Z,9.55,91.57
2026-02-27T22:08:00Z,11.74,88.78
2026-02-27T22:09:00Z,12.36,88.12
2026-02-27T22:10:00Z,11.54,89.15
2026-02-27T22:11:00Z,9.33,91.59
2026-02-27T22:12:00Z,12.13,88.00
2026-02-27T22:13:00Z,13.30,88.66
2026-02-27T22:14:00Z,12.79,88.19
2026-02-27T22:15:00Z,12.07,88.27
2026-02-27T22:16:00Z,12.00,88.95
2026-02-27T22:17:00Z,12.00,89.00
2026-02-27T22:18:00Z,11.71,87.96
2026-02-27T22:19:00Z,7.95,94.28
2026-02-27T22:20:00Z,8.68,91.58
2026-02-27T22:21:00Z,5.81,94.77
2026-02-27T22:22:00Z,5.29,94.73
2026-02-27T22:23:00Z,6.15,94.64
2026-02-27T22:24:00Z,6.69,95.00
2026-02-27T22:25:00Z,6.09,95.83
2026-02-27T22:26:00Z,4.73,95.00
2026-02-27T22:27:00Z,4.97,95.73
2026-02-27T22:28:00Z,4.86,95.59
2026-02-27T22:29:00Z,3.84,97.00
2026-02-27T22:30:00Z,3.18,96.97
2026-02-27T22:31:00Z,4.53,96.29
2026-02-27T22:32:00Z,4.39,96.88
2026-02-27T22:33:00Z,4.40,96.59
2026-02-27T22:34:00Z,2.58,98.27
2026-02-27T22:35:00Z,2.13,98.09
2026-02-27T22:36:00Z,3.19,97.00
2026-02-27T22:37:00Z,4.50,96.26
2026-02-27T22:38:00Z,5.58,94.99
2026-02-27T22:39:00Z,4.09,96.50
2026-02-27T22:40:00Z,4.13,95.57
2026-02-27T22:41:00Z,5.23,94.00
2026-02-27T22:42:00Z,6.97,93.02
2026-02-27T22:43:00Z,7.91,92.67
2026-02-27T22:44:00Z,10.05,89.14
2026-02-27T22:45:00Z,14.67,85.62
2026-02-27T22:46:00Z,12.97,85.23
2026-02-27T22:47:00Z,18.33,87.05
2026-02-27T22:48:00Z,19.16,80.39
2026-02-27T22:49:00Z,19.76,80.48
2026-02-27T22:50:00Z,20.15,80.97
2026-02-27T22:51:00Z,20.68,80.31
2026-02-27T22:52:00Z,19.68,80.19
2026-02-27T22:53:00Z,18.59,82.76
2026-02-27T22:54:00Z,19.09,81.45
2026-02-27T22:55:00Z,21.87,80.81
2026-02-27T22:56:00Z,22.99,77.25
2026-02-27T22:57:00Z,23.05,77.98
2026-02-27T22:58:00Z,25.00,73.93
2026-02-27T22:59:00Z,27.36,72.78
2026-02-27T23:00:00Z,27.52,73.16
2026-02-27T23:01:00Z,25.64,74.68
2026-02-27T23:02:00Z,25.85,75.37
2026-02-27T23:03:00Z,24.02,76.09
2026-02-27T23:04:00Z,27.43,73.75
2026-02-27T23:05:00Z,29.02,72.71
2026-02-27T23:06:00Z,28.14,71.89
2026-02-27T23:07:00Z,28.12,72.00
2026-02-27T23:08:00Z,28.12,72.00
2026-02-27T23:09:00Z,28.79,71.98
2026-02-27T23:10:00Z,28.43,72.00
2026-02-27T23:11:00Z,28.29,72.27
2026-02-27T23:12:00Z,26.76,74.14
2026-02-27T23:13:00Z,25.57,77.24
2026-02-27T23:14:00Z,22.54,78.48
2026-02-27T23:15:00Z,25.55,76.03
2026-02-27T23:16:00Z,16.41,83.41
2026-02-27T23:17:00Z,9.69,90.50
2026-02-27T23:18:00Z,7.77,92.65
2026-02-27T23:19:00Z,7.40,93.77
2026-02-27T23:20:00Z,5.86,94.80
2026-02-27T23:21:00Z,6.32,94.81
2026-02-27T23:22:00Z,4.30,95.34
2026-02-27T23:23:00Z,6.35,94.31
2026-02-27T23:24:00Z,6.50,94.49
2026-02-27T23:25:00Z,7.47,93.14
2026-02-27T23:26:00Z,6.96,93.24
2026-02-27T23:27:00Z,6.30,94.62
2026-02-27T23:28:00Z,4.88,95.66
2026-02-27T23:29:00Z,3.59,95.98
2026-02-27T23:30:00Z,3.90,96.90
2026-02-27T23:31:00Z,3.63,97.34
2026-02-27T23:32:00Z,3.13,96.93
2026-02-27T23:33:00Z,3.61,95.48
2026-02-27T23:34:00Z,4.64,95.46
2026-02-27T23:35:00Z,5.44,95.88
2026-02-27T23:36:00Z,5.13,95.56
2026-02-27T23:37:00Z,2.50,97.48
2026-02-27T23:38:00Z,2.46,97.96
2026-02-27T23:39:00Z,2.67,97.99
2026-02-27T23:40:00Z,1.66,98.41
2026-02-27T23:41:00Z,1.19,98.95
2026-02-27T23:42:00Z,1.00,99.00
2026-02-27T23:43:00Z,1.00,99.00
2026-02-27T23:44:00Z,1.00,99.00
2026-02-27T23:45:00Z,1.00,99.00
2026-02-27T23:46:00Z,1.00,99.00
2026-02-27T23:47:00Z,1.00,99.00
2026-02-27T23:48:00Z,1.00,99.00
