# event_ticker=KXATPMATCH-25OCT25SINDE
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Jannik Sinner
# fav_player=Alex de Minaur
# dog_player=Jannik Sinner
# kalshi_date=2025-10-25
timestamp,Alex de Minaur,Jannik Sinner
2025-10-25T01:24:00Z,,89.00
2025-10-25T01:34:00Z,12.00,89.00
2025-10-25T01:51:00Z,12.00,89.00
2025-10-25T01:54:00Z,12.00,89.00
2025-10-25T02:08:00Z,12.00,89.00
2025-10-25T02:19:00Z,11.00,89.00
2025-10-25T02:40:00Z,12.00,89.00
2025-10-25T02:43:00Z,11.00,89.00
2025-10-25T02:45:00Z,12.00,89.00
2025-10-25T02:52:00Z,13.00,89.00
2025-10-25T02:56:00Z,13.00,88.29
2025-10-25T02:59:00Z,13.00,89.00
2025-10-25T03:07:00Z,13.00,89.00
2025-10-25T03:12:00Z,13.00,89.00
2025-10-25T03:14:00Z,13.00,89.00
2025-10-25T03:17:00Z,13.00,88.63
2025-10-25T03:18:00Z,13.00,88.63
2025-10-25T03:19:00Z,13.00,88.00
2025-10-25T03:20:00Z,13.00,88.00
2025-10-25T03:21:00Z,13.00,88.00
2025-10-25T03:26:00Z,13.00,88.00
2025-10-25T03:32:00Z,13.00,88.00
2025-10-25T03:33:00Z,13.00,88.00
2025-10-25T03:35:00Z,13.00,88.00
2025-10-25T03:38:00Z,13.00,88.00
2025-10-25T03:41:00Z,13.00,88.00
2025-10-25T03:45:00Z,13.00,88.00
2025-10-25T03:46:00Z,13.00,88.00
2025-10-25T03:47:00Z,13.00,88.00
2025-10-25T03:53:00Z,13.00,88.00
2025-10-25T03:55:00Z,13.00,89.14
2025-10-25T03:57:00Z,13.00,89.14
2025-10-25T04:00:00Z,13.00,89.14
2025-10-25T04:05:00Z,13.00,89.00
2025-10-25T04:13:00Z,13.00,89.00
2025-10-25T04:14:00Z,12.00,89.00
2025-10-25T04:15:00Z,12.00,89.00
2025-10-25T04:16:00Z,11.00,89.00
2025-10-25T04:17:00Z,11.00,89.00
2025-10-25T04:18:00Z,11.00,90.00
2025-10-25T04:22:00Z,11.00,90.00
2025-10-25T04:25:00Z,11.00,90.00
2025-10-25T04:26:00Z,11.00,90.00
2025-10-25T04:29:00Z,11.00,90.00
2025-10-25T04:30:00Z,11.00,90.00
2025-10-25T04:50:00Z,11.00,90.00
2025-10-25T04:55:00Z,11.00,90.00
2025-10-25T04:58:00Z,11.00,90.00
2025-10-25T05:03:00Z,11.00,90.00
2025-10-25T05:11:00Z,11.00,90.00
2025-10-25T05:12:00Z,11.00,90.00
2025-10-25T05:14:00Z,11.00,90.00
2025-10-25T05:24:00Z,11.00,90.00
2025-10-25T05:26:00Z,11.00,90.00
2025-10-25T05:27:00Z,11.00,90.00
2025-10-25T05:28:00Z,11.00,90.00
2025-10-25T05:29:00Z,11.00,90.00
2025-10-25T05:30:00Z,11.00,90.00
2025-10-25T05:32:00Z,11.00,90.00
2025-10-25T05:34:00Z,11.00,90.00
2025-10-25T05:36:00Z,11.00,90.00
2025-10-25T05:40:00Z,11.00,90.00
2025-10-25T05:43:00Z,11.00,90.00
2025-10-25T05:44:00Z,11.00,90.00
2025-10-25T05:48:00Z,11.00,90.00
2025-10-25T06:04:00Z,11.00,90.00
2025-10-25T06:07:00Z,11.00,90.00
2025-10-25T06:19:00Z,11.00,90.00
2025-10-25T06:20:00Z,11.00,90.00
2025-10-25T06:22:00Z,11.00,90.00
2025-10-25T06:23:00Z,11.00,90.00
2025-10-25T06:25:00Z,11.00,90.00
2025-10-25T06:27:00Z,11.00,90.00
2025-10-25T06:30:00Z,11.00,90.00
2025-10-25T06:33:00Z,11.00,90.00
2025-10-25T06:36:00Z,11.00,90.00
2025-10-25T06:37:00Z,11.00,90.00
2025-10-25T06:39:00Z,11.00,90.00
2025-10-25T06:41:00Z,11.00,90.00
2025-10-25T06:42:00Z,11.00,90.00
2025-10-25T06:43:00Z,11.00,90.00
2025-10-25T06:44:00Z,11.00,90.00
2025-10-25T06:48:00Z,11.00,90.00
2025-10-25T06:49:00Z,11.00,90.00
2025-10-25T06:50:00Z,11.00,90.00
2025-10-25T06:52:00Z,11.00,90.00
2025-10-25T06:56:00Z,11.00,90.00
2025-10-25T06:58:00Z,11.00,90.00
2025-10-25T07:01:00Z,11.00,90.00
2025-10-25T07:06:00Z,11.00,90.00
2025-10-25T07:16:00Z,11.00,90.00
2025-10-25T07:17:00Z,11.00,90.00
2025-10-25T07:21:00Z,11.00,90.00
2025-10-25T07:28:00Z,11.00,90.00
2025-10-25T07:37:00Z,11.00,90.00
2025-10-25T07:40:00Z,11.00,90.00
2025-10-25T07:44:00Z,11.00,90.00
2025-10-25T07:48:00Z,11.00,90.00
2025-10-25T07:51:00Z,11.00,90.00
2025-10-25T07:53:00Z,11.00,90.00
2025-10-25T07:55:00Z,11.00,90.00
2025-10-25T07:56:00Z,11.00,90.00
2025-10-25T07:58:00Z,11.00,90.00
2025-10-25T08:01:00Z,11.00,90.00
2025-10-25T08:15:00Z,11.00,90.00
2025-10-25T08:21:00Z,11.00,90.00
2025-10-25T08:24:00Z,11.00,90.00
2025-10-25T08:27:00Z,11.00,90.00
2025-10-25T08:30:00Z,11.00,90.00
2025-10-25T08:42:00Z,11.00,90.00
2025-10-25T08:49:00Z,11.00,90.00
2025-10-25T09:08:00Z,11.00,90.00
2025-10-25T09:10:00Z,11.00,90.00
2025-10-25T09:21:00Z,11.00,90.00
2025-10-25T09:24:00Z,11.00,90.00
2025-10-25T09:25:00Z,11.00,90.00
2025-10-25T09:33:00Z,11.00,90.00
2025-10-25T09:38:00Z,11.00,90.00
2025-10-25T09:43:00Z,11.00,90.00
2025-10-25T09:44:00Z,11.00,90.00
2025-10-25T09:47:00Z,11.00,90.00
2025-10-25T09:52:00Z,11.00,90.00
2025-10-25T09:57:00Z,11.00,90.00
2025-10-25T09:58:00Z,11.00,90.00
2025-10-25T10:03:00Z,11.00,90.00
2025-10-25T10:10:00Z,11.00,90.00
2025-10-25T10:12:00Z,11.49,90.00
2025-10-25T10:15:00Z,11.00,89.00
2025-10-25T10:22:00Z,12.00,89.00
2025-10-25T10:30:00Z,12.00,89.00
2025-10-25T10:36:00Z,12.00,89.00
2025-10-25T10:38:00Z,12.00,89.00
2025-10-25T10:42:00Z,12.00,89.00
2025-10-25T10:46:00Z,12.00,89.00
2025-10-25T10:48:00Z,12.00,89.00
2025-10-25T10:56:00Z,12.00,89.00
2025-10-25T10:57:00Z,12.00,89.00
2025-10-25T11:06:00Z,12.00,89.00
2025-10-25T11:08:00Z,12.00,89.00
2025-10-25T11:14:00Z,11.60,89.00
2025-10-25T11:15:00Z,12.00,89.00
2025-10-25T11:17:00Z,12.00,89.00
2025-10-25T11:18:00Z,12.00,89.00
2025-10-25T11:21:00Z,12.00,89.00
2025-10-25T11:23:00Z,12.00,89.00
2025-10-25T11:25:00Z,12.00,89.00
2025-10-25T11:27:00Z,12.00,89.00
2025-10-25T11:28:00Z,12.00,89.00
2025-10-25T11:30:00Z,12.00,89.00
2025-10-25T11:31:00Z,12.00,89.00
