# event_ticker=KXATPMATCH-26MAR04MERMIC
# final_score=6-3 6-4
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Daniel Merida
# kalshi_date=2026-03-04
timestamp,Alex Michelsen,Daniel Merida
2026-03-05T19:45:00Z,73.00,27.00
2026-03-05T19:48:00Z,73.00,28.00
2026-03-05T19:49:00Z,73.00,28.00
2026-03-05T19:54:00Z,74.00,28.00
2026-03-05T20:06:00Z,74.00,28.00
2026-03-05T20:19:00Z,73.00,28.00
2026-03-05T20:24:00Z,73.00,28.00
2026-03-05T20:40:00Z,73.00,28.00
2026-03-05T20:42:00Z,73.00,28.00
2026-03-05T20:43:00Z,72.00,28.00
2026-03-05T20:47:00Z,73.00,28.00
2026-03-05T21:03:00Z,74.00,28.00
2026-03-05T21:05:00Z,73.00,27.00
2026-03-05T21:06:00Z,73.00,27.00
2026-03-05T21:21:00Z,73.00,28.00
2026-03-05T21:22:00Z,73.00,28.00
2026-03-05T21:23:00Z,73.00,28.00
2026-03-05T21:26:00Z,73.00,28.00
2026-03-05T21:28:00Z,73.00,28.00
2026-03-05T21:31:00Z,73.00,28.00
2026-03-05T21:33:00Z,73.00,28.00
2026-03-05T21:34:00Z,73.00,28.00
2026-03-05T21:35:00Z,72.00,28.00
2026-03-05T21:36:00Z,73.00,28.00
2026-03-05T21:40:00Z,72.00,28.00
2026-03-05T21:42:00Z,73.00,27.00
2026-03-05T21:43:00Z,73.00,27.00
2026-03-05T21:45:00Z,73.00,27.00
2026-03-05T21:47:00Z,73.00,27.00
2026-03-05T21:49:00Z,73.00,27.00
2026-03-05T21:51:00Z,73.00,27.00
2026-03-05T21:52:00Z,73.00,27.00
2026-03-05T21:53:00Z,73.00,27.00
2026-03-05T21:56:00Z,73.00,27.00
2026-03-05T21:57:00Z,73.00,27.00
2026-03-05T21:58:00Z,73.00,27.00
2026-03-05T21:59:00Z,73.00,27.00
2026-03-05T22:00:00Z,73.00,27.00
2026-03-05T22:02:00Z,73.00,27.00
2026-03-05T22:04:00Z,73.00,28.00
2026-03-05T22:08:00Z,73.00,28.00
2026-03-05T22:09:00Z,73.00,27.00
2026-03-05T22:10:00Z,73.00,27.06
2026-03-05T22:11:00Z,73.00,27.06
2026-03-05T22:12:00Z,73.00,27.06
2026-03-05T22:13:00Z,73.00,29.00
2026-03-05T22:14:00Z,73.00,29.00
2026-03-05T22:15:00Z,73.00,29.00
2026-03-05T22:16:00Z,73.00,29.00
2026-03-05T22:17:00Z,73.87,28.00
2026-03-05T22:18:00Z,73.73,28.00
2026-03-05T22:23:00Z,73.00,28.00
2026-03-05T22:24:00Z,73.00,28.35
2026-03-05T22:25:00Z,74.00,28.35
2026-03-05T22:26:00Z,74.00,28.35
2026-03-05T22:28:00Z,74.00,28.35
2026-03-05T22:30:00Z,74.00,28.35
2026-03-05T22:32:00Z,74.00,28.00
2026-03-05T22:35:00Z,74.00,28.00
2026-03-05T22:37:00Z,74.00,28.00
2026-03-05T22:39:00Z,74.00,27.56
2026-03-05T22:40:00Z,74.00,27.56
2026-03-05T22:41:00Z,74.00,28.83
2026-03-05T22:43:00Z,74.00,28.83
2026-03-05T22:44:00Z,74.00,28.83
2026-03-05T22:45:00Z,74.00,28.83
2026-03-05T22:46:00Z,74.00,28.83
2026-03-05T22:47:00Z,74.00,28.83
2026-03-05T22:49:00Z,73.00,28.83
2026-03-05T22:50:00Z,74.00,28.83
2026-03-05T22:52:00Z,74.00,26.00
2026-03-05T22:53:00Z,74.00,26.00
2026-03-05T22:54:00Z,74.00,26.00
2026-03-05T22:57:00Z,74.00,28.00
2026-03-05T22:58:00Z,74.00,28.00
2026-03-05T22:59:00Z,74.00,28.00
2026-03-05T23:00:00Z,74.00,28.00
2026-03-05T23:01:00Z,74.00,28.00
2026-03-05T23:02:00Z,74.00,28.00
2026-03-05T23:03:00Z,74.00,28.00
2026-03-05T23:04:00Z,74.00,28.00
2026-03-05T23:05:00Z,74.00,28.00
2026-03-05T23:06:00Z,74.00,28.00
2026-03-05T23:07:00Z,74.00,28.00
2026-03-05T23:08:00Z,74.00,28.00
2026-03-05T23:09:00Z,74.00,28.00
2026-03-05T23:10:00Z,74.00,28.00
2026-03-05T23:11:00Z,73.19,28.00
2026-03-05T23:12:00Z,73.19,28.00
2026-03-05T23:13:00Z,73.19,28.00
2026-03-05T23:15:00Z,74.00,28.00
2026-03-05T23:16:00Z,74.02,28.00
2026-03-05T23:17:00Z,74.00,28.00
2026-03-05T23:18:00Z,74.96,26.95
2026-03-05T23:19:00Z,74.00,27.00
2026-03-05T23:20:00Z,74.00,27.00
2026-03-05T23:21:00Z,74.83,27.00
2026-03-05T23:22:00Z,74.92,27.00
2026-03-05T23:23:00Z,76.70,25.84
2026-03-05T23:24:00Z,78.73,24.03
2026-03-05T23:25:00Z,78.34,23.00
2026-03-05T23:26:00Z,77.01,24.35
2026-03-05T23:27:00Z,76.00,23.44
2026-03-05T23:28:00Z,78.74,21.75
2026-03-05T23:29:00Z,79.94,19.29
2026-03-05T23:30:00Z,80.86,21.94
2026-03-05T23:31:00Z,76.87,24.96
2026-03-05T23:32:00Z,77.00,23.03
2026-03-05T23:33:00Z,74.98,24.05
2026-03-05T23:34:00Z,79.70,22.75
2026-03-05T23:35:00Z,80.00,20.58
2026-03-05T23:36:00Z,78.00,22.54
2026-03-05T23:37:00Z,82.13,18.66
2026-03-05T23:38:00Z,87.60,11.59
2026-03-05T23:39:00Z,88.74,11.89
2026-03-05T23:40:00Z,87.67,13.24
2026-03-05T23:41:00Z,89.04,9.55
2026-03-05T23:42:00Z,90.44,9.32
2026-03-05T23:43:00Z,89.13,10.00
2026-03-05T23:44:00Z,88.92,9.82
2026-03-05T23:45:00Z,90.94,11.00
2026-03-05T23:46:00Z,88.64,13.03
2026-03-05T23:47:00Z,90.00,10.26
2026-03-05T23:48:00Z,90.00,10.98
2026-03-05T23:49:00Z,90.00,11.00
2026-03-05T23:50:00Z,88.00,11.13
2026-03-05T23:51:00Z,88.00,11.70
2026-03-05T23:52:00Z,89.42,10.19
2026-03-05T23:53:00Z,90.45,10.32
2026-03-05T23:54:00Z,90.44,10.00
2026-03-05T23:55:00Z,90.66,9.77
2026-03-05T23:56:00Z,90.33,10.15
2026-03-05T23:57:00Z,91.48,9.00
2026-03-05T23:58:00Z,90.40,9.73
2026-03-05T23:59:00Z,89.43,10.16
2026-03-06T00:00:00Z,89.45,11.63
2026-03-06T00:01:00Z,86.06,13.25
2026-03-06T00:02:00Z,89.69,11.95
2026-03-06T00:03:00Z,88.00,11.38
2026-03-06T00:04:00Z,88.70,12.07
2026-03-06T00:05:00Z,89.57,12.19
2026-03-06T00:06:00Z,82.13,20.31
2026-03-06T00:07:00Z,79.21,21.80
2026-03-06T00:08:00Z,82.78,15.99
2026-03-06T00:09:00Z,83.20,16.15
2026-03-06T00:10:00Z,86.49,13.04
2026-03-06T00:11:00Z,87.00,12.45
2026-03-06T00:12:00Z,87.00,13.00
2026-03-06T00:13:00Z,88.00,12.00
2026-03-06T00:14:00Z,88.02,11.72
2026-03-06T00:15:00Z,87.17,13.06
2026-03-06T00:16:00Z,88.00,13.16
2026-03-06T00:17:00Z,85.61,14.77
2026-03-06T00:18:00Z,86.00,13.16
2026-03-06T00:19:00Z,87.64,13.76
2026-03-06T00:20:00Z,86.00,12.25
2026-03-06T00:21:00Z,84.04,14.41
2026-03-06T00:22:00Z,84.05,15.10
2026-03-06T00:23:00Z,84.00,16.80
2026-03-06T00:24:00Z,83.44,17.15
2026-03-06T00:25:00Z,81.91,19.72
2026-03-06T00:26:00Z,83.73,17.01
2026-03-06T00:27:00Z,86.82,14.22
2026-03-06T00:28:00Z,90.34,10.49
2026-03-06T00:29:00Z,97.09,3.83
2026-03-06T00:30:00Z,97.86,2.75
2026-03-06T00:31:00Z,98.99,1.13
2026-03-06T00:32:00Z,99.00,1.13
2026-03-06T00:33:00Z,99.00,1.13
2026-03-06T00:34:00Z,99.00,1.13
2026-03-06T00:36:00Z,99.00,1.13
2026-03-06T00:37:00Z,99.00,1.13
2026-03-06T00:40:00Z,99.00,1.13
2026-03-06T00:41:00Z,99.00,1.13
2026-03-06T00:42:00Z,99.00,1.13
