# event_ticker=KXATPCHALLENGERMATCH-26FEB12BLABOL
# final_score=7-5 6-3
# match_winner=Alex Bolt
# fav_player=Alex Bolt
# dog_player=Darwin Blanch
# kalshi_date=2026-02-12
timestamp,Alex Bolt,Darwin Blanch
2026-02-12T23:14:00Z,52.00,50.00
2026-02-12T23:15:00Z,52.00,50.00
2026-02-12T23:16:00Z,52.00,50.00
2026-02-12T23:40:00Z,52.00,50.00
2026-02-12T23:41:00Z,52.00,50.00
2026-02-12T23:48:00Z,52.00,50.00
2026-02-12T23:52:00Z,52.00,50.00
2026-02-12T23:57:00Z,52.00,50.00
2026-02-12T23:58:00Z,52.00,50.00
2026-02-12T23:59:00Z,52.00,50.00
2026-02-13T00:00:00Z,52.00,50.00
2026-02-13T00:01:00Z,52.00,50.00
2026-02-13T00:03:00Z,52.00,50.00
2026-02-13T00:05:00Z,52.00,50.00
2026-02-13T00:11:00Z,52.43,50.00
2026-02-13T00:15:00Z,53.00,50.00
2026-02-13T00:25:00Z,53.00,50.00
2026-02-13T00:26:00Z,53.00,50.00
2026-02-13T00:27:00Z,53.00,50.00
2026-02-13T00:33:00Z,52.00,50.00
2026-02-13T00:36:00Z,52.00,49.00
2026-02-13T00:37:00Z,53.00,49.00
2026-02-13T00:43:00Z,53.00,49.00
2026-02-13T00:47:00Z,53.67,49.00
2026-02-13T00:48:00Z,54.00,49.00
2026-02-13T00:50:00Z,54.00,49.00
2026-02-13T00:51:00Z,54.00,49.00
2026-02-13T00:53:00Z,54.00,49.00
2026-02-13T00:54:00Z,54.00,49.00
2026-02-13T00:55:00Z,54.00,48.00
2026-02-13T00:56:00Z,54.00,48.00
2026-02-13T00:58:00Z,54.00,48.00
2026-02-13T01:00:00Z,54.00,48.00
2026-02-13T01:02:00Z,54.00,48.00
2026-02-13T01:03:00Z,54.00,48.00
2026-02-13T01:08:00Z,54.00,48.00
2026-02-13T01:09:00Z,54.00,48.00
2026-02-13T01:10:00Z,54.00,48.00
2026-02-13T01:13:00Z,54.00,48.00
2026-02-13T01:14:00Z,54.00,48.00
2026-02-13T01:18:00Z,54.00,48.00
2026-02-13T01:26:00Z,54.00,48.00
2026-02-13T01:27:00Z,54.00,48.00
2026-02-13T01:28:00Z,54.00,49.00
2026-02-13T01:29:00Z,54.00,49.00
2026-02-13T01:32:00Z,54.00,48.00
2026-02-13T01:33:00Z,54.00,48.00
2026-02-13T01:34:00Z,54.00,48.00
2026-02-13T01:35:00Z,54.00,48.00
2026-02-13T01:36:00Z,54.00,48.00
2026-02-13T01:38:00Z,54.00,48.00
2026-02-13T01:40:00Z,54.00,48.00
2026-02-13T01:41:00Z,53.71,48.00
2026-02-13T01:42:00Z,54.00,48.00
2026-02-13T01:43:00Z,54.00,48.00
2026-02-13T01:45:00Z,54.00,48.00
2026-02-13T01:46:00Z,53.00,48.00
2026-02-13T01:49:00Z,53.00,48.00
2026-02-13T01:51:00Z,53.00,48.00
2026-02-13T01:53:00Z,53.00,48.00
2026-02-13T01:55:00Z,53.00,48.00
2026-02-13T01:56:00Z,53.00,48.00
2026-02-13T01:58:00Z,53.00,48.00
2026-02-13T01:59:00Z,53.00,48.00
2026-02-13T02:00:00Z,53.00,47.37
2026-02-13T02:03:00Z,53.00,47.37
2026-02-13T02:04:00Z,53.00,47.37
2026-02-13T02:05:00Z,53.00,48.00
2026-02-13T02:07:00Z,53.00,48.00
2026-02-13T02:09:00Z,53.17,48.00
2026-02-13T02:11:00Z,54.00,48.00
2026-02-13T02:12:00Z,54.00,48.00
2026-02-13T02:13:00Z,54.00,48.00
2026-02-13T02:14:00Z,54.83,48.00
2026-02-13T02:15:00Z,55.00,47.00
2026-02-13T02:17:00Z,55.00,47.00
2026-02-13T02:19:00Z,55.00,47.00
2026-02-13T02:21:00Z,55.00,47.00
2026-02-13T02:22:00Z,54.99,47.00
2026-02-13T02:26:00Z,55.00,47.00
2026-02-13T02:28:00Z,55.00,47.00
2026-02-13T02:29:00Z,55.00,47.00
2026-02-13T02:31:00Z,55.00,47.00
2026-02-13T02:32:00Z,54.95,47.00
2026-02-13T02:33:00Z,55.00,47.00
2026-02-13T02:34:00Z,55.00,45.00
2026-02-13T02:35:00Z,56.00,44.11
2026-02-13T02:38:00Z,52.97,44.11
2026-02-13T02:39:00Z,56.00,47.76
2026-02-13T02:40:00Z,54.99,48.00
2026-02-13T02:42:00Z,54.99,48.00
2026-02-13T02:43:00Z,55.00,48.00
2026-02-13T02:44:00Z,55.00,48.00
2026-02-13T02:45:00Z,55.00,48.00
2026-02-13T02:46:00Z,55.00,47.00
2026-02-13T02:47:00Z,55.00,47.00
2026-02-13T02:48:00Z,55.00,48.00
2026-02-13T02:49:00Z,55.00,46.64
2026-02-13T02:50:00Z,55.00,48.00
2026-02-13T02:51:00Z,55.00,48.00
2026-02-13T02:52:00Z,55.00,48.00
2026-02-13T02:53:00Z,55.00,48.00
2026-02-13T02:54:00Z,55.00,48.00
2026-02-13T02:55:00Z,55.00,48.00
2026-02-13T02:58:00Z,54.63,48.00
2026-02-13T02:59:00Z,55.00,48.00
2026-02-13T03:01:00Z,55.00,48.00
2026-02-13T03:02:00Z,55.00,48.00
2026-02-13T03:04:00Z,55.00,48.00
2026-02-13T03:06:00Z,55.00,48.00
2026-02-13T03:07:00Z,55.00,48.00
2026-02-13T03:08:00Z,55.00,48.00
2026-02-13T03:11:00Z,55.00,48.00
2026-02-13T03:12:00Z,55.00,48.00
2026-02-13T03:14:00Z,55.00,48.00
2026-02-13T03:15:00Z,52.62,48.00
2026-02-13T03:16:00Z,52.62,48.52
2026-02-13T03:17:00Z,54.00,48.52
2026-02-13T03:21:00Z,54.00,49.00
2026-02-13T03:24:00Z,54.00,49.00
2026-02-13T03:25:00Z,55.00,49.00
2026-02-13T03:26:00Z,55.00,49.00
2026-02-13T03:29:00Z,55.00,48.89
2026-02-13T03:30:00Z,55.00,45.00
2026-02-13T03:31:00Z,55.00,45.00
2026-02-13T03:32:00Z,51.00,48.00
2026-02-13T03:33:00Z,53.99,48.00
2026-02-13T03:34:00Z,53.99,49.00
2026-02-13T03:37:00Z,55.00,49.00
2026-02-13T03:38:00Z,55.00,49.00
2026-02-13T03:39:00Z,52.00,49.00
2026-02-13T03:43:00Z,51.00,49.00
2026-02-13T03:44:00Z,53.89,49.00
2026-02-13T03:45:00Z,53.94,49.00
2026-02-13T03:48:00Z,54.00,49.00
2026-02-13T03:49:00Z,54.00,49.00
2026-02-13T03:50:00Z,54.00,49.00
2026-02-13T03:52:00Z,52.54,49.00
2026-02-13T03:53:00Z,54.00,49.00
2026-02-13T03:54:00Z,54.00,49.30
2026-02-13T03:55:00Z,54.00,49.00
2026-02-13T03:56:00Z,54.00,49.00
2026-02-13T03:57:00Z,54.88,49.00
2026-02-13T03:58:00Z,54.89,49.00
2026-02-13T03:59:00Z,54.03,48.72
2026-02-13T04:00:00Z,48.51,52.31
2026-02-13T04:01:00Z,46.98,55.06
2026-02-13T04:02:00Z,52.73,51.23
2026-02-13T04:03:00Z,50.30,50.23
2026-02-13T04:04:00Z,54.00,49.00
2026-02-13T04:05:00Z,54.74,50.08
2026-02-13T04:06:00Z,49.94,50.00
2026-02-13T04:07:00Z,49.14,53.12
2026-02-13T04:08:00Z,42.44,59.15
2026-02-13T04:09:00Z,47.25,54.45
2026-02-13T04:10:00Z,47.44,52.80
2026-02-13T04:11:00Z,50.25,52.71
2026-02-13T04:12:00Z,49.91,52.36
2026-02-13T04:13:00Z,53.02,49.27
2026-02-13T04:14:00Z,51.10,49.27
2026-02-13T04:15:00Z,46.91,57.07
2026-02-13T04:16:00Z,36.47,66.41
2026-02-13T04:17:00Z,31.63,69.04
2026-02-13T04:18:00Z,41.20,63.49
2026-02-13T04:19:00Z,39.01,65.91
2026-02-13T04:20:00Z,27.97,73.09
2026-02-13T04:21:00Z,28.61,70.38
2026-02-13T04:22:00Z,30.13,70.76
2026-02-13T04:23:00Z,26.47,74.29
2026-02-13T04:24:00Z,30.60,70.07
2026-02-13T04:25:00Z,42.39,64.96
2026-02-13T04:26:00Z,37.39,55.58
2026-02-13T04:27:00Z,30.90,67.65
2026-02-13T04:28:00Z,26.99,73.98
2026-02-13T04:29:00Z,26.62,74.40
2026-02-13T04:30:00Z,24.33,77.81
2026-02-13T04:31:00Z,29.16,75.40
2026-02-13T04:32:00Z,28.24,71.24
2026-02-13T04:33:00Z,43.87,57.52
2026-02-13T04:34:00Z,47.25,53.19
2026-02-13T04:35:00Z,52.67,48.30
2026-02-13T04:36:00Z,54.00,45.88
2026-02-13T04:37:00Z,54.61,46.36
2026-02-13T04:38:00Z,50.33,50.44
2026-02-13T04:39:00Z,57.31,46.82
2026-02-13T04:40:00Z,50.46,51.66
2026-02-13T04:41:00Z,47.10,51.90
2026-02-13T04:42:00Z,50.76,52.05
2026-02-13T04:43:00Z,49.61,49.45
2026-02-13T04:44:00Z,53.61,49.14
2026-02-13T04:45:00Z,54.80,46.19
2026-02-13T04:46:00Z,58.73,43.31
2026-02-13T04:47:00Z,56.45,46.05
2026-02-13T04:48:00Z,57.29,42.19
2026-02-13T04:49:00Z,75.15,28.99
2026-02-13T04:50:00Z,76.34,23.79
2026-02-13T04:51:00Z,76.95,23.68
2026-02-13T04:52:00Z,79.82,20.53
2026-02-13T04:53:00Z,80.43,19.79
2026-02-13T04:54:00Z,84.23,17.09
2026-02-13T04:55:00Z,83.23,15.07
2026-02-13T04:56:00Z,83.29,14.47
2026-02-13T04:57:00Z,83.72,19.69
2026-02-13T04:58:00Z,84.59,17.14
2026-02-13T04:59:00Z,86.25,14.71
2026-02-13T05:00:00Z,91.02,9.72
2026-02-13T05:01:00Z,92.01,7.75
2026-02-13T05:02:00Z,89.00,11.46
2026-02-13T05:03:00Z,93.11,7.65
2026-02-13T05:04:00Z,95.13,5.89
2026-02-13T05:05:00Z,94.82,5.75
2026-02-13T05:06:00Z,95.97,5.61
2026-02-13T05:07:00Z,93.24,6.60
2026-02-13T05:08:00Z,93.60,6.25
2026-02-13T05:09:00Z,93.04,6.25
2026-02-13T05:10:00Z,93.48,3.83
2026-02-13T05:11:00Z,95.72,4.22
2026-02-13T05:12:00Z,94.94,4.80
2026-02-13T05:13:00Z,96.01,3.65
2026-02-13T05:14:00Z,96.88,3.48
2026-02-13T05:15:00Z,96.59,4.14
2026-02-13T05:16:00Z,95.99,4.95
2026-02-13T05:17:00Z,93.89,6.99
2026-02-13T05:18:00Z,95.45,4.96
2026-02-13T05:19:00Z,97.74,3.21
2026-02-13T05:20:00Z,97.68,2.94
2026-02-13T05:21:00Z,97.98,2.17
2026-02-13T05:22:00Z,98.92,1.24
2026-02-13T05:23:00Z,97.94,1.99
2026-02-13T05:24:00Z,97.10,3.12
2026-02-13T05:25:00Z,94.55,6.01
2026-02-13T05:26:00Z,93.73,6.93
2026-02-13T05:27:00Z,91.14,7.99
2026-02-13T05:28:00Z,93.97,9.37
2026-02-13T05:29:00Z,87.58,11.24
2026-02-13T05:30:00Z,95.52,3.82
2026-02-13T05:31:00Z,99.00,1.00
2026-02-13T05:32:00Z,99.00,1.00
