# event_ticker=KXATPMATCH-25OCT28FRIVUK
# final_score=7-6(4) 6-2
# score_resolution=6-7 2-6
# match_winner=Taylor Fritz
# fav_player=Aleksandar Vukic
# dog_player=Taylor Fritz
# kalshi_date=2025-10-28
timestamp,Aleksandar Vukic,Taylor Fritz
2025-10-28T09:28:00Z,,87.00
2025-10-28T10:11:00Z,,87.00
2025-10-28T10:59:00Z,14.00,87.00
2025-10-28T11:01:00Z,13.00,87.00
2025-10-28T11:35:00Z,14.00,87.00
2025-10-28T12:19:00Z,14.00,87.00
2025-10-28T12:39:00Z,14.00,87.00
2025-10-28T12:53:00Z,14.00,87.00
2025-10-28T12:57:00Z,14.00,87.00
2025-10-28T13:14:00Z,14.00,87.00
2025-10-28T13:15:00Z,14.00,87.00
2025-10-28T13:17:00Z,14.00,87.00
2025-10-28T13:26:00Z,13.00,87.00
2025-10-28T13:27:00Z,15.00,87.00
2025-10-28T13:29:00Z,15.00,87.00
2025-10-28T13:33:00Z,15.00,87.00
2025-10-28T13:42:00Z,15.00,87.00
2025-10-28T13:44:00Z,15.00,87.00
2025-10-28T13:52:00Z,15.00,87.00
2025-10-28T13:53:00Z,15.00,87.00
2025-10-28T14:06:00Z,14.00,87.00
2025-10-28T14:08:00Z,14.00,87.00
2025-10-28T14:09:00Z,14.00,87.00
2025-10-28T14:10:00Z,14.00,87.00
2025-10-28T14:18:00Z,14.00,87.00
2025-10-28T14:20:00Z,14.00,88.00
2025-10-28T14:24:00Z,14.00,88.00
2025-10-28T14:25:00Z,14.00,88.00
2025-10-28T14:28:00Z,14.00,86.00
2025-10-28T14:31:00Z,14.00,87.00
2025-10-28T14:32:00Z,14.00,87.00
2025-10-28T14:52:00Z,13.00,87.00
2025-10-28T14:53:00Z,13.00,87.00
2025-10-28T14:55:00Z,13.00,87.00
2025-10-28T14:56:00Z,13.00,87.00
2025-10-28T14:57:00Z,13.00,87.00
2025-10-28T14:58:00Z,14.00,87.00
2025-10-28T15:02:00Z,14.00,87.00
2025-10-28T15:03:00Z,14.00,87.66
2025-10-28T15:04:00Z,14.00,87.66
2025-10-28T15:05:00Z,14.00,87.00
2025-10-28T15:08:00Z,14.00,87.00
2025-10-28T15:10:00Z,14.00,87.00
2025-10-28T15:14:00Z,14.00,87.00
2025-10-28T15:17:00Z,14.00,87.00
2025-10-28T15:19:00Z,14.00,87.00
2025-10-28T15:20:00Z,14.00,87.00
2025-10-28T15:24:00Z,14.00,87.00
2025-10-28T15:26:00Z,14.00,87.00
2025-10-28T15:27:00Z,14.00,87.00
2025-10-28T15:28:00Z,14.00,87.00
2025-10-28T15:31:00Z,14.00,87.00
2025-10-28T15:34:00Z,14.00,87.00
2025-10-28T15:35:00Z,14.00,87.00
2025-10-28T15:39:00Z,14.00,87.00
2025-10-28T15:41:00Z,14.00,87.00
2025-10-28T15:43:00Z,14.00,87.00
2025-10-28T15:44:00Z,14.00,87.00
2025-10-28T15:49:00Z,14.00,87.44
2025-10-28T15:51:00Z,14.00,88.00
2025-10-28T15:53:00Z,14.00,88.00
2025-10-28T15:57:00Z,14.00,87.70
2025-10-28T16:01:00Z,14.00,87.70
2025-10-28T16:04:00Z,14.00,87.70
2025-10-28T16:06:00Z,14.00,87.70
2025-10-28T16:09:00Z,14.00,87.00
2025-10-28T16:13:00Z,14.00,87.00
2025-10-28T16:14:00Z,14.00,87.00
2025-10-28T16:16:00Z,14.00,87.00
2025-10-28T16:21:00Z,14.00,87.00
2025-10-28T16:22:00Z,14.00,87.00
2025-10-28T16:24:00Z,14.00,87.00
2025-10-28T16:25:00Z,14.00,87.00
2025-10-28T16:27:00Z,14.00,87.00
2025-10-28T16:28:00Z,14.00,87.00
2025-10-28T16:29:00Z,14.00,87.00
2025-10-28T16:30:00Z,14.00,87.00
2025-10-28T16:38:00Z,14.00,87.00
2025-10-28T16:39:00Z,14.00,87.00
2025-10-28T16:40:00Z,14.00,87.00
2025-10-28T16:42:00Z,14.00,87.00
2025-10-28T16:43:00Z,14.00,87.00
2025-10-28T16:47:00Z,14.00,87.00
2025-10-28T16:48:00Z,14.00,87.00
2025-10-28T16:49:00Z,14.00,87.00
2025-10-28T16:52:00Z,13.00,87.00
2025-10-28T16:54:00Z,13.00,87.00
2025-10-28T16:55:00Z,13.00,87.00
2025-10-28T17:03:00Z,14.00,87.00
2025-10-28T17:04:00Z,14.00,87.00
2025-10-28T17:13:00Z,14.00,87.00
2025-10-28T17:14:00Z,14.00,87.00
2025-10-28T17:18:00Z,14.00,87.00
2025-10-28T17:19:00Z,14.00,87.00
2025-10-28T17:21:00Z,14.00,87.00
2025-10-28T17:22:00Z,14.00,87.00
2025-10-28T17:23:00Z,14.00,87.00
2025-10-28T17:25:00Z,14.00,87.00
2025-10-28T17:26:00Z,14.00,87.00
2025-10-28T17:28:00Z,14.00,87.00
2025-10-28T17:31:00Z,14.00,87.00
2025-10-28T17:32:00Z,14.00,87.00
2025-10-28T17:33:00Z,14.00,87.00
2025-10-28T17:35:00Z,13.00,87.00
2025-10-28T17:36:00Z,14.00,87.00
2025-10-28T17:38:00Z,13.00,87.00
2025-10-28T17:39:00Z,13.00,87.00
2025-10-28T17:40:00Z,13.00,87.00
2025-10-28T17:41:00Z,14.00,87.00
2025-10-28T17:42:00Z,14.00,87.00
2025-10-28T17:44:00Z,14.00,87.00
2025-10-28T17:49:00Z,14.00,87.00
2025-10-28T17:51:00Z,14.00,87.00
2025-10-28T17:52:00Z,13.00,87.00
2025-10-28T17:53:00Z,13.00,87.00
2025-10-28T18:03:00Z,13.00,87.00
2025-10-28T18:05:00Z,13.00,87.00
2025-10-28T18:10:00Z,13.00,87.00
2025-10-28T18:11:00Z,13.00,87.00
2025-10-28T18:13:00Z,13.00,87.00
2025-10-28T18:14:00Z,13.00,87.00
2025-10-28T18:16:00Z,13.00,87.00
2025-10-28T18:18:00Z,13.00,87.00
2025-10-28T18:21:00Z,13.00,87.00
2025-10-28T18:24:00Z,13.00,87.00
2025-10-28T18:25:00Z,13.00,87.00
2025-10-28T18:27:00Z,13.00,86.00
2025-10-28T18:28:00Z,13.00,86.00
2025-10-28T18:30:00Z,13.00,86.00
2025-10-28T18:34:00Z,13.00,86.00
2025-10-28T18:35:00Z,12.00,86.00
2025-10-28T18:37:00Z,13.00,86.00
2025-10-28T18:39:00Z,13.00,87.00
2025-10-28T18:40:00Z,13.00,87.00
2025-10-28T18:41:00Z,13.00,87.00
2025-10-28T18:42:00Z,13.00,87.00
2025-10-28T18:44:00Z,13.00,87.00
2025-10-28T18:46:00Z,13.00,87.00
2025-10-28T18:52:00Z,13.00,87.00
2025-10-28T18:53:00Z,13.00,87.00
2025-10-28T18:56:00Z,13.00,87.00
2025-10-28T18:58:00Z,13.00,87.00
2025-10-28T18:59:00Z,13.00,87.00
2025-10-28T19:00:00Z,13.00,87.00
2025-10-28T19:02:00Z,13.00,87.00
2025-10-28T19:03:00Z,13.00,87.00
2025-10-28T19:04:00Z,13.00,87.00
2025-10-28T19:05:00Z,13.00,87.00
2025-10-28T19:06:00Z,13.00,87.00
2025-10-28T19:07:00Z,13.00,87.00
2025-10-28T19:08:00Z,13.00,87.00
2025-10-28T19:09:00Z,13.00,86.91
2025-10-28T19:10:00Z,13.00,88.00
2025-10-28T19:11:00Z,13.00,88.00
2025-10-28T19:12:00Z,13.00,88.00
2025-10-28T19:14:00Z,13.00,88.00
2025-10-28T19:15:00Z,13.00,88.00
2025-10-28T19:16:00Z,13.00,88.00
2025-10-28T19:17:00Z,13.00,88.00
2025-10-28T19:18:00Z,13.00,88.00
2025-10-28T19:19:00Z,13.00,88.00
2025-10-28T19:20:00Z,13.00,88.00
2025-10-28T19:21:00Z,13.00,88.00
2025-10-28T19:22:00Z,13.00,88.00
2025-10-28T19:23:00Z,13.00,88.00
2025-10-28T19:24:00Z,13.00,88.00
2025-10-28T19:25:00Z,13.00,88.00
2025-10-28T19:26:00Z,13.00,88.00
2025-10-28T19:27:00Z,13.00,88.00
2025-10-28T19:28:00Z,12.05,88.00
2025-10-28T19:30:00Z,13.25,88.00
2025-10-28T19:32:00Z,12.19,88.00
2025-10-28T19:33:00Z,12.19,88.00
2025-10-28T19:34:00Z,14.00,88.00
2025-10-28T19:35:00Z,14.00,87.00
2025-10-28T19:36:00Z,14.00,87.00
2025-10-28T19:37:00Z,14.00,87.00
2025-10-28T19:38:00Z,14.00,87.00
2025-10-28T19:39:00Z,14.00,87.00
2025-10-28T19:40:00Z,14.00,88.00
2025-10-28T19:41:00Z,14.00,87.33
2025-10-28T19:44:00Z,14.00,88.00
2025-10-28T19:47:00Z,14.00,88.00
2025-10-28T19:48:00Z,14.00,88.00
2025-10-28T19:49:00Z,14.00,88.00
2025-10-28T19:50:00Z,14.00,88.00
2025-10-28T19:51:00Z,14.00,87.00
2025-10-28T19:52:00Z,14.00,87.00
2025-10-28T19:53:00Z,14.00,87.00
2025-10-28T19:55:00Z,14.00,88.00
2025-10-28T19:56:00Z,14.00,87.00
2025-10-28T19:57:00Z,14.00,87.00
2025-10-28T19:58:00Z,14.00,87.00
2025-10-28T19:59:00Z,14.00,87.00
2025-10-28T20:00:00Z,14.00,86.29
2025-10-28T20:01:00Z,14.00,86.29
2025-10-28T20:02:00Z,14.00,88.00
2025-10-28T20:03:00Z,14.00,88.00
2025-10-28T20:05:00Z,14.00,88.00
2025-10-28T20:08:00Z,14.00,86.00
2025-10-28T20:09:00Z,14.00,88.00
2025-10-28T20:10:00Z,14.00,88.00
2025-10-28T20:12:00Z,14.00,88.00
2025-10-28T20:13:00Z,14.00,88.00
2025-10-28T20:16:00Z,14.00,88.00
2025-10-28T20:17:00Z,14.00,88.00
2025-10-28T20:18:00Z,14.00,88.00
2025-10-28T20:19:00Z,14.00,88.00
2025-10-28T20:20:00Z,14.00,88.00
2025-10-28T20:22:00Z,13.96,87.00
2025-10-28T20:23:00Z,14.00,87.00
2025-10-28T20:24:00Z,13.00,87.00
2025-10-28T20:25:00Z,13.00,87.93
2025-10-28T20:26:00Z,13.00,87.93
2025-10-28T20:27:00Z,13.00,87.93
2025-10-28T20:28:00Z,13.00,87.93
2025-10-28T20:30:00Z,13.00,88.00
2025-10-28T20:31:00Z,13.00,88.00
2025-10-28T20:32:00Z,13.00,88.00
2025-10-28T20:33:00Z,13.00,88.00
2025-10-28T20:34:00Z,13.00,87.86
2025-10-28T20:35:00Z,12.93,88.15
2025-10-28T20:36:00Z,13.00,88.00
2025-10-28T20:37:00Z,13.08,88.00
2025-10-28T20:38:00Z,13.00,88.00
2025-10-28T20:39:00Z,13.14,88.00
2025-10-28T20:40:00Z,13.47,88.00
2025-10-28T20:41:00Z,13.25,87.04
2025-10-28T20:42:00Z,14.00,88.00
2025-10-28T20:43:00Z,14.00,88.00
2025-10-28T20:44:00Z,14.00,88.00
2025-10-28T20:45:00Z,14.00,87.84
2025-10-28T20:46:00Z,14.00,87.05
2025-10-28T20:47:00Z,13.21,88.00
2025-10-28T20:48:00Z,13.95,88.00
2025-10-28T20:49:00Z,14.00,88.00
2025-10-28T20:50:00Z,13.99,88.00
2025-10-28T20:51:00Z,14.00,87.09
2025-10-28T20:52:00Z,13.09,87.99
2025-10-28T20:53:00Z,12.78,87.18
2025-10-28T20:54:00Z,14.94,86.00
2025-10-28T20:55:00Z,12.84,87.01
2025-10-28T20:56:00Z,12.00,89.72
2025-10-28T20:57:00Z,12.42,88.87
2025-10-28T20:58:00Z,11.71,88.91
2025-10-28T20:59:00Z,11.54,89.52
2025-10-28T21:00:00Z,13.55,88.21
2025-10-28T21:01:00Z,11.82,89.00
2025-10-28T21:02:00Z,11.93,89.49
2025-10-28T21:03:00Z,12.39,89.28
2025-10-28T21:04:00Z,10.77,90.03
2025-10-28T21:05:00Z,8.08,92.52
2025-10-28T21:06:00Z,9.79,91.84
2025-10-28T21:07:00Z,11.79,89.45
2025-10-28T21:08:00Z,11.71,89.00
2025-10-28T21:09:00Z,14.67,88.08
2025-10-28T21:10:00Z,12.61,89.02
2025-10-28T21:11:00Z,10.90,90.00
2025-10-28T21:12:00Z,11.99,90.00
2025-10-28T21:13:00Z,14.54,86.99
2025-10-28T21:14:00Z,14.30,85.84
2025-10-28T21:15:00Z,16.51,84.59
2025-10-28T21:16:00Z,20.57,80.23
2025-10-28T21:17:00Z,19.78,78.40
2025-10-28T21:18:00Z,14.63,84.49
2025-10-28T21:19:00Z,14.00,84.49
2025-10-28T21:20:00Z,13.79,87.30
2025-10-28T21:21:00Z,14.20,86.47
2025-10-28T21:22:00Z,15.52,86.00
2025-10-28T21:23:00Z,16.22,84.82
2025-10-28T21:24:00Z,14.77,85.95
2025-10-28T21:25:00Z,15.00,86.03
2025-10-28T21:26:00Z,15.43,84.97
2025-10-28T21:27:00Z,16.29,84.02
2025-10-28T21:28:00Z,15.54,84.27
2025-10-28T21:29:00Z,13.75,87.00
2025-10-28T21:30:00Z,15.25,86.98
2025-10-28T21:31:00Z,14.88,85.78
2025-10-28T21:32:00Z,16.59,84.00
2025-10-28T21:33:00Z,15.89,83.00
2025-10-28T21:34:00Z,16.74,82.62
2025-10-28T21:35:00Z,15.93,84.00
2025-10-28T21:36:00Z,16.28,84.00
2025-10-28T21:37:00Z,19.13,81.97
2025-10-28T21:38:00Z,18.73,82.00
2025-10-28T21:39:00Z,16.35,83.82
2025-10-28T21:40:00Z,10.82,90.63
2025-10-28T21:41:00Z,8.95,91.67
2025-10-28T21:42:00Z,9.76,90.65
