# event_ticker=KXATPCHALLENGERMATCH-26MAY05BOLSUN
# final_score=6-7(7) 6-3 6-3
# score_resolution=6-7 6-3 6-3
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Alex Bolt
# kalshi_date=2026-05-05
timestamp,Alex Bolt,Fajing Sun
2026-05-05T04:43:00Z,54.00,47.00
2026-05-05T04:44:00Z,54.00,47.00
2026-05-05T04:45:00Z,54.00,47.56
2026-05-05T04:46:00Z,54.00,48.00
2026-05-05T04:47:00Z,54.02,48.00
2026-05-05T04:48:00Z,54.00,48.00
2026-05-05T04:49:00Z,54.00,48.00
2026-05-05T04:50:00Z,54.00,48.00
2026-05-05T04:51:00Z,54.00,48.00
2026-05-05T04:52:00Z,54.00,48.36
2026-05-05T04:53:00Z,54.00,49.00
2026-05-05T04:54:00Z,54.00,49.00
2026-05-05T04:55:00Z,54.00,49.00
2026-05-05T04:56:00Z,54.00,49.00
2026-05-05T04:57:00Z,52.51,49.00
2026-05-05T04:58:00Z,53.89,49.00
2026-05-05T04:59:00Z,54.00,49.00
2026-05-05T05:00:00Z,54.00,49.00
2026-05-05T05:01:00Z,54.00,49.00
2026-05-05T05:02:00Z,54.00,49.00
2026-05-05T05:03:00Z,54.00,49.00
2026-05-05T05:04:00Z,54.00,48.00
2026-05-05T05:05:00Z,53.00,48.20
2026-05-05T05:06:00Z,53.00,49.00
2026-05-05T05:07:00Z,53.00,49.00
2026-05-05T05:08:00Z,53.00,49.00
2026-05-05T05:09:00Z,53.49,49.00
2026-05-05T05:10:00Z,53.49,49.00
2026-05-05T05:11:00Z,53.00,49.00
2026-05-05T05:12:00Z,53.00,49.00
2026-05-05T05:13:00Z,53.00,49.00
2026-05-05T05:14:00Z,53.00,49.00
2026-05-05T05:15:00Z,53.00,49.00
2026-05-05T05:16:00Z,53.00,49.00
2026-05-05T05:17:00Z,53.00,49.61
2026-05-05T05:18:00Z,53.00,49.32
2026-05-05T05:19:00Z,52.82,50.80
2026-05-05T05:20:00Z,52.82,50.00
2026-05-05T05:21:00Z,51.76,50.00
2026-05-05T05:22:00Z,52.00,49.00
2026-05-05T05:23:00Z,53.25,49.30
2026-05-05T05:24:00Z,52.00,49.00
2026-05-05T05:25:00Z,51.50,49.00
2026-05-05T05:26:00Z,51.99,49.00
2026-05-05T05:27:00Z,52.00,49.00
2026-05-05T05:28:00Z,52.01,49.00
2026-05-05T05:29:00Z,52.01,49.00
2026-05-05T05:30:00Z,53.00,48.74
2026-05-05T05:31:00Z,53.00,49.00
2026-05-05T05:32:00Z,53.00,49.00
2026-05-05T05:33:00Z,52.89,49.00
2026-05-05T05:34:00Z,53.74,49.00
2026-05-05T05:35:00Z,54.26,48.60
2026-05-05T05:36:00Z,54.22,48.55
2026-05-05T05:37:00Z,54.12,48.81
2026-05-05T05:38:00Z,53.98,47.41
2026-05-05T05:39:00Z,53.99,47.98
2026-05-05T05:40:00Z,55.30,46.60
2026-05-05T05:41:00Z,55.89,46.28
2026-05-05T05:42:00Z,53.58,48.73
2026-05-05T05:43:00Z,53.48,47.97
2026-05-05T05:44:00Z,54.77,47.00
2026-05-05T05:45:00Z,52.34,50.23
2026-05-05T05:46:00Z,52.17,48.81
2026-05-05T05:47:00Z,51.65,50.42
2026-05-05T05:48:00Z,52.70,50.30
2026-05-05T05:49:00Z,51.93,50.20
2026-05-05T05:50:00Z,50.58,51.04
2026-05-05T05:51:00Z,51.96,51.00
2026-05-05T05:52:00Z,52.84,48.99
2026-05-05T05:53:00Z,52.13,48.63
2026-05-05T05:54:00Z,51.33,50.24
2026-05-05T05:55:00Z,54.28,49.33
2026-05-05T05:56:00Z,54.57,48.16
2026-05-05T05:57:00Z,54.22,47.72
2026-05-05T05:58:00Z,50.46,50.86
2026-05-05T05:59:00Z,47.96,55.42
2026-05-05T06:00:00Z,54.30,47.10
2026-05-05T06:01:00Z,54.99,47.15
2026-05-05T06:02:00Z,56.36,47.28
2026-05-05T06:03:00Z,52.61,47.68
2026-05-05T06:04:00Z,54.76,48.44
2026-05-05T06:05:00Z,54.30,46.34
2026-05-05T06:06:00Z,58.89,40.24
2026-05-05T06:07:00Z,54.82,45.67
2026-05-05T06:08:00Z,56.34,46.34
2026-05-05T06:09:00Z,56.43,44.15
2026-05-05T06:10:00Z,56.02,46.23
2026-05-05T06:11:00Z,59.29,43.37
2026-05-05T06:12:00Z,56.28,45.92
2026-05-05T06:13:00Z,55.99,46.80
2026-05-05T06:14:00Z,50.69,49.35
2026-05-05T06:15:00Z,43.43,59.07
2026-05-05T06:16:00Z,44.28,52.73
2026-05-05T06:17:00Z,54.14,46.26
2026-05-05T06:18:00Z,55.27,43.83
2026-05-05T06:19:00Z,55.28,45.98
2026-05-05T06:20:00Z,54.08,47.11
2026-05-05T06:21:00Z,55.07,46.79
2026-05-05T06:22:00Z,54.26,47.90
2026-05-05T06:23:00Z,51.88,48.13
2026-05-05T06:24:00Z,52.60,48.40
2026-05-05T06:25:00Z,48.63,58.01
2026-05-05T06:26:00Z,42.79,59.61
2026-05-05T06:27:00Z,45.44,58.24
2026-05-05T06:28:00Z,49.63,51.73
2026-05-05T06:29:00Z,53.36,47.20
2026-05-05T06:30:00Z,53.96,48.00
2026-05-05T06:31:00Z,56.70,44.03
2026-05-05T06:32:00Z,57.08,43.13
2026-05-05T06:33:00Z,58.99,42.51
2026-05-05T06:34:00Z,53.65,45.53
2026-05-05T06:35:00Z,51.71,48.38
2026-05-05T06:36:00Z,56.06,44.19
2026-05-05T06:37:00Z,57.00,43.99
2026-05-05T06:38:00Z,57.38,46.55
2026-05-05T06:39:00Z,57.88,46.19
2026-05-05T06:40:00Z,64.28,39.59
2026-05-05T06:41:00Z,57.09,44.49
2026-05-05T06:42:00Z,54.03,46.91
2026-05-05T06:43:00Z,56.96,43.95
2026-05-05T06:44:00Z,62.78,37.42
2026-05-05T06:45:00Z,63.17,35.72
2026-05-05T06:46:00Z,69.33,31.00
2026-05-05T06:47:00Z,67.64,33.43
2026-05-05T06:48:00Z,61.95,39.20
2026-05-05T06:49:00Z,42.80,56.39
2026-05-05T06:50:00Z,47.83,49.83
2026-05-05T06:51:00Z,45.62,55.02
2026-05-05T06:52:00Z,52.14,48.65
2026-05-05T06:53:00Z,58.52,42.45
2026-05-05T06:54:00Z,64.47,42.19
2026-05-05T06:55:00Z,73.61,26.39
2026-05-05T06:56:00Z,74.16,25.86
2026-05-05T06:57:00Z,74.55,26.05
2026-05-05T06:58:00Z,72.18,28.08
2026-05-05T06:59:00Z,69.94,30.05
2026-05-05T07:00:00Z,70.72,29.68
2026-05-05T07:01:00Z,72.02,29.27
2026-05-05T07:02:00Z,71.90,28.62
2026-05-05T07:03:00Z,69.31,30.32
2026-05-05T07:04:00Z,72.65,27.68
2026-05-05T07:05:00Z,70.71,29.57
2026-05-05T07:06:00Z,73.42,27.57
2026-05-05T07:07:00Z,73.61,26.66
2026-05-05T07:08:00Z,73.80,26.37
2026-05-05T07:09:00Z,72.14,28.85
2026-05-05T07:10:00Z,70.92,29.96
2026-05-05T07:11:00Z,70.98,29.87
2026-05-05T07:12:00Z,71.17,29.89
2026-05-05T07:13:00Z,64.94,34.41
2026-05-05T07:14:00Z,69.68,30.51
2026-05-05T07:15:00Z,63.61,34.82
2026-05-05T07:16:00Z,67.22,33.10
2026-05-05T07:17:00Z,70.87,29.61
2026-05-05T07:18:00Z,78.41,25.74
2026-05-05T07:19:00Z,77.20,23.90
2026-05-05T07:20:00Z,78.87,22.20
2026-05-05T07:21:00Z,72.47,26.34
2026-05-05T07:22:00Z,70.61,28.79
2026-05-05T07:23:00Z,69.93,30.97
2026-05-05T07:24:00Z,70.06,30.78
2026-05-05T07:25:00Z,73.57,27.24
2026-05-05T07:26:00Z,73.43,25.95
2026-05-05T07:27:00Z,69.31,34.33
2026-05-05T07:28:00Z,54.50,45.55
2026-05-05T07:29:00Z,54.49,46.14
2026-05-05T07:30:00Z,53.70,48.92
2026-05-05T07:31:00Z,48.70,50.84
2026-05-05T07:32:00Z,49.73,50.33
2026-05-05T07:33:00Z,48.84,51.33
2026-05-05T07:34:00Z,48.85,51.98
2026-05-05T07:35:00Z,48.23,52.91
2026-05-05T07:36:00Z,49.03,51.82
2026-05-05T07:37:00Z,50.01,50.88
2026-05-05T07:38:00Z,50.00,51.27
2026-05-05T07:39:00Z,48.56,52.93
2026-05-05T07:40:00Z,49.97,52.34
2026-05-05T07:41:00Z,52.58,48.47
2026-05-05T07:42:00Z,49.69,52.12
2026-05-05T07:43:00Z,48.97,50.85
2026-05-05T07:44:00Z,48.84,50.94
2026-05-05T07:45:00Z,45.65,55.96
2026-05-05T07:46:00Z,52.17,47.44
2026-05-05T07:47:00Z,53.38,46.83
2026-05-05T07:48:00Z,51.35,48.01
2026-05-05T07:49:00Z,49.83,52.03
2026-05-05T07:50:00Z,50.01,51.07
2026-05-05T07:51:00Z,51.55,49.95
2026-05-05T07:52:00Z,49.91,51.76
2026-05-05T07:53:00Z,44.76,54.60
2026-05-05T07:54:00Z,31.63,64.99
2026-05-05T07:55:00Z,27.82,70.97
2026-05-05T07:56:00Z,22.20,77.70
2026-05-05T07:57:00Z,21.84,78.59
2026-05-05T07:58:00Z,19.77,79.73
2026-05-05T07:59:00Z,15.18,85.02
2026-05-05T08:00:00Z,12.52,86.43
2026-05-05T08:01:00Z,8.92,90.95
2026-05-05T08:02:00Z,7.99,92.21
2026-05-05T08:03:00Z,2.51,97.41
2026-05-05T08:04:00Z,2.80,97.01
2026-05-05T08:05:00Z,3.73,95.32
2026-05-05T08:06:00Z,5.91,93.50
2026-05-05T08:07:00Z,1.67,98.25
2026-05-05T08:08:00Z,1.00,99.00
2026-05-05T08:09:00Z,1.21,98.21
2026-05-05T08:10:00Z,2.19,98.12
2026-05-05T08:11:00Z,1.61,98.18
2026-05-05T08:12:00Z,2.56,97.79
2026-05-05T08:13:00Z,3.34,96.71
2026-05-05T08:14:00Z,2.46,97.89
2026-05-05T08:15:00Z,5.50,94.24
2026-05-05T08:16:00Z,3.90,97.05
2026-05-05T08:17:00Z,5.77,94.49
2026-05-05T08:18:00Z,8.60,90.58
2026-05-05T08:19:00Z,6.71,93.38
2026-05-05T08:20:00Z,2.75,97.45
2026-05-05T08:21:00Z,1.42,99.00
2026-05-05T08:22:00Z,1.00,99.00
2026-05-05T08:23:00Z,1.00,99.00
