# event_ticker=KXATPMATCH-26APR09VACHUR
# final_score=6-7(4) 6-3 6-4
# score_resolution=7-6 3-6 4-6
# match_winner=Valentin Vacherot
# fav_player=Hubert Hurkacz
# dog_player=Valentin Vacherot
# kalshi_date=2026-04-09
timestamp,Hubert Hurkacz,Valentin Vacherot
2026-04-09T10:15:00Z,43.00,59.00
2026-04-09T10:17:00Z,43.00,59.00
2026-04-09T10:20:00Z,43.00,59.00
2026-04-09T10:21:00Z,43.00,59.00
2026-04-09T10:25:00Z,43.00,59.00
2026-04-09T10:27:00Z,43.00,59.00
2026-04-09T10:29:00Z,43.00,59.00
2026-04-09T10:31:00Z,43.00,59.00
2026-04-09T10:33:00Z,43.00,59.00
2026-04-09T10:36:00Z,43.00,59.00
2026-04-09T10:37:00Z,43.00,59.00
2026-04-09T10:39:00Z,43.00,59.00
2026-04-09T10:40:00Z,43.00,59.00
2026-04-09T10:41:00Z,43.00,59.00
2026-04-09T10:44:00Z,43.00,59.00
2026-04-09T10:46:00Z,43.00,59.00
2026-04-09T10:57:00Z,42.00,59.00
2026-04-09T10:59:00Z,42.00,59.00
2026-04-09T11:00:00Z,42.00,59.00
2026-04-09T11:01:00Z,43.00,59.00
2026-04-09T11:02:00Z,43.00,59.00
2026-04-09T11:07:00Z,43.00,59.00
2026-04-09T11:10:00Z,43.00,59.00
2026-04-09T11:11:00Z,43.00,59.00
2026-04-09T11:13:00Z,43.00,59.00
2026-04-09T11:14:00Z,43.00,59.00
2026-04-09T11:16:00Z,43.00,59.00
2026-04-09T11:18:00Z,43.00,59.00
2026-04-09T11:19:00Z,43.00,59.00
2026-04-09T11:20:00Z,43.00,59.00
2026-04-09T11:22:00Z,43.00,59.00
2026-04-09T11:23:00Z,43.00,59.00
2026-04-09T11:25:00Z,43.00,59.00
2026-04-09T11:28:00Z,43.00,59.00
2026-04-09T11:31:00Z,43.00,59.00
2026-04-09T11:33:00Z,43.00,59.00
2026-04-09T11:37:00Z,43.00,59.00
2026-04-09T11:39:00Z,43.00,59.00
2026-04-09T11:41:00Z,43.00,59.00
2026-04-09T11:42:00Z,42.00,59.00
2026-04-09T11:44:00Z,42.00,59.00
2026-04-09T11:45:00Z,41.00,59.00
2026-04-09T11:46:00Z,41.00,59.00
2026-04-09T11:49:00Z,42.00,59.00
2026-04-09T11:50:00Z,42.00,59.00
2026-04-09T11:51:00Z,42.00,59.00
2026-04-09T11:52:00Z,42.00,59.00
2026-04-09T11:56:00Z,42.00,59.00
2026-04-09T11:59:00Z,42.00,59.00
2026-04-09T12:02:00Z,42.00,59.00
2026-04-09T12:03:00Z,41.00,59.00
2026-04-09T12:04:00Z,41.00,59.00
2026-04-09T12:05:00Z,41.00,59.00
2026-04-09T12:06:00Z,42.00,59.00
2026-04-09T12:08:00Z,42.00,59.00
2026-04-09T12:13:00Z,41.00,59.00
2026-04-09T12:16:00Z,41.00,59.00
2026-04-09T12:17:00Z,42.00,59.00
2026-04-09T12:19:00Z,42.00,59.00
2026-04-09T12:20:00Z,42.00,59.00
2026-04-09T12:21:00Z,42.00,59.00
2026-04-09T12:23:00Z,42.00,60.00
2026-04-09T12:25:00Z,42.00,60.00
2026-04-09T12:26:00Z,42.00,60.00
2026-04-09T12:27:00Z,42.00,60.00
2026-04-09T12:28:00Z,42.00,60.00
2026-04-09T12:29:00Z,42.00,60.00
2026-04-09T12:30:00Z,42.00,60.00
2026-04-09T12:31:00Z,42.00,59.00
2026-04-09T12:32:00Z,42.00,60.00
2026-04-09T12:33:00Z,42.00,60.00
2026-04-09T12:36:00Z,42.00,59.81
2026-04-09T12:38:00Z,42.00,59.00
2026-04-09T12:39:00Z,42.00,59.00
2026-04-09T12:41:00Z,42.00,59.00
2026-04-09T12:44:00Z,42.00,58.00
2026-04-09T12:45:00Z,42.00,58.00
2026-04-09T12:47:00Z,42.00,60.00
2026-04-09T12:51:00Z,42.00,60.00
2026-04-09T12:52:00Z,42.00,60.00
2026-04-09T12:53:00Z,42.00,60.00
2026-04-09T12:54:00Z,42.00,60.00
2026-04-09T12:55:00Z,42.00,59.00
2026-04-09T12:56:00Z,42.00,59.00
2026-04-09T12:58:00Z,42.00,59.00
2026-04-09T13:00:00Z,42.00,59.00
2026-04-09T13:02:00Z,42.00,59.00
2026-04-09T13:03:00Z,42.00,59.00
2026-04-09T13:06:00Z,42.00,59.00
2026-04-09T13:07:00Z,42.00,59.00
2026-04-09T13:09:00Z,42.00,59.00
2026-04-09T13:10:00Z,43.00,59.00
2026-04-09T13:11:00Z,41.00,59.00
2026-04-09T13:13:00Z,43.00,59.00
2026-04-09T13:14:00Z,43.00,59.00
2026-04-09T13:15:00Z,43.00,59.00
2026-04-09T13:16:00Z,43.00,59.00
2026-04-09T13:17:00Z,43.00,59.00
2026-04-09T13:18:00Z,43.00,59.00
2026-04-09T13:19:00Z,43.00,59.00
2026-04-09T13:20:00Z,43.00,59.00
2026-04-09T13:21:00Z,43.00,59.00
2026-04-09T13:22:00Z,43.00,59.00
2026-04-09T13:24:00Z,43.00,59.00
2026-04-09T13:25:00Z,43.00,59.00
2026-04-09T13:26:00Z,43.00,59.00
2026-04-09T13:28:00Z,43.00,59.00
2026-04-09T13:31:00Z,43.00,59.00
2026-04-09T13:32:00Z,43.00,59.00
2026-04-09T13:33:00Z,43.00,59.00
2026-04-09T13:34:00Z,43.00,59.00
2026-04-09T13:35:00Z,43.00,59.00
2026-04-09T13:36:00Z,43.00,59.00
2026-04-09T13:37:00Z,43.00,59.00
2026-04-09T13:38:00Z,43.00,59.00
2026-04-09T13:39:00Z,43.00,59.00
2026-04-09T13:40:00Z,43.00,59.00
2026-04-09T13:41:00Z,43.00,60.00
2026-04-09T13:42:00Z,43.00,59.00
2026-04-09T13:43:00Z,43.00,59.00
2026-04-09T13:44:00Z,43.00,59.00
2026-04-09T13:45:00Z,43.00,59.00
2026-04-09T13:46:00Z,43.00,59.00
2026-04-09T13:48:00Z,43.00,59.00
2026-04-09T13:49:00Z,43.00,59.00
2026-04-09T13:50:00Z,43.00,59.00
2026-04-09T13:51:00Z,43.00,59.00
2026-04-09T13:52:00Z,43.00,59.00
2026-04-09T13:53:00Z,43.00,58.52
2026-04-09T13:54:00Z,43.00,58.08
2026-04-09T13:55:00Z,43.00,59.00
2026-04-09T13:56:00Z,43.00,59.00
2026-04-09T13:57:00Z,43.00,59.00
2026-04-09T13:58:00Z,43.00,59.00
2026-04-09T13:59:00Z,43.00,59.00
2026-04-09T14:00:00Z,43.00,59.00
2026-04-09T14:01:00Z,43.00,59.00
2026-04-09T14:02:00Z,43.00,59.00
2026-04-09T14:04:00Z,43.00,59.00
2026-04-09T14:05:00Z,43.00,59.00
2026-04-09T14:06:00Z,43.00,59.00
2026-04-09T14:07:00Z,43.00,59.00
2026-04-09T14:08:00Z,43.00,59.00
2026-04-09T14:09:00Z,43.00,59.00
2026-04-09T14:10:00Z,43.00,59.00
2026-04-09T14:11:00Z,43.00,59.00
2026-04-09T14:12:00Z,43.00,59.00
2026-04-09T14:13:00Z,43.00,59.00
2026-04-09T14:14:00Z,43.00,59.00
2026-04-09T14:15:00Z,43.00,59.00
2026-04-09T14:16:00Z,43.00,59.00
2026-04-09T14:17:00Z,43.00,59.00
2026-04-09T14:18:00Z,43.00,59.00
2026-04-09T14:19:00Z,43.00,59.00
2026-04-09T14:20:00Z,43.00,59.00
2026-04-09T14:21:00Z,43.00,59.00
2026-04-09T14:22:00Z,43.00,59.00
2026-04-09T14:23:00Z,43.00,59.00
2026-04-09T14:24:00Z,43.00,58.00
2026-04-09T14:25:00Z,43.00,58.00
2026-04-09T14:26:00Z,42.49,58.00
2026-04-09T14:27:00Z,43.36,58.00
2026-04-09T14:28:00Z,44.00,58.19
2026-04-09T14:29:00Z,44.00,58.00
2026-04-09T14:30:00Z,44.00,58.00
2026-04-09T14:31:00Z,44.00,57.98
2026-04-09T14:32:00Z,43.18,58.00
2026-04-09T14:33:00Z,44.00,57.98
2026-04-09T14:34:00Z,44.00,58.00
2026-04-09T14:35:00Z,43.00,58.78
2026-04-09T14:36:00Z,43.00,58.98
2026-04-09T14:37:00Z,43.13,58.90
2026-04-09T14:38:00Z,43.00,59.00
2026-04-09T14:40:00Z,43.00,59.00
2026-04-09T14:41:00Z,43.00,59.00
2026-04-09T14:42:00Z,43.00,59.00
2026-04-09T14:43:00Z,43.00,59.00
2026-04-09T14:44:00Z,43.00,58.80
2026-04-09T14:45:00Z,43.00,58.06
2026-04-09T14:46:00Z,43.00,58.99
2026-04-09T14:47:00Z,42.80,58.99
2026-04-09T14:48:00Z,41.00,59.00
2026-04-09T14:49:00Z,41.00,58.00
2026-04-09T14:50:00Z,41.00,58.00
2026-04-09T14:51:00Z,43.00,58.00
2026-04-09T14:52:00Z,43.00,58.11
2026-04-09T14:53:00Z,43.00,59.22
2026-04-09T14:54:00Z,43.00,58.84
2026-04-09T14:55:00Z,42.66,59.12
2026-04-09T14:56:00Z,42.66,59.99
2026-04-09T14:57:00Z,42.66,59.86
2026-04-09T14:58:00Z,42.66,59.95
2026-04-09T14:59:00Z,41.77,59.93
2026-04-09T15:00:00Z,41.91,59.21
2026-04-09T15:01:00Z,41.00,60.00
2026-04-09T15:02:00Z,41.88,60.00
2026-04-09T15:03:00Z,41.03,60.00
2026-04-09T15:04:00Z,41.00,60.00
2026-04-09T15:05:00Z,41.00,60.00
2026-04-09T15:06:00Z,41.00,60.00
2026-04-09T15:07:00Z,41.00,60.00
2026-04-09T15:08:00Z,41.00,60.00
2026-04-09T15:09:00Z,40.14,59.90
2026-04-09T15:10:00Z,40.14,60.00
2026-04-09T15:11:00Z,41.00,59.00
2026-04-09T15:12:00Z,41.00,60.00
2026-04-09T15:13:00Z,41.00,60.00
2026-04-09T15:14:00Z,41.00,60.00
2026-04-09T15:15:00Z,41.00,59.98
2026-04-09T15:16:00Z,40.36,60.00
2026-04-09T15:17:00Z,40.36,60.00
2026-04-09T15:18:00Z,41.00,59.86
2026-04-09T15:19:00Z,41.00,60.00
2026-04-09T15:20:00Z,41.00,60.00
2026-04-09T15:21:00Z,41.57,60.00
2026-04-09T15:22:00Z,42.00,60.00
2026-04-09T15:23:00Z,42.00,60.00
2026-04-09T15:24:00Z,40.33,60.79
2026-04-09T15:25:00Z,41.00,60.97
2026-04-09T15:26:00Z,41.00,61.00
2026-04-09T15:27:00Z,41.00,61.00
2026-04-09T15:28:00Z,41.00,59.42
2026-04-09T15:29:00Z,41.00,59.93
2026-04-09T15:30:00Z,41.00,60.97
2026-04-09T15:31:00Z,41.00,61.00
2026-04-09T15:32:00Z,41.00,59.65
2026-04-09T15:33:00Z,40.95,60.00
2026-04-09T15:34:00Z,41.00,60.28
2026-04-09T15:35:00Z,41.00,60.20
2026-04-09T15:36:00Z,40.46,58.16
2026-04-09T15:37:00Z,41.00,60.00
2026-04-09T15:38:00Z,41.00,59.79
2026-04-09T15:39:00Z,40.36,60.98
2026-04-09T15:40:00Z,41.00,60.02
2026-04-09T15:41:00Z,41.00,60.00
2026-04-09T15:42:00Z,41.00,60.27
2026-04-09T15:43:00Z,41.00,60.74
2026-04-09T15:44:00Z,41.00,61.00
2026-04-09T15:45:00Z,41.00,60.90
2026-04-09T15:46:00Z,41.00,60.00
2026-04-09T15:47:00Z,41.00,60.92
2026-04-09T15:48:00Z,41.00,60.85
2026-04-09T15:49:00Z,41.00,61.00
2026-04-09T15:50:00Z,41.00,61.00
2026-04-09T15:51:00Z,41.00,61.00
2026-04-09T15:52:00Z,41.00,60.57
2026-04-09T15:53:00Z,41.00,60.69
2026-04-09T15:54:00Z,40.95,60.00
2026-04-09T15:55:00Z,41.00,59.65
2026-04-09T15:56:00Z,41.00,60.00
2026-04-09T15:57:00Z,41.00,60.00
2026-04-09T15:58:00Z,40.13,60.00
2026-04-09T15:59:00Z,40.13,60.00
2026-04-09T16:00:00Z,41.00,60.00
2026-04-09T16:01:00Z,41.00,60.00
2026-04-09T16:02:00Z,41.00,60.00
2026-04-09T16:03:00Z,41.00,60.00
2026-04-09T16:04:00Z,41.00,60.00
2026-04-09T16:05:00Z,41.00,59.99
2026-04-09T16:06:00Z,41.00,59.47
2026-04-09T16:07:00Z,41.00,59.95
2026-04-09T16:08:00Z,41.00,60.00
2026-04-09T16:09:00Z,41.00,60.16
2026-04-09T16:10:00Z,41.00,60.52
2026-04-09T16:11:00Z,41.00,61.00
2026-04-09T16:12:00Z,41.00,61.00
2026-04-09T16:13:00Z,41.00,61.00
2026-04-09T16:14:00Z,41.00,61.00
2026-04-09T16:15:00Z,41.00,60.92
2026-04-09T16:16:00Z,40.97,60.99
2026-04-09T16:17:00Z,41.00,61.00
2026-04-09T16:18:00Z,41.00,61.00
2026-04-09T16:19:00Z,41.00,59.84
2026-04-09T16:20:00Z,40.99,60.51
2026-04-09T16:21:00Z,40.97,62.00
2026-04-09T16:22:00Z,40.00,62.44
2026-04-09T16:23:00Z,39.39,62.65
2026-04-09T16:24:00Z,39.42,62.99
2026-04-09T16:25:00Z,39.74,62.99
2026-04-09T16:26:00Z,38.07,62.27
2026-04-09T16:27:00Z,38.26,62.98
2026-04-09T16:28:00Z,37.21,63.58
2026-04-09T16:29:00Z,37.32,63.84
2026-04-09T16:30:00Z,33.55,66.44
2026-04-09T16:31:00Z,27.77,72.89
2026-04-09T16:32:00Z,23.04,77.42
2026-04-09T16:33:00Z,20.93,80.02
2026-04-09T16:34:00Z,20.49,81.04
2026-04-09T16:35:00Z,20.72,81.12
2026-04-09T16:36:00Z,21.68,80.84
2026-04-09T16:37:00Z,20.40,81.95
2026-04-09T16:38:00Z,17.22,84.26
2026-04-09T16:39:00Z,17.96,85.94
2026-04-09T16:40:00Z,11.96,88.07
2026-04-09T16:41:00Z,12.02,88.91
2026-04-09T16:42:00Z,14.00,87.02
2026-04-09T16:43:00Z,15.73,85.43
2026-04-09T16:44:00Z,16.67,84.44
2026-04-09T16:45:00Z,15.13,85.50
2026-04-09T16:46:00Z,15.02,86.03
2026-04-09T16:47:00Z,13.72,87.94
2026-04-09T16:48:00Z,13.94,87.84
2026-04-09T16:49:00Z,11.99,88.56
2026-04-09T16:50:00Z,10.95,89.91
2026-04-09T16:51:00Z,9.97,89.63
2026-04-09T16:52:00Z,9.96,89.82
2026-04-09T16:53:00Z,11.11,90.00
2026-04-09T16:54:00Z,12.13,88.00
2026-04-09T16:55:00Z,11.93,88.10
2026-04-09T16:56:00Z,14.86,86.62
2026-04-09T16:57:00Z,15.50,84.95
2026-04-09T16:58:00Z,17.01,84.71
2026-04-09T16:59:00Z,18.83,81.94
2026-04-09T17:00:00Z,18.87,81.78
2026-04-09T17:01:00Z,18.37,81.17
2026-04-09T17:02:00Z,24.97,75.39
2026-04-09T17:03:00Z,22.88,77.60
2026-04-09T17:04:00Z,19.99,79.03
2026-04-09T17:05:00Z,20.92,81.46
2026-04-09T17:06:00Z,25.99,73.10
2026-04-09T17:07:00Z,33.83,65.64
2026-04-09T17:08:00Z,38.55,62.61
2026-04-09T17:09:00Z,41.50,60.11
2026-04-09T17:10:00Z,43.00,56.26
2026-04-09T17:11:00Z,43.06,57.66
2026-04-09T17:12:00Z,42.90,57.75
2026-04-09T17:13:00Z,47.43,54.53
2026-04-09T17:14:00Z,48.67,53.58
2026-04-09T17:15:00Z,49.50,51.35
2026-04-09T17:16:00Z,43.66,56.58
2026-04-09T17:17:00Z,42.02,56.38
2026-04-09T17:18:00Z,45.72,55.38
2026-04-09T17:19:00Z,43.15,55.97
2026-04-09T17:20:00Z,43.52,56.26
2026-04-09T17:21:00Z,41.00,58.64
2026-04-09T17:22:00Z,36.05,64.78
2026-04-09T17:23:00Z,40.12,60.92
2026-04-09T17:24:00Z,43.65,57.69
2026-04-09T17:25:00Z,42.80,57.31
2026-04-09T17:26:00Z,45.19,55.63
2026-04-09T17:27:00Z,44.66,56.10
2026-04-09T17:28:00Z,39.68,61.41
2026-04-09T17:29:00Z,38.48,63.83
2026-04-09T17:30:00Z,35.88,67.45
2026-04-09T17:31:00Z,26.31,72.54
2026-04-09T17:32:00Z,32.86,64.32
2026-04-09T17:33:00Z,39.77,62.21
2026-04-09T17:34:00Z,42.89,65.17
2026-04-09T17:35:00Z,32.58,66.69
2026-04-09T17:36:00Z,38.07,64.20
2026-04-09T17:37:00Z,46.01,54.85
2026-04-09T17:38:00Z,57.97,41.82
2026-04-09T17:39:00Z,62.91,37.24
2026-04-09T17:40:00Z,62.79,36.72
2026-04-09T17:41:00Z,62.20,37.66
2026-04-09T17:42:00Z,63.15,38.88
2026-04-09T17:43:00Z,62.21,39.28
2026-04-09T17:44:00Z,60.74,40.10
2026-04-09T17:45:00Z,64.55,37.78
2026-04-09T17:46:00Z,67.82,32.82
2026-04-09T17:47:00Z,74.90,24.80
2026-04-09T17:48:00Z,77.06,19.21
2026-04-09T17:49:00Z,73.23,26.83
2026-04-09T17:50:00Z,66.34,34.13
2026-04-09T17:51:00Z,66.50,34.03
2026-04-09T17:52:00Z,65.73,35.26
2026-04-09T17:53:00Z,64.36,36.17
2026-04-09T17:54:00Z,68.47,33.85
2026-04-09T17:55:00Z,64.22,35.10
2026-04-09T17:56:00Z,62.60,37.80
2026-04-09T17:57:00Z,64.40,35.99
2026-04-09T17:58:00Z,64.74,35.67
2026-04-09T17:59:00Z,63.20,36.96
2026-04-09T18:00:00Z,63.77,37.52
2026-04-09T18:01:00Z,68.12,32.83
2026-04-09T18:02:00Z,67.90,33.90
2026-04-09T18:03:00Z,66.22,34.60
2026-04-09T18:04:00Z,66.28,35.26
2026-04-09T18:05:00Z,67.67,33.25
2026-04-09T18:06:00Z,64.58,35.71
2026-04-09T18:07:00Z,65.01,35.69
2026-04-09T18:08:00Z,65.06,35.80
2026-04-09T18:09:00Z,65.14,35.41
2026-04-09T18:10:00Z,60.54,38.98
2026-04-09T18:11:00Z,45.40,51.74
2026-04-09T18:12:00Z,47.91,53.05
2026-04-09T18:13:00Z,44.04,56.18
2026-04-09T18:14:00Z,41.61,57.99
2026-04-09T18:15:00Z,40.00,60.08
2026-04-09T18:16:00Z,40.07,58.33
2026-04-09T18:17:00Z,41.60,58.09
2026-04-09T18:18:00Z,42.54,58.12
2026-04-09T18:19:00Z,42.66,57.04
2026-04-09T18:20:00Z,38.85,61.36
2026-04-09T18:21:00Z,39.72,60.38
2026-04-09T18:22:00Z,39.15,59.96
2026-04-09T18:23:00Z,40.29,59.91
2026-04-09T18:24:00Z,40.31,59.94
2026-04-09T18:25:00Z,40.90,59.92
2026-04-09T18:26:00Z,40.94,59.72
2026-04-09T18:27:00Z,40.77,59.89
2026-04-09T18:28:00Z,41.00,59.92
2026-04-09T18:29:00Z,43.01,57.80
2026-04-09T18:30:00Z,42.08,58.44
2026-04-09T18:31:00Z,46.12,54.56
2026-04-09T18:32:00Z,48.05,52.81
2026-04-09T18:33:00Z,51.96,48.86
2026-04-09T18:34:00Z,45.91,55.36
2026-04-09T18:35:00Z,41.58,59.13
2026-04-09T18:36:00Z,43.50,54.78
2026-04-09T18:37:00Z,57.87,42.12
2026-04-09T18:38:00Z,50.80,42.02
2026-04-09T18:39:00Z,43.47,55.39
2026-04-09T18:40:00Z,38.71,61.33
2026-04-09T18:41:00Z,40.43,60.22
2026-04-09T18:42:00Z,48.09,51.34
2026-04-09T18:43:00Z,49.80,50.40
2026-04-09T18:44:00Z,49.11,49.67
2026-04-09T18:45:00Z,52.17,50.59
2026-04-09T18:46:00Z,44.97,55.89
2026-04-09T18:47:00Z,45.35,55.11
2026-04-09T18:48:00Z,34.94,62.73
2026-04-09T18:49:00Z,47.13,54.11
2026-04-09T18:50:00Z,50.42,49.84
2026-04-09T18:51:00Z,50.84,49.83
2026-04-09T18:52:00Z,48.57,52.31
2026-04-09T18:53:00Z,45.11,57.14
2026-04-09T18:54:00Z,46.30,56.03
2026-04-09T18:55:00Z,44.92,56.00
2026-04-09T18:56:00Z,39.36,59.76
2026-04-09T18:57:00Z,30.49,68.16
2026-04-09T18:58:00Z,22.46,75.87
2026-04-09T18:59:00Z,37.00,64.15
2026-04-09T19:00:00Z,29.41,66.28
2026-04-09T19:01:00Z,41.89,59.80
2026-04-09T19:02:00Z,40.87,58.85
2026-04-09T19:03:00Z,43.18,56.73
2026-04-09T19:04:00Z,33.41,65.48
2026-04-09T19:05:00Z,19.43,79.99
2026-04-09T19:06:00Z,11.14,88.57
2026-04-09T19:07:00Z,12.03,88.37
2026-04-09T19:08:00Z,9.72,90.94
2026-04-09T19:09:00Z,6.07,93.00
2026-04-09T19:10:00Z,5.97,94.16
2026-04-09T19:11:00Z,4.62,95.36
2026-04-09T19:12:00Z,6.44,93.61
2026-04-09T19:13:00Z,7.21,93.15
2026-04-09T19:14:00Z,8.92,91.42
2026-04-09T19:15:00Z,10.51,91.10
2026-04-09T19:16:00Z,26.84,75.16
2026-04-09T19:17:00Z,28.38,69.10
2026-04-09T19:18:00Z,16.89,86.22
2026-04-09T19:19:00Z,20.51,77.89
2026-04-09T19:20:00Z,8.09,92.66
2026-04-09T19:21:00Z,3.18,98.35
2026-04-09T19:22:00Z,1.00,99.00
