# event_ticker=KXATPMATCH-26MAR21MICNOR
# final_score=7-5 6-7(4) 6-4
# score_resolution=7-5 6-7 6-4
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Cameron Norrie
# kalshi_date=2026-03-21
timestamp,Alex Michelsen,Cameron Norrie
2026-03-21T14:50:00Z,60.00,42.00
2026-03-21T14:51:00Z,60.00,42.00
2026-03-21T14:52:00Z,60.00,42.00
2026-03-21T14:56:00Z,60.00,42.00
2026-03-21T14:58:00Z,60.00,42.00
2026-03-21T15:03:00Z,60.00,42.00
2026-03-21T15:06:00Z,60.00,42.00
2026-03-21T15:07:00Z,60.00,42.00
2026-03-21T15:09:00Z,60.00,42.00
2026-03-21T15:11:00Z,60.00,42.00
2026-03-21T15:13:00Z,60.00,42.00
2026-03-21T15:14:00Z,60.00,42.00
2026-03-21T15:17:00Z,60.00,42.00
2026-03-21T15:19:00Z,60.00,42.00
2026-03-21T15:23:00Z,60.00,42.00
2026-03-21T15:25:00Z,60.00,41.59
2026-03-21T15:26:00Z,60.00,41.59
2026-03-21T15:27:00Z,60.00,42.00
2026-03-21T15:34:00Z,60.00,42.00
2026-03-21T15:45:00Z,60.00,42.00
2026-03-21T15:46:00Z,60.00,42.00
2026-03-21T15:47:00Z,60.00,42.00
2026-03-21T15:48:00Z,60.00,42.00
2026-03-21T15:49:00Z,60.00,42.00
2026-03-21T15:50:00Z,60.00,42.00
2026-03-21T15:51:00Z,60.00,42.00
2026-03-21T15:53:00Z,60.00,42.00
2026-03-21T15:54:00Z,60.00,42.00
2026-03-21T15:56:00Z,60.00,42.00
2026-03-21T15:59:00Z,60.00,42.00
2026-03-21T16:00:00Z,60.00,42.00
2026-03-21T16:03:00Z,60.00,42.00
2026-03-21T16:10:00Z,60.00,42.00
2026-03-21T16:11:00Z,60.00,42.00
2026-03-21T16:12:00Z,60.00,42.00
2026-03-21T16:15:00Z,60.00,42.00
2026-03-21T16:16:00Z,60.00,42.00
2026-03-21T16:19:00Z,60.00,42.00
2026-03-21T16:20:00Z,60.00,42.00
2026-03-21T16:22:00Z,60.00,42.00
2026-03-21T16:30:00Z,60.00,42.00
2026-03-21T16:31:00Z,59.38,42.00
2026-03-21T16:32:00Z,60.00,42.00
2026-03-21T16:34:00Z,60.00,42.00
2026-03-21T16:36:00Z,60.00,42.00
2026-03-21T16:37:00Z,60.00,42.00
2026-03-21T16:41:00Z,60.00,42.00
2026-03-21T16:43:00Z,60.00,42.00
2026-03-21T16:44:00Z,60.00,42.00
2026-03-21T16:48:00Z,60.00,42.00
2026-03-21T16:49:00Z,60.00,42.00
2026-03-21T16:50:00Z,60.00,42.00
2026-03-21T16:51:00Z,60.00,42.00
2026-03-21T16:52:00Z,59.00,42.00
2026-03-21T16:53:00Z,59.00,42.00
2026-03-21T16:54:00Z,59.00,42.00
2026-03-21T16:55:00Z,59.97,42.00
2026-03-21T16:56:00Z,60.00,42.00
2026-03-21T16:57:00Z,60.00,42.00
2026-03-21T16:58:00Z,60.00,42.00
2026-03-21T16:59:00Z,60.00,42.00
2026-03-21T17:00:00Z,60.00,42.00
2026-03-21T17:01:00Z,60.00,42.00
2026-03-21T17:02:00Z,60.00,42.00
2026-03-21T17:03:00Z,60.00,42.00
2026-03-21T17:04:00Z,60.00,42.00
2026-03-21T17:05:00Z,60.00,42.00
2026-03-21T17:06:00Z,60.00,42.00
2026-03-21T17:07:00Z,60.00,42.00
2026-03-21T17:08:00Z,60.00,42.00
2026-03-21T17:09:00Z,60.00,42.00
2026-03-21T17:10:00Z,60.00,42.00
2026-03-21T17:12:00Z,60.00,42.00
2026-03-21T17:13:00Z,60.00,42.00
2026-03-21T17:14:00Z,60.00,42.00
2026-03-21T17:15:00Z,60.00,42.00
2026-03-21T17:16:00Z,60.00,42.00
2026-03-21T17:18:00Z,60.00,42.00
2026-03-21T17:19:00Z,60.00,42.00
2026-03-21T17:20:00Z,60.00,42.00
2026-03-21T17:23:00Z,60.00,42.00
2026-03-21T17:24:00Z,60.00,42.00
2026-03-21T17:25:00Z,60.00,42.00
2026-03-21T17:26:00Z,60.00,42.00
2026-03-21T17:27:00Z,60.00,42.00
2026-03-21T17:29:00Z,60.00,42.00
2026-03-21T17:31:00Z,60.00,42.00
2026-03-21T17:33:00Z,60.00,42.00
2026-03-21T17:35:00Z,60.00,42.00
2026-03-21T17:36:00Z,60.00,42.00
2026-03-21T17:37:00Z,60.00,42.00
2026-03-21T17:39:00Z,58.87,42.00
2026-03-21T17:40:00Z,60.00,42.00
2026-03-21T17:41:00Z,60.00,42.00
2026-03-21T17:43:00Z,60.00,42.00
2026-03-21T17:44:00Z,60.00,42.00
2026-03-21T17:47:00Z,60.00,42.00
2026-03-21T17:48:00Z,60.00,42.00
2026-03-21T17:50:00Z,60.00,41.00
2026-03-21T17:51:00Z,60.00,41.00
2026-03-21T17:52:00Z,60.00,42.00
2026-03-21T17:53:00Z,60.00,42.00
2026-03-21T17:54:00Z,60.00,42.00
2026-03-21T17:55:00Z,60.00,42.00
2026-03-21T17:56:00Z,60.00,42.00
2026-03-21T17:58:00Z,60.00,42.00
2026-03-21T17:59:00Z,59.00,42.00
2026-03-21T18:00:00Z,60.00,42.00
2026-03-21T18:02:00Z,60.00,42.00
2026-03-21T18:03:00Z,60.00,42.00
2026-03-21T18:05:00Z,59.00,42.00
2026-03-21T18:06:00Z,59.00,42.00
2026-03-21T18:08:00Z,59.27,42.00
2026-03-21T18:09:00Z,59.00,42.00
2026-03-21T18:10:00Z,59.00,42.00
2026-03-21T18:11:00Z,59.90,42.00
2026-03-21T18:12:00Z,58.00,42.00
2026-03-21T18:13:00Z,59.00,42.00
2026-03-21T18:14:00Z,59.00,42.00
2026-03-21T18:15:00Z,59.00,42.00
2026-03-21T18:17:00Z,59.00,42.00
2026-03-21T18:18:00Z,60.00,42.00
2026-03-21T18:19:00Z,60.00,42.00
2026-03-21T18:20:00Z,60.00,42.00
2026-03-21T18:21:00Z,60.00,42.00
2026-03-21T18:23:00Z,59.00,42.00
2026-03-21T18:24:00Z,59.00,42.00
2026-03-21T18:25:00Z,59.00,42.00
2026-03-21T18:26:00Z,60.00,42.00
2026-03-21T18:27:00Z,60.00,42.00
2026-03-21T18:28:00Z,60.00,42.00
2026-03-21T18:30:00Z,60.00,41.33
2026-03-21T18:31:00Z,60.00,42.00
2026-03-21T18:32:00Z,60.00,42.00
2026-03-21T18:33:00Z,60.00,41.99
2026-03-21T18:34:00Z,60.00,42.00
2026-03-21T18:35:00Z,60.00,41.00
2026-03-21T18:36:00Z,60.00,40.91
2026-03-21T18:37:00Z,60.00,41.00
2026-03-21T18:38:00Z,59.97,41.67
2026-03-21T18:39:00Z,59.97,42.00
2026-03-21T18:40:00Z,59.00,41.00
2026-03-21T18:41:00Z,59.09,41.00
2026-03-21T18:42:00Z,59.09,41.00
2026-03-21T18:43:00Z,59.09,41.00
2026-03-21T18:44:00Z,60.00,41.00
2026-03-21T18:45:00Z,60.00,41.00
2026-03-21T18:46:00Z,60.00,41.00
2026-03-21T18:47:00Z,60.00,41.00
2026-03-21T18:48:00Z,60.00,41.00
2026-03-21T18:49:00Z,60.00,41.00
2026-03-21T18:50:00Z,60.00,41.00
2026-03-21T18:52:00Z,60.00,41.00
2026-03-21T18:53:00Z,60.00,41.00
2026-03-21T18:55:00Z,60.00,41.00
2026-03-21T18:56:00Z,60.00,41.00
2026-03-21T18:57:00Z,60.00,41.00
2026-03-21T18:58:00Z,60.00,40.00
2026-03-21T19:00:00Z,60.00,41.00
2026-03-21T19:04:00Z,60.00,41.00
2026-03-21T19:05:00Z,60.00,41.00
2026-03-21T19:06:00Z,60.00,41.00
2026-03-21T19:07:00Z,60.00,41.00
2026-03-21T19:08:00Z,60.00,41.00
2026-03-21T19:10:00Z,60.00,41.00
2026-03-21T19:11:00Z,60.92,41.00
2026-03-21T19:12:00Z,60.92,41.00
2026-03-21T19:14:00Z,60.92,40.00
2026-03-21T19:15:00Z,60.92,41.00
2026-03-21T19:16:00Z,60.92,41.00
2026-03-21T19:19:00Z,61.00,41.00
2026-03-21T19:21:00Z,61.00,41.00
2026-03-21T19:22:00Z,61.00,40.00
2026-03-21T19:23:00Z,60.67,40.00
2026-03-21T19:24:00Z,60.26,40.79
2026-03-21T19:25:00Z,60.26,41.00
2026-03-21T19:26:00Z,60.26,41.00
2026-03-21T19:27:00Z,61.88,41.00
2026-03-21T19:28:00Z,61.88,41.00
2026-03-21T19:29:00Z,61.88,41.00
2026-03-21T19:30:00Z,61.88,41.00
2026-03-21T19:32:00Z,61.88,40.00
2026-03-21T19:33:00Z,62.00,40.00
2026-03-21T19:35:00Z,62.00,40.00
2026-03-21T19:36:00Z,62.00,40.00
2026-03-21T19:38:00Z,62.00,38.00
2026-03-21T19:40:00Z,62.00,38.00
2026-03-21T19:41:00Z,62.00,40.00
2026-03-21T19:42:00Z,62.00,40.00
2026-03-21T19:43:00Z,62.00,40.00
2026-03-21T19:44:00Z,62.00,40.00
2026-03-21T19:46:00Z,62.00,40.00
2026-03-21T19:47:00Z,62.00,39.90
2026-03-21T19:48:00Z,61.31,40.65
2026-03-21T19:49:00Z,62.00,40.33
2026-03-21T19:50:00Z,60.71,40.00
2026-03-21T19:51:00Z,62.00,40.00
2026-03-21T19:53:00Z,62.00,39.90
2026-03-21T19:54:00Z,62.00,40.00
2026-03-21T19:55:00Z,61.08,40.00
2026-03-21T19:56:00Z,61.00,40.00
2026-03-21T19:57:00Z,61.00,40.97
2026-03-21T19:58:00Z,61.00,40.97
2026-03-21T19:59:00Z,62.56,38.78
2026-03-21T20:00:00Z,63.04,35.11
2026-03-21T20:01:00Z,66.00,34.96
2026-03-21T20:02:00Z,67.00,36.74
2026-03-21T20:03:00Z,65.40,35.79
2026-03-21T20:04:00Z,66.52,35.35
2026-03-21T20:05:00Z,71.71,31.09
2026-03-21T20:06:00Z,71.67,32.85
2026-03-21T20:07:00Z,63.37,36.11
2026-03-21T20:08:00Z,65.06,36.33
2026-03-21T20:09:00Z,67.64,34.95
2026-03-21T20:10:00Z,66.32,34.84
2026-03-21T20:11:00Z,66.03,35.00
2026-03-21T20:12:00Z,65.04,37.53
2026-03-21T20:13:00Z,64.07,36.45
2026-03-21T20:14:00Z,66.83,34.64
2026-03-21T20:15:00Z,64.63,36.82
2026-03-21T20:16:00Z,65.04,35.18
2026-03-21T20:17:00Z,68.00,34.16
2026-03-21T20:18:00Z,68.00,33.00
2026-03-21T20:19:00Z,65.75,35.10
2026-03-21T20:20:00Z,68.15,29.97
2026-03-21T20:21:00Z,68.52,31.52
2026-03-21T20:22:00Z,65.05,36.47
2026-03-21T20:23:00Z,66.18,35.24
2026-03-21T20:24:00Z,68.49,32.47
2026-03-21T20:25:00Z,68.59,32.00
2026-03-21T20:26:00Z,68.93,32.58
2026-03-21T20:27:00Z,68.96,33.96
2026-03-21T20:28:00Z,68.01,30.86
2026-03-21T20:29:00Z,69.00,36.28
2026-03-21T20:30:00Z,63.31,38.23
2026-03-21T20:31:00Z,59.17,47.66
2026-03-21T20:32:00Z,60.13,43.93
2026-03-21T20:33:00Z,54.84,41.36
2026-03-21T20:34:00Z,64.81,36.21
2026-03-21T20:35:00Z,67.00,34.00
2026-03-21T20:36:00Z,66.62,34.31
2026-03-21T20:37:00Z,70.03,33.16
2026-03-21T20:38:00Z,68.07,35.31
2026-03-21T20:39:00Z,65.51,36.74
2026-03-21T20:40:00Z,66.61,35.58
2026-03-21T20:41:00Z,62.48,39.85
2026-03-21T20:42:00Z,53.55,45.14
2026-03-21T20:43:00Z,56.02,47.35
2026-03-21T20:44:00Z,59.05,41.85
2026-03-21T20:45:00Z,63.18,38.70
2026-03-21T20:46:00Z,65.57,36.00
2026-03-21T20:47:00Z,65.94,36.17
2026-03-21T20:48:00Z,70.68,28.09
2026-03-21T20:49:00Z,80.98,20.14
2026-03-21T20:50:00Z,75.09,25.27
2026-03-21T20:51:00Z,69.37,31.30
2026-03-21T20:52:00Z,69.54,26.81
2026-03-21T20:53:00Z,68.70,32.46
2026-03-21T20:54:00Z,70.95,30.53
2026-03-21T20:55:00Z,82.83,17.14
2026-03-21T20:56:00Z,82.16,16.99
2026-03-21T20:57:00Z,82.93,17.90
2026-03-21T20:58:00Z,82.99,18.79
2026-03-21T20:59:00Z,85.61,14.92
2026-03-21T21:00:00Z,85.89,16.02
2026-03-21T21:01:00Z,84.33,15.40
2026-03-21T21:02:00Z,84.89,13.85
2026-03-21T21:03:00Z,87.30,11.07
2026-03-21T21:04:00Z,89.71,10.94
2026-03-21T21:05:00Z,94.77,6.22
2026-03-21T21:06:00Z,95.78,4.74
2026-03-21T21:07:00Z,96.97,3.56
2026-03-21T21:08:00Z,96.73,3.62
2026-03-21T21:09:00Z,97.00,3.97
2026-03-21T21:10:00Z,95.04,3.99
2026-03-21T21:11:00Z,96.71,4.16
2026-03-21T21:12:00Z,94.58,5.00
2026-03-21T21:13:00Z,95.13,6.59
2026-03-21T21:14:00Z,89.70,12.29
2026-03-21T21:15:00Z,89.54,10.99
2026-03-21T21:16:00Z,85.91,14.99
2026-03-21T21:17:00Z,84.89,14.98
2026-03-21T21:18:00Z,87.42,15.08
2026-03-21T21:19:00Z,85.03,15.11
2026-03-21T21:20:00Z,86.36,12.81
2026-03-21T21:21:00Z,82.21,15.54
2026-03-21T21:22:00Z,85.52,17.10
2026-03-21T21:23:00Z,78.71,19.36
2026-03-21T21:24:00Z,82.10,16.86
2026-03-21T21:25:00Z,79.88,24.28
2026-03-21T21:26:00Z,78.63,23.29
2026-03-21T21:27:00Z,83.63,19.34
2026-03-21T21:28:00Z,85.93,15.10
2026-03-21T21:29:00Z,86.00,14.23
2026-03-21T21:30:00Z,83.91,17.13
2026-03-21T21:31:00Z,80.13,18.32
2026-03-21T21:32:00Z,83.22,16.02
2026-03-21T21:33:00Z,86.00,13.37
2026-03-21T21:34:00Z,86.00,15.40
2026-03-21T21:35:00Z,84.37,14.49
2026-03-21T21:36:00Z,82.32,18.06
2026-03-21T21:37:00Z,83.75,17.55
2026-03-21T21:38:00Z,82.73,18.34
2026-03-21T21:39:00Z,81.51,18.76
2026-03-21T21:40:00Z,82.44,20.85
2026-03-21T21:41:00Z,84.72,16.09
2026-03-21T21:42:00Z,85.00,15.44
2026-03-21T21:43:00Z,84.04,16.05
2026-03-21T21:44:00Z,81.86,18.99
2026-03-21T21:45:00Z,79.67,20.15
2026-03-21T21:46:00Z,83.17,17.23
2026-03-21T21:47:00Z,84.26,19.70
2026-03-21T21:48:00Z,74.68,25.94
2026-03-21T21:49:00Z,60.73,41.71
2026-03-21T21:50:00Z,55.31,44.21
2026-03-21T21:51:00Z,60.17,40.64
2026-03-21T21:52:00Z,66.08,33.89
2026-03-21T21:53:00Z,54.65,44.02
2026-03-21T21:54:00Z,56.21,43.22
2026-03-21T21:55:00Z,56.74,42.48
2026-03-21T21:56:00Z,57.00,43.45
2026-03-21T21:57:00Z,56.00,44.37
2026-03-21T21:58:00Z,56.71,43.63
2026-03-21T21:59:00Z,59.96,40.78
2026-03-21T22:00:00Z,54.69,46.87
2026-03-21T22:01:00Z,50.28,50.39
2026-03-21T22:02:00Z,50.67,50.40
2026-03-21T22:03:00Z,56.42,44.23
2026-03-21T22:04:00Z,60.42,38.95
2026-03-21T22:05:00Z,72.06,26.97
2026-03-21T22:06:00Z,82.02,18.32
2026-03-21T22:07:00Z,84.05,15.64
2026-03-21T22:08:00Z,83.37,17.68
2026-03-21T22:09:00Z,84.05,16.41
2026-03-21T22:10:00Z,87.64,13.74
2026-03-21T22:11:00Z,87.22,12.38
2026-03-21T22:12:00Z,88.87,11.84
2026-03-21T22:13:00Z,91.08,10.42
2026-03-21T22:14:00Z,87.40,14.64
2026-03-21T22:15:00Z,86.69,13.97
2026-03-21T22:16:00Z,87.98,13.37
2026-03-21T22:17:00Z,89.94,8.89
2026-03-21T22:18:00Z,92.70,8.14
2026-03-21T22:19:00Z,91.58,7.47
2026-03-21T22:20:00Z,94.26,7.00
2026-03-21T22:21:00Z,91.86,9.41
2026-03-21T22:22:00Z,90.59,9.88
2026-03-21T22:23:00Z,91.68,9.85
2026-03-21T22:24:00Z,89.83,8.82
2026-03-21T22:25:00Z,92.00,8.03
2026-03-21T22:26:00Z,94.06,6.58
2026-03-21T22:27:00Z,94.95,4.52
2026-03-21T22:28:00Z,93.44,5.81
2026-03-21T22:29:00Z,94.24,6.02
2026-03-21T22:30:00Z,93.76,6.72
2026-03-21T22:31:00Z,93.99,6.90
2026-03-21T22:32:00Z,94.63,4.73
2026-03-21T22:33:00Z,91.44,11.08
2026-03-21T22:34:00Z,93.44,9.17
2026-03-21T22:35:00Z,98.65,1.96
2026-03-21T22:36:00Z,99.00,1.96
2026-03-21T22:37:00Z,99.00,1.96
