# event_ticker=KXATPMATCH-26FEB25NAVDAR
# final_score=6-3 3-6 6-4
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Mariano Navone
# kalshi_date=2026-02-25
timestamp,Luciano Darderi,Mariano Navone
2026-02-25T19:41:00Z,70.00,32.00
2026-02-25T19:43:00Z,70.00,32.00
2026-02-25T19:51:00Z,70.00,32.00
2026-02-25T19:54:00Z,70.00,32.00
2026-02-25T19:55:00Z,70.00,32.00
2026-02-25T19:57:00Z,70.00,32.00
2026-02-25T20:02:00Z,70.00,32.00
2026-02-25T20:18:00Z,69.00,32.00
2026-02-25T20:19:00Z,70.00,32.00
2026-02-25T20:23:00Z,70.00,32.00
2026-02-25T20:34:00Z,70.00,32.00
2026-02-25T20:35:00Z,70.00,32.00
2026-02-25T20:37:00Z,70.00,32.00
2026-02-25T20:45:00Z,70.00,32.00
2026-02-25T20:48:00Z,70.00,32.00
2026-02-25T20:49:00Z,70.00,32.00
2026-02-25T20:53:00Z,70.00,32.00
2026-02-25T20:54:00Z,70.00,32.00
2026-02-25T20:55:00Z,70.00,32.00
2026-02-25T20:56:00Z,70.00,32.00
2026-02-25T20:57:00Z,70.00,32.00
2026-02-25T21:00:00Z,70.00,32.00
2026-02-25T21:01:00Z,70.00,32.00
2026-02-25T21:02:00Z,69.42,32.00
2026-02-25T21:04:00Z,70.00,32.00
2026-02-25T21:07:00Z,70.00,32.00
2026-02-25T21:08:00Z,70.00,32.00
2026-02-25T21:09:00Z,70.00,32.00
2026-02-25T21:10:00Z,70.00,32.00
2026-02-25T21:11:00Z,70.00,32.00
2026-02-25T21:12:00Z,70.00,31.76
2026-02-25T21:13:00Z,70.00,31.00
2026-02-25T21:14:00Z,70.00,31.00
2026-02-25T21:15:00Z,70.00,31.00
2026-02-25T21:17:00Z,70.00,31.00
2026-02-25T21:19:00Z,70.00,31.00
2026-02-25T21:20:00Z,70.00,31.00
2026-02-25T21:21:00Z,70.00,31.00
2026-02-25T21:22:00Z,70.00,31.00
2026-02-25T21:23:00Z,70.00,31.00
2026-02-25T21:24:00Z,70.00,31.00
2026-02-25T21:26:00Z,69.00,31.00
2026-02-25T21:27:00Z,69.00,30.96
2026-02-25T21:29:00Z,70.00,30.96
2026-02-25T21:30:00Z,70.00,31.00
2026-02-25T21:31:00Z,70.00,31.00
2026-02-25T21:34:00Z,70.00,31.00
2026-02-25T21:35:00Z,69.55,31.35
2026-02-25T21:36:00Z,69.55,32.00
2026-02-25T21:38:00Z,69.55,32.00
2026-02-25T21:40:00Z,69.00,32.00
2026-02-25T21:41:00Z,69.00,32.00
2026-02-25T21:42:00Z,69.00,32.00
2026-02-25T21:44:00Z,69.00,32.00
2026-02-25T21:45:00Z,69.00,32.00
2026-02-25T21:48:00Z,69.00,32.00
2026-02-25T21:54:00Z,69.00,32.00
2026-02-25T21:56:00Z,69.00,32.00
2026-02-25T21:59:00Z,69.00,32.00
2026-02-25T22:01:00Z,69.00,32.00
2026-02-25T22:05:00Z,69.00,32.00
2026-02-25T22:06:00Z,69.00,32.00
2026-02-25T22:07:00Z,69.00,32.00
2026-02-25T22:08:00Z,69.00,31.16
2026-02-25T22:09:00Z,69.00,32.00
2026-02-25T22:10:00Z,69.00,32.00
2026-02-25T22:11:00Z,68.00,31.00
2026-02-25T22:13:00Z,68.00,32.00
2026-02-25T22:14:00Z,69.00,32.00
2026-02-25T22:15:00Z,69.00,32.00
2026-02-25T22:16:00Z,69.00,32.00
2026-02-25T22:18:00Z,69.00,32.00
2026-02-25T22:19:00Z,69.00,32.00
2026-02-25T22:21:00Z,69.00,32.00
2026-02-25T22:22:00Z,69.00,32.00
2026-02-25T22:23:00Z,69.00,32.00
2026-02-25T22:24:00Z,69.00,32.00
2026-02-25T22:27:00Z,69.00,31.00
2026-02-25T22:30:00Z,69.00,32.00
2026-02-25T22:32:00Z,69.00,32.00
2026-02-25T22:34:00Z,69.00,32.00
2026-02-25T22:35:00Z,69.00,32.00
2026-02-25T22:36:00Z,69.00,32.00
2026-02-25T22:37:00Z,69.00,32.00
2026-02-25T22:39:00Z,69.00,32.00
2026-02-25T22:40:00Z,69.00,32.00
2026-02-25T22:41:00Z,69.00,32.00
2026-02-25T22:42:00Z,69.00,32.00
2026-02-25T22:43:00Z,69.00,32.00
2026-02-25T22:44:00Z,69.00,32.00
2026-02-25T22:45:00Z,69.00,32.00
2026-02-25T22:46:00Z,69.00,32.00
2026-02-25T22:47:00Z,69.00,32.00
2026-02-25T22:48:00Z,69.00,32.00
2026-02-25T22:49:00Z,69.00,32.00
2026-02-25T22:50:00Z,68.62,32.00
2026-02-25T22:51:00Z,68.44,32.00
2026-02-25T22:52:00Z,69.00,32.97
2026-02-25T22:53:00Z,69.00,33.00
2026-02-25T22:54:00Z,68.00,33.00
2026-02-25T22:55:00Z,68.00,33.00
2026-02-25T22:56:00Z,68.00,32.60
2026-02-25T22:57:00Z,68.00,32.60
2026-02-25T22:58:00Z,68.00,33.00
2026-02-25T22:59:00Z,68.00,33.00
2026-02-25T23:00:00Z,68.00,33.00
2026-02-25T23:01:00Z,68.00,33.00
2026-02-25T23:02:00Z,68.00,33.00
2026-02-25T23:03:00Z,68.00,32.79
2026-02-25T23:04:00Z,69.00,32.00
2026-02-25T23:05:00Z,69.00,32.00
2026-02-25T23:06:00Z,69.00,33.00
2026-02-25T23:07:00Z,70.00,33.00
2026-02-25T23:08:00Z,70.00,33.00
2026-02-25T23:09:00Z,70.00,32.94
2026-02-25T23:10:00Z,70.59,32.00
2026-02-25T23:11:00Z,69.07,31.99
2026-02-25T23:12:00Z,73.86,25.58
2026-02-25T23:13:00Z,73.48,29.59
2026-02-25T23:14:00Z,70.23,30.41
2026-02-25T23:15:00Z,71.46,30.17
2026-02-25T23:16:00Z,73.04,29.98
2026-02-25T23:17:00Z,72.54,28.82
2026-02-25T23:18:00Z,74.50,27.74
2026-02-25T23:19:00Z,75.83,26.59
2026-02-25T23:20:00Z,75.06,26.77
2026-02-25T23:21:00Z,75.98,25.00
2026-02-25T23:22:00Z,75.08,25.00
2026-02-25T23:23:00Z,75.99,23.96
2026-02-25T23:24:00Z,79.55,23.01
2026-02-25T23:25:00Z,78.00,24.15
2026-02-25T23:26:00Z,81.74,21.97
2026-02-25T23:27:00Z,78.73,23.76
2026-02-25T23:28:00Z,75.98,26.13
2026-02-25T23:29:00Z,75.00,26.22
2026-02-25T23:30:00Z,74.93,25.59
2026-02-25T23:31:00Z,77.00,24.26
2026-02-25T23:32:00Z,76.50,25.00
2026-02-25T23:33:00Z,76.05,27.35
2026-02-25T23:34:00Z,73.93,28.27
2026-02-25T23:35:00Z,73.48,27.04
2026-02-25T23:36:00Z,72.53,29.03
2026-02-25T23:37:00Z,67.23,33.14
2026-02-25T23:38:00Z,64.06,38.25
2026-02-25T23:39:00Z,60.03,39.81
2026-02-25T23:40:00Z,64.98,34.57
2026-02-25T23:41:00Z,66.08,35.91
2026-02-25T23:42:00Z,72.48,27.80
2026-02-25T23:43:00Z,73.42,27.02
2026-02-25T23:44:00Z,73.99,26.81
2026-02-25T23:45:00Z,74.87,27.40
2026-02-25T23:46:00Z,75.06,26.39
2026-02-25T23:47:00Z,80.55,19.76
2026-02-25T23:48:00Z,83.11,19.50
2026-02-25T23:49:00Z,83.52,15.86
2026-02-25T23:50:00Z,86.76,14.59
2026-02-25T23:51:00Z,87.01,13.03
2026-02-25T23:52:00Z,88.73,11.90
2026-02-25T23:53:00Z,89.54,11.63
2026-02-25T23:54:00Z,88.47,11.94
2026-02-25T23:55:00Z,88.49,12.64
2026-02-25T23:56:00Z,86.80,14.89
2026-02-25T23:57:00Z,85.04,16.09
2026-02-25T23:58:00Z,87.06,14.63
2026-02-25T23:59:00Z,86.92,14.91
2026-02-26T00:00:00Z,83.32,18.67
2026-02-26T00:01:00Z,79.78,21.42
2026-02-26T00:02:00Z,77.42,25.59
2026-02-26T00:03:00Z,76.44,25.42
2026-02-26T00:04:00Z,74.76,26.83
2026-02-26T00:05:00Z,70.62,28.62
2026-02-26T00:06:00Z,71.08,30.72
2026-02-26T00:07:00Z,74.03,27.15
2026-02-26T00:08:00Z,70.23,29.94
2026-02-26T00:09:00Z,66.83,30.75
2026-02-26T00:10:00Z,69.54,30.68
2026-02-26T00:11:00Z,70.73,29.20
2026-02-26T00:12:00Z,66.98,32.62
2026-02-26T00:13:00Z,62.41,34.63
2026-02-26T00:14:00Z,61.35,37.93
2026-02-26T00:15:00Z,61.82,35.38
2026-02-26T00:16:00Z,64.09,35.67
2026-02-26T00:17:00Z,66.84,34.62
2026-02-26T00:18:00Z,66.27,33.78
2026-02-26T00:19:00Z,68.18,31.43
2026-02-26T00:20:00Z,70.78,29.76
2026-02-26T00:21:00Z,72.97,28.71
2026-02-26T00:22:00Z,74.04,26.69
2026-02-26T00:23:00Z,74.65,27.52
2026-02-26T00:24:00Z,76.98,26.27
2026-02-26T00:25:00Z,72.86,29.27
2026-02-26T00:26:00Z,70.20,32.47
2026-02-26T00:27:00Z,65.03,34.09
2026-02-26T00:28:00Z,66.39,36.17
2026-02-26T00:29:00Z,66.04,34.73
2026-02-26T00:30:00Z,65.23,36.25
2026-02-26T00:31:00Z,64.24,37.51
2026-02-26T00:32:00Z,63.73,36.24
2026-02-26T00:33:00Z,63.01,38.64
2026-02-26T00:34:00Z,60.64,38.07
2026-02-26T00:35:00Z,63.45,36.54
2026-02-26T00:36:00Z,65.10,37.98
2026-02-26T00:37:00Z,66.58,35.45
2026-02-26T00:38:00Z,67.26,34.54
2026-02-26T00:39:00Z,66.65,35.10
2026-02-26T00:40:00Z,63.54,38.00
2026-02-26T00:41:00Z,58.89,38.62
2026-02-26T00:42:00Z,60.90,39.01
2026-02-26T00:43:00Z,61.95,38.84
2026-02-26T00:44:00Z,62.41,36.74
2026-02-26T00:45:00Z,61.23,38.71
2026-02-26T00:46:00Z,62.45,38.32
2026-02-26T00:47:00Z,50.98,50.01
2026-02-26T00:48:00Z,37.56,61.17
2026-02-26T00:49:00Z,40.76,59.54
2026-02-26T00:50:00Z,43.85,57.26
2026-02-26T00:51:00Z,52.53,47.28
2026-02-26T00:52:00Z,44.88,58.30
2026-02-26T00:53:00Z,37.09,63.06
2026-02-26T00:54:00Z,37.56,62.13
2026-02-26T00:55:00Z,31.10,69.61
2026-02-26T00:56:00Z,33.87,64.48
2026-02-26T00:57:00Z,37.96,61.90
2026-02-26T00:58:00Z,39.00,61.72
2026-02-26T00:59:00Z,43.04,54.32
2026-02-26T01:00:00Z,56.39,41.64
2026-02-26T01:01:00Z,65.17,35.14
2026-02-26T01:02:00Z,65.30,37.31
2026-02-26T01:03:00Z,52.94,46.85
2026-02-26T01:04:00Z,59.26,39.77
2026-02-26T01:05:00Z,58.39,44.95
2026-02-26T01:06:00Z,63.99,36.65
2026-02-26T01:07:00Z,62.86,39.26
2026-02-26T01:08:00Z,63.78,38.14
2026-02-26T01:09:00Z,47.79,51.66
2026-02-26T01:10:00Z,33.57,65.07
2026-02-26T01:11:00Z,35.31,64.24
2026-02-26T01:12:00Z,33.04,70.24
2026-02-26T01:13:00Z,37.63,63.36
2026-02-26T01:14:00Z,48.59,50.32
2026-02-26T01:15:00Z,58.33,39.92
2026-02-26T01:16:00Z,59.10,45.66
2026-02-26T01:17:00Z,59.83,41.33
2026-02-26T01:18:00Z,56.96,44.51
2026-02-26T01:19:00Z,52.19,47.66
2026-02-26T01:20:00Z,65.29,42.33
2026-02-26T01:21:00Z,55.37,45.13
2026-02-26T01:22:00Z,66.30,32.47
2026-02-26T01:23:00Z,70.73,29.48
2026-02-26T01:24:00Z,67.48,29.81
2026-02-26T01:25:00Z,71.74,30.25
2026-02-26T01:26:00Z,61.54,38.67
2026-02-26T01:27:00Z,57.58,41.57
2026-02-26T01:28:00Z,53.33,49.08
2026-02-26T01:29:00Z,60.36,42.18
2026-02-26T01:30:00Z,69.64,33.64
2026-02-26T01:31:00Z,71.70,27.83
2026-02-26T01:32:00Z,73.55,27.95
2026-02-26T01:33:00Z,78.96,23.11
2026-02-26T01:34:00Z,85.09,14.66
2026-02-26T01:35:00Z,93.77,8.24
2026-02-26T01:36:00Z,95.62,4.13
2026-02-26T01:37:00Z,99.00,1.00
2026-02-26T01:38:00Z,99.00,1.00
2026-02-26T01:39:00Z,99.00,1.00
2026-02-26T01:40:00Z,99.00,1.00
2026-02-26T01:41:00Z,99.00,1.00
2026-02-26T01:42:00Z,99.00,1.00
