# event_ticker=KXATPMATCH-26FEB25GRIBUB
# final_score=6-3 7-6(4)
# score_resolution=3-6 6-7
# match_winner=Tallon Griekspoor
# fav_player=Alexander Bublik
# dog_player=Tallon Griekspoor
# kalshi_date=2026-02-25
timestamp,Alexander Bublik,Tallon Griekspoor
2026-02-25T05:23:00Z,70.00,29.00
2026-02-25T05:28:00Z,71.00,29.00
2026-02-25T05:30:00Z,71.00,29.00
2026-02-25T05:39:00Z,71.00,29.00
2026-02-25T05:41:00Z,71.00,29.00
2026-02-25T05:44:00Z,71.00,29.00
2026-02-25T05:45:00Z,71.00,29.00
2026-02-25T05:50:00Z,71.00,29.00
2026-02-25T05:54:00Z,71.00,29.00
2026-02-25T06:03:00Z,71.03,29.00
2026-02-25T06:04:00Z,71.03,29.00
2026-02-25T06:06:00Z,71.00,29.00
2026-02-25T06:08:00Z,71.00,30.00
2026-02-25T06:10:00Z,71.00,30.00
2026-02-25T06:11:00Z,71.00,30.00
2026-02-25T06:12:00Z,71.00,30.00
2026-02-25T06:14:00Z,71.00,30.00
2026-02-25T06:15:00Z,71.10,30.00
2026-02-25T06:16:00Z,72.00,30.00
2026-02-25T06:17:00Z,72.00,30.00
2026-02-25T06:18:00Z,72.00,30.00
2026-02-25T06:19:00Z,72.00,30.00
2026-02-25T06:20:00Z,72.00,30.00
2026-02-25T06:21:00Z,72.00,30.00
2026-02-25T06:26:00Z,72.00,30.00
2026-02-25T06:31:00Z,72.00,30.00
2026-02-25T06:32:00Z,72.00,30.00
2026-02-25T06:33:00Z,72.00,30.00
2026-02-25T06:34:00Z,72.00,30.00
2026-02-25T06:38:00Z,72.00,29.00
2026-02-25T06:39:00Z,72.87,29.00
2026-02-25T06:41:00Z,73.00,28.00
2026-02-25T06:42:00Z,73.00,28.00
2026-02-25T06:44:00Z,73.00,28.00
2026-02-25T06:45:00Z,73.00,28.00
2026-02-25T06:46:00Z,72.46,28.00
2026-02-25T06:47:00Z,72.00,29.00
2026-02-25T06:49:00Z,72.00,29.00
2026-02-25T06:51:00Z,72.00,29.00
2026-02-25T06:52:00Z,72.00,29.00
2026-02-25T06:53:00Z,72.00,29.00
2026-02-25T06:55:00Z,72.00,29.00
2026-02-25T06:56:00Z,72.00,29.00
2026-02-25T06:57:00Z,72.00,29.00
2026-02-25T06:58:00Z,72.14,29.00
2026-02-25T06:59:00Z,73.00,29.00
2026-02-25T07:03:00Z,73.00,29.00
2026-02-25T07:05:00Z,73.00,29.00
2026-02-25T07:06:00Z,73.00,28.00
2026-02-25T07:09:00Z,73.00,28.00
2026-02-25T07:14:00Z,73.00,28.00
2026-02-25T07:15:00Z,72.98,28.00
2026-02-25T07:17:00Z,73.00,28.00
2026-02-25T07:18:00Z,73.00,28.00
2026-02-25T07:19:00Z,73.00,28.00
2026-02-25T07:22:00Z,73.00,29.00
2026-02-25T07:23:00Z,73.00,29.00
2026-02-25T07:24:00Z,73.00,27.00
2026-02-25T07:26:00Z,73.00,27.00
2026-02-25T07:30:00Z,73.00,27.00
2026-02-25T07:36:00Z,73.00,29.00
2026-02-25T07:38:00Z,73.00,29.00
2026-02-25T07:43:00Z,73.00,29.00
2026-02-25T07:48:00Z,73.00,28.42
2026-02-25T07:52:00Z,73.00,28.42
2026-02-25T07:58:00Z,73.00,28.42
2026-02-25T08:02:00Z,73.00,28.42
2026-02-25T08:05:00Z,73.00,29.00
2026-02-25T08:07:00Z,73.00,29.00
2026-02-25T08:10:00Z,73.00,29.00
2026-02-25T08:23:00Z,73.00,29.00
2026-02-25T08:24:00Z,73.00,29.00
2026-02-25T08:27:00Z,73.00,29.00
2026-02-25T08:31:00Z,73.00,29.00
2026-02-25T08:34:00Z,73.00,29.00
2026-02-25T08:38:00Z,73.00,29.00
2026-02-25T08:44:00Z,73.00,29.00
2026-02-25T08:56:00Z,73.00,29.00
2026-02-25T08:57:00Z,73.00,29.00
2026-02-25T08:59:00Z,72.00,29.00
2026-02-25T09:09:00Z,73.00,29.00
2026-02-25T09:15:00Z,73.00,29.00
2026-02-25T09:22:00Z,73.00,29.00
2026-02-25T09:23:00Z,73.00,29.00
2026-02-25T09:26:00Z,73.00,29.00
2026-02-25T09:37:00Z,73.00,29.00
2026-02-25T09:47:00Z,73.00,29.00
2026-02-25T09:48:00Z,73.00,29.00
2026-02-25T09:49:00Z,73.00,29.00
2026-02-25T09:50:00Z,73.00,29.00
2026-02-25T10:04:00Z,73.00,29.00
2026-02-25T10:18:00Z,73.55,29.00
2026-02-25T10:19:00Z,73.55,28.00
2026-02-25T10:22:00Z,73.55,28.00
2026-02-25T10:25:00Z,73.55,28.00
2026-02-25T10:26:00Z,74.00,28.00
2026-02-25T10:28:00Z,74.00,27.00
2026-02-25T10:31:00Z,74.00,27.00
2026-02-25T10:34:00Z,74.00,27.00
2026-02-25T10:39:00Z,74.00,27.00
2026-02-25T10:40:00Z,74.00,27.00
2026-02-25T10:41:00Z,74.00,28.00
2026-02-25T10:43:00Z,74.00,28.00
2026-02-25T10:49:00Z,74.00,28.00
2026-02-25T10:56:00Z,74.00,28.00
2026-02-25T10:57:00Z,74.00,28.00
2026-02-25T10:58:00Z,74.00,28.00
2026-02-25T10:59:00Z,74.00,28.00
2026-02-25T11:00:00Z,73.00,28.00
2026-02-25T11:02:00Z,73.00,28.00
2026-02-25T11:04:00Z,73.00,28.00
2026-02-25T11:05:00Z,73.00,28.00
2026-02-25T11:07:00Z,73.00,28.00
2026-02-25T11:09:00Z,73.00,28.00
2026-02-25T11:12:00Z,73.00,28.00
2026-02-25T11:13:00Z,73.00,28.00
2026-02-25T11:22:00Z,73.00,28.00
2026-02-25T11:29:00Z,73.00,28.00
2026-02-25T11:30:00Z,73.00,28.00
2026-02-25T11:32:00Z,73.00,28.00
2026-02-25T11:33:00Z,73.00,28.00
2026-02-25T11:34:00Z,73.00,28.00
2026-02-25T11:35:00Z,73.01,28.00
2026-02-25T11:37:00Z,74.00,28.00
2026-02-25T11:38:00Z,74.00,28.00
2026-02-25T11:45:00Z,74.00,28.00
2026-02-25T11:46:00Z,74.00,28.00
2026-02-25T11:48:00Z,74.00,28.00
2026-02-25T11:51:00Z,74.00,28.00
2026-02-25T11:53:00Z,74.00,28.00
2026-02-25T11:56:00Z,74.00,28.00
2026-02-25T11:57:00Z,74.00,28.00
2026-02-25T11:59:00Z,74.00,28.00
2026-02-25T12:00:00Z,74.00,28.00
2026-02-25T12:01:00Z,74.00,28.00
2026-02-25T12:02:00Z,74.00,28.00
2026-02-25T12:04:00Z,74.00,28.00
2026-02-25T12:06:00Z,74.00,28.00
2026-02-25T12:07:00Z,74.00,28.00
2026-02-25T12:08:00Z,74.00,28.00
2026-02-25T12:09:00Z,74.00,28.00
2026-02-25T12:10:00Z,74.00,28.00
2026-02-25T12:12:00Z,74.00,28.00
2026-02-25T12:13:00Z,74.00,28.00
2026-02-25T12:14:00Z,74.88,28.00
2026-02-25T12:15:00Z,74.00,28.00
2026-02-25T12:17:00Z,74.00,28.00
2026-02-25T12:18:00Z,74.00,28.00
2026-02-25T12:19:00Z,74.00,28.00
2026-02-25T12:20:00Z,73.00,28.00
2026-02-25T12:22:00Z,73.00,28.00
2026-02-25T12:25:00Z,74.00,28.00
2026-02-25T12:27:00Z,74.09,28.00
2026-02-25T12:28:00Z,74.09,28.00
2026-02-25T12:29:00Z,73.00,28.00
2026-02-25T12:30:00Z,74.00,28.00
2026-02-25T12:31:00Z,74.00,28.00
2026-02-25T12:32:00Z,74.00,28.00
2026-02-25T12:33:00Z,73.00,27.38
2026-02-25T12:34:00Z,73.00,28.00
2026-02-25T12:35:00Z,73.00,28.00
2026-02-25T12:36:00Z,73.00,28.00
2026-02-25T12:37:00Z,73.00,28.00
2026-02-25T12:39:00Z,73.00,28.00
2026-02-25T12:40:00Z,73.00,28.55
2026-02-25T12:41:00Z,73.00,28.55
2026-02-25T12:43:00Z,73.00,28.55
2026-02-25T12:44:00Z,73.00,27.00
2026-02-25T12:46:00Z,73.00,27.00
2026-02-25T12:48:00Z,73.00,27.00
2026-02-25T12:49:00Z,73.00,27.00
2026-02-25T12:50:00Z,73.00,28.00
2026-02-25T12:51:00Z,73.00,28.00
2026-02-25T12:52:00Z,73.00,28.00
2026-02-25T12:53:00Z,73.00,28.00
2026-02-25T12:54:00Z,73.00,28.00
2026-02-25T12:55:00Z,73.00,28.00
2026-02-25T12:56:00Z,73.00,28.00
2026-02-25T12:57:00Z,73.00,28.00
2026-02-25T12:58:00Z,73.00,28.00
2026-02-25T12:59:00Z,73.00,28.00
2026-02-25T13:00:00Z,73.00,28.00
2026-02-25T13:01:00Z,73.00,28.00
2026-02-25T13:02:00Z,73.00,28.00
2026-02-25T13:03:00Z,72.73,28.00
2026-02-25T13:04:00Z,72.73,28.00
2026-02-25T13:05:00Z,73.00,28.00
2026-02-25T13:06:00Z,73.00,28.00
2026-02-25T13:07:00Z,73.00,28.00
2026-02-25T13:08:00Z,73.00,28.00
2026-02-25T13:09:00Z,73.00,28.00
2026-02-25T13:10:00Z,73.00,28.00
2026-02-25T13:11:00Z,73.00,28.00
2026-02-25T13:12:00Z,73.00,28.00
2026-02-25T13:13:00Z,73.00,28.00
2026-02-25T13:14:00Z,73.00,28.00
2026-02-25T13:15:00Z,72.61,27.00
2026-02-25T13:17:00Z,73.00,27.00
2026-02-25T13:18:00Z,73.00,27.00
2026-02-25T13:19:00Z,73.00,27.00
2026-02-25T13:20:00Z,73.00,27.00
2026-02-25T13:21:00Z,73.00,28.00
2026-02-25T13:23:00Z,73.00,28.00
2026-02-25T13:24:00Z,73.00,28.00
2026-02-25T13:25:00Z,73.00,28.00
2026-02-25T13:26:00Z,73.00,28.00
2026-02-25T13:27:00Z,73.00,28.00
2026-02-25T13:28:00Z,73.00,28.00
2026-02-25T13:29:00Z,73.00,28.00
2026-02-25T13:30:00Z,73.00,28.00
2026-02-25T13:32:00Z,73.00,28.00
2026-02-25T13:33:00Z,73.00,28.00
2026-02-25T13:34:00Z,73.00,28.00
2026-02-25T13:35:00Z,73.00,28.00
2026-02-25T13:36:00Z,73.00,27.00
2026-02-25T13:37:00Z,72.93,27.00
2026-02-25T13:38:00Z,73.00,28.00
2026-02-25T13:39:00Z,73.00,28.00
2026-02-25T13:40:00Z,73.00,28.00
2026-02-25T13:41:00Z,73.00,28.00
2026-02-25T13:42:00Z,73.00,28.00
2026-02-25T13:43:00Z,73.00,28.00
2026-02-25T13:44:00Z,73.00,28.00
2026-02-25T13:45:00Z,73.00,28.00
2026-02-25T13:46:00Z,73.00,28.00
2026-02-25T13:47:00Z,73.00,28.00
2026-02-25T13:48:00Z,73.00,28.00
2026-02-25T13:49:00Z,73.00,28.00
2026-02-25T13:50:00Z,73.00,28.00
2026-02-25T13:51:00Z,72.99,28.00
2026-02-25T13:52:00Z,73.00,28.00
2026-02-25T13:53:00Z,73.00,28.00
2026-02-25T13:54:00Z,73.00,27.00
2026-02-25T13:55:00Z,72.82,28.00
2026-02-25T13:56:00Z,73.00,28.00
2026-02-25T13:57:00Z,73.00,28.00
2026-02-25T13:58:00Z,73.00,28.00
2026-02-25T13:59:00Z,73.00,28.00
2026-02-25T14:00:00Z,72.99,28.00
2026-02-25T14:01:00Z,73.00,28.00
2026-02-25T14:02:00Z,73.00,28.00
2026-02-25T14:03:00Z,73.00,28.00
2026-02-25T14:04:00Z,73.00,28.00
2026-02-25T14:05:00Z,73.00,28.00
2026-02-25T14:06:00Z,73.00,28.00
2026-02-25T14:07:00Z,73.00,28.00
2026-02-25T14:08:00Z,73.00,28.00
2026-02-25T14:09:00Z,72.73,28.00
2026-02-25T14:10:00Z,73.18,28.00
2026-02-25T14:11:00Z,73.00,28.00
2026-02-25T14:12:00Z,73.16,28.00
2026-02-25T14:13:00Z,74.00,28.00
2026-02-25T14:14:00Z,74.00,27.00
2026-02-25T14:15:00Z,74.00,27.00
2026-02-25T14:16:00Z,74.00,27.00
2026-02-25T14:17:00Z,74.00,27.37
2026-02-25T14:18:00Z,74.00,27.83
2026-02-25T14:19:00Z,74.00,27.83
2026-02-25T14:20:00Z,73.97,28.00
2026-02-25T14:21:00Z,74.00,28.00
2026-02-25T14:22:00Z,73.84,28.03
2026-02-25T14:23:00Z,74.00,28.08
2026-02-25T14:24:00Z,74.00,29.00
2026-02-25T14:25:00Z,74.00,29.00
2026-02-25T14:26:00Z,73.83,28.29
2026-02-25T14:27:00Z,74.00,27.01
2026-02-25T14:28:00Z,73.97,27.01
2026-02-25T14:29:00Z,74.00,28.00
2026-02-25T14:30:00Z,73.93,28.00
2026-02-25T14:31:00Z,74.00,28.00
2026-02-25T14:32:00Z,73.91,28.00
2026-02-25T14:33:00Z,74.00,28.00
2026-02-25T14:34:00Z,74.00,28.00
2026-02-25T14:35:00Z,74.00,28.00
2026-02-25T14:36:00Z,73.27,28.00
2026-02-25T14:37:00Z,73.67,28.00
2026-02-25T14:38:00Z,73.52,29.55
2026-02-25T14:39:00Z,69.30,30.17
2026-02-25T14:40:00Z,68.25,33.41
2026-02-25T14:41:00Z,61.15,39.80
2026-02-25T14:42:00Z,60.33,39.99
2026-02-25T14:43:00Z,53.97,48.29
2026-02-25T14:44:00Z,53.07,47.15
2026-02-25T14:45:00Z,53.52,46.65
2026-02-25T14:46:00Z,51.33,50.84
2026-02-25T14:47:00Z,46.96,53.32
2026-02-25T14:48:00Z,46.35,55.17
2026-02-25T14:49:00Z,40.94,58.47
2026-02-25T14:50:00Z,41.76,58.11
2026-02-25T14:51:00Z,42.11,58.54
2026-02-25T14:52:00Z,45.03,56.15
2026-02-25T14:53:00Z,40.62,60.83
2026-02-25T14:54:00Z,40.09,61.01
2026-02-25T14:55:00Z,39.96,61.62
2026-02-25T14:56:00Z,39.01,62.87
2026-02-25T14:57:00Z,40.99,61.85
2026-02-25T14:58:00Z,42.25,62.50
2026-02-25T14:59:00Z,40.63,60.88
2026-02-25T15:00:00Z,41.10,60.74
2026-02-25T15:01:00Z,37.82,62.61
2026-02-25T15:02:00Z,36.98,64.00
2026-02-25T15:03:00Z,37.17,63.98
2026-02-25T15:04:00Z,38.36,63.08
2026-02-25T15:05:00Z,36.26,64.10
2026-02-25T15:06:00Z,32.46,67.74
2026-02-25T15:07:00Z,33.01,68.95
2026-02-25T15:08:00Z,32.18,68.88
2026-02-25T15:09:00Z,33.85,66.55
2026-02-25T15:10:00Z,35.56,66.35
2026-02-25T15:11:00Z,36.25,63.97
2026-02-25T15:12:00Z,37.55,62.71
2026-02-25T15:13:00Z,50.66,55.21
2026-02-25T15:14:00Z,55.14,46.96
2026-02-25T15:15:00Z,46.25,56.91
2026-02-25T15:16:00Z,42.51,63.64
2026-02-25T15:17:00Z,41.74,60.32
2026-02-25T15:18:00Z,42.28,60.01
2026-02-25T15:19:00Z,41.14,59.86
2026-02-25T15:20:00Z,41.26,61.62
2026-02-25T15:21:00Z,39.85,63.55
2026-02-25T15:22:00Z,40.45,62.78
2026-02-25T15:23:00Z,39.55,63.95
2026-02-25T15:24:00Z,35.18,66.16
2026-02-25T15:25:00Z,31.54,70.62
2026-02-25T15:26:00Z,38.47,63.20
2026-02-25T15:27:00Z,41.31,61.62
2026-02-25T15:28:00Z,43.20,59.81
2026-02-25T15:29:00Z,36.04,65.14
2026-02-25T15:30:00Z,34.51,67.64
2026-02-25T15:31:00Z,33.76,69.18
2026-02-25T15:32:00Z,37.01,64.65
2026-02-25T15:33:00Z,33.49,67.33
2026-02-25T15:34:00Z,36.25,64.27
2026-02-25T15:35:00Z,37.88,64.20
2026-02-25T15:36:00Z,36.48,65.32
2026-02-25T15:37:00Z,36.27,66.94
2026-02-25T15:38:00Z,33.83,68.91
2026-02-25T15:39:00Z,36.40,64.84
2026-02-25T15:40:00Z,39.83,62.39
2026-02-25T15:41:00Z,39.38,62.98
2026-02-25T15:42:00Z,37.76,62.00
2026-02-25T15:43:00Z,33.02,68.34
2026-02-25T15:44:00Z,30.46,67.57
2026-02-25T15:45:00Z,33.92,66.83
2026-02-25T15:46:00Z,35.84,66.29
2026-02-25T15:47:00Z,36.21,64.68
2026-02-25T15:48:00Z,36.84,64.52
2026-02-25T15:49:00Z,30.64,70.38
2026-02-25T15:50:00Z,30.30,69.45
2026-02-25T15:51:00Z,32.14,66.07
2026-02-25T15:52:00Z,25.23,74.29
2026-02-25T15:53:00Z,30.31,72.70
2026-02-25T15:54:00Z,22.38,78.91
2026-02-25T15:55:00Z,27.26,74.26
2026-02-25T15:56:00Z,5.89,94.47
2026-02-25T15:57:00Z,2.42,98.59
2026-02-25T15:58:00Z,6.08,94.01
2026-02-25T15:59:00Z,1.88,97.61
2026-02-25T16:00:00Z,1.00,99.00
2026-02-25T16:01:00Z,1.00,99.00
2026-02-25T16:02:00Z,1.00,99.00
