# event_ticker=KXATPMATCH-25OCT20BROMUL
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Jenson Brooksby
# fav_player=Alexandre Muller
# dog_player=Jenson Brooksby
# kalshi_date=2025-10-20
timestamp,Alexandre Muller,Jenson Brooksby
2025-10-20T02:18:00Z,,71.00
2025-10-20T02:23:00Z,31.00,71.00
2025-10-20T02:44:00Z,31.00,71.00
2025-10-20T02:54:00Z,30.00,71.00
2025-10-20T03:06:00Z,30.00,71.00
2025-10-20T03:07:00Z,30.00,71.00
2025-10-20T03:09:00Z,30.00,71.00
2025-10-20T03:24:00Z,30.00,71.00
2025-10-20T03:28:00Z,30.00,71.00
2025-10-20T03:30:00Z,30.00,71.00
2025-10-20T03:33:00Z,30.00,71.00
2025-10-20T03:34:00Z,30.00,71.00
2025-10-20T03:35:00Z,30.00,71.00
2025-10-20T03:36:00Z,30.00,71.00
2025-10-20T03:41:00Z,30.00,71.00
2025-10-20T03:42:00Z,30.00,72.00
2025-10-20T03:46:00Z,30.00,72.00
2025-10-20T03:53:00Z,30.00,72.00
2025-10-20T04:01:00Z,30.00,72.00
2025-10-20T04:09:00Z,30.00,72.00
2025-10-20T04:13:00Z,30.00,71.17
2025-10-20T04:17:00Z,30.00,72.00
2025-10-20T04:29:00Z,30.00,72.00
2025-10-20T04:30:00Z,30.00,72.00
2025-10-20T04:37:00Z,30.00,72.00
2025-10-20T04:38:00Z,30.00,72.00
2025-10-20T04:40:00Z,30.00,71.00
2025-10-20T04:42:00Z,30.00,71.00
2025-10-20T04:43:00Z,30.00,70.00
2025-10-20T04:44:00Z,30.00,71.00
2025-10-20T04:46:00Z,30.00,71.00
2025-10-20T04:52:00Z,30.00,71.00
2025-10-20T04:55:00Z,30.00,71.44
2025-10-20T04:57:00Z,30.00,72.00
2025-10-20T04:59:00Z,30.00,72.00
2025-10-20T05:07:00Z,30.00,72.00
2025-10-20T05:18:00Z,30.00,72.00
2025-10-20T05:21:00Z,30.00,72.00
2025-10-20T05:25:00Z,30.00,72.00
2025-10-20T05:32:00Z,30.00,72.00
2025-10-20T05:39:00Z,30.00,72.00
2025-10-20T05:41:00Z,29.00,72.00
2025-10-20T05:42:00Z,29.00,72.00
2025-10-20T05:46:00Z,29.00,72.00
2025-10-20T05:50:00Z,29.00,72.00
2025-10-20T05:52:00Z,29.00,72.00
2025-10-20T05:54:00Z,29.00,72.00
2025-10-20T05:59:00Z,29.00,72.00
2025-10-20T06:08:00Z,29.00,72.00
2025-10-20T06:13:00Z,29.00,72.00
2025-10-20T06:19:00Z,29.00,72.00
2025-10-20T06:23:00Z,29.00,72.00
2025-10-20T06:27:00Z,29.00,72.00
2025-10-20T06:30:00Z,29.00,72.00
2025-10-20T06:32:00Z,29.00,72.00
2025-10-20T06:36:00Z,29.00,72.00
2025-10-20T06:39:00Z,29.00,72.00
2025-10-20T06:44:00Z,29.00,72.00
2025-10-20T06:46:00Z,28.00,72.00
2025-10-20T06:48:00Z,29.00,72.00
2025-10-20T06:52:00Z,29.00,72.00
2025-10-20T07:02:00Z,29.00,72.00
2025-10-20T07:12:00Z,29.00,72.00
2025-10-20T07:17:00Z,29.00,72.00
2025-10-20T07:21:00Z,29.00,72.00
2025-10-20T07:24:00Z,29.00,72.00
2025-10-20T07:31:00Z,29.00,72.00
2025-10-20T07:32:00Z,29.00,72.00
2025-10-20T07:36:00Z,29.00,72.00
2025-10-20T07:52:00Z,29.00,71.00
2025-10-20T07:54:00Z,29.00,71.00
2025-10-20T07:55:00Z,30.00,71.00
2025-10-20T08:11:00Z,30.00,71.00
2025-10-20T08:12:00Z,30.00,70.00
2025-10-20T08:13:00Z,30.00,70.00
2025-10-20T08:21:00Z,30.00,71.00
2025-10-20T08:23:00Z,30.00,71.00
2025-10-20T08:24:00Z,30.00,71.00
2025-10-20T08:39:00Z,30.00,71.00
2025-10-20T08:42:00Z,30.00,71.00
2025-10-20T08:47:00Z,30.00,71.00
2025-10-20T08:51:00Z,30.00,71.00
2025-10-20T08:53:00Z,30.00,71.54
2025-10-20T08:59:00Z,30.00,71.54
2025-10-20T09:12:00Z,30.00,71.54
2025-10-20T09:15:00Z,30.00,71.54
2025-10-20T09:17:00Z,30.00,71.54
2025-10-20T09:18:00Z,30.00,71.00
2025-10-20T09:21:00Z,30.00,71.00
2025-10-20T09:22:00Z,30.00,71.00
2025-10-20T09:25:00Z,30.00,71.00
2025-10-20T09:35:00Z,30.00,71.00
2025-10-20T09:43:00Z,30.00,71.00
2025-10-20T09:53:00Z,30.00,71.00
2025-10-20T09:56:00Z,30.00,71.00
2025-10-20T09:57:00Z,30.00,71.00
2025-10-20T09:59:00Z,30.00,71.00
2025-10-20T10:03:00Z,30.00,71.00
2025-10-20T10:04:00Z,30.00,71.00
2025-10-20T10:12:00Z,30.00,71.00
2025-10-20T10:18:00Z,30.00,71.00
2025-10-20T10:19:00Z,30.00,71.00
2025-10-20T10:29:00Z,30.00,71.00
2025-10-20T10:33:00Z,30.00,71.00
2025-10-20T10:36:00Z,30.00,71.00
2025-10-20T10:50:00Z,30.00,71.00
2025-10-20T10:54:00Z,30.00,71.00
2025-10-20T10:56:00Z,30.00,71.00
2025-10-20T11:02:00Z,30.00,71.00
2025-10-20T11:08:00Z,30.00,71.00
2025-10-20T11:11:00Z,30.00,70.00
2025-10-20T11:13:00Z,30.00,69.76
2025-10-20T11:23:00Z,30.00,69.76
2025-10-20T11:26:00Z,30.00,71.00
2025-10-20T11:28:00Z,30.00,71.00
2025-10-20T11:32:00Z,30.00,71.00
2025-10-20T11:33:00Z,30.00,71.00
2025-10-20T11:36:00Z,30.00,71.00
2025-10-20T11:39:00Z,30.00,71.00
2025-10-20T11:40:00Z,30.00,71.00
2025-10-20T11:42:00Z,30.00,71.00
2025-10-20T11:50:00Z,30.00,71.00
2025-10-20T11:51:00Z,30.00,71.00
2025-10-20T11:53:00Z,30.00,71.00
2025-10-20T11:54:00Z,30.00,71.00
2025-10-20T11:55:00Z,30.00,71.00
2025-10-20T11:56:00Z,30.00,71.00
2025-10-20T11:58:00Z,30.00,71.00
2025-10-20T11:59:00Z,30.00,71.00
2025-10-20T12:00:00Z,30.00,71.00
2025-10-20T12:01:00Z,30.00,71.00
2025-10-20T12:03:00Z,30.00,71.00
2025-10-20T12:05:00Z,32.00,71.00
2025-10-20T12:06:00Z,32.00,70.00
2025-10-20T12:08:00Z,32.00,70.00
2025-10-20T12:09:00Z,32.00,70.00
2025-10-20T12:10:00Z,31.19,70.90
2025-10-20T12:11:00Z,31.00,71.00
2025-10-20T12:12:00Z,34.00,69.98
2025-10-20T12:13:00Z,33.00,69.00
2025-10-20T12:14:00Z,32.77,71.00
2025-10-20T12:15:00Z,33.25,68.99
2025-10-20T12:16:00Z,30.57,70.00
2025-10-20T12:17:00Z,30.14,70.62
2025-10-20T12:18:00Z,30.00,71.36
2025-10-20T12:19:00Z,28.31,71.90
2025-10-20T12:20:00Z,22.36,78.62
2025-10-20T12:21:00Z,19.59,82.33
2025-10-20T12:22:00Z,18.00,83.15
2025-10-20T12:23:00Z,18.65,81.75
2025-10-20T12:24:00Z,24.58,78.18
2025-10-20T12:25:00Z,23.81,80.67
2025-10-20T12:26:00Z,19.36,82.80
2025-10-20T12:27:00Z,15.44,85.20
2025-10-20T12:28:00Z,16.84,85.99
2025-10-20T12:29:00Z,16.45,86.02
2025-10-20T12:30:00Z,18.42,85.68
2025-10-20T12:31:00Z,18.00,84.00
2025-10-20T12:32:00Z,18.00,83.37
2025-10-20T12:33:00Z,17.00,85.00
2025-10-20T12:34:00Z,18.14,83.30
2025-10-20T12:35:00Z,15.00,85.00
2025-10-20T12:36:00Z,12.93,87.63
2025-10-20T12:37:00Z,15.50,87.68
2025-10-20T12:38:00Z,16.21,87.00
2025-10-20T12:39:00Z,15.00,83.65
2025-10-20T12:40:00Z,17.00,84.00
2025-10-20T12:41:00Z,19.56,83.00
2025-10-20T12:42:00Z,15.65,83.00
2025-10-20T12:43:00Z,14.20,86.00
2025-10-20T12:44:00Z,11.96,88.62
2025-10-20T12:45:00Z,15.41,87.21
2025-10-20T12:46:00Z,15.41,86.00
2025-10-20T12:47:00Z,14.00,86.03
2025-10-20T12:48:00Z,14.00,90.00
2025-10-20T12:49:00Z,12.28,89.00
2025-10-20T12:50:00Z,9.00,89.00
2025-10-20T12:51:00Z,9.28,90.00
2025-10-20T12:52:00Z,12.00,89.00
2025-10-20T12:53:00Z,13.46,90.16
2025-10-20T12:54:00Z,14.00,87.58
2025-10-20T12:55:00Z,12.00,90.00
2025-10-20T12:56:00Z,13.14,90.00
2025-10-20T12:57:00Z,11.00,89.00
2025-10-20T12:58:00Z,11.00,89.00
2025-10-20T12:59:00Z,14.62,88.00
2025-10-20T13:00:00Z,15.00,88.00
2025-10-20T13:01:00Z,14.00,85.13
2025-10-20T13:02:00Z,14.00,87.68
2025-10-20T13:04:00Z,14.00,88.00
2025-10-20T13:05:00Z,10.01,94.65
2025-10-20T13:06:00Z,4.23,94.65
2025-10-20T13:07:00Z,4.00,96.00
2025-10-20T13:08:00Z,4.76,97.37
2025-10-20T13:09:00Z,5.63,96.00
2025-10-20T13:10:00Z,5.63,95.72
2025-10-20T13:11:00Z,6.30,95.00
2025-10-20T13:12:00Z,4.00,96.04
2025-10-20T13:13:00Z,4.46,96.04
2025-10-20T13:14:00Z,5.00,95.02
2025-10-20T13:15:00Z,3.33,95.98
2025-10-20T13:16:00Z,3.61,97.40
2025-10-20T13:17:00Z,2.17,98.61
2025-10-20T13:18:00Z,3.28,97.95
2025-10-20T13:19:00Z,1.57,99.00
2025-10-20T13:20:00Z,1.57,99.00
2025-10-20T13:21:00Z,1.57,99.00
