# event_ticker=KXATPMATCH-25SEP18MISMPE
# final_score=3-6 6-1 6-4
# score_resolution=6-3 1-6 4-6
# match_winner=Giovanni Mpetshi Perricard
# fav_player=Filip Misolic
# dog_player=Giovanni Mpetshi Perricard
# kalshi_date=2025-09-18
timestamp,Filip Misolic,Giovanni Mpetshi Perricard
2025-09-18T01:58:00Z,40.00,61.00
2025-09-18T02:06:00Z,40.00,61.00
2025-09-18T02:07:00Z,40.00,61.00
2025-09-18T02:13:00Z,40.00,61.00
2025-09-18T02:15:00Z,40.00,61.00
2025-09-18T02:20:00Z,40.00,61.00
2025-09-18T02:23:00Z,40.00,61.00
2025-09-18T02:27:00Z,40.00,61.00
2025-09-18T02:28:00Z,40.00,61.00
2025-09-18T02:30:00Z,39.00,61.00
2025-09-18T02:33:00Z,39.00,61.00
2025-09-18T02:35:00Z,39.00,61.00
2025-09-18T02:37:00Z,39.00,61.00
2025-09-18T02:38:00Z,39.00,62.00
2025-09-18T02:39:00Z,39.00,62.00
2025-09-18T02:40:00Z,39.00,62.00
2025-09-18T02:41:00Z,39.00,62.00
2025-09-18T02:44:00Z,39.00,62.00
2025-09-18T02:46:00Z,39.00,62.00
2025-09-18T02:48:00Z,39.00,62.00
2025-09-18T02:50:00Z,39.00,62.00
2025-09-18T02:51:00Z,39.00,62.00
2025-09-18T02:52:00Z,39.00,62.00
2025-09-18T02:53:00Z,39.00,62.00
2025-09-18T02:54:00Z,39.00,62.00
2025-09-18T02:55:00Z,39.00,62.00
2025-09-18T02:56:00Z,39.00,62.00
2025-09-18T02:59:00Z,39.00,62.00
2025-09-18T03:00:00Z,39.00,62.00
2025-09-18T03:04:00Z,39.00,62.00
2025-09-18T03:05:00Z,39.00,62.00
2025-09-18T03:09:00Z,39.00,62.00
2025-09-18T03:10:00Z,39.00,62.00
2025-09-18T03:13:00Z,39.00,62.00
2025-09-18T03:14:00Z,39.00,62.00
2025-09-18T03:16:00Z,39.00,62.00
2025-09-18T03:17:00Z,39.00,62.00
2025-09-18T03:18:00Z,39.00,62.00
2025-09-18T03:19:00Z,39.00,62.00
2025-09-18T03:22:00Z,39.00,62.00
2025-09-18T03:23:00Z,39.00,62.00
2025-09-18T03:26:00Z,39.00,62.00
2025-09-18T03:27:00Z,39.00,62.00
2025-09-18T03:28:00Z,39.00,62.00
2025-09-18T03:29:00Z,39.00,62.00
2025-09-18T03:30:00Z,39.00,62.00
2025-09-18T03:31:00Z,39.00,62.00
2025-09-18T03:36:00Z,39.00,62.00
2025-09-18T03:37:00Z,39.00,62.00
2025-09-18T03:38:00Z,39.00,62.00
2025-09-18T03:42:00Z,39.00,62.00
2025-09-18T03:49:00Z,39.00,62.00
2025-09-18T03:50:00Z,39.00,62.00
2025-09-18T03:51:00Z,39.00,62.00
2025-09-18T03:52:00Z,39.00,62.00
2025-09-18T03:56:00Z,39.00,62.00
2025-09-18T03:58:00Z,39.00,62.00
2025-09-18T04:00:00Z,39.00,62.00
2025-09-18T04:01:00Z,39.00,62.00
2025-09-18T04:02:00Z,39.00,62.00
2025-09-18T04:05:00Z,39.00,62.00
2025-09-18T04:06:00Z,39.00,62.00
2025-09-18T04:07:00Z,39.00,62.00
2025-09-18T04:08:00Z,39.00,62.00
2025-09-18T04:09:00Z,39.00,62.00
2025-09-18T04:10:00Z,39.00,62.00
2025-09-18T04:11:00Z,39.00,62.00
2025-09-18T04:12:00Z,39.00,62.00
2025-09-18T04:14:00Z,39.00,62.00
2025-09-18T04:15:00Z,39.00,62.00
2025-09-18T04:17:00Z,39.00,62.00
2025-09-18T04:21:00Z,39.00,62.00
2025-09-18T04:23:00Z,39.00,62.00
2025-09-18T04:25:00Z,39.00,62.42
2025-09-18T04:26:00Z,39.00,63.00
2025-09-18T04:27:00Z,38.44,63.00
2025-09-18T04:29:00Z,38.44,63.00
2025-09-18T04:32:00Z,38.44,63.00
2025-09-18T04:33:00Z,38.44,63.00
2025-09-18T04:34:00Z,38.00,63.00
2025-09-18T04:35:00Z,38.00,63.00
2025-09-18T04:37:00Z,39.00,63.00
2025-09-18T04:38:00Z,39.00,63.00
2025-09-18T04:39:00Z,38.00,63.00
2025-09-18T04:40:00Z,39.00,63.00
2025-09-18T04:41:00Z,39.00,63.00
2025-09-18T04:43:00Z,38.00,63.00
2025-09-18T04:44:00Z,38.17,63.71
2025-09-18T04:45:00Z,37.00,63.71
2025-09-18T04:46:00Z,37.00,64.00
2025-09-18T04:47:00Z,37.00,64.00
2025-09-18T04:48:00Z,37.00,64.00
2025-09-18T04:49:00Z,37.00,64.00
2025-09-18T04:50:00Z,37.00,64.00
2025-09-18T04:51:00Z,37.00,64.00
2025-09-18T04:52:00Z,37.00,64.00
2025-09-18T04:54:00Z,37.00,64.00
2025-09-18T04:55:00Z,37.00,64.00
2025-09-18T04:56:00Z,37.00,63.90
2025-09-18T04:57:00Z,37.00,64.00
2025-09-18T05:00:00Z,37.00,64.00
2025-09-18T05:01:00Z,37.00,64.14
2025-09-18T05:02:00Z,37.00,64.00
2025-09-18T05:03:00Z,37.00,65.00
2025-09-18T05:04:00Z,37.00,65.95
2025-09-18T05:05:00Z,37.00,64.00
2025-09-18T05:06:00Z,37.00,64.00
2025-09-18T05:07:00Z,37.00,65.00
2025-09-18T05:08:00Z,37.00,65.00
2025-09-18T05:09:00Z,37.00,65.84
2025-09-18T05:10:00Z,34.00,66.82
2025-09-18T05:11:00Z,33.09,68.23
2025-09-18T05:12:00Z,33.98,66.41
2025-09-18T05:13:00Z,35.64,63.28
2025-09-18T05:14:00Z,38.81,64.72
2025-09-18T05:15:00Z,38.23,61.81
2025-09-18T05:16:00Z,38.19,60.00
2025-09-18T05:17:00Z,39.72,59.00
2025-09-18T05:18:00Z,41.37,67.00
2025-09-18T05:19:00Z,36.33,63.55
2025-09-18T05:20:00Z,38.38,64.50
2025-09-18T05:21:00Z,32.00,67.58
2025-09-18T05:22:00Z,33.00,71.37
2025-09-18T05:23:00Z,35.15,67.17
2025-09-18T05:24:00Z,34.35,68.00
2025-09-18T05:25:00Z,32.68,68.00
2025-09-18T05:26:00Z,38.00,68.00
2025-09-18T05:27:00Z,39.00,62.00
2025-09-18T05:28:00Z,39.00,61.39
2025-09-18T05:29:00Z,39.00,63.16
2025-09-18T05:30:00Z,39.00,66.73
2025-09-18T05:31:00Z,36.43,65.58
2025-09-18T05:32:00Z,39.31,65.58
2025-09-18T05:33:00Z,40.99,61.96
2025-09-18T05:34:00Z,41.00,62.86
2025-09-18T05:35:00Z,36.00,64.00
2025-09-18T05:37:00Z,37.48,66.50
2025-09-18T05:38:00Z,37.48,68.00
2025-09-18T05:39:00Z,31.97,69.88
2025-09-18T05:40:00Z,31.97,68.91
2025-09-18T05:41:00Z,34.02,65.64
2025-09-18T05:42:00Z,38.95,65.64
2025-09-18T05:43:00Z,44.00,65.64
2025-09-18T05:44:00Z,39.98,65.64
2025-09-18T05:45:00Z,48.87,54.01
2025-09-18T05:46:00Z,62.88,35.99
2025-09-18T05:47:00Z,66.80,27.24
2025-09-18T05:48:00Z,66.00,37.40
2025-09-18T05:49:00Z,66.00,39.00
2025-09-18T05:50:00Z,70.00,39.36
2025-09-18T05:51:00Z,62.95,39.17
2025-09-18T05:52:00Z,63.34,39.17
2025-09-18T05:53:00Z,61.00,38.31
2025-09-18T05:54:00Z,63.69,40.31
2025-09-18T05:55:00Z,62.01,39.00
2025-09-18T05:56:00Z,59.99,42.76
2025-09-18T05:57:00Z,55.00,48.43
2025-09-18T05:58:00Z,56.31,47.00
2025-09-18T05:59:00Z,61.23,44.00
2025-09-18T06:00:00Z,59.89,46.35
2025-09-18T06:01:00Z,60.24,46.35
2025-09-18T06:02:00Z,60.24,43.07
2025-09-18T06:03:00Z,60.52,42.00
2025-09-18T06:04:00Z,62.86,43.27
2025-09-18T06:05:00Z,62.86,48.71
2025-09-18T06:06:00Z,42.92,57.93
2025-09-18T06:07:00Z,50.93,49.00
2025-09-18T06:08:00Z,46.63,59.71
2025-09-18T06:09:00Z,61.00,68.18
2025-09-18T06:10:00Z,38.00,64.81
2025-09-18T06:11:00Z,44.00,62.91
2025-09-18T06:12:00Z,36.00,63.00
2025-09-18T06:13:00Z,36.00,63.00
2025-09-18T06:15:00Z,40.30,63.00
2025-09-18T06:16:00Z,34.87,66.00
2025-09-18T06:17:00Z,11.00,70.67
2025-09-18T06:19:00Z,30.00,66.39
2025-09-18T06:20:00Z,29.63,72.72
2025-09-18T06:21:00Z,27.22,71.25
2025-09-18T06:22:00Z,31.00,71.04
2025-09-18T06:23:00Z,31.00,69.00
2025-09-18T06:24:00Z,28.14,73.00
2025-09-18T06:25:00Z,17.00,77.90
2025-09-18T06:26:00Z,10.41,87.57
2025-09-18T06:27:00Z,9.00,90.20
2025-09-18T06:28:00Z,9.03,93.54
2025-09-18T06:29:00Z,11.13,93.00
2025-09-18T06:30:00Z,12.22,89.97
2025-09-18T06:31:00Z,11.06,88.09
2025-09-18T06:32:00Z,13.01,90.00
2025-09-18T06:33:00Z,18.98,90.00
2025-09-18T06:34:00Z,19.75,81.00
2025-09-18T06:35:00Z,12.83,88.50
2025-09-18T06:36:00Z,11.30,92.63
2025-09-18T06:38:00Z,11.84,92.63
2025-09-18T06:39:00Z,13.00,90.14
2025-09-18T06:40:00Z,11.82,92.00
2025-09-18T06:41:00Z,6.46,94.49
2025-09-18T06:42:00Z,6.66,93.00
2025-09-18T06:43:00Z,10.00,93.20
2025-09-18T06:44:00Z,10.00,90.00
2025-09-18T06:45:00Z,11.00,89.11
2025-09-18T06:46:00Z,14.99,89.12
2025-09-18T06:47:00Z,11.23,89.50
2025-09-18T06:48:00Z,14.94,93.56
2025-09-18T06:49:00Z,5.07,92.00
2025-09-18T06:50:00Z,10.47,91.61
2025-09-18T06:51:00Z,8.99,91.61
2025-09-18T06:52:00Z,7.47,91.61
2025-09-18T06:53:00Z,9.52,91.61
2025-09-18T06:54:00Z,2.54,95.98
2025-09-18T06:55:00Z,2.54,99.00
2025-09-18T06:56:00Z,2.54,99.00
2025-09-18T06:58:00Z,2.54,99.00
