# event_ticker=KXATPCHALLENGERMATCH-26JUN06BARMOL
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Alex Molcan
# fav_player=Hynek Barton
# dog_player=Alex Molcan
# kalshi_date=2026-06-06
timestamp,Hynek Barton,Alex Molcan
2026-06-05T21:32:00Z,,66.00
2026-06-05T21:36:00Z,,66.00
2026-06-05T21:38:00Z,35.00,66.00
2026-06-05T21:41:00Z,35.00,66.00
2026-06-05T21:48:00Z,35.00,66.00
2026-06-05T21:50:00Z,35.00,66.00
2026-06-05T21:51:00Z,35.00,66.00
2026-06-05T21:52:00Z,35.00,65.00
2026-06-05T21:53:00Z,35.00,65.00
2026-06-05T21:59:00Z,35.00,65.00
2026-06-05T22:04:00Z,35.00,65.00
2026-06-05T22:05:00Z,35.00,65.00
2026-06-05T22:06:00Z,35.00,65.00
2026-06-05T22:10:00Z,35.00,65.00
2026-06-05T22:13:00Z,35.00,65.00
2026-06-05T22:14:00Z,33.00,65.00
2026-06-05T22:17:00Z,35.00,65.00
2026-06-05T22:27:00Z,35.00,65.81
2026-06-05T22:30:00Z,35.00,66.00
2026-06-05T22:31:00Z,35.00,67.00
2026-06-05T22:42:00Z,35.00,67.00
2026-06-05T22:48:00Z,35.00,67.00
2026-06-05T23:09:00Z,35.00,66.00
2026-06-05T23:14:00Z,35.00,66.00
2026-06-05T23:28:00Z,34.00,66.00
2026-06-05T23:38:00Z,34.00,66.00
2026-06-05T23:53:00Z,34.00,67.00
2026-06-05T23:55:00Z,34.00,66.00
2026-06-05T23:58:00Z,34.00,67.00
2026-06-06T00:39:00Z,34.00,67.00
2026-06-06T01:05:00Z,34.00,67.00
2026-06-06T01:10:00Z,35.00,67.00
2026-06-06T01:12:00Z,35.00,67.00
2026-06-06T01:16:00Z,35.00,67.00
2026-06-06T01:20:00Z,35.00,67.00
2026-06-06T01:21:00Z,35.00,67.00
2026-06-06T01:23:00Z,35.00,67.00
2026-06-06T01:32:00Z,35.00,67.00
2026-06-06T01:40:00Z,35.00,67.00
2026-06-06T01:41:00Z,35.00,67.00
2026-06-06T01:43:00Z,35.00,67.00
2026-06-06T02:06:00Z,35.00,67.00
2026-06-06T02:20:00Z,35.00,67.00
2026-06-06T02:22:00Z,35.00,67.00
2026-06-06T02:28:00Z,35.00,67.00
2026-06-06T02:40:00Z,35.00,67.00
2026-06-06T02:47:00Z,35.00,67.00
2026-06-06T02:58:00Z,35.00,67.00
2026-06-06T02:59:00Z,35.00,65.00
2026-06-06T03:02:00Z,35.00,67.00
2026-06-06T03:05:00Z,35.00,67.00
2026-06-06T03:18:00Z,35.00,67.00
2026-06-06T03:19:00Z,35.00,65.00
2026-06-06T03:20:00Z,35.00,67.00
2026-06-06T03:26:00Z,35.00,67.00
2026-06-06T03:28:00Z,35.00,67.00
2026-06-06T03:29:00Z,35.00,67.00
2026-06-06T03:30:00Z,35.00,67.00
2026-06-06T03:31:00Z,35.00,67.00
2026-06-06T03:34:00Z,35.00,67.00
2026-06-06T03:35:00Z,35.00,67.00
2026-06-06T03:37:00Z,35.00,67.06
2026-06-06T03:38:00Z,35.00,67.06
2026-06-06T03:42:00Z,35.00,68.00
2026-06-06T03:43:00Z,35.00,68.00
2026-06-06T03:48:00Z,35.00,68.00
2026-06-06T03:49:00Z,35.00,67.00
2026-06-06T03:50:00Z,35.00,67.00
2026-06-06T03:52:00Z,35.00,67.00
2026-06-06T03:53:00Z,35.00,67.00
2026-06-06T03:56:00Z,35.00,67.00
2026-06-06T03:57:00Z,35.00,67.00
2026-06-06T03:59:00Z,35.00,67.00
2026-06-06T04:00:00Z,35.00,67.00
2026-06-06T04:02:00Z,35.00,67.00
2026-06-06T04:04:00Z,35.00,67.00
2026-06-06T04:06:00Z,35.00,67.00
2026-06-06T04:09:00Z,35.00,67.00
2026-06-06T04:10:00Z,35.00,68.00
2026-06-06T04:11:00Z,35.00,68.00
2026-06-06T04:13:00Z,35.00,68.00
2026-06-06T04:16:00Z,35.00,67.00
2026-06-06T04:17:00Z,35.00,67.00
2026-06-06T04:19:00Z,35.00,67.00
2026-06-06T04:21:00Z,35.00,67.00
2026-06-06T04:22:00Z,35.00,67.00
2026-06-06T04:23:00Z,35.00,65.19
2026-06-06T04:24:00Z,35.00,65.19
2026-06-06T04:26:00Z,35.00,66.00
2026-06-06T04:28:00Z,35.00,66.00
2026-06-06T04:29:00Z,35.00,66.00
2026-06-06T04:31:00Z,35.00,67.00
2026-06-06T04:32:00Z,35.00,67.00
2026-06-06T04:35:00Z,35.00,66.00
2026-06-06T04:38:00Z,35.00,66.72
2026-06-06T04:39:00Z,35.00,66.72
2026-06-06T04:40:00Z,35.00,67.00
2026-06-06T04:41:00Z,35.00,67.00
2026-06-06T04:42:00Z,35.00,67.00
2026-06-06T04:43:00Z,34.29,67.00
2026-06-06T04:44:00Z,35.00,66.00
2026-06-06T04:45:00Z,35.00,66.00
2026-06-06T04:46:00Z,35.00,67.00
2026-06-06T04:47:00Z,35.00,67.00
2026-06-06T04:48:00Z,35.00,67.00
2026-06-06T04:49:00Z,35.00,66.00
2026-06-06T04:50:00Z,35.00,66.00
2026-06-06T04:51:00Z,35.00,66.00
2026-06-06T04:52:00Z,35.00,66.00
2026-06-06T04:54:00Z,35.00,67.00
2026-06-06T04:55:00Z,35.00,67.00
2026-06-06T04:56:00Z,35.00,67.00
2026-06-06T04:57:00Z,35.00,67.00
2026-06-06T04:59:00Z,35.00,67.00
2026-06-06T05:00:00Z,35.00,67.00
2026-06-06T05:04:00Z,35.00,67.00
2026-06-06T05:05:00Z,35.00,67.00
2026-06-06T05:06:00Z,35.00,67.00
2026-06-06T05:08:00Z,35.00,67.00
2026-06-06T05:09:00Z,35.00,67.00
2026-06-06T05:10:00Z,35.00,67.00
2026-06-06T05:12:00Z,35.00,67.00
2026-06-06T05:13:00Z,35.00,67.00
2026-06-06T05:14:00Z,35.00,67.00
2026-06-06T05:15:00Z,35.00,67.00
2026-06-06T05:16:00Z,35.00,67.00
2026-06-06T05:17:00Z,35.00,67.00
2026-06-06T05:18:00Z,35.00,67.85
2026-06-06T05:19:00Z,35.00,67.70
2026-06-06T05:20:00Z,35.00,67.00
2026-06-06T05:21:00Z,35.00,67.00
2026-06-06T05:22:00Z,35.00,67.00
2026-06-06T05:25:00Z,35.00,67.00
2026-06-06T05:26:00Z,35.00,67.00
2026-06-06T05:27:00Z,35.00,67.00
2026-06-06T05:28:00Z,35.00,67.00
2026-06-06T05:29:00Z,35.00,67.00
2026-06-06T05:30:00Z,36.00,67.00
2026-06-06T05:32:00Z,35.00,67.00
2026-06-06T05:33:00Z,35.00,67.00
2026-06-06T05:34:00Z,35.00,67.00
2026-06-06T05:35:00Z,36.00,67.00
2026-06-06T05:36:00Z,36.00,67.00
2026-06-06T05:37:00Z,36.00,67.00
2026-06-06T05:39:00Z,36.00,67.00
2026-06-06T05:40:00Z,36.00,67.00
2026-06-06T05:41:00Z,36.00,67.00
2026-06-06T05:44:00Z,36.00,68.00
2026-06-06T05:45:00Z,36.00,68.00
2026-06-06T05:47:00Z,36.00,68.00
2026-06-06T05:48:00Z,36.00,67.01
2026-06-06T05:49:00Z,35.00,68.00
2026-06-06T05:50:00Z,36.00,68.00
2026-06-06T05:52:00Z,36.00,68.00
2026-06-06T05:55:00Z,36.00,68.00
2026-06-06T05:56:00Z,36.00,68.00
2026-06-06T05:58:00Z,36.00,68.00
2026-06-06T05:59:00Z,36.00,68.00
2026-06-06T06:00:00Z,36.00,68.00
2026-06-06T06:03:00Z,36.00,68.00
2026-06-06T06:04:00Z,36.00,68.00
2026-06-06T06:08:00Z,36.00,68.00
2026-06-06T06:12:00Z,36.00,68.00
2026-06-06T06:13:00Z,36.00,68.00
2026-06-06T06:14:00Z,36.00,68.00
2026-06-06T06:18:00Z,36.00,67.00
2026-06-06T06:19:00Z,36.00,68.00
2026-06-06T06:20:00Z,36.00,68.00
2026-06-06T06:24:00Z,36.00,68.00
