# event_ticker=KXATPCHALLENGERMATCH-26MAY15MOLPIR
# final_score=6-2 3-6 6-4
# match_winner=Zsombor Piros
# fav_player=Zsombor Piros
# dog_player=Elmer Moller
# kalshi_date=2026-05-15
timestamp,Elmer Moller,Zsombor Piros
2026-05-16T23:24:00Z,24.00,75.97
2026-05-16T23:26:00Z,24.00,76.00
2026-05-16T23:27:00Z,24.00,76.00
2026-05-16T23:29:00Z,24.00,75.02
2026-05-16T23:30:00Z,24.00,75.53
2026-05-16T23:32:00Z,24.00,75.00
2026-05-16T23:33:00Z,24.00,76.00
2026-05-16T23:34:00Z,25.00,75.00
2026-05-16T23:35:00Z,24.00,75.01
2026-05-16T23:36:00Z,24.00,76.00
2026-05-16T23:38:00Z,24.00,76.00
2026-05-16T23:40:00Z,25.00,76.00
2026-05-16T23:41:00Z,25.00,76.00
2026-05-16T23:42:00Z,25.00,76.00
2026-05-16T23:44:00Z,24.00,76.00
2026-05-16T23:46:00Z,24.00,76.00
2026-05-16T23:47:00Z,24.00,76.00
2026-05-16T23:48:00Z,25.00,76.00
2026-05-16T23:49:00Z,25.00,75.00
2026-05-16T23:50:00Z,24.00,75.00
2026-05-16T23:51:00Z,24.00,76.00
2026-05-16T23:53:00Z,24.00,76.00
2026-05-16T23:55:00Z,24.00,76.00
2026-05-16T23:56:00Z,24.70,76.00
2026-05-16T23:58:00Z,24.70,75.08
2026-05-16T23:59:00Z,24.00,75.00
2026-05-17T00:00:00Z,25.00,76.00
2026-05-17T00:02:00Z,25.00,76.00
2026-05-17T00:06:00Z,25.00,75.99
2026-05-17T00:07:00Z,25.00,75.00
2026-05-17T00:08:00Z,25.00,76.00
2026-05-17T00:09:00Z,25.00,76.34
2026-05-17T00:13:00Z,24.00,76.34
2026-05-17T00:14:00Z,24.00,76.00
2026-05-17T00:15:00Z,24.00,76.00
2026-05-17T00:16:00Z,23.05,75.00
2026-05-17T00:17:00Z,24.38,75.00
2026-05-17T00:18:00Z,25.00,75.00
2026-05-17T00:20:00Z,24.21,76.00
2026-05-17T00:21:00Z,25.00,76.00
2026-05-17T00:24:00Z,24.84,76.00
2026-05-17T00:26:00Z,24.00,75.00
2026-05-17T00:28:00Z,24.00,75.00
2026-05-17T00:30:00Z,25.00,75.00
2026-05-17T00:31:00Z,24.00,75.00
2026-05-17T00:32:00Z,24.00,75.01
2026-05-17T00:33:00Z,24.00,75.33
2026-05-17T00:34:00Z,23.66,75.33
2026-05-17T00:36:00Z,23.66,75.00
2026-05-17T00:38:00Z,23.66,75.00
2026-05-17T00:39:00Z,23.66,75.54
2026-05-17T00:41:00Z,24.00,75.54
2026-05-17T00:44:00Z,23.00,75.00
2026-05-17T00:46:00Z,23.00,76.00
2026-05-17T00:47:00Z,23.00,75.00
2026-05-17T00:51:00Z,23.00,75.00
2026-05-17T00:52:00Z,24.00,76.00
2026-05-17T00:54:00Z,24.00,75.00
2026-05-17T00:56:00Z,23.00,76.00
2026-05-17T00:57:00Z,23.00,75.00
2026-05-17T00:58:00Z,23.00,75.00
2026-05-17T00:59:00Z,23.00,76.00
2026-05-17T01:00:00Z,23.00,75.00
2026-05-17T01:01:00Z,24.00,75.00
2026-05-17T01:03:00Z,24.00,75.00
2026-05-17T01:04:00Z,24.00,76.00
2026-05-17T01:06:00Z,24.00,75.00
2026-05-17T01:07:00Z,24.00,76.00
2026-05-17T01:14:00Z,23.00,76.00
2026-05-17T01:17:00Z,23.00,76.00
2026-05-17T01:24:00Z,23.00,75.00
2026-05-17T01:25:00Z,23.00,75.00
2026-05-17T01:26:00Z,24.00,75.00
2026-05-17T01:27:00Z,23.00,75.00
2026-05-17T01:28:00Z,23.00,75.00
2026-05-17T01:32:00Z,23.00,75.00
2026-05-17T01:33:00Z,23.00,76.43
2026-05-17T01:34:00Z,23.75,77.00
2026-05-17T01:35:00Z,24.00,75.00
2026-05-17T01:36:00Z,24.00,75.00
2026-05-17T01:37:00Z,24.00,77.00
2026-05-17T01:38:00Z,24.00,77.00
2026-05-17T01:39:00Z,23.00,77.00
2026-05-17T01:41:00Z,23.00,77.00
2026-05-17T01:42:00Z,23.00,77.00
2026-05-17T01:43:00Z,23.00,75.03
2026-05-17T01:44:00Z,23.00,75.03
2026-05-17T01:47:00Z,23.00,75.00
2026-05-17T01:48:00Z,23.00,75.00
2026-05-17T01:50:00Z,24.00,75.00
2026-05-17T01:53:00Z,23.00,78.00
2026-05-17T01:54:00Z,24.00,78.00
2026-05-17T01:55:00Z,24.00,75.00
2026-05-17T01:56:00Z,23.13,75.00
2026-05-17T01:58:00Z,24.00,75.04
2026-05-17T01:59:00Z,24.00,75.04
2026-05-17T02:04:00Z,24.00,77.00
2026-05-17T02:05:00Z,24.02,77.00
2026-05-17T02:07:00Z,24.00,77.00
2026-05-17T02:08:00Z,24.00,77.00
2026-05-17T02:09:00Z,23.20,77.00
2026-05-17T02:10:00Z,23.20,75.95
2026-05-17T02:11:00Z,23.20,77.00
2026-05-17T02:12:00Z,23.20,77.00
2026-05-17T02:13:00Z,23.20,77.00
2026-05-17T02:14:00Z,24.67,77.00
2026-05-17T02:15:00Z,25.00,77.00
2026-05-17T02:16:00Z,25.00,77.00
2026-05-17T02:17:00Z,25.00,77.00
2026-05-17T02:19:00Z,22.24,77.00
2026-05-17T02:20:00Z,21.00,75.00
2026-05-17T02:23:00Z,23.00,75.00
2026-05-17T02:24:00Z,23.00,77.00
2026-05-17T02:27:00Z,23.03,78.00
2026-05-17T02:28:00Z,24.00,77.99
2026-05-17T02:29:00Z,21.38,75.00
2026-05-17T02:31:00Z,22.06,75.00
2026-05-17T02:32:00Z,22.06,78.00
2026-05-17T02:33:00Z,22.00,78.00
2026-05-17T02:34:00Z,22.00,76.15
2026-05-17T02:37:00Z,24.00,76.15
2026-05-17T02:40:00Z,24.00,78.00
2026-05-17T02:42:00Z,22.77,78.00
2026-05-17T02:43:00Z,22.00,75.00
2026-05-17T02:44:00Z,23.35,78.00
2026-05-17T02:46:00Z,24.00,78.00
2026-05-17T02:48:00Z,23.00,78.00
2026-05-17T02:49:00Z,22.00,78.00
2026-05-17T02:51:00Z,22.00,78.00
2026-05-17T02:52:00Z,22.00,77.22
2026-05-17T02:53:00Z,22.00,77.00
2026-05-17T02:54:00Z,23.00,77.00
2026-05-17T02:56:00Z,22.00,77.00
2026-05-17T02:57:00Z,23.00,77.00
2026-05-17T03:01:00Z,23.00,77.00
2026-05-17T03:03:00Z,21.00,77.00
2026-05-17T03:04:00Z,21.00,77.00
2026-05-17T03:05:00Z,21.00,77.71
2026-05-17T03:06:00Z,21.89,77.71
2026-05-17T03:09:00Z,22.22,77.53
2026-05-17T03:10:00Z,21.00,78.00
2026-05-17T03:11:00Z,21.00,78.00
2026-05-17T03:13:00Z,21.00,78.00
2026-05-17T03:14:00Z,21.00,77.99
2026-05-17T03:15:00Z,22.00,77.97
2026-05-17T03:16:00Z,22.00,78.00
2026-05-17T03:17:00Z,22.28,78.00
2026-05-17T03:20:00Z,21.05,78.01
2026-05-17T03:21:00Z,21.50,78.01
2026-05-17T03:22:00Z,22.00,78.01
2026-05-17T03:24:00Z,22.00,79.00
2026-05-17T03:25:00Z,22.00,79.00
2026-05-17T03:26:00Z,22.00,78.96
2026-05-17T03:27:00Z,22.00,79.00
2026-05-17T03:29:00Z,22.00,79.00
2026-05-17T03:31:00Z,21.00,79.00
2026-05-17T03:32:00Z,21.00,79.00
2026-05-17T03:33:00Z,21.18,79.00
2026-05-17T03:34:00Z,22.00,79.00
2026-05-17T03:35:00Z,22.00,79.00
2026-05-17T03:36:00Z,22.00,78.00
2026-05-17T03:37:00Z,22.00,77.69
2026-05-17T03:38:00Z,22.00,79.00
2026-05-17T03:39:00Z,22.00,78.00
2026-05-17T03:40:00Z,22.00,79.00
2026-05-17T03:41:00Z,21.86,79.00
2026-05-17T03:42:00Z,21.07,79.00
2026-05-17T03:43:00Z,22.00,78.09
2026-05-17T03:45:00Z,21.52,78.62
2026-05-17T03:46:00Z,21.00,79.00
2026-05-17T03:47:00Z,22.00,79.00
2026-05-17T03:49:00Z,22.00,79.00
2026-05-17T03:50:00Z,22.00,79.00
2026-05-17T03:51:00Z,22.00,78.78
2026-05-17T03:54:00Z,22.00,78.60
2026-05-17T03:55:00Z,22.00,78.65
2026-05-17T03:56:00Z,21.00,78.65
2026-05-17T03:57:00Z,21.00,79.00
2026-05-17T03:58:00Z,21.00,78.25
2026-05-17T04:00:00Z,21.00,78.85
2026-05-17T04:01:00Z,22.00,79.00
2026-05-17T04:02:00Z,22.00,79.00
2026-05-17T04:04:00Z,21.50,79.00
2026-05-17T04:05:00Z,21.50,78.00
2026-05-17T04:06:00Z,21.50,78.00
2026-05-17T04:07:00Z,21.50,79.00
2026-05-17T04:08:00Z,22.00,79.00
2026-05-17T04:09:00Z,22.00,78.00
2026-05-17T04:10:00Z,21.00,79.00
2026-05-17T04:11:00Z,22.00,79.00
2026-05-17T04:12:00Z,22.00,79.00
2026-05-17T04:13:00Z,22.00,78.04
2026-05-17T04:14:00Z,21.69,78.83
2026-05-17T04:15:00Z,22.00,79.00
2026-05-17T04:16:00Z,22.00,79.00
2026-05-17T04:17:00Z,22.00,79.00
2026-05-17T04:18:00Z,21.03,79.00
2026-05-17T04:19:00Z,22.00,78.00
2026-05-17T04:20:00Z,21.00,78.02
2026-05-17T04:22:00Z,22.00,79.00
2026-05-17T04:23:00Z,22.00,79.00
2026-05-17T04:24:00Z,21.33,78.97
2026-05-17T04:25:00Z,21.33,79.49
2026-05-17T04:26:00Z,22.00,78.38
2026-05-17T04:27:00Z,22.00,78.56
2026-05-17T04:28:00Z,22.00,78.94
2026-05-17T04:29:00Z,22.00,79.00
2026-05-17T04:30:00Z,22.00,77.75
2026-05-17T04:31:00Z,21.92,77.75
2026-05-17T04:32:00Z,21.92,77.46
2026-05-17T04:33:00Z,22.00,78.00
2026-05-17T04:34:00Z,22.00,77.09
2026-05-17T04:35:00Z,22.00,78.00
2026-05-17T04:36:00Z,22.00,77.93
2026-05-17T04:37:00Z,22.00,78.00
2026-05-17T04:38:00Z,22.11,77.01
2026-05-17T04:39:00Z,23.00,77.08
2026-05-17T04:40:00Z,23.00,78.00
2026-05-17T04:41:00Z,22.91,77.17
2026-05-17T04:42:00Z,22.99,77.80
2026-05-17T04:43:00Z,23.00,78.00
2026-05-17T04:44:00Z,23.00,78.00
2026-05-17T04:45:00Z,23.00,78.00
2026-05-17T04:46:00Z,23.00,78.00
2026-05-17T04:47:00Z,22.88,77.76
2026-05-17T04:48:00Z,22.00,78.00
2026-05-17T04:50:00Z,23.00,78.00
2026-05-17T04:51:00Z,22.84,78.07
2026-05-17T04:52:00Z,22.84,78.87
2026-05-17T04:53:00Z,22.84,79.00
2026-05-17T04:54:00Z,23.00,79.00
2026-05-17T04:55:00Z,23.00,77.00
2026-05-17T04:56:00Z,23.00,77.88
2026-05-17T04:57:00Z,23.00,78.00
2026-05-17T04:58:00Z,23.00,78.00
2026-05-17T04:59:00Z,23.00,78.00
2026-05-17T05:00:00Z,23.00,78.00
2026-05-17T05:02:00Z,23.00,78.19
2026-05-17T05:03:00Z,23.00,77.57
2026-05-17T05:04:00Z,24.00,78.00
2026-05-17T05:05:00Z,24.00,78.00
2026-05-17T05:06:00Z,23.00,78.00
2026-05-17T05:07:00Z,23.00,78.00
2026-05-17T05:08:00Z,24.00,78.00
2026-05-17T05:09:00Z,24.00,78.00
2026-05-17T05:10:00Z,24.05,77.46
2026-05-17T05:11:00Z,25.00,77.00
2026-05-17T05:12:00Z,25.00,77.00
2026-05-17T05:13:00Z,24.00,77.00
2026-05-17T05:14:00Z,24.00,76.13
2026-05-17T05:16:00Z,25.00,77.00
2026-05-17T05:17:00Z,25.00,77.00
2026-05-17T05:18:00Z,24.15,76.20
2026-05-17T05:19:00Z,25.00,77.00
2026-05-17T05:21:00Z,25.00,76.00
2026-05-17T05:22:00Z,25.00,77.00
2026-05-17T05:23:00Z,25.00,77.00
2026-05-17T05:24:00Z,25.00,76.63
2026-05-17T05:26:00Z,25.00,76.00
2026-05-17T05:27:00Z,25.00,77.00
2026-05-17T05:28:00Z,25.00,77.00
2026-05-17T05:29:00Z,25.00,77.00
2026-05-17T05:30:00Z,24.00,77.00
2026-05-17T05:31:00Z,24.00,77.00
2026-05-17T05:32:00Z,24.00,77.00
2026-05-17T05:33:00Z,24.50,77.00
2026-05-17T05:34:00Z,25.00,76.00
2026-05-17T05:35:00Z,25.00,77.00
2026-05-17T05:36:00Z,25.00,77.00
2026-05-17T05:37:00Z,24.00,77.00
2026-05-17T05:38:00Z,25.00,77.00
2026-05-17T05:39:00Z,24.54,77.00
2026-05-17T05:40:00Z,24.54,76.00
2026-05-17T05:41:00Z,24.54,77.00
2026-05-17T05:43:00Z,24.54,76.49
2026-05-17T05:44:00Z,25.00,76.00
2026-05-17T05:45:00Z,25.00,77.00
2026-05-17T05:46:00Z,25.00,76.98
2026-05-17T05:47:00Z,24.00,77.00
2026-05-17T05:48:00Z,25.00,77.00
2026-05-17T05:49:00Z,25.00,76.00
2026-05-17T05:51:00Z,24.00,76.00
2026-05-17T05:52:00Z,24.71,77.91
2026-05-17T05:53:00Z,22.66,76.72
2026-05-17T05:54:00Z,24.85,78.00
2026-05-17T05:55:00Z,23.40,77.00
2026-05-17T05:56:00Z,23.00,77.00
2026-05-17T05:57:00Z,22.00,78.00
2026-05-17T05:58:00Z,22.00,78.00
2026-05-17T05:59:00Z,22.00,78.00
2026-05-17T06:00:00Z,23.82,78.74
2026-05-17T06:01:00Z,23.48,78.00
2026-05-17T06:02:00Z,23.48,78.00
2026-05-17T06:03:00Z,23.00,77.00
2026-05-17T06:04:00Z,22.00,77.00
2026-05-17T06:05:00Z,22.00,77.03
2026-05-17T06:06:00Z,21.24,77.00
2026-05-17T06:07:00Z,21.24,79.00
2026-05-17T06:08:00Z,23.00,79.00
2026-05-17T06:09:00Z,23.00,78.43
2026-05-17T06:10:00Z,22.84,77.00
2026-05-17T06:11:00Z,23.00,77.00
2026-05-17T06:12:00Z,23.00,79.79
2026-05-17T06:14:00Z,23.72,79.79
2026-05-17T06:15:00Z,21.00,79.79
2026-05-17T06:16:00Z,21.00,78.00
2026-05-17T06:17:00Z,23.87,79.00
2026-05-17T06:18:00Z,23.87,77.27
2026-05-17T06:19:00Z,24.00,79.00
2026-05-17T06:20:00Z,24.00,78.48
2026-05-17T06:26:00Z,23.75,77.48
2026-05-17T06:27:00Z,23.75,79.00
2026-05-17T06:29:00Z,23.00,79.00
2026-05-17T06:30:00Z,23.00,78.95
2026-05-17T06:32:00Z,25.00,77.00
2026-05-17T06:33:00Z,23.00,77.82
2026-05-17T06:35:00Z,24.35,77.82
2026-05-17T06:37:00Z,23.01,77.82
2026-05-17T06:39:00Z,23.01,79.00
2026-05-17T06:40:00Z,24.00,79.00
2026-05-17T06:41:00Z,24.00,79.00
2026-05-17T06:42:00Z,24.00,78.15
2026-05-17T06:43:00Z,24.00,78.15
2026-05-17T06:44:00Z,21.25,79.00
2026-05-17T06:45:00Z,22.49,79.00
2026-05-17T06:47:00Z,22.49,79.61
2026-05-17T06:49:00Z,23.95,79.14
2026-05-17T06:50:00Z,22.93,79.00
2026-05-17T06:51:00Z,23.00,79.00
2026-05-17T06:52:00Z,23.86,79.00
2026-05-17T06:53:00Z,23.00,79.00
2026-05-17T06:54:00Z,23.00,77.00
2026-05-17T06:55:00Z,23.00,79.47
2026-05-17T06:56:00Z,23.00,79.00
2026-05-17T06:59:00Z,22.78,79.00
2026-05-17T07:00:00Z,23.00,78.03
2026-05-17T07:02:00Z,23.00,82.00
2026-05-17T07:04:00Z,22.04,82.00
2026-05-17T07:05:00Z,22.04,82.00
2026-05-17T07:07:00Z,21.00,82.00
2026-05-17T07:09:00Z,21.00,81.20
2026-05-17T07:10:00Z,18.00,81.20
2026-05-17T07:11:00Z,18.00,82.00
2026-05-17T07:12:00Z,18.00,82.00
2026-05-17T07:13:00Z,20.00,82.00
2026-05-17T07:14:00Z,20.00,82.00
2026-05-17T07:15:00Z,20.00,81.00
2026-05-17T07:17:00Z,20.00,81.00
2026-05-17T07:19:00Z,20.00,81.01
2026-05-17T07:20:00Z,20.00,82.00
2026-05-17T07:21:00Z,20.37,79.00
2026-05-17T07:22:00Z,20.37,81.00
2026-05-17T07:25:00Z,22.00,81.00
2026-05-17T07:27:00Z,22.00,81.00
2026-05-17T07:29:00Z,22.00,79.00
2026-05-17T07:33:00Z,22.00,81.46
2026-05-17T07:34:00Z,22.00,82.00
2026-05-17T07:35:00Z,26.10,79.00
2026-05-17T07:38:00Z,24.00,79.00
2026-05-17T07:40:00Z,23.00,79.09
2026-05-17T07:42:00Z,23.00,80.00
2026-05-17T07:43:00Z,23.00,79.00
2026-05-17T07:44:00Z,23.00,79.00
2026-05-17T07:45:00Z,24.00,79.00
2026-05-17T07:46:00Z,24.00,79.00
2026-05-17T07:47:00Z,23.00,79.00
2026-05-17T07:50:00Z,23.00,80.00
2026-05-17T07:53:00Z,23.17,79.00
2026-05-17T07:55:00Z,23.17,80.00
2026-05-17T07:57:00Z,21.32,79.00
2026-05-17T07:59:00Z,21.32,79.00
2026-05-17T08:00:00Z,21.32,80.00
2026-05-17T08:01:00Z,21.32,79.00
2026-05-17T08:02:00Z,24.00,79.06
2026-05-17T08:03:00Z,24.00,79.00
2026-05-17T08:04:00Z,22.94,79.00
2026-05-17T08:05:00Z,19.00,79.00
2026-05-17T08:09:00Z,20.00,79.00
2026-05-17T08:10:00Z,23.35,79.00
2026-05-17T08:11:00Z,23.00,79.53
2026-05-17T08:12:00Z,22.16,80.96
2026-05-17T08:13:00Z,22.00,81.00
2026-05-17T08:14:00Z,24.84,79.00
2026-05-17T08:15:00Z,22.72,79.70
2026-05-17T08:16:00Z,17.41,80.93
2026-05-17T08:17:00Z,16.28,82.33
2026-05-17T08:18:00Z,16.43,85.98
2026-05-17T08:19:00Z,16.46,85.83
2026-05-17T08:20:00Z,19.06,82.00
2026-05-17T08:21:00Z,21.00,82.00
2026-05-17T08:22:00Z,20.03,82.00
2026-05-17T08:23:00Z,19.22,82.00
2026-05-17T08:24:00Z,20.51,81.04
2026-05-17T08:25:00Z,22.29,81.86
2026-05-17T08:26:00Z,17.77,82.00
2026-05-17T08:27:00Z,18.16,83.08
2026-05-17T08:28:00Z,20.42,79.00
2026-05-17T08:29:00Z,20.42,79.51
2026-05-17T08:30:00Z,23.76,76.55
2026-05-17T08:31:00Z,24.57,78.00
2026-05-17T08:32:00Z,25.77,75.00
2026-05-17T08:33:00Z,29.06,69.60
2026-05-17T08:34:00Z,35.50,69.60
2026-05-17T08:35:00Z,37.30,67.00
2026-05-17T08:36:00Z,40.60,60.00
2026-05-17T08:37:00Z,44.24,58.00
2026-05-17T08:38:00Z,36.50,58.25
2026-05-17T08:39:00Z,38.55,58.25
2026-05-17T08:40:00Z,38.11,64.00
