# event_ticker=KXATPMATCH-26FEB22MENHUR
# final_score=6-4 7-6(7)
# score_resolution=4-6 6-7
# match_winner=Jakub Mensik
# fav_player=Hubert Hurkacz
# dog_player=Jakub Mensik
# kalshi_date=2026-02-22
timestamp,Hubert Hurkacz,Jakub Mensik
2026-02-24T08:03:00Z,38.16,63.00
2026-02-24T08:05:00Z,38.16,63.00
2026-02-24T08:06:00Z,38.16,63.00
2026-02-24T08:13:00Z,38.16,63.00
2026-02-24T08:18:00Z,39.00,63.00
2026-02-24T08:23:00Z,39.00,62.00
2026-02-24T08:26:00Z,39.00,62.00
2026-02-24T08:44:00Z,39.00,62.00
2026-02-24T08:52:00Z,39.00,62.00
2026-02-24T08:59:00Z,39.00,62.00
2026-02-24T09:05:00Z,39.00,62.00
2026-02-24T09:10:00Z,39.00,62.00
2026-02-24T09:19:00Z,39.00,62.00
2026-02-24T09:34:00Z,39.00,62.00
2026-02-24T09:55:00Z,39.00,62.00
2026-02-24T10:12:00Z,39.00,62.00
2026-02-24T10:13:00Z,39.00,62.00
2026-02-24T10:19:00Z,39.00,62.00
2026-02-24T10:42:00Z,39.00,61.00
2026-02-24T10:48:00Z,39.00,61.00
2026-02-24T11:05:00Z,39.00,62.00
2026-02-24T11:10:00Z,39.00,62.00
2026-02-24T11:13:00Z,39.00,62.00
2026-02-24T11:18:00Z,39.00,62.00
2026-02-24T11:22:00Z,39.00,62.00
2026-02-24T11:28:00Z,39.00,62.00
2026-02-24T11:34:00Z,39.00,62.00
2026-02-24T11:35:00Z,39.00,62.00
2026-02-24T11:39:00Z,39.00,62.00
2026-02-24T11:41:00Z,39.00,62.00
2026-02-24T11:42:00Z,39.00,62.00
2026-02-24T11:43:00Z,40.00,61.00
2026-02-24T11:55:00Z,40.00,61.00
2026-02-24T11:59:00Z,40.00,62.00
2026-02-24T12:00:00Z,40.00,62.00
2026-02-24T12:01:00Z,40.00,62.00
2026-02-24T12:02:00Z,40.00,62.00
2026-02-24T12:05:00Z,40.00,62.00
2026-02-24T12:08:00Z,39.50,62.00
2026-02-24T12:09:00Z,40.00,60.14
2026-02-24T12:12:00Z,40.00,61.00
2026-02-24T12:14:00Z,40.00,61.00
2026-02-24T12:16:00Z,40.00,61.00
2026-02-24T12:17:00Z,40.00,61.00
2026-02-24T12:22:00Z,40.00,61.00
2026-02-24T12:27:00Z,40.00,61.00
2026-02-24T12:29:00Z,40.00,61.00
2026-02-24T12:39:00Z,40.00,61.00
2026-02-24T12:40:00Z,40.00,61.00
2026-02-24T12:43:00Z,40.00,61.00
2026-02-24T12:46:00Z,40.00,61.00
2026-02-24T12:47:00Z,40.00,61.00
2026-02-24T12:52:00Z,40.00,61.00
2026-02-24T12:53:00Z,40.00,61.00
2026-02-24T12:54:00Z,40.00,61.00
2026-02-24T12:58:00Z,40.00,61.00
2026-02-24T13:00:00Z,40.00,61.00
2026-02-24T13:07:00Z,40.00,61.00
2026-02-24T13:08:00Z,40.00,61.00
2026-02-24T13:09:00Z,40.00,61.00
2026-02-24T13:11:00Z,42.00,61.00
2026-02-24T13:18:00Z,42.00,61.00
2026-02-24T13:20:00Z,42.00,60.90
2026-02-24T13:22:00Z,42.00,59.00
2026-02-24T13:24:00Z,42.00,59.00
2026-02-24T13:26:00Z,42.00,59.00
2026-02-24T13:28:00Z,42.00,59.00
2026-02-24T13:29:00Z,42.00,59.00
2026-02-24T13:31:00Z,42.00,59.00
2026-02-24T13:33:00Z,42.00,59.00
2026-02-24T13:34:00Z,42.00,59.00
2026-02-24T13:36:00Z,42.00,59.00
2026-02-24T13:39:00Z,42.00,59.00
2026-02-24T13:40:00Z,42.00,59.00
2026-02-24T13:42:00Z,42.00,59.00
2026-02-24T13:43:00Z,42.00,59.00
2026-02-24T13:45:00Z,42.00,59.00
2026-02-24T13:47:00Z,42.00,59.00
2026-02-24T13:49:00Z,42.00,59.00
2026-02-24T13:51:00Z,42.00,59.00
2026-02-24T13:54:00Z,42.00,59.00
2026-02-24T13:55:00Z,42.00,59.00
2026-02-24T13:56:00Z,42.00,59.00
2026-02-24T13:57:00Z,42.00,59.00
2026-02-24T13:58:00Z,42.00,59.00
2026-02-24T14:00:00Z,42.00,59.00
2026-02-24T14:01:00Z,42.00,59.00
2026-02-24T14:02:00Z,42.00,59.00
2026-02-24T14:03:00Z,42.00,59.00
2026-02-24T14:04:00Z,42.00,59.00
2026-02-24T14:05:00Z,42.00,59.00
2026-02-24T14:06:00Z,42.00,59.00
2026-02-24T14:07:00Z,42.00,59.00
2026-02-24T14:08:00Z,42.00,59.00
2026-02-24T14:09:00Z,36.95,59.00
2026-02-24T14:11:00Z,36.95,59.00
2026-02-24T14:12:00Z,41.00,59.00
2026-02-24T14:13:00Z,41.00,59.00
2026-02-24T14:14:00Z,41.00,59.00
2026-02-24T14:16:00Z,41.00,59.00
2026-02-24T14:17:00Z,41.00,59.00
2026-02-24T14:18:00Z,41.00,59.00
2026-02-24T14:20:00Z,41.00,59.00
2026-02-24T14:21:00Z,41.00,59.00
2026-02-24T14:23:00Z,41.00,59.00
2026-02-24T14:24:00Z,41.00,59.00
2026-02-24T14:25:00Z,41.00,59.00
2026-02-24T14:26:00Z,41.00,59.00
2026-02-24T14:27:00Z,41.00,59.29
2026-02-24T14:28:00Z,41.00,60.00
2026-02-24T14:29:00Z,41.00,60.00
2026-02-24T14:31:00Z,41.00,60.00
2026-02-24T14:32:00Z,41.00,60.00
2026-02-24T14:33:00Z,41.00,59.00
2026-02-24T14:34:00Z,41.00,59.00
2026-02-24T14:35:00Z,41.00,60.00
2026-02-24T14:36:00Z,41.00,60.00
2026-02-24T14:37:00Z,41.00,60.00
2026-02-24T14:38:00Z,41.00,60.00
2026-02-24T14:39:00Z,41.00,60.00
2026-02-24T14:40:00Z,41.00,60.00
2026-02-24T14:41:00Z,41.00,60.00
2026-02-24T14:42:00Z,41.00,59.35
2026-02-24T14:43:00Z,41.00,60.00
2026-02-24T14:44:00Z,41.00,59.00
2026-02-24T14:46:00Z,41.00,60.00
2026-02-24T14:47:00Z,41.00,60.00
2026-02-24T14:48:00Z,42.00,59.00
2026-02-24T14:50:00Z,42.00,59.00
2026-02-24T14:53:00Z,42.00,59.00
2026-02-24T14:54:00Z,42.00,59.00
2026-02-24T14:55:00Z,42.00,59.00
2026-02-24T14:56:00Z,42.00,59.00
2026-02-24T14:57:00Z,42.00,59.00
2026-02-24T14:58:00Z,42.00,59.00
2026-02-24T14:59:00Z,42.00,59.00
2026-02-24T15:00:00Z,42.00,59.52
2026-02-24T15:01:00Z,42.00,60.00
2026-02-24T15:02:00Z,42.00,59.97
2026-02-24T15:04:00Z,42.00,60.00
2026-02-24T15:05:00Z,42.48,60.00
2026-02-24T15:06:00Z,42.00,58.12
2026-02-24T15:07:00Z,42.00,60.00
2026-02-24T15:08:00Z,41.00,60.00
2026-02-24T15:09:00Z,41.00,60.00
2026-02-24T15:10:00Z,41.00,60.00
2026-02-24T15:11:00Z,41.00,59.62
2026-02-24T15:12:00Z,41.00,59.62
2026-02-24T15:13:00Z,41.00,59.00
2026-02-24T15:14:00Z,41.00,59.00
2026-02-24T15:15:00Z,41.00,59.00
2026-02-24T15:16:00Z,41.00,59.00
2026-02-24T15:17:00Z,41.00,59.00
2026-02-24T15:18:00Z,41.00,58.00
2026-02-24T15:20:00Z,41.00,58.00
2026-02-24T15:21:00Z,41.00,60.00
2026-02-24T15:22:00Z,42.00,60.00
2026-02-24T15:23:00Z,42.00,58.16
2026-02-24T15:24:00Z,42.40,58.16
2026-02-24T15:25:00Z,42.40,60.00
2026-02-24T15:26:00Z,42.93,60.00
2026-02-24T15:27:00Z,42.93,60.00
2026-02-24T15:28:00Z,42.93,60.00
2026-02-24T15:29:00Z,42.00,60.00
2026-02-24T15:30:00Z,42.00,60.00
2026-02-24T15:31:00Z,42.00,60.00
2026-02-24T15:32:00Z,42.00,60.00
2026-02-24T15:33:00Z,42.00,59.55
2026-02-24T15:34:00Z,42.00,59.36
2026-02-24T15:35:00Z,42.00,59.36
2026-02-24T15:36:00Z,42.00,59.00
2026-02-24T15:37:00Z,42.00,60.00
2026-02-24T15:38:00Z,42.00,60.00
2026-02-24T15:39:00Z,42.00,60.00
2026-02-24T15:41:00Z,42.00,60.00
2026-02-24T15:42:00Z,42.00,60.11
2026-02-24T15:43:00Z,41.00,60.00
2026-02-24T15:44:00Z,41.00,60.00
2026-02-24T15:45:00Z,41.00,59.09
2026-02-24T15:46:00Z,41.00,60.00
2026-02-24T15:48:00Z,41.00,60.00
2026-02-24T15:49:00Z,41.00,60.00
2026-02-24T15:50:00Z,41.00,60.00
2026-02-24T15:51:00Z,41.00,59.54
2026-02-24T15:53:00Z,41.00,59.00
2026-02-24T15:54:00Z,41.00,59.00
2026-02-24T15:55:00Z,41.00,60.00
2026-02-24T15:56:00Z,41.00,58.87
2026-02-24T15:57:00Z,42.00,58.87
2026-02-24T15:58:00Z,41.00,59.58
2026-02-24T15:59:00Z,41.00,60.00
2026-02-24T16:00:00Z,41.00,60.00
2026-02-24T16:01:00Z,42.00,60.00
2026-02-24T16:02:00Z,42.00,60.00
2026-02-24T16:03:00Z,42.00,60.00
2026-02-24T16:04:00Z,41.00,58.59
2026-02-24T16:05:00Z,41.00,59.92
2026-02-24T16:06:00Z,41.00,59.65
2026-02-24T16:07:00Z,42.00,60.00
2026-02-24T16:08:00Z,42.00,60.00
2026-02-24T16:09:00Z,42.00,58.08
2026-02-24T16:10:00Z,43.00,58.04
2026-02-24T16:11:00Z,43.00,58.01
2026-02-24T16:12:00Z,43.00,59.40
2026-02-24T16:13:00Z,43.00,59.59
2026-02-24T16:14:00Z,43.00,58.00
2026-02-24T16:15:00Z,43.00,58.13
2026-02-24T16:16:00Z,43.00,59.00
2026-02-24T16:17:00Z,43.00,57.62
2026-02-24T16:18:00Z,43.00,57.92
2026-02-24T16:19:00Z,43.00,58.00
2026-02-24T16:20:00Z,43.00,58.13
2026-02-24T16:21:00Z,43.00,59.00
2026-02-24T16:23:00Z,43.00,59.00
2026-02-24T16:24:00Z,43.98,59.00
2026-02-24T16:25:00Z,44.00,59.00
2026-02-24T16:26:00Z,42.00,59.41
2026-02-24T16:27:00Z,40.00,59.48
2026-02-24T16:28:00Z,42.00,59.51
2026-02-24T16:29:00Z,42.00,59.00
2026-02-24T16:30:00Z,42.00,59.25
2026-02-24T16:31:00Z,40.00,59.74
2026-02-24T16:32:00Z,42.00,59.04
2026-02-24T16:33:00Z,42.00,59.00
2026-02-24T16:34:00Z,42.65,59.90
2026-02-24T16:35:00Z,42.65,60.00
2026-02-24T16:36:00Z,42.76,59.00
2026-02-24T16:37:00Z,42.98,59.00
2026-02-24T16:38:00Z,42.98,59.56
2026-02-24T16:39:00Z,41.96,60.00
2026-02-24T16:40:00Z,42.00,59.43
2026-02-24T16:41:00Z,42.00,59.73
2026-02-24T16:42:00Z,41.01,60.06
2026-02-24T16:43:00Z,41.17,60.61
2026-02-24T16:44:00Z,41.00,60.00
2026-02-24T16:45:00Z,41.98,60.00
2026-02-24T16:46:00Z,42.00,60.41
2026-02-24T16:47:00Z,42.00,60.75
2026-02-24T16:48:00Z,42.00,60.85
2026-02-24T16:49:00Z,42.05,59.34
2026-02-24T16:50:00Z,42.99,60.41
2026-02-24T16:51:00Z,42.89,59.99
2026-02-24T16:52:00Z,41.60,60.86
2026-02-24T16:53:00Z,40.77,60.73
2026-02-24T16:54:00Z,39.87,61.32
2026-02-24T16:55:00Z,40.17,61.89
2026-02-24T16:56:00Z,41.27,60.17
2026-02-24T16:57:00Z,42.50,59.21
2026-02-24T16:58:00Z,40.74,60.98
2026-02-24T16:59:00Z,41.43,60.99
2026-02-24T17:00:00Z,40.37,60.00
2026-02-24T17:01:00Z,40.80,61.69
2026-02-24T17:02:00Z,39.83,60.54
2026-02-24T17:03:00Z,40.00,61.00
2026-02-24T17:04:00Z,40.66,61.19
2026-02-24T17:05:00Z,40.64,61.55
2026-02-24T17:06:00Z,41.00,60.85
2026-02-24T17:07:00Z,39.62,61.18
2026-02-24T17:08:00Z,38.01,62.22
2026-02-24T17:09:00Z,37.91,62.00
2026-02-24T17:10:00Z,37.99,62.00
2026-02-24T17:11:00Z,38.27,62.83
2026-02-24T17:12:00Z,40.86,61.06
2026-02-24T17:13:00Z,43.06,59.16
2026-02-24T17:14:00Z,41.93,61.00
2026-02-24T17:15:00Z,42.68,58.70
2026-02-24T17:16:00Z,39.31,61.51
2026-02-24T17:17:00Z,39.61,62.89
2026-02-24T17:18:00Z,41.93,60.57
2026-02-24T17:19:00Z,41.91,59.37
2026-02-24T17:20:00Z,37.64,65.41
2026-02-24T17:21:00Z,38.51,67.80
2026-02-24T17:22:00Z,38.15,63.15
2026-02-24T17:23:00Z,39.21,62.12
2026-02-24T17:24:00Z,38.10,61.30
2026-02-24T17:25:00Z,35.45,66.05
2026-02-24T17:26:00Z,36.00,64.97
2026-02-24T17:27:00Z,35.44,66.68
2026-02-24T17:28:00Z,26.33,71.81
2026-02-24T17:29:00Z,17.40,83.83
2026-02-24T17:30:00Z,16.21,84.86
2026-02-24T17:31:00Z,16.88,84.36
2026-02-24T17:32:00Z,15.09,85.74
2026-02-24T17:33:00Z,14.35,86.65
2026-02-24T17:34:00Z,15.94,84.53
2026-02-24T17:35:00Z,17.19,83.06
2026-02-24T17:36:00Z,15.99,85.56
2026-02-24T17:37:00Z,15.35,85.83
2026-02-24T17:38:00Z,14.99,85.38
2026-02-24T17:39:00Z,17.31,83.93
2026-02-24T17:40:00Z,17.53,84.62
2026-02-24T17:41:00Z,16.48,84.52
2026-02-24T17:42:00Z,16.57,84.57
2026-02-24T17:43:00Z,15.71,84.92
2026-02-24T17:44:00Z,15.50,84.64
2026-02-24T17:45:00Z,17.62,83.59
2026-02-24T17:46:00Z,18.78,82.54
2026-02-24T17:47:00Z,19.13,81.36
2026-02-24T17:48:00Z,19.47,82.71
2026-02-24T17:49:00Z,16.60,83.98
2026-02-24T17:50:00Z,16.99,83.98
2026-02-24T17:51:00Z,19.12,83.32
2026-02-24T17:52:00Z,18.06,82.54
2026-02-24T17:53:00Z,17.55,83.38
2026-02-24T17:54:00Z,17.69,84.26
2026-02-24T17:55:00Z,19.89,81.32
2026-02-24T17:56:00Z,19.42,82.23
2026-02-24T17:57:00Z,20.53,81.84
2026-02-24T17:58:00Z,17.66,83.03
2026-02-24T17:59:00Z,17.93,83.87
2026-02-24T18:00:00Z,11.59,88.93
2026-02-24T18:01:00Z,10.09,92.09
2026-02-24T18:02:00Z,7.48,91.90
2026-02-24T18:03:00Z,15.59,85.30
2026-02-24T18:04:00Z,17.31,84.90
2026-02-24T18:05:00Z,16.61,84.67
2026-02-24T18:06:00Z,15.43,85.00
2026-02-24T18:07:00Z,15.60,84.98
2026-02-24T18:08:00Z,15.63,85.39
2026-02-24T18:09:00Z,9.73,89.98
2026-02-24T18:10:00Z,13.24,88.14
2026-02-24T18:11:00Z,16.01,84.15
2026-02-24T18:12:00Z,17.46,81.44
2026-02-24T18:13:00Z,15.59,85.46
2026-02-24T18:14:00Z,18.37,82.38
2026-02-24T18:15:00Z,20.86,80.66
2026-02-24T18:16:00Z,13.92,85.30
2026-02-24T18:17:00Z,6.99,93.48
2026-02-24T18:18:00Z,18.00,83.01
2026-02-24T18:19:00Z,16.05,84.87
2026-02-24T18:20:00Z,4.90,94.80
2026-02-24T18:21:00Z,1.00,99.00
2026-02-24T18:22:00Z,1.00,99.00
