# event_ticker=KXATPMATCH-26MAR07BUBKOP
# final_score=3-6 7-6(3) 6-2
# score_resolution=3-6 7-6 6-2
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Vit Kopriva
# kalshi_date=2026-03-07
timestamp,Alexander Bublik,Vit Kopriva
2026-03-07T20:51:00Z,76.00,24.00
2026-03-07T20:59:00Z,77.00,24.00
2026-03-07T21:21:00Z,78.00,24.00
2026-03-07T21:22:00Z,78.00,22.00
2026-03-07T21:34:00Z,78.00,22.00
2026-03-07T21:36:00Z,78.00,22.00
2026-03-07T21:41:00Z,78.00,22.00
2026-03-07T21:43:00Z,78.00,22.00
2026-03-07T21:47:00Z,78.00,22.00
2026-03-07T21:57:00Z,78.00,22.00
2026-03-07T22:08:00Z,77.00,22.00
2026-03-07T22:13:00Z,78.00,22.00
2026-03-07T22:26:00Z,78.00,22.00
2026-03-07T22:43:00Z,78.00,22.00
2026-03-07T22:44:00Z,78.00,22.00
2026-03-07T22:45:00Z,78.00,22.00
2026-03-07T22:52:00Z,78.00,22.00
2026-03-07T22:58:00Z,78.00,22.00
2026-03-07T23:14:00Z,77.00,22.00
2026-03-07T23:25:00Z,78.00,22.00
2026-03-07T23:28:00Z,78.00,22.00
2026-03-07T23:33:00Z,78.00,23.00
2026-03-07T23:35:00Z,78.00,23.00
2026-03-07T23:36:00Z,78.00,23.00
2026-03-07T23:38:00Z,78.00,21.00
2026-03-07T23:43:00Z,78.00,21.00
2026-03-07T23:44:00Z,78.00,21.00
2026-03-07T23:46:00Z,78.00,21.00
2026-03-07T23:47:00Z,78.00,23.00
2026-03-07T23:51:00Z,78.00,23.00
2026-03-07T23:52:00Z,78.00,23.00
2026-03-07T23:54:00Z,78.00,23.00
2026-03-07T23:58:00Z,78.00,23.00
2026-03-08T00:01:00Z,78.00,23.00
2026-03-08T00:02:00Z,78.00,23.00
2026-03-08T00:09:00Z,78.00,23.00
2026-03-08T00:13:00Z,78.00,23.00
2026-03-08T00:15:00Z,78.00,23.00
2026-03-08T00:16:00Z,78.00,23.00
2026-03-08T00:20:00Z,78.00,23.00
2026-03-08T00:21:00Z,79.00,23.00
2026-03-08T00:26:00Z,79.00,23.00
2026-03-08T00:27:00Z,79.00,23.00
2026-03-08T00:28:00Z,79.00,23.00
2026-03-08T00:30:00Z,79.00,23.00
2026-03-08T00:34:00Z,79.00,23.00
2026-03-08T00:39:00Z,78.74,23.00
2026-03-08T00:44:00Z,79.00,23.00
2026-03-08T00:49:00Z,79.00,23.00
2026-03-08T00:51:00Z,79.00,23.00
2026-03-08T00:53:00Z,79.00,23.00
2026-03-08T00:57:00Z,79.00,22.50
2026-03-08T00:58:00Z,79.00,22.00
2026-03-08T01:05:00Z,79.00,22.00
2026-03-08T01:06:00Z,79.00,22.00
2026-03-08T01:09:00Z,79.00,22.00
2026-03-08T01:11:00Z,79.00,22.00
2026-03-08T01:13:00Z,79.00,22.00
2026-03-08T01:17:00Z,79.00,22.00
2026-03-08T01:25:00Z,79.00,22.00
2026-03-08T01:28:00Z,79.00,22.00
2026-03-08T01:34:00Z,78.00,22.00
2026-03-08T01:41:00Z,79.00,22.00
2026-03-08T01:46:00Z,79.00,22.00
2026-03-08T01:47:00Z,79.00,22.00
2026-03-08T01:49:00Z,79.00,22.00
2026-03-08T01:50:00Z,79.00,22.00
2026-03-08T01:51:00Z,79.00,22.00
2026-03-08T01:52:00Z,79.00,22.00
2026-03-08T01:56:00Z,79.00,22.00
2026-03-08T01:58:00Z,79.00,22.00
2026-03-08T01:59:00Z,79.00,22.00
2026-03-08T02:00:00Z,80.00,22.00
2026-03-08T02:05:00Z,80.00,22.00
2026-03-08T02:06:00Z,80.00,22.00
2026-03-08T02:07:00Z,80.00,22.00
2026-03-08T02:08:00Z,80.00,22.00
2026-03-08T02:09:00Z,80.00,22.00
2026-03-08T02:10:00Z,80.00,22.00
2026-03-08T02:11:00Z,80.00,20.65
2026-03-08T02:12:00Z,80.00,20.80
2026-03-08T02:13:00Z,80.00,20.80
2026-03-08T02:14:00Z,79.96,20.80
2026-03-08T02:15:00Z,80.00,22.00
2026-03-08T02:16:00Z,80.00,22.00
2026-03-08T02:17:00Z,80.00,22.00
2026-03-08T02:18:00Z,80.00,22.00
2026-03-08T02:20:00Z,79.25,22.00
2026-03-08T02:21:00Z,80.00,22.00
2026-03-08T02:22:00Z,80.00,22.00
2026-03-08T02:24:00Z,80.00,22.00
2026-03-08T02:25:00Z,80.00,22.00
2026-03-08T02:26:00Z,80.59,22.00
2026-03-08T02:27:00Z,80.93,22.00
2026-03-08T02:28:00Z,81.00,22.00
2026-03-08T02:33:00Z,81.00,21.86
2026-03-08T02:35:00Z,80.00,21.86
2026-03-08T02:36:00Z,80.00,22.00
2026-03-08T02:37:00Z,79.14,22.00
2026-03-08T02:38:00Z,78.02,22.00
2026-03-08T02:39:00Z,80.00,21.00
2026-03-08T02:40:00Z,80.00,21.00
2026-03-08T02:42:00Z,81.00,21.00
2026-03-08T02:44:00Z,81.00,21.00
2026-03-08T02:45:00Z,80.39,21.00
2026-03-08T02:46:00Z,79.00,19.95
2026-03-08T02:47:00Z,81.00,21.00
2026-03-08T02:48:00Z,81.00,21.00
2026-03-08T02:49:00Z,80.00,21.00
2026-03-08T02:50:00Z,80.00,21.00
2026-03-08T02:52:00Z,80.00,22.00
2026-03-08T02:53:00Z,81.00,22.00
2026-03-08T02:55:00Z,81.00,22.00
2026-03-08T02:56:00Z,81.00,22.00
2026-03-08T02:57:00Z,80.00,22.00
2026-03-08T02:58:00Z,81.00,21.00
2026-03-08T03:04:00Z,81.00,21.00
2026-03-08T03:05:00Z,81.00,21.00
2026-03-08T03:06:00Z,81.00,21.00
2026-03-08T03:10:00Z,81.00,21.00
2026-03-08T03:13:00Z,81.00,21.00
2026-03-08T03:14:00Z,81.00,21.00
2026-03-08T03:16:00Z,81.00,21.00
2026-03-08T03:18:00Z,81.00,21.00
2026-03-08T03:20:00Z,81.00,21.00
2026-03-08T03:21:00Z,81.00,21.00
2026-03-08T03:22:00Z,81.00,21.00
2026-03-08T03:23:00Z,81.00,21.00
2026-03-08T03:25:00Z,81.00,21.00
2026-03-08T03:26:00Z,81.00,20.44
2026-03-08T03:27:00Z,80.00,20.44
2026-03-08T03:28:00Z,80.08,20.44
2026-03-08T03:30:00Z,81.00,20.44
2026-03-08T03:32:00Z,81.00,21.00
2026-03-08T03:35:00Z,81.00,21.00
2026-03-08T03:36:00Z,81.00,21.00
2026-03-08T03:37:00Z,81.00,21.00
2026-03-08T03:38:00Z,81.00,20.00
2026-03-08T03:39:00Z,79.94,20.52
2026-03-08T03:40:00Z,79.84,20.52
2026-03-08T03:41:00Z,78.05,22.01
2026-03-08T03:42:00Z,78.00,23.06
2026-03-08T03:43:00Z,78.69,23.58
2026-03-08T03:44:00Z,78.00,22.81
2026-03-08T03:45:00Z,78.00,22.46
2026-03-08T03:46:00Z,76.68,24.17
2026-03-08T03:47:00Z,76.00,23.05
2026-03-08T03:48:00Z,76.01,25.00
2026-03-08T03:49:00Z,80.98,18.90
2026-03-08T03:50:00Z,76.31,25.74
2026-03-08T03:51:00Z,76.00,26.36
2026-03-08T03:52:00Z,74.49,26.36
2026-03-08T03:53:00Z,74.21,25.56
2026-03-08T03:54:00Z,73.04,27.16
2026-03-08T03:55:00Z,74.28,22.58
2026-03-08T03:56:00Z,72.31,28.08
2026-03-08T03:57:00Z,71.66,28.56
2026-03-08T03:58:00Z,72.45,27.05
2026-03-08T03:59:00Z,71.00,28.78
2026-03-08T04:00:00Z,69.63,30.27
2026-03-08T04:01:00Z,63.24,37.31
2026-03-08T04:02:00Z,58.42,42.40
2026-03-08T04:03:00Z,54.23,46.96
2026-03-08T04:04:00Z,51.38,50.17
2026-03-08T04:05:00Z,52.43,48.96
2026-03-08T04:06:00Z,58.52,44.06
2026-03-08T04:07:00Z,56.12,45.41
2026-03-08T04:08:00Z,55.53,46.08
2026-03-08T04:09:00Z,57.11,50.51
2026-03-08T04:10:00Z,61.44,44.71
2026-03-08T04:11:00Z,59.10,41.16
2026-03-08T04:12:00Z,54.67,49.75
2026-03-08T04:13:00Z,50.99,51.23
2026-03-08T04:14:00Z,51.00,50.60
2026-03-08T04:15:00Z,51.50,48.21
2026-03-08T04:16:00Z,55.97,42.28
2026-03-08T04:17:00Z,49.21,51.25
2026-03-08T04:18:00Z,47.77,53.80
2026-03-08T04:19:00Z,47.21,55.51
2026-03-08T04:20:00Z,46.16,54.42
2026-03-08T04:21:00Z,48.04,56.09
2026-03-08T04:22:00Z,51.66,50.00
2026-03-08T04:23:00Z,54.03,48.69
2026-03-08T04:24:00Z,55.09,45.11
2026-03-08T04:25:00Z,57.56,43.81
2026-03-08T04:26:00Z,51.28,49.75
2026-03-08T04:27:00Z,47.10,54.65
2026-03-08T04:28:00Z,46.63,55.88
2026-03-08T04:29:00Z,49.16,53.01
2026-03-08T04:30:00Z,45.24,58.20
2026-03-08T04:31:00Z,45.54,57.55
2026-03-08T04:32:00Z,32.22,70.13
2026-03-08T04:33:00Z,26.64,74.98
2026-03-08T04:34:00Z,28.69,70.75
2026-03-08T04:35:00Z,38.73,68.10
2026-03-08T04:36:00Z,46.40,55.13
2026-03-08T04:37:00Z,61.26,48.50
2026-03-08T04:38:00Z,57.33,41.96
2026-03-08T04:39:00Z,59.33,41.77
2026-03-08T04:40:00Z,58.78,42.87
2026-03-08T04:41:00Z,57.17,45.31
2026-03-08T04:42:00Z,53.68,47.74
2026-03-08T04:43:00Z,58.09,45.09
2026-03-08T04:44:00Z,61.13,41.53
2026-03-08T04:45:00Z,57.57,44.99
2026-03-08T04:46:00Z,51.21,51.53
2026-03-08T04:47:00Z,56.42,46.33
2026-03-08T04:48:00Z,59.10,42.90
2026-03-08T04:49:00Z,57.10,42.21
2026-03-08T04:50:00Z,58.29,44.75
2026-03-08T04:51:00Z,54.26,46.23
2026-03-08T04:52:00Z,54.33,47.74
2026-03-08T04:53:00Z,50.31,49.18
2026-03-08T04:54:00Z,53.77,46.95
2026-03-08T04:55:00Z,57.48,44.16
2026-03-08T04:56:00Z,56.43,43.41
2026-03-08T04:57:00Z,57.00,45.65
2026-03-08T04:58:00Z,59.20,42.31
2026-03-08T04:59:00Z,64.36,39.71
2026-03-08T05:00:00Z,50.55,46.46
2026-03-08T05:01:00Z,52.49,47.82
2026-03-08T05:02:00Z,43.61,56.90
2026-03-08T05:03:00Z,53.66,48.58
2026-03-08T05:04:00Z,53.18,46.78
2026-03-08T05:05:00Z,52.60,48.27
2026-03-08T05:06:00Z,55.36,48.21
2026-03-08T05:07:00Z,54.14,46.31
2026-03-08T05:08:00Z,48.80,53.76
2026-03-08T05:09:00Z,46.97,53.72
2026-03-08T05:10:00Z,54.46,48.38
2026-03-08T05:11:00Z,58.68,41.67
2026-03-08T05:12:00Z,65.33,34.26
2026-03-08T05:13:00Z,60.54,40.75
2026-03-08T05:14:00Z,61.83,36.07
2026-03-08T05:15:00Z,72.90,28.58
2026-03-08T05:16:00Z,72.94,27.03
2026-03-08T05:17:00Z,71.20,27.33
2026-03-08T05:18:00Z,74.43,22.41
2026-03-08T05:19:00Z,86.89,12.60
2026-03-08T05:20:00Z,89.86,9.97
2026-03-08T05:21:00Z,91.46,8.76
2026-03-08T05:22:00Z,92.84,7.34
2026-03-08T05:23:00Z,95.10,4.87
2026-03-08T05:24:00Z,97.01,2.56
2026-03-08T05:25:00Z,98.05,1.96
2026-03-08T05:26:00Z,98.42,1.86
2026-03-08T05:27:00Z,97.59,2.73
2026-03-08T05:28:00Z,98.45,1.99
2026-03-08T05:29:00Z,98.97,1.02
2026-03-08T05:30:00Z,98.70,1.19
2026-03-08T05:31:00Z,98.91,1.08
2026-03-08T05:32:00Z,99.00,1.00
2026-03-08T05:33:00Z,98.92,1.14
2026-03-08T05:34:00Z,98.79,1.58
2026-03-08T05:35:00Z,99.00,1.00
2026-03-08T05:36:00Z,99.00,1.00
2026-03-08T05:37:00Z,99.00,1.00
2026-03-08T05:38:00Z,99.00,1.00
2026-03-08T05:39:00Z,99.00,1.00
2026-03-08T05:40:00Z,99.00,1.00
2026-03-08T05:41:00Z,99.00,1.00
2026-03-08T05:42:00Z,99.00,1.00
2026-03-08T05:43:00Z,99.00,1.00
2026-03-08T05:44:00Z,99.00,1.00
2026-03-08T05:45:00Z,99.00,1.00
2026-03-08T05:46:00Z,99.00,1.00
