# event_ticker=KXATPMATCH-25NOV12SHEAUG
# final_score=4-6 7-6(7) 7-5
# score_resolution=6-4 6-7 5-7
# match_winner=Felix Auger-Aliassime
# fav_player=Ben Shelton
# dog_player=Felix Auger-Aliassime
# kalshi_date=2025-11-12
timestamp,Ben Shelton,Felix Auger-Aliassime
2025-11-12T02:55:00Z,58.00,43.00
2025-11-12T02:56:00Z,58.00,43.00
2025-11-12T02:57:00Z,58.00,43.00
2025-11-12T03:01:00Z,58.00,43.00
2025-11-12T03:02:00Z,58.00,43.00
2025-11-12T03:03:00Z,58.00,43.00
2025-11-12T03:04:00Z,58.00,43.00
2025-11-12T03:05:00Z,58.00,43.00
2025-11-12T03:06:00Z,58.00,43.00
2025-11-12T03:09:00Z,58.00,43.00
2025-11-12T03:13:00Z,58.00,43.00
2025-11-12T03:14:00Z,58.00,43.00
2025-11-12T03:16:00Z,58.00,43.00
2025-11-12T03:19:00Z,58.00,43.00
2025-11-12T03:20:00Z,58.00,43.00
2025-11-12T03:21:00Z,58.00,43.00
2025-11-12T03:24:00Z,58.00,43.00
2025-11-12T03:25:00Z,57.60,43.00
2025-11-12T03:26:00Z,57.60,43.00
2025-11-12T03:28:00Z,58.00,43.00
2025-11-12T03:29:00Z,58.00,43.00
2025-11-12T03:30:00Z,56.00,43.00
2025-11-12T03:34:00Z,58.00,43.00
2025-11-12T03:36:00Z,58.00,43.00
2025-11-12T03:37:00Z,58.00,43.00
2025-11-12T03:38:00Z,58.00,43.00
2025-11-12T03:39:00Z,58.00,43.00
2025-11-12T03:40:00Z,58.00,43.00
2025-11-12T03:41:00Z,58.00,43.00
2025-11-12T03:42:00Z,58.00,43.00
2025-11-12T03:43:00Z,58.00,43.00
2025-11-12T03:45:00Z,58.00,43.00
2025-11-12T03:47:00Z,58.00,43.00
2025-11-12T03:49:00Z,57.00,43.00
2025-11-12T03:50:00Z,57.00,43.00
2025-11-12T03:52:00Z,57.00,43.00
2025-11-12T03:53:00Z,58.00,42.00
2025-11-12T03:54:00Z,58.00,42.00
2025-11-12T03:55:00Z,58.00,43.00
2025-11-12T03:56:00Z,58.00,43.00
2025-11-12T03:57:00Z,58.00,43.00
2025-11-12T03:58:00Z,58.00,43.00
2025-11-12T04:00:00Z,58.00,42.99
2025-11-12T04:01:00Z,58.00,43.00
2025-11-12T04:02:00Z,58.00,43.00
2025-11-12T04:04:00Z,58.00,43.00
2025-11-12T04:05:00Z,58.00,43.00
2025-11-12T04:08:00Z,58.00,43.00
2025-11-12T04:11:00Z,58.00,43.00
2025-11-12T04:12:00Z,58.00,43.00
2025-11-12T04:13:00Z,58.00,43.00
2025-11-12T04:15:00Z,58.00,43.00
2025-11-12T04:16:00Z,58.00,43.00
2025-11-12T04:19:00Z,57.00,43.00
2025-11-12T04:20:00Z,58.00,43.00
2025-11-12T04:21:00Z,58.00,43.00
2025-11-12T04:22:00Z,58.00,43.00
2025-11-12T04:23:00Z,58.00,43.00
2025-11-12T04:24:00Z,58.00,43.00
2025-11-12T04:25:00Z,58.00,43.00
2025-11-12T04:26:00Z,58.00,43.00
2025-11-12T04:27:00Z,58.00,43.00
2025-11-12T04:28:00Z,58.00,43.00
2025-11-12T04:29:00Z,58.00,43.00
2025-11-12T04:30:00Z,58.00,43.00
2025-11-12T04:31:00Z,58.00,43.00
2025-11-12T04:32:00Z,58.00,43.00
2025-11-12T04:33:00Z,58.00,43.00
2025-11-12T04:34:00Z,58.00,43.00
2025-11-12T04:35:00Z,58.00,43.00
2025-11-12T04:36:00Z,58.00,43.00
2025-11-12T04:37:00Z,58.00,43.00
2025-11-12T04:38:00Z,58.00,43.00
2025-11-12T04:39:00Z,58.00,43.00
2025-11-12T04:42:00Z,58.00,43.00
2025-11-12T04:43:00Z,58.00,43.00
2025-11-12T04:44:00Z,58.00,43.00
2025-11-12T04:45:00Z,58.00,43.00
2025-11-12T04:46:00Z,58.00,43.00
2025-11-12T04:47:00Z,58.00,43.00
2025-11-12T04:48:00Z,58.00,43.00
2025-11-12T04:49:00Z,58.00,43.00
2025-11-12T04:50:00Z,58.00,43.00
2025-11-12T04:51:00Z,58.00,43.00
2025-11-12T04:53:00Z,56.26,43.00
2025-11-12T04:54:00Z,58.00,43.00
2025-11-12T04:57:00Z,57.00,43.00
2025-11-12T04:58:00Z,57.00,43.00
2025-11-12T05:00:00Z,57.00,43.00
2025-11-12T05:02:00Z,57.00,43.00
2025-11-12T05:03:00Z,57.00,43.00
2025-11-12T05:05:00Z,57.00,43.00
2025-11-12T05:06:00Z,57.00,43.00
2025-11-12T05:07:00Z,57.00,43.00
2025-11-12T05:08:00Z,57.00,43.00
2025-11-12T05:09:00Z,57.00,43.00
2025-11-12T05:10:00Z,57.00,43.00
2025-11-12T05:11:00Z,57.00,43.00
2025-11-12T05:13:00Z,57.00,43.00
2025-11-12T05:14:00Z,57.00,42.00
2025-11-12T05:15:00Z,57.00,43.00
2025-11-12T05:16:00Z,57.00,43.00
2025-11-12T05:17:00Z,57.00,43.00
2025-11-12T05:18:00Z,57.00,43.00
2025-11-12T05:19:00Z,57.00,43.00
2025-11-12T05:20:00Z,57.00,43.00
2025-11-12T05:21:00Z,57.00,43.00
2025-11-12T05:23:00Z,57.00,43.00
2025-11-12T05:24:00Z,57.00,43.00
2025-11-12T05:26:00Z,57.00,43.00
2025-11-12T05:27:00Z,57.00,43.00
2025-11-12T05:28:00Z,57.00,43.00
2025-11-12T05:29:00Z,57.00,43.00
2025-11-12T05:30:00Z,57.00,43.00
2025-11-12T05:31:00Z,57.00,43.00
2025-11-12T05:33:00Z,57.00,43.00
2025-11-12T05:34:00Z,57.00,43.00
2025-11-12T05:35:00Z,57.00,43.00
2025-11-12T05:36:00Z,57.00,43.00
2025-11-12T05:44:00Z,57.00,43.00
2025-11-12T05:45:00Z,57.00,43.00
2025-11-12T05:46:00Z,57.00,44.00
2025-11-12T05:48:00Z,57.00,44.00
2025-11-12T05:49:00Z,57.00,44.00
2025-11-12T05:50:00Z,57.00,44.00
2025-11-12T05:51:00Z,57.00,44.00
2025-11-12T05:52:00Z,57.00,44.00
2025-11-12T05:53:00Z,57.00,44.00
2025-11-12T05:54:00Z,57.00,44.00
2025-11-12T05:55:00Z,57.00,44.00
2025-11-12T05:56:00Z,57.00,44.00
2025-11-12T05:57:00Z,57.00,44.00
2025-11-12T05:58:00Z,57.00,44.00
2025-11-12T06:00:00Z,57.00,44.00
2025-11-12T06:01:00Z,57.00,44.00
2025-11-12T06:02:00Z,57.00,44.00
2025-11-12T06:03:00Z,57.00,44.00
2025-11-12T06:04:00Z,57.00,44.00
2025-11-12T06:05:00Z,56.99,44.00
2025-11-12T06:06:00Z,56.00,44.00
2025-11-12T06:07:00Z,57.00,44.00
2025-11-12T06:08:00Z,57.00,44.00
2025-11-12T06:09:00Z,57.00,44.00
2025-11-12T06:10:00Z,57.00,43.30
2025-11-12T06:11:00Z,57.00,43.30
2025-11-12T06:12:00Z,57.00,44.00
2025-11-12T06:13:00Z,57.00,44.00
2025-11-12T06:14:00Z,57.00,44.00
2025-11-12T06:15:00Z,57.00,44.00
2025-11-12T06:16:00Z,57.00,44.00
2025-11-12T06:17:00Z,57.00,44.00
2025-11-12T06:18:00Z,57.00,44.00
2025-11-12T06:19:00Z,57.00,44.00
2025-11-12T06:20:00Z,56.86,44.00
2025-11-12T06:21:00Z,57.00,44.00
2025-11-12T06:22:00Z,57.00,44.00
2025-11-12T06:23:00Z,57.00,44.00
2025-11-12T06:24:00Z,56.21,44.00
2025-11-12T06:25:00Z,56.98,44.00
2025-11-12T06:26:00Z,57.00,44.00
2025-11-12T06:27:00Z,57.00,44.00
2025-11-12T06:28:00Z,57.00,44.00
2025-11-12T06:29:00Z,57.00,44.00
2025-11-12T06:30:00Z,57.00,44.00
2025-11-12T06:31:00Z,57.00,44.00
2025-11-12T06:32:00Z,56.00,44.43
2025-11-12T06:33:00Z,57.00,44.00
2025-11-12T06:34:00Z,57.00,44.00
2025-11-12T06:35:00Z,57.00,44.00
2025-11-12T06:36:00Z,57.00,44.00
2025-11-12T06:37:00Z,57.00,44.42
2025-11-12T06:38:00Z,57.00,44.42
2025-11-12T06:39:00Z,57.00,43.76
2025-11-12T06:40:00Z,57.00,44.96
2025-11-12T06:41:00Z,57.00,45.00
2025-11-12T06:42:00Z,57.00,45.00
2025-11-12T06:43:00Z,55.94,45.00
2025-11-12T06:44:00Z,56.05,45.00
2025-11-12T06:45:00Z,57.00,45.00
2025-11-12T06:46:00Z,57.00,45.00
2025-11-12T06:47:00Z,57.00,45.00
2025-11-12T06:48:00Z,57.00,44.77
2025-11-12T06:49:00Z,57.00,44.00
2025-11-12T06:50:00Z,57.00,44.00
2025-11-12T06:51:00Z,57.00,44.74
2025-11-12T06:52:00Z,57.00,45.00
2025-11-12T06:53:00Z,56.54,45.00
2025-11-12T06:54:00Z,56.00,45.00
2025-11-12T06:55:00Z,56.00,43.51
2025-11-12T06:56:00Z,57.00,45.00
2025-11-12T06:57:00Z,57.00,45.00
2025-11-12T06:58:00Z,57.00,45.00
2025-11-12T06:59:00Z,57.00,45.00
2025-11-12T07:00:00Z,57.00,45.00
2025-11-12T07:01:00Z,56.95,45.00
2025-11-12T07:02:00Z,57.00,44.67
2025-11-12T07:03:00Z,57.00,44.00
2025-11-12T07:04:00Z,57.00,44.00
2025-11-12T07:05:00Z,57.00,44.00
2025-11-12T07:06:00Z,57.00,44.00
2025-11-12T07:07:00Z,57.00,44.00
2025-11-12T07:08:00Z,57.00,44.00
2025-11-12T07:09:00Z,57.00,44.00
2025-11-12T07:10:00Z,57.00,44.00
2025-11-12T07:11:00Z,57.00,44.00
2025-11-12T07:12:00Z,57.00,44.06
2025-11-12T07:13:00Z,57.00,44.00
2025-11-12T07:14:00Z,57.00,44.00
2025-11-12T07:15:00Z,56.00,44.00
2025-11-12T07:16:00Z,57.00,44.00
2025-11-12T07:17:00Z,57.00,44.00
2025-11-12T07:18:00Z,56.88,44.71
2025-11-12T07:19:00Z,56.73,44.71
2025-11-12T07:20:00Z,57.00,45.00
2025-11-12T07:21:00Z,57.00,45.00
2025-11-12T07:22:00Z,57.00,45.00
2025-11-12T07:23:00Z,57.00,45.00
2025-11-12T07:24:00Z,57.00,45.00
2025-11-12T07:25:00Z,57.00,45.00
2025-11-12T07:27:00Z,57.00,45.00
2025-11-12T07:28:00Z,57.00,45.00
2025-11-12T07:29:00Z,57.00,44.00
2025-11-12T07:30:00Z,57.00,44.00
2025-11-12T07:31:00Z,57.00,44.00
2025-11-12T07:32:00Z,57.00,44.00
2025-11-12T07:33:00Z,57.00,44.00
2025-11-12T07:34:00Z,58.00,44.00
2025-11-12T07:35:00Z,58.00,44.00
2025-11-12T07:36:00Z,58.00,44.00
2025-11-12T07:37:00Z,58.00,44.00
2025-11-12T07:38:00Z,58.00,44.00
2025-11-12T07:39:00Z,58.00,44.00
2025-11-12T07:40:00Z,58.00,44.00
2025-11-12T07:41:00Z,57.00,44.00
2025-11-12T07:42:00Z,58.00,44.00
2025-11-12T07:43:00Z,58.00,44.00
2025-11-12T07:44:00Z,57.00,44.00
2025-11-12T07:45:00Z,57.00,43.00
2025-11-12T07:46:00Z,57.24,43.00
2025-11-12T07:47:00Z,58.00,44.62
2025-11-12T07:48:00Z,58.00,44.62
2025-11-12T07:49:00Z,58.00,44.00
2025-11-12T07:50:00Z,58.00,44.00
2025-11-12T07:51:00Z,58.00,44.00
2025-11-12T07:52:00Z,58.00,43.60
2025-11-12T07:53:00Z,58.00,43.60
2025-11-12T07:55:00Z,58.00,44.00
2025-11-12T07:56:00Z,58.00,44.00
2025-11-12T07:57:00Z,58.00,44.00
2025-11-12T07:58:00Z,57.04,44.37
2025-11-12T08:00:00Z,58.00,44.37
2025-11-12T08:01:00Z,58.00,44.00
2025-11-12T08:02:00Z,58.00,43.18
2025-11-12T08:03:00Z,58.00,43.18
2025-11-12T08:04:00Z,58.00,43.18
2025-11-12T08:05:00Z,58.00,43.18
2025-11-12T08:06:00Z,58.00,43.18
2025-11-12T08:07:00Z,58.00,44.00
2025-11-12T08:08:00Z,58.00,44.00
2025-11-12T08:09:00Z,58.00,44.00
2025-11-12T08:10:00Z,58.00,44.00
2025-11-12T08:11:00Z,58.00,44.00
2025-11-12T08:12:00Z,58.00,44.00
2025-11-12T08:13:00Z,58.00,44.00
2025-11-12T08:14:00Z,58.00,44.00
2025-11-12T08:15:00Z,58.00,45.00
2025-11-12T08:16:00Z,57.00,45.00
2025-11-12T08:17:00Z,55.48,45.00
2025-11-12T08:18:00Z,56.00,45.00
2025-11-12T08:19:00Z,56.82,45.00
2025-11-12T08:20:00Z,57.00,45.00
2025-11-12T08:21:00Z,57.00,44.91
2025-11-12T08:22:00Z,55.00,45.00
2025-11-12T08:23:00Z,57.00,45.00
2025-11-12T08:24:00Z,57.00,45.00
2025-11-12T08:25:00Z,57.00,45.00
2025-11-12T08:26:00Z,57.00,45.00
2025-11-12T08:31:00Z,57.00,45.00
2025-11-12T08:32:00Z,57.00,45.00
2025-11-12T08:33:00Z,57.00,45.00
2025-11-12T08:34:00Z,57.00,45.00
2025-11-12T08:38:00Z,57.00,44.00
2025-11-12T08:39:00Z,57.00,44.00
2025-11-12T08:40:00Z,57.00,44.00
2025-11-12T08:43:00Z,57.00,44.00
2025-11-12T08:44:00Z,57.00,44.00
2025-11-12T08:46:00Z,57.00,44.00
2025-11-12T08:47:00Z,57.00,44.00
2025-11-12T08:49:00Z,57.00,44.00
2025-11-12T08:50:00Z,57.00,44.00
2025-11-12T08:51:00Z,57.00,44.00
2025-11-12T08:52:00Z,57.00,44.00
2025-11-12T08:53:00Z,57.00,44.00
2025-11-12T08:54:00Z,57.00,44.00
2025-11-12T08:55:00Z,57.00,44.00
2025-11-12T08:57:00Z,57.00,44.00
2025-11-12T08:59:00Z,57.00,44.00
2025-11-12T09:00:00Z,57.00,44.00
2025-11-12T09:01:00Z,57.00,44.00
2025-11-12T09:03:00Z,57.00,44.00
2025-11-12T09:05:00Z,57.00,44.00
2025-11-12T09:07:00Z,57.00,44.00
2025-11-12T09:09:00Z,57.00,44.00
2025-11-12T09:11:00Z,57.00,44.00
2025-11-12T09:12:00Z,57.00,44.00
2025-11-12T09:13:00Z,57.00,44.00
2025-11-12T09:14:00Z,57.00,44.00
2025-11-12T09:15:00Z,57.00,43.00
2025-11-12T09:16:00Z,57.00,43.00
2025-11-12T09:19:00Z,57.00,44.00
2025-11-12T09:20:00Z,57.00,44.00
2025-11-12T09:21:00Z,57.00,44.00
2025-11-12T09:22:00Z,57.00,44.00
2025-11-12T09:24:00Z,57.00,44.00
2025-11-12T09:28:00Z,57.00,44.00
2025-11-12T09:30:00Z,57.00,44.00
2025-11-12T09:31:00Z,57.00,44.00
2025-11-12T09:32:00Z,57.00,44.00
2025-11-12T09:33:00Z,57.00,44.00
2025-11-12T09:34:00Z,57.00,44.00
2025-11-12T09:35:00Z,57.00,44.00
2025-11-12T09:36:00Z,57.00,44.00
2025-11-12T09:37:00Z,57.00,44.00
2025-11-12T09:39:00Z,57.00,44.00
2025-11-12T09:48:00Z,57.00,44.00
2025-11-12T09:49:00Z,57.00,44.00
2025-11-12T09:50:00Z,57.00,44.00
2025-11-12T09:51:00Z,57.00,44.00
2025-11-12T09:53:00Z,57.00,44.00
2025-11-12T09:55:00Z,57.00,44.00
2025-11-12T09:56:00Z,57.00,44.00
2025-11-12T09:57:00Z,57.00,44.00
2025-11-12T09:58:00Z,57.00,44.00
2025-11-12T09:59:00Z,57.00,44.00
2025-11-12T10:00:00Z,57.00,44.00
2025-11-12T10:01:00Z,57.00,44.00
2025-11-12T10:02:00Z,57.00,44.00
2025-11-12T10:03:00Z,57.00,43.00
2025-11-12T10:04:00Z,57.00,43.00
2025-11-12T10:05:00Z,57.00,44.00
2025-11-12T10:06:00Z,57.00,44.00
2025-11-12T10:08:00Z,57.00,44.00
2025-11-12T10:09:00Z,57.00,44.00
2025-11-12T10:10:00Z,57.00,43.00
2025-11-12T10:14:00Z,57.00,44.00
2025-11-12T10:16:00Z,56.70,44.00
2025-11-12T10:18:00Z,57.00,44.00
2025-11-12T10:21:00Z,57.00,44.00
2025-11-12T10:22:00Z,57.00,44.00
2025-11-12T10:23:00Z,57.00,44.00
2025-11-12T10:24:00Z,57.00,44.00
2025-11-12T10:25:00Z,57.00,44.00
2025-11-12T10:29:00Z,57.00,44.00
2025-11-12T10:30:00Z,57.00,44.00
2025-11-12T10:31:00Z,57.00,44.00
2025-11-12T10:32:00Z,57.00,44.00
2025-11-12T10:33:00Z,57.00,44.28
2025-11-12T10:34:00Z,57.00,45.00
2025-11-12T10:36:00Z,57.00,44.94
2025-11-12T10:38:00Z,57.00,45.00
2025-11-12T10:39:00Z,57.00,44.00
2025-11-12T10:40:00Z,57.00,45.00
2025-11-12T10:44:00Z,57.00,45.00
2025-11-12T10:45:00Z,57.00,45.00
2025-11-12T10:46:00Z,56.00,45.00
2025-11-12T10:47:00Z,57.00,45.00
2025-11-12T10:50:00Z,57.00,45.00
2025-11-12T10:51:00Z,57.00,45.00
2025-11-12T10:54:00Z,57.00,45.00
2025-11-12T10:55:00Z,57.00,45.00
2025-11-12T10:57:00Z,57.00,45.00
2025-11-12T10:58:00Z,57.00,45.00
2025-11-12T10:59:00Z,57.00,45.00
2025-11-12T11:00:00Z,57.00,45.00
2025-11-12T11:01:00Z,57.00,45.00
2025-11-12T11:04:00Z,57.00,45.00
2025-11-12T11:05:00Z,57.00,45.00
2025-11-12T11:06:00Z,57.00,45.00
2025-11-12T11:07:00Z,57.00,45.00
2025-11-12T11:08:00Z,57.00,45.00
2025-11-12T11:09:00Z,57.00,45.00
2025-11-12T11:10:00Z,57.00,45.00
2025-11-12T11:11:00Z,57.00,45.00
2025-11-12T11:12:00Z,57.00,45.00
2025-11-12T11:14:00Z,57.00,45.00
2025-11-12T11:15:00Z,56.00,45.00
2025-11-12T11:16:00Z,56.75,45.00
2025-11-12T11:17:00Z,57.00,44.00
2025-11-12T11:18:00Z,57.00,44.00
2025-11-12T11:19:00Z,57.00,45.00
2025-11-12T11:20:00Z,57.00,45.00
2025-11-12T11:21:00Z,57.00,45.00
2025-11-12T11:22:00Z,57.00,45.00
2025-11-12T11:23:00Z,57.00,45.00
2025-11-12T11:24:00Z,57.00,45.00
2025-11-12T11:25:00Z,57.00,44.02
2025-11-12T11:26:00Z,57.00,45.00
2025-11-12T11:27:00Z,57.00,45.00
2025-11-12T11:28:00Z,57.00,45.00
2025-11-12T11:29:00Z,57.00,45.00
2025-11-12T11:30:00Z,57.00,45.00
2025-11-12T11:31:00Z,57.00,45.00
2025-11-12T11:33:00Z,57.00,45.00
2025-11-12T11:34:00Z,57.00,45.00
2025-11-12T11:35:00Z,57.00,45.00
2025-11-12T11:36:00Z,57.00,45.00
2025-11-12T11:37:00Z,56.00,45.00
2025-11-12T11:38:00Z,56.00,45.00
2025-11-12T11:39:00Z,57.00,45.00
2025-11-12T11:40:00Z,57.00,45.00
2025-11-12T11:41:00Z,57.00,45.00
2025-11-12T11:42:00Z,57.00,45.00
2025-11-12T11:43:00Z,57.00,45.00
2025-11-12T11:44:00Z,57.00,45.00
2025-11-12T11:45:00Z,57.00,45.00
2025-11-12T11:46:00Z,57.00,44.00
2025-11-12T11:47:00Z,56.00,45.00
2025-11-12T11:48:00Z,57.00,45.00
2025-11-12T11:49:00Z,57.00,45.00
2025-11-12T11:50:00Z,57.00,45.00
2025-11-12T11:51:00Z,57.00,45.00
2025-11-12T11:52:00Z,57.00,45.00
2025-11-12T11:53:00Z,56.12,45.00
2025-11-12T11:54:00Z,57.00,45.00
2025-11-12T11:55:00Z,57.00,45.00
2025-11-12T11:56:00Z,57.00,45.00
2025-11-12T11:57:00Z,56.00,45.00
2025-11-12T11:58:00Z,56.00,45.00
2025-11-12T11:59:00Z,55.00,45.00
2025-11-12T12:00:00Z,55.00,45.00
2025-11-12T12:01:00Z,55.00,45.00
2025-11-12T12:02:00Z,56.00,45.00
2025-11-12T12:03:00Z,56.00,45.00
2025-11-12T12:04:00Z,55.43,45.00
2025-11-12T12:05:00Z,55.43,45.00
2025-11-12T12:06:00Z,55.43,44.14
2025-11-12T12:07:00Z,56.00,45.00
2025-11-12T12:08:00Z,56.00,45.00
2025-11-12T12:09:00Z,56.00,45.00
2025-11-12T12:10:00Z,56.00,45.00
2025-11-12T12:11:00Z,56.00,45.00
2025-11-12T12:13:00Z,56.00,45.00
2025-11-12T12:14:00Z,56.00,45.00
2025-11-12T12:15:00Z,56.00,45.00
2025-11-12T12:16:00Z,56.00,45.00
2025-11-12T12:17:00Z,56.00,45.00
2025-11-12T12:18:00Z,56.00,45.00
2025-11-12T12:19:00Z,56.00,45.00
2025-11-12T12:20:00Z,56.00,45.00
2025-11-12T12:21:00Z,56.00,44.66
2025-11-12T12:22:00Z,56.00,44.66
2025-11-12T12:24:00Z,56.00,45.00
2025-11-12T12:25:00Z,56.00,43.60
2025-11-12T12:26:00Z,56.00,43.92
2025-11-12T12:27:00Z,56.00,44.00
2025-11-12T12:28:00Z,56.00,44.00
2025-11-12T12:29:00Z,56.00,43.05
2025-11-12T12:30:00Z,56.00,43.89
2025-11-12T12:31:00Z,56.00,44.00
2025-11-12T12:32:00Z,56.00,44.00
2025-11-12T12:33:00Z,56.98,44.00
2025-11-12T12:34:00Z,57.00,45.00
2025-11-12T12:35:00Z,57.00,44.72
2025-11-12T12:36:00Z,57.00,44.72
2025-11-12T12:37:00Z,57.00,45.00
2025-11-12T12:38:00Z,57.00,45.00
2025-11-12T12:39:00Z,57.00,45.00
2025-11-12T12:40:00Z,57.00,45.00
2025-11-12T12:41:00Z,57.00,44.59
2025-11-12T12:42:00Z,57.00,45.00
2025-11-12T12:43:00Z,57.00,45.00
2025-11-12T12:44:00Z,57.00,45.00
2025-11-12T12:45:00Z,57.00,45.00
2025-11-12T12:46:00Z,57.00,45.00
2025-11-12T12:47:00Z,57.00,45.00
2025-11-12T12:48:00Z,57.00,44.99
2025-11-12T12:49:00Z,56.77,45.00
2025-11-12T12:50:00Z,56.95,45.00
2025-11-12T12:51:00Z,56.75,45.27
2025-11-12T12:52:00Z,56.87,46.00
2025-11-12T12:53:00Z,56.98,46.00
2025-11-12T12:54:00Z,57.00,45.17
2025-11-12T12:55:00Z,57.00,46.00
2025-11-12T12:56:00Z,57.00,46.00
2025-11-12T12:57:00Z,57.00,45.51
2025-11-12T12:58:00Z,57.00,45.83
2025-11-12T12:59:00Z,57.00,46.00
2025-11-12T13:00:00Z,56.54,45.98
2025-11-12T13:01:00Z,56.99,45.71
2025-11-12T13:02:00Z,56.58,45.82
2025-11-12T13:03:00Z,55.37,46.00
2025-11-12T13:04:00Z,56.00,46.00
2025-11-12T13:05:00Z,56.00,46.00
2025-11-12T13:06:00Z,56.00,46.00
2025-11-12T13:07:00Z,56.00,46.00
2025-11-12T13:08:00Z,56.00,46.00
2025-11-12T13:09:00Z,56.00,46.00
2025-11-12T13:10:00Z,55.68,46.00
2025-11-12T13:11:00Z,56.00,45.98
2025-11-12T13:12:00Z,56.00,46.00
2025-11-12T13:13:00Z,56.00,46.00
2025-11-12T13:14:00Z,56.39,44.95
2025-11-12T13:15:00Z,56.61,44.47
2025-11-12T13:16:00Z,56.97,44.36
2025-11-12T13:17:00Z,56.21,45.00
2025-11-12T13:18:00Z,55.00,47.51
2025-11-12T13:19:00Z,53.81,47.60
2025-11-12T13:20:00Z,50.31,50.44
2025-11-12T13:21:00Z,48.92,51.08
2025-11-12T13:22:00Z,51.06,49.48
2025-11-12T13:23:00Z,54.00,49.08
2025-11-12T13:24:00Z,53.74,48.24
2025-11-12T13:25:00Z,51.03,50.61
2025-11-12T13:26:00Z,52.24,46.69
2025-11-12T13:27:00Z,61.23,40.35
2025-11-12T13:28:00Z,70.08,30.15
2025-11-12T13:29:00Z,75.07,26.62
2025-11-12T13:30:00Z,75.91,24.60
2025-11-12T13:31:00Z,76.34,23.30
2025-11-12T13:32:00Z,75.96,24.49
2025-11-12T13:33:00Z,75.52,26.00
2025-11-12T13:34:00Z,75.32,26.38
2025-11-12T13:35:00Z,75.48,26.26
2025-11-12T13:36:00Z,76.72,25.18
2025-11-12T13:37:00Z,76.86,24.60
2025-11-12T13:38:00Z,77.52,23.97
2025-11-12T13:39:00Z,77.79,24.22
2025-11-12T13:40:00Z,77.18,23.17
2025-11-12T13:41:00Z,72.67,25.65
2025-11-12T13:42:00Z,66.29,34.10
2025-11-12T13:43:00Z,63.17,38.64
2025-11-12T13:44:00Z,53.88,46.09
2025-11-12T13:45:00Z,54.37,47.51
2025-11-12T13:46:00Z,53.77,47.21
2025-11-12T13:47:00Z,56.09,45.50
2025-11-12T13:48:00Z,55.13,45.67
2025-11-12T13:49:00Z,67.53,29.28
2025-11-12T13:50:00Z,77.68,21.69
2025-11-12T13:51:00Z,76.43,23.00
2025-11-12T13:52:00Z,77.83,22.92
2025-11-12T13:53:00Z,79.54,21.23
2025-11-12T13:54:00Z,80.02,20.87
2025-11-12T13:55:00Z,81.59,19.11
2025-11-12T13:56:00Z,80.62,19.97
2025-11-12T13:57:00Z,79.37,21.99
2025-11-12T13:58:00Z,78.90,21.89
2025-11-12T13:59:00Z,80.85,19.10
2025-11-12T14:00:00Z,81.15,20.60
2025-11-12T14:01:00Z,81.21,20.22
2025-11-12T14:02:00Z,81.18,20.91
2025-11-12T14:03:00Z,81.93,18.61
2025-11-12T14:04:00Z,80.95,19.68
2025-11-12T14:05:00Z,80.69,21.00
2025-11-12T14:06:00Z,79.77,21.01
2025-11-12T14:07:00Z,76.97,23.20
2025-11-12T14:08:00Z,75.44,23.92
2025-11-12T14:09:00Z,79.71,21.84
2025-11-12T14:10:00Z,80.86,20.64
