# event_ticker=KXATPMATCH-26APR05POPRUU
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Casper Ruud
# fav_player=Alexei Popyrin
# dog_player=Casper Ruud
# kalshi_date=2026-04-05
timestamp,Alexei Popyrin,Casper Ruud
2026-04-07T00:57:00Z,27.00,
2026-04-07T01:03:00Z,27.00,75.97
2026-04-07T01:06:00Z,26.00,75.97
2026-04-07T01:12:00Z,27.00,75.97
2026-04-07T01:16:00Z,27.00,75.00
2026-04-07T01:17:00Z,27.00,75.00
2026-04-07T01:20:00Z,27.00,75.54
2026-04-07T01:37:00Z,27.00,76.00
2026-04-07T01:43:00Z,27.00,76.00
2026-04-07T01:44:00Z,27.00,76.00
2026-04-07T01:45:00Z,27.00,76.00
2026-04-07T01:59:00Z,27.00,76.00
2026-04-07T02:00:00Z,27.00,76.00
2026-04-07T02:01:00Z,27.00,76.00
2026-04-07T02:03:00Z,27.00,76.00
2026-04-07T02:09:00Z,27.00,76.00
2026-04-07T02:16:00Z,27.00,76.00
2026-04-07T02:17:00Z,27.00,76.00
2026-04-07T02:24:00Z,27.00,74.00
2026-04-07T02:29:00Z,27.00,74.00
2026-04-07T02:30:00Z,27.00,76.00
2026-04-07T02:33:00Z,27.00,76.00
2026-04-07T02:34:00Z,27.00,76.00
2026-04-07T02:48:00Z,27.00,76.00
2026-04-07T02:51:00Z,26.00,76.00
2026-04-07T02:53:00Z,26.00,76.00
2026-04-07T03:02:00Z,26.21,76.00
2026-04-07T03:03:00Z,27.00,76.00
2026-04-07T03:06:00Z,27.00,76.00
2026-04-07T03:07:00Z,27.00,76.00
2026-04-07T03:10:00Z,27.00,76.00
2026-04-07T03:14:00Z,27.00,76.00
2026-04-07T03:18:00Z,27.00,76.00
2026-04-07T03:20:00Z,27.00,76.00
2026-04-07T03:22:00Z,27.00,76.00
2026-04-07T03:38:00Z,27.00,76.16
2026-04-07T03:44:00Z,27.00,77.00
2026-04-07T03:47:00Z,27.00,74.00
2026-04-07T03:51:00Z,27.00,77.00
2026-04-07T03:53:00Z,27.00,77.00
2026-04-07T03:54:00Z,27.00,77.00
2026-04-07T03:55:00Z,27.00,77.00
2026-04-07T03:59:00Z,27.00,77.00
2026-04-07T04:02:00Z,27.00,77.00
2026-04-07T04:03:00Z,27.00,77.00
2026-04-07T04:04:00Z,27.00,77.00
2026-04-07T04:09:00Z,27.00,77.00
2026-04-07T04:12:00Z,26.00,77.00
2026-04-07T04:13:00Z,26.00,77.00
2026-04-07T04:16:00Z,26.00,77.00
2026-04-07T04:18:00Z,26.00,77.00
2026-04-07T04:20:00Z,25.00,77.00
2026-04-07T04:21:00Z,25.00,77.00
2026-04-07T04:24:00Z,25.00,77.00
2026-04-07T04:26:00Z,25.00,77.00
2026-04-07T04:31:00Z,25.00,77.00
2026-04-07T04:33:00Z,25.00,77.00
2026-04-07T04:37:00Z,25.00,77.00
2026-04-07T04:39:00Z,25.00,77.00
2026-04-07T04:43:00Z,25.00,77.00
2026-04-07T04:46:00Z,25.00,75.18
2026-04-07T04:48:00Z,25.00,77.00
2026-04-07T04:52:00Z,25.00,77.00
2026-04-07T04:54:00Z,25.00,77.00
2026-04-07T04:57:00Z,25.00,77.00
2026-04-07T05:00:00Z,25.00,77.00
2026-04-07T05:03:00Z,25.00,77.00
