# event_ticker=KXATPMATCH-26FEB18MARRUB
# final_score=6-2 6-4
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Fabian Marozsan
# kalshi_date=2026-02-18
timestamp,Andrey Rublev,Fabian Marozsan
2026-02-18T04:16:00Z,61.00,42.00
2026-02-18T04:18:00Z,61.00,42.00
2026-02-18T04:20:00Z,61.00,42.00
2026-02-18T04:21:00Z,61.00,42.00
2026-02-18T04:25:00Z,61.00,42.00
2026-02-18T04:26:00Z,61.00,42.00
2026-02-18T04:29:00Z,61.00,42.00
2026-02-18T04:34:00Z,61.00,42.00
2026-02-18T04:35:00Z,61.00,42.00
2026-02-18T04:36:00Z,61.00,42.00
2026-02-18T04:44:00Z,61.00,42.00
2026-02-18T04:45:00Z,61.00,42.00
2026-02-18T04:46:00Z,61.00,42.00
2026-02-18T04:47:00Z,61.00,42.00
2026-02-18T04:48:00Z,61.00,42.00
2026-02-18T04:49:00Z,61.00,42.00
2026-02-18T04:51:00Z,61.16,42.00
2026-02-18T04:52:00Z,62.00,40.00
2026-02-18T04:53:00Z,62.00,40.00
2026-02-18T04:54:00Z,62.00,40.00
2026-02-18T04:55:00Z,62.00,40.00
2026-02-18T05:00:00Z,62.00,40.00
2026-02-18T05:02:00Z,62.00,40.00
2026-02-18T05:04:00Z,61.00,40.00
2026-02-18T05:05:00Z,61.00,40.00
2026-02-18T05:06:00Z,61.00,40.00
2026-02-18T05:08:00Z,61.00,40.00
2026-02-18T05:09:00Z,61.00,40.00
2026-02-18T05:12:00Z,62.00,40.00
2026-02-18T05:14:00Z,62.00,40.00
2026-02-18T05:22:00Z,61.00,40.00
2026-02-18T05:23:00Z,61.00,40.00
2026-02-18T05:24:00Z,61.00,40.00
2026-02-18T05:26:00Z,61.00,40.00
2026-02-18T05:29:00Z,61.00,40.00
2026-02-18T05:39:00Z,61.00,40.00
2026-02-18T05:42:00Z,61.00,40.00
2026-02-18T05:44:00Z,61.00,40.00
2026-02-18T05:46:00Z,61.00,40.00
2026-02-18T05:47:00Z,61.63,40.00
2026-02-18T05:52:00Z,61.89,40.00
2026-02-18T05:57:00Z,62.00,40.00
2026-02-18T05:58:00Z,62.00,40.00
2026-02-18T05:59:00Z,62.00,40.00
2026-02-18T06:00:00Z,62.00,40.00
2026-02-18T06:02:00Z,62.00,40.00
2026-02-18T06:05:00Z,62.00,40.00
2026-02-18T06:06:00Z,62.00,40.00
2026-02-18T06:07:00Z,62.00,40.00
2026-02-18T06:08:00Z,62.00,40.00
2026-02-18T06:09:00Z,62.00,40.00
2026-02-18T06:10:00Z,63.00,40.00
2026-02-18T06:11:00Z,63.00,40.00
2026-02-18T06:12:00Z,62.00,40.00
2026-02-18T06:14:00Z,63.00,40.00
2026-02-18T06:15:00Z,63.00,40.00
2026-02-18T06:17:00Z,60.00,40.00
2026-02-18T06:18:00Z,63.00,40.00
2026-02-18T06:19:00Z,63.00,40.00
2026-02-18T06:22:00Z,63.00,40.00
2026-02-18T06:23:00Z,64.00,40.00
2026-02-18T06:24:00Z,63.51,40.00
2026-02-18T06:25:00Z,64.00,40.00
2026-02-18T06:26:00Z,64.00,40.00
2026-02-18T06:27:00Z,64.00,39.00
2026-02-18T06:28:00Z,63.00,39.00
2026-02-18T06:29:00Z,64.00,39.00
2026-02-18T06:31:00Z,64.00,37.00
2026-02-18T06:32:00Z,64.00,39.00
2026-02-18T06:34:00Z,63.25,39.00
2026-02-18T06:36:00Z,63.25,39.00
2026-02-18T06:37:00Z,64.00,39.00
2026-02-18T06:38:00Z,64.00,39.00
2026-02-18T06:41:00Z,64.00,39.00
2026-02-18T06:42:00Z,64.00,39.00
2026-02-18T06:44:00Z,64.05,39.00
2026-02-18T06:45:00Z,65.00,39.00
2026-02-18T06:46:00Z,65.00,39.00
2026-02-18T06:47:00Z,65.00,39.00
2026-02-18T06:48:00Z,65.00,39.00
2026-02-18T06:49:00Z,65.00,39.00
2026-02-18T06:50:00Z,65.00,39.00
2026-02-18T06:51:00Z,64.00,39.00
2026-02-18T06:54:00Z,64.00,39.00
2026-02-18T06:55:00Z,65.00,39.00
2026-02-18T06:57:00Z,65.00,39.00
2026-02-18T07:01:00Z,65.00,38.00
2026-02-18T07:02:00Z,65.00,38.00
2026-02-18T07:06:00Z,65.00,38.00
2026-02-18T07:07:00Z,64.00,38.00
2026-02-18T07:08:00Z,64.00,38.00
2026-02-18T07:10:00Z,62.00,38.00
2026-02-18T07:14:00Z,63.00,38.00
2026-02-18T07:17:00Z,63.00,38.00
2026-02-18T07:18:00Z,63.00,38.00
2026-02-18T07:23:00Z,63.00,38.00
2026-02-18T07:24:00Z,63.00,38.00
2026-02-18T07:29:00Z,63.00,38.00
2026-02-18T07:31:00Z,63.00,39.00
2026-02-18T07:33:00Z,63.00,39.00
2026-02-18T07:34:00Z,63.00,39.00
2026-02-18T07:36:00Z,63.00,39.00
2026-02-18T07:37:00Z,63.00,39.00
2026-02-18T07:38:00Z,63.00,39.00
2026-02-18T07:41:00Z,63.58,39.00
2026-02-18T07:42:00Z,64.00,39.00
2026-02-18T07:44:00Z,64.00,39.00
2026-02-18T07:51:00Z,64.00,39.00
2026-02-18T07:52:00Z,64.00,39.00
2026-02-18T07:56:00Z,64.00,39.00
2026-02-18T07:57:00Z,64.00,39.00
2026-02-18T08:00:00Z,64.00,39.00
2026-02-18T08:01:00Z,63.00,39.00
2026-02-18T08:02:00Z,63.00,39.00
2026-02-18T08:05:00Z,63.00,39.00
2026-02-18T08:08:00Z,63.98,39.00
2026-02-18T08:09:00Z,64.00,39.00
2026-02-18T08:10:00Z,64.00,39.73
2026-02-18T08:12:00Z,63.00,39.73
2026-02-18T08:16:00Z,63.00,40.00
2026-02-18T08:18:00Z,63.00,40.00
2026-02-18T08:19:00Z,63.00,40.00
2026-02-18T08:22:00Z,63.00,40.00
2026-02-18T08:23:00Z,62.00,40.00
2026-02-18T08:26:00Z,63.00,40.00
2026-02-18T08:27:00Z,63.00,40.00
2026-02-18T08:28:00Z,63.00,40.00
2026-02-18T08:29:00Z,63.00,40.00
2026-02-18T08:34:00Z,63.00,40.00
2026-02-18T08:36:00Z,62.00,40.00
2026-02-18T08:37:00Z,63.00,40.00
2026-02-18T08:39:00Z,62.00,40.00
2026-02-18T08:42:00Z,63.00,40.00
2026-02-18T08:43:00Z,63.00,40.00
2026-02-18T08:45:00Z,63.00,40.00
2026-02-18T08:46:00Z,63.00,40.00
2026-02-18T08:49:00Z,63.00,40.00
2026-02-18T08:51:00Z,63.00,40.00
2026-02-18T08:53:00Z,63.00,40.00
2026-02-18T08:55:00Z,63.00,40.00
2026-02-18T08:56:00Z,63.00,40.00
2026-02-18T08:59:00Z,63.00,40.00
2026-02-18T09:01:00Z,63.00,40.00
2026-02-18T09:04:00Z,63.00,40.00
2026-02-18T09:05:00Z,63.00,40.00
2026-02-18T09:17:00Z,63.00,40.00
2026-02-18T09:18:00Z,62.00,40.00
2026-02-18T09:20:00Z,63.00,40.00
2026-02-18T09:23:00Z,63.00,40.00
2026-02-18T09:25:00Z,62.01,40.00
2026-02-18T09:26:00Z,63.00,40.00
2026-02-18T09:28:00Z,63.00,40.00
2026-02-18T09:29:00Z,63.00,40.00
2026-02-18T09:38:00Z,63.00,40.00
2026-02-18T09:41:00Z,63.00,40.00
2026-02-18T09:43:00Z,63.00,40.00
2026-02-18T09:48:00Z,63.00,40.00
2026-02-18T09:49:00Z,63.00,40.02
2026-02-18T09:55:00Z,63.00,40.00
2026-02-18T09:56:00Z,62.00,41.00
2026-02-18T10:01:00Z,62.00,41.00
2026-02-18T10:10:00Z,63.00,41.00
2026-02-18T10:12:00Z,63.00,41.00
2026-02-18T10:13:00Z,63.00,41.00
2026-02-18T10:20:00Z,63.00,41.00
2026-02-18T10:22:00Z,63.00,41.00
2026-02-18T10:23:00Z,63.00,41.00
2026-02-18T10:28:00Z,62.75,41.00
2026-02-18T10:29:00Z,62.75,41.00
2026-02-18T10:30:00Z,62.75,41.82
2026-02-18T10:31:00Z,61.11,42.00
2026-02-18T10:33:00Z,60.00,42.67
2026-02-18T10:34:00Z,60.00,42.67
2026-02-18T10:35:00Z,60.00,42.00
2026-02-18T10:36:00Z,61.00,42.00
2026-02-18T10:37:00Z,61.00,42.00
2026-02-18T10:38:00Z,61.00,42.00
2026-02-18T10:40:00Z,61.00,40.00
2026-02-18T10:41:00Z,61.00,40.00
2026-02-18T10:44:00Z,61.00,40.00
2026-02-18T10:46:00Z,61.00,40.00
2026-02-18T10:47:00Z,61.00,40.00
2026-02-18T10:50:00Z,61.00,40.00
2026-02-18T10:51:00Z,61.00,40.00
2026-02-18T10:53:00Z,61.00,40.00
2026-02-18T10:57:00Z,61.00,40.00
2026-02-18T10:58:00Z,61.00,40.00
2026-02-18T10:59:00Z,61.00,40.00
2026-02-18T11:00:00Z,61.00,40.00
2026-02-18T11:07:00Z,61.00,40.00
2026-02-18T11:08:00Z,61.00,40.00
2026-02-18T11:10:00Z,61.27,40.00
2026-02-18T11:11:00Z,62.00,40.00
2026-02-18T11:14:00Z,62.00,39.00
2026-02-18T11:17:00Z,62.00,39.00
2026-02-18T11:19:00Z,62.00,39.00
2026-02-18T11:20:00Z,62.00,39.00
2026-02-18T11:21:00Z,62.00,38.00
2026-02-18T11:27:00Z,62.00,38.00
2026-02-18T11:28:00Z,62.00,38.00
2026-02-18T11:31:00Z,62.00,38.00
2026-02-18T11:35:00Z,61.00,38.00
2026-02-18T11:36:00Z,61.00,38.00
2026-02-18T11:37:00Z,61.00,38.00
2026-02-18T11:38:00Z,61.00,38.00
2026-02-18T11:41:00Z,61.00,38.00
2026-02-18T11:45:00Z,60.00,38.00
2026-02-18T11:46:00Z,62.00,38.00
2026-02-18T11:47:00Z,62.00,38.00
2026-02-18T11:48:00Z,62.00,38.00
2026-02-18T11:50:00Z,62.00,39.00
2026-02-18T11:52:00Z,62.00,39.00
2026-02-18T11:53:00Z,62.00,39.00
2026-02-18T11:54:00Z,62.00,39.00
2026-02-18T11:55:00Z,62.00,39.00
2026-02-18T11:56:00Z,62.00,39.00
2026-02-18T11:58:00Z,62.00,39.00
2026-02-18T11:59:00Z,62.00,39.00
2026-02-18T12:02:00Z,62.00,39.00
2026-02-18T12:03:00Z,61.50,39.00
2026-02-18T12:04:00Z,61.50,39.00
2026-02-18T12:05:00Z,61.00,39.00
2026-02-18T12:06:00Z,61.00,39.00
2026-02-18T12:09:00Z,61.00,39.00
2026-02-18T12:10:00Z,61.00,39.00
2026-02-18T12:15:00Z,61.00,39.00
2026-02-18T12:16:00Z,60.00,39.00
2026-02-18T12:18:00Z,61.00,39.00
2026-02-18T12:20:00Z,61.00,39.00
2026-02-18T12:23:00Z,61.00,39.00
2026-02-18T12:24:00Z,61.00,39.00
2026-02-18T12:26:00Z,61.00,39.00
2026-02-18T12:29:00Z,61.00,39.00
2026-02-18T12:31:00Z,61.00,39.00
2026-02-18T12:33:00Z,61.00,39.00
2026-02-18T12:35:00Z,61.00,39.00
2026-02-18T12:38:00Z,61.00,40.00
2026-02-18T12:39:00Z,61.00,40.00
2026-02-18T12:41:00Z,61.00,40.00
2026-02-18T12:43:00Z,60.57,40.00
2026-02-18T12:44:00Z,61.00,40.00
2026-02-18T12:45:00Z,61.00,40.00
2026-02-18T12:46:00Z,61.00,40.00
2026-02-18T12:47:00Z,61.00,40.00
2026-02-18T12:48:00Z,61.00,40.00
2026-02-18T12:50:00Z,61.00,40.00
2026-02-18T12:51:00Z,61.00,40.00
2026-02-18T12:52:00Z,60.00,40.00
2026-02-18T12:53:00Z,61.73,39.00
2026-02-18T12:55:00Z,62.00,39.00
2026-02-18T12:56:00Z,62.00,39.00
2026-02-18T12:57:00Z,62.00,39.00
2026-02-18T13:00:00Z,62.00,39.00
2026-02-18T13:04:00Z,62.00,39.00
2026-02-18T13:06:00Z,62.00,38.00
2026-02-18T13:07:00Z,62.00,38.00
2026-02-18T13:08:00Z,62.00,38.00
2026-02-18T13:09:00Z,62.00,38.00
2026-02-18T13:11:00Z,62.00,38.00
2026-02-18T13:13:00Z,62.00,40.00
2026-02-18T13:14:00Z,62.00,40.00
2026-02-18T13:15:00Z,62.00,40.00
2026-02-18T13:16:00Z,62.00,40.00
2026-02-18T13:17:00Z,61.41,40.00
2026-02-18T13:20:00Z,62.00,40.00
2026-02-18T13:21:00Z,62.00,40.00
2026-02-18T13:22:00Z,62.00,40.00
2026-02-18T13:25:00Z,62.00,39.34
2026-02-18T13:26:00Z,62.00,40.00
2026-02-18T13:27:00Z,61.00,40.00
2026-02-18T13:28:00Z,61.00,40.00
2026-02-18T13:29:00Z,62.00,40.00
2026-02-18T13:30:00Z,62.00,40.00
2026-02-18T13:31:00Z,62.00,40.00
2026-02-18T13:32:00Z,62.00,40.00
2026-02-18T13:34:00Z,62.00,40.00
2026-02-18T13:35:00Z,62.00,40.00
2026-02-18T13:36:00Z,61.00,41.57
2026-02-18T13:37:00Z,61.00,42.00
2026-02-18T13:38:00Z,61.00,42.00
2026-02-18T13:39:00Z,60.06,42.90
2026-02-18T13:40:00Z,59.01,42.00
2026-02-18T13:41:00Z,58.04,42.00
2026-02-18T13:42:00Z,59.00,42.00
2026-02-18T13:43:00Z,59.00,42.00
2026-02-18T13:44:00Z,58.00,42.00
2026-02-18T13:45:00Z,58.00,42.00
2026-02-18T13:46:00Z,59.00,42.00
2026-02-18T13:47:00Z,59.00,42.00
2026-02-18T13:48:00Z,59.00,42.00
2026-02-18T13:49:00Z,59.00,42.00
2026-02-18T13:50:00Z,59.00,42.00
2026-02-18T13:51:00Z,58.50,41.00
2026-02-18T13:52:00Z,59.04,41.00
2026-02-18T13:53:00Z,58.86,41.00
2026-02-18T13:55:00Z,59.64,41.00
2026-02-18T13:56:00Z,59.00,41.00
2026-02-18T13:57:00Z,59.00,41.00
2026-02-18T13:58:00Z,59.92,41.00
2026-02-18T13:59:00Z,59.92,41.00
2026-02-18T14:00:00Z,60.00,41.00
2026-02-18T14:01:00Z,60.00,41.00
2026-02-18T14:02:00Z,60.00,41.00
2026-02-18T14:03:00Z,60.00,41.00
2026-02-18T14:04:00Z,60.00,41.00
2026-02-18T14:05:00Z,60.00,41.00
2026-02-18T14:06:00Z,61.00,41.00
2026-02-18T14:07:00Z,61.00,41.00
2026-02-18T14:08:00Z,60.00,41.00
2026-02-18T14:09:00Z,60.83,41.00
2026-02-18T14:10:00Z,60.99,40.00
2026-02-18T14:11:00Z,61.00,40.00
2026-02-18T14:12:00Z,60.97,40.00
2026-02-18T14:13:00Z,60.40,40.00
2026-02-18T14:14:00Z,61.00,40.00
2026-02-18T14:15:00Z,61.00,39.81
2026-02-18T14:16:00Z,61.00,40.00
2026-02-18T14:17:00Z,61.00,40.00
2026-02-18T14:18:00Z,61.28,40.00
2026-02-18T14:19:00Z,61.00,40.00
2026-02-18T14:20:00Z,61.00,40.00
2026-02-18T14:21:00Z,61.51,40.00
2026-02-18T14:22:00Z,61.58,40.00
2026-02-18T14:23:00Z,62.00,39.90
2026-02-18T14:24:00Z,61.66,40.00
2026-02-18T14:25:00Z,62.00,39.79
2026-02-18T14:26:00Z,62.00,39.15
2026-02-18T14:27:00Z,61.88,39.89
2026-02-18T14:28:00Z,62.00,39.52
2026-02-18T14:29:00Z,62.14,39.00
2026-02-18T14:30:00Z,63.00,39.98
2026-02-18T14:31:00Z,61.79,40.47
2026-02-18T14:32:00Z,59.68,40.76
2026-02-18T14:33:00Z,59.49,41.42
2026-02-18T14:34:00Z,59.00,42.00
2026-02-18T14:35:00Z,59.00,42.00
2026-02-18T14:36:00Z,59.29,42.02
2026-02-18T14:37:00Z,59.79,42.00
2026-02-18T14:38:00Z,60.16,41.11
2026-02-18T14:39:00Z,61.04,40.50
2026-02-18T14:40:00Z,61.17,40.04
2026-02-18T14:41:00Z,61.32,40.00
2026-02-18T14:42:00Z,60.93,40.65
2026-02-18T14:43:00Z,59.01,42.93
2026-02-18T14:44:00Z,59.75,41.94
2026-02-18T14:45:00Z,60.46,40.45
2026-02-18T14:46:00Z,61.07,41.60
2026-02-18T14:47:00Z,58.55,41.55
2026-02-18T14:48:00Z,59.33,41.07
2026-02-18T14:49:00Z,67.26,36.95
2026-02-18T14:50:00Z,76.01,23.42
2026-02-18T14:51:00Z,78.04,22.15
2026-02-18T14:52:00Z,80.33,22.05
2026-02-18T14:53:00Z,80.82,19.23
2026-02-18T14:54:00Z,79.93,22.49
2026-02-18T14:55:00Z,82.78,17.18
2026-02-18T14:56:00Z,86.80,12.24
2026-02-18T14:57:00Z,87.96,12.95
2026-02-18T14:58:00Z,88.18,11.92
2026-02-18T14:59:00Z,88.89,11.98
2026-02-18T15:00:00Z,87.08,12.35
2026-02-18T15:01:00Z,88.65,12.93
2026-02-18T15:02:00Z,87.78,13.01
2026-02-18T15:03:00Z,87.92,13.40
2026-02-18T15:04:00Z,87.94,13.91
2026-02-18T15:05:00Z,88.00,13.89
2026-02-18T15:06:00Z,87.05,13.13
2026-02-18T15:07:00Z,87.87,13.42
2026-02-18T15:08:00Z,87.43,13.87
2026-02-18T15:09:00Z,86.25,14.06
2026-02-18T15:10:00Z,86.56,14.05
2026-02-18T15:11:00Z,87.00,13.95
2026-02-18T15:12:00Z,86.87,14.00
2026-02-18T15:13:00Z,88.34,13.85
2026-02-18T15:14:00Z,86.74,13.65
2026-02-18T15:15:00Z,85.59,15.85
2026-02-18T15:16:00Z,87.57,14.81
2026-02-18T15:17:00Z,87.04,13.49
2026-02-18T15:18:00Z,85.85,15.58
2026-02-18T15:19:00Z,83.21,16.50
2026-02-18T15:20:00Z,83.00,17.93
2026-02-18T15:21:00Z,84.00,17.91
2026-02-18T15:22:00Z,85.79,14.69
2026-02-18T15:23:00Z,86.98,15.00
2026-02-18T15:24:00Z,89.06,10.34
2026-02-18T15:25:00Z,91.80,9.56
2026-02-18T15:26:00Z,96.54,3.61
2026-02-18T15:27:00Z,95.96,3.97
2026-02-18T15:28:00Z,97.30,3.04
2026-02-18T15:29:00Z,98.01,2.76
2026-02-18T15:30:00Z,97.60,2.91
2026-02-18T15:31:00Z,97.22,3.00
2026-02-18T15:32:00Z,97.87,2.76
2026-02-18T15:33:00Z,97.10,3.02
2026-02-18T15:34:00Z,98.08,2.63
2026-02-18T15:35:00Z,98.66,1.67
2026-02-18T15:36:00Z,99.00,1.37
2026-02-18T15:37:00Z,97.43,1.66
2026-02-18T15:38:00Z,98.96,1.12
2026-02-18T15:39:00Z,98.69,1.31
2026-02-18T15:40:00Z,98.57,1.70
2026-02-18T15:41:00Z,98.93,1.63
2026-02-18T15:42:00Z,98.81,2.00
2026-02-18T15:43:00Z,98.02,2.01
2026-02-18T15:44:00Z,97.20,2.48
2026-02-18T15:45:00Z,97.58,2.45
2026-02-18T15:46:00Z,99.00,1.21
2026-02-18T15:47:00Z,99.00,1.00
2026-02-18T15:48:00Z,99.00,1.00
2026-02-18T15:49:00Z,99.00,1.00
2026-02-18T15:50:00Z,99.00,1.00
2026-02-18T15:51:00Z,99.00,1.00
