# event_ticker=KXATPMATCH-26MAR06DAVSVA
# final_score=7-6(0) 6-2
# score_resolution=7-6 6-2
# match_winner=Alejandro Davidovich Fokina
# fav_player=Alejandro Davidovich Fokina
# dog_player=Zachary Svajda
# kalshi_date=2026-03-06
timestamp,Alejandro Davidovich Fokina,Zachary Svajda
2026-03-06T14:16:00Z,,38.00
2026-03-06T14:17:00Z,,39.00
2026-03-06T14:23:00Z,62.00,39.00
2026-03-06T14:25:00Z,62.00,39.00
2026-03-06T14:26:00Z,62.00,39.00
2026-03-06T14:27:00Z,62.00,40.00
2026-03-06T14:31:00Z,62.00,40.00
2026-03-06T14:33:00Z,62.00,40.00
2026-03-06T14:37:00Z,62.00,40.00
2026-03-06T14:51:00Z,62.00,40.00
2026-03-06T14:57:00Z,62.00,40.00
2026-03-06T15:00:00Z,62.00,40.00
2026-03-06T15:08:00Z,62.00,40.00
2026-03-06T15:09:00Z,62.00,40.00
2026-03-06T15:11:00Z,62.00,40.00
2026-03-06T15:16:00Z,62.00,40.00
2026-03-06T15:17:00Z,60.00,40.00
2026-03-06T15:18:00Z,62.00,40.00
2026-03-06T15:24:00Z,62.00,40.00
2026-03-06T15:36:00Z,62.00,40.00
2026-03-06T15:46:00Z,62.00,38.00
2026-03-06T15:48:00Z,62.00,38.00
2026-03-06T15:55:00Z,61.00,38.00
2026-03-06T15:58:00Z,61.00,38.00
2026-03-06T15:59:00Z,61.00,38.00
2026-03-06T16:00:00Z,61.00,38.00
2026-03-06T16:04:00Z,61.00,38.00
2026-03-06T16:06:00Z,61.00,38.00
2026-03-06T16:07:00Z,61.00,38.00
2026-03-06T16:13:00Z,61.00,40.00
2026-03-06T16:28:00Z,61.00,40.00
2026-03-06T16:29:00Z,61.00,40.00
2026-03-06T16:31:00Z,61.53,40.00
2026-03-06T16:33:00Z,62.00,40.00
2026-03-06T16:35:00Z,62.00,40.00
2026-03-06T16:39:00Z,62.00,40.00
2026-03-06T16:41:00Z,62.00,40.00
2026-03-06T16:45:00Z,62.00,40.00
2026-03-06T16:54:00Z,62.00,40.00
2026-03-06T16:56:00Z,62.00,40.00
2026-03-06T16:57:00Z,62.00,39.00
2026-03-06T16:59:00Z,62.00,40.00
2026-03-06T17:01:00Z,62.00,40.00
2026-03-06T17:12:00Z,62.00,40.00
2026-03-06T17:13:00Z,62.00,40.00
2026-03-06T17:14:00Z,62.00,40.00
2026-03-06T17:15:00Z,62.00,39.00
2026-03-06T17:17:00Z,62.00,39.00
2026-03-06T17:24:00Z,62.00,40.00
2026-03-06T17:26:00Z,62.00,40.00
2026-03-06T17:34:00Z,62.00,40.00
2026-03-06T17:46:00Z,62.00,40.00
2026-03-06T17:47:00Z,62.00,40.00
2026-03-06T17:57:00Z,62.00,40.00
2026-03-06T18:08:00Z,62.00,40.00
2026-03-06T18:09:00Z,62.00,40.27
2026-03-06T18:33:00Z,62.00,41.00
2026-03-06T18:37:00Z,61.00,41.00
2026-03-06T18:39:00Z,61.00,41.00
2026-03-06T18:40:00Z,61.00,41.00
2026-03-06T18:44:00Z,61.00,41.00
2026-03-06T18:45:00Z,61.00,41.00
2026-03-06T18:47:00Z,61.00,41.00
2026-03-06T18:54:00Z,61.00,41.00
2026-03-06T18:57:00Z,61.00,41.00
2026-03-06T18:58:00Z,61.00,41.00
2026-03-06T19:14:00Z,61.00,41.00
2026-03-06T19:17:00Z,61.00,41.00
2026-03-06T19:22:00Z,61.00,41.00
2026-03-06T19:23:00Z,61.00,41.00
2026-03-06T19:30:00Z,61.00,41.00
2026-03-06T19:31:00Z,61.00,40.00
2026-03-06T19:34:00Z,61.00,40.00
2026-03-06T19:37:00Z,61.00,40.00
2026-03-06T19:40:00Z,61.00,40.00
2026-03-06T19:51:00Z,60.00,39.00
2026-03-06T20:13:00Z,61.00,39.00
2026-03-06T20:19:00Z,60.00,40.58
2026-03-06T20:27:00Z,60.00,41.00
2026-03-06T20:37:00Z,61.00,39.00
2026-03-06T20:39:00Z,61.00,39.18
2026-03-06T21:13:00Z,61.00,39.18
2026-03-06T21:17:00Z,62.00,39.18
2026-03-06T21:18:00Z,62.00,39.18
2026-03-06T21:23:00Z,62.00,40.00
2026-03-06T21:24:00Z,62.00,40.00
2026-03-06T21:32:00Z,62.00,40.00
2026-03-06T21:34:00Z,62.00,40.00
2026-03-06T21:35:00Z,62.00,40.00
2026-03-06T21:50:00Z,62.00,40.00
2026-03-06T22:09:00Z,62.00,40.00
2026-03-06T22:17:00Z,62.00,40.00
2026-03-06T22:18:00Z,62.00,40.00
2026-03-06T22:21:00Z,62.00,40.00
2026-03-06T22:22:00Z,62.00,40.00
2026-03-06T22:25:00Z,62.00,40.00
2026-03-06T22:30:00Z,62.00,40.00
2026-03-06T22:34:00Z,62.00,40.00
2026-03-06T22:38:00Z,62.00,40.00
2026-03-06T22:40:00Z,62.00,40.00
2026-03-06T22:47:00Z,62.00,40.00
2026-03-06T22:54:00Z,62.00,40.00
2026-03-06T22:57:00Z,62.00,40.00
2026-03-06T23:01:00Z,61.29,40.00
2026-03-06T23:03:00Z,61.00,40.00
2026-03-06T23:04:00Z,61.00,40.00
2026-03-06T23:09:00Z,62.00,40.00
2026-03-06T23:10:00Z,62.00,40.00
2026-03-06T23:12:00Z,62.00,40.00
2026-03-06T23:16:00Z,62.00,40.00
2026-03-06T23:19:00Z,62.00,40.00
2026-03-06T23:20:00Z,62.00,40.00
2026-03-06T23:22:00Z,62.00,40.00
2026-03-06T23:30:00Z,60.00,40.00
2026-03-06T23:31:00Z,61.00,40.00
2026-03-06T23:32:00Z,61.00,39.00
2026-03-06T23:37:00Z,61.00,40.00
2026-03-06T23:39:00Z,61.00,40.00
2026-03-06T23:40:00Z,61.00,40.00
2026-03-06T23:41:00Z,61.00,40.00
2026-03-06T23:42:00Z,61.00,40.00
2026-03-06T23:43:00Z,61.00,40.00
2026-03-06T23:44:00Z,61.00,40.00
2026-03-06T23:45:00Z,61.00,40.00
2026-03-06T23:47:00Z,61.00,40.00
2026-03-06T23:48:00Z,61.00,40.00
2026-03-06T23:49:00Z,61.00,40.00
2026-03-06T23:56:00Z,61.00,40.00
2026-03-06T23:57:00Z,61.00,40.00
2026-03-06T23:59:00Z,61.00,40.00
2026-03-07T00:00:00Z,61.00,40.00
2026-03-07T00:02:00Z,61.00,40.00
2026-03-07T00:05:00Z,61.00,40.00
2026-03-07T00:08:00Z,61.00,40.00
2026-03-07T00:10:00Z,61.00,40.00
2026-03-07T00:15:00Z,61.00,40.00
2026-03-07T00:17:00Z,61.00,40.52
2026-03-07T00:20:00Z,61.00,40.52
2026-03-07T00:25:00Z,61.00,40.52
2026-03-07T00:26:00Z,61.00,40.52
2026-03-07T00:28:00Z,61.00,40.52
2026-03-07T00:29:00Z,61.00,40.52
2026-03-07T00:31:00Z,61.00,40.52
2026-03-07T00:33:00Z,61.00,39.56
2026-03-07T00:34:00Z,61.00,39.56
2026-03-07T00:35:00Z,61.00,39.56
2026-03-07T00:36:00Z,61.00,39.56
2026-03-07T00:39:00Z,61.00,39.56
2026-03-07T00:41:00Z,61.00,39.56
2026-03-07T00:42:00Z,61.00,39.56
2026-03-07T00:43:00Z,61.00,39.56
2026-03-07T00:44:00Z,61.00,39.56
2026-03-07T00:48:00Z,61.00,39.56
2026-03-07T00:50:00Z,61.00,39.56
2026-03-07T00:51:00Z,61.00,41.00
2026-03-07T00:52:00Z,60.83,41.00
2026-03-07T00:53:00Z,61.00,41.00
2026-03-07T00:54:00Z,61.00,41.00
2026-03-07T00:55:00Z,61.00,40.00
2026-03-07T00:56:00Z,61.00,40.77
2026-03-07T00:57:00Z,61.00,40.77
2026-03-07T00:58:00Z,61.00,40.77
2026-03-07T00:59:00Z,61.00,40.77
2026-03-07T01:00:00Z,61.00,40.94
2026-03-07T01:01:00Z,61.00,40.94
2026-03-07T01:03:00Z,61.00,41.00
2026-03-07T01:07:00Z,61.00,41.00
2026-03-07T01:08:00Z,61.00,41.00
2026-03-07T01:09:00Z,61.00,41.00
2026-03-07T01:10:00Z,60.00,41.00
2026-03-07T01:11:00Z,61.00,41.00
2026-03-07T01:12:00Z,61.00,41.00
2026-03-07T01:13:00Z,61.00,41.00
2026-03-07T01:14:00Z,61.00,41.00
2026-03-07T01:15:00Z,61.00,41.00
2026-03-07T01:16:00Z,61.00,41.00
2026-03-07T01:17:00Z,61.00,41.00
2026-03-07T01:18:00Z,60.02,42.00
2026-03-07T01:19:00Z,60.83,42.00
2026-03-07T01:20:00Z,60.70,42.00
2026-03-07T01:21:00Z,60.64,42.00
2026-03-07T01:22:00Z,60.00,41.00
2026-03-07T01:23:00Z,61.00,41.00
2026-03-07T01:24:00Z,61.00,41.75
2026-03-07T01:25:00Z,61.00,41.00
2026-03-07T01:26:00Z,61.00,41.00
2026-03-07T01:27:00Z,60.12,41.93
2026-03-07T01:28:00Z,59.91,41.00
2026-03-07T01:29:00Z,59.00,42.00
2026-03-07T01:30:00Z,59.00,42.00
2026-03-07T01:31:00Z,60.00,41.32
2026-03-07T01:32:00Z,60.20,41.32
2026-03-07T01:33:00Z,60.00,41.00
2026-03-07T01:34:00Z,60.00,41.00
2026-03-07T01:35:00Z,59.63,41.00
2026-03-07T01:36:00Z,59.80,41.00
2026-03-07T01:37:00Z,59.80,42.00
2026-03-07T01:38:00Z,60.00,42.00
2026-03-07T01:39:00Z,60.33,42.00
2026-03-07T01:40:00Z,60.04,42.00
2026-03-07T01:41:00Z,60.00,42.00
2026-03-07T01:42:00Z,60.60,42.00
2026-03-07T01:43:00Z,60.00,42.00
2026-03-07T01:44:00Z,60.00,42.00
2026-03-07T01:45:00Z,60.16,41.80
2026-03-07T01:46:00Z,58.00,41.60
2026-03-07T01:47:00Z,59.00,42.00
2026-03-07T01:48:00Z,59.16,40.25
2026-03-07T01:49:00Z,60.62,40.25
2026-03-07T01:50:00Z,59.07,42.00
2026-03-07T01:51:00Z,60.00,42.00
2026-03-07T01:52:00Z,60.85,42.00
2026-03-07T01:53:00Z,60.92,42.00
2026-03-07T01:54:00Z,59.37,42.00
2026-03-07T01:55:00Z,59.20,42.00
2026-03-07T01:57:00Z,58.99,42.00
2026-03-07T01:58:00Z,59.02,42.00
2026-03-07T02:00:00Z,59.70,42.00
2026-03-07T02:01:00Z,59.00,42.00
2026-03-07T02:02:00Z,60.05,41.96
2026-03-07T02:03:00Z,60.00,41.96
