# event_ticker=KXATPMATCH-26JUN12BONDE
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Alex de Minaur
# fav_player=Benjamin Bonzi
# dog_player=Alex de Minaur
# kalshi_date=2026-06-12
timestamp,Benjamin Bonzi,Alex de Minaur
2026-06-12T05:30:00Z,20.00,80.00
2026-06-12T05:33:00Z,20.00,80.00
2026-06-12T05:39:00Z,20.00,80.00
2026-06-12T05:43:00Z,20.00,80.00
2026-06-12T05:47:00Z,20.00,80.00
2026-06-12T05:52:00Z,20.00,80.00
2026-06-12T05:54:00Z,21.00,80.00
2026-06-12T05:59:00Z,21.00,80.00
2026-06-12T06:01:00Z,21.00,80.00
2026-06-12T06:02:00Z,21.00,80.00
2026-06-12T06:03:00Z,21.00,79.00
2026-06-12T06:04:00Z,21.00,79.00
2026-06-12T06:06:00Z,21.00,79.00
2026-06-12T06:14:00Z,20.00,79.00
2026-06-12T06:15:00Z,20.00,80.00
2026-06-12T06:16:00Z,20.00,80.00
2026-06-12T06:19:00Z,20.00,80.00
2026-06-12T06:22:00Z,20.00,80.00
2026-06-12T06:26:00Z,21.00,80.00
2026-06-12T06:29:00Z,21.00,80.00
2026-06-12T06:32:00Z,21.00,80.00
2026-06-12T06:35:00Z,21.00,80.00
2026-06-12T06:36:00Z,21.00,80.00
2026-06-12T06:37:00Z,21.00,80.00
2026-06-12T06:46:00Z,21.00,80.00
2026-06-12T06:53:00Z,21.00,80.00
2026-06-12T06:57:00Z,21.00,80.02
2026-06-12T06:58:00Z,21.00,80.02
2026-06-12T07:01:00Z,21.00,80.02
2026-06-12T07:02:00Z,21.00,80.79
2026-06-12T07:03:00Z,21.00,81.00
2026-06-12T07:08:00Z,21.00,81.00
2026-06-12T07:12:00Z,21.00,81.00
2026-06-12T07:16:00Z,21.00,80.00
2026-06-12T07:21:00Z,21.00,80.00
2026-06-12T07:24:00Z,21.00,80.00
2026-06-12T07:26:00Z,21.00,80.00
2026-06-12T07:40:00Z,21.00,80.00
2026-06-12T07:47:00Z,21.00,80.00
2026-06-12T07:50:00Z,21.00,81.00
2026-06-12T08:01:00Z,21.00,81.00
2026-06-12T08:12:00Z,21.00,81.00
2026-06-12T08:14:00Z,20.09,81.00
2026-06-12T08:16:00Z,20.00,81.00
2026-06-12T08:19:00Z,20.00,81.00
2026-06-12T08:29:00Z,20.00,81.00
2026-06-12T08:34:00Z,20.00,81.00
2026-06-12T08:35:00Z,20.00,81.00
2026-06-12T08:37:00Z,20.00,81.00
2026-06-12T08:46:00Z,20.00,81.00
2026-06-12T08:59:00Z,20.00,81.00
2026-06-12T09:02:00Z,21.00,81.00
2026-06-12T09:09:00Z,21.00,81.00
2026-06-12T09:12:00Z,21.00,79.27
2026-06-12T09:14:00Z,21.00,80.00
2026-06-12T09:15:00Z,21.00,80.00
2026-06-12T09:19:00Z,21.00,80.00
2026-06-12T09:22:00Z,21.00,80.00
2026-06-12T09:32:00Z,21.00,80.00
2026-06-12T09:34:00Z,21.00,80.00
2026-06-12T09:37:00Z,21.00,80.00
2026-06-12T09:40:00Z,21.00,80.00
2026-06-12T09:41:00Z,21.00,79.00
2026-06-12T09:43:00Z,21.00,79.00
2026-06-12T09:45:00Z,21.00,79.00
2026-06-12T09:46:00Z,21.00,80.00
2026-06-12T09:52:00Z,21.00,80.00
2026-06-12T09:55:00Z,21.00,80.00
2026-06-12T09:58:00Z,21.00,80.00
2026-06-12T10:03:00Z,21.00,80.00
2026-06-12T10:04:00Z,21.00,80.00
2026-06-12T10:06:00Z,21.00,80.00
2026-06-12T10:12:00Z,21.00,80.00
2026-06-12T10:20:00Z,21.00,80.00
2026-06-12T10:22:00Z,21.00,80.00
2026-06-12T10:28:00Z,21.00,80.00
2026-06-12T10:31:00Z,21.00,80.00
2026-06-12T10:32:00Z,21.00,80.00
2026-06-12T10:33:00Z,21.00,80.00
2026-06-12T10:34:00Z,21.00,80.00
2026-06-12T10:35:00Z,21.00,80.00
2026-06-12T10:36:00Z,21.00,80.00
2026-06-12T10:37:00Z,21.00,80.00
2026-06-12T10:41:00Z,19.10,80.00
2026-06-12T10:44:00Z,21.00,79.00
2026-06-12T10:49:00Z,21.00,79.00
2026-06-12T10:51:00Z,21.00,81.00
2026-06-12T10:52:00Z,21.00,81.00
2026-06-12T10:54:00Z,21.00,81.00
2026-06-12T11:00:00Z,19.00,81.00
2026-06-12T11:01:00Z,22.00,81.00
2026-06-12T11:05:00Z,22.00,80.00
2026-06-12T11:07:00Z,22.00,80.00
2026-06-12T11:09:00Z,22.00,80.00
2026-06-12T11:10:00Z,22.00,80.00
2026-06-12T11:14:00Z,22.00,80.00
2026-06-12T11:16:00Z,22.00,80.00
2026-06-12T11:17:00Z,22.00,80.00
2026-06-12T11:19:00Z,22.00,80.00
2026-06-12T11:21:00Z,22.00,80.00
2026-06-12T11:25:00Z,21.00,80.00
2026-06-12T11:28:00Z,21.00,80.00
2026-06-12T11:30:00Z,21.00,81.00
2026-06-12T11:32:00Z,21.00,81.00
2026-06-12T11:33:00Z,21.00,81.00
2026-06-12T11:34:00Z,21.00,81.00
2026-06-12T11:38:00Z,21.00,81.00
2026-06-12T11:40:00Z,21.00,81.00
2026-06-12T11:41:00Z,21.00,81.00
2026-06-12T11:43:00Z,19.00,81.00
2026-06-12T11:44:00Z,21.00,81.00
2026-06-12T11:45:00Z,21.00,81.00
2026-06-12T11:48:00Z,21.00,81.00
2026-06-12T11:50:00Z,21.00,81.00
2026-06-12T11:51:00Z,21.00,81.00
2026-06-12T11:52:00Z,21.00,81.00
2026-06-12T11:53:00Z,21.00,81.00
2026-06-12T11:54:00Z,21.00,81.00
2026-06-12T11:55:00Z,21.00,81.00
2026-06-12T11:56:00Z,21.00,80.00
2026-06-12T11:57:00Z,21.00,80.00
2026-06-12T11:58:00Z,21.00,79.95
2026-06-12T11:59:00Z,21.00,79.42
2026-06-12T12:01:00Z,21.00,80.00
2026-06-12T12:02:00Z,22.00,80.00
2026-06-12T12:08:00Z,22.00,81.00
2026-06-12T12:09:00Z,22.00,79.00
2026-06-12T12:10:00Z,21.00,80.00
2026-06-12T12:11:00Z,22.00,80.00
2026-06-12T12:12:00Z,22.00,80.00
2026-06-12T12:14:00Z,22.00,80.00
2026-06-12T12:15:00Z,22.00,80.00
2026-06-12T12:16:00Z,22.00,80.00
2026-06-12T12:18:00Z,22.00,80.00
2026-06-12T12:19:00Z,22.00,80.00
2026-06-12T12:20:00Z,22.00,80.00
2026-06-12T12:21:00Z,22.00,80.00
2026-06-12T12:23:00Z,19.77,80.00
2026-06-12T12:24:00Z,21.00,80.00
2026-06-12T12:25:00Z,22.00,80.00
2026-06-12T12:27:00Z,22.00,78.02
2026-06-12T12:29:00Z,22.00,80.00
2026-06-12T12:30:00Z,22.00,80.00
2026-06-12T12:31:00Z,22.00,80.00
2026-06-12T12:32:00Z,21.00,80.00
2026-06-12T12:34:00Z,22.00,80.00
2026-06-12T12:35:00Z,22.00,79.29
2026-06-12T12:36:00Z,22.00,79.29
2026-06-12T12:37:00Z,22.00,80.55
2026-06-12T12:38:00Z,22.00,81.00
2026-06-12T12:39:00Z,22.00,81.00
2026-06-12T12:40:00Z,22.00,81.00
2026-06-12T12:42:00Z,22.00,80.00
2026-06-12T12:43:00Z,22.00,80.00
2026-06-12T12:44:00Z,22.00,80.00
2026-06-12T12:45:00Z,22.00,80.00
2026-06-12T12:46:00Z,21.15,80.00
2026-06-12T12:47:00Z,22.00,80.00
2026-06-12T12:49:00Z,22.00,80.00
2026-06-12T12:50:00Z,22.00,80.00
2026-06-12T12:51:00Z,22.00,80.00
2026-06-12T12:52:00Z,21.21,78.00
2026-06-12T12:53:00Z,21.21,81.00
2026-06-12T12:54:00Z,21.00,81.00
2026-06-12T12:55:00Z,21.00,81.00
2026-06-12T12:56:00Z,21.00,81.01
2026-06-12T12:58:00Z,21.00,81.00
2026-06-12T12:59:00Z,21.00,81.00
2026-06-12T13:00:00Z,21.00,80.96
2026-06-12T13:01:00Z,21.00,81.00
2026-06-12T13:02:00Z,21.63,81.00
2026-06-12T13:03:00Z,21.96,80.00
2026-06-12T13:04:00Z,21.23,80.00
2026-06-12T13:05:00Z,21.87,80.00
2026-06-12T13:06:00Z,21.00,79.14
2026-06-12T13:07:00Z,24.18,77.81
2026-06-12T13:08:00Z,25.00,76.00
2026-06-12T13:09:00Z,24.19,75.93
2026-06-12T13:10:00Z,27.35,74.20
2026-06-12T13:11:00Z,25.83,75.76
2026-06-12T13:12:00Z,24.61,76.24
2026-06-12T13:13:00Z,22.39,79.11
2026-06-12T13:14:00Z,17.06,82.99
2026-06-12T13:15:00Z,13.63,86.99
2026-06-12T13:16:00Z,12.83,88.19
2026-06-12T13:17:00Z,13.20,87.18
2026-06-12T13:18:00Z,13.06,87.00
2026-06-12T13:19:00Z,11.58,88.04
2026-06-12T13:20:00Z,10.25,89.87
2026-06-12T13:21:00Z,9.03,91.96
2026-06-12T13:22:00Z,7.93,92.97
2026-06-12T13:23:00Z,7.15,92.99
2026-06-12T13:24:00Z,8.00,92.82
2026-06-12T13:25:00Z,7.28,93.00
2026-06-12T13:26:00Z,8.00,93.00
2026-06-12T13:27:00Z,7.77,93.86
2026-06-12T13:28:00Z,7.00,93.00
2026-06-12T13:29:00Z,7.00,93.10
2026-06-12T13:30:00Z,6.52,94.00
2026-06-12T13:31:00Z,5.89,94.63
2026-06-12T13:32:00Z,5.99,95.00
2026-06-12T13:33:00Z,6.00,95.00
2026-06-12T13:34:00Z,6.00,94.25
2026-06-12T13:35:00Z,5.23,95.42
2026-06-12T13:36:00Z,4.60,95.48
2026-06-12T13:37:00Z,7.00,93.57
2026-06-12T13:38:00Z,6.28,94.87
2026-06-12T13:39:00Z,6.00,94.47
2026-06-12T13:40:00Z,6.06,94.00
2026-06-12T13:41:00Z,7.32,93.01
2026-06-12T13:42:00Z,7.87,93.40
2026-06-12T13:43:00Z,7.47,93.00
2026-06-12T13:44:00Z,8.05,92.35
2026-06-12T13:45:00Z,8.27,92.11
2026-06-12T13:46:00Z,7.51,93.02
2026-06-12T13:47:00Z,7.45,93.54
2026-06-12T13:48:00Z,6.16,94.00
2026-06-12T13:49:00Z,7.18,93.00
2026-06-12T13:50:00Z,6.81,93.60
2026-06-12T13:51:00Z,8.98,91.10
2026-06-12T13:52:00Z,8.89,92.50
2026-06-12T13:53:00Z,9.33,90.28
2026-06-12T13:54:00Z,10.58,89.50
2026-06-12T13:55:00Z,13.85,88.27
2026-06-12T13:56:00Z,9.72,90.01
2026-06-12T13:57:00Z,7.08,93.00
2026-06-12T13:58:00Z,7.01,93.23
2026-06-12T13:59:00Z,3.98,96.18
2026-06-12T14:00:00Z,3.11,97.95
2026-06-12T14:01:00Z,2.00,98.85
2026-06-12T14:02:00Z,1.99,98.01
2026-06-12T14:03:00Z,1.93,97.97
2026-06-12T14:04:00Z,2.91,97.25
2026-06-12T14:05:00Z,1.37,99.00
2026-06-12T14:06:00Z,1.38,98.57
2026-06-12T14:07:00Z,1.74,98.97
2026-06-12T14:08:00Z,1.53,99.00
2026-06-12T14:09:00Z,1.60,98.10
2026-06-12T14:10:00Z,2.33,98.14
2026-06-12T14:11:00Z,1.94,98.82
2026-06-12T14:12:00Z,3.45,97.57
2026-06-12T14:13:00Z,2.58,97.40
2026-06-12T14:14:00Z,2.94,98.39
2026-06-12T14:15:00Z,1.08,99.00
2026-06-12T14:16:00Z,1.00,99.00
2026-06-12T14:20:00Z,1.00,99.00
2026-06-12T14:21:00Z,1.00,99.00
