# event_ticker=KXATPMATCH-26APR03MOLNAV
# final_score=3-6 6-2 6-3
# score_resolution=6-3 2-6 3-6
# match_winner=Mariano Navone
# fav_player=Alex Molcan
# dog_player=Mariano Navone
# kalshi_date=2026-04-03
timestamp,Alex Molcan,Mariano Navone
2026-04-03T09:58:00Z,30.00,71.00
2026-04-03T10:00:00Z,30.00,71.00
2026-04-03T10:01:00Z,30.00,70.00
2026-04-03T10:03:00Z,30.00,70.00
2026-04-03T10:14:00Z,30.00,71.00
2026-04-03T10:17:00Z,30.00,71.00
2026-04-03T10:21:00Z,30.00,71.00
2026-04-03T10:27:00Z,30.00,71.00
2026-04-03T10:32:00Z,30.00,72.00
2026-04-03T10:35:00Z,30.00,72.00
2026-04-03T10:38:00Z,30.00,72.00
2026-04-03T10:42:00Z,30.00,72.00
2026-04-03T10:44:00Z,30.00,72.00
2026-04-03T10:45:00Z,30.00,73.00
2026-04-03T11:02:00Z,30.00,73.00
2026-04-03T11:04:00Z,30.00,73.00
2026-04-03T11:06:00Z,30.63,71.00
2026-04-03T11:07:00Z,29.00,71.00
2026-04-03T11:12:00Z,29.00,71.00
2026-04-03T11:13:00Z,29.00,71.00
2026-04-03T11:14:00Z,29.00,71.00
2026-04-03T11:15:00Z,31.00,71.00
2026-04-03T11:21:00Z,31.00,71.00
2026-04-03T11:33:00Z,31.00,71.00
2026-04-03T11:35:00Z,31.00,71.00
2026-04-03T11:43:00Z,31.00,71.00
2026-04-03T11:47:00Z,31.00,71.00
2026-04-03T11:53:00Z,31.00,71.00
2026-04-03T11:55:00Z,31.00,71.00
2026-04-03T11:56:00Z,31.00,71.00
2026-04-03T11:59:00Z,31.00,71.00
2026-04-03T12:04:00Z,31.00,71.00
2026-04-03T12:07:00Z,31.00,71.00
2026-04-03T12:08:00Z,31.00,71.00
2026-04-03T12:09:00Z,31.00,71.00
2026-04-03T12:10:00Z,32.00,71.00
2026-04-03T12:12:00Z,32.00,71.00
2026-04-03T12:15:00Z,32.00,71.00
2026-04-03T12:16:00Z,32.00,71.00
2026-04-03T12:18:00Z,32.00,71.00
2026-04-03T12:21:00Z,32.00,71.00
2026-04-03T12:23:00Z,32.00,71.00
2026-04-03T12:29:00Z,32.00,71.00
2026-04-03T12:30:00Z,32.00,71.00
2026-04-03T12:32:00Z,32.00,71.00
2026-04-03T12:33:00Z,32.00,71.00
2026-04-03T12:34:00Z,32.00,71.00
2026-04-03T12:35:00Z,29.00,71.00
2026-04-03T12:36:00Z,31.00,71.00
2026-04-03T12:37:00Z,31.00,70.99
2026-04-03T12:40:00Z,31.00,70.83
2026-04-03T12:41:00Z,31.00,72.00
2026-04-03T12:42:00Z,31.00,72.00
2026-04-03T12:43:00Z,31.00,72.00
2026-04-03T12:45:00Z,31.00,72.00
2026-04-03T12:46:00Z,31.00,72.00
2026-04-03T12:47:00Z,31.00,72.00
2026-04-03T12:49:00Z,31.00,72.00
2026-04-03T12:51:00Z,31.00,72.00
2026-04-03T12:54:00Z,31.00,72.00
2026-04-03T12:55:00Z,31.00,72.00
2026-04-03T12:56:00Z,30.00,72.00
2026-04-03T12:57:00Z,30.00,72.00
2026-04-03T12:58:00Z,30.00,72.00
2026-04-03T12:59:00Z,30.00,72.00
2026-04-03T13:00:00Z,30.00,72.00
2026-04-03T13:02:00Z,30.00,72.00
2026-04-03T13:03:00Z,29.00,72.00
2026-04-03T13:04:00Z,30.00,72.00
2026-04-03T13:07:00Z,30.00,72.00
2026-04-03T13:08:00Z,30.00,72.00
2026-04-03T13:10:00Z,30.00,72.00
2026-04-03T13:11:00Z,30.00,72.76
2026-04-03T13:12:00Z,27.20,72.40
2026-04-03T13:13:00Z,27.00,72.40
2026-04-03T13:14:00Z,29.00,72.40
2026-04-03T13:15:00Z,29.00,71.00
2026-04-03T13:16:00Z,29.00,72.00
2026-04-03T13:18:00Z,29.00,72.00
2026-04-03T13:19:00Z,30.00,72.00
2026-04-03T13:20:00Z,29.95,72.00
2026-04-03T13:21:00Z,30.00,70.15
2026-04-03T13:22:00Z,31.12,71.03
2026-04-03T13:23:00Z,30.80,71.94
2026-04-03T13:24:00Z,31.00,71.95
2026-04-03T13:25:00Z,31.00,72.00
2026-04-03T13:26:00Z,30.33,69.00
2026-04-03T13:27:00Z,34.70,65.58
2026-04-03T13:28:00Z,35.90,67.72
2026-04-03T13:29:00Z,35.23,66.97
2026-04-03T13:30:00Z,32.57,69.13
2026-04-03T13:31:00Z,37.70,65.58
2026-04-03T13:32:00Z,42.36,57.36
2026-04-03T13:33:00Z,46.15,54.22
2026-04-03T13:34:00Z,43.43,57.37
2026-04-03T13:35:00Z,34.30,65.02
2026-04-03T13:36:00Z,32.71,69.00
2026-04-03T13:37:00Z,32.34,69.27
2026-04-03T13:38:00Z,30.14,72.22
2026-04-03T13:39:00Z,30.27,73.22
2026-04-03T13:40:00Z,26.86,74.27
2026-04-03T13:41:00Z,24.44,75.61
2026-04-03T13:42:00Z,23.84,77.20
2026-04-03T13:43:00Z,24.29,78.11
2026-04-03T13:44:00Z,22.34,77.86
2026-04-03T13:45:00Z,27.35,75.02
2026-04-03T13:46:00Z,28.40,71.56
2026-04-03T13:47:00Z,28.41,72.83
2026-04-03T13:48:00Z,28.06,75.01
2026-04-03T13:49:00Z,31.47,69.76
2026-04-03T13:50:00Z,37.72,64.47
2026-04-03T13:51:00Z,43.37,62.42
2026-04-03T13:52:00Z,47.83,53.90
2026-04-03T13:53:00Z,51.90,48.46
2026-04-03T13:54:00Z,52.73,47.39
2026-04-03T13:55:00Z,54.75,47.03
2026-04-03T13:56:00Z,52.97,48.72
2026-04-03T13:57:00Z,50.52,49.74
2026-04-03T13:58:00Z,47.58,52.21
2026-04-03T13:59:00Z,47.23,55.83
2026-04-03T14:00:00Z,53.46,49.37
2026-04-03T14:01:00Z,56.56,44.80
2026-04-03T14:02:00Z,58.03,42.72
2026-04-03T14:03:00Z,57.51,43.02
2026-04-03T14:04:00Z,56.64,43.94
2026-04-03T14:05:00Z,55.87,44.17
2026-04-03T14:06:00Z,56.12,45.87
2026-04-03T14:07:00Z,56.46,47.60
2026-04-03T14:08:00Z,51.98,50.25
2026-04-03T14:09:00Z,53.69,47.87
2026-04-03T14:10:00Z,51.63,52.94
2026-04-03T14:11:00Z,49.10,53.97
2026-04-03T14:12:00Z,48.71,52.85
2026-04-03T14:13:00Z,47.11,54.44
2026-04-03T14:14:00Z,40.08,60.76
2026-04-03T14:15:00Z,41.55,59.30
2026-04-03T14:16:00Z,42.33,58.35
2026-04-03T14:17:00Z,41.11,60.79
2026-04-03T14:18:00Z,35.70,63.97
2026-04-03T14:19:00Z,34.96,63.06
2026-04-03T14:20:00Z,36.12,64.33
2026-04-03T14:21:00Z,35.85,64.64
2026-04-03T14:22:00Z,31.70,68.50
2026-04-03T14:23:00Z,30.92,70.96
2026-04-03T14:24:00Z,28.36,72.32
2026-04-03T14:25:00Z,26.16,73.62
2026-04-03T14:26:00Z,26.78,74.00
2026-04-03T14:27:00Z,25.94,74.35
2026-04-03T14:28:00Z,25.46,74.81
2026-04-03T14:29:00Z,25.33,73.62
2026-04-03T14:30:00Z,26.73,73.91
2026-04-03T14:31:00Z,27.24,74.52
2026-04-03T14:32:00Z,26.42,74.88
2026-04-03T14:33:00Z,25.81,74.95
2026-04-03T14:34:00Z,27.93,74.41
2026-04-03T14:35:00Z,27.06,73.36
2026-04-03T14:36:00Z,29.31,70.56
2026-04-03T14:37:00Z,32.93,67.65
2026-04-03T14:38:00Z,32.38,67.66
2026-04-03T14:39:00Z,35.43,67.47
2026-04-03T14:40:00Z,28.94,71.20
2026-04-03T14:41:00Z,26.58,73.50
2026-04-03T14:42:00Z,28.24,70.54
2026-04-03T14:43:00Z,29.32,71.64
2026-04-03T14:44:00Z,31.94,70.29
2026-04-03T14:45:00Z,35.60,66.81
2026-04-03T14:46:00Z,38.45,61.29
2026-04-03T14:47:00Z,35.66,65.70
2026-04-03T14:48:00Z,38.51,61.13
2026-04-03T14:49:00Z,46.92,51.36
2026-04-03T14:50:00Z,51.13,51.01
2026-04-03T14:51:00Z,55.87,43.13
2026-04-03T14:52:00Z,55.51,47.37
2026-04-03T14:53:00Z,51.07,51.53
2026-04-03T14:54:00Z,68.34,45.94
2026-04-03T14:55:00Z,48.36,51.98
2026-04-03T14:56:00Z,49.34,49.48
2026-04-03T14:57:00Z,53.58,49.26
2026-04-03T14:58:00Z,58.45,41.29
2026-04-03T14:59:00Z,64.62,36.41
2026-04-03T15:00:00Z,64.35,36.86
2026-04-03T15:01:00Z,66.85,33.49
2026-04-03T15:02:00Z,63.86,37.21
2026-04-03T15:03:00Z,70.48,31.57
2026-04-03T15:04:00Z,60.77,42.68
2026-04-03T15:05:00Z,52.09,47.69
2026-04-03T15:06:00Z,51.83,48.99
2026-04-03T15:07:00Z,50.36,53.77
2026-04-03T15:08:00Z,53.52,49.27
2026-04-03T15:09:00Z,40.85,61.64
2026-04-03T15:10:00Z,42.57,58.31
2026-04-03T15:11:00Z,50.93,48.52
2026-04-03T15:12:00Z,45.44,54.10
2026-04-03T15:13:00Z,53.47,47.18
2026-04-03T15:14:00Z,57.64,47.18
2026-04-03T15:15:00Z,58.46,43.10
2026-04-03T15:16:00Z,66.62,34.07
2026-04-03T15:17:00Z,62.94,38.59
2026-04-03T15:18:00Z,57.66,42.81
2026-04-03T15:19:00Z,56.41,43.84
2026-04-03T15:20:00Z,55.72,43.79
2026-04-03T15:21:00Z,49.08,50.35
2026-04-03T15:22:00Z,51.37,52.30
2026-04-03T15:23:00Z,39.42,61.76
2026-04-03T15:24:00Z,30.78,68.71
2026-04-03T15:25:00Z,27.18,73.99
2026-04-03T15:26:00Z,23.58,74.84
2026-04-03T15:27:00Z,25.10,75.20
2026-04-03T15:28:00Z,21.73,78.28
2026-04-03T15:29:00Z,22.34,77.86
2026-04-03T15:30:00Z,18.56,82.45
2026-04-03T15:31:00Z,11.73,88.39
2026-04-03T15:32:00Z,5.75,94.01
2026-04-03T15:33:00Z,6.18,95.86
2026-04-03T15:34:00Z,9.19,89.84
2026-04-03T15:35:00Z,9.39,91.72
2026-04-03T15:36:00Z,5.91,94.19
2026-04-03T15:37:00Z,9.62,88.66
2026-04-03T15:38:00Z,10.26,88.60
2026-04-03T15:39:00Z,12.30,89.15
2026-04-03T15:40:00Z,7.30,94.04
2026-04-03T15:41:00Z,12.48,86.60
2026-04-03T15:42:00Z,9.13,91.88
2026-04-03T15:43:00Z,3.10,97.31
2026-04-03T15:44:00Z,1.01,98.98
2026-04-03T15:45:00Z,1.00,99.00
2026-04-03T15:46:00Z,1.00,99.00
2026-04-03T15:47:00Z,1.00,99.00
