# event_ticker=KXATPMATCH-25NOV06DJOBOR
# final_score=7-6(1) 6-4
# score_resolution=7-6 6-4
# match_winner=Novak Djokovic
# fav_player=Novak Djokovic
# dog_player=Nuno Borges
# kalshi_date=2025-11-06
timestamp,Novak Djokovic,Nuno Borges
2025-11-06T06:38:00Z,86.00,16.00
2025-11-06T06:39:00Z,86.00,16.00
2025-11-06T06:40:00Z,86.00,16.00
2025-11-06T06:42:00Z,86.00,16.00
2025-11-06T06:44:00Z,86.00,16.00
2025-11-06T06:46:00Z,86.00,16.00
2025-11-06T06:47:00Z,86.00,16.00
2025-11-06T06:48:00Z,86.00,16.00
2025-11-06T06:50:00Z,86.00,16.00
2025-11-06T06:51:00Z,85.00,16.00
2025-11-06T06:53:00Z,85.00,16.00
2025-11-06T06:56:00Z,85.00,16.00
2025-11-06T06:58:00Z,85.00,16.00
2025-11-06T06:59:00Z,85.00,16.00
2025-11-06T07:00:00Z,85.00,16.00
2025-11-06T07:03:00Z,85.00,16.00
2025-11-06T07:05:00Z,85.00,16.00
2025-11-06T07:09:00Z,85.00,16.00
2025-11-06T07:11:00Z,85.00,16.00
2025-11-06T07:13:00Z,85.00,16.00
2025-11-06T07:18:00Z,85.00,16.00
2025-11-06T07:21:00Z,85.00,16.00
2025-11-06T07:27:00Z,85.00,16.00
2025-11-06T07:29:00Z,85.00,16.00
2025-11-06T07:33:00Z,85.00,16.00
2025-11-06T07:36:00Z,85.56,16.00
2025-11-06T07:43:00Z,85.56,16.00
2025-11-06T07:48:00Z,85.56,16.00
2025-11-06T07:49:00Z,85.56,16.00
2025-11-06T08:03:00Z,85.00,16.00
2025-11-06T08:05:00Z,85.00,16.00
2025-11-06T10:01:00Z,85.00,16.00
2025-11-06T10:06:00Z,85.00,16.00
2025-11-06T10:08:00Z,85.00,16.00
2025-11-06T10:09:00Z,85.00,16.00
2025-11-06T10:12:00Z,85.00,16.00
2025-11-06T10:13:00Z,85.00,16.00
2025-11-06T10:15:00Z,85.00,16.00
2025-11-06T10:17:00Z,85.00,16.00
2025-11-06T10:26:00Z,85.00,16.00
2025-11-06T10:30:00Z,85.00,16.00
2025-11-06T10:50:00Z,85.00,16.00
2025-11-06T10:51:00Z,85.00,16.00
2025-11-06T10:55:00Z,85.00,16.00
2025-11-06T10:56:00Z,85.35,16.00
2025-11-06T10:59:00Z,85.35,16.00
2025-11-06T11:08:00Z,86.00,16.00
2025-11-06T11:17:00Z,86.00,16.00
2025-11-06T11:18:00Z,86.00,16.00
2025-11-06T11:30:00Z,86.00,16.00
2025-11-06T11:44:00Z,86.00,16.00
2025-11-06T11:48:00Z,86.00,16.00
2025-11-06T11:54:00Z,86.00,15.99
2025-11-06T11:56:00Z,85.00,15.99
2025-11-06T12:01:00Z,85.00,15.99
2025-11-06T12:04:00Z,85.00,15.99
2025-11-06T12:07:00Z,85.00,16.00
2025-11-06T12:08:00Z,85.00,16.00
2025-11-06T12:10:00Z,85.00,16.00
2025-11-06T12:12:00Z,85.00,16.00
2025-11-06T12:16:00Z,85.00,16.00
2025-11-06T12:17:00Z,85.00,16.00
2025-11-06T12:18:00Z,85.00,16.00
2025-11-06T12:23:00Z,85.00,16.00
2025-11-06T12:25:00Z,85.00,16.00
2025-11-06T12:26:00Z,85.00,16.00
2025-11-06T12:37:00Z,85.00,16.00
2025-11-06T12:41:00Z,85.00,16.00
2025-11-06T12:43:00Z,85.00,16.00
2025-11-06T12:44:00Z,85.00,16.00
2025-11-06T12:46:00Z,85.00,16.00
2025-11-06T12:49:00Z,85.00,16.00
2025-11-06T12:57:00Z,85.00,16.00
2025-11-06T12:58:00Z,85.00,16.00
2025-11-06T13:00:00Z,85.00,16.00
2025-11-06T13:07:00Z,85.00,16.00
2025-11-06T13:10:00Z,85.00,16.00
2025-11-06T13:11:00Z,85.00,16.00
2025-11-06T13:13:00Z,85.00,16.00
2025-11-06T13:16:00Z,85.00,16.00
2025-11-06T13:17:00Z,85.00,16.00
2025-11-06T13:19:00Z,85.00,16.00
2025-11-06T13:20:00Z,85.00,16.00
2025-11-06T13:33:00Z,85.00,16.00
2025-11-06T13:38:00Z,85.00,16.00
2025-11-06T13:41:00Z,85.00,16.00
2025-11-06T13:44:00Z,85.00,16.00
2025-11-06T13:51:00Z,85.00,16.00
2025-11-06T13:55:00Z,85.00,16.00
2025-11-06T13:57:00Z,85.00,16.00
2025-11-06T13:59:00Z,85.00,16.00
2025-11-06T14:00:00Z,85.00,16.00
2025-11-06T14:02:00Z,85.00,16.00
2025-11-06T14:03:00Z,85.00,16.00
2025-11-06T14:05:00Z,85.00,16.00
2025-11-06T14:06:00Z,85.00,16.00
2025-11-06T14:07:00Z,85.00,16.00
2025-11-06T14:11:00Z,85.00,16.00
2025-11-06T14:12:00Z,85.00,16.00
2025-11-06T14:14:00Z,85.00,16.00
2025-11-06T14:15:00Z,85.00,16.00
2025-11-06T14:17:00Z,85.00,16.00
2025-11-06T14:18:00Z,85.00,16.00
2025-11-06T14:19:00Z,85.00,16.00
2025-11-06T14:25:00Z,85.00,16.00
2025-11-06T14:28:00Z,85.00,16.00
2025-11-06T14:29:00Z,85.00,16.00
2025-11-06T14:30:00Z,85.00,16.00
2025-11-06T14:35:00Z,85.00,16.00
2025-11-06T14:36:00Z,85.00,16.00
2025-11-06T14:40:00Z,85.00,16.00
2025-11-06T14:45:00Z,85.00,16.00
2025-11-06T14:47:00Z,85.00,16.00
2025-11-06T14:49:00Z,85.00,16.00
2025-11-06T14:54:00Z,85.00,16.00
2025-11-06T14:55:00Z,85.00,16.00
2025-11-06T14:56:00Z,85.00,16.00
2025-11-06T14:57:00Z,85.00,16.00
2025-11-06T14:58:00Z,85.00,16.00
2025-11-06T15:00:00Z,85.00,16.00
2025-11-06T15:03:00Z,85.00,16.00
2025-11-06T15:04:00Z,85.00,16.00
2025-11-06T15:05:00Z,85.00,16.00
2025-11-06T15:06:00Z,85.00,16.00
2025-11-06T15:07:00Z,85.00,16.00
2025-11-06T15:08:00Z,85.00,16.00
2025-11-06T15:09:00Z,85.00,16.00
2025-11-06T15:12:00Z,84.00,16.00
2025-11-06T15:15:00Z,84.00,16.00
2025-11-06T15:17:00Z,85.00,16.00
2025-11-06T15:20:00Z,85.00,16.00
2025-11-06T15:21:00Z,85.00,16.00
2025-11-06T15:22:00Z,85.00,16.00
2025-11-06T15:23:00Z,85.00,16.00
2025-11-06T15:25:00Z,85.00,16.00
2025-11-06T15:26:00Z,85.00,16.00
2025-11-06T15:27:00Z,85.00,16.00
2025-11-06T15:28:00Z,85.00,16.00
2025-11-06T15:30:00Z,85.00,16.00
2025-11-06T15:31:00Z,85.00,16.00
2025-11-06T15:32:00Z,85.00,16.00
2025-11-06T15:33:00Z,85.00,16.00
2025-11-06T15:34:00Z,85.00,16.00
2025-11-06T15:35:00Z,85.00,16.00
2025-11-06T15:36:00Z,85.00,16.00
2025-11-06T15:37:00Z,84.99,16.00
2025-11-06T15:38:00Z,85.00,16.76
2025-11-06T15:39:00Z,84.16,18.31
2025-11-06T15:40:00Z,84.00,19.00
2025-11-06T15:41:00Z,84.00,19.00
2025-11-06T15:42:00Z,84.00,19.00
2025-11-06T15:43:00Z,84.00,18.00
2025-11-06T15:46:00Z,84.00,18.00
2025-11-06T15:47:00Z,84.00,18.00
2025-11-06T15:48:00Z,83.20,18.00
2025-11-06T15:50:00Z,84.00,18.00
2025-11-06T15:51:00Z,84.00,18.00
2025-11-06T15:52:00Z,84.00,17.00
2025-11-06T15:53:00Z,83.50,17.73
2025-11-06T15:54:00Z,83.50,18.00
2025-11-06T15:55:00Z,83.90,18.00
2025-11-06T15:56:00Z,84.00,18.00
2025-11-06T15:57:00Z,84.00,18.00
2025-11-06T15:58:00Z,84.00,18.00
2025-11-06T15:59:00Z,84.00,18.00
2025-11-06T16:00:00Z,84.00,18.00
2025-11-06T16:01:00Z,84.00,17.97
2025-11-06T16:02:00Z,84.87,17.97
2025-11-06T16:03:00Z,84.00,18.00
2025-11-06T16:04:00Z,84.16,18.00
2025-11-06T16:05:00Z,85.00,18.00
2025-11-06T16:06:00Z,85.00,18.00
2025-11-06T16:07:00Z,85.26,17.99
2025-11-06T16:08:00Z,86.00,17.73
2025-11-06T16:09:00Z,86.00,19.00
2025-11-06T16:10:00Z,85.00,19.00
2025-11-06T16:11:00Z,83.56,17.96
2025-11-06T16:12:00Z,83.12,18.00
2025-11-06T16:13:00Z,83.13,16.54
2025-11-06T16:14:00Z,82.66,18.20
2025-11-06T16:15:00Z,85.00,16.37
2025-11-06T16:16:00Z,85.00,16.01
2025-11-06T16:17:00Z,85.57,15.86
2025-11-06T16:18:00Z,85.36,15.73
2025-11-06T16:19:00Z,87.00,14.25
2025-11-06T16:20:00Z,87.03,14.28
2025-11-06T16:21:00Z,84.86,15.87
2025-11-06T16:22:00Z,83.42,16.99
2025-11-06T16:23:00Z,85.00,16.00
2025-11-06T16:24:00Z,85.82,14.34
2025-11-06T16:25:00Z,86.00,15.00
2025-11-06T16:26:00Z,86.00,15.00
2025-11-06T16:27:00Z,89.30,11.67
2025-11-06T16:28:00Z,86.00,15.81
2025-11-06T16:29:00Z,85.64,15.13
2025-11-06T16:30:00Z,85.47,15.17
2025-11-06T16:31:00Z,87.00,14.11
2025-11-06T16:32:00Z,87.00,13.88
2025-11-06T16:33:00Z,87.00,14.00
2025-11-06T16:34:00Z,88.00,12.69
2025-11-06T16:35:00Z,87.74,13.12
2025-11-06T16:36:00Z,87.74,14.10
2025-11-06T16:37:00Z,86.00,15.91
2025-11-06T16:38:00Z,86.00,14.80
2025-11-06T16:39:00Z,87.00,13.42
2025-11-06T16:40:00Z,87.00,13.00
2025-11-06T16:41:00Z,88.00,13.95
2025-11-06T16:42:00Z,86.24,14.16
2025-11-06T16:43:00Z,89.96,11.32
2025-11-06T16:44:00Z,89.96,13.85
2025-11-06T16:45:00Z,88.06,10.04
2025-11-06T16:46:00Z,90.43,10.31
2025-11-06T16:47:00Z,89.00,11.75
2025-11-06T16:48:00Z,88.57,12.69
2025-11-06T16:49:00Z,87.00,14.56
2025-11-06T16:50:00Z,86.99,13.91
2025-11-06T16:51:00Z,87.00,14.63
2025-11-06T16:52:00Z,84.64,17.03
2025-11-06T16:53:00Z,76.59,22.37
2025-11-06T16:54:00Z,72.05,29.27
2025-11-06T16:55:00Z,75.70,26.52
2025-11-06T16:56:00Z,82.35,18.43
2025-11-06T16:57:00Z,83.74,16.31
2025-11-06T16:58:00Z,85.00,16.21
2025-11-06T16:59:00Z,85.05,15.77
2025-11-06T17:00:00Z,85.00,15.48
2025-11-06T17:01:00Z,84.00,17.14
2025-11-06T17:02:00Z,83.16,18.64
2025-11-06T17:03:00Z,82.00,20.10
2025-11-06T17:04:00Z,82.72,16.55
2025-11-06T17:05:00Z,85.00,16.04
2025-11-06T17:06:00Z,83.42,16.30
2025-11-06T17:07:00Z,83.96,18.22
2025-11-06T17:08:00Z,81.09,20.14
2025-11-06T17:09:00Z,82.36,19.92
2025-11-06T17:10:00Z,83.81,15.43
2025-11-06T17:11:00Z,90.81,10.20
2025-11-06T17:12:00Z,93.74,7.30
2025-11-06T17:13:00Z,93.64,6.32
2025-11-06T17:14:00Z,94.00,7.27
2025-11-06T17:15:00Z,94.00,7.19
2025-11-06T17:16:00Z,91.97,7.84
2025-11-06T17:17:00Z,95.20,6.68
2025-11-06T17:18:00Z,92.57,8.38
2025-11-06T17:19:00Z,91.30,9.56
2025-11-06T17:20:00Z,91.00,9.49
2025-11-06T17:21:00Z,92.06,8.49
2025-11-06T17:22:00Z,92.00,8.19
2025-11-06T17:23:00Z,93.33,8.32
2025-11-06T17:24:00Z,93.00,9.08
2025-11-06T17:25:00Z,90.00,10.71
2025-11-06T17:26:00Z,90.00,11.00
2025-11-06T17:27:00Z,90.00,10.11
2025-11-06T17:28:00Z,90.00,11.19
2025-11-06T17:29:00Z,87.56,13.67
2025-11-06T17:30:00Z,87.55,13.45
2025-11-06T17:31:00Z,89.51,11.88
2025-11-06T17:32:00Z,88.60,12.13
2025-11-06T17:33:00Z,84.73,15.48
2025-11-06T17:34:00Z,83.00,16.71
2025-11-06T17:35:00Z,84.00,18.00
2025-11-06T17:36:00Z,84.06,18.09
2025-11-06T17:37:00Z,84.21,14.71
2025-11-06T17:38:00Z,89.42,10.76
2025-11-06T17:39:00Z,89.82,10.95
2025-11-06T17:40:00Z,89.28,10.25
2025-11-06T17:41:00Z,90.13,11.99
2025-11-06T17:42:00Z,94.02,7.81
2025-11-06T17:43:00Z,94.54,6.13
2025-11-06T17:44:00Z,98.58,4.43
2025-11-06T17:45:00Z,98.08,2.61
2025-11-06T17:46:00Z,98.73,2.69
2025-11-06T17:47:00Z,96.98,3.83
2025-11-06T17:48:00Z,98.99,1.67
2025-11-06T17:49:00Z,98.89,1.65
2025-11-06T17:50:00Z,98.19,2.74
2025-11-06T17:51:00Z,97.18,3.80
2025-11-06T17:52:00Z,98.85,1.62
2025-11-06T17:53:00Z,99.00,1.03
2025-11-06T17:54:00Z,99.00,1.00
2025-11-06T17:56:00Z,99.00,1.00
