# event_ticker=KXATPCHALLENGERMATCH-26FEB28DODSCH
# final_score=7-6(4) 6-4
# score_resolution=7-6 6-4
# match_winner=Joel Schwaerzler
# fav_player=Joel Schwaerzler
# dog_player=Matej Dodig
# kalshi_date=2026-02-28
timestamp,Joel Schwaerzler,Matej Dodig
2026-02-28T04:35:00Z,51.00,52.00
2026-02-28T05:12:00Z,50.00,55.00
2026-02-28T05:28:00Z,51.00,55.00
2026-02-28T05:41:00Z,50.00,55.74
2026-02-28T05:50:00Z,50.00,56.00
2026-02-28T05:59:00Z,50.00,56.00
2026-02-28T06:03:00Z,51.00,56.00
2026-02-28T06:09:00Z,51.00,55.00
2026-02-28T06:18:00Z,51.00,55.00
2026-02-28T06:21:00Z,51.00,55.00
2026-02-28T06:58:00Z,51.00,56.00
2026-02-28T06:59:00Z,51.00,56.00
2026-02-28T07:03:00Z,51.00,56.00
2026-02-28T07:05:00Z,51.00,56.11
2026-02-28T07:14:00Z,51.00,56.11
2026-02-28T07:15:00Z,51.00,56.00
2026-02-28T07:18:00Z,51.00,56.00
2026-02-28T07:19:00Z,51.00,56.00
2026-02-28T07:34:00Z,51.00,56.00
2026-02-28T07:43:00Z,51.00,56.00
2026-02-28T07:48:00Z,51.00,56.00
2026-02-28T08:04:00Z,51.00,57.00
2026-02-28T08:06:00Z,51.00,57.00
2026-02-28T08:19:00Z,51.00,57.00
2026-02-28T08:31:00Z,51.00,56.00
2026-02-28T08:45:00Z,50.00,56.00
2026-02-28T08:50:00Z,48.00,56.00
2026-02-28T09:36:00Z,48.00,53.00
2026-02-28T09:42:00Z,48.00,53.00
2026-02-28T10:04:00Z,48.00,57.00
2026-02-28T10:07:00Z,44.00,57.00
2026-02-28T10:13:00Z,44.00,57.00
2026-02-28T10:24:00Z,44.00,57.00
2026-02-28T10:42:00Z,44.00,57.00
2026-02-28T10:56:00Z,44.00,58.00
2026-02-28T11:36:00Z,42.00,58.00
2026-02-28T11:37:00Z,42.00,60.00
2026-02-28T12:08:00Z,42.00,60.00
2026-02-28T12:10:00Z,41.00,60.00
2026-02-28T12:23:00Z,41.00,60.00
2026-02-28T12:29:00Z,41.75,60.00
2026-02-28T12:31:00Z,42.03,60.00
2026-02-28T12:49:00Z,43.00,60.00
2026-02-28T12:51:00Z,43.00,60.00
2026-02-28T12:52:00Z,43.00,60.00
2026-02-28T13:07:00Z,43.00,59.00
2026-02-28T13:09:00Z,43.11,59.00
2026-02-28T13:14:00Z,44.00,59.00
2026-02-28T13:15:00Z,44.00,59.00
2026-02-28T13:16:00Z,44.00,59.00
2026-02-28T13:19:00Z,44.00,59.00
2026-02-28T13:20:00Z,44.00,59.00
2026-02-28T13:24:00Z,44.00,59.00
2026-02-28T13:31:00Z,44.00,59.00
2026-02-28T13:37:00Z,43.24,59.00
2026-02-28T13:44:00Z,44.00,59.00
2026-02-28T13:45:00Z,44.00,59.00
2026-02-28T13:54:00Z,44.00,59.00
2026-02-28T13:57:00Z,44.00,59.00
2026-02-28T14:07:00Z,44.00,59.00
2026-02-28T14:15:00Z,43.59,59.00
2026-02-28T14:17:00Z,44.00,59.00
2026-02-28T14:19:00Z,44.00,59.00
2026-02-28T14:22:00Z,44.00,59.00
2026-02-28T14:25:00Z,44.00,59.00
2026-02-28T14:34:00Z,44.00,59.10
2026-02-28T14:38:00Z,44.00,59.00
2026-02-28T14:40:00Z,44.00,60.00
2026-02-28T14:41:00Z,44.00,60.00
2026-02-28T14:42:00Z,44.00,60.00
2026-02-28T14:45:00Z,44.00,60.00
2026-02-28T14:48:00Z,44.00,60.00
2026-02-28T14:49:00Z,44.00,60.00
2026-02-28T14:50:00Z,44.00,60.00
2026-02-28T14:52:00Z,44.00,60.00
2026-02-28T14:55:00Z,44.00,57.71
2026-02-28T14:56:00Z,44.00,57.71
2026-02-28T14:57:00Z,44.00,59.00
2026-02-28T15:01:00Z,43.00,59.00
2026-02-28T15:05:00Z,43.00,59.00
2026-02-28T15:06:00Z,42.78,59.00
2026-02-28T15:09:00Z,42.78,59.00
2026-02-28T15:10:00Z,42.78,59.00
2026-02-28T15:11:00Z,42.78,60.00
2026-02-28T15:12:00Z,42.78,60.10
2026-02-28T15:13:00Z,43.00,60.10
2026-02-28T15:14:00Z,43.00,60.10
2026-02-28T15:15:00Z,43.00,59.00
2026-02-28T15:16:00Z,43.00,59.00
2026-02-28T15:17:00Z,43.00,59.00
2026-02-28T15:19:00Z,43.00,59.00
2026-02-28T15:20:00Z,43.00,59.00
2026-02-28T15:22:00Z,43.00,59.00
2026-02-28T15:24:00Z,43.26,59.00
2026-02-28T15:26:00Z,43.26,59.00
2026-02-28T15:27:00Z,43.26,59.00
2026-02-28T15:28:00Z,43.00,59.00
2026-02-28T15:29:00Z,43.00,59.00
2026-02-28T15:32:00Z,43.00,59.99
2026-02-28T15:33:00Z,43.00,59.99
2026-02-28T15:34:00Z,43.00,60.07
2026-02-28T15:35:00Z,43.09,60.00
2026-02-28T15:36:00Z,44.00,59.00
2026-02-28T15:37:00Z,44.00,59.01
2026-02-28T15:38:00Z,44.00,60.00
2026-02-28T15:39:00Z,44.00,60.00
2026-02-28T15:40:00Z,44.00,59.00
2026-02-28T15:41:00Z,44.00,59.00
2026-02-28T15:42:00Z,44.00,58.56
2026-02-28T15:43:00Z,44.00,58.71
2026-02-28T15:44:00Z,44.77,58.00
2026-02-28T15:45:00Z,44.46,58.00
2026-02-28T15:46:00Z,45.68,58.00
2026-02-28T15:47:00Z,46.66,58.00
2026-02-28T15:48:00Z,45.00,58.00
2026-02-28T15:49:00Z,46.08,58.00
2026-02-28T15:50:00Z,45.56,58.00
2026-02-28T15:51:00Z,45.98,58.00
2026-02-28T15:52:00Z,45.99,58.00
2026-02-28T15:53:00Z,45.68,58.00
2026-02-28T15:54:00Z,45.00,58.00
2026-02-28T15:55:00Z,45.00,58.00
2026-02-28T15:56:00Z,46.09,58.00
2026-02-28T15:57:00Z,44.49,58.00
2026-02-28T15:58:00Z,46.00,58.00
2026-02-28T15:59:00Z,45.14,57.73
2026-02-28T16:00:00Z,45.64,54.70
2026-02-28T16:01:00Z,46.00,57.00
2026-02-28T16:02:00Z,46.00,56.00
2026-02-28T16:03:00Z,47.03,57.14
2026-02-28T16:04:00Z,40.65,59.37
2026-02-28T16:05:00Z,41.40,65.44
2026-02-28T16:06:00Z,38.32,64.53
2026-02-28T16:07:00Z,43.24,58.99
2026-02-28T16:08:00Z,43.47,58.35
2026-02-28T16:09:00Z,44.05,57.09
2026-02-28T16:10:00Z,41.49,58.21
2026-02-28T16:11:00Z,41.05,61.03
2026-02-28T16:12:00Z,42.29,59.74
2026-02-28T16:13:00Z,43.88,58.98
2026-02-28T16:14:00Z,47.21,56.00
2026-02-28T16:15:00Z,47.86,54.24
2026-02-28T16:16:00Z,50.65,51.17
2026-02-28T16:17:00Z,50.01,51.64
2026-02-28T16:18:00Z,50.88,44.58
2026-02-28T16:19:00Z,53.96,46.65
2026-02-28T16:20:00Z,50.97,51.00
2026-02-28T16:21:00Z,46.95,54.46
2026-02-28T16:22:00Z,46.07,55.15
2026-02-28T16:23:00Z,50.77,50.25
2026-02-28T16:24:00Z,51.18,49.31
2026-02-28T16:25:00Z,50.02,52.00
2026-02-28T16:26:00Z,46.69,54.02
2026-02-28T16:27:00Z,46.26,53.94
2026-02-28T16:28:00Z,45.85,53.13
2026-02-28T16:29:00Z,44.69,56.46
2026-02-28T16:30:00Z,47.52,56.15
2026-02-28T16:31:00Z,48.98,51.00
2026-02-28T16:32:00Z,48.53,53.16
2026-02-28T16:33:00Z,46.19,55.93
2026-02-28T16:34:00Z,41.29,58.49
2026-02-28T16:35:00Z,40.41,62.31
2026-02-28T16:36:00Z,45.33,55.61
2026-02-28T16:37:00Z,46.11,53.71
2026-02-28T16:38:00Z,48.00,53.00
2026-02-28T16:39:00Z,51.14,49.36
2026-02-28T16:40:00Z,47.12,53.04
2026-02-28T16:41:00Z,42.53,58.07
2026-02-28T16:42:00Z,44.89,58.07
2026-02-28T16:43:00Z,42.46,55.95
2026-02-28T16:44:00Z,45.93,54.66
2026-02-28T16:45:00Z,47.00,54.00
2026-02-28T16:46:00Z,43.72,55.87
2026-02-28T16:47:00Z,41.28,59.53
2026-02-28T16:48:00Z,43.21,57.56
2026-02-28T16:49:00Z,58.89,39.67
2026-02-28T16:50:00Z,67.17,36.23
2026-02-28T16:51:00Z,60.50,41.99
2026-02-28T16:52:00Z,54.23,46.21
2026-02-28T16:53:00Z,60.92,42.77
2026-02-28T16:54:00Z,62.97,37.97
2026-02-28T16:55:00Z,68.27,31.95
2026-02-28T16:56:00Z,68.43,31.06
2026-02-28T16:57:00Z,67.34,33.03
2026-02-28T16:58:00Z,68.51,32.49
2026-02-28T16:59:00Z,65.26,35.73
2026-02-28T17:00:00Z,64.82,35.87
2026-02-28T17:01:00Z,67.10,33.99
2026-02-28T17:02:00Z,64.57,34.52
2026-02-28T17:03:00Z,67.79,32.98
2026-02-28T17:04:00Z,65.87,35.97
2026-02-28T17:05:00Z,67.59,33.95
2026-02-28T17:06:00Z,67.08,33.15
2026-02-28T17:07:00Z,64.85,35.89
2026-02-28T17:08:00Z,66.06,35.82
2026-02-28T17:09:00Z,67.74,32.31
2026-02-28T17:10:00Z,64.90,34.08
2026-02-28T17:11:00Z,65.18,35.45
2026-02-28T17:12:00Z,64.28,37.06
2026-02-28T17:13:00Z,63.72,37.43
2026-02-28T17:14:00Z,61.44,38.11
2026-02-28T17:15:00Z,61.46,38.93
2026-02-28T17:16:00Z,57.83,42.20
