# event_ticker=KXATPMATCH-25AUG11MANPAU
# final_score=5-7 6-3 6-4
# match_winner=Adrian Mannarino
# fav_player=Adrian Mannarino
# dog_player=Tommy Paul
# kalshi_date=2025-08-11
timestamp,Adrian Mannarino,Tommy Paul
2025-08-11T14:44:00Z,26.00,
2025-08-11T14:45:00Z,26.00,
2025-08-11T14:51:00Z,26.00,77.00
2025-08-11T14:53:00Z,26.00,77.00
2025-08-11T14:54:00Z,26.00,77.00
2025-08-11T15:15:00Z,25.00,77.00
2025-08-11T15:19:00Z,25.00,75.00
2025-08-11T16:01:00Z,25.00,77.00
2025-08-11T16:30:00Z,25.00,77.00
2025-08-11T16:39:00Z,25.00,77.00
2025-08-11T16:47:00Z,25.00,77.00
2025-08-11T17:16:00Z,25.00,76.00
2025-08-11T17:18:00Z,25.00,76.00
2025-08-11T17:19:00Z,26.00,76.00
2025-08-11T17:23:00Z,26.00,76.05
2025-08-11T17:34:00Z,26.00,77.00
2025-08-11T18:29:00Z,26.00,77.00
2025-08-11T18:43:00Z,26.00,77.00
2025-08-11T18:46:00Z,26.00,77.00
2025-08-11T18:56:00Z,26.00,76.00
2025-08-11T19:05:00Z,26.00,76.00
2025-08-11T19:07:00Z,26.00,76.00
2025-08-11T19:22:00Z,26.00,76.00
2025-08-11T20:00:00Z,26.00,76.00
2025-08-11T20:03:00Z,26.00,76.00
2025-08-11T20:09:00Z,26.00,76.00
2025-08-11T20:15:00Z,27.00,76.00
2025-08-11T20:16:00Z,27.00,75.00
2025-08-11T20:48:00Z,27.00,75.00
2025-08-11T21:04:00Z,27.00,75.00
2025-08-11T21:12:00Z,27.00,74.00
2025-08-11T21:13:00Z,27.00,74.00
2025-08-11T21:15:00Z,27.00,74.00
2025-08-11T21:35:00Z,27.00,74.00
2025-08-11T21:40:00Z,27.00,74.00
2025-08-11T21:51:00Z,27.00,74.00
2025-08-11T21:54:00Z,27.00,74.00
2025-08-11T22:01:00Z,27.00,74.00
2025-08-11T22:20:00Z,27.00,74.00
2025-08-11T22:25:00Z,27.00,74.00
2025-08-11T22:28:00Z,27.00,74.00
2025-08-11T22:31:00Z,27.00,74.47
2025-08-11T22:42:00Z,27.00,74.47
2025-08-11T22:46:00Z,27.00,74.47
2025-08-11T22:48:00Z,27.00,74.47
2025-08-11T22:54:00Z,27.00,74.47
2025-08-11T23:13:00Z,24.00,74.47
2025-08-11T23:26:00Z,24.00,74.00
2025-08-11T23:36:00Z,27.00,74.00
2025-08-11T23:37:00Z,27.00,75.00
2025-08-11T23:38:00Z,27.00,75.00
2025-08-11T23:39:00Z,27.00,75.00
2025-08-11T23:40:00Z,27.00,75.00
2025-08-11T23:44:00Z,27.00,75.00
2025-08-11T23:51:00Z,27.92,75.00
2025-08-11T23:54:00Z,27.92,75.00
2025-08-11T23:56:00Z,27.92,75.00
2025-08-11T23:59:00Z,24.00,75.00
2025-08-12T00:00:00Z,24.00,75.00
2025-08-12T00:06:00Z,27.00,75.00
2025-08-12T00:07:00Z,28.36,75.00
2025-08-12T00:09:00Z,28.36,73.00
2025-08-12T00:10:00Z,28.36,73.00
2025-08-12T00:13:00Z,28.36,72.98
2025-08-12T00:14:00Z,28.36,75.02
2025-08-12T00:16:00Z,28.36,76.00
2025-08-12T00:18:00Z,26.00,75.00
2025-08-12T00:19:00Z,26.00,75.00
2025-08-12T00:20:00Z,26.00,73.50
2025-08-12T00:21:00Z,27.00,73.50
2025-08-12T00:24:00Z,27.00,75.00
2025-08-12T00:25:00Z,26.00,75.00
2025-08-12T00:26:00Z,26.12,75.00
2025-08-12T00:29:00Z,26.12,75.00
2025-08-12T00:31:00Z,27.22,75.00
2025-08-12T00:33:00Z,27.64,75.00
2025-08-12T00:34:00Z,27.00,75.13
2025-08-12T00:35:00Z,25.83,75.13
2025-08-12T00:36:00Z,25.00,77.00
2025-08-12T00:38:00Z,27.47,76.00
2025-08-12T00:39:00Z,31.18,76.00
2025-08-12T00:40:00Z,29.26,72.00
2025-08-12T00:41:00Z,27.67,73.24
2025-08-12T00:42:00Z,27.67,73.63
2025-08-12T00:43:00Z,31.00,71.01
2025-08-12T00:44:00Z,26.65,78.27
2025-08-12T00:45:00Z,26.65,76.00
2025-08-12T00:46:00Z,26.00,77.92
2025-08-12T00:47:00Z,27.73,76.00
2025-08-12T00:48:00Z,28.00,76.00
2025-08-12T00:49:00Z,28.00,74.00
2025-08-12T00:50:00Z,27.75,74.00
2025-08-12T00:51:00Z,28.00,74.00
2025-08-12T00:52:00Z,25.60,77.00
2025-08-12T00:53:00Z,25.60,78.00
2025-08-12T00:54:00Z,26.40,78.00
2025-08-12T00:55:00Z,26.71,78.00
2025-08-12T00:56:00Z,27.00,78.00
2025-08-12T00:57:00Z,29.00,78.00
2025-08-12T00:58:00Z,28.97,78.00
2025-08-12T00:59:00Z,29.00,72.00
2025-08-12T01:00:00Z,39.55,65.95
2025-08-12T01:01:00Z,31.08,65.95
2025-08-12T01:02:00Z,29.00,75.00
2025-08-12T01:03:00Z,24.24,75.00
2025-08-12T01:04:00Z,26.00,75.00
2025-08-12T01:05:00Z,30.45,71.89
2025-08-12T01:06:00Z,29.25,71.89
2025-08-12T01:07:00Z,30.06,72.25
2025-08-12T01:08:00Z,30.00,73.00
2025-08-12T01:09:00Z,30.77,71.00
2025-08-12T01:10:00Z,28.99,70.00
2025-08-12T01:11:00Z,33.52,69.00
2025-08-12T01:12:00Z,29.71,68.21
2025-08-12T01:13:00Z,29.37,72.99
2025-08-12T01:14:00Z,30.41,71.46
2025-08-12T01:15:00Z,34.71,71.46
2025-08-12T01:16:00Z,33.48,67.75
2025-08-12T01:17:00Z,34.13,67.00
2025-08-12T01:18:00Z,36.37,64.00
2025-08-12T01:19:00Z,33.09,66.28
2025-08-12T01:20:00Z,31.15,71.50
2025-08-12T01:21:00Z,31.35,71.39
2025-08-12T01:22:00Z,30.92,73.00
2025-08-12T01:23:00Z,27.27,74.99
2025-08-12T01:24:00Z,18.42,81.41
2025-08-12T01:25:00Z,16.63,81.65
2025-08-12T01:26:00Z,11.83,81.65
2025-08-12T01:27:00Z,14.00,89.77
2025-08-12T01:28:00Z,11.72,90.51
2025-08-12T01:29:00Z,7.91,92.00
2025-08-12T01:30:00Z,9.21,92.78
2025-08-12T01:31:00Z,8.07,92.78
2025-08-12T01:32:00Z,9.76,92.00
2025-08-12T01:33:00Z,12.08,89.02
2025-08-12T01:34:00Z,10.00,90.00
2025-08-12T01:35:00Z,11.16,91.00
2025-08-12T01:36:00Z,13.00,89.40
2025-08-12T01:37:00Z,15.17,89.40
2025-08-12T01:38:00Z,10.00,89.40
2025-08-12T01:39:00Z,12.00,90.00
2025-08-12T01:40:00Z,12.00,90.00
2025-08-12T01:41:00Z,13.27,86.33
2025-08-12T01:42:00Z,13.27,85.00
2025-08-12T01:43:00Z,13.82,88.00
2025-08-12T01:44:00Z,12.00,88.00
2025-08-12T01:45:00Z,12.83,88.00
2025-08-12T01:46:00Z,13.93,89.00
2025-08-12T01:47:00Z,16.00,86.95
2025-08-12T01:48:00Z,16.00,86.95
2025-08-12T01:49:00Z,18.43,86.95
2025-08-12T01:50:00Z,19.59,86.95
2025-08-12T01:51:00Z,25.83,76.00
2025-08-12T01:52:00Z,26.99,72.00
2025-08-12T01:53:00Z,31.28,66.63
2025-08-12T01:54:00Z,32.13,71.80
2025-08-12T01:55:00Z,31.09,72.38
2025-08-12T01:56:00Z,29.68,72.00
2025-08-12T01:57:00Z,28.02,74.00
2025-08-12T01:58:00Z,27.10,72.00
2025-08-12T01:59:00Z,27.85,70.49
2025-08-12T02:00:00Z,32.00,69.05
2025-08-12T02:01:00Z,33.79,67.00
2025-08-12T02:02:00Z,35.71,67.00
2025-08-12T02:03:00Z,35.53,66.52
2025-08-12T02:04:00Z,33.00,69.00
2025-08-12T02:05:00Z,31.98,68.00
2025-08-12T02:06:00Z,31.98,70.01
2025-08-12T02:07:00Z,31.98,69.00
2025-08-12T02:08:00Z,26.58,71.38
2025-08-12T02:09:00Z,25.38,73.03
2025-08-12T02:10:00Z,34.52,68.27
2025-08-12T02:11:00Z,36.90,64.92
2025-08-12T02:12:00Z,35.00,64.00
2025-08-12T02:13:00Z,35.76,64.61
2025-08-12T02:14:00Z,33.00,65.38
2025-08-12T02:15:00Z,38.29,64.46
2025-08-12T02:16:00Z,44.09,57.00
2025-08-12T02:17:00Z,46.01,57.66
2025-08-12T02:18:00Z,47.10,49.17
2025-08-12T02:19:00Z,44.35,52.78
2025-08-12T02:20:00Z,40.42,57.89
2025-08-12T02:21:00Z,46.39,57.89
2025-08-12T02:22:00Z,38.32,64.67
2025-08-12T02:23:00Z,34.25,66.00
2025-08-12T02:24:00Z,34.28,64.33
2025-08-12T02:25:00Z,39.35,61.02
2025-08-12T02:26:00Z,33.92,67.41
2025-08-12T02:27:00Z,33.70,67.65
2025-08-12T02:28:00Z,36.24,68.00
2025-08-12T02:29:00Z,36.24,67.00
2025-08-12T02:30:00Z,41.28,60.42
2025-08-12T02:31:00Z,43.80,55.00
2025-08-12T02:32:00Z,34.00,64.63
2025-08-12T02:33:00Z,32.00,72.00
2025-08-12T02:34:00Z,32.00,72.00
2025-08-12T02:35:00Z,32.36,71.53
2025-08-12T02:36:00Z,28.97,68.00
2025-08-12T02:37:00Z,21.84,76.96
2025-08-12T02:38:00Z,16.41,80.32
2025-08-12T02:39:00Z,26.42,76.59
2025-08-12T02:40:00Z,36.89,63.40
2025-08-12T02:41:00Z,37.37,60.52
2025-08-12T02:42:00Z,43.37,57.27
2025-08-12T02:43:00Z,47.27,53.30
2025-08-12T02:44:00Z,43.24,49.21
2025-08-12T02:45:00Z,61.98,38.50
2025-08-12T02:46:00Z,66.04,27.52
2025-08-12T02:47:00Z,67.48,32.35
2025-08-12T02:48:00Z,66.13,33.70
2025-08-12T02:49:00Z,58.37,43.93
2025-08-12T02:50:00Z,62.46,36.13
2025-08-12T02:51:00Z,52.49,45.68
2025-08-12T02:52:00Z,61.15,43.97
2025-08-12T02:53:00Z,52.78,49.65
2025-08-12T02:54:00Z,67.92,32.94
2025-08-12T02:55:00Z,65.19,30.94
2025-08-12T02:56:00Z,57.58,49.82
2025-08-12T02:57:00Z,38.03,58.65
2025-08-12T02:58:00Z,28.94,70.61
2025-08-12T02:59:00Z,29.76,70.73
2025-08-12T03:00:00Z,34.44,67.49
2025-08-12T03:01:00Z,28.09,67.58
2025-08-12T03:02:00Z,24.45,72.07
2025-08-12T03:03:00Z,26.33,70.72
2025-08-12T03:04:00Z,35.07,70.81
2025-08-12T03:05:00Z,39.64,62.00
2025-08-12T03:06:00Z,43.53,56.03
2025-08-12T03:07:00Z,46.75,58.88
2025-08-12T03:08:00Z,38.74,70.09
2025-08-12T03:09:00Z,47.39,51.33
2025-08-12T03:10:00Z,75.69,26.76
2025-08-12T03:11:00Z,78.37,20.86
2025-08-12T03:12:00Z,79.77,22.29
2025-08-12T03:13:00Z,72.22,31.31
