# event_ticker=KXATPMATCH-26MAY11BELLAN
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Martin Landaluce
# fav_player=Mattia Bellucci
# dog_player=Martin Landaluce
# kalshi_date=2026-05-11
timestamp,Mattia Bellucci,Martin Landaluce
2026-05-11T02:28:00Z,53.00,49.00
2026-05-11T02:30:00Z,53.00,49.00
2026-05-11T02:31:00Z,53.00,49.00
2026-05-11T02:32:00Z,53.00,49.00
2026-05-11T02:33:00Z,53.00,49.00
2026-05-11T02:34:00Z,53.00,49.00
2026-05-11T02:35:00Z,53.00,49.00
2026-05-11T02:36:00Z,53.00,49.00
2026-05-11T02:37:00Z,53.00,49.00
2026-05-11T02:39:00Z,53.00,49.00
2026-05-11T02:40:00Z,53.00,49.00
2026-05-11T02:41:00Z,53.00,49.00
2026-05-11T02:42:00Z,53.00,49.00
2026-05-11T02:43:00Z,53.00,49.00
2026-05-11T02:45:00Z,53.00,49.00
2026-05-11T02:46:00Z,53.00,49.00
2026-05-11T02:48:00Z,53.00,49.00
2026-05-11T02:49:00Z,53.00,49.00
2026-05-11T02:50:00Z,53.00,49.00
2026-05-11T02:51:00Z,53.00,49.00
2026-05-11T02:55:00Z,53.00,49.00
2026-05-11T02:58:00Z,53.00,49.00
2026-05-11T02:59:00Z,53.00,49.00
2026-05-11T03:00:00Z,53.00,49.00
2026-05-11T03:01:00Z,53.00,48.00
2026-05-11T03:02:00Z,53.00,48.00
2026-05-11T03:05:00Z,53.00,49.00
2026-05-11T03:06:00Z,53.00,47.72
2026-05-11T03:08:00Z,53.00,49.00
2026-05-11T03:09:00Z,53.00,49.00
2026-05-11T03:13:00Z,53.00,49.00
2026-05-11T03:16:00Z,53.00,49.00
2026-05-11T03:17:00Z,53.00,49.00
2026-05-11T03:21:00Z,53.00,49.00
2026-05-11T03:22:00Z,53.00,49.00
2026-05-11T03:24:00Z,53.00,49.00
2026-05-11T03:26:00Z,53.00,49.00
2026-05-11T03:28:00Z,53.00,49.00
2026-05-11T03:29:00Z,53.00,49.00
2026-05-11T03:30:00Z,53.00,49.00
2026-05-11T03:31:00Z,53.00,48.42
2026-05-11T03:33:00Z,53.00,49.00
2026-05-11T03:34:00Z,53.00,49.00
2026-05-11T03:36:00Z,53.00,49.00
2026-05-11T03:37:00Z,53.00,49.00
2026-05-11T03:40:00Z,53.00,49.00
2026-05-11T03:41:00Z,53.00,49.00
2026-05-11T03:42:00Z,52.00,49.00
2026-05-11T03:43:00Z,52.00,49.00
2026-05-11T03:44:00Z,52.00,49.00
2026-05-11T03:46:00Z,52.00,49.00
2026-05-11T03:48:00Z,52.00,49.00
2026-05-11T03:51:00Z,52.00,49.00
2026-05-11T03:52:00Z,52.00,49.00
2026-05-11T03:53:00Z,52.00,49.00
2026-05-11T03:55:00Z,52.00,49.00
2026-05-11T03:56:00Z,52.00,49.00
2026-05-11T03:57:00Z,52.00,49.00
2026-05-11T04:01:00Z,52.00,48.75
2026-05-11T04:02:00Z,52.00,49.00
2026-05-11T04:03:00Z,52.00,49.00
2026-05-11T04:04:00Z,52.00,49.00
2026-05-11T04:05:00Z,52.00,49.00
2026-05-11T04:06:00Z,52.00,49.00
2026-05-11T04:07:00Z,52.00,49.00
2026-05-11T04:08:00Z,52.00,49.00
2026-05-11T04:09:00Z,52.00,49.00
2026-05-11T04:10:00Z,52.00,49.00
2026-05-11T04:11:00Z,52.00,49.00
2026-05-11T04:12:00Z,52.00,49.00
2026-05-11T04:13:00Z,52.33,49.00
2026-05-11T04:14:00Z,53.00,49.00
2026-05-11T04:15:00Z,53.00,49.00
2026-05-11T04:16:00Z,53.00,49.00
2026-05-11T04:17:00Z,53.00,49.00
2026-05-11T04:18:00Z,53.00,49.00
2026-05-11T04:20:00Z,53.00,49.00
2026-05-11T04:21:00Z,53.00,49.00
2026-05-11T04:22:00Z,53.00,49.00
2026-05-11T04:24:00Z,53.00,49.00
2026-05-11T04:25:00Z,53.00,49.00
2026-05-11T04:27:00Z,53.00,49.00
2026-05-11T04:28:00Z,53.00,49.00
2026-05-11T04:29:00Z,53.00,49.00
2026-05-11T04:30:00Z,53.00,49.00
2026-05-11T04:31:00Z,53.00,49.00
2026-05-11T04:32:00Z,53.00,49.00
2026-05-11T04:33:00Z,53.00,49.00
2026-05-11T04:34:00Z,52.88,49.00
2026-05-11T04:35:00Z,52.00,49.00
2026-05-11T04:36:00Z,52.00,49.00
2026-05-11T04:37:00Z,52.00,49.00
2026-05-11T04:39:00Z,52.00,50.00
2026-05-11T04:40:00Z,52.00,50.00
2026-05-11T04:41:00Z,52.00,50.00
2026-05-11T04:43:00Z,52.00,50.00
2026-05-11T04:44:00Z,52.00,50.00
2026-05-11T04:45:00Z,52.00,50.00
2026-05-11T04:46:00Z,52.00,50.00
2026-05-11T04:47:00Z,52.00,50.00
2026-05-11T04:48:00Z,52.00,50.00
2026-05-11T04:49:00Z,52.00,50.00
2026-05-11T04:50:00Z,52.00,50.00
2026-05-11T04:51:00Z,52.00,50.00
2026-05-11T04:52:00Z,50.04,50.00
2026-05-11T04:53:00Z,52.00,50.00
2026-05-11T04:54:00Z,52.00,50.00
2026-05-11T04:55:00Z,52.00,50.00
2026-05-11T04:56:00Z,52.00,50.00
2026-05-11T04:58:00Z,52.00,50.00
2026-05-11T04:59:00Z,52.00,50.00
2026-05-11T05:01:00Z,51.30,50.00
2026-05-11T05:02:00Z,52.00,50.00
2026-05-11T05:03:00Z,52.00,50.00
2026-05-11T05:04:00Z,52.00,50.00
2026-05-11T05:05:00Z,52.00,50.00
2026-05-11T05:06:00Z,52.00,50.00
2026-05-11T05:07:00Z,52.00,50.00
2026-05-11T05:08:00Z,52.00,49.00
2026-05-11T05:09:00Z,52.00,49.00
2026-05-11T05:10:00Z,52.00,50.00
2026-05-11T05:13:00Z,52.00,50.00
2026-05-11T05:14:00Z,52.00,50.00
2026-05-11T05:15:00Z,52.00,50.00
2026-05-11T05:16:00Z,52.00,49.00
2026-05-11T05:17:00Z,52.00,49.00
2026-05-11T05:18:00Z,52.00,50.00
2026-05-11T05:19:00Z,52.00,49.00
2026-05-11T05:21:00Z,52.00,49.00
2026-05-11T05:23:00Z,52.00,48.00
2026-05-11T05:24:00Z,52.00,49.00
2026-05-11T05:25:00Z,52.00,49.00
2026-05-11T05:27:00Z,52.00,49.00
2026-05-11T05:28:00Z,52.00,49.00
2026-05-11T05:29:00Z,52.00,49.00
2026-05-11T05:30:00Z,52.00,49.00
2026-05-11T05:31:00Z,52.00,49.00
2026-05-11T05:33:00Z,52.00,49.00
2026-05-11T05:34:00Z,52.00,49.00
2026-05-11T05:35:00Z,52.00,49.00
2026-05-11T05:37:00Z,52.61,49.00
2026-05-11T05:38:00Z,53.00,49.00
2026-05-11T05:39:00Z,53.00,48.00
2026-05-11T05:40:00Z,53.00,49.00
2026-05-11T05:43:00Z,53.00,49.00
2026-05-11T05:45:00Z,52.00,49.00
2026-05-11T05:46:00Z,52.00,48.66
2026-05-11T05:48:00Z,52.00,49.00
2026-05-11T05:49:00Z,52.00,49.00
2026-05-11T05:50:00Z,52.00,49.00
2026-05-11T05:51:00Z,52.00,49.00
2026-05-11T05:52:00Z,52.00,49.00
2026-05-11T05:53:00Z,52.00,48.00
2026-05-11T05:54:00Z,52.00,49.00
2026-05-11T05:57:00Z,52.00,49.00
2026-05-11T05:59:00Z,52.00,49.00
2026-05-11T06:00:00Z,52.00,49.00
2026-05-11T06:01:00Z,52.64,49.00
2026-05-11T06:02:00Z,53.00,49.00
2026-05-11T06:03:00Z,53.00,49.00
2026-05-11T06:04:00Z,53.00,49.00
2026-05-11T06:05:00Z,53.00,50.00
2026-05-11T06:07:00Z,53.00,50.00
2026-05-11T06:09:00Z,53.00,49.00
2026-05-11T06:10:00Z,53.00,49.00
2026-05-11T06:12:00Z,53.00,49.00
2026-05-11T06:13:00Z,53.00,49.00
2026-05-11T06:15:00Z,53.00,49.00
2026-05-11T06:16:00Z,52.00,49.00
2026-05-11T06:18:00Z,52.00,49.00
2026-05-11T06:19:00Z,52.00,49.00
2026-05-11T06:21:00Z,52.00,49.00
2026-05-11T06:22:00Z,52.00,49.00
2026-05-11T06:23:00Z,52.00,49.00
2026-05-11T06:26:00Z,52.00,49.00
2026-05-11T06:28:00Z,52.00,49.00
2026-05-11T06:29:00Z,52.00,49.00
2026-05-11T06:30:00Z,52.00,49.00
2026-05-11T06:31:00Z,52.00,49.00
2026-05-11T06:32:00Z,52.05,48.00
2026-05-11T06:33:00Z,52.00,48.89
2026-05-11T06:34:00Z,52.00,48.00
2026-05-11T06:35:00Z,52.00,48.00
2026-05-11T06:36:00Z,52.00,49.00
2026-05-11T06:37:00Z,52.00,49.00
2026-05-11T06:39:00Z,52.00,49.00
2026-05-11T06:40:00Z,52.00,48.07
2026-05-11T06:41:00Z,53.00,48.07
2026-05-11T06:42:00Z,53.00,48.07
2026-05-11T06:46:00Z,53.00,48.07
2026-05-11T06:47:00Z,53.00,48.00
2026-05-11T06:48:00Z,53.00,48.00
2026-05-11T06:49:00Z,53.00,48.00
2026-05-11T06:50:00Z,53.00,48.00
2026-05-11T06:52:00Z,53.00,48.00
2026-05-11T06:53:00Z,53.00,48.00
2026-05-11T06:54:00Z,53.00,49.00
2026-05-11T06:56:00Z,53.00,49.00
2026-05-11T06:57:00Z,53.00,49.00
2026-05-11T06:59:00Z,53.00,49.00
2026-05-11T07:01:00Z,53.00,49.00
2026-05-11T07:06:00Z,53.00,49.00
2026-05-11T07:07:00Z,53.00,49.00
2026-05-11T07:10:00Z,53.00,49.00
2026-05-11T07:11:00Z,53.00,48.00
2026-05-11T07:12:00Z,52.00,48.00
2026-05-11T07:13:00Z,52.00,48.00
2026-05-11T07:15:00Z,52.00,48.65
2026-05-11T07:16:00Z,53.00,48.65
2026-05-11T07:17:00Z,53.00,48.65
2026-05-11T07:18:00Z,53.00,48.65
2026-05-11T07:20:00Z,53.00,49.00
2026-05-11T07:21:00Z,53.00,49.00
2026-05-11T07:22:00Z,53.00,49.00
2026-05-11T07:24:00Z,53.00,49.00
2026-05-11T07:26:00Z,53.00,49.00
2026-05-11T07:27:00Z,53.00,49.00
2026-05-11T07:28:00Z,52.68,49.00
2026-05-11T07:29:00Z,52.68,49.00
2026-05-11T07:33:00Z,52.68,49.00
2026-05-11T07:34:00Z,53.00,49.00
2026-05-11T07:36:00Z,53.00,49.00
2026-05-11T07:37:00Z,53.00,49.00
2026-05-11T07:38:00Z,53.00,49.00
2026-05-11T07:39:00Z,53.00,49.00
2026-05-11T07:40:00Z,53.00,49.00
2026-05-11T07:43:00Z,52.00,49.00
2026-05-11T07:44:00Z,52.00,49.00
2026-05-11T07:45:00Z,52.00,50.00
2026-05-11T07:46:00Z,52.00,50.00
2026-05-11T07:47:00Z,50.30,50.00
2026-05-11T07:50:00Z,52.00,50.00
2026-05-11T07:53:00Z,52.00,50.00
2026-05-11T07:55:00Z,52.00,50.00
2026-05-11T07:57:00Z,52.00,50.00
2026-05-11T08:01:00Z,52.00,50.00
2026-05-11T08:03:00Z,52.00,50.00
2026-05-11T08:04:00Z,52.00,50.00
2026-05-11T08:05:00Z,52.00,50.00
2026-05-11T08:06:00Z,52.00,50.00
2026-05-11T08:07:00Z,51.33,49.00
2026-05-11T08:09:00Z,52.00,49.00
2026-05-11T08:10:00Z,52.00,49.00
2026-05-11T08:11:00Z,52.00,49.00
2026-05-11T08:12:00Z,52.98,50.00
2026-05-11T08:15:00Z,52.00,50.00
2026-05-11T08:20:00Z,52.00,50.00
2026-05-11T08:21:00Z,53.00,50.00
2026-05-11T08:24:00Z,52.00,50.00
2026-05-11T08:25:00Z,52.00,50.00
2026-05-11T08:28:00Z,52.00,49.00
2026-05-11T08:29:00Z,52.00,49.00
2026-05-11T08:31:00Z,53.00,49.00
2026-05-11T08:32:00Z,52.00,49.00
2026-05-11T08:33:00Z,52.00,49.00
2026-05-11T08:34:00Z,52.00,49.00
2026-05-11T08:35:00Z,52.00,49.17
2026-05-11T08:36:00Z,53.00,49.17
2026-05-11T08:37:00Z,53.00,49.00
2026-05-11T08:39:00Z,53.00,49.00
2026-05-11T08:40:00Z,53.00,49.00
2026-05-11T08:41:00Z,53.00,49.00
2026-05-11T08:42:00Z,53.00,49.00
2026-05-11T08:43:00Z,53.00,49.00
2026-05-11T08:44:00Z,53.00,49.00
2026-05-11T08:46:00Z,53.00,49.00
2026-05-11T08:47:00Z,53.00,49.00
2026-05-11T08:48:00Z,53.00,49.00
2026-05-11T08:51:00Z,53.00,49.00
2026-05-11T08:52:00Z,53.00,49.00
2026-05-11T08:53:00Z,53.00,49.00
2026-05-11T08:54:00Z,53.00,49.00
2026-05-11T08:55:00Z,53.98,49.00
2026-05-11T08:56:00Z,53.00,49.00
2026-05-11T08:57:00Z,54.00,49.00
2026-05-11T08:58:00Z,54.00,49.00
2026-05-11T08:59:00Z,54.00,48.00
2026-05-11T09:00:00Z,53.93,49.00
2026-05-11T09:02:00Z,54.00,49.00
2026-05-11T09:03:00Z,53.13,49.00
2026-05-11T09:04:00Z,53.22,49.00
2026-05-11T09:05:00Z,54.00,49.00
2026-05-11T09:06:00Z,54.00,49.00
2026-05-11T09:07:00Z,54.00,47.97
2026-05-11T09:08:00Z,55.00,46.00
2026-05-11T09:09:00Z,55.00,46.26
2026-05-11T09:10:00Z,55.00,47.02
2026-05-11T09:11:00Z,55.00,47.52
2026-05-11T09:12:00Z,54.96,48.00
2026-05-11T09:13:00Z,54.00,47.09
2026-05-11T09:14:00Z,54.00,47.00
2026-05-11T09:15:00Z,54.94,48.00
2026-05-11T09:16:00Z,52.94,47.75
2026-05-11T09:17:00Z,55.26,47.75
2026-05-11T09:18:00Z,54.37,46.42
2026-05-11T09:19:00Z,55.64,45.00
2026-05-11T09:20:00Z,52.03,47.83
2026-05-11T09:21:00Z,56.08,45.70
2026-05-11T09:22:00Z,54.32,46.38
2026-05-11T09:23:00Z,49.75,49.30
2026-05-11T09:24:00Z,49.95,51.19
2026-05-11T09:25:00Z,52.24,48.95
2026-05-11T09:26:00Z,54.08,46.29
2026-05-11T09:27:00Z,51.68,50.00
2026-05-11T09:28:00Z,51.11,50.06
2026-05-11T09:29:00Z,50.57,51.00
2026-05-11T09:30:00Z,47.79,53.19
2026-05-11T09:31:00Z,46.30,53.00
2026-05-11T09:32:00Z,49.43,52.50
2026-05-11T09:33:00Z,51.75,48.54
2026-05-11T09:34:00Z,51.95,47.80
2026-05-11T09:35:00Z,52.00,48.02
2026-05-11T09:36:00Z,50.18,50.00
2026-05-11T09:37:00Z,48.20,52.89
2026-05-11T09:38:00Z,45.58,54.77
2026-05-11T09:39:00Z,45.24,58.00
2026-05-11T09:40:00Z,46.05,55.89
2026-05-11T09:41:00Z,45.56,53.09
2026-05-11T09:42:00Z,47.24,52.00
2026-05-11T09:43:00Z,49.00,51.46
2026-05-11T09:44:00Z,49.26,52.00
2026-05-11T09:45:00Z,46.15,52.00
2026-05-11T09:46:00Z,43.69,57.83
2026-05-11T09:47:00Z,41.49,59.99
2026-05-11T09:48:00Z,42.80,59.96
2026-05-11T09:49:00Z,43.96,58.00
2026-05-11T09:50:00Z,45.76,55.02
2026-05-11T09:51:00Z,46.01,54.87
2026-05-11T09:52:00Z,46.40,54.00
2026-05-11T09:53:00Z,47.44,53.63
2026-05-11T09:54:00Z,51.12,51.53
2026-05-11T09:55:00Z,48.93,51.73
2026-05-11T09:56:00Z,46.18,54.79
2026-05-11T09:57:00Z,45.15,56.76
2026-05-11T09:58:00Z,45.43,56.23
2026-05-11T09:59:00Z,46.16,55.89
2026-05-11T10:00:00Z,41.39,59.63
2026-05-11T10:01:00Z,43.60,57.63
2026-05-11T10:02:00Z,38.11,64.44
2026-05-11T10:03:00Z,35.94,66.62
2026-05-11T10:04:00Z,37.83,61.71
2026-05-11T10:05:00Z,40.63,59.63
2026-05-11T10:06:00Z,37.92,65.24
2026-05-11T10:07:00Z,25.22,72.71
2026-05-11T10:08:00Z,21.96,78.70
2026-05-11T10:09:00Z,21.36,78.34
2026-05-11T10:10:00Z,25.40,75.76
2026-05-11T10:11:00Z,19.82,78.92
2026-05-11T10:12:00Z,18.08,82.23
2026-05-11T10:13:00Z,18.11,82.14
2026-05-11T10:14:00Z,18.39,82.06
2026-05-11T10:15:00Z,17.92,82.30
2026-05-11T10:16:00Z,17.05,83.96
2026-05-11T10:17:00Z,19.27,81.95
2026-05-11T10:18:00Z,20.97,79.23
2026-05-11T10:19:00Z,22.00,79.85
2026-05-11T10:20:00Z,20.27,79.10
2026-05-11T10:21:00Z,19.00,81.21
2026-05-11T10:22:00Z,18.64,82.17
2026-05-11T10:23:00Z,18.93,83.19
2026-05-11T10:24:00Z,20.21,80.67
2026-05-11T10:25:00Z,20.00,80.09
2026-05-11T10:26:00Z,20.02,80.94
2026-05-11T10:27:00Z,21.00,79.56
2026-05-11T10:28:00Z,20.59,80.75
2026-05-11T10:29:00Z,21.21,78.53
2026-05-11T10:30:00Z,29.42,71.00
2026-05-11T10:31:00Z,30.64,70.66
2026-05-11T10:32:00Z,24.11,78.35
2026-05-11T10:33:00Z,21.76,79.07
2026-05-11T10:34:00Z,22.89,79.22
2026-05-11T10:35:00Z,24.61,76.97
2026-05-11T10:36:00Z,25.29,74.38
2026-05-11T10:37:00Z,25.67,75.72
2026-05-11T10:38:00Z,17.66,80.49
2026-05-11T10:39:00Z,15.44,84.75
2026-05-11T10:40:00Z,7.34,92.17
2026-05-11T10:41:00Z,6.40,92.77
2026-05-11T10:42:00Z,5.69,94.38
2026-05-11T10:43:00Z,3.86,95.81
2026-05-11T10:44:00Z,4.31,96.00
2026-05-11T10:45:00Z,3.93,95.34
2026-05-11T10:46:00Z,4.49,96.94
2026-05-11T10:47:00Z,4.79,95.45
2026-05-11T10:48:00Z,3.93,96.75
2026-05-11T10:49:00Z,2.76,97.26
2026-05-11T10:50:00Z,4.57,96.78
2026-05-11T10:51:00Z,4.57,96.47
2026-05-11T10:52:00Z,4.13,95.20
2026-05-11T10:53:00Z,4.97,95.55
2026-05-11T10:54:00Z,5.00,95.15
2026-05-11T10:55:00Z,3.86,94.83
2026-05-11T10:56:00Z,3.33,97.86
2026-05-11T10:57:00Z,1.69,97.24
2026-05-11T10:58:00Z,2.93,97.90
2026-05-11T10:59:00Z,2.18,98.75
2026-05-11T11:00:00Z,1.01,99.00
2026-05-11T11:01:00Z,1.09,97.51
2026-05-11T11:02:00Z,1.87,98.00
2026-05-11T11:03:00Z,1.00,99.00
2026-05-11T11:05:00Z,1.00,99.00
2026-05-11T11:09:00Z,1.00,99.00
