# event_ticker=KXATPMATCH-26MAR04MONGAL
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Gael Monfils
# fav_player=Alexis Galarneau
# dog_player=Gael Monfils
# kalshi_date=2026-03-04
timestamp,Alexis Galarneau,Gael Monfils
2026-03-04T19:16:00Z,41.00,61.00
2026-03-04T19:24:00Z,41.00,61.00
2026-03-04T19:26:00Z,41.00,61.00
2026-03-04T19:53:00Z,41.00,61.00
2026-03-04T20:19:00Z,41.00,61.00
2026-03-04T20:31:00Z,41.00,61.00
2026-03-04T20:39:00Z,41.00,61.00
2026-03-04T20:41:00Z,41.00,61.00
2026-03-04T20:45:00Z,41.00,61.00
2026-03-04T20:53:00Z,41.00,61.00
2026-03-04T20:57:00Z,41.00,61.00
2026-03-04T21:05:00Z,41.00,61.00
2026-03-04T21:10:00Z,40.00,61.00
2026-03-04T21:12:00Z,40.00,61.00
2026-03-04T21:13:00Z,40.00,61.00
2026-03-04T21:15:00Z,40.00,61.00
2026-03-04T21:16:00Z,40.00,60.00
2026-03-04T21:19:00Z,40.00,60.00
2026-03-04T21:20:00Z,40.00,61.00
2026-03-04T21:30:00Z,40.00,61.00
2026-03-04T21:32:00Z,40.91,61.00
2026-03-04T21:33:00Z,40.91,61.00
2026-03-04T21:34:00Z,40.91,61.00
2026-03-04T21:35:00Z,40.91,61.00
2026-03-04T21:36:00Z,40.91,61.00
2026-03-04T21:43:00Z,40.91,61.00
2026-03-04T21:46:00Z,40.91,61.00
2026-03-04T21:47:00Z,40.91,61.00
2026-03-04T22:04:00Z,40.91,61.00
2026-03-04T22:06:00Z,40.91,61.00
2026-03-04T22:11:00Z,40.00,61.00
2026-03-04T22:13:00Z,40.00,61.00
2026-03-04T22:14:00Z,40.00,61.00
2026-03-04T22:15:00Z,40.00,61.00
2026-03-04T22:19:00Z,40.90,61.00
2026-03-04T22:25:00Z,40.90,61.00
2026-03-04T22:28:00Z,40.90,61.00
2026-03-04T22:30:00Z,40.90,61.00
2026-03-04T22:33:00Z,40.90,61.00
2026-03-04T22:34:00Z,40.90,61.00
2026-03-04T22:36:00Z,40.90,61.00
2026-03-04T22:39:00Z,40.90,61.00
2026-03-04T22:41:00Z,40.90,61.00
2026-03-04T22:42:00Z,40.90,60.00
2026-03-04T22:48:00Z,40.00,60.00
2026-03-04T22:50:00Z,40.00,61.00
2026-03-04T22:55:00Z,40.00,61.00
2026-03-04T22:56:00Z,40.00,61.00
2026-03-04T23:03:00Z,40.00,61.00
2026-03-04T23:04:00Z,40.00,61.00
2026-03-04T23:05:00Z,40.00,61.00
2026-03-04T23:08:00Z,41.00,61.00
2026-03-04T23:10:00Z,41.00,61.00
2026-03-04T23:12:00Z,41.00,60.00
2026-03-04T23:16:00Z,41.00,61.00
2026-03-04T23:18:00Z,41.00,62.00
2026-03-04T23:23:00Z,41.00,62.00
2026-03-04T23:26:00Z,41.00,62.00
2026-03-04T23:32:00Z,41.00,62.00
2026-03-04T23:33:00Z,40.00,62.00
2026-03-04T23:34:00Z,41.00,62.00
2026-03-04T23:35:00Z,41.00,62.00
2026-03-04T23:40:00Z,41.00,62.00
2026-03-04T23:48:00Z,41.00,62.00
2026-03-04T23:50:00Z,41.00,62.00
2026-03-04T23:51:00Z,41.00,62.00
2026-03-04T23:52:00Z,41.00,62.00
2026-03-05T00:00:00Z,41.00,62.00
2026-03-05T00:01:00Z,41.00,62.00
2026-03-05T00:03:00Z,41.00,62.00
2026-03-05T00:05:00Z,41.00,62.00
2026-03-05T00:06:00Z,41.00,62.00
2026-03-05T00:09:00Z,41.00,62.00
2026-03-05T00:10:00Z,40.00,62.00
2026-03-05T00:11:00Z,40.00,62.00
2026-03-05T00:12:00Z,40.00,62.00
2026-03-05T00:13:00Z,40.00,62.00
2026-03-05T00:14:00Z,40.00,62.00
2026-03-05T00:15:00Z,40.00,62.00
2026-03-05T00:16:00Z,41.00,62.00
2026-03-05T00:17:00Z,41.00,62.00
2026-03-05T00:18:00Z,41.00,62.00
2026-03-05T00:19:00Z,41.00,62.00
2026-03-05T00:23:00Z,41.00,62.00
2026-03-05T00:24:00Z,41.00,62.00
2026-03-05T00:25:00Z,41.00,62.00
2026-03-05T00:26:00Z,41.00,62.00
2026-03-05T00:31:00Z,41.00,62.00
2026-03-05T00:35:00Z,41.00,62.00
2026-03-05T00:36:00Z,41.00,62.00
2026-03-05T00:38:00Z,41.00,62.00
2026-03-05T00:39:00Z,41.00,62.00
2026-03-05T00:41:00Z,41.00,62.00
2026-03-05T00:43:00Z,41.00,62.00
2026-03-05T00:45:00Z,41.00,62.00
2026-03-05T00:46:00Z,41.00,62.00
2026-03-05T00:47:00Z,41.00,62.00
2026-03-05T00:49:00Z,41.00,62.00
2026-03-05T00:51:00Z,41.00,62.00
2026-03-05T00:52:00Z,41.00,62.00
2026-03-05T00:55:00Z,41.00,62.00
2026-03-05T00:56:00Z,41.00,62.00
2026-03-05T00:58:00Z,41.00,61.00
2026-03-05T00:59:00Z,41.00,62.00
2026-03-05T01:00:00Z,41.00,62.00
2026-03-05T01:01:00Z,41.00,62.00
2026-03-05T01:04:00Z,40.00,61.25
2026-03-05T01:06:00Z,40.00,62.00
2026-03-05T01:09:00Z,40.00,62.00
2026-03-05T01:10:00Z,39.89,61.13
2026-03-05T01:11:00Z,39.04,62.00
2026-03-05T01:13:00Z,39.04,62.31
2026-03-05T01:14:00Z,37.99,63.85
2026-03-05T01:15:00Z,39.33,60.00
2026-03-05T01:16:00Z,46.66,53.22
2026-03-05T01:17:00Z,54.00,47.00
2026-03-05T01:18:00Z,50.38,48.53
2026-03-05T01:19:00Z,48.52,51.08
2026-03-05T01:20:00Z,52.07,46.40
2026-03-05T01:21:00Z,47.88,50.89
2026-03-05T01:22:00Z,47.71,51.74
2026-03-05T01:23:00Z,51.02,45.03
2026-03-05T01:24:00Z,47.02,51.86
2026-03-05T01:25:00Z,50.09,48.88
2026-03-05T01:26:00Z,54.16,45.11
2026-03-05T01:27:00Z,54.45,46.82
2026-03-05T01:28:00Z,50.00,49.28
2026-03-05T01:29:00Z,50.02,50.00
2026-03-05T01:30:00Z,53.06,48.59
2026-03-05T01:31:00Z,53.06,48.18
2026-03-05T01:32:00Z,47.00,52.28
2026-03-05T01:33:00Z,49.68,51.24
2026-03-05T01:34:00Z,42.92,61.04
2026-03-05T01:35:00Z,37.00,65.01
2026-03-05T01:36:00Z,40.00,61.08
2026-03-05T01:37:00Z,31.33,69.00
2026-03-05T01:38:00Z,32.00,69.00
2026-03-05T01:39:00Z,32.01,69.00
2026-03-05T01:40:00Z,29.96,70.00
2026-03-05T01:41:00Z,22.00,75.16
2026-03-05T01:42:00Z,18.00,82.56
2026-03-05T01:43:00Z,16.25,84.89
2026-03-05T01:44:00Z,16.25,85.90
2026-03-05T01:45:00Z,13.00,87.00
2026-03-05T01:46:00Z,14.00,87.00
2026-03-05T01:47:00Z,14.00,86.67
2026-03-05T01:48:00Z,14.00,86.67
2026-03-05T01:49:00Z,18.60,84.31
2026-03-05T01:50:00Z,20.34,82.90
2026-03-05T01:51:00Z,16.27,84.00
2026-03-05T01:52:00Z,17.41,82.51
2026-03-05T01:53:00Z,18.52,81.11
2026-03-05T01:54:00Z,18.89,80.98
2026-03-05T01:55:00Z,14.36,85.35
2026-03-05T01:56:00Z,14.00,86.14
2026-03-05T01:57:00Z,14.00,87.00
2026-03-05T01:58:00Z,12.75,88.42
2026-03-05T01:59:00Z,7.37,92.62
2026-03-05T02:00:00Z,6.29,93.91
2026-03-05T02:01:00Z,5.52,94.97
2026-03-05T02:02:00Z,6.19,95.25
2026-03-05T02:03:00Z,5.86,94.05
2026-03-05T02:04:00Z,8.56,90.54
2026-03-05T02:05:00Z,12.81,87.99
2026-03-05T02:06:00Z,16.58,83.76
2026-03-05T02:07:00Z,20.08,81.03
2026-03-05T02:08:00Z,20.27,79.25
2026-03-05T02:09:00Z,21.04,78.81
2026-03-05T02:10:00Z,26.08,74.19
2026-03-05T02:11:00Z,20.88,78.08
2026-03-05T02:12:00Z,20.64,78.02
2026-03-05T02:13:00Z,15.48,83.04
2026-03-05T02:14:00Z,13.06,88.41
2026-03-05T02:15:00Z,17.44,84.50
2026-03-05T02:16:00Z,22.61,79.75
2026-03-05T02:17:00Z,22.20,79.00
2026-03-05T02:18:00Z,21.79,77.00
2026-03-05T02:19:00Z,23.64,76.51
2026-03-05T02:20:00Z,18.67,80.16
2026-03-05T02:21:00Z,11.95,89.07
2026-03-05T02:22:00Z,9.90,90.70
2026-03-05T02:23:00Z,5.99,94.98
2026-03-05T02:24:00Z,6.00,95.73
2026-03-05T02:25:00Z,6.56,94.79
2026-03-05T02:26:00Z,4.92,96.50
2026-03-05T02:27:00Z,2.87,97.83
2026-03-05T02:28:00Z,3.95,97.53
2026-03-05T02:29:00Z,2.41,97.53
2026-03-05T02:30:00Z,1.76,98.85
2026-03-05T02:31:00Z,3.05,97.33
2026-03-05T02:32:00Z,3.27,97.00
2026-03-05T02:33:00Z,2.98,97.44
2026-03-05T02:34:00Z,3.91,97.63
2026-03-05T02:35:00Z,1.97,98.81
2026-03-05T02:36:00Z,1.97,99.00
2026-03-05T02:38:00Z,1.97,99.00
2026-03-05T02:39:00Z,1.97,99.00
2026-03-05T02:41:00Z,1.97,99.00
2026-03-05T02:42:00Z,1.97,99.00
