# event_ticker=KXATPCHALLENGERMATCH-26FEB21JUSBUE
# final_score=4-6 6-2 6-2
# score_resolution=6-4 2-6 2-6
# match_winner=Guido Ivan Justo
# fav_player=Gonzalo Bueno
# dog_player=Guido Ivan Justo
# kalshi_date=2026-02-21
timestamp,Gonzalo Bueno,Guido Ivan Justo
2026-02-21T02:24:00Z,62.00,
2026-02-21T02:47:00Z,62.00,
2026-02-21T03:18:00Z,62.00,42.00
2026-02-21T03:29:00Z,61.00,42.00
2026-02-21T03:31:00Z,61.00,42.00
2026-02-21T03:39:00Z,62.00,42.00
2026-02-21T03:42:00Z,62.00,42.00
2026-02-21T03:51:00Z,62.00,42.00
2026-02-21T03:53:00Z,62.00,42.00
2026-02-21T04:05:00Z,62.00,42.00
2026-02-21T04:07:00Z,62.00,42.00
2026-02-21T04:14:00Z,62.00,42.00
2026-02-21T05:01:00Z,62.00,42.00
2026-02-21T05:19:00Z,62.00,42.00
2026-02-21T05:20:00Z,58.00,38.67
2026-02-21T05:35:00Z,62.00,38.67
2026-02-21T05:39:00Z,62.00,38.67
2026-02-21T05:43:00Z,62.00,38.67
2026-02-21T05:56:00Z,62.00,38.67
2026-02-21T05:57:00Z,62.00,38.00
2026-02-21T05:59:00Z,62.00,38.00
2026-02-21T06:02:00Z,62.00,38.00
2026-02-21T06:05:00Z,62.00,38.00
2026-02-21T06:08:00Z,62.00,38.00
2026-02-21T06:10:00Z,62.00,42.00
2026-02-21T06:14:00Z,58.00,42.00
2026-02-21T06:21:00Z,58.00,42.00
2026-02-21T06:38:00Z,62.00,42.00
2026-02-21T06:39:00Z,62.00,42.00
2026-02-21T06:40:00Z,62.00,42.00
2026-02-21T06:44:00Z,62.00,42.00
2026-02-21T06:52:00Z,62.00,42.00
2026-02-21T07:09:00Z,62.00,42.00
2026-02-21T07:28:00Z,62.00,42.00
2026-02-21T07:30:00Z,62.00,42.00
2026-02-21T07:41:00Z,62.00,42.00
2026-02-21T07:48:00Z,58.00,42.00
2026-02-21T07:51:00Z,62.00,42.00
2026-02-21T07:56:00Z,62.00,42.00
2026-02-21T08:02:00Z,62.00,42.00
2026-02-21T08:10:00Z,62.00,42.00
2026-02-21T09:14:00Z,62.00,42.00
2026-02-21T09:15:00Z,62.00,42.00
2026-02-21T09:16:00Z,61.00,42.00
2026-02-21T09:21:00Z,61.00,42.40
2026-02-21T09:31:00Z,61.00,42.40
2026-02-21T09:38:00Z,61.00,42.40
2026-02-21T09:56:00Z,61.00,42.40
2026-02-21T10:03:00Z,61.00,42.40
2026-02-21T10:11:00Z,61.00,42.40
2026-02-21T10:21:00Z,61.00,42.40
2026-02-21T10:36:00Z,61.00,42.40
2026-02-21T10:37:00Z,61.00,42.00
2026-02-21T10:44:00Z,59.00,42.00
2026-02-21T10:50:00Z,59.00,42.00
2026-02-21T10:52:00Z,59.00,42.00
2026-02-21T10:55:00Z,59.00,42.00
2026-02-21T10:56:00Z,59.00,42.00
2026-02-21T11:01:00Z,59.00,42.00
2026-02-21T11:06:00Z,59.00,42.00
2026-02-21T11:10:00Z,59.05,42.00
2026-02-21T11:15:00Z,59.05,44.00
2026-02-21T11:16:00Z,60.00,44.00
2026-02-21T11:19:00Z,60.00,44.00
2026-02-21T11:20:00Z,60.00,44.00
2026-02-21T11:22:00Z,60.00,44.00
2026-02-21T11:24:00Z,60.00,44.00
2026-02-21T11:26:00Z,60.00,43.00
2026-02-21T11:29:00Z,60.00,43.00
2026-02-21T11:35:00Z,60.00,43.00
2026-02-21T11:38:00Z,60.00,43.00
2026-02-21T11:41:00Z,60.00,43.00
2026-02-21T11:42:00Z,60.00,43.00
2026-02-21T11:44:00Z,60.26,43.00
2026-02-21T11:48:00Z,60.00,43.00
2026-02-21T11:51:00Z,60.00,43.00
2026-02-21T11:58:00Z,60.00,43.00
2026-02-21T12:00:00Z,60.00,43.00
2026-02-21T12:05:00Z,60.00,43.00
2026-02-21T12:10:00Z,60.00,43.00
2026-02-21T12:11:00Z,60.00,43.00
2026-02-21T12:16:00Z,60.00,43.00
2026-02-21T12:17:00Z,60.00,43.00
2026-02-21T12:22:00Z,60.00,43.00
2026-02-21T12:25:00Z,60.00,42.00
2026-02-21T12:27:00Z,61.00,42.00
2026-02-21T12:33:00Z,61.00,42.00
2026-02-21T12:39:00Z,61.00,42.00
2026-02-21T12:40:00Z,61.00,42.00
2026-02-21T12:43:00Z,61.00,42.00
2026-02-21T12:44:00Z,61.00,42.00
2026-02-21T12:47:00Z,61.00,42.00
2026-02-21T12:48:00Z,61.00,42.00
2026-02-21T12:49:00Z,61.00,42.00
2026-02-21T12:50:00Z,61.00,42.00
2026-02-21T12:58:00Z,61.00,42.00
2026-02-21T12:59:00Z,61.00,42.00
2026-02-21T13:00:00Z,62.00,42.00
2026-02-21T13:08:00Z,62.00,42.00
2026-02-21T13:10:00Z,62.00,42.00
2026-02-21T13:12:00Z,62.00,42.00
2026-02-21T13:15:00Z,62.00,42.00
2026-02-21T13:17:00Z,62.00,42.00
2026-02-21T13:24:00Z,62.00,42.00
2026-02-21T13:25:00Z,62.00,42.00
2026-02-21T13:26:00Z,62.00,42.00
2026-02-21T13:28:00Z,62.00,42.00
2026-02-21T13:29:00Z,62.00,42.00
2026-02-21T13:32:00Z,62.00,42.00
2026-02-21T13:34:00Z,62.00,42.00
2026-02-21T13:35:00Z,62.00,42.00
2026-02-21T13:37:00Z,62.00,42.00
2026-02-21T13:39:00Z,62.00,42.00
2026-02-21T13:40:00Z,62.00,42.00
2026-02-21T13:41:00Z,62.00,42.00
2026-02-21T13:42:00Z,62.00,41.00
2026-02-21T13:43:00Z,62.00,41.00
2026-02-21T13:44:00Z,62.00,41.00
2026-02-21T13:45:00Z,62.61,41.00
2026-02-21T13:46:00Z,62.00,41.00
2026-02-21T13:48:00Z,62.00,41.00
2026-02-21T13:49:00Z,61.00,41.00
2026-02-21T13:51:00Z,61.97,41.00
2026-02-21T13:52:00Z,62.59,41.00
2026-02-21T13:53:00Z,62.59,40.00
2026-02-21T13:54:00Z,62.23,37.16
2026-02-21T13:55:00Z,62.23,40.00
2026-02-21T13:56:00Z,62.23,40.91
2026-02-21T13:57:00Z,62.23,41.00
2026-02-21T13:58:00Z,62.00,41.00
2026-02-21T14:00:00Z,62.00,41.00
2026-02-21T14:01:00Z,62.00,41.35
2026-02-21T14:02:00Z,62.00,41.35
2026-02-21T14:04:00Z,62.00,41.35
2026-02-21T14:06:00Z,62.00,41.00
2026-02-21T14:07:00Z,61.22,41.00
2026-02-21T14:08:00Z,62.00,40.99
2026-02-21T14:09:00Z,62.00,42.00
2026-02-21T14:10:00Z,62.84,41.91
2026-02-21T14:11:00Z,62.74,41.12
2026-02-21T14:12:00Z,63.41,39.00
2026-02-21T14:13:00Z,62.59,39.58
2026-02-21T14:14:00Z,68.26,34.58
2026-02-21T14:15:00Z,69.23,34.56
2026-02-21T14:16:00Z,62.53,38.44
2026-02-21T14:17:00Z,64.64,38.69
2026-02-21T14:18:00Z,70.59,36.27
2026-02-21T14:19:00Z,61.70,40.24
2026-02-21T14:20:00Z,56.20,43.49
2026-02-21T14:21:00Z,56.61,44.12
2026-02-21T14:22:00Z,60.54,43.76
2026-02-21T14:23:00Z,59.00,43.12
2026-02-21T14:24:00Z,58.03,41.00
2026-02-21T14:25:00Z,60.88,39.41
2026-02-21T14:26:00Z,64.68,35.01
2026-02-21T14:27:00Z,65.25,31.37
2026-02-21T14:28:00Z,68.00,31.64
2026-02-21T14:29:00Z,69.46,31.64
2026-02-21T14:30:00Z,74.19,28.10
2026-02-21T14:31:00Z,74.67,25.77
2026-02-21T14:32:00Z,75.01,24.76
2026-02-21T14:33:00Z,75.51,23.08
2026-02-21T14:34:00Z,77.04,27.35
2026-02-21T14:35:00Z,76.23,25.53
2026-02-21T14:36:00Z,74.17,26.41
2026-02-21T14:37:00Z,71.79,29.00
2026-02-21T14:38:00Z,76.09,29.43
2026-02-21T14:39:00Z,72.96,28.54
2026-02-21T14:40:00Z,69.09,37.63
2026-02-21T14:41:00Z,65.62,37.08
2026-02-21T14:42:00Z,71.81,29.24
2026-02-21T14:43:00Z,64.30,38.19
2026-02-21T14:44:00Z,59.55,41.11
2026-02-21T14:45:00Z,63.08,40.40
2026-02-21T14:46:00Z,65.83,38.84
2026-02-21T14:47:00Z,66.99,34.51
2026-02-21T14:48:00Z,71.34,30.87
2026-02-21T14:49:00Z,74.99,26.97
2026-02-21T14:50:00Z,74.99,27.25
2026-02-21T14:51:00Z,76.89,25.52
2026-02-21T14:52:00Z,77.90,24.39
2026-02-21T14:53:00Z,78.07,23.11
2026-02-21T14:54:00Z,80.28,21.43
2026-02-21T14:55:00Z,76.96,27.55
2026-02-21T14:56:00Z,77.28,25.23
2026-02-21T14:57:00Z,77.47,25.41
2026-02-21T14:58:00Z,80.97,20.54
2026-02-21T14:59:00Z,80.53,19.89
2026-02-21T15:00:00Z,78.03,23.01
2026-02-21T15:01:00Z,79.07,24.00
2026-02-21T15:02:00Z,78.30,22.78
2026-02-21T15:03:00Z,75.47,24.47
2026-02-21T15:04:00Z,73.59,27.66
2026-02-21T15:05:00Z,77.80,24.22
2026-02-21T15:06:00Z,80.21,18.83
2026-02-21T15:07:00Z,76.58,22.17
2026-02-21T15:08:00Z,79.99,21.90
2026-02-21T15:09:00Z,82.10,17.98
2026-02-21T15:10:00Z,81.28,18.86
2026-02-21T15:11:00Z,83.00,18.25
2026-02-21T15:12:00Z,81.53,19.21
2026-02-21T15:13:00Z,85.26,17.15
2026-02-21T15:14:00Z,80.07,20.96
2026-02-21T15:15:00Z,82.12,19.63
2026-02-21T15:16:00Z,82.61,17.45
2026-02-21T15:17:00Z,82.24,19.32
2026-02-21T15:18:00Z,78.89,22.41
2026-02-21T15:19:00Z,75.01,27.32
2026-02-21T15:20:00Z,71.92,27.07
2026-02-21T15:21:00Z,72.22,26.49
2026-02-21T15:22:00Z,79.56,19.76
2026-02-21T15:23:00Z,80.41,19.03
2026-02-21T15:24:00Z,78.45,23.51
2026-02-21T15:25:00Z,77.40,21.15
2026-02-21T15:26:00Z,76.67,26.87
2026-02-21T15:27:00Z,76.55,25.45
2026-02-21T15:28:00Z,77.14,23.72
2026-02-21T15:29:00Z,75.76,26.67
2026-02-21T15:30:00Z,77.95,24.41
2026-02-21T15:31:00Z,82.16,18.68
2026-02-21T15:32:00Z,86.19,16.11
2026-02-21T15:33:00Z,83.42,16.67
2026-02-21T15:34:00Z,79.57,22.26
2026-02-21T15:35:00Z,80.64,23.46
2026-02-21T15:36:00Z,85.74,14.02
2026-02-21T15:37:00Z,83.39,19.75
2026-02-21T15:38:00Z,77.37,24.55
2026-02-21T15:39:00Z,76.00,25.98
2026-02-21T15:40:00Z,70.90,30.79
2026-02-21T15:41:00Z,65.08,38.43
2026-02-21T15:42:00Z,62.15,39.74
2026-02-21T15:43:00Z,61.46,41.21
2026-02-21T15:44:00Z,60.30,42.00
2026-02-21T15:45:00Z,56.27,45.43
2026-02-21T15:46:00Z,56.45,45.70
2026-02-21T15:47:00Z,56.25,46.34
2026-02-21T15:48:00Z,48.10,48.01
2026-02-21T15:49:00Z,49.66,51.87
2026-02-21T15:50:00Z,49.71,50.38
2026-02-21T15:51:00Z,50.64,51.27
2026-02-21T15:52:00Z,51.59,51.92
2026-02-21T15:53:00Z,50.68,51.93
2026-02-21T15:54:00Z,54.18,50.43
2026-02-21T15:55:00Z,55.14,50.49
2026-02-21T15:56:00Z,56.34,49.48
2026-02-21T15:57:00Z,56.58,49.62
2026-02-21T15:58:00Z,58.70,44.00
2026-02-21T15:59:00Z,64.21,33.86
2026-02-21T16:00:00Z,70.30,31.76
2026-02-21T16:01:00Z,68.38,33.72
2026-02-21T16:02:00Z,57.62,42.36
2026-02-21T16:03:00Z,52.05,48.60
2026-02-21T16:04:00Z,53.97,42.14
2026-02-21T16:05:00Z,48.08,51.14
2026-02-21T16:06:00Z,43.48,55.85
2026-02-21T16:07:00Z,43.04,58.62
2026-02-21T16:08:00Z,50.31,55.72
2026-02-21T16:09:00Z,47.82,55.80
2026-02-21T16:10:00Z,45.05,58.51
2026-02-21T16:11:00Z,32.96,67.27
2026-02-21T16:12:00Z,23.65,75.72
2026-02-21T16:13:00Z,24.87,79.17
2026-02-21T16:14:00Z,21.18,79.40
2026-02-21T16:15:00Z,20.92,78.49
2026-02-21T16:16:00Z,17.15,84.52
2026-02-21T16:17:00Z,15.78,83.74
2026-02-21T16:18:00Z,17.90,83.66
2026-02-21T16:19:00Z,15.25,82.37
2026-02-21T16:20:00Z,18.78,84.63
2026-02-21T16:21:00Z,13.27,88.80
2026-02-21T16:22:00Z,10.77,89.79
2026-02-21T16:23:00Z,8.99,88.18
2026-02-21T16:24:00Z,8.24,91.93
2026-02-21T16:25:00Z,10.64,90.33
2026-02-21T16:26:00Z,15.20,85.51
2026-02-21T16:27:00Z,18.96,81.57
2026-02-21T16:28:00Z,19.54,82.47
2026-02-21T16:29:00Z,14.58,85.98
2026-02-21T16:30:00Z,10.29,89.05
2026-02-21T16:31:00Z,6.30,94.57
2026-02-21T16:32:00Z,6.17,93.80
2026-02-21T16:33:00Z,2.41,97.58
2026-02-21T16:34:00Z,1.64,98.66
2026-02-21T16:35:00Z,2.71,98.49
2026-02-21T16:36:00Z,1.00,99.00
2026-02-21T16:37:00Z,1.00,99.00
2026-02-21T16:38:00Z,1.00,99.00
2026-02-21T16:39:00Z,1.00,99.00
2026-02-21T16:40:00Z,1.00,99.00
2026-02-21T16:41:00Z,1.00,99.00
2026-02-21T16:42:00Z,1.00,99.00
