# event_ticker=KXATPMATCH-25NOV04HANIVA
# final_score=6-4 6-2
# score_resolution=4-6 2-6
# match_winner=Yannick Hanfmann
# fav_player=Ivan Ivanov
# dog_player=Yannick Hanfmann
# kalshi_date=2025-11-04
timestamp,Ivan Ivanov,Yannick Hanfmann
2025-11-04T06:51:00Z,10.00,91.04
2025-11-04T06:53:00Z,10.00,92.00
2025-11-04T06:55:00Z,10.00,92.00
2025-11-04T06:56:00Z,10.00,92.00
2025-11-04T06:57:00Z,10.00,92.00
2025-11-04T06:59:00Z,10.00,92.00
2025-11-04T07:00:00Z,10.00,92.00
2025-11-04T07:03:00Z,10.00,92.00
2025-11-04T07:05:00Z,10.00,92.00
2025-11-04T07:07:00Z,10.00,92.00
2025-11-04T07:12:00Z,10.00,92.00
2025-11-04T07:15:00Z,10.00,92.00
2025-11-04T07:16:00Z,10.00,92.00
2025-11-04T07:18:00Z,10.00,92.00
2025-11-04T07:21:00Z,10.00,92.00
2025-11-04T07:23:00Z,10.00,92.00
2025-11-04T07:29:00Z,10.00,92.00
2025-11-04T07:37:00Z,10.00,92.00
2025-11-04T07:39:00Z,10.00,92.00
2025-11-04T07:41:00Z,10.00,92.00
2025-11-04T07:45:00Z,10.00,92.00
2025-11-04T07:51:00Z,9.97,92.00
2025-11-04T07:53:00Z,10.00,92.00
2025-11-04T07:55:00Z,10.00,92.00
2025-11-04T07:58:00Z,10.00,92.00
2025-11-04T07:59:00Z,10.00,92.00
2025-11-04T08:06:00Z,10.00,90.00
2025-11-04T08:10:00Z,9.00,90.00
2025-11-04T08:21:00Z,10.00,90.00
2025-11-04T08:22:00Z,10.00,91.96
2025-11-04T08:25:00Z,10.00,92.00
2025-11-04T08:27:00Z,10.00,92.00
2025-11-04T08:29:00Z,10.00,92.00
2025-11-04T08:32:00Z,10.00,92.00
2025-11-04T08:40:00Z,9.00,92.00
2025-11-04T08:42:00Z,9.00,91.00
2025-11-04T08:43:00Z,9.00,92.00
2025-11-04T08:49:00Z,9.00,92.00
2025-11-04T08:59:00Z,7.73,91.00
2025-11-04T09:03:00Z,9.00,91.00
2025-11-04T09:04:00Z,8.73,91.00
2025-11-04T09:07:00Z,9.00,91.00
2025-11-04T09:09:00Z,9.00,91.00
2025-11-04T09:14:00Z,9.00,92.00
2025-11-04T09:15:00Z,9.00,92.00
2025-11-04T09:16:00Z,9.00,92.00
2025-11-04T09:19:00Z,9.00,92.00
2025-11-04T09:28:00Z,9.00,92.00
2025-11-04T09:30:00Z,9.00,92.00
2025-11-04T09:32:00Z,9.00,92.00
2025-11-04T09:33:00Z,9.00,92.00
2025-11-04T09:45:00Z,9.00,92.00
2025-11-04T09:48:00Z,9.00,92.00
2025-11-04T09:53:00Z,9.00,92.00
2025-11-04T09:54:00Z,9.00,92.00
2025-11-04T10:02:00Z,9.00,92.00
2025-11-04T10:03:00Z,9.00,92.00
2025-11-04T10:09:00Z,9.00,92.00
2025-11-04T10:10:00Z,9.00,92.00
2025-11-04T10:13:00Z,9.00,92.00
2025-11-04T10:15:00Z,9.00,92.00
2025-11-04T10:18:00Z,9.00,92.00
2025-11-04T10:29:00Z,9.00,92.00
2025-11-04T10:35:00Z,9.00,92.00
2025-11-04T10:36:00Z,9.00,92.00
2025-11-04T10:37:00Z,9.00,92.00
2025-11-04T10:44:00Z,9.00,92.00
2025-11-04T10:48:00Z,9.00,92.00
2025-11-04T10:50:00Z,9.00,92.00
2025-11-04T10:51:00Z,9.00,92.00
2025-11-04T11:00:00Z,9.00,92.00
2025-11-04T11:09:00Z,9.00,92.00
2025-11-04T11:10:00Z,9.00,92.00
2025-11-04T11:13:00Z,9.00,92.00
2025-11-04T11:22:00Z,9.00,92.00
2025-11-04T11:26:00Z,9.00,92.00
2025-11-04T11:41:00Z,9.00,92.00
2025-11-04T11:44:00Z,9.00,92.00
2025-11-04T11:45:00Z,9.00,92.00
2025-11-04T11:53:00Z,9.00,92.00
2025-11-04T11:54:00Z,9.00,92.00
2025-11-04T12:12:00Z,9.00,92.00
2025-11-04T12:14:00Z,9.00,92.00
2025-11-04T12:18:00Z,8.00,92.00
2025-11-04T12:19:00Z,8.00,92.00
2025-11-04T12:20:00Z,9.00,92.00
2025-11-04T12:24:00Z,9.00,92.00
2025-11-04T12:27:00Z,9.00,92.00
2025-11-04T12:29:00Z,9.00,92.00
2025-11-04T12:31:00Z,9.00,92.00
2025-11-04T12:33:00Z,9.00,92.00
2025-11-04T12:37:00Z,9.00,92.00
2025-11-04T12:39:00Z,9.00,92.00
2025-11-04T12:41:00Z,9.00,92.00
2025-11-04T12:42:00Z,9.00,92.00
2025-11-04T12:44:00Z,9.00,92.00
2025-11-04T12:45:00Z,9.00,92.00
2025-11-04T12:46:00Z,9.00,92.00
2025-11-04T12:49:00Z,9.00,92.00
2025-11-04T12:50:00Z,9.00,92.00
2025-11-04T12:52:00Z,9.00,92.00
2025-11-04T12:54:00Z,9.00,92.00
2025-11-04T12:56:00Z,9.00,92.00
2025-11-04T12:58:00Z,9.00,92.00
2025-11-04T12:59:00Z,9.00,92.00
2025-11-04T13:00:00Z,9.00,92.00
2025-11-04T13:01:00Z,9.00,92.00
2025-11-04T13:02:00Z,9.00,92.00
2025-11-04T13:03:00Z,9.00,92.00
2025-11-04T13:04:00Z,9.00,92.00
2025-11-04T13:05:00Z,9.00,93.00
2025-11-04T13:06:00Z,9.00,93.00
2025-11-04T13:07:00Z,9.00,93.00
2025-11-04T13:08:00Z,9.00,93.00
2025-11-04T13:09:00Z,8.02,93.00
2025-11-04T13:10:00Z,6.99,93.50
2025-11-04T13:11:00Z,7.51,94.51
2025-11-04T13:12:00Z,8.52,91.99
2025-11-04T13:13:00Z,9.00,91.00
2025-11-04T13:14:00Z,9.51,91.00
2025-11-04T13:15:00Z,8.00,92.00
2025-11-04T13:16:00Z,9.14,92.00
2025-11-04T13:17:00Z,10.07,88.07
2025-11-04T13:18:00Z,11.57,88.10
2025-11-04T13:19:00Z,12.57,88.10
2025-11-04T13:20:00Z,13.97,88.10
2025-11-04T13:21:00Z,14.42,86.86
2025-11-04T13:22:00Z,12.53,88.08
2025-11-04T13:23:00Z,11.40,88.83
2025-11-04T13:24:00Z,10.96,89.00
2025-11-04T13:25:00Z,8.86,89.00
2025-11-04T13:26:00Z,9.05,89.00
2025-11-04T13:27:00Z,6.71,94.00
2025-11-04T13:28:00Z,7.10,94.00
2025-11-04T13:29:00Z,5.67,95.46
2025-11-04T13:30:00Z,5.00,96.41
2025-11-04T13:31:00Z,4.93,96.00
2025-11-04T13:32:00Z,5.22,95.89
2025-11-04T13:33:00Z,6.62,94.02
2025-11-04T13:34:00Z,7.00,94.00
2025-11-04T13:35:00Z,6.64,95.00
2025-11-04T13:36:00Z,9.07,92.00
2025-11-04T13:37:00Z,9.29,92.33
2025-11-04T13:38:00Z,9.39,93.06
2025-11-04T13:39:00Z,6.48,94.00
2025-11-04T13:40:00Z,7.38,94.00
2025-11-04T13:41:00Z,6.25,94.75
2025-11-04T13:42:00Z,7.06,90.99
2025-11-04T13:43:00Z,7.00,93.29
2025-11-04T13:44:00Z,9.07,92.19
2025-11-04T13:45:00Z,7.63,93.00
2025-11-04T13:46:00Z,6.28,94.68
2025-11-04T13:47:00Z,5.48,95.04
2025-11-04T13:48:00Z,6.43,95.00
2025-11-04T13:49:00Z,6.02,95.39
2025-11-04T13:50:00Z,7.31,95.00
2025-11-04T13:51:00Z,6.31,94.39
2025-11-04T13:52:00Z,3.39,97.26
2025-11-04T13:53:00Z,4.00,98.00
2025-11-04T13:54:00Z,4.23,96.84
2025-11-04T13:55:00Z,3.35,96.84
2025-11-04T13:56:00Z,4.40,97.00
2025-11-04T13:57:00Z,3.84,98.00
2025-11-04T13:58:00Z,2.66,98.00
2025-11-04T13:59:00Z,4.00,99.00
2025-11-04T14:00:00Z,2.99,99.00
2025-11-04T14:01:00Z,4.00,97.26
2025-11-04T14:02:00Z,3.27,99.00
2025-11-04T14:03:00Z,4.00,99.00
2025-11-04T14:04:00Z,3.16,98.00
2025-11-04T14:05:00Z,4.00,98.00
2025-11-04T14:06:00Z,3.00,98.00
2025-11-04T14:07:00Z,3.36,98.00
2025-11-04T14:08:00Z,2.00,98.00
2025-11-04T14:09:00Z,2.00,98.21
2025-11-04T14:10:00Z,2.80,98.40
2025-11-04T14:11:00Z,1.56,98.40
2025-11-04T14:12:00Z,1.33,99.00
2025-11-04T14:13:00Z,1.02,99.00
2025-11-04T14:14:00Z,2.00,99.00
2025-11-04T14:15:00Z,1.00,99.00
2025-11-04T14:16:00Z,1.00,99.00
2025-11-04T14:19:00Z,1.00,99.00
2025-11-04T14:20:00Z,1.00,99.00
2025-11-04T14:21:00Z,1.00,99.00
2025-11-04T14:22:00Z,1.00,99.00
2025-11-04T14:24:00Z,1.00,99.00
