# event_ticker=KXATPMATCH-26APR05BAEWAW
# final_score=7-5 7-5
# match_winner=Sebastian Baez
# fav_player=Sebastian Baez
# dog_player=Stan Wawrinka
# kalshi_date=2026-04-05
timestamp,Sebastian Baez,Stan Wawrinka
2026-04-06T05:16:00Z,68.00,34.00
2026-04-06T05:20:00Z,68.00,34.00
2026-04-06T05:21:00Z,68.00,34.00
2026-04-06T05:22:00Z,68.00,34.00
2026-04-06T05:26:00Z,68.00,34.00
2026-04-06T05:27:00Z,69.00,34.00
2026-04-06T05:28:00Z,69.00,34.00
2026-04-06T05:32:00Z,69.00,34.00
2026-04-06T05:34:00Z,68.00,34.00
2026-04-06T05:36:00Z,68.00,34.00
2026-04-06T05:43:00Z,68.00,34.00
2026-04-06T05:45:00Z,68.00,34.00
2026-04-06T05:49:00Z,68.44,34.00
2026-04-06T05:51:00Z,69.00,34.00
2026-04-06T05:53:00Z,69.00,34.00
2026-04-06T05:54:00Z,69.00,34.00
2026-04-06T05:55:00Z,69.00,31.00
2026-04-06T05:56:00Z,69.00,33.00
2026-04-06T06:01:00Z,69.00,33.94
2026-04-06T06:05:00Z,68.00,33.94
2026-04-06T06:06:00Z,68.00,34.00
2026-04-06T06:12:00Z,68.00,34.00
2026-04-06T06:16:00Z,68.00,34.00
2026-04-06T06:19:00Z,68.00,34.00
2026-04-06T06:20:00Z,68.00,34.00
2026-04-06T06:23:00Z,68.00,34.00
2026-04-06T06:26:00Z,68.00,34.00
2026-04-06T06:32:00Z,68.00,34.00
2026-04-06T06:36:00Z,68.00,34.00
2026-04-06T06:39:00Z,68.00,34.00
2026-04-06T06:59:00Z,68.00,34.00
2026-04-06T07:00:00Z,68.00,34.00
2026-04-06T07:03:00Z,68.00,34.00
2026-04-06T07:05:00Z,68.00,34.00
2026-04-06T07:10:00Z,68.00,33.00
2026-04-06T07:15:00Z,68.00,33.00
2026-04-06T07:16:00Z,68.00,33.00
2026-04-06T07:17:00Z,68.00,32.00
2026-04-06T07:22:00Z,69.00,32.00
2026-04-06T07:23:00Z,69.00,32.00
2026-04-06T07:25:00Z,69.00,32.00
2026-04-06T07:28:00Z,68.00,32.00
2026-04-06T07:29:00Z,68.00,32.00
2026-04-06T07:31:00Z,68.00,32.00
2026-04-06T07:43:00Z,69.00,32.00
2026-04-06T07:57:00Z,69.00,32.00
2026-04-06T08:11:00Z,69.00,31.00
2026-04-06T08:23:00Z,69.00,31.00
2026-04-06T08:24:00Z,70.00,31.00
2026-04-06T08:28:00Z,70.00,31.00
2026-04-06T08:30:00Z,70.00,31.00
2026-04-06T08:31:00Z,70.00,32.00
2026-04-06T08:37:00Z,70.00,32.00
2026-04-06T08:43:00Z,70.00,32.00
2026-04-06T08:47:00Z,70.00,32.00
2026-04-06T08:50:00Z,70.00,32.00
2026-04-06T08:53:00Z,70.00,32.00
2026-04-06T08:54:00Z,70.08,32.00
2026-04-06T09:00:00Z,71.00,32.00
2026-04-06T09:03:00Z,71.00,32.00
2026-04-06T09:05:00Z,71.00,32.00
2026-04-06T09:07:00Z,71.00,32.00
2026-04-06T09:15:00Z,71.00,32.00
2026-04-06T09:16:00Z,71.00,32.00
2026-04-06T09:17:00Z,70.00,32.00
2026-04-06T09:25:00Z,70.00,32.00
2026-04-06T09:26:00Z,70.00,32.00
2026-04-06T09:32:00Z,70.39,32.00
2026-04-06T09:33:00Z,71.00,32.00
2026-04-06T09:35:00Z,71.00,32.00
2026-04-06T09:41:00Z,70.00,32.00
2026-04-06T09:51:00Z,71.00,32.00
2026-04-06T09:54:00Z,69.24,32.00
2026-04-06T09:56:00Z,70.00,31.00
2026-04-06T09:57:00Z,70.00,30.50
2026-04-06T10:01:00Z,70.00,31.00
2026-04-06T10:03:00Z,70.00,31.00
2026-04-06T10:04:00Z,71.00,31.00
2026-04-06T10:05:00Z,71.00,30.07
2026-04-06T10:07:00Z,71.33,30.07
2026-04-06T10:08:00Z,71.33,31.00
2026-04-06T10:09:00Z,70.00,31.00
2026-04-06T10:11:00Z,71.00,31.00
2026-04-06T10:12:00Z,71.00,31.00
2026-04-06T10:13:00Z,71.00,31.00
2026-04-06T10:14:00Z,72.00,31.00
2026-04-06T10:21:00Z,72.00,31.00
2026-04-06T10:23:00Z,72.00,31.00
2026-04-06T10:24:00Z,72.00,31.00
2026-04-06T10:31:00Z,72.00,31.00
2026-04-06T10:33:00Z,72.00,31.00
2026-04-06T10:35:00Z,72.00,31.00
2026-04-06T10:41:00Z,72.00,31.00
2026-04-06T10:42:00Z,72.00,31.00
2026-04-06T10:43:00Z,72.00,31.00
2026-04-06T10:44:00Z,71.00,31.00
2026-04-06T10:45:00Z,71.00,31.00
2026-04-06T10:46:00Z,71.00,31.00
2026-04-06T10:47:00Z,71.00,31.00
2026-04-06T10:49:00Z,71.01,31.00
2026-04-06T10:50:00Z,71.01,31.00
2026-04-06T10:51:00Z,72.00,31.00
2026-04-06T10:53:00Z,71.00,29.94
2026-04-06T10:54:00Z,71.00,31.00
2026-04-06T10:55:00Z,71.00,31.00
2026-04-06T10:56:00Z,71.00,31.00
2026-04-06T10:57:00Z,71.00,31.00
2026-04-06T10:58:00Z,69.00,31.00
2026-04-06T10:59:00Z,69.00,31.00
2026-04-06T11:02:00Z,71.00,31.00
2026-04-06T11:03:00Z,71.00,31.42
2026-04-06T11:04:00Z,71.00,32.00
2026-04-06T11:05:00Z,70.72,32.00
2026-04-06T11:06:00Z,71.00,32.00
2026-04-06T11:07:00Z,71.00,32.00
2026-04-06T11:08:00Z,71.00,32.00
2026-04-06T11:09:00Z,71.00,31.00
2026-04-06T11:10:00Z,69.31,32.83
2026-04-06T11:11:00Z,67.00,33.63
2026-04-06T11:12:00Z,67.00,34.62
2026-04-06T11:13:00Z,66.84,38.11
2026-04-06T11:14:00Z,64.56,37.55
2026-04-06T11:15:00Z,69.10,30.99
2026-04-06T11:16:00Z,70.01,30.50
2026-04-06T11:17:00Z,71.08,29.00
2026-04-06T11:18:00Z,66.87,34.85
2026-04-06T11:19:00Z,66.08,34.00
2026-04-06T11:20:00Z,67.19,35.05
2026-04-06T11:21:00Z,66.73,36.84
2026-04-06T11:22:00Z,64.17,37.55
2026-04-06T11:23:00Z,55.36,42.37
2026-04-06T11:24:00Z,54.05,49.16
2026-04-06T11:25:00Z,51.56,51.49
2026-04-06T11:26:00Z,46.87,54.53
2026-04-06T11:27:00Z,46.25,54.37
2026-04-06T11:28:00Z,47.01,53.57
2026-04-06T11:29:00Z,46.29,55.07
2026-04-06T11:30:00Z,46.42,53.45
2026-04-06T11:31:00Z,53.09,49.40
2026-04-06T11:32:00Z,58.60,43.04
2026-04-06T11:33:00Z,58.90,45.62
2026-04-06T11:34:00Z,59.56,40.95
2026-04-06T11:35:00Z,63.74,37.32
2026-04-06T11:36:00Z,66.28,34.88
2026-04-06T11:37:00Z,66.71,34.00
2026-04-06T11:38:00Z,72.95,28.12
2026-04-06T11:39:00Z,72.06,28.00
2026-04-06T11:40:00Z,67.44,32.67
2026-04-06T11:41:00Z,67.51,34.01
2026-04-06T11:42:00Z,67.06,33.04
2026-04-06T11:43:00Z,66.94,35.00
2026-04-06T11:44:00Z,67.32,32.19
2026-04-06T11:45:00Z,67.37,35.91
2026-04-06T11:46:00Z,67.00,33.51
2026-04-06T11:47:00Z,69.60,30.12
2026-04-06T11:48:00Z,69.37,29.29
2026-04-06T11:49:00Z,69.94,32.00
2026-04-06T11:50:00Z,75.71,22.92
2026-04-06T11:51:00Z,77.50,25.37
2026-04-06T11:52:00Z,74.61,26.41
2026-04-06T11:53:00Z,84.10,14.24
2026-04-06T11:54:00Z,87.04,13.20
2026-04-06T11:55:00Z,87.96,12.01
2026-04-06T11:56:00Z,82.36,16.88
2026-04-06T11:57:00Z,81.69,16.13
2026-04-06T11:58:00Z,88.91,11.02
2026-04-06T11:59:00Z,90.07,9.99
2026-04-06T12:00:00Z,90.00,9.76
2026-04-06T12:01:00Z,89.60,10.60
2026-04-06T12:02:00Z,89.70,12.35
2026-04-06T12:03:00Z,89.12,11.42
2026-04-06T12:04:00Z,89.45,11.82
2026-04-06T12:05:00Z,90.17,11.37
2026-04-06T12:06:00Z,91.68,8.69
2026-04-06T12:07:00Z,93.60,6.98
2026-04-06T12:08:00Z,95.03,4.28
2026-04-06T12:09:00Z,95.31,5.25
2026-04-06T12:10:00Z,97.28,3.78
2026-04-06T12:11:00Z,97.26,2.90
2026-04-06T12:12:00Z,98.00,1.97
2026-04-06T12:13:00Z,97.70,2.87
2026-04-06T12:14:00Z,97.05,2.55
2026-04-06T12:15:00Z,97.01,2.99
2026-04-06T12:16:00Z,98.62,1.09
2026-04-06T12:17:00Z,99.00,1.00
2026-04-06T12:18:00Z,99.00,1.00
2026-04-06T12:19:00Z,99.00,1.94
2026-04-06T12:20:00Z,98.17,2.43
2026-04-06T12:21:00Z,96.91,2.96
2026-04-06T12:22:00Z,98.00,1.96
2026-04-06T12:23:00Z,98.45,1.48
2026-04-06T12:24:00Z,98.45,1.00
2026-04-06T12:25:00Z,99.00,1.00
2026-04-06T12:26:00Z,98.09,1.76
2026-04-06T12:27:00Z,98.50,2.97
2026-04-06T12:28:00Z,98.00,2.09
2026-04-06T12:29:00Z,98.92,1.94
2026-04-06T12:30:00Z,99.00,1.00
2026-04-06T12:31:00Z,99.00,1.00
2026-04-06T12:32:00Z,99.00,1.00
2026-04-06T12:33:00Z,99.00,1.00
2026-04-06T12:34:00Z,99.00,1.00
2026-04-06T12:35:00Z,99.00,1.00
2026-04-06T12:36:00Z,99.00,1.00
2026-04-06T12:37:00Z,99.00,1.00
2026-04-06T12:38:00Z,99.00,1.00
2026-04-06T12:39:00Z,98.97,1.29
2026-04-06T12:40:00Z,98.91,1.91
2026-04-06T12:41:00Z,98.94,1.23
2026-04-06T12:42:00Z,98.18,2.38
2026-04-06T12:43:00Z,98.00,3.00
2026-04-06T12:44:00Z,98.00,2.69
2026-04-06T12:45:00Z,98.87,2.10
2026-04-06T12:46:00Z,96.73,4.04
2026-04-06T12:47:00Z,93.24,9.10
2026-04-06T12:48:00Z,85.63,12.93
2026-04-06T12:49:00Z,85.54,14.09
2026-04-06T12:50:00Z,84.46,18.43
2026-04-06T12:51:00Z,84.45,12.94
2026-04-06T12:52:00Z,91.76,9.86
2026-04-06T12:53:00Z,96.96,3.51
2026-04-06T12:54:00Z,95.68,3.52
2026-04-06T12:55:00Z,98.99,1.79
2026-04-06T12:56:00Z,99.00,1.00
2026-04-06T12:58:00Z,99.00,1.00
2026-04-06T13:02:00Z,99.00,1.00
